name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
				ChangeInPayable,"-1,441,000","-6,124,000","7,307,000","-3,475,000","851,000","-911,000","-739,000","122,000","3,236,000","-1,072,000","-2,006,000","3,649,000","-443,000","4,112,000","-1,150,000","-206,000","-609,000","702,000","-910,000","1,250,000","-426,000","-4,000","-674,000","317,000","-655,000","589,000","-177,000","-290,000"
					ChangeInAccountPayable,"-1,441,000","-6,124,000","7,307,000","-3,475,000","851,000","-911,000","-739,000","122,000","3,236,000","-1,072,000","-2,006,000","3,649,000","-443,000","4,112,000","-1,150,000","-206,000","-609,000","702,000","-910,000","1,250,000","-426,000","-4,000","-674,000","317,000","-655,000","589,000","-177,000","-290,000"
				ChangeInAccruedExpense,"6,277,000","1,384,000","6,751,000","3,373,000","-5,231,000","882,000","592,000","4,891,000","-5,880,000","4,953,000","1,562,000","5,261,000","-3,723,000","140,000","3,496,000","617,000","-4,915,000","5,786,000","1,255,000","1,416,000","-189,000","982,000","-12,000","1,973,000","-1,376,000","1,266,000","884,000","465,000"
			ChangeInOtherCurrentAssets,"3,415,000","1,819,000","5,353,000","-5,675,000","1,918,000","-2,768,000","3,394,000","181,000","640,000","-4,069,000","834,000","841,000","-2,070,000","2,153,000","-2,430,000","-579,000","1,013,000","-2,018,000","195,000","-1,009,000","-309,000","338,000","647,000","-529,000","-12,000","-1,202,000","326,000","-306,000"
			ChangeInOtherCurrentLiabilities,"-3,390,000","-1,339,000","1,424,000","-798,000","-2,677,000","-1,955,000","4,962,000","-239,000","-889,000","3,585,000","-1,985,000","121,000","234,000","277,000","1,231,000","445,000","-361,000","373,000","-618,000","104,000","376,000","-13,000","-52,000","-24,000","8,000","-2,000","60,000","54,000"
			ChangeInOtherWorkingCapital,"6,694,000","1,815,000","17,445,000","644,000","-13,210,000","4,923,000","16,955,000","-1,228,000","-10,063,000","398,000","10,476,000","6,810,000","-3,415,000","540,000","4,633,000","3,383,000","1,158,000","-4,295,000","8,577,000","4,933,000","3,684,000","-816,000","3,377,000","5,552,000","2,227,000","826,000","4,670,000","2,018,000"
InvestingCashFlow,"-251,352,000","-6,224,000","-69,108,000","-6,852,000","-169,168,000","-36,708,000","-21,010,000","-14,062,000","-12,644,000","-37,469,000","-2,804,000","-50,615,000","10,861,000","17,984,000","-21,155,000","-26,494,000","7,364,000","-8,128,000","-20,653,000","-13,503,000","-14,165,000","-22,945,000","-3,987,000","-1,647,000","-1,571,000","-1,815,000","-1,350,000","-2,390,000"
	CashFlowFromContinuingInvestingActivities,"-251,352,000","-6,224,000","-69,108,000","-6,852,000","-169,168,000","-36,708,000","-21,010,000","-14,062,000","-12,644,000","-37,469,000","-2,804,000","-50,615,000","10,861,000","17,984,000","-21,155,000","-26,494,000","7,364,000","-8,128,000","-20,653,000","-13,503,000","-14,165,000","-22,945,000","-3,987,000","-1,647,000","-1,571,000","-1,815,000","-1,350,000","-2,390,000"
		CapitalExpenditureReported,"-21,622,000","-6,177,000","-6,703,000","-4,839,000","-3,903,000","-4,307,000","-3,490,000","-3,570,000","-3,320,000","-2,528,000","-2,804,000","-2,460,000","-3,033,000","-4,791,000","-2,643,000","-3,125,000","-2,200,000","-2,252,000","-1,904,000","-2,374,000","-1,839,000","-1,710,000","-1,431,000","-1,647,000","-1,571,000","-1,815,000","-1,427,000","-2,390,000"
		NetPPEPurchaseAndSale,,,,,,,"0","0","0",,"0","0","1,143,000",,"0","0","0",,"0","399,000","395,000",,,,,,,
			SaleOfPPE,,,,,,,"0","0","0",,"0","0","1,143,000",,"0","0","0",,"0","399,000","395,000",,,,,,,
		NetIntangiblesPurchaseAndSale,,,"0",,,,"-17,139,000",,,,"0","0","0","0","-17,000","-16,000","-32,000","-136,000","0",,,,"-250,000",,,,,
			PurchaseOfIntangibles,,,"0",,,,"-17,139,000",,,,"0","0","0","0","-17,000","-16,000","-32,000","-136,000","0",,,,"-250,000",,,,,
		NetBusinessPurchaseAndSale,"-229,730,000","-47,000","-62,405,000","-2,013,000","-165,265,000","-32,401,000","-381,000","-10,492,000","-9,324,000","-34,941,000","0","-51,655,000","-6,764,000",,"0","0","-35,549,000",,"0","0","0","-21,235,000","-2,306,000",,,"0",,
			PurchaseOfBusiness,"-229,730,000","-47,000","-62,405,000","-2,013,000","-165,265,000","-32,401,000","-381,000","-10,492,000","-9,324,000","-34,941,000","0","-51,655,000","-6,764,000",,"0","0","-35,549,000",,"0","0","0","-21,235,000","-2,306,000",,,"0",,
		NetInvestmentPurchaseAndSale,,,,,,,"0","0","0","0","0","3,500,000","19,515,000","22,775,000","-18,495,000","-23,353,000","45,453,000","-5,740,000","-18,749,000","-11,528,000","-12,427,000",,,,,,,
			PurchaseOfInvestment,,,,,,,"0","0","0","0","0","0","0","-1,975,000","-29,495,000","-26,777,000","308,000","-31,240,000","-30,809,000","-17,528,000","-12,427,000",,,,,,,
			SaleOfInvestment,,,,,,,"0","0","0","0","0","3,500,000","19,515,000","24,750,000","11,000,000","3,424,000","45,145,000","25,500,000","12,060,000","6,000,000",,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,"0","0","1,143,000",,,,,,"0","0","-294,000",,,,,,,"0"
FinancingCashFlow,"-7,319,000","1,129,000","-3,520,000","-3,425,000","-1,503,000","284,792,000","-699,000","516,000","1,069,000","4,168,000","341,911,000","-693,000","4,245,000","148,638,000","1,076,000","-406,000","1,188,000","1,241,000","99,066,000","-2,275,000","11,116,000","568,000","-586,000","54,548,000","599,000","-3,091,000","4,961,000","1,782,000"
	CashFlowFromContinuingFinancingActivities,"-7,319,000","1,129,000","-3,520,000","-3,425,000","-1,503,000","284,792,000","-699,000","516,000","1,069,000","4,168,000","341,911,000","-693,000","4,245,000","148,638,000","1,076,000","-406,000","1,188,000","1,241,000","99,066,000","-2,275,000","11,116,000","568,000","-586,000","54,548,000","599,000","-3,091,000","4,961,000","1,782,000"
		NetIssuancePaymentsOfDebt,"-2,000","0","-2,000","0","0","316,359,000","0",,,,"392,209,000",,"-375,000","-173,000","-38,000","-120,000",,,"115,000,000","0","0","0","0","-15,500,000","474,000","-2,050,000","5,194,000","2,974,000"
			NetLongTermDebtIssuance,"-2,000","0","-2,000","0","0","316,359,000","0",,,,"392,209,000",,"-375,000","-173,000","-38,000","-120,000",,,"115,000,000","0","0","0","0","-15,500,000","474,000","-2,050,000","5,194,000","2,974,000"
				LongTermDebtIssuance,"0","0","0","0","0","375,000,000","0",,,,"450,000,000",,,,"0",,,,"115,000,000","0","0","0","0","0","2,500,000","7,000,000","7,000,000","8,000,000"
				LongTermDebtPayments,"-2,000","0","-2,000","0","0","-58,641,000","0",,,,"-57,791,000",,"-375,000","-173,000","-38,000","-120,000",,,"-12,922,000","0","0","0","0","-15,500,000","-2,026,000","-9,050,000","-1,806,000","-5,026,000"
		NetCommonStockIssuance,,,"-3,684,000",,,,"0","0","0","0","0","0","-5,000","139,115,000","0","-4,149,000","-2,750,000","-1,022,000","0","0","10,444,000",,"0","69,565,000",,,"49,000","-24,000"
			CommonStockIssuance,,,,,,,"0","0","0","0","0","0","-5,000","139,115,000","0","0","0",,"0","0","10,444,000",,"0","69,565,000",,,,
			CommonStockPayments,,,"-3,684,000",,,,,,,,"-71,000","-4,082,000","-116,000","-333,000","-4,000","-4,149,000","-2,750,000","-1,022,000",,,,,"0",,,,"0","0"
		ProceedsFromStockOptionExercised,"5,364,000","1,719,000","166,000","2,920,000","559,000","4,055,000","1,396,000","3,858,000","1,596,000","4,699,000","1,589,000","3,389,000","4,741,000","10,029,000","1,394,000","3,863,000","4,369,000","2,347,000","782,000","1,658,000","1,103,000","866,000","2,000","588,000",,"58,000",,
		NetOtherFinancingCharges,"-2,598,000","-590,000","6,399,000","-6,345,000","-2,062,000","-35,622,000","-2,095,000","-3,342,000","-527,000","-531,000","-51,887,000","-4,630,000","-116,000","-333,000","-280,000","-4,149,000","-3,181,000","-1,106,000","-16,716,000","-3,933,000","-431,000","-298,000","-588,000","-290,000","-2,000","-1,099,000","-248,000",
EndCashPosition,"494,623,000","495,009,000","492,758,000","554,966,000","568,302,000","743,207,000","475,630,000","477,233,000","491,298,000","506,496,000","539,662,000","199,115,000","238,255,000","235,349,000","60,068,000","76,294,000","102,599,000","103,633,000","102,754,000","23,628,000","32,833,000","39,679,000","60,765,000","62,296,000","1,048,000","5,095,000","8,578,000","4,680,000"
	ChangesInCash,"-248,584,000","2,607,000","-62,416,000","-12,967,000","-175,808,000","267,892,000","-2,310,000","-14,073,000","-15,445,000","-32,500,000","340,570,000","-38,965,000","2,930,000","175,309,000","-16,008,000","-26,224,000","-408,000","621,000","78,897,000","-9,040,000","-6,867,000","-20,918,000","-1,605,000","61,127,000","-4,059,000","-3,510,000","3,969,000","907,000"
	EffectOfExchangeRateChanges,"386,000","-356,000","208,000","-369,000","903,000","-315,000","707,000","8,000","247,000","-666,000","-23,000","-175,000","-24,000","-28,000","-218,000","-81,000","-626,000","-39,000","229,000","-165,000","21,000","-168,000","74,000","121,000","12,000","27,000","-71,000","-42,000"
	BeginningCashPosition,"743,207,000","492,758,000","554,966,000","568,302,000","743,207,000","475,630,000","477,233,000","491,298,000","506,496,000","539,662,000","199,115,000","238,255,000","235,349,000","60,068,000","76,294,000","102,599,000","103,633,000","103,051,000","23,628,000","32,833,000","39,679,000","60,765,000","62,296,000","1,048,000","5,095,000","8,578,000","4,680,000","3,815,000"
IncomeTaxPaidSupplementalData,"1,204,000","335,000","-21,000","629,000","261,000","674,000","129,000","101,000","292,000","184,000","90,000","0","0","0","70,000","84,000","-43,000","2,000","3,000","22,000",,,,,,,"0","13,000"
InterestPaidSupplementalData,"576,000","0","284,000","0","292,000","318,000","964,000","0",,,"903,000","0","863,000","0","863,000","1,542,000",,,,"0","0","0","7,000","173,000","165,000","150,000","186,000","69,000"
CapitalExpenditure,"-21,622,000","-6,177,000","-6,703,000","-4,839,000","-3,903,000","-4,307,000","-20,629,000","-3,570,000","-3,320,000","-2,528,000","-2,804,000","-2,460,000","-3,033,000","-4,791,000","-2,660,000","-3,141,000","-2,232,000","-2,388,000","-1,904,000","-2,374,000","-1,839,000","-1,710,000","-1,681,000","-1,647,000","-1,571,000","-1,815,000","-1,427,000","-2,390,000"
IssuanceOfCapitalStock,,,,,,,"0","0","0","0","0","0","-5,000","139,115,000","0","0","0",,"0","0","10,444,000",,"0","69,565,000",,,,
IssuanceOfDebt,"0","0","0","0","0","375,000,000","0",,,,"450,000,000",,,,"0",,,,"115,000,000","0","0","0","0","0","2,500,000","7,000,000","7,000,000","8,000,000"
RepaymentOfDebt,"-2,000","0","-2,000","0","0","-58,641,000","0",,,,"-57,791,000",,"-375,000","-173,000","-38,000","-120,000",,,"-12,922,000","0","0","0","0","-15,500,000","-2,026,000","-9,050,000","-1,806,000","-5,026,000"
RepurchaseOfCapitalStock,,,"-3,684,000",,,,,,,,"-71,000","-4,082,000","-116,000","-333,000","-4,000","-4,149,000","-2,750,000","-1,022,000",,,,,"0",,,,"0","0"
FreeCashFlow,"-11,535,000","1,525,000","3,509,000","-7,529,000","-9,040,000","15,501,000","-1,230,000","-4,097,000","-7,190,000","-1,727,000","-1,341,000","9,883,000","-15,209,000","3,896,000","1,411,000","-2,465,000","-11,192,000","5,120,000","-1,420,000","4,364,000","-5,657,000","-251,000","1,287,000","6,579,000","-4,658,000","-419,000","-1,069,000","-875,000"
