name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,03/31/2017
			CommonStockIssuance,,,"0",,,,"11,708,000",,,,,,,,"0",,,"0","0","25,000"
			CommonStockPayments,"-22,917,000","-13,934,000",,,,,,,,,"33,416,716",,,,,,,,,
		ProceedsFromStockOptionExercised,"1,742,000","38,000","249,000","770,000",,,"78,000","410,000",,,,,,,"0",,,,"0",
		NetOtherFinancingCharges,"-4,204,000","-1,291,000","-1,870,000","-474,000","-569,000","-334,000","-770,000","-1,044,000","-297,000","-4,032,000","10,244,678",,,"-13,958",,"-4,466","-65,652","-19,629","-850,322",
EndCashPosition,"194,898,000","194,898,000","198,786,000","179,883,000","178,508,000","172,678,000","134,451,000","179,108,000","148,834,000","166,538,000","125,403,000","79,575","692,097","331,926","512,827","512,827","146,162","146,162","372,073","325,006"
	ChangesInCash,"22,220,000","-3,888,000","18,903,000","1,375,000","5,830,000","38,227,000","-44,657,000","30,274,000","-17,704,000","41,135,000","33,607,252","-612,522","360,171","-180,901","0","366,665","0","-225,911","-1,264,470",
	BeginningCashPosition,"172,678,000","198,786,000","179,883,000","178,508,000","172,678,000","134,451,000","179,108,000","148,834,000","166,538,000","125,403,000","79,575","692,097","331,926","512,827","512,827","146,162","146,162","372,073","1,636,543",
IncomeTaxPaidSupplementalData,,,"2,282,000","5,656,000",,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"10,025,000","3,386,000","829,000","2,769,000","3,041,000","3,008,000",,,"2,941,000","3,737,000",,,,,,,,,,
CapitalExpenditure,"-34,461,000","-6,752,000","-10,986,000","-7,829,000","-8,894,000","-2,044,000","-8,105,000","-13,533,000","-268,000","-3,855,000",,,,,,,,,,
IssuanceOfCapitalStock,,,"0",,,,"11,708,000",,,,,,,,"0",,,"0","0","25,000"
IssuanceOfDebt,"27,338,000","0","7,338,000","5,000,000","15,000,000","27,000,000","0","0","0","65,000,000","406,000,000",,,,"0",,,"0","0","300,000"
RepaymentOfDebt,"-52,500,000","-4,375,000","5,000,000","-22,563,000","-30,562,000","-7,563,000","-9,563,000","-50,062,000","-4,563,000","-11,750,000",,,,,"0",,,,"0",
RepurchaseOfCapitalStock,"-22,917,000","-13,934,000",,,,,,,,,"33,416,716",,,,,,,,,
FreeCashFlow,"76,769,000","15,309,000","19,507,000","18,275,000","23,678,000","19,542,000","-15,928,000","7,869,000","-13,203,000","-8,204,000","28,171,574","-3,581,844","346,213","-166,943","-89,747","371,131","65,652","-206,282","-414,148","6"
