name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,09/30/1992,06/30/1992
			GrossPPE,,"1,025,000,000",,,,"1,050,000,000",,,,"1,002,000,000",,,,"1,052,000,000",,,,"979,000,000",,,,"805,000,000",,,,"597,000,000",,,,"501,000,000",,,,"586,000,000",,,,"513,000,000",,,,"533,000,000",,,,"512,000,000",,,,"437,000,000",,,,"396,000,000","246,046,000","140,376,000","132,574,000","114,267,000","113,564,000","108,770,000","106,604,000","94,544,000","93,016,000","91,817,000","93,199,000","77,613,000","74,101,000","70,344,000","68,923,000","59,498,000","57,412,000","57,541,000","58,239,000","55,680,000","55,867,000","55,663,000","51,570,000","44,601,000","44,214,000","43,502,000","42,692,000","37,386,000","36,997,000","36,301,000","35,028,000","34,931,000","31,297,000","31,182,000","30,693,000","25,705,000","26,715,000","25,833,000","22,309,000","22,674,000","22,934,000","21,769,000","15,362,000","15,650,000","14,094,000","11,608,000","9,824,000","6,868,000","6,882,000","6,656,000","6,008,000","4,306,000","3,798,000","3,362,000","2,985,000","1,500,000","1,500,000","1,500,000","1,700,000","1,100,000","900,000","900,000","900,000","900,000","1,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,,,,,,,
				LandAndImprovements,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,,"1,000,000",,,"722,000",,,,"612,000",,,,"557,000",,,,"592,000",,,,"557,000",,,,"270,000",,,,"214,000",,,,"3,927,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"5,000,000",,,,"5,000,000",,,,"5,000,000",,,,"5,000,000",,,,"6,000,000",,,,"50,000,000",,,"31,713,000",,,,"24,731,000",,,,"23,367,000",,,,"14,075,000",,,,"9,919,000",,,,"5,200,000",,,,"7,976,000",,,,"4,004,000",,,,,,,,,,,,,,,,"1,029,000",,,,"310,000",,,,"99,000",,,,,,,,,,
				MachineryFurnitureEquipment,,"793,000,000",,,,"799,000,000",,,,"745,000,000",,,,"799,000,000",,,,"750,000,000",,,,"638,000,000",,,,"483,000,000",,,,"392,000,000",,,,"484,000,000",,,,"427,000,000",,,,"455,000,000",,,,"449,000,000",,,,"376,000,000",,,,"345,000,000",,,"100,139,000",,,,"81,261,000",,,,"69,275,000",,,,"54,256,000",,,,"47,763,000",,,,"41,207,000",,,,"34,502,000",,,,"27,097,000",,,,,,,,,,,,,,,,"8,795,000",,,,"5,698,000",,,,"2,886,000",,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"227,000,000",,,,"246,000,000",,,,"252,000,000",,,,"248,000,000",,,,"224,000,000",,,,"162,000,000",,,,"109,000,000",,,,"104,000,000",,,,"96,000,000",,,,"80,000,000",,,,"72,000,000",,,,"57,000,000",,,,"54,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-856,000,000",,,,"-841,000,000",,,,"-749,000,000",,,,"-770,000,000",,,,"-685,000,000",,,,"-547,000,000",,,,"-408,000,000",,,,"-344,000,000",,,,"-448,000,000",,,,"-372,000,000",,,,"-370,000,000",,,,"-343,000,000",,,,"-299,000,000",,,,"-247,000,000","-78,046,000","-78,046,000","-78,046,000","-60,064,000","-60,064,000","-60,064,000","-60,064,000","-47,831,000","-47,831,000","-47,831,000","-47,831,000","-38,433,000","-38,433,000","-38,433,000","-38,433,000","-32,700,000","-32,700,000","-32,700,000","-32,700,000","-29,305,000","-29,305,000","-29,305,000","-29,305,000","-24,860,000","-24,860,000","-24,860,000","-24,860,000","-19,788,000","-19,788,000","-19,788,000","-19,788,000","-19,878,000","-19,878,000","-19,878,000","-19,878,000","-15,277,000","-15,277,000","-15,277,000","-11,468,000","-11,468,000","-11,468,000","-11,468,000","-4,734,000","-4,734,000","-4,734,000","-4,734,000","-4,734,000","-2,682,000","-2,682,000","-2,682,000","-2,682,000","-1,342,000","-1,342,000","-1,342,000","-1,342,000","-300,000","-300,000","-300,000","-700,000","-300,000","-300,000","-300,000","-300,000","-100,000","-100,000"
		GoodwillAndOtherIntangibleAssets,"10,533,000,000","10,457,000,000","10,563,000,000","10,481,000,000","10,418,000,000","10,376,000,000","10,378,000,000","10,381,000,000","10,351,000,000","10,349,000,000","10,456,000,000","10,486,000,000","10,523,000,000","10,562,000,000","10,763,000,000","10,804,000,000","10,843,000,000","10,955,000,000","11,170,000,000","11,346,000,000","11,510,000,000","11,680,000,000","11,921,000,000","12,202,000,000","12,370,000,000","7,657,000,000","7,613,000,000","7,623,000,000","7,609,000,000","7,586,000,000","7,637,000,000","7,629,000,000","7,607,000,000","7,589,000,000","7,643,000,000","7,631,000,000","7,770,000,000","7,766,000,000","7,776,000,000","7,759,000,000","7,730,000,000","7,706,000,000","7,811,000,000","7,813,000,000","7,813,000,000","7,780,000,000","8,216,000,000","8,229,000,000","8,215,000,000","8,243,000,000","8,777,000,000","8,836,000,000","8,901,000,000","8,944,000,000","9,185,000,000","401,993,000","357,655,000","371,792,000","391,826,000","298,874,000","291,007,000","268,886,000","281,448,000","266,818,000","202,878,000","180,535,000","117,508,000","119,132,000","105,815,000","89,616,000","97,487,000","94,066,000","92,873,000","97,096,000","67,726,000","94,128,000","104,962,000","110,321,000","93,529,000","53,910,000","46,891,000","25,497,000","10,458,000","10,283,000","10,316,000","10,892,000","11,174,000","11,705,000","12,347,000","52,252,000","53,727,000","54,585,000","21,647,000","22,279,000","22,760,000","22,998,000","23,473,000","23,838,000","17,934,000","18,383,000","18,313,000","18,618,000","18,939,000","19,260,000","19,580,000","19,901,000","20,221,000","20,542,000","20,863,000","21,100,000","21,400,000","21,700,000","22,000,000","22,300,000","22,600,000","22,900,000","23,200,000","23,800,000","24,100,000"
			Goodwill,"9,799,000,000","9,799,000,000","9,765,000,000","9,765,000,000","9,765,000,000","9,765,000,000","9,764,000,000","9,763,000,000","9,763,000,000","9,764,000,000","9,764,000,000","9,763,000,000","9,763,000,000","9,762,000,000","9,763,000,000","9,763,000,000","9,764,000,000","9,763,000,000","9,764,000,000","9,763,000,000","9,763,000,000","9,768,000,000","9,787,000,000","9,771,000,000","9,772,000,000","7,095,000,000","7,083,000,000","7,084,000,000","7,084,000,000","7,086,000,000","7,088,000,000","7,089,000,000","7,089,000,000","7,092,000,000","7,098,000,000","7,102,000,000","7,103,000,000","7,106,000,000","7,107,000,000","7,108,000,000","7,109,000,000","7,111,000,000","7,126,000,000","7,130,000,000","7,134,000,000","7,132,000,000","7,144,000,000","7,147,000,000","7,150,000,000","7,154,000,000","7,161,000,000","7,176,000,000","7,213,000,000","7,227,000,000","7,270,000,000","320,706,000","279,161,000","279,297,000","280,248,000","221,049,000","195,374,000","188,398,000","188,254,000","180,646,000","100,446,000",,,,,,,,,,,,,"68,100,000",,,"35,992,000",,,,,,,,,,,,"21,647,000","22,279,000","22,760,000","22,998,000","23,473,000","23,838,000","17,934,000","18,383,000","18,313,000","18,618,000","18,939,000","19,260,000","19,580,000","19,901,000",,"20,542,000",,,,,,,,,,,
			OtherIntangibleAssets,"734,000,000","658,000,000","798,000,000","716,000,000","653,000,000","611,000,000","614,000,000","618,000,000","588,000,000","585,000,000","692,000,000","723,000,000","760,000,000","800,000,000","1,000,000,000","1,041,000,000","1,079,000,000","1,192,000,000","1,406,000,000","1,583,000,000","1,747,000,000","1,912,000,000","2,134,000,000","2,431,000,000","2,598,000,000","562,000,000","530,000,000","539,000,000","525,000,000","500,000,000","549,000,000","540,000,000","518,000,000","497,000,000","545,000,000","529,000,000","667,000,000","660,000,000","669,000,000","651,000,000","621,000,000","595,000,000","685,000,000","683,000,000","679,000,000","648,000,000","1,072,000,000","1,082,000,000","1,065,000,000","1,089,000,000","1,616,000,000","1,660,000,000","1,688,000,000","1,717,000,000","1,915,000,000","81,287,000","78,494,000","92,495,000","111,578,000","77,825,000","95,633,000","80,488,000","93,194,000","86,172,000","102,432,000","180,535,000","117,508,000","119,132,000","105,815,000","89,616,000","97,487,000","94,066,000","92,873,000","97,096,000","67,726,000","94,128,000","104,962,000","42,221,000","93,529,000","53,910,000","10,899,000","25,497,000","10,458,000","10,283,000","10,316,000","10,892,000","11,174,000","11,705,000","12,347,000","52,252,000","53,727,000","54,585,000",,,,,,,,,,,,,,,"20,221,000",,"20,863,000","21,100,000","21,400,000","21,700,000","22,000,000","22,300,000","22,600,000","22,900,000","23,200,000","23,800,000","24,100,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","8,000,000","19,000,000","17,000,000","17,000,000","16,000,000","25,000,000","25,000,000","25,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","22,000,000","23,000,000","79,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000",,,,"9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000",,,,"9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,308,000,000","1,377,000,000","1,400,000,000","1,447,000,000","1,250,000,000","1,318,000,000","1,287,000,000","1,221,000,000","1,234,000,000","1,293,000,000","357,000,000","366,000,000","373,000,000","403,000,000","243,000,000","324,000,000","400,000,000","459,000,000","439,000,000","398,000,000","371,000,000","283,000,000","485,000,000","405,000,000","362,000,000","275,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000,000","29,997,000","32,825,000","119,000","38,252,000","41,933,000","48,791,000","85,552,000","121,085,000","58,504,000","53,813,000","36,758,000","48,181,000","35,536,000","28,041,000",,"5,056,000","6,666,000","9,064,000",,"20,300,000","13,696,000","10,322,000","11,806,000","23,894,000","34,024,000","28,795,000","35,115,000","39,697,000","38,591,000","13,759,000","3,748,000","11,131,000","11,006,000",,"2,618,000","2,618,000","2,618,000","2,618,000","4,665,000","4,665,000","4,665,000","4,665,000","4,665,000","4,665,000","4,212,000","4,212,000",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"1,308,000,000","1,377,000,000","1,400,000,000","1,447,000,000","1,250,000,000","1,318,000,000","1,287,000,000","1,221,000,000","1,234,000,000","1,293,000,000","357,000,000","366,000,000","373,000,000","403,000,000","243,000,000","324,000,000","400,000,000","459,000,000","439,000,000","398,000,000","371,000,000","283,000,000","485,000,000","405,000,000","362,000,000","275,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000,000","29,997,000","32,825,000","119,000","38,252,000","41,933,000","48,791,000","85,552,000","121,085,000","58,504,000","53,813,000","36,758,000","48,181,000","35,536,000","28,041,000",,"5,056,000","6,666,000","9,064,000",,"20,300,000","13,696,000","10,322,000","11,806,000","23,894,000","34,024,000","28,795,000","35,115,000","39,697,000","38,591,000","13,759,000","3,748,000","11,131,000","11,006,000",,"2,618,000","2,618,000","2,618,000","2,618,000","4,665,000","4,665,000","4,665,000","4,665,000","4,665,000","4,665,000","4,212,000","4,212,000",,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"511,000,000","497,000,000","632,000,000","583,000,000","643,000,000","641,000,000","699,000,000","677,000,000","664,000,000","658,000,000","731,000,000","721,000,000","751,000,000","482,000,000","454,000,000","415,000,000","458,000,000","440,000,000","469,000,000","466,000,000","439,000,000","401,000,000","382,000,000","320,000,000","316,000,000","3,734,000,000","171,000,000","153,000,000","138,000,000","85,000,000","90,000,000","86,000,000","66,000,000","35,000,000","18,000,000","10,000,000","10,000,000","11,000,000","16,000,000","12,000,000","15,000,000","12,000,000","28,000,000","17,000,000","25,000,000","49,000,000","14,000,000","13,000,000","11,000,000","9,000,000","12,000,000","16,000,000","23,000,000","113,000,000","107,000,000","111,443,000","106,270,000","9,639,000","10,738,000","6,473,000","6,376,000","5,941,000","5,676,000","4,113,000","1,409,000","13,033,000","13,882,000","11,063,000","20,153,000","15,914,000","22,041,000","22,903,000","29,466,000","28,238,000","50,545,000","47,569,000","40,362,000","11,547,000","15,462,000","35,797,000","6,496,000","20,783,000","29,324,000","23,051,000","22,412,000","19,328,000","18,638,000","18,491,000","22,478,000","16,625,000","19,172,000","16,317,000","12,205,000","11,508,000","12,566,000","2,546,000","2,313,000","2,426,000","246,000","257,000","255,000","260,000","1,051,000","1,070,000","200,000","229,000","110,000","63,000","60,000","200,000","200,000","200,000","300,000","400,000","300,000","300,000","400,000","800,000","1,000,000"
TotalLiabilitiesNetMinorityInterest,"7,181,000,000","7,457,000,000","7,027,000,000","7,286,000,000","8,094,000,000","8,072,000,000","7,195,000,000","6,538,000,000","6,583,000,000","7,040,000,000","5,570,000,000","5,518,000,000","6,352,000,000","6,478,000,000","6,054,000,000","7,612,000,000","8,578,000,000","9,206,000,000","7,751,000,000","7,093,000,000","7,485,000,000","8,333,000,000","9,562,000,000","8,053,000,000","8,954,000,000","7,183,000,000","6,313,000,000","6,214,000,000","6,539,000,000","7,513,000,000","6,863,000,000","6,189,000,000","6,604,000,000","7,390,000,000","3,921,000,000","1,476,000,000","2,190,000,000","2,883,000,000","1,778,000,000","1,705,000,000","1,996,000,000","2,785,000,000","1,542,000,000","1,507,000,000","2,140,000,000","3,203,000,000","1,824,000,000","1,535,000,000","1,998,000,000","2,986,000,000","2,160,000,000","1,988,000,000","2,203,000,000","3,174,000,000","1,966,000,000","645,572,000","582,781,000","746,714,000","431,650,000","377,573,000","382,415,000","482,584,000","293,683,000","202,568,000","193,939,000","386,474,000","177,253,000","154,098,000","207,051,000","324,145,000","216,342,000","132,092,000","136,079,000","305,004,000","98,962,000","99,402,000","107,076,000","203,294,000","123,771,000","113,068,000","126,796,000","208,593,000","109,791,000","88,771,000","178,651,000","231,603,000","209,606,000","154,487,000","177,728,000","279,393,000","205,557,000","168,234,000","156,137,000","222,089,000","131,354,000","107,493,000","117,114,000","164,965,000","20,915,000","10,600,000","14,862,000","17,992,000","15,470,000","12,687,000","14,614,000","12,966,000","11,683,000","7,945,000","6,179,000","9,500,000","4,200,000","4,100,000","4,700,000","6,800,000","6,200,000","5,400,000","5,600,000","6,400,000","6,200,000"
	CurrentLiabilities,"2,291,000,000","2,411,000,000","2,016,000,000","2,253,000,000","3,181,000,000","3,100,000,000","2,187,000,000","2,557,000,000","2,560,000,000","2,915,000,000","1,751,000,000","1,639,000,000","2,295,000,000","2,642,000,000","2,382,000,000","2,060,000,000","2,927,000,000","3,663,000,000","2,389,000,000","1,765,000,000","2,239,000,000","2,656,000,000","3,701,000,000","2,191,000,000","2,322,000,000","2,611,000,000","1,610,000,000","1,545,000,000","1,899,000,000","2,714,000,000","2,112,000,000","1,443,000,000","1,893,000,000","2,405,000,000","1,433,000,000","1,193,000,000","1,899,000,000","2,652,000,000","1,555,000,000","1,484,000,000","1,774,000,000","2,556,000,000","1,279,000,000","1,246,000,000","1,891,000,000","2,907,000,000","1,393,000,000","1,090,000,000","1,542,000,000","2,507,000,000","1,285,000,000","1,091,000,000","1,314,000,000","2,320,000,000","1,101,000,000","621,558,000","556,071,000","725,705,000","413,325,000","359,602,000","341,169,000","441,456,000","252,613,000","161,608,000","192,163,000","385,258,000","176,597,000","154,005,000","207,051,000","311,433,000","216,342,000","132,092,000","136,079,000","299,623,000","98,962,000","99,402,000","104,405,000","200,618,000","120,549,000","109,724,000","123,674,000","205,384,000","106,366,000","85,468,000","115,250,000","165,879,000","141,922,000","84,194,000","103,948,000","203,083,000","126,264,000","87,371,000","94,987,000","161,174,000","69,769,000","46,299,000","55,791,000","103,673,000","19,767,000","10,600,000","14,862,000","17,673,000","15,146,000","12,358,000","14,280,000","12,471,000","11,183,000","7,440,000","5,669,000","9,100,000","3,700,000","3,600,000","4,200,000","6,400,000","5,800,000","5,000,000","5,200,000","4,800,000","5,400,000"
		PayablesAndAccruedExpenses,"1,456,000,000","1,293,000,000","1,172,000,000","1,195,000,000","1,722,000,000","1,411,000,000","1,079,000,000","1,335,000,000","1,496,000,000","1,540,000,000","1,056,000,000","911,000,000","1,364,000,000","1,149,000,000","1,365,000,000","1,228,000,000","1,723,000,000","1,734,000,000","1,016,000,000","825,000,000","1,086,000,000","1,028,000,000","900,000,000","897,000,000","1,051,000,000","909,000,000","703,000,000","708,000,000","738,000,000","917,000,000","807,000,000","674,000,000","801,000,000","991,000,000","792,000,000","528,000,000","774,000,000","995,000,000","708,000,000","579,000,000","857,000,000","1,084,000,000","792,000,000","645,000,000","848,000,000","608,000,000","771,000,000","608,000,000","770,000,000","1,081,000,000","814,000,000","668,000,000","667,000,000","1,047,000,000","895,000,000","621,558,000","400,070,000","725,705,000","413,325,000","359,602,000","341,169,000","441,456,000","252,613,000","161,608,000","192,163,000","385,258,000","176,597,000","154,005,000","207,051,000","311,433,000","216,342,000","132,092,000","136,079,000","299,623,000","98,962,000","99,402,000","104,258,000","200,473,000","120,360,000","108,594,000","123,506,000","204,895,000","104,029,000","83,753,000","105,019,000","154,489,000","102,130,000","64,334,000","38,284,000","161,212,000","100,925,000","72,365,000","88,995,000","148,871,000","60,104,000","45,742,000","40,150,000","101,861,000","19,344,000","10,600,000","14,862,000","17,673,000","15,146,000","12,358,000","14,280,000","10,731,000","8,782,000","5,809,000","2,516,000","3,700,000","1,300,000","1,400,000","1,900,000","2,600,000","3,100,000","3,100,000","2,500,000","2,200,000","2,100,000"
			Payables,"207,000,000","285,000,000","248,000,000","217,000,000","225,000,000","295,000,000","224,000,000","177,000,000","158,000,000","292,000,000","274,000,000","180,000,000","166,000,000","253,000,000","312,000,000","167,000,000","172,000,000","323,000,000","313,000,000","163,000,000","150,000,000","222,000,000","211,000,000","176,000,000","150,000,000","284,000,000","309,000,000","198,000,000","123,000,000","325,000,000","266,000,000","167,000,000","166,000,000","355,000,000","286,000,000","139,000,000","186,000,000","343,000,000","253,000,000","163,000,000","181,000,000","390,000,000","250,000,000","156,000,000","172,000,000","517,000,000","238,000,000","149,000,000","147,000,000","302,000,000","282,000,000","135,000,000","163,000,000","555,000,000","338,000,000","175,587,000","129,896,000","243,338,000","158,059,000","109,662,000","136,517,000","193,875,000","83,418,000","73,344,000","88,994,000","213,874,000","90,838,000","65,447,000","108,984,000","156,376,000","103,001,000","75,558,000","72,874,000","170,936,000","49,015,000","51,340,000","45,602,000","106,658,000","57,280,000","45,887,000","64,410,000","121,190,000","60,417,000","42,691,000","60,980,000","80,560,000","44,484,000","22,116,000","38,284,000","86,112,000","39,731,000","31,527,000","43,853,000","109,411,000","40,657,000","29,283,000","40,150,000","76,583,000","8,719,000","4,546,000","7,054,000","7,543,000","6,001,000","2,942,000","4,592,000","3,987,000","3,291,000","3,367,000","2,516,000","3,700,000","1,300,000","1,400,000","1,900,000","2,600,000","3,100,000","3,100,000","2,500,000","2,200,000","2,100,000"
				AccountsPayable,"207,000,000","285,000,000","248,000,000","217,000,000","225,000,000","295,000,000","224,000,000","177,000,000","158,000,000","292,000,000","274,000,000","180,000,000","166,000,000","253,000,000","312,000,000","167,000,000","172,000,000","323,000,000","313,000,000","163,000,000","150,000,000","222,000,000","211,000,000","176,000,000","150,000,000","284,000,000","309,000,000","198,000,000","123,000,000","325,000,000","266,000,000","167,000,000","166,000,000","355,000,000","286,000,000","139,000,000","186,000,000","343,000,000","253,000,000","163,000,000","181,000,000","390,000,000","250,000,000","156,000,000","172,000,000","363,000,000","238,000,000","149,000,000","147,000,000","302,000,000","282,000,000","135,000,000","163,000,000","555,000,000","338,000,000","175,587,000","129,896,000","243,338,000","158,059,000","109,662,000","136,517,000","193,875,000","83,418,000","73,344,000","88,994,000","213,874,000","90,838,000","65,447,000","108,984,000","156,376,000","103,001,000","75,558,000","72,874,000","170,936,000","49,015,000","51,340,000","45,602,000","106,658,000","57,280,000","45,887,000","64,410,000","121,190,000","60,417,000","42,691,000","60,980,000","80,560,000","44,484,000","22,116,000","38,284,000","86,112,000","39,731,000","31,527,000","43,853,000","109,411,000","40,657,000","29,283,000","40,150,000","76,583,000","8,719,000","4,546,000","7,054,000","7,543,000","6,001,000","2,942,000","4,592,000","3,987,000","3,291,000","3,367,000","2,516,000","3,700,000","1,300,000","1,400,000","1,900,000","2,600,000","3,100,000","3,100,000","2,500,000","2,200,000","2,100,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"1,249,000,000","1,008,000,000","924,000,000","978,000,000","1,497,000,000","1,116,000,000","855,000,000","1,158,000,000","1,338,000,000","1,248,000,000","782,000,000","731,000,000","1,198,000,000","896,000,000","1,053,000,000","1,061,000,000","1,551,000,000","1,411,000,000","703,000,000","662,000,000","936,000,000","806,000,000","689,000,000","721,000,000","901,000,000","625,000,000","394,000,000","510,000,000","615,000,000","592,000,000","541,000,000","507,000,000","635,000,000","636,000,000","506,000,000","389,000,000","588,000,000","652,000,000","455,000,000","416,000,000","676,000,000","694,000,000","542,000,000","489,000,000","676,000,000","91,000,000","533,000,000","459,000,000","623,000,000","779,000,000","532,000,000","533,000,000","504,000,000","492,000,000","557,000,000","445,971,000","270,174,000","482,367,000","255,266,000","249,940,000","204,652,000","247,581,000","169,195,000","88,264,000","103,169,000","171,384,000","85,759,000","88,558,000","98,067,000","155,057,000","113,341,000","56,534,000","63,205,000","128,687,000","49,947,000","48,062,000","58,656,000","93,815,000","63,080,000","62,707,000","59,096,000","83,705,000","43,612,000","41,062,000","44,039,000","73,929,000","57,646,000","42,218,000",,"75,100,000","61,194,000","40,838,000","45,142,000","39,460,000","19,447,000","16,459,000",,"25,278,000","10,625,000","6,054,000","7,808,000","10,130,000","9,145,000","9,416,000","9,688,000","6,744,000","5,491,000","2,442,000",,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"386,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,"1,481,000,000","56,000,000","64,000,000",,,,,,,,,"25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147,000","145,000","189,000","1,130,000","168,000","489,000","2,337,000","1,715,000","10,231,000","11,390,000","39,792,000","19,860,000","16,260,000","41,871,000","25,339,000","15,006,000","5,992,000","12,303,000","9,665,000","557,000","781,000","1,812,000","423,000",,,,,,,,,,,,,,,"900,000",,"100,000","300,000",,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,"1,481,000,000","56,000,000","64,000,000",,,,,,,,,"25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147,000","145,000","189,000","1,130,000","168,000","489,000","2,337,000","1,715,000","10,231,000","11,390,000","39,792,000","19,860,000","16,260,000","41,871,000","25,339,000","15,006,000","5,992,000","12,303,000","9,665,000","557,000","781,000","1,812,000","423,000",,,,,,,,,,,,,,,"900,000",,"100,000","300,000",,
		CurrentDeferredLiabilities,"835,000,000","1,118,000,000","844,000,000","1,058,000,000","1,459,000,000","1,689,000,000","1,108,000,000","1,222,000,000","1,064,000,000","1,375,000,000","695,000,000","728,000,000","931,000,000","1,493,000,000","1,017,000,000","832,000,000","1,204,000,000","1,929,000,000","1,373,000,000","940,000,000","1,153,000,000","1,628,000,000","1,320,000,000","1,238,000,000","1,207,000,000","1,702,000,000","907,000,000","837,000,000","1,161,000,000","1,797,000,000","1,305,000,000","769,000,000","1,092,000,000","1,389,000,000","641,000,000","665,000,000","1,125,000,000","1,657,000,000","847,000,000","905,000,000","917,000,000","1,472,000,000","487,000,000","601,000,000","1,043,000,000","1,726,000,000","622,000,000","482,000,000","772,000,000","1,426,000,000","471,000,000","423,000,000","647,000,000","923,000,000","206,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,740,000","2,401,000","1,631,000",,,,,,,,,,,
