name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
EBIT,"-101,601,168","-19,368,000","-23,950,428","-33,477,822","-24,804,481","-14,852,437","-10,730,170","-18,249,877","-18,342,390","-7,129,643","-4,096,625","-10,997,056","-3,386,140","-2,096,566","-27,211,940","-3,013,596","-10,634,014","-4,164,306","-11,940,829","-31,435,683","-4,006,935","-3,183,323","-5,512,378","-3,989,789","-507,744","-1,254,436","-913,583","-1,236,066","-1,928,885","3,221,893","-3,087,461","-4,556,429","-388,558","-2,401,866","-4,333,070","-3,827,266","-1,125,139","-2,001,851","-1,147,178","-79,335","-629,057","-2,526,455","-1,082,562","-3,021,914","-3,081,320","-4,539,935","-7,245,307","-3,364,699","-5,537,031","-7,406,520","-6,042,828","-7,526,015","-6,770,085","-5,511,900","-4,770,513","-3,746,526","-5,683,810","-4,911,676","-5,325,612","-3,635,513","2,248,086","361,951","268,849","359,141","337,894","237,450","171,319","156,476",
EBITDA,"-101,004,867"
ReconciledCostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4,635,489","0","0","0","0","0","112,173","0",,,,,,,,,,,,,,,
ReconciledDepreciation,"596,301","119,000","117,292","284,621","75,090","74,298","79,125","72,887","72,689","73,356","70,343","87,499","75,458","154,021","110,644","84,751","67,284","39,690","37,419","37,621","30,972","33,007","33,066","32,235","40,435","37,701","32,806","35,005","36,687","37,106","36,686","37,125","36,208","39,939","43,438","44,593","41,854","52,602","69,105","72,453","76,448","85,910","112,260","114,494","116,690","117,629","262,447","258,231","254,440","245,258","232,380","247,747","87,526","304,651","172,466","205,408","231,939","204,078","133,160","209,420",,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-101,656,824","-19,430,000","-23,889,321","-33,510,688","-24,826,707","-14,864,108","-10,621,777","-17,770,135","-16,766,916","-3,885,649","-4,096,625","-10,939,312","-3,386,888","-2,097,306","-24,507,623","-2,351,149","-9,138,842","-3,173,538","-8,830,989","-29,905,237","-3,110,382","-2,197,597","77,801,592","109,235,013","8,044,474","-1,226,906","-1,238,400","-1,324,768","-2,340,932","1,463,395","-2,629,400","-4,628,435","-439,120","-2,258,440","-4,424,709","-3,945,887","-1,236,372","-2,111,385","-1,269,748","-213,936","-756,543","-2,679,888","749,193","-33,496","-2,437,613","-2,075,657","-16,184,112","-4,328,204","-6,392,692","-7,944,269","-5,672,091","-13,962,722","-6,631,925","-6,013,022","-5,201,950","-4,342,378","-21,853,157","-5,017,628","-5,099,178","-316,914","-211,276","340,985","226,849","301,141","283,894","204,450","133,319","146,476",
TotalUnusualItemsExcludingGoodwill,"-11,370,000",,"-3,300,000","0","-8,070,000",,"0","0",,,"0","-924,000","-46,000","0","-24,453,094","991,992","-5,223,779","1,050,264","-8,729,677","-27,098,687","164","-90,566","94,294,500","113,215,053","8,566,176","44,017","-303,292","-63,377","-158,508","-1,713,368","44,822","-560,407","780,637","243,003","734,388","-628,115","354,934","-911,900","-951,995","1,705,315","824,328","-938,747","1,839,624","2,994,389","655,499","2,476,559","-5,818,669","-17,666","63,222","406,918","1,248,345","-5,749,558","643,702","-3,252","4,167","-168,361","-15,879,739","110,431","278,260","3,637,773",,,,,,,,"8,227",
TotalUnusualItems,"-11,370,000",,"-3,300,000","0","-8,070,000",,"0","0",,,"0","-924,000","-46,000","0","-24,453,094","991,992","-5,223,779","1,050,264","-8,729,677","-27,098,687","164","-90,566","94,294,500","113,215,053","8,566,176","44,017","-303,292","-63,377","-158,508","-1,713,368","44,822","-560,407","780,637","243,003","734,388","-628,115","354,934","-911,900","-951,995","1,705,315","824,328","-938,747","1,839,624","2,994,389","655,499","2,476,559","-5,818,669","-17,666","63,222","406,918","1,248,345","-5,749,558","643,702","-3,252","4,167","-168,361","-15,879,739","110,431","278,260","3,637,773",,,,,,,,"8,227",
NormalizedEBITDA,"-89,634,867","-19,249,000","-20,533,136","-33,193,201","-16,659,391","-14,778,139","-10,651,045","-18,176,990","-18,269,701","-7,056,287","-4,026,282","-9,985,557","-3,264,682","-1,942,545","-2,648,202","-3,920,837","-5,342,951","-5,174,880","-3,173,733","-4,299,375","-3,976,127","-3,059,750","-99,773,812","-117,172,607","-9,033,485","-1,260,752","-577,485","-1,137,684","-1,733,690","4,972,367","-3,095,597","-3,958,897","-1,132,987","-2,604,930","-5,024,020","-3,154,558","-1,438,219","-1,037,349","-126,078","-1,712,197","-1,376,937","-1,501,798","-2,809,926","-5,901,809","-3,620,129","-6,898,865","3,471,298","-3,088,802","-5,345,813","-7,568,180","-7,058,793","-1,528,710","-7,214,088","-5,203,997","-4,602,214","-3,372,756","10,435,843","-4,818,029","-5,417,215","-7,063,866","2,248,086","361,951","268,849","359,141","337,894","237,450","171,319","148,249",
TaxRateForCalcs,"0","0","0","0","0","0","0.01","0.026","0.086","0.27","0","0.005","0","0","0.104","0.261","0.141","0.238","0.261","0.049","0.242","0.313","0.125","0","0.002","0.4","0.4","0.4","0.4","0.013","0.35","0.35","0.015","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0","0.35","0.35","0.35","0","0.35","0.058","0.156","0.161","0.16","0.139","0.222","0.064",
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","-4,914.978","0","0","-2,532,731.651","258,682.709","-735,288.715","250,045.062","-2,274,636.14","-1,321,221.476","39.709","-28,348.731","11,794,748.167","15,997.195","16,405.579","17,606.8","-121,316.8","-25,350.8","-63,403.2","-22,878.407","15,687.7","-196,142.45","11,676.599","85,051.05","257,035.8","-219,840.25","124,226.9","-319,165","-333,198.25","596,860.25","288,514.8","-328,561.45","643,868.4","1,048,036.15","229,424.65","866,795.65","-2,036,534.15","-6,183.1","22,127.7","142,421.3","436,920.75","-2,012,345.3","225,295.7","-1,138.2","1,458.45","0","-5,557,908.65","38,650.85","97,391","0","0","0","0","0","0","0","0","525.768",
