name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
			AccumulatedDepreciation,"-184,757,000","-171,923,000","-160,550,000","-156,278,000","-155,623,000","-149,824,000","-140,487,000","-130,725,000","-188,150,000","-208,180,000","-207,606,000","-212,060,000","-199,717,000","-188,175,000","-187,144,000","-177,803,000","-182,768,000","-186,916,000","-186,401,000","-177,935,000","-173,058,000","-165,605,000","-154,676,000","-150,442,000","-153,394,000","-142,022,000","-141,507,000","-136,600,000","-130,497,000","-122,854,000","-120,871,000","-121,147,000","-132,295,000","-132,768,000","-139,485,000","-139,197,000","-140,403,000","-140,930,000","-133,159,000","-126,560,000","-123,326,000","-117,748,000","-119,050,000","-118,120,000","-134,099,000","-126,513,000","-121,762,000","-127,265,000","-130,152,000","-121,377,000","-122,905,000","-122,944,000","-121,226,000","-116,839,000","-118,510,000","-116,851,000","-111,570,000","-102,628,000","-93,502,000","-90,806,000","-78,149,000","-74,689,000","-66,654,000","-74,950,000","-86,168,000","-86,767,000","-83,453,000","-85,248,000","-84,314,000","-88,967,000","-90,797,000","-90,101,000","-90,656,000","-99,175,000","-125,872,000","-140,772,000","-146,784,000","-154,010,000","-156,989,000","-158,308,000","-150,413,000","-137,533,000","-119,519,000","-110,302,000","-106,071,000","-100,581,000","-100,026,000","-94,339,000","-87,016,000","-80,638,000","-75,627,000","-77,680,000","-80,280,000","-81,821,335","-72,219,000","-65,621,000","-64,419,000","-67,310,934","-50,614,000","-47,170,000","-44,281,000","-38,752,116","-36,893,000","-22,020,000","-27,100,000","-17,200,000","-21,300,000","-21,100,000","-17,900,000"
		GoodwillAndOtherIntangibleAssets,"91,893,000","62,993,000","63,581,000","64,732,000","65,884,000","67,036,000","68,188,000","69,340,000","71,402,000","72,133,000","72,864,000","73,595,000","72,537,000","74,136,000","74,355,000",,,,,,,"0",,,,"169,000",,,,"235,000",,,,"326,000",,,,"553,000",,,,"0","0","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","36,210,000","36,210,000","36,210,000","36,210,000","36,210,000","36,210,000","36,210,000","36,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,183,000",,,,"4,292,000",,,,"3,691,000",,,,"253,000",,,,,,,
			Goodwill,"72,006,000","42,518,000","42,518,000","42,518,000","42,518,000","42,518,000","42,518,000","42,518,000","42,518,000","42,518,000","42,518,000","42,518,000","40,730,000","41,598,000","41,086,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","11,539,000","36,210,000","36,210,000","36,210,000","36,210,000","36,210,000","36,210,000","36,210,000","36,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"19,887,000","20,475,000","21,063,000","22,214,000","23,366,000","24,518,000","25,670,000","26,822,000","28,884,000","29,615,000","30,346,000","31,077,000","31,807,000","32,538,000","33,269,000",,,,,,,,,,,"169,000",,,,"235,000",,,,"326,000",,,,"553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,183,000",,,,"4,292,000",,,,"3,691,000",,,,"253,000",,,,,,,
		InvestmentsAndAdvances,,"44,196,000",,,,"34,365,000",,,,"31,906,000",,,,"26,106,000",,,,"20,145,000",,,,"18,526,000",,,,"16,788,000",,,,"12,192,000",,,,"8,737,000",,,,"6,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,"44,196,000",,,,"34,365,000",,,,"31,906,000",,,,"26,106,000",,,,"20,145,000",,,,"18,526,000",,,,"16,788,000",,,,"12,192,000",,,,"8,737,000",,,,"6,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,"26,000",,,,,,,,"0",,,,"1,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,"7,329,000",,,,"24,378,000",,,,,,,,,,,,,,,,"1,000",,,,"576,000",,,,"575,000",,,,"631,000",,,,"3,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"706,000",,,,"724,000",,,,"931,000",,,,"819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,"481,000",,,,"314,000",,,,"546,000",,,,"732,000",,,,"947,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"54,037,000","2,134,000","50,829,000","46,780,000","67,119,000","11,689,000","67,619,000","52,458,000","59,220,000","6,013,000","41,990,000","41,117,000","37,485,000","11,043,000","32,828,000","27,175,000","25,476,000","3,137,000","25,057,000","25,951,000","25,915,000","1,070,000","19,884,000","19,842,000","20,388,000","1,984,000","20,097,000","17,051,000","15,959,000","491,000","13,892,000","14,670,000","12,645,000","595,000","11,697,000","20,582,000","12,541,000","1,064,000","11,425,000","10,102,000","24,290,000","9,121,000","6,955,000","7,309,000","6,150,000","5,735,000","6,058,000","5,336,000","5,922,000","6,611,000","8,461,000","18,390,000","18,818,000","18,829,000","18,952,000","69,157,000","18,809,000","19,304,000","19,808,000","19,847,000","20,337,000","20,543,000","47,293,000","23,825,000","23,898,000","26,803,000","26,004,000","25,998,000","26,029,000","23,266,000","22,910,000","22,988,000","23,066,000","23,115,000","23,193,000","23,276,000","23,359,000","23,124,000","22,538,000","22,620,000","22,883,000","24,667,000","24,895,000","24,900,000","25,277,000","25,198,000","25,752,000","15,611,000","15,790,000","2,455,000","7,443,000","6,194,000","6,284,000","2,010,525","5,067,000","5,327,000","6,066,000","2,572,491","3,780,000","1,633,000","1,170,000","924,158","1,146,000","1,120,000","1,200,000","200,000","800,000","400,000","600,000"
TotalLiabilitiesNetMinorityInterest,"301,187,000","301,963,000","374,059,000","350,202,000","351,255,000","386,074,000","409,037,000","554,158,000","584,191,000","531,529,000","553,173,000","499,844,000","488,337,000","430,382,000","421,332,000","416,275,000","353,645,000","354,467,000","405,897,000","378,753,000","374,081,000","384,124,000","381,582,000","367,892,000","362,431,000","445,263,000","401,282,000","331,499,000","348,020,000","384,813,000","367,666,000","368,842,000","364,051,000","366,062,000","328,862,000","323,289,000","304,935,000","305,559,000","301,915,000","314,643,000","344,818,000","352,770,000","342,013,000","324,599,000","331,486,000","331,668,000","341,742,000","327,346,000","299,926,000","303,637,000","285,776,000","268,957,000","254,553,000","274,856,000","297,923,000","327,984,000","272,127,000","267,528,000","282,143,000","294,618,000","294,282,000","286,250,000","289,319,000","166,978,000","181,621,000","181,537,000","182,730,000","188,830,000","157,578,000","164,327,000","150,040,000","156,145,000","142,418,000","162,139,000","152,785,000","155,760,000","173,259,000","185,953,000","172,170,000","189,300,000","188,503,000","187,880,000","216,558,000","216,425,000","220,216,000","222,691,000","222,286,000","212,471,000","220,792,000","220,120,000","137,414,000","125,369,000","128,299,000","131,436,924","113,162,000","119,634,000","140,569,000","119,659,137","112,710,000","115,726,000","118,838,000","105,418,359","111,821,000","96,629,000","98,900,000","49,100,000","79,800,000","76,900,000","63,100,000"
	CurrentLiabilities,"130,031,000","142,745,000","207,675,000","179,422,000","124,125,000","133,381,000","147,313,000","166,098,000","168,404,000","161,257,000","152,840,000","132,669,000","133,243,000","127,332,000","127,392,000","93,622,000","78,913,000","81,220,000","89,866,000","84,269,000","78,743,000","87,781,000","87,683,000","92,867,000","100,713,000","126,472,000","104,659,000","98,199,000","96,028,000","104,087,000","98,326,000","107,551,000","111,217,000","109,378,000","108,869,000","109,251,000","120,491,000","128,290,000","132,184,000","139,089,000","139,708,000","150,505,000","127,234,000","123,524,000","121,986,000","121,883,000","108,895,000","117,517,000","116,306,000","119,673,000","126,106,000","117,415,000","113,398,000","109,443,000","126,972,000","175,526,000","125,008,000","110,060,000","112,797,000","219,315,000","106,051,000","110,212,000","121,894,000","89,543,000","94,863,000","114,627,000","119,433,000","108,542,000","114,038,000","112,184,000","94,121,000","106,224,000","94,094,000","100,315,000","100,913,000","102,888,000","89,887,000","127,581,000","95,536,000","93,597,000","81,800,000","105,246,000","94,651,000","91,134,000","83,073,000","92,669,000","31,924,000","29,449,000","32,997,000","32,211,000","22,377,000","24,707,000","27,729,000","19,746,708","23,355,000","17,956,000","18,724,000","16,692,354","13,447,000","13,436,000","9,631,000","8,422,359","9,366,000","6,715,000","10,800,000","16,200,000","6,600,000","6,100,000","5,800,000"
		PayablesAndAccruedExpenses,"104,286,000","113,807,000","174,349,000","148,176,000","92,837,000","100,454,000","87,754,000","80,220,000","79,920,000","79,385,000","78,798,000","72,351,000","78,298,000","91,391,000","94,070,000","56,309,000","50,392,000","53,419,000","54,918,000","48,956,000","47,496,000","56,816,000","47,201,000","49,631,000","49,969,000","59,549,000","53,624,000","61,930,000","60,296,000","66,658,000","56,647,000","58,602,000","54,999,000","53,658,000","55,907,000","54,910,000","54,147,000","54,302,000","55,597,000","52,660,000","50,285,000","46,327,000","48,203,000","44,266,000","42,550,000","47,310,000","45,679,000","49,816,000","46,740,000","46,372,000","50,594,000","46,084,000","47,222,000","50,025,000","16,119,000","15,808,000","63,429,000","35,029,000","36,406,000","34,117,000","30,425,000","30,521,000","38,107,000","41,762,000","47,582,000","67,346,000","68,262,000","68,252,000","73,748,000","68,027,000","22,846,000","26,196,000","26,032,000","23,242,000","57,560,000","57,658,000","48,657,000","24,141,000","27,066,000","41,049,000","19,855,000","25,112,000","26,518,000","29,821,000","23,647,000","24,164,000","30,318,000","6,685,000","23,205,000","7,260,000","4,735,000","9,333,000","11,422,000","4,889,270","9,063,000","5,160,000","6,886,000","15,126,715","3,599,000","5,652,000","3,331,000","8,372,359","3,585,000","3,513,000","5,800,000","3,600,000","2,500,000","3,100,000","2,600,000"
			Payables,"27,851,000","29,907,000","25,094,000","34,973,000","32,421,000","31,695,000","21,933,000","18,514,000","23,742,000","25,745,000","26,762,000","24,754,000","26,824,000","22,101,000","21,488,000","12,295,000","12,520,000","11,857,000","12,374,000","10,828,000","9,042,000","13,032,000","10,081,000","10,860,000","8,818,000","12,272,000","9,263,000","11,974,000","10,257,000","9,623,000","9,604,000","12,431,000","10,622,000","8,322,000","11,919,000","10,887,000","9,606,000","10,035,000","11,720,000","9,953,000","9,758,000","8,752,000","6,404,000","7,342,000","8,134,000","6,902,000","8,566,000","9,001,000","8,210,000","7,528,000","38,430,000","32,405,000","30,986,000","33,214,000",,,"45,482,000","15,202,000","18,253,000","15,309,000","13,710,000","10,424,000","17,483,000","7,217,000","12,535,000","8,457,000","8,349,000","7,772,000","10,752,000","6,574,000","6,130,000","11,865,000","10,766,000","8,822,000","8,661,000","13,594,000","7,214,000","6,921,000","7,334,000","8,430,000","6,171,000","7,241,000","8,929,000","10,038,000","5,649,000","6,988,000","8,792,000","6,685,000","5,271,000","7,260,000","4,735,000","9,333,000","11,422,000","3,485,098","9,063,000","5,160,000","6,886,000","5,328,346","3,599,000","5,652,000","3,331,000","3,892,208","3,585,000","3,513,000","5,800,000","3,600,000","2,500,000","3,100,000","2,600,000"
				AccountsPayable,"27,851,000","29,907,000","25,094,000","34,973,000","32,421,000","31,695,000","21,933,000","18,514,000","23,742,000","25,745,000","26,762,000","24,754,000","26,824,000","22,101,000","21,488,000","12,295,000","12,520,000","11,857,000","12,374,000","10,828,000","9,042,000","13,032,000","10,081,000","10,860,000","8,818,000","12,272,000","9,263,000","11,974,000","10,257,000","9,623,000","9,604,000","12,431,000","10,622,000","8,322,000","11,919,000","10,887,000","9,606,000","10,035,000","11,720,000","9,953,000","9,758,000","8,752,000","6,404,000","7,342,000","8,134,000","6,902,000","8,566,000","9,001,000","8,210,000","7,528,000",,,,,,,"45,482,000","35,029,000","36,406,000","34,117,000","30,425,000","30,521,000","38,107,000","7,217,000","12,535,000","8,457,000","8,349,000","7,772,000","10,752,000","6,574,000","6,130,000","11,865,000","10,766,000","8,822,000","8,661,000","13,594,000","7,214,000","6,921,000","7,334,000","8,430,000","6,171,000","7,241,000","8,929,000","10,038,000","5,649,000","6,988,000","8,792,000","6,685,000","5,271,000","7,260,000","4,735,000","9,333,000","9,116,000","3,485,098","7,003,000","5,123,000","6,748,000","5,328,346","3,599,000","5,652,000","3,331,000","3,892,208","3,585,000","3,513,000","5,800,000","3,600,000","2,500,000","3,100,000","2,600,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,306,000","1,404,000","2,060,000","37,000","138,000","725,000",,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,827,000","-18,153,000","-18,808,000","-16,715,000","-20,097,000","-20,624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,404,000",,,,"-725,000",,,,,,,,,,,
			CurrentAccruedExpenses,"76,435,000","83,900,000","149,255,000","113,203,000","60,416,000","68,759,000","65,821,000","61,706,000","56,178,000","53,640,000","52,036,000","47,597,000","51,474,000","69,290,000","72,582,000","44,014,000","37,872,000","41,562,000","42,544,000","38,128,000","38,454,000","43,784,000","37,120,000","38,771,000","41,151,000","47,277,000","44,361,000","49,956,000","50,039,000","57,035,000","47,043,000","46,171,000","44,377,000","45,336,000","43,988,000","44,023,000","44,541,000","44,267,000","43,877,000","42,707,000","40,527,000","37,575,000","41,799,000","36,924,000","34,416,000","40,408,000","37,113,000","40,815,000","38,530,000","38,844,000","12,164,000","13,679,000","16,236,000","16,811,000","16,119,000","15,808,000","17,947,000","19,827,000","18,153,000","18,808,000","16,715,000","20,097,000","20,624,000","34,545,000","35,047,000","58,889,000","59,913,000","60,480,000","62,996,000","61,453,000","16,716,000","14,331,000","15,266,000","14,420,000","48,899,000","44,064,000","41,443,000","17,220,000","19,732,000","32,619,000","13,684,000","17,871,000","17,589,000","19,783,000","17,998,000","17,176,000","21,526,000",,"17,934,000","0",,,,"1,404,172",,,,"9,798,369",,,,"4,480,151",,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"25,330,000","28,381,000","32,733,000","29,816,000","29,839,000","31,468,000","38,509,000","79,627,000","87,398,000","81,687,000","74,042,000","60,318,000","54,945,000","35,941,000","33,322,000","37,313,000","28,521,000","27,558,000","33,230,000","30,685,000","26,797,000","27,577,000","32,590,000","32,817,000","34,749,000","48,374,000","36,617,000","25,259,000","25,205,000","29,430,000","41,679,000","48,949,000","56,218,000","55,720,000","52,962,000","54,341,000","66,344,000","73,988,000","76,587,000","86,429,000","89,423,000","104,178,000","79,031,000","79,258,000","79,436,000","74,573,000","63,216,000","67,701,000","69,566,000","73,301,000","75,512,000","71,331,000","66,176,000","59,168,000","66,651,000","56,508,000","2,782,000","6,907,000","4,524,000","112,076,000","8,597,000","4,280,000","5,882,000",,,,"3,890,000","9,000","9,000","9,000","9,000","1,309,000","1,300,000","1,300,000","2,000,000",,,"43,000,000",,"3,418,000","100,000","20,150,000","5,251,000","6,183,000","6,296,000","6,505,000","1,398,000","1,359,000","2,549,000","4,218,000","4,126,000","2,082,000","1,747,000","1,943,485","1,461,000","1,482,000","1,597,000","1,565,639","250,000","50,000","50,000","50,000","50,000","50,000","100,000","9,800,000","700,000","700,000","800,000"
			CurrentDebt,"4,607,000","5,722,000","8,387,000","7,007,000","6,848,000","8,792,000","15,067,000","54,095,000","61,884,000","54,969,000","49,003,000","39,404,000","33,425,000","30,567,000","28,248,000","32,450,000","25,550,000","24,596,000","30,289,000","28,159,000","24,289,000","25,136,000","30,854,000","29,015,000","30,832,000","44,343,000","32,473,000","23,522,000","23,482,000","27,824,000","36,277,000","39,698,000","46,610,000","46,988,000","47,012,000","52,177,000","64,217,000","71,897,000","74,532,000","84,404,000","87,432,000","102,221,000","77,153,000","77,807,000","78,013,000","73,174,000","62,053,000","66,554,000","68,446,000","72,203,000","74,749,000","71,331,000","66,176,000","59,168,000","66,651,000","56,508,000","2,782,000","6,907,000","4,524,000","112,076,000","8,597,000","4,280,000","5,882,000",,,,"3,890,000","9,000","9,000","9,000","9,000","1,309,000","1,300,000","1,300,000","2,000,000",,,"43,000,000",,"3,418,000","100,000","20,150,000","5,251,000","6,183,000","6,296,000","6,505,000","1,398,000","1,359,000","2,549,000","4,218,000","4,126,000","2,082,000","1,747,000","1,943,485","1,461,000","1,482,000","1,597,000","1,565,639","250,000","50,000","50,000","50,000","50,000","50,000","100,000","9,800,000","700,000","700,000","800,000"
				LineOfCredit,,"0",,"0","783,000","1,215,000",,"613,000","481,000","592,000","1,193,000","1,610,000","1,633,000","1,857,000","605,000",,,"0","1,514,000","3,517,000","1,611,000","189,000","1,299,000","0","3,776,000","4,698,000",,,,"0","0","2,496,000","3,653,000","2,918,000","5,216,000","7,782,000","7,419,000","8,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"4,607,000","5,722,000","8,387,000","7,007,000","6,065,000","7,577,000","15,067,000","53,482,000","61,403,000","54,377,000","47,810,000","37,794,000","31,792,000","28,710,000","27,643,000","32,450,000","25,550,000","24,596,000","28,775,000","24,642,000","22,678,000","24,947,000","29,555,000","29,015,000","27,056,000","39,645,000","32,473,000","23,522,000","23,482,000","27,824,000","36,277,000","37,202,000","42,957,000","44,070,000","41,796,000","44,395,000","56,798,000","63,636,000","74,532,000","84,404,000","87,432,000","102,221,000","77,153,000","77,807,000","78,013,000","73,174,000","62,053,000","66,554,000","68,446,000","72,203,000","74,749,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"20,723,000","22,659,000","24,346,000","22,809,000","22,991,000","22,676,000","23,442,000","25,532,000","25,514,000","26,718,000","25,039,000","20,914,000","21,520,000","5,374,000","5,074,000","4,863,000","2,971,000","2,962,000","2,941,000","2,526,000","2,508,000","2,441,000","1,736,000","3,802,000","3,917,000","4,031,000","4,144,000","1,737,000","1,723,000","1,606,000","5,402,000","9,251,000","9,608,000","8,732,000","5,950,000","2,164,000","2,127,000","2,091,000","2,055,000","2,025,000","1,991,000","1,957,000","1,878,000","1,451,000","1,423,000","1,399,000","1,163,000","1,147,000","1,120,000","1,098,000","763,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,310,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,310,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"415,000","557,000","593,000","1,430,000","1,449,000","1,459,000","21,050,000","6,251,000","1,086,000","185,000",,,,,,,,"243,000","1,718,000","4,628,000","4,450,000","3,388,000","7,892,000","10,419,000","15,995,000","18,549,000","14,418,000","11,010,000","10,527,000","7,999,000",,,,,,,,,,,,,,,,,,,,,,,,"250,000","44,202,000","103,210,000","58,797,000","68,124,000","71,867,000","73,122,000","67,029,000","75,411,000","77,905,000","47,781,000","47,281,000","47,281,000","47,281,000","40,281,000","40,281,000","44,148,000","71,266,000","78,719,000","66,762,000","75,773,000","41,353,000","45,230,000","41,230,000","60,440,000","68,470,000","49,130,000","61,845,000","59,984,000","62,882,000","55,130,000","53,130,000","62,000,000","208,000","21,405,000","7,243,000","19,423,000","13,516,000","13,292,000","14,560,000","12,913,953","12,831,000","11,314,000","10,241,000",,"9,598,000","7,734,000","6,250,000",,"5,731,000","3,152,000","4,900,000","2,800,000","3,400,000","2,300,000","2,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"171,156,000","159,218,000","166,384,000","170,780,000","227,130,000","252,693,000","261,724,000","388,060,000","415,787,000","370,272,000","400,333,000","367,175,000","355,094,000","303,050,000","293,940,000","322,653,000","274,732,000","273,247,000","316,031,000","294,484,000","295,338,000","296,343,000","293,899,000","275,025,000","261,718,000","318,791,000","296,623,000","233,300,000","251,992,000","280,726,000","269,340,000","261,291,000","252,834,000","256,684,000","219,993,000","214,038,000","184,444,000","177,269,000","169,731,000","175,554,000","205,110,000","202,265,000","214,779,000","201,075,000","209,500,000","209,785,000","232,847,000","209,829,000","183,620,000","183,964,000","159,670,000","151,542,000","141,155,000","165,413,000","170,951,000","152,458,000","147,119,000","157,468,000","169,346,000","75,303,000","188,231,000","176,038,000","167,425,000","77,435,000","86,758,000","66,910,000","63,297,000","80,288,000","43,540,000","52,143,000","55,919,000","49,921,000","48,324,000","61,824,000","51,872,000","52,872,000","83,372,000","58,372,000","76,634,000","95,703,000","106,703,000","82,634,000","121,907,000","125,291,000","137,143,000","130,022,000","190,362,000","183,022,000","187,795,000","187,909,000","115,037,000","100,662,000","100,570,000","111,690,216","89,807,000","101,678,000","121,845,000","102,966,783","99,263,000","102,290,000","109,207,000","96,996,000","102,455,000","89,914,000","88,100,000","32,900,000","73,200,000","70,800,000","57,300,000"
		LongTermDebtAndCapitalLeaseObligation,"65,013,000","45,870,000","52,295,000","63,219,000","98,998,000","80,118,000","128,172,000","272,466,000","289,461,000","267,069,000","295,729,000","264,589,000","255,816,000","201,754,000","202,914,000","231,198,000","185,382,000","186,242,000","188,117,000","180,201,000","179,997,000","188,437,000","191,881,000","173,419,000","157,088,000","207,060,000","199,830,000","138,371,000","145,221,000","172,903,000","181,530,000","185,048,000","179,554,000","182,677,000","149,392,000","135,712,000","116,189,000","109,217,000","103,683,000","110,410,000","133,063,000","144,296,000","160,741,000","144,611,000","157,250,000","155,381,000","179,665,000","156,389,000","133,062,000","146,556,000","120,687,000","107,122,000","91,665,000","107,956,000","92,997,000","78,137,000","75,925,000","86,467,000","96,581,000",,"114,500,000","104,900,000","105,833,000","24,000,000","33,000,000","33,000,000","29,000,000","47,008,000","10,000","8,013,000","16,015,000","10,017,000",,"12,000,000","1,300,000","1,300,000","26,300,000","1,300,000","23,000,000","42,000,000","53,000,000","29,000,000","67,000,000","71,707,000","79,989,000","74,295,000","141,605,000","135,008,000","139,818,000","140,497,000","84,804,000","71,594,000","72,895,000","84,331,368","65,686,000","77,558,000","98,414,000","80,811,783","80,860,000","85,110,000","94,110,000","83,110,000","90,110,000","80,150,000","79,200,000","27,700,000","64,700,000","63,700,000","51,000,000"
			LongTermDebt,"43,167,000","20,347,000","22,020,000","38,697,000","71,803,000","47,888,000","89,347,000","216,632,000","228,203,000","200,177,000","229,716,000","208,848,000","198,052,000","166,635,000","169,037,000","196,038,000","164,415,000","164,465,000","165,592,000","160,783,000","159,941,000","168,676,000","178,188,000","163,520,000","146,864,000","196,513,000","188,964,000","124,669,000","131,079,000","159,531,000","169,296,000","173,849,000","167,976,000","169,491,000","139,227,000","122,810,000","102,731,000","95,214,000","89,144,000","95,311,000","117,445,000","128,167,000","144,076,000","131,973,000","144,238,000","141,963,000","168,101,000","144,525,000","120,861,000","134,084,000","112,301,000","107,122,000","91,665,000","107,956,000","92,997,000","78,137,000","75,925,000","86,467,000","96,581,000",,"114,500,000","104,900,000","105,833,000","24,000,000","33,000,000","33,000,000","29,000,000","47,008,000","10,000","8,013,000","16,015,000","10,017,000",,"12,000,000","1,300,000","1,300,000","26,300,000","1,300,000","23,000,000","42,000,000","53,000,000","29,000,000","67,000,000","71,707,000","79,989,000","74,295,000","141,605,000","135,008,000","139,818,000","140,497,000","84,804,000","71,594,000","72,895,000","84,331,368","65,686,000","77,558,000","98,414,000","80,811,783","80,860,000","85,110,000","94,110,000","83,110,000","90,110,000","80,150,000","79,200,000","27,700,000","64,700,000","63,700,000","51,000,000"
			LongTermCapitalLeaseObligation,"21,846,000","25,523,000","30,275,000","24,522,000","27,195,000","32,230,000","38,825,000","55,834,000","61,258,000","66,892,000","66,013,000","55,741,000","57,764,000","35,119,000","33,877,000","35,160,000","20,967,000","21,777,000","22,525,000","19,418,000","20,056,000","19,761,000","13,693,000","9,899,000","10,224,000","10,547,000","10,866,000","13,702,000","14,142,000","13,372,000","12,234,000","11,199,000","11,578,000","13,186,000","10,165,000","12,902,000","13,458,000","14,003,000","14,539,000","15,099,000","15,618,000","16,129,000","16,665,000","12,638,000","13,012,000","13,418,000","11,564,000","11,864,000","12,201,000","12,472,000","8,386,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
