name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
				Depreciation,"881,603,000","233,007,000","225,220,000","218,375,000","205,001,000","202,942,000","204,726,000","203,498,000","208,861,000","215,429,000","216,680,000","214,492,000","203,438,000","208,237,000","201,856,000","194,618,000","192,942,000","196,309,000","200,785,000","184,100,000","179,896,000","178,968,000","177,407,000","179,230,000","176,127,000","172,885,000","181,033,000","196,059,000","194,282,000","194,521,000","193,089,000","190,469,000","190,136,000","185,167,000","183,256,000","279,609,000","330,450,000","220,038,000","168,052,000","168,834,000","172,998,000","175,108,000","167,233,000","165,453,000","161,567,000","169,363,000","171,708,000","174,019,000","174,942,000","152,734,000","148,888,000","149,652,000","151,347,000","150,488,000","158,298,000","155,384,000","149,122,000","147,580,000","157,813,000","154,294,000","157,067,000","154,674,000","151,910,000","143,255,000","150,701,000","146,771,000","137,807,000","131,883,000","130,200,000","129,068,000","128,701,000","126,121,000","124,576,000","117,185,000","116,671,000","117,506,000","118,474,000","118,918,000","119,750,000","118,360,000","118,079,000","116,767,000","118,629,000","118,508,000","115,776,000","115,029,000","113,740,000","111,332,000","112,626,000","111,886,000",,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"-136,000","0","0","0","-136,000","-18,000","-18,000","-18,000","-17,000","-18,000","-18,000","-18,000","-17,000","-18,000","1,098,000","1,098,000","1,098,000","1,098,000","1,099,000","1,012,000","861,000","856,000","860,000","858,000","857,000","851,000","848,000","843,000","845,000","846,000","846,000","846,000","701,000","829,000","-1,316,000","998,000","924,000","292,000",,,,,,,,,,,,,,,,,,,,"168,000",,"104,000","144,000","218,000","213,000","182,000","202,000","244,000",,"283,000","242,000","236,000",,,,,,,,,"0","0","0","0","927,000","928,000","991,000","933,000","993,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"-136,000","0","0","0","-136,000","-18,000","-18,000","-18,000","-17,000","-18,000","-18,000","-18,000","-17,000","-18,000","1,098,000","1,098,000","1,098,000","1,098,000","1,099,000","1,012,000","861,000","856,000","860,000","858,000","857,000","851,000","848,000","843,000","845,000","846,000","846,000","846,000","701,000","829,000","-1,316,000","998,000","924,000","292,000",,,,,,,,,,,,,,,,,,,,"168,000",,"104,000","144,000","218,000","213,000","182,000","202,000","244,000",,"283,000","242,000","236,000",,,,,,,,,"0","0","0","0","927,000","928,000","991,000","933,000","993,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,661,000","5,598,000","4,836,000","4,822,000","4,831,000","6,254,000","4,269,000","1,326,000","3,576,000","3,482,000","4,355,000","6,217,000","4,595,000","3,984,000","4,755,000",,,,"-1,168,000",,"-8,633,000","3,630,000","1,168,000","636,000","490,000","606,000","896,000","-129,000","1,103,000","1,112,000","1,578,000","1,501,000","2,006,000","1,611,000","1,374,000","1,895,000","1,157,000","1,490,000","1,169,000","1,171,000","1,197,000","1,500,000","1,064,000","1,086,000","1,111,000","996,000","807,000","803,000","788,000","785,000","765,000",,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"23,427,000","1,463,000","19,738,000","910,000","1,316,000","1,331,000","2,005,000","1,586,000","1,651,000","1,627,000","1,431,000","1,111,000","1,539,000","1,448,000","1,325,000","1,761,000","1,135,000","931,000","2,470,000","783,000","831,000","715,000","713,000","816,000","1,115,000","1,448,000","886,000","671,000","1,158,000","493,000","1,540,000","575,000","1,040,000","452,000","1,215,000","604,000","832,000","2,533,000",,,,"1,034,000",,,,,,,,,"0","0",,,"119,247,000","2,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,000","186,000","-2,569,000","2,569,000","0","0","0",,,,,,,"432,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"28,335,000","9,203,000","5,891,000","5,842,000","7,399,000","8,678,000","4,899,000","4,800,000","5,631,000","7,844,000","3,672,000","3,995,000","6,976,000","9,806,000","4,862,000","5,238,000","6,754,000","10,278,000","4,998,000","4,972,000","7,154,000","7,873,000","4,990,000","4,811,000","10,762,000","9,967,000","5,338,000","5,252,000","10,407,000","13,610,000","2,896,000","2,742,000","8,924,000","12,981,000","6,455,000","6,930,000","11,853,000","10,236,000","3,996,000","3,958,000","7,910,000","8,968,000","4,455,000","4,333,000","5,865,000","6,524,000","4,159,000","3,790,000","5,169,000","5,757,000","3,868,000","4,442,000","4,613,000","4,920,000","5,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"13,995,000","3,435,000","3,933,000","3,389,000","3,105,000","3,612,000","4,083,000","3,382,000","3,388,000","5,122,000","4,362,000","-4,777,000","20,024,000","3,554,000","3,677,000","21,373,000","3,830,000","5,211,000","676,000","3,644,000","3,809,000","3,933,000","3,583,000","2,943,000","2,898,000","-14,169,000","1,293,000","500,000","678,000","-1,162,000","-2,236,000","-246,000","196,000","-146,000","-112,266,000","-10,246,000","-11,607,000","105,000","7,113,000","2,576,000",,,"-4,052,000","-3,523,000","-131,711,000","134,749,000","3,144,000","1,450,000","-2,322,000","4,384,000","21,785,000","1,922,000","14,000","292,000","-48,011,000","-150,991,000","-78,819,000","-104,599,000","-100,071,000","-420,616,000","-250,670,000","-97,764,000","-411,292,000","-17,527,000","-113,382,000","-333,326,000","-190,086,000","-217,587,000","-143,035,000","-118,295,000","-98,148,000","-34,073,000","-66,783,000","-54,130,000","-74,191,000","-61,885,000","-58,376,000","-57,959,000","-27,932,000","2,978,000","-11,507,000","3,640,000","-9,315,000","20,926,000","51,000","-28,817,000","24,622,000","-77,100,000","-71,566,000","-11,324,000","81,748,000","-43,900,000","-59,800,000","-32,600,000","57,411,000","-42,600,000","-15,300,000","-5,700,000","4,622,000","100,000","-7,900,000","-500,000","19,896,000","-10,200,000","4,200,000","-19,100,000","14,200,000","-6,400,000","-2,800,000","-3,700,000","1,900,000","-1,600,000","1,200,000","1,200,000","4,200,000"
		ChangeInWorkingCapital,"9,884,000","45,352,000","-52,046,000","86,652,000","-70,074,000","65,194,000","-78,442,000","84,455,000","-100,897,000","20,840,000","-4,313,000","32,836,000","-34,433,000","35,451,000","-29,012,000","19,202,000","-4,907,000","40,366,000","-40,978,000","85,774,000","-58,304,000","597,000","-30,927,000","38,186,000","-40,401,000","3,997,000","-75,516,000","36,309,000","-23,431,000","27,531,000","-28,745,000","76,404,000","-33,281,000","48,613,000","-47,373,000","71,757,000","-52,531,000","43,436,000","-147,715,000","-36,188,000","124,308,000","25,782,000","-33,449,000","16,660,000","8,284,000","-3,664,000","-31,304,000","21,971,000","14,766,000","-9,640,000","-28,424,000","-1,985,000","32,960,000","-37,058,000","-17,207,000","-17,210,000","18,051,000","-16,083,000","5,767,000","50,187,000","-3,650,000","-17,662,000","-36,417,000","25,152,000","4,370,000","-31,323,000","-39,379,000","31,984,000","1,383,000","-5,109,000","-43,804,000","42,482,000","306,000","-3,504,000","-29,583,000","33,472,000","-20,969,000","-3,655,000","-33,569,000","40,375,000","-24,268,000","39,228,000","-53,436,000","42,161,000","-38,827,000","8,172,000","-82,023,000","24,031,000","11,976,000","11,951,000","-151,760,000","65,800,000","86,200,000","35,200,000","-123,322,000","71,800,000","14,800,000","15,200,000","-41,993,000","19,200,000","21,800,000","400,000","-51,901,000","31,800,000","-4,600,000","41,400,000","-55,600,000","24,000,000","5,400,000","7,600,000","600,000","6,800,000","5,400,000","4,800,000","-4,800,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,489,000","-28,376,000","11,612,000",,"2,171,000","-7,473,000","4,635,000","1,062,000","-573,000","486,000","-569,000","156,000","2,000","-574,000","1,334,000","1,528,000","-1,207,000","585,000","-1,534,000","654,000","1,068,000","-1,004,000","1,516,000","-19,000","-324,000","-1,272,000","1,045,000","1,670,000","-1,364,000","-517,000","-188,000","-459,000","-491,000","-188,000","723,000","-35,641,000","-10,900,000","46,500,000","3,600,000","6,244,000","-4,300,000","-800,000","-2,600,000","6,527,000","-3,100,000","-800,000","-4,000,000","-10,409,000","-1,000,000","-4,900,000","15,900,000","-14,600,000","-1,000,000","2,300,000","-300,000","-5,200,000","-3,900,000",,,"-1,300,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,489,000","-28,376,000","11,612,000",,"2,171,000","-7,473,000","4,635,000","-5,670,000","9,915,000","-1,406,000","361,000","-27,556,000","15,870,000","-6,061,000","1,804,000","-11,654,000","-5,955,000","539,000","-9,936,000","7,652,000","1,852,000","-13,945,000","-7,859,000","4,373,000","3,705,000","-17,845,000","33,624,000","-15,069,000","11,293,000","-40,407,000","-2,989,000","-17,256,000","1,202,000","-679,000","-4,104,000","2,100,000","-10,900,000","46,500,000","3,600,000","-15,700,000","-4,300,000","-800,000","-2,600,000","-37,300,000","-3,100,000","-800,000","-4,000,000","-11,700,000","-1,000,000","-4,900,000","15,900,000","-14,600,000","-1,000,000","2,300,000","-300,000","-5,200,000","-3,900,000",,,"-1,300,000"
			ChangeInPrepaidAssets,"6,576,000","1,374,000","1,524,000","2,389,000","1,289,000","459,000","-973,000","-2,552,000","-5,069,000","-988,000","-336,000","1,371,000","692,000","1,077,000","81,000","377,000","2,052,000","-261,000","-221,000","1,582,000","524,000","500,000","-1,436,000","-182,000","650,000","-13,990,000","648,000","822,000","818,000","-339,000","-105,000","1,230,000","1,773,000","1,143,000","114,000","-395,000","-812,000","-5,268,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"12,205,000","41,919,000","-41,056,000","53,619,000","-42,277,000","48,709,000","-53,721,000","46,544,000","-54,955,000","61,646,000","-59,601,000","44,976,000","-51,224,000","75,195,000","-67,128,000","39,151,000","-30,013,000","60,715,000","-65,879,000","62,120,000","-43,529,000","55,909,000","-55,927,000","44,800,000","-36,356,000","17,147,000","-65,914,000","39,987,000","-20,639,000","40,580,000","-55,466,000","45,463,000","-16,063,000","55,094,000","-65,816,000","38,266,000","-23,977,000","48,537,000","-72,227,000","27,859,000","-2,616,000","32,984,000","-42,050,000","2,754,000","11,246,000","17,872,000","-44,267,000","8,811,000","19,808,000","6,194,000","-41,200,000","-13,356,000","27,587,000","-19,552,000","-32,625,000","-9,037,000","35,212,000","-5,242,000","-10,672,000","35,863,000","-10,489,000","16,317,000","-29,264,000","18,456,000","21,156,000","-3,953,000","-15,982,000","15,124,000","8,337,000","-145,000","-39,723,000","29,609,000","-2,089,000","15,047,000","-41,341,000","25,150,000","4,957,000","3,701,000","-40,453,000","28,125,000","6,877,000","2,465,000","-51,870,000","39,014,000","1,624,000","10,599,000","-66,641,000","45,029,000","-1,858,000","18,627,000","-66,397,000","43,800,000","-3,400,000","14,000,000","-54,655,000","40,200,000","8,200,000","10,200,000","3,859,000","12,700,000","11,700,000","4,200,000","-10,873,000","16,900,000","2,600,000","4,800,000","-13,200,000","13,000,000","400,000","4,100,000","5,500,000","7,300,000","4,000,000","2,400,000","-1,100,000"
				ChangeInPayable,"10,818,000","54,553,000","-53,789,000","62,656,000","-52,602,000","59,116,000","-53,948,000","48,464,000","-56,619,000","62,573,000","-52,706,000","35,387,000","-41,354,000","63,789,000","-60,618,000","33,360,000","-23,601,000","48,997,000","-51,103,000","38,132,000","-17,969,000","42,472,000","-47,432,000","33,534,000","-25,127,000","32,964,000","-65,052,000","41,035,000","-23,100,000","45,450,000","-58,534,000","37,380,000","-16,312,000","55,263,000","-58,772,000","39,045,000","-21,542,000","47,498,000","-69,581,000","31,685,000","-5,822,000","41,616,000","-60,276,000","25,443,000","-9,366,000","44,531,000","-71,524,000","34,710,000","-7,788,000","39,148,000","-70,079,000","21,240,000","-4,711,000","19,026,000","-66,899,000","28,376,000","42,944,000","-5,242,000","-44,217,000","39,874,000","-14,500,000","16,317,000","-46,456,000","26,387,000","13,225,000","-3,953,000","-24,153,000","15,952,000","7,509,000","-145,000","-41,576,000","23,361,000","5,995,000","5,888,000","-32,722,000","17,769,000","5,555,000","1,865,000","-35,494,000","23,076,000","16,524,000","-7,498,000","-36,461,000","24,938,000","9,750,000","-9,153,000","-47,133,000","23,235,000","14,007,000","1,944,000","-66,397,000","43,800,000","-3,400,000","14,000,000","-62,201,000","40,200,000","8,200,000","10,200,000","-8,365,000","12,700,000","11,700,000","4,200,000","-15,256,000","16,900,000","2,600,000","4,800,000","-13,200,000","13,000,000","400,000","4,100,000","5,500,000","7,300,000","4,000,000","2,400,000","-1,100,000"
					ChangeInAccountPayable,"10,818,000","54,553,000","-53,789,000","62,656,000","-52,602,000","59,116,000","-53,948,000","48,464,000","-56,619,000","62,573,000","-52,706,000","35,387,000","-41,354,000","63,789,000","-60,618,000","33,360,000","-23,601,000","48,997,000","-51,103,000","38,132,000","-17,969,000","42,472,000","-47,432,000","33,534,000","-25,127,000","32,964,000","-65,052,000","41,035,000","-23,100,000","45,450,000","-58,534,000","37,380,000","-16,312,000","55,263,000","-58,772,000","39,045,000","-21,542,000","47,498,000",,,,,,,,,,,,,,,,,,"-15,721,000","46,427,000","-27,695,000",,"48,016,000","3,823,000","-22,297,000","-30,747,000","15,237,000","5,776,000","-31,684,000","-11,823,000","16,114,000","7,444,000","-6,913,000","-32,150,000","48,437,000","-233,000","6,432,000","-37,235,000","31,620,000","-6,380,000","3,560,000","-37,942,000","36,670,000","-6,423,000","5,604,000","-38,367,000","30,868,000","1,580,000","11,161,000","-64,767,000","40,133,000","-4,649,000","16,055,000","-19,300,000","43,800,000","-3,400,000","14,000,000","-56,700,000","40,200,000","8,200,000","10,200,000","16,000,000","12,700,000","11,700,000","4,200,000","-5,900,000","16,900,000","2,600,000","4,800,000","-13,200,000","13,000,000","400,000","4,100,000","5,500,000","7,300,000","4,000,000","2,400,000","-1,100,000"
