name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
		NonCurrentDeferredLiabilities,"58,007,000","53,412,000","46,772,000","39,439,000","34,153,000"
			NonCurrentDeferredRevenue,"58,007,000","53,412,000","46,772,000","39,439,000","34,153,000"
		OtherNonCurrentLiabilities,"6,763,000","6,201,000","144,000","273,000","516,000"
TotalEquityGrossMinorityInterest,"430,147,000","449,502,000","472,421,000","49,851,000","33,182,000"
	StockholdersEquity,"430,147,000","449,502,000","472,421,000","49,851,000","33,182,000"
		CapitalStock,"19,000","19,000","19,000","146,225,000","111,432,000"
			PreferredStock,"0",,"0","146,225,000","111,432,000"
			CommonStock,"19,000","19,000","19,000","0","0"
		AdditionalPaidInCapital,"608,299,000","604,077,000","600,946,000","5,416,000","4,157,000"
		RetainedEarnings,"-177,997,000","-154,603,000","-128,645,000","-101,960,000","-82,642,000"
		GainsLossesNotAffectingRetainedEarnings,"-174,000","9,000","101,000","170,000","235,000"
TotalCapitalization,"430,147,000","449,502,000","474,351,000","52,194,000","36,351,000"
PreferredStockEquity,,,,"146,225,000","111,432,000"
CommonStockEquity,"430,147,000","449,502,000","472,421,000","-96,374,000","-78,250,000"
CapitalLeaseObligations,,,"505,000","496,000",
NetTangibleAssets,"309,040,000","436,836,000","468,259,000","45,689,000","29,020,000"
WorkingCapital,"312,945,000","465,439,000","495,790,000","71,777,000","54,826,000"
InvestedCapital,"430,147,000","449,502,000","476,003,000","-92,379,000","-73,430,000"
TangibleBookValue,"309,040,000","436,836,000","468,259,000","-100,536,000","-82,412,000"
TotalDebt,,,"4,087,000","4,491,000","4,820,000"
ShareIssued,"194,070,000","193,864,000","193,864,107","193,716,196","193,716,196"
OrdinarySharesNumber,"194,070,000","193,864,000","193,864,107","193,716,196","193,716,196"
