name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
				AccountsPayable,,,,,,,,,,"79,562,000","73,932,000","60,324,000","87,536,000","82,676,000","70,132,000","65,445,000","66,405,000","90,416,000","84,091,000","71,383,000","82,772,000","78,143,000","78,542,000","62,658,000","67,608,000","97,396,000","90,506,000","83,787,000","80,835,000","69,558,000","79,227,000","54,763,000","59,872,000","59,462,000","53,672,000","40,401,000","45,701,000","48,233,000","10,525,000","14,746,000","15,698,000","13,656,000","19,331,000","27,333,000","30,984,000","63,425,000","31,051,000","30,829,000","22,381,000","14,194,000",,"6,327,000","9,070,000","11,968,000","22,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,900,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,087,000","38,011,000","43,165,000","37,757,000","44,127,000","27,129,000","33,503,000",,"40,060,000","22,747,000","28,544,000","31,916,000",,"25,103,000","27,777,000","57,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,"397,407,000","598,074,000",,"1,817,000","15,917,000","12,117,000","141,985,000","199,701,000","220,018,000","223,634,000","206,160,000","146,013,000","98,698,000","69,622,000","58,002,000","192,731,000","255,661,000","259,890,000","190,300,000","195,800,000","176,300,000","115,700,000","111,000,000","139,800,000","91,200,000","46,900,000","16,200,000","259,000,000","213,100,000","174,917,000","178,306,000",,,,,,,,"160,000,000",,,,,,,,,"149,500,000","128,300,000",,,,,,,,,,,,,,,"310,483,000","366,065,000","368,087,000","370,160,000","172,552,000","173,188,000","173,811,000","174,421,000","175,018,000","175,603,000","176,176,000","176,736,000",,,"158,858,000","135,313,000",,,,"90,652,000",,,,"72,790,000",,,,,,,,,,,,,,,,,,,,,,"24,900,000"
			CurrentDebt,,,,,,,,"397,407,000","598,074,000",,"1,817,000","15,917,000","12,117,000","141,985,000","199,701,000","220,018,000","223,634,000","206,160,000","146,013,000","98,698,000","69,622,000","58,002,000","192,731,000","255,661,000","259,890,000","190,300,000","195,800,000","176,300,000","115,700,000","111,000,000","139,800,000","91,200,000","46,900,000","16,200,000","259,000,000","213,100,000","174,917,000","178,306,000",,,,,,,,"160,000,000",,,,,,,,,"149,500,000","128,300,000",,,,,,,,,,,,,,,"310,483,000","366,065,000","368,087,000","370,160,000","172,552,000","173,188,000","173,811,000","174,421,000","175,018,000","175,603,000","176,176,000","176,736,000",,,"158,858,000","135,313,000",,,,"90,652,000",,,,"72,790,000",,,,,,,,,,,,,,,,,,,,,,"24,900,000"
				LineOfCredit,"0",,"0","0","0","0","0","397,407,000","598,074,000","0","1,817,000","15,917,000","12,117,000","141,985,000","199,701,000","220,018,000","223,634,000","206,160,000","146,013,000","98,698,000","69,622,000","58,002,000","192,731,000","255,661,000","259,890,000","190,300,000","195,800,000","176,300,000","115,700,000","111,000,000","139,800,000","91,200,000","46,900,000","16,200,000","259,000,000","213,100,000","174,917,000","178,306,000",,,,,,,,"160,000,000",,,,,,,,,"149,500,000","128,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,429,000",,,,,"16,170,000",,,,,"25,657,000","27,077,000","7,957,000","32,152,000","33,868,000",,"46,573,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,565,639,000","1,564,600,000","1,578,948,000","1,537,269,000","1,708,323,000","1,742,395,000","1,750,278,000","1,765,507,000","1,755,378,000","1,749,540,000","1,750,408,000","1,750,719,000","1,750,728,000","1,654,706,000","1,627,301,000","1,627,470,000","1,622,328,000","1,631,227,000","1,702,307,000","1,698,283,000","1,689,373,000","1,684,628,000","1,583,994,000","1,400,619,000","1,247,536,000","1,432,979,000","1,403,217,000","1,397,217,000","1,405,571,000","1,393,216,000","1,366,876,000","1,368,495,000","1,371,296,000","1,373,199,000","1,128,334,000","928,361,000","929,616,000","932,011,000","1,069,250,000","1,074,366,000","1,055,128,000","1,041,970,000","998,482,000","902,814,000","737,379,000","571,614,000","626,399,000","622,501,000","584,812,000","584,611,000","609,403,000","714,423,000","849,167,000","795,319,000","783,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		LongTermDebtAndCapitalLeaseObligation,"1,485,147,000","1,485,950,000","1,500,129,000","1,458,221,000","1,632,630,000","1,657,991,000","1,658,783,000","1,659,278,000","1,660,497,000","1,661,010,000","1,661,789,000","1,662,484,000","1,663,021,000","1,570,933,000","1,547,959,000","1,548,189,000","1,548,421,000","1,557,491,000","1,627,968,000","1,630,304,000","1,629,839,000","1,629,864,000","1,531,915,000","1,347,186,000","1,215,778,000","1,373,506,000","1,343,424,000","1,338,190,000","1,346,107,000","1,332,194,000","1,309,188,000","1,310,083,000","1,310,966,000","1,311,849,000","1,066,845,000","911,939,000","912,940,000","915,231,000","1,052,821,000","1,058,083,000","1,038,729,000","1,025,542,000","982,233,000","886,644,000","720,970,000","554,616,000","609,315,000","605,215,000","584,812,000","584,611,000","545,293,000","714,423,000","849,167,000","795,319,000","783,299,000","762,079,000","727,781,000","706,345,000","697,334,000","683,454,000","677,048,000","678,579,000","680,070,000","650,609,000","649,377,000","663,607,000","434,569,000","489,027,000","492,938,000","488,007,000","511,492,000","513,574,000","520,421,000","540,319,000","327,333,000","332,587,000","341,139,000","345,005,000","346,896,000","357,837,000","359,571,000","358,195,000","362,913,000","360,236,000","355,285,000","346,843,000","337,048,000","327,684,000","329,617,000","329,647,000","306,600,000","308,800,000","305,200,000","302,485,000","288,400,000","256,800,000","253,400,000","229,050,000","218,400,000","214,900,000","203,700,000","178,004,000","174,100,000","165,700,000","160,000,000","156,700,000","146,700,000","141,600,000","135,500,000","121,300,000","67,700,000","37,300,000","20,200,000","20,300,000","37,800,000",
			LongTermDebt,"1,396,537,000","1,397,076,000","1,410,765,000","1,368,602,000","1,542,760,000","1,567,886,000","1,568,217,000","1,568,485,000","1,569,480,000","1,569,773,000","1,570,106,000","1,570,392,000","1,570,667,000","1,570,933,000","1,547,959,000","1,548,189,000","1,548,421,000","1,557,491,000","1,627,968,000","1,630,304,000","1,629,839,000","1,629,864,000","1,531,915,000","1,347,186,000","1,215,778,000","1,373,506,000","1,343,424,000","1,338,190,000","1,346,107,000","1,332,194,000","1,309,188,000","1,310,083,000","1,310,966,000","1,311,849,000","1,066,845,000","911,939,000","912,940,000","915,231,000","1,052,821,000","1,058,083,000","1,038,729,000","1,025,542,000","982,233,000","886,644,000","720,970,000","554,616,000","609,315,000","605,215,000","584,812,000","584,611,000","545,293,000","714,423,000","849,167,000","795,319,000","783,299,000","762,079,000","727,781,000","706,345,000","697,334,000","683,454,000","677,048,000","678,579,000","680,070,000","650,609,000","649,377,000","663,607,000","434,569,000","489,027,000","492,938,000","488,007,000","511,492,000","513,574,000","520,421,000","540,319,000","327,333,000","332,587,000","341,139,000","345,005,000","346,896,000","357,837,000","359,571,000","358,195,000","362,913,000","360,236,000","355,285,000","346,843,000","337,048,000","327,684,000","329,617,000","329,647,000","306,600,000","308,800,000","305,200,000","302,485,000","288,400,000","256,800,000","253,400,000","229,050,000","218,400,000","214,900,000","203,700,000","178,004,000","174,100,000","165,700,000","160,000,000","156,700,000","146,700,000","141,600,000","135,500,000","121,300,000","67,700,000","37,300,000","20,200,000","20,300,000","37,800,000",
			LongTermCapitalLeaseObligation,"88,610,000","88,874,000","89,364,000","89,619,000","89,870,000","90,105,000","90,566,000","90,793,000","91,017,000","91,237,000","91,683,000","92,092,000","92,354,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","28,388,000","28,388,000","28,388,000","28,388,000","28,388,000","28,388,000","28,388,000","28,388,000","28,388,000","28,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"80,492,000","78,650,000","78,819,000","79,048,000","75,693,000","84,404,000","91,495,000","106,229,000","94,881,000","88,530,000","88,619,000","88,235,000","87,707,000","83,773,000","79,342,000","79,281,000","73,907,000","73,736,000","74,339,000","67,979,000","59,534,000","54,764,000","52,079,000","53,433,000","31,758,000","31,085,000","31,405,000","30,639,000","31,076,000","32,634,000","29,300,000","30,024,000","31,942,000","32,962,000","33,101,000","16,422,000","16,676,000","16,780,000","16,429,000","16,283,000","16,399,000","16,428,000","16,249,000","16,170,000","16,409,000","16,998,000","17,084,000","17,286,000",,,"64,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"510,577,000","499,789,000","480,160,000","523,485,000","483,014,000","358,883,000","349,485,000","329,983,000","347,658,000","456,109,000","498,200,000","516,808,000","503,443,000","505,535,000","524,483,000","575,664,000","593,491,000","612,302,000","609,035,000","661,129,000","698,003,000","705,441,000","705,652,000","660,414,000","615,572,000","606,032,000","541,276,000","531,436,000","526,851,000","523,886,000","554,214,000","554,158,000","551,825,000","557,595,000","560,957,000","510,294,000","511,439,000","513,875,000","513,095,000","515,252,000","520,967,000","528,432,000","531,750,000","410,313,000","416,378,000","421,895,000","500,049,000","503,063,000","507,511,000","521,063,000","525,000,000","412,620,000","289,481,000","257,377,000","272,019,000","242,316,000","267,280,000","282,937,000","292,933,000","304,103,000","303,844,000","313,700,000","315,060,000","327,137,000","330,172,000","299,580,000","483,282,000","402,984,000","396,240,000","419,427,000","423,153,000","433,527,000","435,143,000","424,748,000","116,918,000","115,047,000","114,556,000","114,265,000","114,410,000","90,533,000","94,286,000","97,877,000","100,753,000","106,038,000","111,221,000","117,974,000","124,408,000","128,158,000","137,506,000","141,054,000","140,300,000","141,200,000","144,800,000","149,363,000","154,200,000","157,400,000","159,300,000","160,525,000","159,000,000","133,000,000","134,800,000","136,256,000","137,100,000","138,400,000","140,300,000","142,400,000","143,400,000","144,800,000","146,400,000","147,500,000","147,800,000","148,700,000","150,300,000","150,700,000","79,500,000","78,000,000"
	StockholdersEquity,"488,320,000","477,925,000","458,996,000","500,334,000","461,081,000","341,390,000","332,036,000","313,511,000","330,233,000","433,206,000","472,944,000","490,782,000","478,233,000","480,179,000","497,992,000","546,588,000","563,658,000","581,578,000","578,277,000","627,733,000","663,271,000","670,216,000","670,242,000","627,258,000","584,272,000","575,137,000","513,473,000","504,127,000","499,731,000","496,819,000","518,722,000","518,756,000","516,417,000","522,259,000","525,466,000","479,315,000","480,945,000","482,609,000","481,069,000","481,064,000","482,067,000","460,562,000","462,771,000","357,039,000","362,316,000","366,929,000","444,659,000","447,261,000","451,128,000","462,671,000","466,094,000","364,819,000","255,199,000","228,056,000","240,341,000","242,316,000","236,261,000","249,204,000","257,567,000","266,912,000","266,651,000","274,676,000","275,790,000","273,596,000","276,048,000","250,214,000","213,828,000","145,918,000","141,300,000","161,133,000","165,220,000","174,571,000","175,282,000","167,418,000","90,716,000","88,816,000","91,311,000","90,635,000","90,683,000","71,207,000","73,900,000","76,371,000","78,451,000","82,273,000","85,998,000","90,877,000","95,529,000","98,454,000","105,203,000","107,764,000","107,300,000","108,000,000","110,600,000","114,039,000","117,600,000","119,900,000","121,200,000","136,649,000","134,900,000","108,400,000","109,600,000","110,657,000","111,200,000","112,100,000","113,400,000","114,800,000","115,500,000","116,400,000","117,500,000","118,200,000","147,800,000","148,700,000","150,300,000","150,700,000","79,500,000","78,000,000"
		CapitalStock,"1,044,000","1,041,000","1,040,000","1,036,000","1,008,000","936,000","935,000","935,000","931,000","929,000","929,000","935,000","941,000","939,000","939,000","939,000","944,000","946,000","945,000","950,000","965,000","961,000","961,000","960,000","961,000","959,000","958,000","958,000","958,000","955,000","959,000","959,000","958,000","945,000","945,000","944,000","944,000","941,000","939,000","935,000","926,000","867,000","867,000","813,000","813,000","810,000","75,405,000","75,405,000","75,405,000","75,403,000","75,403,000","75,368,000","75,319,000","75,317,000","75,317,000","75,316,000","75,315,000","75,313,000","75,313,000","75,313,000","75,313,000","75,310,000","75,310,000","75,310,000","75,309,000","55,307,000","307,000","277,000","276,000","274,000","137,000","137,000","135,000","130,000","105,000","103,000","94,000","91,000","91,000","81,000","81,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","100,000",,,"80,000",,,,"79,000",,,,"67,000",,,,,,,,,,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","55,000,000",,,,,,,,"0","0","0","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",,,,"1,000",,,,"1,000",,,,"1,000",,,,,,,,,,,,,,
			CommonStock,"1,044,000","1,041,000","1,040,000","1,036,000","1,008,000","936,000","935,000","935,000","931,000","929,000","929,000","935,000","941,000","939,000","939,000","939,000","944,000","946,000","945,000","950,000","965,000","961,000","961,000","960,000","961,000","959,000","958,000","958,000","958,000","955,000","959,000","959,000","958,000","945,000","945,000","944,000","944,000","941,000","939,000","935,000","926,000","867,000","867,000","813,000","813,000","810,000","405,000","405,000","405,000","403,000","403,000","368,000","319,000","317,000","317,000","316,000","315,000","313,000","313,000","313,000","313,000","310,000","310,000","310,000","309,000","307,000","307,000","277,000","276,000","274,000","137,000","137,000","135,000","130,000","105,000","103,000","93,000","90,000","90,000","80,000","80,000","79,000","79,000","79,000","79,000","79,000","79,000","79,000","79,000","79,000","100,000",,,"79,000",,,,"78,000",,,,"66,000",,,,,,,,,,,,,,
		AdditionalPaidInCapital,"978,734,000","978,054,000","975,137,000","966,409,000","913,236,000","787,143,000","783,815,000","781,485,000","778,062,000","775,035,000","771,868,000","778,026,000","780,936,000","778,845,000","774,724,000","770,877,000","776,753,000","784,782,000","781,020,000","787,255,000","821,509,000","820,251,000","816,464,000","811,853,000","808,779,000","806,379,000","802,638,000","798,587,000","794,652,000","791,566,000","801,363,000","797,286,000","793,059,000","788,984,000","785,515,000","771,265,000","768,702,000","766,056,000","762,821,000","758,381,000","751,633,000","720,073,000","718,318,000","607,756,000","606,121,000","604,359,000","600,813,000","599,270,000","597,968,000","596,074,000","595,240,000","482,532,000","372,762,000","358,891,000","357,698,000","355,733,000","353,237,000","351,817,000","350,701,000","349,599,000","347,933,000","346,361,000","345,411,000","332,103,000","330,545,000","338,688,000","349,287,000","278,811,000","277,857,000","274,340,000","274,423,000","272,459,000","265,087,000","250,070,000","171,747,000","167,034,000","165,641,000","161,192,000","160,589,000","138,177,000","137,684,000","136,529,000","136,529,000","136,522,000","136,361,000","136,358,000","136,357,000","136,571,000","136,571,000","136,571,000","136,700,000",,,"137,530,000",,,,"151,550,000",,,,"121,384,000",,,,,,,,,,,,,,
		RetainedEarnings,"-482,206,000","-483,409,000","-496,495,000","-448,368,000","-432,895,000","-420,104,000","-420,367,000","-433,396,000","-410,532,000","-317,263,000","-272,481,000","-262,764,000","-276,491,000","-272,454,000","-259,258,000","-204,506,000","-194,416,000","-184,865,000","-183,975,000","-136,225,000","-132,571,000","-122,701,000","-115,565,000","-153,465,000","-195,654,000","-195,486,000","-256,180,000","-272,948,000","-270,124,000","-281,679,000","-276,218,000","-276,224,000","-272,085,000","-265,242,000","-262,173,000","-294,237,000","-289,880,000","-285,588,000","-283,943,000","-279,657,000","-271,941,000","-261,913,000","-257,930,000","-253,213,000","-246,372,000","-240,024,000","-233,387,000","-229,298,000","-217,076,000","-202,997,000","-197,725,000","-186,202,000","-184,349,000","-196,535,000","-192,601,000","-189,458,000","-177,353,000","-171,625,000","-169,419,000","-165,139,000","-158,902,000","-150,223,000","-147,030,000","-142,497,000","-136,853,000","-140,738,000","-130,955,000","-126,436,000","-129,917,000","-109,506,000","-105,116,000","-94,603,000","-89,916,000","-82,737,000","-81,063,000","-78,224,000","-74,324,000","-70,485,000","-69,672,000","-66,619,000","-63,370,000","-59,534,000","-57,403,000","-53,894,000","-50,018,000","-45,561,000","-40,908,000","-38,197,000","-31,448,000","-28,887,000","-29,400,000","-28,800,000","-26,400,000","-23,571,000","-20,200,000","-17,900,000","-16,000,000","-14,980,000","-14,200,000","-13,200,000","-11,900,000","-10,794,000","-10,200,000","-9,200,000","-7,900,000","-6,400,000","-5,700,000","-4,700,000","-3,500,000","-2,800,000","-4,400,000","-3,400,000","-1,800,000","-1,300,000","-14,900,000","-16,600,000"
		GainsLossesNotAffectingRetainedEarnings,"-9,252,000","-17,761,000","-20,686,000","-18,743,000","-20,268,000","-26,585,000","-32,347,000","-35,513,000","-38,228,000","-25,495,000","-27,372,000","-25,415,000","-27,153,000","-27,151,000","-18,413,000","-20,722,000","-19,623,000","-19,285,000","-19,713,000","-24,247,000","-26,632,000","-28,295,000","-31,618,000","-32,090,000","-29,814,000","-36,715,000","-33,943,000","-22,470,000","-25,755,000","-14,023,000","-7,382,000","-3,265,000","-5,515,000","-2,428,000","1,179,000","1,343,000","1,179,000","1,200,000","1,252,000","1,405,000","1,449,000","1,535,000","1,516,000","1,683,000","1,754,000","1,784,000","1,828,000","1,884,000","-5,169,000","-5,809,000","-6,824,000","-6,879,000","-8,533,000","-9,617,000","-73,000","725,000","-14,938,000","-6,301,000","972,000","7,139,000","2,307,000","3,228,000","2,099,000","8,680,000","7,047,000","2,458,000","1,119,000","-362,000","-72,000","0","0","-3,422,000","-24,000","-45,000","-73,000","-97,000","-100,000","-163,000","-325,000","-432,000","-495,000","-704,000","-755,000","-435,000","-425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-192,601,000",,,,,,,,,,,"-5,501,000","-5,930,000","-6,372,000","-6,844,000","-3,975,000","-4,224,000",,,,,,,,,,,,,,,,,,,,"-100,000","136,800,000","137,000,000",,"137,800,000","137,800,000","137,200,000",,"149,100,000","121,600,000","121,500,000",,"121,400,000","121,300,000","121,300,000","121,200,000","121,200,000","121,100,000","121,000,000","121,000,000","152,200,000","152,100,000","152,100,000","152,000,000","94,400,000","94,600,000"
	MinorityInterest,"22,257,000","21,864,000","21,164,000","23,151,000","21,933,000","17,493,000","17,449,000","16,472,000","17,425,000","22,903,000","25,256,000","26,026,000","25,210,000","25,356,000","26,491,000","29,076,000","29,833,000","30,724,000","30,758,000","33,396,000","34,732,000","35,225,000","35,410,000","33,156,000","31,300,000","30,895,000","27,803,000","27,309,000","27,120,000","27,067,000","35,492,000","35,402,000","35,408,000","35,336,000","35,491,000","30,979,000","30,494,000","31,266,000","32,026,000","34,188,000","38,900,000","67,870,000","68,979,000","53,274,000","54,062,000","54,966,000","55,390,000","55,802,000","56,383,000","58,392,000","58,906,000","47,801,000","34,282,000","29,321,000","31,678,000",,"31,019,000","33,733,000","35,366,000","37,191,000","37,193,000","39,024,000","39,270,000","53,541,000","54,124,000","49,366,000","269,454,000","257,066,000","254,940,000","258,294,000","257,933,000","258,956,000","259,861,000","257,330,000","26,202,000","26,231,000","23,245,000","23,630,000","23,727,000","19,326,000","20,386,000","21,506,000","22,302,000","23,765,000","25,223,000","27,097,000","28,879,000","29,704,000","32,303,000","33,290,000","33,000,000","33,200,000","34,200,000","35,324,000","36,600,000","37,500,000","38,100,000","23,876,000","24,100,000","24,600,000","25,200,000","25,599,000","25,900,000","26,300,000","26,900,000","27,600,000","27,900,000","28,400,000","28,900,000","29,300,000",,,,,,
TotalCapitalization,"1,884,857,000","1,875,001,000","1,869,761,000","1,868,936,000","2,003,841,000","1,909,276,000","1,900,253,000","1,881,996,000","1,899,713,000","2,002,979,000","2,043,050,000","2,061,174,000","2,048,900,000","2,051,112,000","2,045,951,000","2,094,777,000","2,112,079,000","2,139,069,000","2,206,245,000","2,258,037,000","2,293,110,000","2,300,080,000","2,202,157,000","1,974,444,000","1,800,050,000","1,948,643,000","1,856,897,000","1,842,317,000","1,845,838,000","1,829,013,000","1,827,910,000","1,828,839,000","1,827,383,000","1,834,108,000","1,592,311,000","1,391,254,000","1,393,885,000","1,397,840,000","1,533,890,000","1,539,147,000","1,520,796,000","1,486,104,000","1,445,004,000","1,243,683,000","1,083,286,000","921,545,000","1,053,974,000","1,052,476,000","1,035,940,000","1,047,282,000","1,011,387,000","1,079,242,000","1,104,366,000","1,023,375,000","1,023,640,000","1,004,395,000","964,042,000","955,549,000","954,901,000","950,366,000","943,699,000","953,255,000","955,860,000","924,205,000","925,425,000","913,821,000","648,397,000","634,945,000","634,238,000","649,140,000","676,712,000","688,145,000","695,703,000","707,737,000","418,049,000","421,403,000","432,450,000","435,640,000","437,579,000","429,044,000","433,471,000","434,566,000","441,364,000","442,509,000","441,283,000","437,720,000","432,577,000","426,138,000","434,820,000","437,411,000","413,900,000","416,800,000","415,800,000","416,524,000","406,000,000","376,700,000","374,600,000","365,699,000","353,300,000","323,300,000","313,300,000","288,661,000","285,300,000","277,800,000","273,400,000","271,500,000","262,200,000","258,000,000","253,000,000","239,500,000","215,500,000","186,000,000","170,500,000","171,000,000","117,300,000","78,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","55,000,000",,,,,,,,,,,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",,,,"1,000",,,,"1,000",,,,"1,000",,,,,,,,,,,,,,
CommonStockEquity,"488,320,000","477,925,000","458,996,000","500,334,000","461,081,000","341,390,000","332,036,000","313,511,000","330,233,000","433,206,000","472,944,000","490,782,000","478,233,000","480,179,000","497,992,000","546,588,000","563,658,000","581,578,000","578,277,000","627,733,000","663,271,000","670,216,000","670,242,000","627,258,000","584,272,000","575,137,000","513,473,000","504,127,000","499,731,000","496,819,000","518,722,000","518,756,000","516,417,000","522,259,000","525,466,000","479,315,000","480,945,000","482,609,000","481,069,000","481,064,000","482,067,000","460,562,000","462,771,000","357,039,000","362,316,000","366,929,000","369,659,000","372,261,000","376,128,000","387,671,000","391,094,000","289,819,000","180,199,000","153,056,000","165,341,000","167,316,000","161,261,000","174,204,000","182,567,000","191,912,000","191,651,000","199,676,000","200,790,000","198,596,000","201,048,000","195,214,000","213,828,000","145,918,000","141,300,000","161,133,000","165,220,000","174,571,000","175,282,000","167,418,000","90,716,000","88,816,000","91,310,000","90,634,000","90,682,000","71,206,000","73,899,000","76,370,000","78,450,000","82,272,000","85,997,000","90,876,000","95,528,000","98,453,000","105,202,000","107,763,000","107,300,000","108,000,000","110,600,000","114,038,000","117,600,000","119,900,000","121,200,000","136,648,000","134,900,000","108,400,000","109,600,000","110,656,000","111,200,000","112,100,000","113,400,000","114,800,000","115,500,000","116,400,000","117,500,000","118,200,000","147,800,000","148,700,000","150,300,000","150,700,000","79,500,000","78,000,000"
CapitalLeaseObligations,"88,610,000","88,874,000","89,364,000","89,619,000","89,870,000","90,105,000","90,566,000","90,793,000","91,017,000","91,237,000","91,683,000","92,092,000","92,354,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"488,320,000","494,445,000","458,996,000","500,334,000","461,081,000","345,297,000","332,036,000","313,511,000","330,233,000","421,938,000","472,944,000","490,782,000","478,233,000","450,895,000","497,992,000","546,588,000","563,658,000","531,405,000","578,277,000","627,733,000","663,271,000","595,370,000","670,242,000","627,258,000","584,272,000","518,427,000","513,473,000","504,127,000","499,731,000","417,141,000","518,722,000","518,756,000","516,417,000","419,335,000","525,466,000","479,315,000","480,945,000","482,609,000","481,069,000","481,064,000","482,067,000","460,562,000","462,771,000","357,039,000","362,316,000","366,929,000","444,659,000","447,261,000","451,128,000","462,671,000","466,094,000","364,819,000","255,199,000","228,056,000","240,341,000","242,316,000","236,261,000","249,204,000","257,567,000","266,912,000","266,651,000","274,676,000","275,790,000","273,596,000","276,048,000","250,214,000","213,828,000","145,918,000","141,300,000","161,133,000","165,220,000","174,571,000","175,282,000","167,418,000","90,716,000","88,816,000","91,311,000","90,635,000","90,683,000","71,207,000","73,900,000","76,371,000","78,451,000","82,273,000","85,998,000","90,877,000","95,529,000","98,454,000","105,203,000","107,764,000","107,300,000","108,000,000","110,600,000","114,039,000","117,600,000","119,900,000","121,200,000","136,649,000","134,900,000","108,400,000","109,600,000","110,657,000","111,200,000","112,100,000","113,400,000","114,800,000","115,500,000","116,400,000","117,500,000","118,200,000","147,800,000","148,700,000","150,300,000","150,700,000","79,500,000","78,000,000"
