name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
			Goodwill,"162,579,000","162,579,000","162,692,000","118,312,000","118,312,000","118,312,000","118,312,000","118,312,000","118,777,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","87,356,000","132,389,000","131,725,000","133,025,000","131,862,000","130,885,000","213,862,000","212,626,000","381,319,000","385,325,000","384,397,000","381,476,000","374,925,000","377,515,000","378,374,000","376,776,000","374,048,000","376,072,000","377,288,000","382,667,000","382,771,000","383,844,000","382,914,000","380,450,000","379,454,000","349,703,000","349,459,000","349,582,000","433,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"30,542,000","32,208,000","34,109,000","13,856,000","14,689,000","15,522,000","16,356,000","17,189,000","18,300,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000","8,100,000","8,300,000","8,500,000","8,700,000","8,900,000","9,100,000","9,300,000","7,900,000","7,900,000","8,064,000","9,819,000","29,062,000","32,253,000","39,850,000","40,117,000","40,387,000","56,895,000","61,127,000","61,681,000","74,032,000","74,633,000","76,671,000","77,186,000","108,664,000","112,731,000","118,499,000","118,763,000","177,828,000","178,520,000","184,151,000","39,973,000","39,245,000","39,904,000","40,851,000","44,572,000","44,954,000","44,395,000","45,792,000","45,550,000","45,708,000","33,984,000","34,559,000","35,487,000","35,434,000","478,870,000","479,726,000","479,335,000","480,306,000","484,777,000","481,545,000","479,351,000","476,470,000","477,035,000","474,479,000","226,198,000","225,972,000","212,444,000","209,083,000","204,596,000","202,281,000","204,596,000","158,973,000","159,599,000","157,364,000","93,634,000","92,059,000","91,970,000","74,846,000","70,500,000","66,700,000","67,700,000","49,000,000","42,600,000","44,200,000","37,700,000","34,700,000"
		NonCurrentAccountsReceivable,"1,314,000","1,372,000","1,350,000","1,467,000","1,295,000","1,303,000","1,155,000","1,158,000","1,142,000","1,244,000","1,131,000","503,000","975,000","942,000","2,230,000","2,334,000","2,784,000","2,548,000","2,622,000","2,780,000","2,873,000","3,055,000","3,128,000","3,333,000","3,686,000","3,958,000","2,874,000","2,887,000","3,011,000","2,926,000","4,235,000","4,494,000","4,758,000","5,208,000","5,552,000","6,029,000","6,652,000","6,832,000","8,016,000","8,322,000","8,677,000","9,297,000","10,459,000","11,374,000","9,667,000","12,522,000","20,485,000","21,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"24,128,000","25,114,000","30,413,000","31,782,000","35,584,000","40,351,000","49,284,000","41,361,000","50,701,000","60,169,000","65,363,000","72,415,000","74,850,000","81,628,000","86,910,000","91,443,000","94,380,000","98,084,000","147,990,000","149,528,000","154,480,000","158,272,000","130,343,000","130,188,000","137,716,000","137,716,000",,,,"0","10,644,000","10,644,000","10,644,000","10,644,000","47,932,000","47,936,000","48,128,000","48,070,000","9,452,000","9,525,000","9,524,000","9,522,000","4,960,000","4,770,000","4,208,000","5,092,000","3,799,000","3,659,000","9,268,000","11,359,000","11,566,000","11,440,000",,,,"1,289,000",,,,,,,,,,,,,,,,,,,,,,,,,"2,526,000","9,144,000",,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"24,128,000","25,114,000","30,413,000","31,782,000","35,584,000","40,351,000","49,284,000","41,361,000","50,701,000","60,169,000","65,363,000","72,415,000","74,850,000","81,628,000","86,910,000","91,443,000","94,380,000","98,084,000","147,990,000","149,528,000","154,480,000","158,272,000","130,343,000","130,188,000","137,716,000","137,716,000",,,,"0","10,644,000","10,644,000","10,644,000","10,644,000","47,932,000","47,936,000","48,128,000","48,070,000","9,452,000","9,525,000","9,524,000","9,522,000","4,960,000","4,770,000","4,208,000","5,092,000","3,799,000","3,659,000","9,268,000","11,359,000","11,566,000","11,440,000",,,,"1,289,000",,,,,,,,,,,,,,,,,,,,,,,,,"2,526,000","9,144,000",,,,,,,,,,,,,
		OtherNonCurrentAssets,"6,570,000","6,688,000","6,080,000","6,229,000","6,311,000","6,434,000","5,932,000","5,829,000","5,876,000","5,720,000","5,318,000","5,129,000","5,108,000","5,171,000","6,873,000","8,234,000","7,503,000","7,258,000","12,940,000","13,550,000","13,462,000","13,713,000","16,962,000","24,737,000","26,303,000","25,373,000","17,681,000","18,359,000","18,617,000","19,546,000","18,196,000","18,605,000","27,664,000","19,307,000","44,630,000","46,921,000","50,967,000","51,963,000","59,213,000","57,223,000","47,735,000","47,223,000","51,052,000","50,842,000","51,454,000","56,871,000","46,856,000","47,579,000","18,262,000","19,228,000","18,879,000","17,465,000","20,074,000","22,628,000","21,747,000","17,336,000","21,799,000","24,565,000","28,432,000","30,119,000","31,844,000","36,245,000","37,945,000","37,537,000","34,650,000","33,727,000","36,116,000","38,495,000","37,831,000","40,025,000","43,382,000","42,399,000","47,232,000","43,550,000","43,495,000","47,019,000","46,454,000","8,563,000","7,472,000","7,555,000","5,850,000","3,568,000","5,657,000","9,999,000","3,943,000","3,909,000","1,257,000","1,200,000","3,300,000","3,400,000","3,500,000","3,000,000","800,000","800,000","900,000"
TotalLiabilitiesNetMinorityInterest,"165,447,000","197,323,000","191,034,000","172,807,000","162,020,000","165,610,000","162,080,000","176,415,000","161,383,000","167,851,000","196,863,000","180,551,000","149,834,000","127,290,000","121,706,000","135,873,000","144,365,000","150,891,000","161,811,000","171,527,000","182,664,000","238,098,000","196,450,000","198,635,000","208,826,000","273,305,000","254,441,000","251,908,000","271,688,000","291,601,000","318,352,000","314,853,000","343,368,000","349,661,000","494,056,000","424,447,000","398,152,000","510,913,000","473,364,000","436,757,000","470,182,000","510,139,000","585,488,000","537,747,000","573,006,000","626,472,000","611,922,000","642,318,000","612,938,000","442,520,000","468,816,000","469,671,000","487,344,000","429,267,000","465,505,000","480,358,000","508,394,000","436,316,000","469,220,000","443,262,000","481,270,000","426,216,000","490,436,000","469,858,000","489,366,000","405,584,000","411,802,000","402,181,000","355,125,000","285,558,000","327,202,000","371,330,000","313,950,000","199,750,000","188,640,000","180,439,000","182,907,000","130,461,000","137,849,000","184,384,000","117,599,000","115,335,000","102,508,000","79,806,000","77,741,000","94,402,000","100,588,000","96,800,000","92,500,000","84,500,000","49,000,000","48,300,000","49,900,000","36,800,000","30,600,000"
	CurrentLiabilities,"110,347,000","140,244,000","134,411,000","117,772,000","103,219,000","103,815,000","98,495,000","110,430,000","92,289,000","103,813,000","132,140,000","128,482,000","92,621,000","97,052,000","91,617,000","105,908,000","114,088,000","112,686,000","120,018,000","121,013,000","123,155,000","169,212,000","130,791,000","129,351,000","134,999,000","192,805,000","187,085,000","177,001,000","193,394,000","201,183,000","193,650,000","184,340,000","205,446,000","207,432,000","355,902,000","278,857,000","246,657,000","352,715,000","310,763,000","270,165,000","293,287,000","329,443,000","413,706,000","361,514,000","391,424,000","464,073,000","428,493,000","442,009,000","465,026,000","316,729,000","345,798,000","355,295,000","366,621,000","308,793,000","341,272,000","370,611,000","375,118,000","302,784,000","338,943,000","312,503,000","317,458,000","275,290,000","340,933,000","326,754,000","342,513,000","302,632,000","330,350,000","320,656,000","289,052,000","222,553,000","262,643,000","306,621,000","219,008,000","140,547,000","147,036,000","160,208,000","125,525,000","105,321,000","96,052,000","120,373,000","78,855,000","78,118,000","64,940,000","56,914,000","53,802,000","40,084,000","46,065,000","43,700,000","36,800,000","26,500,000","28,400,000","24,900,000","21,000,000","20,300,000","16,800,000"
		PayablesAndAccruedExpenses,"62,884,000","60,231,000","67,324,000","62,779,000","56,538,000","59,492,000","58,179,000","60,107,000","50,868,000","67,379,000","96,244,000","86,425,000","53,729,000","64,165,000","66,616,000","79,733,000","79,509,000","84,088,000","91,183,000","87,116,000","94,825,000","132,629,000","93,445,000","82,577,000","90,138,000","101,626,000","98,539,000","81,554,000","95,249,000","87,748,000","117,395,000","105,126,000","134,777,000","134,691,000","158,124,000","184,390,000","150,530,000","150,640,000","122,772,000","112,617,000","121,244,000","133,396,000","142,762,000","141,546,000","204,449,000","272,088,000","245,370,000","243,023,000","244,297,000","179,198,000","195,643,000","192,461,000","178,767,000","161,271,000","182,427,000","173,841,000","153,413,000","145,629,000","150,588,000","135,052,000","139,467,000","142,770,000","174,057,000","174,120,000","155,912,000","155,222,000","155,805,000","151,639,000","146,088,000","117,434,000","137,913,000","113,189,000","105,861,000","73,977,000","78,419,000","77,221,000","69,610,000","57,707,000","46,044,000","35,116,000","31,815,000","11,264,000","5,964,000","7,608,000","13,368,000","11,543,000","9,420,000","7,600,000","8,200,000","6,800,000","6,400,000","2,400,000","4,500,000","3,900,000","2,700,000"
			Payables,"23,117,000","11,049,000","16,215,000","13,055,000","17,394,000","14,661,000","15,234,000","13,828,000","11,113,000","12,909,000","12,719,000","13,517,000","14,370,000","10,667,000","14,708,000","13,059,000","13,424,000","10,700,000","13,678,000","12,512,000","15,583,000","11,929,000","17,730,000","15,431,000","23,725,000","26,967,000","30,010,000","19,181,000","30,256,000","23,601,000","31,166,000","27,719,000","30,243,000","39,645,000","33,723,000","31,863,000","42,601,000","38,440,000","53,237,000","38,380,000","34,174,000","48,408,000","59,112,000","56,527,000","41,469,000","56,013,000","42,203,000","51,108,000","51,393,000","37,202,000","42,862,000","28,450,000","39,726,000","30,870,000","26,736,000","26,038,000","33,606,000","26,665,000","27,468,000","29,861,000","30,544,000","26,335,000","24,108,000","28,627,000","24,440,000","25,286,000","27,262,000","38,263,000","27,576,000","21,555,000","25,635,000","30,627,000","20,161,000","16,368,000","20,577,000","23,410,000","22,311,000","19,930,000","14,941,000","14,206,000","13,727,000","11,264,000","5,964,000","7,608,000","13,368,000","11,543,000","9,420,000","7,600,000","8,200,000","6,800,000","6,400,000","2,400,000","4,500,000","3,900,000","2,700,000"
				AccountsPayable,"12,135,000","10,838,000","12,650,000","11,533,000","10,767,000","13,259,000","12,856,000","11,909,000","9,624,000","11,533,000","11,044,000","12,382,000","13,072,000","9,195,000","12,646,000","11,297,000","11,694,000","8,515,000","11,780,000","10,414,000","13,270,000","10,099,000","16,000,000","13,831,000","18,579,000","25,906,000","28,293,000","17,636,000","28,677,000","21,968,000","29,660,000","25,498,000","29,640,000","24,651,000","33,723,000","31,863,000","42,601,000","38,440,000","53,237,000","38,380,000","34,174,000","48,408,000","47,571,000","47,395,000","41,469,000","56,013,000","42,203,000","51,108,000","51,393,000","37,202,000","42,862,000","28,450,000","39,726,000","30,870,000","26,736,000","26,038,000","33,606,000","26,665,000","27,468,000","29,861,000","30,544,000","26,335,000","24,108,000","28,627,000","24,440,000","25,286,000","27,262,000","38,263,000","27,576,000","21,555,000","25,635,000","30,627,000","20,161,000","16,368,000","20,577,000","23,410,000","22,311,000","19,930,000","14,941,000","14,206,000","13,727,000","11,264,000","5,964,000","7,608,000","13,368,000","11,543,000","9,420,000","7,600,000","8,200,000","6,800,000","6,400,000","2,400,000","4,500,000","3,900,000","2,700,000"
				TotalTaxPayable,"10,982,000","211,000","3,565,000","1,522,000","6,627,000","1,402,000","2,378,000","1,919,000","1,489,000","1,376,000","1,675,000","1,135,000","1,298,000","1,472,000","2,062,000","1,762,000","1,730,000","2,185,000","1,898,000","2,098,000","2,313,000","1,830,000","1,730,000","1,600,000","5,146,000","1,061,000","1,717,000","1,545,000","1,579,000","1,633,000","1,506,000","2,221,000","603,000","14,994,000",,,,,,,,,"11,541,000","9,132,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"10,982,000","211,000","3,565,000","1,522,000","6,627,000","1,402,000","2,378,000","1,919,000","1,489,000","1,376,000","1,675,000","1,135,000","1,298,000","1,472,000","2,062,000","1,762,000","1,730,000","2,185,000","1,898,000","2,098,000","2,313,000","1,830,000","1,730,000","1,600,000","5,146,000","1,061,000","1,717,000","1,545,000","1,579,000","1,633,000","1,506,000","2,221,000","603,000","14,994,000",,,,,,,,,"11,541,000","9,132,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"39,767,000","49,182,000","51,109,000","49,724,000","39,144,000","44,831,000","42,945,000","46,279,000","39,755,000","54,470,000","83,525,000","72,908,000","39,359,000","53,498,000","51,908,000","66,674,000","66,085,000","73,388,000","77,505,000","74,604,000","79,242,000","120,700,000","75,715,000","67,146,000","66,413,000","74,659,000","68,529,000","62,373,000","64,993,000","64,147,000","86,229,000","77,407,000","104,534,000","95,046,000","124,401,000","152,527,000","107,929,000","112,200,000","69,535,000","74,237,000","87,070,000","84,988,000","83,650,000","85,019,000","162,980,000","216,075,000","203,167,000","191,915,000","192,904,000","141,996,000","152,781,000","164,011,000","139,041,000","130,401,000","155,691,000","147,803,000","119,807,000","118,964,000","123,120,000","105,191,000","108,923,000","116,435,000","149,949,000","145,493,000","131,472,000","129,936,000","128,543,000","113,376,000","118,512,000","95,879,000","112,278,000","82,562,000","85,700,000","57,609,000","57,842,000","53,811,000","47,299,000","37,777,000","31,103,000","20,910,000","18,088,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,359,000","41,520,000","40,883,000","41,853,000","41,292,000","45,315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"8,355,000","9,400,000","10,036,000","9,779,000","9,677,000","9,789,000","11,013,000","11,785,000","12,419,000","11,784,000","12,109,000","13,390,000","14,595,000",,,,,,,,,,,,,"38,000,000",,,,"10,000,000",,,,,,,"103,000","80,211,000","306,000","399,000","414,000","844,000","851,000","878,000","862,000","783,000","769,000","880,000","849,000","356,000","337,000","354,000","9,683,000","10,856,000","13,597,000","11,843,000","11,596,000","11,311,000","12,840,000","12,098,000","572,000","584,000","590,000","627,000","1,629,000","1,793,000","2,053,000","2,274,000","1,909,000","2,500,000","4,877,000","79,822,000","7,557,000","3,150,000","3,529,000","30,083,000","3,707,000","4,462,000","5,275,000","44,369,000","7,175,000","7,256,000","6,995,000","4,494,000","4,454,000","3,633,000","2,760,000","2,300,000","300,000","300,000","300,000","300,000","700,000","5,000,000","900,000"
			CurrentDebt,,,,,,,,,,"11,784,000",,,,,,,,,,,,,,,,"38,000,000",,,,"10,000,000",,,,,,,"103,000","80,211,000",,,,,,,,,,,"849,000","356,000","337,000","354,000","9,683,000","10,856,000","13,597,000","11,843,000","11,596,000","11,311,000","12,840,000","12,098,000","572,000","584,000","590,000","627,000","1,629,000","1,793,000","2,053,000","2,274,000","1,909,000","2,500,000","4,877,000","79,822,000","7,557,000","3,150,000","3,529,000","30,083,000","3,707,000","4,462,000","5,275,000","44,369,000","7,175,000","7,256,000","6,995,000","4,494,000","4,454,000","3,633,000","2,760,000","2,300,000","300,000","300,000","300,000","300,000","700,000","5,000,000","900,000"
			CurrentCapitalLeaseObligation,"8,355,000","9,400,000","10,036,000","9,779,000","9,677,000","9,789,000","11,013,000","11,785,000","12,419,000","11,784,000","12,109,000","13,390,000","14,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,"306,000","399,000","414,000","844,000","851,000","878,000","862,000","783,000","769,000","880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"39,108,000","70,613,000","57,051,000","45,214,000","37,004,000","34,534,000","29,303,000","38,538,000","29,002,000","24,647,000","23,784,000","28,664,000","24,289,000","32,351,000","22,988,000","23,050,000","30,278,000","22,897,000","22,401,000","27,230,000","20,932,000","28,364,000","30,342,000","37,398,000","35,077,000","40,112,000","31,004,000","37,105,000","34,036,000","37,572,000","60,241,000","62,219,000","55,251,000","61,131,000","101,803,000","80,945,000","83,718,000","112,038,000","135,483,000","104,557,000","122,496,000","144,947,000","215,367,000","159,765,000","171,205,000","176,102,000","167,677,000","184,411,000","206,804,000","131,423,000","142,524,000","153,727,000","175,581,000","131,928,000","145,248,000","151,626,000","179,303,000","114,598,000","143,507,000","131,651,000","177,419,000","131,936,000","166,286,000","152,007,000","184,972,000","145,617,000","172,492,000","166,743,000","141,055,000","102,619,000","119,853,000","113,610,000","105,590,000","63,420,000","65,088,000","52,904,000","52,208,000","43,152,000","44,733,000",,"36,536,000",,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,752,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"39,108,000","70,613,000","57,051,000","45,214,000","37,004,000","34,534,000","29,303,000","38,538,000","29,002,000","24,647,000","23,784,000","28,664,000","24,289,000","32,351,000","22,988,000","23,050,000","30,278,000","22,897,000","22,401,000","27,230,000","20,932,000","28,364,000","30,342,000","37,398,000","35,077,000","40,112,000","31,004,000","37,105,000","34,036,000","37,572,000","60,241,000","62,219,000","55,251,000","61,131,000","69,051,000","80,945,000","83,718,000","112,038,000","135,483,000","104,557,000","122,496,000","144,947,000","215,367,000","159,765,000","171,205,000","176,102,000","167,677,000","184,411,000","206,804,000","131,423,000","142,524,000","153,727,000","175,581,000","131,928,000","145,248,000","151,626,000","179,303,000","114,598,000","143,507,000","131,651,000","177,419,000","131,936,000","166,286,000","152,007,000","184,972,000","145,617,000","172,492,000","166,743,000","141,055,000","102,619,000","119,853,000","113,610,000","105,590,000","63,420,000","65,088,000","52,904,000","52,208,000","43,152,000","44,733,000",,"36,536,000",,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,"3,000","3,000","3,000","8,000","536,000","2,013,000","3,125,000","4,301,000","5,701,000","6,434,000","6,667,000","7,398,000","8,219,000","7,004,000","9,376,000","9,784,000","13,067,000","57,542,000","58,342,000","64,109,000","65,863,000","16,014,000","16,995,000","15,418,000","11,610,000","95,975,000","13,522,000","12,306,000","9,826,000","12,843,000","11,072,000","8,250,000","8,403,000","13,434,000","14,010,000","14,908,000","15,100,000","14,677,000","13,695,000","13,076,000","5,752,000","7,294,000","8,753,000","2,590,000","4,738,000",,"33,301,000","30,806,000","31,246,000","32,008,000","33,702,000",,,,,,,,,,,,,,,,,,,,"40,888,000","3,329,000","59,598,000","51,981,000","44,812,000","35,980,000","24,908,000","33,885,000","33,800,000","28,300,000","19,400,000","21,700,000","22,200,000","15,800,000","11,400,000","13,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"55,100,000","57,079,000","56,623,000","55,035,000","58,801,000","61,795,000","63,585,000","65,985,000","69,094,000","64,038,000","64,723,000","52,069,000","57,213,000","30,238,000","30,089,000","29,965,000","30,277,000","38,205,000","41,793,000","50,514,000","59,509,000","68,886,000","65,659,000","69,284,000","73,827,000","80,500,000","67,356,000","74,907,000","78,294,000","90,418,000","124,702,000","130,513,000","137,922,000","142,229,000","138,154,000","145,590,000","151,495,000","158,198,000","162,601,000","166,592,000","176,895,000","180,696,000","171,782,000","176,233,000","181,582,000","162,399,000","183,429,000","200,309,000","147,912,000","125,791,000","123,018,000","114,376,000","120,723,000","120,474,000","124,233,000","109,747,000","133,276,000","133,532,000","130,277,000","130,759,000","163,812,000","150,926,000","149,503,000","143,104,000","146,853,000","102,952,000","81,452,000","81,525,000","66,073,000","63,005,000","64,559,000","64,709,000","94,942,000","59,203,000","41,604,000","20,231,000","57,382,000","25,140,000","41,797,000","64,011,000","38,744,000","37,217,000","37,568,000","22,892,000","23,939,000","54,318,000","54,523,000","53,100,000","55,700,000","58,000,000","20,600,000","23,400,000","28,900,000","16,500,000","13,800,000"
		LongTermDebtAndCapitalLeaseObligation,"33,757,000","35,549,000","37,732,000","40,565,000","40,423,000","43,405,000","46,273,000","48,675,000","51,699,000","52,391,000","54,904,000","42,215,000","47,328,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","107,000","207,000","315,000","464,000","561,000","1,223,000","1,523,000","2,262,000","3,110,000","3,140,000","1,658,000","1,889,000","1,984,000","2,347,000","2,414,000","2,179,000","3,484,000","3,304,000","3,293,000","2,763,000","13,737,000","17,499,000","16,673,000","16,358,000","18,377,000","17,449,000","18,970,000","21,591,000","21,104,000","21,069,000","24,042,000","25,453,000","75,833,000","36,747,000","37,208,000","2,686,000","43,251,000","6,472,000","28,317,000","45,553,000","33,293,000","32,376,000","28,123,000","14,626,000","15,616,000","48,389,000","47,916,000","47,600,000","49,500,000","51,700,000","19,200,000","22,300,000","27,300,000","14,800,000","12,100,000"
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,110,000","3,140,000","1,658,000","1,889,000","1,984,000","2,347,000","2,414,000","2,179,000","3,484,000","3,304,000","3,293,000","2,763,000","13,737,000","17,499,000","16,673,000","16,358,000","18,377,000","17,449,000","18,970,000","21,591,000","21,104,000","21,069,000","24,042,000","25,453,000","75,833,000","36,747,000","37,208,000","2,686,000","43,251,000","6,472,000","28,317,000","45,553,000","33,293,000","32,376,000","28,123,000","14,626,000","15,616,000","48,389,000","47,916,000","47,600,000","49,500,000","51,700,000","19,200,000","22,300,000","27,300,000","14,800,000","12,100,000"
			LongTermCapitalLeaseObligation,"33,757,000","35,549,000","37,732,000","40,565,000","40,423,000","43,405,000","46,273,000","48,675,000","51,699,000","52,391,000","54,904,000","42,215,000","47,328,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","107,000","207,000","315,000","464,000","561,000","1,223,000","1,523,000","2,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","0","0","0","12,745,000","14,205,000","14,827,000","14,522,000","15,277,000","16,253,000","23,879,000","27,067,000","30,713,000","35,664,000","39,152,000","43,244,000","45,927,000","34,999,000","39,883,000","42,641,000","48,381,000","70,578,000","72,259,000","78,104,000","83,843,000","85,805,000","91,415,000","93,260,000","95,164,000","97,766,000","99,498,000","101,139,000","102,079,000","103,751,000","105,627,000","104,224,000","103,996,000","91,439,000","91,725,000","97,026,000","98,290,000","99,299,000","97,644,000","412,000","932,000","941,000",,"16,607,000","16,328,000","16,244,000","16,527,000","31,212,000","31,212,000","31,212,000","31,212,000","39,884,000","39,889,000","39,938,000","39,972,000","18,366,000","18,366,000","18,366,000","18,366,000",,"4,350,000","2,358,000","1,616,000","3,060,000","7,373,000","6,311,000","8,245,000",,,"5,118,000","6,185,000","6,250,000","5,750,000","4,994,000","4,100,000",,,,,"600,000","600,000","600,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"412,000","932,000","941,000",,"16,607,000","16,328,000","16,244,000","16,527,000","31,212,000","31,212,000","31,212,000","31,212,000","39,884,000","39,889,000","39,938,000","39,972,000","18,366,000","18,366,000","18,366,000","18,366,000",,"4,350,000","2,358,000","1,616,000","3,060,000","7,373,000","6,311,000","8,245,000",,,"5,118,000","6,185,000","6,250,000","5,750,000","4,994,000","4,100,000",,,,,"600,000","600,000","600,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102,079,000","103,751,000",,"104,224,000","103,996,000","91,439,000","91,725,000","97,026,000","98,290,000","99,299,000","97,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","3,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,"0","0","0","0","785,000","2,156,000","3,214,000","4,907,000","6,422,000","5,862,000","6,940,000","8,075,000","9,376,000","12,597,000","14,984,000","18,991,000","22,859,000","28,429,000","33,077,000","32,225,000","27,582,000","22,555,000","24,844,000","28,178,000","33,103,000","28,842,000","30,143,000","35,597,000","37,935,000","28,952,000","30,317,000","32,839,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"21,343,000","21,530,000","18,891,000","14,470,000","18,378,000","18,390,000","17,312,000","17,310,000","17,395,000","11,647,000","9,819,000","9,854,000","9,885,000","17,493,000","15,884,000","15,138,000","15,755,000","22,143,000","23,384,000","23,421,000","27,535,000","31,751,000","24,133,000","23,192,000","22,508,000","25,197,000","19,760,000","20,040,000","16,662,000","19,178,000","25,695,000","25,177,000","27,593,000","30,804,000","29,794,000","29,331,000","30,057,000","29,931,000","35,993,000","36,951,000","40,052,000","40,475,000","38,764,000","39,825,000","40,707,000","57,180,000","90,467,000","106,322,000","47,776,000","24,361,000","22,061,000","14,843,000","118,327,000","117,195,000","120,878,000","107,568,000","113,185,000","113,900,000","110,740,000","111,469,000","118,863,000","102,215,000","101,618,000","95,534,000","88,592,000","45,614,000","22,544,000","19,962,000","26,603,000","23,570,000","22,151,000","20,890,000","19,109,000","18,106,000","2,038,000","15,929,000","11,071,000","11,295,000","7,169,000","10,213,000","5,451,000","4,841,000","4,327,000","2,081,000","2,073,000","179,000","1,613,000","1,400,000","6,200,000","6,300,000","1,400,000","1,100,000","1,000,000","1,100,000","1,100,000"
