name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
	CashFlowFromContinuingInvestingActivities,"-48,357,000","-5,054,000","-5,054,000","-2,926,000","-35,323,000","-2,437,000","-2,179,000","-7,351,000","15,629,000","7,808,000","-836,000","-3,580,000","-2,854,000","-2,072,000","-8,739,000","-34,934,000","-5,242,000","-6,859,000","-4,021,000","7,888,000","13,267,000","-2,077,000","-20,462,000","-13,331,000","-913,000","-2,379,000","15,905,000","-3,010,000","-4,689,000","-14,580,000","-8,707,000","-6,904,000","-2,939,000","-2,543,000","-2,884,000","-1,947,000","-973,000","-750,000","-1,293,000","-935,000","-2,080,000","-896,000","-1,348,000","-1,057,000","-1,482,000","-1,477,000","-1,919,000","-1,472,000","-817,000","-818,000","-641,000","-478,000","-33,114,000","47,155,000","-5,105,000","-7,281,000","1,018,000","-6,693,000","-5,813,000","-52,338,000","-5,962,000","-761,000","-783,000","-683,000","-1,411,000","-600,000","-7,264,000","1,646,000","4,536,000","-4,182,000","-300,867","-3,972,409","1,440,375","-7,069,573","-16,299,989","1,884,566","461,425","-1,275,686","1,011,584","-592,832","626,213","-1,162,569","224,830","928,426","87,002","-973,235","-74,757","-564,505","-3,457,675","1,045,296","4,532,796","1,000,000","-1,300,000","1,100,000","-18,500,000","-300,000","-5,800,000","-600,000","-400,000"
		NetPPEPurchaseAndSale,"-7,930,000","-2,442,000","-2,190,000","-2,773,000","-525,000","-1,547,000","-1,941,000","-1,300,000","-776,000","-757,000","-753,000","-2,229,000","-2,150,000","-1,543,000","-4,126,000","-1,731,000","-2,921,000","-2,243,000","-2,889,000","-2,412,000","-1,924,000","-1,745,000","-2,448,000","-2,692,000","-523,000","-2,057,000","-5,707,000","-2,389,000","-3,637,000","-2,436,000","-8,416,000","-5,751,000","-2,431,000","-2,124,000","-2,467,000","-992,000","-635,000","-256,000","-704,000","-606,000","-1,830,000","-703,000","-1,104,000","-836,000","-1,351,000","-1,183,000","-1,514,000","-1,280,000","-640,000","-613,000","-468,000","-256,000","-1,016,000","-1,647,000","-5,510,000","-2,676,000","-4,377,000","-908,000","-1,218,000","-578,000","-732,000","-761,000","-783,000","-683,000","-1,511,000","-1,200,000","-1,938,000","-1,212,000","-1,062,000","-662,000","-481,858","-919,126","-239,271","-810,796","937,110","-51,009","-589,449","-486,251","-191,342","-404,852","-528,909","-162,214","-130,193","-130,239","-327,271","-200,465","-457,736","-276,714","-357,790","-225,556","-837,079","-200,000","-200,000","-200,000","-500,000","-200,000","-5,600,000","-400,000","-100,000"
			PurchaseOfPPE,"-7,930,000","-2,442,000","-2,190,000","-2,773,000","-525,000","-1,547,000","-1,941,000","-1,300,000","-776,000","-757,000","-753,000","-2,229,000","-2,150,000","-1,543,000","-4,126,000","-1,731,000","-2,921,000","-2,243,000","-2,889,000","-2,412,000","-1,924,000","-1,745,000","-2,448,000","-2,692,000","-523,000","-2,057,000","-5,707,000","-2,389,000","-3,637,000","-2,436,000","-8,416,000","-5,751,000","-2,431,000","-2,124,000","-2,467,000","-992,000","-635,000","-256,000","-704,000","-606,000","-1,830,000","-703,000","-1,104,000","-836,000","-1,351,000","-1,183,000","-1,514,000","-1,280,000","-640,000","-613,000","-468,000","-256,000","-1,016,000","-1,647,000","-5,510,000","-2,676,000","-4,377,000","-908,000","-1,218,000","-578,000","-732,000","-761,000","-783,000","-683,000","-1,511,000","-1,200,000","-1,938,000","-1,212,000","-1,062,000","-662,000","-481,858","-919,126","-239,271","-810,796","-303,100","-51,009","-589,449","-486,251","-191,342","-404,852","-528,909","-162,214","-130,193","-130,239","-327,271","-200,465","-457,736","-276,714","-357,790","-225,556","-837,079","-200,000","-200,000","-200,000","-500,000","-200,000","-5,600,000","-400,000","-100,000"
		NetIntangiblesPurchaseAndSale,"-6,627,000","-2,612,000","-2,972,000","-153,000","-890,000","-890,000",,"-140,000","-238,000","-435,000","-83,000","-802,000","-704,000","-529,000","-184,000","-530,000","-536,000","-650,000","-1,032,000","-700,000","-313,000","-332,000","-217,000","-728,000","-390,000","-322,000","-389,000","-566,000","-1,052,000","-133,000","-141,000","-153,000","-508,000","-419,000","-417,000","-955,000","-338,000","-494,000","-589,000","-329,000","-250,000","-193,000","-244,000","-221,000","-131,000","-294,000","-405,000","-192,000","-177,000","-205,000","-166,000","-213,000","-103,000","-188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-6,627,000","-2,612,000","-2,972,000","-153,000","-890,000","-890,000",,"-140,000","-238,000","-435,000","-83,000","-802,000","-704,000","-529,000","-184,000","-530,000","-536,000","-650,000","-1,032,000","-700,000","-313,000","-332,000","-217,000","-728,000","-390,000","-322,000","-389,000","-566,000","-1,052,000","-133,000","-141,000","-153,000","-508,000","-419,000","-417,000","-955,000","-338,000","-494,000","-589,000","-329,000","-250,000","-193,000","-244,000","-221,000","-131,000","-294,000","-405,000","-192,000","-177,000","-205,000","-166,000","-213,000","-103,000","-188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"108,000","0",,,"0",,,,"0","0","0","0","571,000","-23,673,000","-1,785,000","-3,966,000","-100,000","0",,,"-6,797,000","-20,911,000","0","0","0","-55,000","0","-12,011,000","-150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-1,250,000","-865,000","-4,270,000",,,,,,,,,"0","0","0","-3,028,615",,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"108,000","0",,,"0",,,,"0","0","0","0","571,000","-23,673,000","-1,785,000","-3,966,000","-100,000","0",,,"-6,797,000","-20,911,000","0","0","0","-55,000","0","-12,011,000","-150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"0","0","0","0","0","0","16,000,000","9,000,000","0",,,,"-5,000,000",,,,"0","11,000,000",,,"-11,000,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-7,000","-9,000","-31,995,000","48,990,000","405,000","-4,605,000","5,395,000","-5,785,000","-4,595,000","-51,760,000",,,"0","0","100,000","600,000","-5,500,000","3,800,000","6,695,000","1,000,000","600,848","-2,900,848","1,900,000","-6,047,792","-15,610,393","1,176,761","290,995","-29,556","1,527,681","-26,984","1,261,797","2,246,729","3,144,877","-397,334","1,986,307","-633,879","-9,294",,,"1,276,464",,"800,000","-800,000","1,400,000",,,,,
			PurchaseOfInvestment,,,,,,,"0",,,,"-16,300,000",,,,"-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-7,000","-7,000","-31,997,000","-32,975,000","405,000","-4,605,000","5,395,000","-5,785,000","-4,595,000","-51,760,000",,,,,,,"-7,600,000","0","-2,400,000","-900,000","-23,341,360","-2,900,848","1,900,000","-6,047,792",,,,"-29,556",,,,,"-753,617",,,"-633,879","-6,699,294",,,,,,,,,,,,
			SaleOfInvestment,,,"0","0","0","0","0","0","16,000,000","9,000,000","16,300,000",,,,,,,,"0","11,000,000",,,"-11,000,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-2,000","2,000","81,965,000",,,,,,,,,"0","0","100,000","600,000","2,100,000","3,800,000","9,095,000","1,900,000",,,,,"237,075","1,176,761",,,"1,527,681","-26,984","1,261,797","2,246,729","3,898,494","999,078",,,,,,"1,276,464",,"1,500,000","-800,000","1,400,000",,,,,
		NetOtherInvestingChanges,,,,,,,"247,000","125,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"308,000","-232,000","-250,000","-419,857","-152,435","-220,354","-210,985","-1,626,706",,,"-759,879","-324,755","-160,996","-106,675","-218,469","-2,789,854","1,455,999","-1,572,034","-138,891","392,273","435,167","-1,823,421","-5,612",,,"-300,000","-100,000","-1,000,000","-100,000","-200,000","-200,000",
FinancingCashFlow,"-1,088,000","-974,000","113,000","250,000","-477,000","1,696,000","9,212,000","561,000","146,000","1,139,000","4,678,000","-1,293,000","44,000","-1,186,000","-369,000","13,092,000","348,000","6,739,000","3,105,000","-420,000","14,000","266,000","-184,000","-146,000","64,000","515,000","-22,743,000","116,000","147,000","2,309,000","877,000","943,000","83,000","1,627,000","2,315,000","183,000","28,000","3,794,000","42,000","506,000","404,000","6,213,000","1,581,000","1,228,000","5,027,000","2,744,000","1,107,000","7,000","-2,412,000","2,752,000","7,000","53,000","-6,000","-8,884,000","-74,000","63,000","-23,000","65,000","-2,050,000","55,781,000","2,906,000","2,655,000","405,000","-40,000","-120,000","14,000","50,000","46,000","88,000","184,000","-13,631","76,849","903,983","165,422","23,736,205","-1,066,639","322,621","26,451","4,369","1,448,102","1,180","-8,369","6,069","-5,533","-238","8,242","14,089","-311","-753","-1,874","-82,279","0","-200,000","0","400,000","-200,000","100,000","0","-1,500,000"
	CashFlowFromContinuingFinancingActivities,"-1,088,000","-974,000","113,000","250,000","-477,000","1,696,000","9,212,000","561,000","146,000","1,139,000","4,678,000","-1,293,000","44,000","-1,186,000","-369,000","13,092,000","348,000","6,739,000","3,105,000","-420,000","14,000","266,000","-184,000","-146,000","64,000","515,000","-22,743,000","116,000","147,000","2,309,000","877,000","943,000","83,000","1,627,000","2,315,000","183,000","28,000","3,794,000","42,000","506,000","404,000","6,213,000","1,581,000","1,228,000","5,027,000","2,744,000","1,107,000","7,000","-2,412,000","2,752,000","7,000","53,000","-6,000","-8,884,000","-74,000","63,000","-23,000","65,000","-2,050,000","55,781,000","2,906,000","2,655,000","405,000","-40,000","-120,000","14,000","50,000","46,000","88,000","184,000","-13,631","76,849","903,983","165,422","23,736,205","-1,066,639","322,621","26,451","4,369","1,448,102","1,180","-8,369","6,069","-5,533","-238","8,242","14,089","-311","-753","-1,874","-82,279","0","-200,000","0","400,000","-200,000","100,000","0","-1,500,000"
		NetIssuancePaymentsOfDebt,"-268,000","-58,000","-67,000","-62,000","-81,000","-86,000","-101,000","-77,000","-78,000","-82,000","-85,000","-86,000","-97,000","-90,000","-73,000","-38,000","0","-46,000","-102,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-1,000","-3,000","-2,000","-2,000","-2,000","46,000","-50,000","-17,000","0","-13,000","-63,000","-13,000","-21,000","33,000","-131,000","-23,000","-23,000","-95,000","-22,000","-24,000","-21,000","-2,510,000","2,471,000","-33,000","6,000","-6,000","-55,000","57,000","13,000","-23,000","-58,000","-32,000","-5,000","-64,000","9,000","-58,000","-39,000","-121,000","14,000","-8,000","-7,000","6,000","-25,000","-62,498","44,677","-10,614","-9,824","27,999","-1,498,522","4,941","6,377","-12,155","1,448,102","1,180","-8,369","4,430","-5,533","-236","-15,158","-6,911","-313","-752","-6,094","-6,403","0",,,,,,,"-900,000"
			NetLongTermDebtIssuance,"-268,000","-58,000","-67,000","-62,000","-81,000","-86,000","-101,000","-77,000","-78,000","-82,000","-85,000","-86,000","-97,000","-90,000","-73,000","-38,000","0","-46,000","-102,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-1,000","-3,000","-2,000","-2,000","-2,000","46,000","-50,000","-17,000","0","-13,000","-63,000","-13,000","-21,000","33,000","-131,000","-23,000","-23,000","-95,000","-22,000","-24,000","-21,000","-2,510,000","-19,000","-33,000","6,000","-6,000","-55,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-268,000","-58,000","-67,000","-62,000","-81,000","-86,000","-101,000","-77,000","-78,000","-82,000","-85,000","-86,000","-97,000","-90,000","-73,000","-38,000","0","-46,000","-102,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-1,000","-3,000","-2,000","-2,000","-2,000","46,000","-50,000","-17,000","0","-13,000","-63,000","-13,000","-21,000","33,000","-131,000","-23,000","-23,000","-95,000","-22,000","-24,000","-21,000","-2,510,000","-19,000","-33,000","6,000","-6,000","-55,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,"6,785,000","3,207,000","103,000","16,000","268,000","155,000","6,000","61,000","452,000","-22,762,000","111,000","156,000","2,019,000","847,000","867,000","36,000","1,619,000","2,177,000","183,000","35,000","3,049,000","55,000","506,000","313,000","5,288,000","1,423,000","852,000","4,346,000","2,529,000","1,025,000","17,000","88,000","275,000","38,000","45,000","0","-8,829,000","-131,000","48,000","0","80,000","12,000","55,053,000","2,132,000","1,224,000",,,,,"58,000","53,000","82,000","209,000","48,867","32,172","914,597","175,246","23,708,206","431,883","317,680","20,074",,,,,"1,639","0","-2","23,400","21,000","2","-1","4,220","-75,876","0",,,"500,000","-200,000",,,"-600,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,"6,785,000","3,207,000","103,000","16,000","268,000","155,000","6,000","61,000","452,000","1,000","111,000","156,000","2,019,000","847,000","867,000","36,000","1,619,000","2,177,000","183,000","35,000","3,049,000","55,000","506,000","313,000","5,288,000","1,423,000","852,000","4,346,000","2,529,000","1,025,000","17,000","88,000","275,000","38,000","45,000","0","0","-36,000","48,000","0","80,000","12,000","55,053,000","2,132,000","1,224,000",,,,,"58,000","53,000","82,000","209,000","48,867","32,172","914,597","175,246","23,708,206","431,883","317,680","20,074",,,,,"1,639","0","-2","23,400","21,000","2","-1","4,220","-75,876","0",,,"500,000","0",,,"-600,000"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-8,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,
		ProceedsFromStockOptionExercised,"762,000","0","45,000","670,000","47,000","5,118,000","9,347,000","1,530,000","1,052,000","2,802,000","5,573,000","1,593,000","443,000","292,000","-46,000","13,768,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000","6,000","2,000","2,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-1,582,000","-916,000","135,000","-358,000","-443,000","-3,336,000","-34,000","-892,000","-828,000","-1,581,000","-810,000","-2,800,000","-302,000","-1,388,000","-250,000",,,,"0",,,,"-337,000","-150,000","5,000","65,000","21,000","6,000","-6,000","292,000","32,000","78,000","1,000","58,000","155,000","0","6,000","808,000","0","21,000","58,000","1,056,000","181,000","399,000","776,000","237,000","106,000","11,000",,,,,,,"0","2,000","0","43,000","-2,030,000","733,000","838,000","1,422,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"110,285,000","107,192,000","121,989,000","125,814,000","133,337,000","169,957,000","185,633,000","163,637,000","173,700,000","157,240,000","133,634,000","119,083,000","120,604,000","110,696,000","108,783,000","115,098,000","133,554,000","138,826,000","140,960,000","129,841,000","117,594,000","105,858,000","106,169,000","121,349,000","133,541,000","120,278,000","107,356,000","95,975,000","90,576,000","96,066,000","109,289,000","116,910,000","129,835,000","122,716,000","124,630,000","116,905,000","111,308,000","104,598,000","93,233,000","80,505,000","74,748,000","73,588,000","64,540,000","54,345,000","57,339,000","53,282,000","50,722,000","44,625,000","41,929,000","38,331,000","35,078,000","27,401,000","26,790,000","61,227,000","23,494,000","20,160,000","16,757,000","19,486,000","25,798,000","25,409,000","19,213,000","17,291,000","15,689,000","8,948,000","6,917,000","6,398,000","9,278,000","10,959,000","10,950,000","13,501,000","16,357,235","12,174,371","12,681,039","10,855,321","17,424,901","5,484,017","3,550,949","4,920,881","4,023,614","4,750,381","3,499,787","4,476,568","7,238,564","5,463,850","4,597,553","6,463,312","8,029,318","6,617,817","3,997,183","6,916,314","6,637,184","1,700,000","0","0","0","0","0","0","0"
	ChangesInCash,"-59,672,000","-13,065,000","-2,846,000","-5,938,000","-37,823,000","-11,027,000","17,611,000","-12,038,000","15,524,000","25,262,000","12,844,000","849,000","9,124,000","2,552,000","-7,650,000","-16,984,000","-838,000","-4,169,000","10,207,000","11,068,000","9,192,000","-2,090,000","-11,514,000","-12,754,000","13,759,000","11,256,000","13,303,000","6,597,000","-6,913,000","-11,500,000","-6,649,000","-10,990,000","7,473,000","-1,739,000","9,514,000","4,171,000","7,042,000","13,317,000","13,338,000","6,158,000","687,000","9,651,000","10,316,000","-3,287,000","3,387,000","3,489,000","4,384,000","2,497,000","1,558,000","2,970,000","7,979,000","679,000","-33,784,000","38,183,000","1,145,000","2,757,000","-2,130,000","-6,536,000","2,633,000","8,441,000","2,687,000","2,252,000","6,654,000","2,358,000","453,000","-2,929,000","-3,170,000","-1,227,000","-1,648,000","-2,255,000","3,621,160","-829,062","273,788","-4,541,032","9,647,606","2,031,488","1,095,847","-317,354","-923,151","1,202,849","-1,129,447","-2,818,653","1,805,193","735,458","-1,730,795","-1,376,787","1,341,928","2,584,248","-2,692,186","448,401","5,848,592","1,500,000","-600,000","-200,000","-19,700,000","-1,800,000","-6,100,000","-400,000","-1,800,000"
	EffectOfExchangeRateChanges,"-3,093,000","-1,732,000","-979,000","-1,585,000","1,203,000","-4,649,000","4,385,000","1,975,000","936,000","-1,656,000","1,707,000","-2,370,000","784,000","-639,000","1,335,000","-1,472,000","-4,434,000","2,035,000","912,000","1,179,000","2,544,000","1,779,000","-3,666,000","562,000","-496,000","1,666,000","-1,922,000","-1,198,000","1,423,000","-1,723,000","-972,000","-1,935,000","-354,000","-175,000","-1,789,000","1,426,000","-332,000","-1,952,000","-610,000","-401,000","473,000","-603,000","-121,000","293,000","670,000","-929,000","1,713,000","199,000","2,040,000","283,000","-302,000","-68,000","-653,000","-450,000","2,189,000","646,000","-599,000","224,000","-2,244,000","-2,245,000","-765,000","-650,000","87,000","-327,000","66,000","49,000","1,489,000","1,236,000","-903,000","-601,000","561,704","322,393","1,551,931","-2,028,548","2,293,278","-98,420","-2,465,778","1,214,620","196,384","47,745","152,666","56,657","-30,479","130,839","-134,964","-189,219","198,795","36,386","-226,945","-169,271","-995,064","200,000","-400,000","100,000",,,,,
	BeginningCashPosition,"169,957,000","121,989,000","125,814,000","133,337,000","169,957,000","185,633,000","163,637,000","173,700,000","157,240,000","133,634,000","119,083,000","120,604,000","110,696,000","108,783,000","115,098,000","133,554,000","138,826,000","140,960,000","129,841,000","117,594,000","105,858,000","106,169,000","121,349,000","133,541,000","120,278,000","107,356,000","95,975,000","90,576,000","96,066,000","109,289,000","116,910,000","129,835,000","122,716,000","124,630,000","116,905,000","111,308,000","104,598,000","93,233,000","80,505,000","74,748,000","73,588,000","64,540,000","54,345,000","57,339,000","53,282,000","50,722,000","44,625,000","41,929,000","38,331,000","35,078,000","27,401,000","26,790,000","61,227,000","23,494,000","20,160,000","16,757,000","19,486,000","25,798,000","25,409,000","19,213,000","17,291,000","15,689,000","8,948,000","6,917,000","6,398,000","9,278,000","10,959,000","10,950,000","13,501,000","16,357,000","12,174,371","12,681,039","10,855,321","17,424,901","5,484,017","3,550,949","4,920,881","4,023,615","4,750,381","3,499,787","4,476,568","7,238,564","5,463,850","4,597,553","6,463,312","8,029,318","6,617,817","3,997,183","6,916,314","6,637,184","1,700,000","0","0","1,200,000","0","0","0","28,800,000","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,000,000","-1,100,000","19,400,000","1,900,000","6,000,000","-28,400,000","1,800,000"
CapitalExpenditure,"-14,557,000","-5,054,000","-5,162,000","-2,926,000","-1,415,000","-2,437,000","-2,426,000","-1,440,000","-1,014,000","-1,192,000","-836,000","-3,031,000","-2,854,000","-2,072,000","-4,310,000","-2,261,000","-3,457,000","-2,893,000","-3,921,000","-3,112,000","-2,237,000","-2,077,000","-2,665,000","-3,420,000","-913,000","-2,379,000","-6,096,000","-2,955,000","-4,689,000","-2,569,000","-8,557,000","-5,904,000","-2,939,000","-2,543,000","-2,884,000","-1,947,000","-973,000","-750,000","-1,293,000","-935,000","-2,080,000","-896,000","-1,348,000","-1,057,000","-1,482,000","-1,477,000","-1,919,000","-1,472,000","-817,000","-818,000","-634,000","-469,000","-1,119,000","-1,835,000","-5,510,000","-2,676,000","-4,377,000","-908,000","-1,218,000","-578,000","-732,000","-761,000","-783,000","-683,000","-1,511,000","-1,200,000","-1,938,000","-1,212,000","-1,062,000","-662,000","-481,858","-919,126","-239,271","-810,796","-303,100","-51,009","-589,449","-486,251","-191,342","-404,852","-528,909","-162,214","-130,193","-130,239","-327,271","-200,465","-457,736","-276,714","-357,790","-225,556","-837,079","-200,000","-200,000","-200,000","-500,000","-200,000","-5,600,000","-400,000","-100,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,"6,785,000","3,207,000","103,000","16,000","268,000","155,000","6,000","61,000","452,000","1,000","111,000","156,000","2,019,000","847,000","867,000","36,000","1,619,000","2,177,000","183,000","35,000","3,049,000","55,000","506,000","313,000","5,288,000","1,423,000","852,000","4,346,000","2,529,000","1,025,000","17,000","88,000","275,000","38,000","45,000","0","0","-36,000","48,000","0","80,000","12,000","55,053,000","2,132,000","1,224,000",,,,,"58,000","53,000","82,000","209,000","48,867","32,172","914,597","175,246","23,708,206","431,883","317,680","20,074",,,,,"1,639","0","-2","23,400","21,000","2","-1","4,220","-75,876","0",,,"500,000","0",,,"-600,000"
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-268,000","-58,000","-67,000","-62,000","-81,000","-86,000","-101,000","-77,000","-78,000","-82,000","-85,000","-86,000","-97,000","-90,000","-73,000","-38,000","0","-46,000","-102,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-2,000","-1,000","-3,000","-2,000","-2,000","-2,000","46,000","-50,000","-17,000","0","-13,000","-63,000","-13,000","-21,000","33,000","-131,000","-23,000","-23,000","-95,000","-22,000","-24,000","-21,000","-2,510,000","-19,000","-33,000","6,000","-6,000","-55,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-8,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,
FreeCashFlow,"-24,784,000","-12,091,000","-3,067,000","-6,188,000","-3,438,000","-12,723,000","8,152,000","-6,688,000","-1,265,000","15,123,000","8,166,000","2,691,000","9,080,000","3,738,000","-2,852,000","2,597,000","599,000","-6,942,000","7,202,000","488,000","-6,326,000","-2,356,000","6,467,000","-2,697,000","13,695,000","10,741,000","14,045,000","6,536,000","-7,060,000","-1,798,000","-7,376,000","-10,933,000","7,390,000","-3,366,000","7,199,000","3,988,000","7,014,000","9,523,000","13,296,000","5,652,000","283,000","3,438,000","8,735,000","-4,515,000","-1,640,000","745,000","3,277,000","2,490,000","3,970,000","218,000","7,979,000","635,000","-1,783,000","-1,923,000","814,000","7,299,000","-7,502,000","-816,000","9,278,000","4,420,000","5,011,000","-403,000","6,249,000","2,398,000","473,000","-3,543,000","2,106,000","-4,131,000","-7,334,000","1,081,000","3,453,800","2,147,372","-2,309,841","1,552,323","1,908,290","1,162,552","-277,648","445,630","-2,130,446","-57,273","-2,285,749","-1,809,929","1,444,101","-317,674","-2,144,830","-612,259","944,860","2,872,350","408,452","-820,577","560,996","300,000","700,000","-1,500,000","-2,100,000","-1,500,000","-6,000,000","-200,000","0"
