name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
					ChangeInAccountPayable,"16,237,000","9,677,000","1,014,000","1,579,000","3,897,000","2,293,000","-6,365,000","10,592,000","-12,162,000","-189,000","-2,461,000","4,622,000","-15,098,000","4,960,000","3,386,000","-5,598,000","1,696,000","9,613,000","-1,234,000","3,977,000","3,604,000","-3,025,000","1,090,000","-1,912,000","-3,194,000","13,031,000","-8,078,000","3,402,000","-3,962,000","3,570,000","2,390,000","-5,820,000","-16,140,000","-381,000","7,840,000","8,944,000","-39,782,000","31,250,000","1,038,000","8,075,000","-520,000","1,188,000","442,000","-1,147,000","1,386,000","7,703,000","-11,464,000","9,978,000","-1,975,000","6,556,000","-5,736,000","5,506,000","-8,714,000","5,559,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"34,708,000","24,601,000","-16,105,000","14,884,000","11,328,000","7,770,000","-22,575,000","7,481,000","6,561,000","6,016,000","-14,366,000","8,340,000","9,432,000","2,391,000","-24,587,000","7,843,000","10,405,000","4,634,000","-27,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-217,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,200","-57,200","-104,800","77,200","195,000","-100,000","0","-100,000",,,"-100,000","200,000","0","0","100,000","-500,000","200,000",,,"100,000","-100,000","0","200,000","200,000","400,000",,,,"-400,000","200,000","0","-300,000",,,,"100,000","100,000",,,,
			ChangeInOtherCurrentLiabilities,"237,000","-67,000","103,000","303,000","-102,000","-18,000","4,000","7,000",,,"32,000","44,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,533,000","-228,000","7,582,000","8,910,000","-10,696,000",,"7,546,000","2,981,000","-6,424,000","-15,394,000","6,214,000","8,066,000","-4,977,000","-7,405,000","7,444,000","6,630,000","-818,000","-9,631,000","6,549,000","1,822,000","-848,000","-1,379,000","5,401,000","2,056,000","2,875,000","-4,072,000","4,226,000","4,581,000","2,273,000",,,"1,687,000","914,000","-1,821,200","1,968,300","12,500","-1,252,400","912,600","1,891,100","1,467,100","-1,544,900","218,200","820,000","1,221,300","-2,826,600","1,965,700","-200,000","1,200,000","-3,800,000","1,700,000","600,000","-900,000","-2,100,000","600,000","100,000","500,000","-3,300,000","3,500,000","200,000","-1,000,000","-2,000,000","4,500,000",,,"-1,200,000","3,600,000","-200,000","1,600,000","-2,100,000","1,700,000","800,000","-1,700,000","-400,000","-1,100,000","1,200,000","300,000","300,000","-1,600,000","900,000","700,000","-300,000","-1,200,000"
			ChangeInOtherWorkingCapital,"-11,547,000","-41,482,000","57,552,000","-7,865,000","-19,752,000","-10,655,000","37,882,000","1,352,000","508,000","-2,939,000","4,067,000","-359,000","-8,632,000","-15,286,000","20,019,000","-4,371,000","-4,288,000","-3,237,000","14,638,000","-1,107,000","-15,277,000","399,000","3,474,000","-6,640,000","-45,000","-643,000","8,983,000","1,146,000","-549,000","3,282,000","4,631,000","-821,000","-662,000","-1,614,000","-7,046,000","999,000","-9,513,000","-12,040,000","20,619,000","-29,532,000","27,752,000","-3,846,000","-32,562,000","31,906,000","-9,370,000","12,029,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-21,347,000","-4,250,000","-1,611,000","-2,931,000","-12,555,000","-2,945,000","-21,675,000","-2,655,000","-8,485,000","-2,980,000","-12,455,000","-10,864,000","-3,903,000","-27,615,000","-20,909,000","-1,927,000","-2,493,000","-2,368,000","-57,325,000","-13,682,000","-15,125,000","-3,380,000","-4,508,000","-4,393,000","-1,238,000","-3,998,000","-1,935,000","-1,716,000","-38,518,000","-1,522,000","-1,733,000","-1,993,000","-2,138,000","-1,816,000","-2,970,000","-3,930,000","-3,964,000","-8,083,000","-6,193,000","-1,847,000","-7,343,000","-5,718,000","-2,111,000","-2,144,000","-1,412,000","-910,000","-31,425,000","-4,643,000","-2,745,000","-1,868,000","-576,000","-1,497,000","-1,304,000","-945,000","-4,085,000","-3,544,000","-3,853,000","-11,840,000","-8,857,000","-1,932,000","-867,000","-2,231,000","-41,239,000","-1,094,000","-1,076,000","-3,662,000","-25,802,000","-3,006,000","-2,237,000","-4,186,000","-3,086,000","-3,261,000","-293,000","-4,426,000","-3,561,000","-590,000","-879,000","-5,611,000","-775,400","-2,230,200","-3,915,500","-2,900,200","-3,757,900","-250,300","-1,807,900","-173,200","168,900","-276,200","45,300","-275,000","-75,100","0","-200,000","-100,000","-200,000","-100,000","-1,000,000","-300,000","-1,200,000","-800,000","-600,000","-300,000","-700,000","-500,000","-400,000","-100,000","-300,000","-200,000","-300,000","-300,000","-500,000","-400,000","-300,000","-300,000","-500,000","-200,000","-500,000","-300,000","-500,000","-500,000","-300,000","-300,000","-200,000","-200,000","-800,000","-3,400,000","-3,700,000"
	CashFlowFromContinuingInvestingActivities,"-21,347,000","-4,250,000","-1,611,000","-2,931,000","-12,555,000","-2,945,000","-21,675,000","-2,655,000","-8,485,000","-2,980,000","-12,455,000","-10,864,000","-3,903,000","-27,615,000","-20,909,000","-1,927,000","-2,493,000","-2,368,000","-57,325,000","-13,682,000","-15,125,000","-3,380,000","-4,508,000","-4,393,000","-1,238,000","-3,998,000","-1,935,000","-1,716,000","-38,518,000","-1,522,000","-1,733,000","-1,993,000","-2,138,000","-1,816,000","-2,970,000","-3,930,000","-3,964,000","-8,083,000","-6,193,000","-1,847,000","-7,343,000","-5,718,000","-2,111,000","-2,144,000","-1,412,000","-910,000","-31,425,000","-4,643,000","-2,745,000","-1,868,000","-576,000","-1,497,000","-1,304,000","-945,000","-4,085,000","-3,544,000","-3,853,000","-11,840,000","-8,857,000","-1,932,000","-867,000","-2,231,000","-41,239,000","-1,094,000","-1,076,000","-3,662,000","-25,802,000","-3,006,000","-2,237,000","-4,186,000","-3,086,000","-3,261,000","-293,000","-4,426,000","-3,561,000","-590,000","-879,000","-5,611,000","-775,400","-2,230,200","-3,915,500","-2,900,200","-3,757,900","-250,300","-1,807,900","-173,200","168,900","-276,200","45,300","-275,000","-75,100","0","-200,000","-100,000","-200,000","-100,000","-1,000,000","-300,000","-1,200,000","-800,000","-600,000","-300,000","-700,000","-500,000","-400,000","-100,000","-300,000","-200,000","-300,000","-300,000","-500,000","-400,000","-300,000","-300,000","-500,000","-200,000","-500,000","-300,000","-500,000","-500,000","-300,000","-300,000","-200,000","-200,000","-800,000","-3,400,000","-3,700,000"
		CapitalExpenditureReported,"-9,908,000","-3,294,000","-1,555,000","-2,888,000","-2,171,000","-2,904,000","-2,261,000","-2,602,000","-3,406,000","-2,980,000","-2,439,000","-3,330,000","-3,847,000","-3,369,000","-2,896,000","-1,924,000","-1,677,000","-1,553,000","-1,333,000","-1,178,000","-1,075,000","-3,080,000","-4,508,000","-4,393,000","-1,014,000","-715,000","-1,703,000","-1,716,000","-1,958,000","-1,522,000","-1,233,000","-1,993,000","-2,138,000","-1,816,000","-2,970,000","-3,930,000","-3,964,000","-4,396,000","-2,720,000","-1,847,000","-7,343,000","-5,718,000","-1,795,000","-2,144,000","-1,412,000","-910,000","-1,748,000","-1,643,000","-2,745,000","-1,868,000","-576,000","-1,497,000","-1,304,000","-945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,"54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,085,000","-3,544,000","-3,853,000","-11,840,000","-8,737,000","-1,980,000","-914,000","-2,256,000","-40,958,000","-1,133,000","-1,012,000","-3,692,000","-4,321,000","-2,387,000","-2,411,000","-4,067,000","-2,263,000","-961,000","-1,413,000","-3,846,000","-865,000","-377,000","-883,000","-2,323,000","-886,700","-425,700","-4,105,100","-2,560,400","-3,348,500","-252,400","-1,813,600","-179,800","-44,500","-226,100","-155,500","-95,400","-97,400","-100,000","-100,000","-100,000","-400,000","0","-200,000","-200,000","-1,100,000","-800,000","-600,000","-300,000","-500,000","-600,000","-300,000","-100,000","-400,000","-100,000","-200,000","-100,000","-500,000","100,000","-200,000","-300,000","-300,000","-200,000","-500,000","-100,000","-100,000","-100,000","-100,000",,,"-100,000","-700,000","-2,700,000","-4,500,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,085,000","-3,544,000","-3,853,000","-11,840,000","-8,737,000","-1,980,000","-914,000","-2,256,000","-40,958,000","-1,133,000","-1,012,000","-3,692,000","-4,321,000","-2,387,000","-2,411,000","-4,067,000","-2,263,000","-961,000","-1,413,000","-3,846,000","-865,000","-377,000","-883,000","-2,323,000","-886,700","-425,700","-4,105,100","-2,560,400","-3,348,500","-252,400","-1,813,600","-179,800","-44,500","-226,100","-155,500","-95,400","-97,400","-100,000","-100,000","-100,000","-400,000","0","-200,000","-200,000","-1,100,000","-800,000","-600,000","-300,000","-500,000","-600,000","-300,000","-100,000","-400,000","-100,000","-200,000","-100,000","-300,000","-100,000","-200,000","-300,000","-300,000","-200,000","-500,000","-100,000","-100,000","-100,000","-100,000",,,"-100,000","-700,000","-2,700,000","-4,500,000"
			SaleOfPPE,,"54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,"-1,493,000","-1,010,000","-239,000","-44,000","-200,000","-41,000",,,,,,,,,"-18,013,000","-3,000","-816,000","-815,000","-55,992,000","-12,504,000",,,"0","0",,,"-232,000","0",,,,,,,,,,,,,,,"-316,000",,,,"-29,677,000",,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,"-200,000","-41,000",,,,,,,,,"-18,013,000","-3,000","-816,000","-815,000","-55,992,000","-12,504,000",,,"0","0",,,"-232,000","0",,,,,,,,,,,,,,,"-316,000",,,,"-29,677,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"0","0",,,"-15,400,000","-53,000","-3,889,000","0","-10,016,000","-7,534,000","-56,000","-24,246,000",,,,"-815,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"0","0",,,"-15,400,000","-53,000","-3,889,000","0","-10,016,000","-7,534,000","-56,000","-24,246,000",,,,"-815,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"183,000","1,000",,,"0","0",,,,,,,"0",,,,"0","0","-650,000","-300,000","0","0","0","-3,283,000","0","0",,,"-500,000","0","0","0","0","0","0","-3,687,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,000,000"
			PurchaseOfInvestment,,,,,,,"0","0",,,,,,,"0",,,,"0","0","-650,000","-300,000","0","0","0","-3,283,000","0","0",,,"-500,000","0","0","0","0","0","0","-3,687,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,000,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,"-24,246,000",,,,,"-55,992,000","0","-13,400,000","0","0","0","-224,000","0","0","0","-36,560,000","0","0",,"0","0","0","0","0","0","-3,473,000","0","0","0",,"0","0","0","0","-3,000,000","0","0","0","0","0","0","0","0","0","0","-120,000","48,000","47,000","25,000","-281,000","39,000","-64,000","30,000","-21,481,000","-619,000","174,000","-119,000","-823,000","-2,300,000","1,120,000","-580,000","-2,696,000","-213,000","4,000","-3,288,000","111,300","-1,804,500","189,600","-339,800","-409,400","2,100","5,700","6,600","213,400","-50,100","200,800","-179,600",,"100,000",,"0","200,000","-100,000","-800,000","-100,000",,,"0","0","-200,000","100,000","-100,000","0","100,000","-100,000","-100,000","-200,000","0","-500,000","-100,000","0","-200,000","0","0","-200,000","-400,000","-400,000","-200,000","-200,000","-200,000","-100,000","-100,000","-700,000","-200,000"
FinancingCashFlow,"-61,276,000","37,449,000","-85,845,000","-17,968,000","5,089,000","32,853,000","-41,358,000","-9,066,000","-9,430,000","16,641,000","-17,419,000","302,000","14,658,000","48,865,000","-8,662,000","22,809,000","-16,186,000","13,172,000","18,967,000","30,957,000","-5,003,000","-10,986,000","-4,001,000","-5,089,000","-16,202,000","-3,253,000","-24,613,000","-5,058,000","12,891,000","-16,084,000","2,680,000","8,044,000","-14,966,000","45,398,000","10,100,000","-3,189,000","-11,382,000","-2,652,000","-6,342,000","675,000","-3,187,000","-7,575,000","-3,374,000","-2,801,000","-2,826,000","11,309,000","7,235,000","4,340,000","-20,576,000","17,129,000","-27,632,000","-15,297,000","-19,271,000","33,615,000","-104,000","-5,999,000","-15,469,000","40,986,000","-2,861,000","-5,263,000","-41,243,000","8,892,000","61,186,000","-12,378,000","-5,810,000","34,342,000","23,329,000","-14,993,000","2,101,000","6,921,000","-6,388,000","-6,178,000","-6,495,000","14,287,000","3,667,000","-4,347,000","-6,154,000","10,598,000","-5,562,300","2,720,400","-1,484,100","8,682,700","-179,100","-9,335,400","-4,225,200","5,413,800","1,480,400","-186,400","-4,076,500","4,294,900","-1,059,700","-7,000,000","-800,000","5,700,000","-10,800,000","1,400,000","2,100,000","1,700,000","-3,500,000","3,300,000","-500,000","7,200,000","1,000,000","500,000","200,000","-100,000","2,300,000","-3,000,000","-2,400,000","600,000","200,000","200,000","-200,000","-400,000","-1,100,000","100,000","2,500,000","-800,000","200,000","1,400,000","-600,000","-1,000,000","700,000","-500,000","600,000","3,100,000","5,200,000"
	CashFlowFromContinuingFinancingActivities,"-61,276,000","37,449,000","-85,845,000","-17,968,000","5,089,000","32,853,000","-41,358,000","-9,066,000","-9,430,000","16,641,000","-17,419,000","302,000","14,658,000","48,865,000","-8,662,000","22,809,000","-16,186,000","13,172,000","18,967,000","30,957,000","-5,003,000","-10,986,000","-4,001,000","-5,089,000","-16,202,000","-3,253,000","-24,613,000","-5,058,000","12,891,000","-16,084,000","2,680,000","8,044,000","-14,966,000","45,398,000","10,100,000","-3,189,000","-11,382,000","-2,652,000","-6,342,000","675,000","-3,187,000","-7,575,000","-3,374,000","-2,801,000","-2,826,000","11,309,000","7,235,000","4,340,000","-20,576,000","17,129,000","-27,632,000","-15,297,000","-19,271,000","33,615,000","-104,000","-5,999,000","-15,469,000","40,986,000","-2,861,000","-5,263,000","-41,243,000","8,892,000","61,186,000","-12,378,000","-5,810,000","34,342,000","23,329,000","-14,993,000","2,101,000","6,921,000","-6,388,000","-6,178,000","-6,495,000","14,287,000","3,667,000","-4,347,000","-6,154,000","10,598,000","-5,562,300","2,720,400","-1,484,100","8,682,700","-179,100","-9,335,400","-4,225,200","5,413,800","1,480,400","-186,400","-4,076,500","4,294,900","-1,059,700","-7,000,000","-800,000","5,700,000","-10,800,000","1,400,000","2,100,000","1,700,000","-3,500,000","3,300,000","-500,000","7,200,000","1,000,000","500,000","200,000","-100,000","2,300,000","-3,000,000","-2,400,000","600,000","200,000","200,000","-200,000","-400,000","-1,100,000","100,000","2,500,000","-800,000","200,000","1,400,000","-600,000","-1,000,000","700,000","-500,000","600,000","3,100,000","5,200,000"
		NetIssuancePaymentsOfDebt,"-45,469,000","46,000,000","-84,161,000","-13,182,000","5,874,000","35,900,000","-42,001,000","-10,125,000","-8,898,000","19,400,000","-16,300,000","400,000","15,200,000","52,600,000","-700,000","23,000,000","-16,125,000","12,800,000","20,050,000","31,000,000","-3,025,000","-11,000,000","-3,600,000","-5,150,000","-16,250,000","-2,600,000","-24,400,000","-5,000,000","13,080,000","-14,200,000","4,400,000","9,000,000","-13,000,000","47,450,000","12,800,000","-2,000,000","-8,950,000","-2,454,000","3,966,000","-1,633,000","-2,792,000","-8,035,000","-1,600,000","-2,825,000","-2,000,000","10,759,000","7,501,000","4,131,000","-20,305,000","16,852,000","-28,364,000","-15,527,000","-17,877,000","33,324,000","474,000","-6,027,000","-14,526,000","40,473,000","-1,026,000","-6,027,000","-41,027,000","8,474,000","62,473,000","-13,026,000","-5,027,000","10,973,000","22,973,000","-15,027,000","3,074,000","6,873,000","-6,275,000","-6,452,000","-5,652,000","14,444,000","3,706,000","-4,544,000","-5,643,000","10,482,000","-5,368,400","2,614,300","-1,099,200","8,701,500","-13,400","-9,232,400","-3,956,200","5,845,000","2,113,100","-186,400","-4,036,200","4,614,400","-864,800","-7,100,000","-500,000","5,700,000","-10,700,000","1,400,000","2,100,000","1,900,000","-3,500,000","3,200,000","-500,000","7,400,000","1,000,000","500,000",,,"2,400,000","-2,900,000","-2,400,000","700,000","200,000","200,000","-200,000","-400,000","-1,200,000","200,000","2,500,000","-800,000","200,000","1,400,000","-600,000","-1,000,000","700,000","-500,000","600,000","3,200,000","5,100,000"
			NetLongTermDebtIssuance,,,,,,,"-42,000,000","-10,125,000","-8,898,000","19,400,000","-16,300,000","400,000","-30,800,000","-23,400,000","-46,200,000","-9,000,000","-39,125,000","-23,000,000","-44,950,000","0","-32,025,000","-27,000,000","-83,600,000","-5,150,000","-16,250,000","-2,600,000","-24,400,000","-5,000,000","13,080,000","-14,200,000","0","0","0","0","0","0","-43,500,000","-8,654,000","3,966,000","-1,633,000","-2,792,000","-8,035,000","-21,663,000","-2,825,000","5,300,000","10,759,000","-1,585,000","-2,469,000","-2,026,000","-2,027,000","-3,464,000","-1,027,000","-877,000","-1,176,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,"-10,125,000",,,"-16,300,000","-53,800,000","46,000,000","76,000,000","45,500,000","32,000,000","23,000,000","35,800,000","65,000,000","31,000,000","29,000,000","16,000,000",,,"0","0",,"0","9,800,000","200,000","4,400,000","9,000,000","-13,000,000","47,450,000","12,800,000","-2,000,000","34,550,000","6,200,000","0","0","0","0",,"0","0","20,063,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,,,"-30,800,000","-23,400,000","-46,200,000","-9,000,000","-39,125,000","-23,000,000","-44,950,000","0","-32,025,000","-27,000,000","-83,600,000","-5,150,000","-16,250,000","-2,600,000","-14,400,000","-5,000,000","3,280,000","-14,400,000","0","0","0","0","0","0","-43,500,000","-8,654,000","3,966,000","-1,633,000","-2,792,000","-8,035,000","-1,600,000","-2,825,000","5,300,000","-9,304,000","-1,585,000","-2,469,000","-2,026,000","-2,027,000","-3,464,000","-1,027,000","-877,000","-1,176,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"-45,469,000","46,000,000","-84,161,000","-13,182,000","5,874,000","35,900,000","-42,001,000","-10,125,000",,,"-16,300,000","-53,800,000","46,000,000","76,000,000","45,500,000","32,000,000","23,000,000","35,800,000","65,000,000","31,000,000","29,000,000","16,000,000",,,"0","0",,,,,"4,400,000","9,000,000","-13,000,000","47,450,000","12,800,000","-2,000,000","34,550,000","6,200,000","0","0","0","0","20,063,000","0","-7,300,000","0","9,086,000","6,600,000","-18,279,000","18,879,000","-24,900,000","-14,500,000","-17,000,000","34,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,"46,000,000",,"-13,182,000",,,,"-10,125,000",,,"-16,300,000","-53,800,000","46,000,000","76,000,000","45,500,000","32,000,000","23,000,000","35,800,000","65,000,000","31,000,000","29,000,000","16,000,000",,,"0","0",,,,,"4,400,000","9,000,000","-13,000,000","47,450,000","12,800,000","-2,000,000","34,550,000","6,200,000",,,,,,,,,"9,086,000","6,600,000","-18,300,000","18,900,000",,"-14,500,000","-17,000,000","34,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-13,010,000","-6,219,000","-2,212,000","-2,186,000","61,000","-2,454,000","-421,000","0","2,177,000","-2,177,000","0","0","550,000","-3,154,000",,"396,000","525,000","810,000","107,000","394,000",,,"37,000",,,"-315,000","63,000","0","0","0","0","0","0","-1,531,000","-1,253,000","402,000","100,000","427,000","-33,000","1,975,000","868,000","417,000","6,000","24,000","0","550,000","282,000","209,000","0","277,000","1,002,000","230,000","-53,000","291,000","93,000","28,000","380,000","513,000","-812,000","651,000","818,000","312,000","-337,000","642,000","501,000","23,305,000","904,000","34,000","29,000","48,000",,,"-117,000","-157,000","260,000","197,000","-3,000","116,000","0","107,500","18,600","-18,800","6,600","-103,300","18,400","-431,200","-498,100","0",,,"-145,300","0",,,,,,,,,,,,,,,"-100,000","-100,000","0","-100,000",,,,,,,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,000",,,,"50,000",,"178,000","1,018,000","681,000","402,000","100,000","427,000","-33,000","1,975,000","868,000","417,000","6,000","24,000","0","550,000","282,000","209,000","0","277,000","1,002,000","230,000","-53,000","291,000","93,000","436,000","380,000","513,000","-812,000","651,000","818,000","312,000","-337,000","642,000","501,000","23,305,000","904,000","34,000","29,000","48,000","336,000","274,000","0","27,000","317,000","348,000","-3,000","116,000","0","482,500",,,"6,600","22,700","34,000","13,500","-200","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-13,753,000","-6,219,000","-2,955,000","-2,186,000","61,000","-2,454,000","-421,000","0","2,177,000","-2,177,000","0","0","550,000","-3,154,000",,,,,,,,,,,,,,"0","0","0","0","0","0","-1,531,000",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,"0","0","-117,000","-184,000","-57,000",,,,"0","-375,000","0","-18,800","0","-126,000","-15,600","-444,700","-497,900","0",,,"-145,300","0",,,,,,,,,,,,,,,"-100,000","-100,000","0","-100,000",,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-2,384,000","-594,000","-593,000","-600,000","-596,000","-593,000","0","0","-586,000","-582,000","-582,000","-581,000","-579,000","-581,000","-588,000","-587,000","-586,000","-438,000","-439,000","-437,000","-435,000","-289,000","-289,000","-289,000","0","0","0","0","-572,000","-569,000","-1,421,000","-1,415,000","-1,418,000","-1,418,000","-1,414,000","-1,414,000",,,"-4,768,000","0",,,"-1,379,000","0",,,"-548,000","0",,,"-270,000","0",,,"-804,000","0",,,"-791,000","0",,,"-783,000","-31,000",,,"-548,000","0",,,"-449,000","0",,,"-299,000","0",,,"-193,900","-1,400",,,"-172,300","300",,,"-134,600","0","-200","-319,500","-49,600","0",,,"0","0","0","-200,000","0","0","0","-200,000","0","0","0","-100,000",,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,"0","0","-586,000","-582,000","-582,000","-581,000","-579,000","-581,000","-588,000","-587,000","-586,000","-438,000","-439,000","-437,000","-435,000","-289,000","-289,000","-289,000","0","0","0","0","-572,000","-569,000","-1,421,000","-1,415,000","-1,418,000","-1,418,000","-1,414,000","-1,414,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
