name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
	OtherNonOperatingIncomeExpenses,"-1,000","-24,000","-14,000","30,000","7,000","-41,000","-11,000","-651,000",,,,,,
PretaxIncome,"-111,000","-3,129,000","1,681,000","-2,743,000","4,080,000","7,667,000","6,985,000","6,496,000","-3,804,000","4,111,510","355,175","366,000","-965,000","-948,318"
TaxProvision,"647,000","0","574,000","61,000","12,000","198,000",,,,,,,,
NetIncomeCommonStockholders,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-3,804,000","4,111,510","355,175","366,000","-965,000","-948,318"
	NetIncome,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-3,804,000","4,111,510","355,175","366,000","-965,000","-948,318"
		NetIncomeIncludingNoncontrollingInterests,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-3,804,000","4,111,510","355,175","366,000","-965,000","-948,318"
			NetIncomeContinuousOperations,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-3,804,000","4,111,510","355,175","366,000","-965,000","-948,318"
DilutedNIAvailtoComStockholders,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-3,804,000","4,111,510","355,175","366,000","-965,000","-948,318"
BasicEPS,,"-0.06","0.02","-0.06","0.08","0.15","0.14","0.13","-0.16","0.11",,"0.01","-0.025","-0.025"
DilutedEPS,,"-0.06","0.02","-0.06","0.07","0.13","0.13","0.12","-0.16","0.09",,"0.008","-0.025","-0.025"
BasicAverageShares,,"50,954,715","50,229,356","50,001,996","49,669,652","49,355,945","48,742,302","48,335,443","24,295,900","38,367,467",,"38,367,467","38,367,467","38,367,467"
DilutedAverageShares,,"50,954,715","55,627,807","50,001,996","55,595,016","55,722,293","55,221,012","55,355,846","24,295,900","44,952,704",,"44,952,704","44,952,704","44,952,704"
TotalOperatingIncomeAsReported,"49,000","-3,082,000","1,746,000","-2,727,000","4,112,000","7,713,000","6,996,000","7,190,000","-603,000","4,835,789","1,170,494","893,000","-642,000","-621,161"
TotalExpenses,"306,290,000","89,834,000","81,472,000","75,643,000","59,341,000","49,684,000","41,615,000","31,525,000","25,995,000","22,116,895","18,716,411","13,332,000","10,714,000","7,566,211"
NetIncomeFromContinuingAndDiscontinuedOperation,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-3,804,000","4,111,510","355,175","366,000","-965,000","-948,318"
NormalizedIncome,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-920,000","4,544,326","643,384.84","686,000","-847,000","-824,702"
InterestIncome,"136,000","50,000","24,000","27,000","35,000","68,000","75,000","208,000","146,000","54,600","23,114","19,000","24,000","23,335"
InterestExpense,"295,000","73,000","75,000","73,000","74,000","73,000","75,000","251,000","463,000","346,063","238,459","226,000","229,000","226,876"
NetInterestIncome,"-159,000","-23,000","-51,000","-46,000","-39,000","-5,000","0","-43,000","-317,000","-291,463","-215,345","-207,000","-205,000","-203,541"
EBIT,"184,000","-3,056,000","1,756,000","-2,670,000","4,154,000","7,740,000","7,060,000","6,747,000","-3,341,000","4,457,573","593,634","592,000","-736,000","-721,442"
EBITDA,"5,373,000"
ReconciledCostOfRevenue,"30,101,000","9,967,000","8,280,000","7,040,000","4,814,000","4,623,000","3,686,000","3,228,000","3,487,000","2,705,640","2,138,425","1,510,000","1,331,000","931,200"
ReconciledDepreciation,"5,189,000","1,667,000","1,663,000","1,000,000","859,000","786,000","454,000","358,000","299,213","273,787","229,520","156,000","116,465","111,535"
NetIncomeFromContinuingOperationNetMinorityInterest,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-3,804,000","4,111,510","355,175","366,000","-965,000","-948,318"
TotalUnusualItemsExcludingGoodwill,,,,,,,"0",,"-2,884,000","-432,816","-394,808","-320,000","-118,000","-123,616"
TotalUnusualItems,,,,,,,"0",,"-2,884,000","-432,816","-394,808","-320,000","-118,000","-123,616"
NormalizedEBITDA,"5,373,000","-1,389,000","3,419,000","-1,670,000","5,013,000","8,526,000","7,514,000","7,105,000","-157,787","5,164,176","1,217,962","1,068,000","-501,535","-486,291"
TaxRateForCalcs,"0.4","0","0.341","0.022","0.003","0.026","0.27","0","0","0","0.27","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","-106,598.16","0","0","0"
