name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
			Payables,"4,162,000","2,819,000","6,326,000","3,196,000","3,125,000","1,352,000"
				AccountsPayable,"4,162,000","2,819,000","6,326,000","3,196,000","3,125,000","1,074,000"
				TotalTaxPayable,,,,,,"278,000"
			CurrentAccruedExpenses,"17,196,000","20,595,000","17,852,000","8,314,000","9,285,000","7,122,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"5,922,000","11,738,000","7,261,000","4,396,000","1,800,000","3,085,000"
		CurrentDebtAndCapitalLeaseObligation,"4,178,000","1,506,000","1,504,000","3,634,000","2,644,000","1,540,000"
			CurrentDebt,"92,000","90,000","88,000","3,135,000","2,145,000","1,073,000"
				OtherCurrentBorrowings,"92,000","90,000","88,000","3,135,000","2,145,000","1,073,000"
			CurrentCapitalLeaseObligation,"4,086,000","1,416,000","1,416,000","499,000","499,000","467,000"
		CurrentDeferredLiabilities,"54,247,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000"
			CurrentDeferredRevenue,"54,247,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"155,048,000","20,749,000","16,631,000","26,336,000","478,120,000","481,775,000"
		LongTermDebtAndCapitalLeaseObligation,"47,927,000","9,972,000","4,116,000","11,850,000","12,891,000","14,122,000"
			LongTermDebt,"610,000","633,000","656,000","9,423,000","10,339,000","11,414,000"
			LongTermCapitalLeaseObligation,"47,317,000","9,339,000","3,460,000","2,427,000","2,552,000","2,708,000"
		NonCurrentDeferredLiabilities,"107,121,000","10,777,000","12,515,000","14,486,000","16,917,000","19,341,000"
			NonCurrentDeferredRevenue,"107,121,000","6,667,000","9,167,000","11,667,000","14,167,000","16,667,000"
		PreferredSecuritiesOutsideStockEquity,,,,"0","448,312,000","448,312,000"
TotalEquityGrossMinorityInterest,"493,566,000","542,938,000","599,032,000","642,714,000","-233,031,000","-206,289,000"
	StockholdersEquity,"493,566,000","542,938,000","599,032,000","642,714,000","-233,031,000","-206,289,000"
		CapitalStock,"2,000","2,000","2,000","2,000","0","0"
			CommonStock,"2,000","2,000","2,000","2,000","0","0"
		AdditionalPaidInCapital,"949,932,000","943,142,000","934,175,000","930,431,000","11,287,000","7,312,000"
		RetainedEarnings,"-456,059,000","-400,080,000","-335,147,000","-287,719,000","-244,318,000","-213,601,000"
		GainsLossesNotAffectingRetainedEarnings,"-309,000","-126,000","2,000",,,
TotalCapitalization,"494,176,000","543,571,000","599,688,000","652,137,000","-222,692,000","-194,875,000"
CommonStockEquity,"493,566,000","542,938,000","599,032,000","642,714,000","-233,031,000","-206,289,000"
CapitalLeaseObligations,"51,403,000","10,755,000","4,876,000","2,926,000","3,051,000","3,175,000"
NetTangibleAssets,"491,456,000","540,752,000","596,770,000","640,376,000","-235,445,000","-208,779,000"
WorkingCapital,"533,750,000","488,060,000","557,927,000","618,095,000","194,968,000","246,379,000"
InvestedCapital,"494,268,000","543,661,000","599,776,000","655,272,000","-220,547,000","-193,802,000"
TangibleBookValue,"491,456,000","540,752,000","596,770,000","640,376,000","-235,445,000","-208,779,000"
TotalDebt,"52,105,000","11,478,000","5,620,000","15,484,000","15,535,000","15,662,000"
ShareIssued,"171,078,088","170,272,462","168,634,959","168,425,907","155,912,703","155,912,703"
OrdinarySharesNumber,"171,078,088","170,272,462","168,634,959","168,425,907","155,912,703","155,912,703"
