name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,04/30/1995
TotalEquityGrossMinorityInterest,"174,526,000","56,575,000","51,105,000","44,636,000","77,736,000","85,370,000","49,386,000","46,539,000","41,896,000","47,078,000","49,184,000","49,684,000","53,068,000","53,064,000","54,797,000","56,746,000","55,738,000","31,519,000","42,906,000","56,008,000","53,582,000","40,014,000","42,179,000","40,934,000","50,074,000","59,933,000","69,226,000","55,446,000","59,035,000","49,794,000","58,777,000","65,592,000","67,699,000","55,071,000","35,649,000","32,543,000","23,760,000","17,399,000","12,670,000","3,924,000","9,483,000","12,905,000","12,496,000","11,797,000","15,418,000","17,758,000","11,625,000","12,837,000","13,407,000","12,647,000","7,918,000","5,225,000","901,000","3,792,000","6,505,000","10,780,000","15,595,000","21,531,000","27,453,000","33,461,000","16,989,000","22,106,000","24,616,000","28,990,000","17,626,000","16,334,000","12,474,000","16,631,000","9,610,000","10,366,000","9,393,000","11,498,000","14,759,000","16,211,000","11,243,000","7,410,000","2,131,000","3,849,000","4,943,000","1,383,000","5,083,000","10,421,000","5,914,000","6,461,000","2,686,000","3,101,000","5,423,000","4,775,000","-2,721,000","-5,200,000","-6,700,000","-2,800,000","-2,100,000","2,600,000","6,600,000","8,200,000","5,400,000","7,100,000","9,600,000","13,000,000","14,600,000","5,700,000","6,700,000","8,000,000","9,000,000","6,600,000","-600,000"
	StockholdersEquity,"174,526,000","56,575,000","51,105,000","44,636,000","77,736,000","85,370,000","49,386,000","46,539,000","41,896,000","47,078,000","49,184,000","49,684,000","53,068,000","53,064,000","54,797,000","56,746,000","55,738,000","31,519,000","42,906,000","56,008,000","53,582,000","40,014,000","42,179,000","40,934,000","50,074,000","59,933,000","69,226,000","55,446,000","59,035,000","49,794,000","58,777,000","65,592,000","67,699,000","55,071,000","35,649,000","32,543,000","23,760,000","17,399,000","12,670,000","3,924,000","9,483,000","12,905,000","12,496,000","11,797,000","15,418,000","17,758,000","11,625,000","12,837,000","13,407,000","12,647,000","7,918,000","5,225,000","901,000","3,792,000","6,505,000","10,780,000","15,595,000","21,531,000","27,453,000","33,461,000","16,989,000","22,106,000","24,616,000","28,990,000","17,626,000","16,334,000","12,474,000","16,631,000","9,610,000","10,366,000","9,393,000","11,498,000","14,759,000","16,211,000","11,243,000","7,410,000","2,131,000","3,849,000","4,943,000","1,383,000","5,083,000","10,421,000","5,914,000","6,461,000","2,686,000","3,101,000","5,423,000","4,775,000","-2,721,000","-5,200,000","-6,700,000","-2,800,000","-2,100,000","2,600,000","6,600,000","8,200,000","5,400,000","7,100,000","9,600,000","13,000,000","14,600,000","5,700,000","6,700,000","8,000,000","9,000,000","6,600,000","-600,000"
		CapitalStock,"62,000","62,000","62,000","61,000","61,000","63,000","59,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","57,000","57,000","47,000","47,000","47,000","46,000","273,000","254,000","243,000","239,000","234,000","228,000","203,000","195,000","185,000","183,000","180,000","180,000","176,000","160,000","153,000","143,000","134,000","123,000","104,000","101,000","93,000","82,000","72,000","70,000","67,000","59,000","56,000","53,000","51,000","48,000","237,000","227,000","226,000","226,000","226,000","226,000","226,000","226,000","226,000","196,000","196,000","194,000","193,000","179,000","174,000","166,000","166,000","153,000","149,000","143,000","141,000","141,000","140,000","136,000","131,000","120,000","120,000","118,000","110,000","110,000","110,000","103,000","100,000","97,000","96,000","96,000","95,000","91,000","100,000","100,000","100,000",,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,000","1,000","1,000","1,000","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"62,000","62,000","62,000","61,000","61,000","61,000","57,000","56,000","56,000","56,000","56,000","56,000","56,000","56,000","56,000","55,000","55,000","45,000","45,000","45,000","44,000","271,000","252,000","241,000","237,000","232,000","226,000","201,000","193,000","184,000","182,000","179,000","179,000","176,000","160,000","153,000","143,000","134,000","123,000","104,000","101,000","93,000","82,000","72,000","70,000","67,000","59,000","56,000","53,000","51,000","48,000","237,000","227,000","226,000","226,000","226,000","226,000","226,000","226,000","226,000","196,000","196,000","194,000","193,000","179,000","174,000","166,000","166,000","153,000","149,000","143,000","141,000","141,000","140,000","136,000","131,000","120,000","120,000","118,000","110,000","110,000","110,000","103,000","100,000","97,000","96,000","96,000","95,000","91,000","100,000","100,000","100,000",,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"605,841,000","603,488,000","600,266,000","597,320,000","637,534,000","647,157,000","613,384,000","612,822,000","612,909,000","613,323,000","613,325,000","613,395,000","613,615,000","613,947,000","614,541,000","615,040,000","614,810,000","593,621,000","594,004,000","594,482,000","590,971,000","571,904,000","566,314,000","561,024,000","559,111,000","557,091,000","549,543,000","522,590,000","512,464,000","491,098,000","487,089,000","481,807,000","470,785,000","447,913,000","418,783,000","407,894,000","391,521,000","376,720,000","367,088,000","349,608,000","347,506,000","340,054,000","328,566,000","315,822,000","311,353,000","303,682,000","288,628,000","282,330,000","275,208,000","266,709,000","260,445,000","254,776,000","248,034,000","247,317,000","246,698,000","246,476,000","246,205,000","245,982,000","245,750,000","245,551,000","224,453,000","224,326,000","221,813,000","221,118,000","204,546,000","198,305,000","191,611,000","191,254,000","180,011,000","175,621,000","170,930,000","169,418,000","168,969,000","167,275,000","158,224,000","151,575,000","142,274,000","142,254,000","140,831,000","134,221,000","134,221,000","134,012,000","125,957,000","123,607,000","120,253,000","118,749,000","118,749,000","115,862,000","104,382,000","98,900,000","94,900,000","93,100,000",,,,,,,,,,,,,,,
		RetainedEarnings,"-431,377,000","-546,975,000","-549,223,000","-552,745,000","-559,859,000","-561,850,000","-564,057,000","-566,341,000","-571,071,000","-566,303,000","-564,199,000","-563,769,000","-560,605,000","-560,941,000","-559,802,000","-558,351,000","-559,129,000","-562,149,000","-551,145,000","-538,521,000","-537,435,000","-532,163,000","-524,389,000","-520,333,000","-509,276,000","-497,392,000","-480,545,000","-467,347,000","-453,624,000","-441,489,000","-428,495,000","-416,395,000","-403,266,000","-393,018,000","-383,294,000","-375,504,000","-367,904,000","-359,455,000","-354,541,000","-345,788,000","-338,124,000","-327,242,000","-316,152,000","-304,097,000","-296,005,000","-285,991,000","-277,062,000","-269,549,000","-261,854,000","-254,113,000","-252,575,000","-249,788,000","-247,360,000","-243,751,000","-240,419,000","-235,922,000","-230,836,000","-224,677,000","-218,523,000","-212,316,000","-207,660,000","-202,416,000","-197,391,000","-192,321,000","-186,864,000","-181,826,000","-178,713,000","-174,142,000","-169,803,000","-165,146,000","-161,402,000","-157,764,000","-154,351,000","-151,169,000","-147,032,000","-144,117,000","-140,006,000","-138,138,000","-135,488,000","-132,298,000","-128,447,000","-122,746,000","-119,036,000","-116,010,000","-116,729,000","-114,466,000","-111,818,000","-109,251,000","-107,194,000","-104,100,000","-101,300,000","-95,700,000","-92,700,000","-84,400,000","-80,000,000","-76,500,000","-72,600,000","-69,200,000","-65,200,000","-53,400,000","-51,000,000","-21,700,000","-20,200,000","-18,700,000","-17,800,000","-20,000,000","-18,100,000"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-235,000","-319,000","-590,000","-647,000","-751,000","-258,000","-278,000","-297,000",,"-35,000","-85,000","-179,000","-257,000","-387,000","-518,000","-650,000","-801,000","-955,000","-1,110,000","-1,236,000","-935,000","-1,278,000","-1,604,000","-1,931,000",,,"-300,000","-300,000",,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","-100,000",,"90,600,000","87,000,000","86,600,000","84,700,000","78,000,000","76,300,000","74,800,000","66,400,000","65,600,000","27,400,000","26,900,000","26,700,000","26,800,000","26,600,000","17,500,000"
TotalCapitalization,"314,103,000","195,888,000","190,171,000","183,448,000","174,685,000","85,370,000","49,386,000","46,539,000","41,896,000","47,078,000","49,184,000","49,684,000","53,068,000","53,064,000","54,797,000","56,746,000","55,738,000","31,519,000","42,906,000","56,008,000","53,582,000","40,014,000","42,179,000","40,934,000","50,074,000","59,933,000","69,226,000","55,446,000","59,035,000","49,794,000","58,777,000","65,592,000","67,699,000","55,071,000","35,649,000","32,543,000","23,760,000","17,399,000","12,670,000","3,924,000","9,483,000","12,905,000","12,496,000","11,797,000","15,418,000","17,758,000","11,958,000","13,549,000","14,722,000","14,444,000","10,075,000","7,968,000","4,109,000","7,459,000","6,505,000","10,780,000","15,595,000","21,531,000","27,495,000","33,530,000","17,108,000","22,274,000","24,889,000","29,376,000","18,124,000","16,791,000","12,948,000","17,188,000","10,044,000","10,860,000","9,393,000","11,498,000","14,759,000","16,211,000","11,439,000","7,525,000","2,891,000","4,467,000","6,475,000","1,383,000","5,083,000","10,421,000","5,914,000","6,461,000","2,688,000","3,107,000","5,453,000","4,835,000","-2,632,000","-1,800,000","-3,300,000","700,000","1,400,000","2,800,000","8,500,000","8,300,000","7,300,000","9,100,000","11,600,000","15,000,000","16,600,000","7,600,000","8,700,000","9,000,000","10,000,000","6,600,000","-300,000"
PreferredStockEquity,,,,,,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,000","1,000","1,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"174,526,000","56,575,000","51,105,000","44,636,000","77,736,000","85,368,000","49,384,000","46,537,000","41,894,000","47,076,000","49,182,000","49,682,000","53,066,000","53,062,000","54,795,000","56,744,000","55,736,000","31,517,000","42,904,000","56,006,000","53,580,000","40,012,000","42,177,000","40,932,000","50,072,000","59,931,000","69,224,000","55,444,000","59,033,000","49,793,000","58,776,000","65,591,000","67,698,000","55,071,000","35,649,000","32,543,000","23,760,000","17,399,000","12,670,000","3,924,000","9,483,000","12,905,000","12,496,000","11,797,000","15,418,000","17,758,000","11,625,000","12,837,000","13,407,000","12,647,000","7,918,000","5,225,000","901,000","3,792,000","6,505,000","10,780,000","15,595,000","21,531,000","27,453,000","33,461,000","16,989,000","22,106,000","24,616,000","28,990,000","17,626,000","16,334,000","12,474,000","16,631,000","9,610,000","10,366,000","9,393,000","11,498,000","14,759,000","16,211,000","11,243,000","7,410,000","2,131,000","3,849,000","4,943,000","1,383,000","5,083,000","10,421,000","5,914,000","6,461,000","2,686,000","3,101,000","5,423,000","4,775,000","-2,721,000","-5,200,000","-6,700,000","-2,800,000","-2,100,000","2,600,000","6,600,000","8,200,000","5,400,000","7,100,000","9,600,000","13,000,000","14,600,000","5,700,000","6,700,000","8,000,000","9,000,000","6,600,000","-600,000"
CapitalLeaseObligations,"42,948,000","43,529,000","43,306,000","25,465,000","21,244,000","21,567,000","21,876,000","22,179,000","22,472,000","22,756,000","23,635,000","24,833,000","93,000","93,000","93,000","93,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,000","27,000","10,000","16,000","22,000","17,000","22,000","26,000","30,000","35,000","39,000","43,000","47,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"174,526,000","56,575,000","51,105,000","44,636,000","77,736,000","85,370,000","49,386,000","46,539,000","41,896,000","47,078,000","49,184,000","49,684,000","53,068,000","53,064,000","54,797,000","56,746,000","55,738,000","31,519,000","42,906,000","56,008,000","53,582,000","40,014,000","42,179,000","40,934,000","50,074,000","59,933,000","69,226,000","55,446,000","59,035,000","49,794,000","58,777,000","65,592,000","67,699,000","55,071,000","35,649,000","32,543,000","23,760,000","17,399,000","12,670,000","3,924,000","9,483,000","12,905,000","12,496,000","11,797,000","15,418,000","17,758,000","11,625,000","12,837,000","13,407,000","12,647,000","7,918,000","5,225,000","901,000","3,792,000","6,505,000","10,780,000","15,595,000","21,531,000","27,453,000","33,461,000","16,989,000","22,106,000","24,616,000","28,990,000","17,626,000","16,334,000","12,474,000","16,631,000","9,610,000","10,366,000","9,393,000","11,498,000","14,759,000","16,211,000","11,243,000","7,410,000","2,131,000","3,849,000","4,943,000","1,383,000","5,083,000","10,421,000","5,914,000","6,461,000","2,686,000","3,101,000","5,423,000","4,775,000","-2,721,000","-5,200,000","-6,700,000","-2,800,000","-2,100,000","2,400,000","6,300,000","8,000,000","5,200,000","6,900,000","9,400,000","12,800,000","14,400,000","5,200,000","6,500,000","7,800,000","8,800,000","6,400,000","-800,000"
WorkingCapital,"104,262,000","126,188,000","137,391,000","137,532,000","136,868,000","53,736,000","19,467,000","18,907,000","15,283,000","20,723,000","22,555,000","22,629,000","28,156,000","27,934,000","29,285,000","31,196,000","29,964,000","4,755,000","15,426,000","28,376,000","26,169,000","13,009,000","16,345,000","14,985,000","24,234,000","35,390,000","46,999,000","36,780,000","43,192,000","40,404,000","52,786,000","60,405,000","63,564,000","51,484,000","32,519,000","30,120,000","21,353,000","14,984,000","10,142,000","1,337,000","7,153,000","10,622,000","10,214,000","9,168,000","13,136,000","15,138,000","9,663,000","11,196,000","12,375,000","11,883,000","7,453,000","5,220,000","1,270,000","4,471,000","3,404,000","7,670,000","12,403,000","18,220,000","24,223,000","30,572,000","14,043,000","19,213,000","22,552,000","26,941,000","15,628,000","14,362,000","10,780,000","14,982,000","7,975,000","8,877,000","7,981,000","10,276,000","13,631,000","15,197,000","10,382,000","6,702,000","1,949,000","3,409,000","5,008,000","215,000","4,007,000","9,408,000","4,837,000","5,305,000","1,446,000","2,621,000","5,005,000","3,786,000","-3,668,000","-3,600,000","-5,200,000","-3,400,000","-2,800,000","-1,600,000","-1,100,000","400,000","-2,500,000","-600,000","3,800,000","8,600,000","10,600,000","2,500,000","4,300,000","6,400,000","7,500,000","5,900,000","-900,000"
InvestedCapital,"314,103,000","195,888,000","190,171,000","183,448,000","174,685,000","85,368,000","49,384,000","46,537,000","46,273,000","47,076,000","49,182,000","49,682,000","53,066,000","53,062,000","54,795,000","56,744,000","55,736,000","31,517,000","42,904,000","56,006,000","53,580,000","40,012,000","42,177,000","40,932,000","50,072,000","59,931,000","69,224,000","55,444,000","59,033,000","49,793,000","58,776,000","65,591,000","67,698,000","55,071,000","35,649,000","32,543,000","23,760,000","17,399,000","12,670,000","3,924,000","9,483,000","12,905,000","12,829,000","12,626,000","16,739,000","19,568,000","13,919,000","15,495,000","16,615,000","16,314,000","11,921,000","9,790,000","5,574,000","8,407,000","6,528,000","10,802,000","15,617,000","21,548,000","27,743,000","33,864,000","17,504,000","22,730,000","25,348,000","29,827,000","18,568,000","17,169,000","13,273,000","17,509,000","10,278,000","11,090,000","9,393,000","11,498,000","14,759,000","16,211,000","11,439,000","7,525,000","2,891,000","4,484,000","6,517,000","1,449,000","5,085,000","10,427,000","5,944,000","6,521,000","2,774,000","4,531,000","6,867,000","8,511,000","-2,522,000","-1,700,000","-3,200,000","800,000","1,500,000","2,900,000","8,600,000","10,300,000","9,800,000","9,200,000","11,700,000","15,100,000","16,700,000","7,700,000","8,800,000","9,000,000","10,000,000","6,600,000","-300,000"
TangibleBookValue,"174,526,000","56,575,000","51,105,000","44,636,000","77,736,000","85,368,000","49,384,000","46,537,000","41,894,000","47,076,000","49,182,000","49,682,000","53,066,000","53,062,000","54,795,000","56,744,000","55,736,000","31,517,000","42,904,000","56,006,000","53,580,000","40,012,000","42,177,000","40,932,000","50,072,000","59,931,000","69,224,000","55,444,000","59,033,000","49,793,000","58,776,000","65,591,000","67,698,000","55,071,000","35,649,000","32,543,000","23,760,000","17,399,000","12,670,000","3,924,000","9,483,000","12,905,000","12,496,000","11,797,000","15,418,000","17,758,000","11,625,000","12,837,000","13,407,000","12,647,000","7,918,000","5,225,000","901,000","3,792,000","6,505,000","10,780,000","15,595,000","21,531,000","27,453,000","33,461,000","16,989,000","22,106,000","24,616,000","28,990,000","17,626,000","16,334,000","12,474,000","16,631,000","9,610,000","10,366,000","9,393,000","11,498,000","14,759,000","16,211,000","11,243,000","7,410,000","2,131,000","3,849,000","4,943,000","1,383,000","5,083,000","10,421,000","5,914,000","6,461,000","2,686,000","3,101,000","5,423,000","4,775,000","-2,721,000","-5,200,000","-6,700,000","-2,800,000","-2,100,000","2,400,000","6,300,000","8,000,000","5,200,000","6,900,000","9,400,000","12,800,000","14,400,000","5,200,000","6,500,000","7,800,000","8,800,000","6,400,000","-800,000"
TotalDebt,"182,525,000","182,842,000","182,372,000","164,277,000","118,193,000","21,567,000","21,876,000","22,179,000","26,851,000","22,756,000","23,635,000","24,833,000","93,000","93,000","93,000","93,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"333,000","829,000","1,321,000","1,810,000","2,294,000","2,658,000","3,208,000","3,667,000","4,003,000","4,565,000","4,694,000","4,642,000","33,000","38,000","44,000","34,000","312,000","429,000","545,000","659,000","771,000","880,000","989,000","885,000","799,000","878,000","668,000","724,000",,,,,"196,000","115,000","760,000","635,000","1,574,000","66,000","2,000","6,000","30,000","60,000","88,000","1,430,000","1,444,000","3,736,000","199,000","3,500,000","3,500,000","3,600,000","3,600,000","300,000","2,000,000","2,100,000","4,400,000","2,100,000","2,100,000","2,100,000","2,100,000","2,000,000","2,100,000","1,000,000","1,000,000",,"300,000"
NetDebt,"13,411,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000","2,900,000","2,000,000","1,200,000","100,000","400,000",,"2,700,000",,,,,,,,,,"300,000"
ShareIssued,"61,807,000","61,725,000","61,552,000","61,341,000","61,069,000","60,827,000","56,722,452","56,601,000","56,483,000","56,479,000","56,338,000","56,238,000","56,135,697","56,072,291","56,063,488","55,990,274","55,689,222","45,257,180","45,172,632","45,094,154","44,014,039","38,724,027","35,966,432","34,493,782","33,847,178","33,175,858","32,260,617","28,711,963","27,620,919","26,320,644","26,000,057","25,602,264","25,552,997","25,207,583","22,892,654","21,929,522","20,538,400","19,110,068","17,615,723","14,882,618","14,488,751","13,306,590","11,805,445","10,249,949","9,976,724","9,544,764","8,460,097","7,969,271","7,584,977","7,271,907","6,981,359","6,770,533","6,505,380","6,463,154","6,463,154","6,463,154","6,463,153","6,463,153","6,463,154","6,463,154","6,461,868","5,603,200","5,540,577","5,529,387","5,125,200","5,009,088","4,743,783","4,734,014","4,370,951","4,269,460","4,072,808","4,038,431","4,036,229","4,009,537","4,036,229","3,731,586","3,417,153","3,415,526","3,368,475","3,150,717","3,150,717","3,142,010","2,929,983","2,856,847","2,779,681","2,752,768","2,751,803","2,706,049","2,588,929","2,501,654","2,270,597","2,181,997","2,096,340","1,937,626","1,905,712","1,820,512","1,387,055","818,713","790,570","782,827","778,542","633,256","612,742","598,742","610,942","556,742","479,113"
OrdinarySharesNumber,"61,807,000","61,725,000","61,552,000","61,341,000","61,069,000","60,827,000","56,722,452","56,601,000","56,483,000","56,479,000","56,338,000","56,238,000","56,135,697","56,072,291","56,063,488","55,990,274","55,689,222","45,257,180","45,172,632","45,094,154","44,014,039","38,724,027","35,966,432","34,493,782","33,847,178","33,175,858","32,260,617","28,711,963","27,620,919","26,320,644","26,000,057","25,602,264","25,552,997","25,207,583","22,892,654","21,929,522","20,538,400","19,110,068","17,615,723","14,882,618","14,488,751","13,306,590","11,805,445","10,249,949","9,976,724","9,544,764","8,460,097","7,969,271","7,584,977","7,271,907","6,981,359","6,770,533","6,505,380","6,463,154","6,463,154","6,463,154","6,463,153","6,463,153","6,463,154","6,463,154","6,461,868","5,603,200","5,540,577","5,529,387","5,125,200","5,009,088","4,743,783","4,734,014","4,370,951","4,269,460","4,072,808","4,038,431","4,036,229","4,009,537","4,036,229","3,731,586","3,417,153","3,415,526","3,368,475","3,150,717","3,150,717","3,142,010","2,929,983","2,856,847","2,779,681","2,752,768","2,751,803","2,706,049","2,588,929","2,501,654","2,270,597","2,181,997","2,096,340","1,937,626","1,905,712","1,820,512","1,387,055","818,713","790,570","782,827","778,542","633,256","612,742","598,742","610,942","556,742","479,113"
PreferredSharesNumber,,,,,,"1,648,000","1,648,000","1,648,000","1,648,000","1,648,000","1,648,000","1,648,000","1,647,760","1,647,760","1,647,760","1,647,760","1,647,760","1,647,760","1,647,760","1,647,760","1,647,760","1,647,760","1,647,760","1,577,440","1,577,440","1,577,440","1,577,440","1,574,764","1,574,764","1,180,004","1,177,858","1,175,000","775,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
