name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,09/30/1992
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000","110,000","110,000","110,000","177,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0",,,,"3,036,000",,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,384,000","354,000","962,000","68,000","0","-9,000","-2,000","-2,000","0","1,000","13,000","-14,000","84,000","83,000","11,000","106,000","-38,000","8,000","-67,000","-938,000","-5,000","-38,000","212,000","43,000","118,000","84,000","156,000","31,000","429,000","3,000","-45,000","39,000","11,000","27,000","2,138,000","23,000","4,000","15,000","-78,000","-2,000","-22,000","1,000","3,000","-2,000","-4,000","-10,000","538,000","217,000","194,000","1,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"7,833,000","1,925,000","1,975,000","1,975,000","1,958,000","1,852,000","1,781,000","1,692,000","1,762,000","1,777,000","1,628,000","1,626,000","1,623,000","1,689,000","1,486,000","1,487,000","1,521,000","1,376,000","1,282,000","1,283,000","1,425,000","1,259,000","1,131,000","1,130,000","1,029,000","990,000","913,000","1,012,000","1,099,000","982,000","927,000","877,000","783,000","666,000","541,000","542,000","523,000","985,000","464,000","445,000","458,000","452,000","372,000","374,000","363,000","358,000","303,000","261,000","355,000","366,000","364,000","360,000","351,000","314,000","306,000","306,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"264,000","-335,000","390,000","-7,000","216,000","448,000","123,000","5,575,000","17,472,000","-495,000","-594,000","-769,000","-1,211,000","1,027,000","-3,350,000","-2,780,000","825,000","-2,831,000","-2,354,000","-1,039,000","-1,408,000","-1,800,000","-4,324,000","-1,751,000","-1,680,000","-1,877,000","-2,040,000","-1,858,000","-1,511,000","-1,653,000","-561,000","-268,000","-232,000","-270,000","-800,000","-962,000","-779,000","-649,000","-287,000","-517,000","-369,000","-322,000","-503,000","-684,000","-482,000","-384,000","-3,326,000","239,000","1,158,000","-662,000","562,000","391,000","469,000","204,000","-10,536,000","9,801,000","-49,000","-1,446,000","51,000","-776,000","-65,000","-3,110,000","-2,309,000","668,000","-4,129,000","-31,088,000","-11,102,000","588,000","8,301,000","-5,443,000","-450,000","485,000","1,806,000","-517,000","6,097,000","-1,692,000","1,068,000","484,000","4,890,000","6,809,000","-12,186,000","-723,000","31,820,000","-19,034,000","24,716,000","-3,232,000","16,334,000","59,000","-6,396,000","1,249,000","15,371,000","1,100,000","-2,400,000","100,000","-63,000","3,200,000","-8,000,000","2,400,000","6,470,000","-2,800,000","2,600,000","-2,300,000","3,171,000","-2,300,000","2,500,000","-300,000","900,000","-2,600,000","2,600,000","-1,900,000","1,000,000","-200,000","600,000","-700,000","2,100,000","-2,600,000","1,800,000","-800,000","600,000"
		ChangeInWorkingCapital,"-5,722,000","-6,844,000","-3,657,000","1,403,000","3,376,000","-5,407,000","-2,102,000","-260,000","379,000","-6,966,000","-1,247,000","-3,814,000","4,326,000","-6,066,000","1,811,000","-602,000","1,724,000","-6,675,000","-62,000","-512,000","-5,058,000","-9,154,000","-1,684,000","-490,000","1,996,000","-8,007,000","4,863,000","763,000","1,926,000","-5,683,000","2,381,000","-57,000","1,411,000","-3,896,000","3,259,000","959,000","1,557,000","-2,079,000","1,040,000","2,116,000","1,333,000","-1,486,000","1,221,000","104,000","1,400,000","-821,000","922,000","877,000","1,192,000","-222,000","679,000","687,000","1,458,000","-440,000","-606,000","171,000","-389,000","364,000","-828,000","780,000","4,000","462,000","909,000","-112,000","2,648,000","-2,744,000","13,008,000","-537,000","-7,670,000","1,000","746,000","-368,000","-9,000","-71,000","-4,636,000","1,881,000","-2,155,000","-176,000","-2,337,000","-239,000","594,000","-108,000","1,368,000","-2,837,000","888,000","-795,000","-10,749,000","-2,617,000","4,917,000","-4,386,000","4,504,000","-3,400,000","2,600,000","-2,400,000",,,,"-4,800,000","-7,866,000",,,,,,,,,,,,,,,,,,,,
			ChangeInReceivables,"-6,674,000","-1,643,000","-2,046,000","-1,499,000","-1,486,000","-1,745,000","-1,499,000","-1,547,000","-1,604,000","-1,511,000","-1,487,000","-1,459,000","-1,464,000","-1,444,000","-1,442,000","-1,426,000","-1,408,000","-1,406,000","-1,400,000","-1,395,000","-1,387,000","-1,185,000","-1,249,000","-1,347,000","-1,272,000","-1,279,000","-1,152,000","-1,255,000","-962,000","-570,000","69,000","-4,000","2,000","5,000","6,000","1,000","49,000","-24,000","138,000","6,000","219,000","172,000","-167,000","190,000","-159,000","192,000","-124,000","174,000","-128,000","173,000","-140,000","188,000","-161,000","204,000","-94,000","179,000","-117,000","184,000","-230,000","396,000","6,000","238,000",,,,,"3,790,000","0",,,,,,,,,,,,,,,,,"296,000","-265,000",,,,"-403,000","1,304,000",,,"-1,200,000",,,,"-2,400,000",,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179,000","-117,000","184,000","-91,000","396,000","6,000","238,000",,,,,"3,331,000","0",,,,,,,,,,,,,,,,,"296,000","-265,000",,,,"-403,000","600,000",,,"-1,200,000",,,,"-2,400,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-257,000","-655,000","573,000","-921,000","746,000","-869,000","916,000","-1,287,000","1,084,000","-1,480,000","987,000","-1,294,000","1,097,000","13,000","712,000","-1,637,000","991,000","-1,162,000","1,168,000","-435,000","284,000","-416,000","1,059,000","-430,000","1,194,000","-1,122,000","1,420,000","-1,020,000","1,102,000","-1,084,000","1,132,000","-1,026,000","1,100,000","-1,074,000","1,348,000","-1,220,000","1,011,000","-994,000","959,000","1,164,000","-223,000","23,000","1,999,000","156,000","253,000","-70,000","2,478,000","508,000",,,"2,762,000","-67,000","-118,000","1,000","-399,000","-8,000","-90,000","-2,000","8,000","-6,000","-4,000","-7,000","-113,000","-56,000","1,324,000","-1,372,000","3,142,000","-405,000","140,000","1,000","-79,000","-144,000","-9,000","-71,000","-84,000","-220,000","171,000","-176,000","-617,000","85,000","270,000","-108,000","1,186,000","-1,403,000","296,000","-265,000","-2,039,000","-1,574,000","934,000","-403,000",,,,,,,,,"-2,862,000",,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000","8,000","-6,000","-4,000","-7,000",,"-56,000","1,324,000","-1,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,300,000",,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,000","-90,000","-2,000","-515,000","-6,000","-4,000","-7,000","-113,000","-56,000","1,324,000","-1,372,000","3,107,000",,,,"-526,000",,,,"-1,857,000","2,091,000",,,,,,,"1,186,000",,,,"-2,039,000",,,"-3,177,000",,,,,,,,,"-1,300,000",,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-257,000","-655,000","573,000","-921,000","746,000","-869,000","916,000","-1,287,000","1,084,000","-1,480,000","987,000","-1,294,000","1,097,000","13,000","712,000","-1,637,000","991,000","-1,162,000","1,168,000","-435,000","284,000","-416,000","1,059,000","-430,000","1,194,000","-1,122,000","1,420,000","-1,020,000","1,102,000","-1,084,000","1,132,000","-1,026,000","1,100,000","-1,074,000","1,348,000","-1,220,000","1,011,000","-994,000","959,000","1,164,000","-223,000","23,000","1,999,000","156,000","253,000","-70,000","2,478,000","508,000",,,"2,762,000","-67,000","-118,000","1,000","-399,000","-8,000",,,,,,,,,,,"3,010,000","-273,000","140,000","1,000","-79,000","-144,000","-9,000","-71,000","-84,000","-220,000","171,000","-176,000","-128,000","85,000","270,000","-108,000","1,186,000","-1,403,000","296,000","-265,000",,"-1,574,000","934,000","-403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,"-257,000","-655,000","573,000","-921,000","746,000","-869,000","916,000","-1,287,000","1,084,000","-1,480,000","987,000","-1,294,000","1,097,000","13,000","712,000","-1,637,000","991,000","-1,162,000","1,168,000","-435,000","284,000","-416,000","1,059,000","-430,000","1,194,000","-1,122,000","1,420,000","-1,020,000","1,102,000","-1,084,000","1,132,000","-1,026,000","1,100,000","-1,074,000","1,348,000","-1,220,000","1,011,000","-994,000","959,000","1,164,000","-223,000","23,000","342,000","156,000","253,000","-70,000","67,000","508,000",,,"35,000","-67,000","-118,000","1,000","2,000","-8,000",,,,,,,,,,,,"-273,000","140,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184,000","-91,000","396,000","6,000","238,000",,,,,"3,331,000","0",,,,,,,,,,,,,,,,,"296,000","-265,000",,,,"-403,000","600,000",,,"-1,200,000",,,,"-2,400,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000","-515,000","-6,000","-4,000","-7,000","-113,000","-56,000","1,324,000","-1,372,000","3,107,000",,,,"-526,000",,,,"-1,857,000","2,091,000",,,,,,,"1,186,000",,,,"-2,039,000",,,"-3,177,000",,,,,,,,,"-1,300,000",,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"1,209,000","-4,546,000","-2,184,000","3,823,000","4,116,000","-2,793,000","-1,519,000","2,574,000","899,000","-3,975,000","-747,000","-1,061,000","4,693,000","-4,635,000","2,541,000","2,461,000","2,141,000","-4,107,000","170,000","1,318,000","-3,955,000","-7,553,000","-1,494,000","1,287,000","2,074,000","-5,606,000","4,595,000","3,038,000","1,786,000","-4,029,000","1,180,000","973,000","309,000","-2,827,000","1,905,000","2,178,000","497,000","-1,061,000","-57,000","946,000","1,337,000","-1,681,000",,"-242,000","1,306,000","-943,000",,"195,000","1,322,000","-395,000",,"566,000","1,737,000","-645,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,"-164,000","0","0","0","-164,000","164,000","183,000","18,000","0","231,000","414,000","1,175,000","297,000","1,105,000","644,000","471,000","713,000","543,000","502,000","482,000","398,000","356,000","286,000","382,000","759,000","268,000","263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-101,168,000","-35,473,000","-97,543,000","-1,994,000","33,842,000","-4,091,000","-8,051,000","-9,866,000","10,188,000","51,660,000","-21,876,000","-13,037,000","-15,659,000","-28,416,000","-1,235,000","-11,757,000","28,720,000","-19,337,000","-38,197,000","-6,822,000","-47,884,000","891,000","-19,396,000","-11,922,000","-71,006,000","-37,574,000","-63,749,000","-163,900,000","-46,417,000","-52,754,000","7,517,000","-13,318,000","-7,310,000","-15,923,000","-151,681,000","-387,000","-5,180,000","-6,707,000","-85,337,000","-61,707,000","6,208,000","-17,679,000","-33,788,000","-13,199,000","1,646,000","-52,048,000","-47,788,000","-1,637,000","-22,140,000","-15,813,000","-12,902,000","1,347,000","176,000","2,313,000","4,254,000","2,298,000","132,000","-1,728,000","-5,813,000","1,149,000","29,711,000","1,516,000","-6,564,000","427,000","-2,909,000","68,616,000","-8,623,000","-41,890,000","-3,118,000","3,215,000","-14,881,000","6,991,000","7,305,000","3,326,000","18,034,000","4,084,000","-1,960,000","549,000","1,495,000","2,611,000","10,822,000","4,392,000","4,852,000","25,859,000","4,224,000","11,837,000","18,289,000","30,030,000","2,306,000","-4,928,000","-16,656,000","-3,900,000","-7,700,000","-19,900,000","-20,829,000","-600,000","6,900,000","-37,000,000","7,700,000","-48,800,000","-38,800,000","-70,900,000","-45,310,000","-9,900,000","-58,400,000","19,400,000","-40,200,000","-24,700,000","-9,700,000","-36,900,000","51,600,000","-27,300,000","-65,800,000","-32,000,000","-44,200,000","-28,500,000","-15,400,000","-37,700,000","-78,100,000"
	CashFlowFromContinuingInvestingActivities,"-101,168,000","-35,473,000","-97,543,000","-1,994,000","33,842,000","-4,091,000","-8,051,000","-9,866,000","10,188,000","51,660,000","-21,876,000","-13,037,000","-15,659,000","-28,416,000","-1,235,000","-11,757,000","28,720,000","-19,337,000","-38,197,000","-6,822,000","-47,884,000","891,000","-19,396,000","-11,922,000","-71,006,000","-37,574,000","-63,749,000","-163,900,000","-46,417,000","-52,754,000","7,517,000","-13,318,000","-7,310,000","-15,923,000","-151,681,000","-387,000","-5,180,000","-6,707,000","-85,337,000","-61,707,000","6,208,000","-17,679,000","-33,788,000","-13,199,000","1,646,000","-52,048,000","-47,788,000","-1,637,000","-22,140,000","-15,813,000","-12,902,000","1,347,000","176,000","2,313,000","4,254,000","2,298,000","132,000","-1,728,000","-5,813,000","1,149,000","29,711,000","1,516,000","-6,564,000","427,000","-2,909,000","68,616,000","-8,623,000","-41,890,000","-3,118,000","3,215,000","-14,881,000","6,991,000","7,305,000","3,326,000","18,034,000","4,084,000","-1,960,000","549,000","1,495,000","2,611,000","10,822,000","4,392,000","4,852,000","25,859,000","4,224,000","11,837,000","18,289,000","30,030,000","2,306,000","-4,928,000","-16,656,000","-3,900,000","-7,700,000","-19,900,000","-20,829,000","-600,000","6,900,000","-37,000,000","7,700,000","-48,800,000","-38,800,000","-70,900,000","-45,310,000","-9,900,000","-58,400,000","19,400,000","-40,200,000","-24,700,000","-9,700,000","-36,900,000","51,600,000","-27,300,000","-65,800,000","-32,000,000","-44,200,000","-28,500,000","-15,400,000","-37,700,000","-78,100,000"
		CapitalExpenditureReported,,,"0","0","0","0","0","-77,000","-86,000","-191,000","-167,000","-108,000","-73,000","-260,000","-398,000","-298,000","-293,000","-259,000","-281,000","-256,000","-201,000","-170,000","-215,000","-251,000","-256,000","-686,000","-346,000","-184,000","-150,000","-147,000","-290,000","-474,000","-435,000","-307,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
