name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000
	CashFlowFromContinuingFinancingActivities,"1,575,808,000","-42,351,000","-114,387,000","1,764,482,000","-31,936,000","-11,032,000","-13,088,000","-97,838,000","-136,170,000","3,182,000","-66,796,000","-41,985,000","-131,856,000","65,833,000","-143,582,000","-30,356,000","-26,055,000","16,792,000","-135,444,000","-24,892,000","-228,990,000","-299,087,000","70,000","282,000","-2,587,000","-6,000","8,242,000","10,213,000","265,490,000","2,837,000","17,158,000","-247,000","165,606,000","71,283,000","-15,519,000","21,161,000","-24,790,000","30,653,000","64,000","32,957,000","3,178,000","16,853,000","-61,262,000","41,983,000","1,688,000","20,961,000","48,705,000","-28,024,000","24,329,000","-15,647,000","53,173,000","-42,284,000","34,880,000","-7,999,000","30,051,000","-21,375,000","31,623,000","-3,502,000","18,652,000","-30,391,000","26,171,000","3,663,000","24,093,000","-35,953,000","20,339,000","-1,093,000","14,131,000","-35,002,000","28,023,000","14,899,000","10,309,000","-18,741,000","18,271,000","5,076,000","9,239,000","-23,868,000","14,139,000","-113,000","12,072,000"
		NetIssuancePaymentsOfDebt,"1,601,145,000","-32,517,000","-115,035,000","1,783,864,000","-35,167,000","-11,498,000","-14,424,000","-101,224,000","-137,061,000","2,766,000","-74,894,000","-7,024,000","-131,732,000","319,388,000","-45,687,000","109,292,000","2,356,000","14,220,000","-143,716,000","-26,957,000","473,489,000","-1,365,000","262,000","-96,000","-81,000","-85,000","-46,000","-65,000","296,196,000","-83,000","1,628,000","-177,000","200,361,000","62,736,000","-23,957,000","20,012,000","-26,339,000","30,653,000","-106,321,000","42,075,000","3,178,000","16,853,000","-60,943,000","44,499,000","1,688,000","20,961,000","49,310,000","-26,726,000","24,272,000","-16,086,000","53,332,000","-42,429,000","31,467,000","-8,704,000","29,854,000","-20,850,000","30,901,000","-3,968,000","18,392,000","-30,406,000","26,130,000","3,336,000","23,933,000","-35,681,000","20,886,000","-2,581,000","13,074,000","-34,798,000","28,128,000","14,186,000","9,749,000","-36,206,000","18,373,000","-23,719,000","-29,000","1,495,000","-31,000","-9,000","-26,000"
			NetLongTermDebtIssuance,"1,601,145,000","-32,517,000","-115,035,000","1,783,864,000","-35,167,000","-11,498,000","-14,424,000","-9,624,000","-218,661,000","-7,234,000","-74,894,000","137,976,000","-276,732,000","376,888,000","870,813,000","1,792,000","221,356,000","-4,810,000","-2,686,000","-84,957,000","190,489,000","-1,365,000","262,000","-96,000","-81,000","-85,000","-46,000","-65,000","296,196,000","-83,000","1,628,000","-177,000","629,858,000","468,609,000","479,561,000","439,144,000","397,198,000","352,418,000","417,791,000","342,759,000","547,851,000","16,853,000","261,640,000","733,853,000","1,688,000","20,961,000",,"-26,726,000","24,062,000","-15,876,000","53,332,000","-42,429,000","31,467,000","-8,704,000","29,854,000","-20,850,000","30,901,000","-3,968,000","18,392,000","-30,406,000","26,130,000","3,336,000","23,933,000","-35,681,000","20,886,000","-2,581,000","13,074,000","-34,798,000","28,128,000","14,186,000","9,749,000","-35,523,000","-29,000","-6,000,000","-29,000","1,495,000","-31,000","-9,000","-26,000"
				LongTermDebtIssuance,,,"0",,,,"0","76,200,000","0","0","23,000,000","380,000,000","9,000,000","380,000,000","870,038,000","3,539,000","511,000,000","334,000,000","0","20,000,000",,,"0","0",,,"0","0","296,250,000","0","1,776,000","0","630,351,000","469,594,000","480,698,000","439,802,000","397,118,000","353,258,000","433,917,000","343,743,000","320,052,000","246,756,000","262,755,000","294,165,000","249,478,000","215,932,000",,"752,664,000","24,772,000","-15,104,000","53,332,000","-42,604,000","31,458,000","-8,530,000","29,864,000",,"30,907,000","-3,922,000","18,443,000","-30,562,000","26,182,000","3,389,000","23,984,000",,"20,886,000","-2,617,000","13,110,000","-34,949,000","28,279,000",,,,,,,,"-3,000",,
				LongTermDebtPayments,"-398,855,000","-32,517,000","-115,035,000","-216,136,000","-35,167,000","-11,498,000","-27,281,000","-9,624,000","-218,661,000","-7,234,000","-97,894,000","-242,024,000","-285,732,000","-3,112,000","775,000","-1,747,000","-113,644,000","-4,810,000","-2,686,000","-104,957,000","-3,511,000","-1,365,000","262,000","-96,000","-81,000","-85,000","-46,000","-65,000","-54,000","-83,000","-148,000","-177,000","-493,000","-985,000","-1,137,000","-658,000","80,000","-840,000","-16,126,000","-984,000","227,799,000","-229,903,000","-1,115,000","439,688,000","-247,790,000","-194,971,000",,"-779,390,000","-710,000",,,,"9,000","-174,000","-10,000",,"-6,000","-46,000","-51,000",,"-52,000","-53,000","-51,000",,,,"-36,000",,"-151,000",,,,"-29,000","-6,000,000","-29,000",,"-28,000","-24,000","-26,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","-91,600,000","81,600,000","10,000,000","0","-145,000,000","145,000,000","-57,500,000","-916,500,000","107,500,000","-219,000,000","19,030,000","-141,030,000","58,000,000",,,,,,,"0","0","0","0","0","0","-429,497,000","-405,873,000","-503,518,000","-419,132,000","-423,537,000","-321,765,000","-524,112,000","-300,684,000",,,"-322,583,000",,,,"49,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,"18,402,000",,,,,,
				ShortTermDebtIssuance,,,"0","0","0","0","1,000","76,200,000","212,100,000","71,100,000","0","20,500,000","208,000,000","94,000,000",,"146,000,000","176,000,000","334,000,000","154,000,000","123,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"198,421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0","0","0","-1,000","-167,800,000","-130,500,000","-61,100,000","0","-165,500,000","-63,000,000","-151,500,000","-260,500,000","-38,500,000","-395,000,000","-314,970,000","-295,030,000","-65,000,000",,,,,,,"0","0","0","0","0","0","-429,497,000","-405,873,000","-503,518,000","-419,132,000","-423,537,000","-321,765,000","-524,112,000","-300,684,000",,,"-322,583,000",,,,"-149,111,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,"0","0","0","0","0","0","0","-250,032,000","-104,818,000","-145,182,000","0","0","0","0","-700,186,000","-300,140,000",,,,"79,000",,,,,,,,,,,,,,,,,,,,,"3,000","493,000","57,000","146,000","134,000","236,000","3,756,000","705,000","197,000","175,000","722,000","466,000","260,000","176,000","41,000","327,000","160,000","162,000","-547,000","1,488,000","7,000","252,000","245,000","713,000","560,000","41,895,000","154,000","-150,000","15,006,000","17,000","187,000","59,000","320,000"
			CommonStockIssuance,,,,,,,,,,,,,,,"7,642,000","5,534,000","18,774,000","2,572,000","8,649,000","2,424,000",,,,,,"79,000",,,,,,,,,,,,,,,,,,,,,"3,000","493,000","57,000",,,"236,000","3,756,000","705,000","197,000","175,000","722,000","466,000","260,000","176,000","41,000","327,000","160,000","162,000","-547,000","1,488,000","7,000","252,000","245,000","713,000","560,000","41,895,000","154,000","-150,000","15,006,000","17,000","187,000","59,000","320,000"
			CommonStockPayments,,,,,,,"0","0","0","0","0","0","0","-250,032,000","-104,818,000","-145,182,000","0","0","0","0","-700,186,000","-300,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"-210,712,000","-241,364,000","1,965,000","4,101,000","24,586,000","1,393,000","2,256,000","3,996,000","7,328,000","797,000","8,629,000","61,511,000","5,997,000","1,226,000","8,197,000","6,618,000","77,307,000","2,923,000","9,527,000","4,199,000","8,603,000","2,567,000","1,670,000","1,303,000","-8,000","296,000","5,141,000","8,794,000","39,840,000","2,221,000","10,180,000","414,000","42,696,000","3,500,000","6,193,000","741,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"185,375,000","231,530,000","-1,317,000","-23,483,000","-21,355,000","-927,000","-920,000","-610,000","-6,437,000","-381,000","-531,000","-96,472,000","-6,121,000","-4,749,000","-1,274,000","-1,084,000","-105,718,000","-351,000","-1,255,000","-2,134,000","-10,896,000","-149,000","-1,862,000","-925,000","-2,498,000","-217,000","3,147,000","1,484,000","-70,546,000","699,000","5,350,000","-484,000","-77,451,000","5,047,000","2,245,000","408,000",,,"8,692,000",,,,"-319,000",,,,"-608,000",,,,"-293,000","-91,000",,,,,,,,,,,,"-434,000","0","0","1,050,000","-456,000",,,,"-24,430,000","-256,000","28,945,000","-5,738,000","-25,380,000","13,983,000","-163,000","11,778,000"
EndCashPosition,"2,239,114,000","2,243,255,000","2,177,889,000","2,203,711,000","296,836,000","235,527,000","100,446,000","96,784,000","17,387,000","17,208,000","47,658,000","38,253,000","11,555,000","102,550,000","5,803,000","8,748,000","24,944,000","22,679,000","17,907,000","22,162,000","21,637,000","80,150,000","87,023,000","55,426,000","37,677,000","237,156,000","349,897,000","226,979,000","304,948,000","103,767,000","148,934,000","157,127,000","181,493,000","10,942,000","13,389,000","8,197,000","15,012,000","9,669,000","8,354,000","15,568,000","10,102,000","10,205,000","8,511,000","9,959,000","9,139,000","10,756,000","2,053,000","1,229,000","1,746,000","2,739,000","1,196,000","1,461,000","1,639,000","1,084,000","2,260,000","1,990,000","3,635,000","1,820,000","1,879,000","1,904,000","1,692,000","3,267,000","2,550,000","2,003,000","3,237,000","2,214,000","1,814,000","1,630,000","2,037,000","1,540,000","2,225,000","22,285,000","2,293,000","2,603,000","2,783,000","2,610,000","1,710,000","2,408,000","2,282,000"
	ChangesInCash,"2,009,587,000","63,119,000","-21,718,000","1,906,933,000","61,253,000","128,420,000","10,120,000","79,424,000","30,000","-30,318,000","9,386,000","26,626,000","-90,914,000","96,741,000","-2,951,000","-16,184,000","2,327,000","-2,573,000","-4,385,000","558,000","-58,654,000","-6,787,000","49,920,000","17,859,000","-199,043,000","-113,629,000","123,202,000","-77,967,000","201,276,000","-45,240,000","-8,028,000","-24,341,000","170,563,000","-2,451,000","5,301,000","-6,819,000","5,383,000","1,293,000","-7,209,000","5,451,000","-116,000","1,694,000","-1,573,000","817,000","-1,601,000","-2,745,000","892,000","-290,000","-1,402,000","1,415,000","-528,000","69,000","586,000","-1,174,000","169,000","-1,568,000","1,799,000","-174,000","47,000","801,000","-1,747,000","716,000","582,000","-1,418,000","681,000","246,000","145,000","-354,000","475,000","-470,000","-20,333,000","19,898,000","-184,000","-180,000","173,000","862,000","-684,000","122,000","-2,317,000"
	EffectOfExchangeRateChanges,"-409,000","-278,000","-129,000","-58,000","56,000","36,000","167,000","-27,000","149,000","-132,000","19,000","72,000","-81,000","6,000","6,000","-12,000","-62,000","-62,000","130,000","-33,000","141,000","-86,000","107,000","-110,000","-436,000","888,000","-284,000","-2,000","-95,000","73,000","-165,000","-25,000","-12,000","4,000","-109,000","4,000","-40,000","22,000","-6,000","15,000","13,000","0","125,000","3,000","-16,000","137,000","-68,000","-227,000","409,000","128,000","263,000","-247,000","-31,000","-2,000","101,000","-77,000","16,000","115,000","-72,000","-589,000","172,000","1,000","-35,000","184,000","342,000","154,000","39,000","-53,000","22,000","-215,000","273,000","94,000",,,,,"-14,000","4,000","-28,000"
	BeginningCashPosition,"229,527,000","2,177,889,000","2,203,711,000","296,836,000","235,527,000","100,446,000","96,784,000","17,387,000","17,208,000","47,658,000","38,253,000","11,555,000","102,550,000","5,803,000","8,748,000","24,944,000","22,679,000","25,314,000","22,162,000","21,637,000","80,150,000","87,023,000","55,426,000","37,677,000","237,156,000","349,897,000","226,979,000","304,948,000","103,767,000","148,934,000","157,127,000","181,493,000","10,942,000","13,389,000","8,197,000","15,012,000","9,669,000","8,354,000","15,568,000","10,102,000","10,205,000","8,511,000","9,959,000","9,139,000","10,756,000","13,364,000","1,229,000","1,746,000","2,739,000","1,196,000","1,461,000","1,639,000","1,084,000","2,260,000","1,990,000","3,635,000","1,820,000","1,879,000","1,904,000","1,692,000","3,267,000","2,550,000","2,003,000","3,237,000","2,214,000","1,814,000","1,630,000","2,037,000","1,540,000","2,225,000","22,285,000","2,293,000","2,603,000","2,783,000","2,610,000","1,710,000","2,408,000","2,282,000","4,627,000"
	OtherCashAdjustmentOutsideChangeinCash,"-2,075,000","2,525,000",,,,"6,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-164,496,000","-29,364,000","-31,609,000","-71,636,000","-31,887,000","-50,251,000","-39,371,000","-24,224,000","-30,899,000","-16,632,000","-29,009,000","-39,331,000","-17,367,000","-7,916,000","-32,333,000","-43,191,000","-34,091,000","-27,121,000","-35,666,000","-37,427,000","-25,945,000","-13,456,000","-53,650,000","-33,153,000","-25,723,000","-45,440,000","-42,781,000","-34,714,000","-27,077,000","-29,227,000","-40,699,000","-31,061,000","-22,537,000","-16,515,000","-36,246,000","-27,006,000","-20,879,000","-9,737,000","-23,427,000","-12,120,000","-7,628,000","-6,193,000","-5,756,000","-7,669,000","-8,591,000","-3,577,000","-2,167,000","-4,615,000","-2,309,000","-3,094,000","-3,264,000","-4,291,000","-4,308,000","-3,402,000","-3,151,000","-7,659,000","-10,081,000","-9,621,000","-2,334,000","-3,290,000","-4,975,000","-3,797,000","-1,318,000","-2,412,000","-4,432,000","-2,033,000","-352,000","-1,158,000","-1,462,000","-3,589,000","-13,181,000","-2,341,000","-466,000","-344,000","-647,000","-3,790,000","-7,140,000","-7,550,000","-5,026,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"7,642,000","5,534,000","18,774,000","2,572,000","8,649,000","2,424,000",,,,,,"79,000",,,,,,,,,,,,,,,,,,,,,"3,000","493,000","57,000",,,"236,000","3,756,000","705,000","197,000","175,000","722,000","466,000","260,000","176,000","41,000","327,000","160,000","162,000","-547,000","1,488,000","7,000","252,000","245,000","713,000","560,000","41,895,000","154,000","-150,000","15,006,000","17,000","187,000","59,000","320,000"
IssuanceOfDebt,,,"0","2,000,000,000","0","0","12,858,000","76,200,000","212,100,000","71,100,000","23,000,000","400,500,000","217,000,000","474,000,000","214,038,000","149,539,000","511,000,000","334,000,000","154,000,000","143,000,000",,,"0","0",,,"0","0","296,250,000","0","1,776,000","0","630,351,000","469,594,000","480,698,000","439,802,000","397,118,000","353,258,000","433,917,000","343,743,000","320,052,000","246,756,000","262,755,000","294,165,000","249,478,000","215,932,000","198,421,000","752,664,000","24,772,000","-15,104,000","53,332,000","-42,604,000","31,458,000","-8,530,000","29,864,000",,"30,907,000","-3,922,000","18,443,000","-30,562,000","26,182,000","3,389,000","23,984,000",,"20,886,000","-2,617,000","13,110,000","-34,949,000","28,279,000",,,,,,,,"-3,000",,
RepaymentOfDebt,"-398,855,000","-32,517,000","-115,035,000","-216,136,000","-35,167,000","-11,498,000","-27,282,000","-177,424,000","-349,161,000","-68,334,000","-97,894,000","-407,524,000","-348,732,000","-154,612,000","-259,725,000","-40,247,000","-508,644,000","-319,780,000","-297,716,000","-169,957,000","-43,511,000","-1,365,000","262,000","-96,000","-81,000","-85,000","-46,000","-65,000","-54,000","-83,000","-148,000","-177,000","-429,990,000","-406,858,000","-504,655,000","-419,790,000","-423,457,000","-322,605,000","-540,238,000","-301,668,000","-316,874,000","-229,903,000","-323,698,000","-249,666,000","-247,790,000","-194,971,000","-149,111,000","-779,390,000","-500,000",,,,"9,000","-174,000","-10,000",,"-6,000","-46,000","-51,000",,"-52,000","-53,000","-51,000",,,,"-36,000",,"-151,000",,,,"-29,000","-6,000,000","-29,000",,"-28,000","-24,000","-26,000"
RepurchaseOfCapitalStock,,,,,,,"0","0","0","0","0","0","0","-250,032,000","-104,818,000","-145,182,000","0","0","0","0","-700,186,000","-300,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"442,692,000","106,585,000","96,823,000","145,328,000","93,956,000","140,624,000","114,136,000","194,764,000","114,244,000","-33,500,000","99,182,000","74,533,000","40,942,000","30,908,000","140,631,000","14,172,000","28,382,000","-19,365,000","132,674,000","32,937,000","165,398,000","111,599,000","54,319,000","29,288,000","-10,996,000","-151,732,000","116,735,000","-65,964,000","922,000","-43,606,000","64,550,000","-24,094,000","4,957,000","-73,734,000","20,820,000","-27,980,000","30,173,000","-29,360,000","-7,273,000","-27,506,000","-3,294,000","-15,159,000","59,689,000","-41,166,000","-3,289,000","-23,706,000","-47,813,000","27,734,000","-25,731,000","17,062,000","-53,701,000","42,353,000","-34,758,000","6,825,000","-29,882,000","19,807,000","-29,824,000","3,328,000","-18,605,000","31,192,000","-27,918,000","-2,947,000","-23,511,000","34,535,000","-19,658,000","1,339,000","-13,986,000","34,648,000","-27,548,000","-15,369,000","-30,642,000","38,639,000","-18,423,000","-6,590,000","-13,089,000","24,929,000","-15,003,000","252,000","-14,315,000"
