name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-6,127,000","-1,823,000","-2,070,000","7,387,000","-7,696,000","270,000",,,"-6,763,000",,,,"-2,591,000",,,,"-2,157,000",,,,"-3,915,000",,,,"-16,000",,,,,,"142,000","26,000","-23,000","88,000","50,000","67,000","104,000","197,000","206,000","2,000","372,000","1,707,000","-593,000","-438,000","-273,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,127,000","-1,823,000","-2,070,000","7,387,000","-7,696,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,105,000","1,746,000","964,000",,,"0","0","0","0","0","-160,000","160,000","-1,484,000","285,000","-751,000","1,950,000","-4,825,000","-1,866,000","-198,000","6,889,000","-7,460,000","-438,000","652,000","7,246,000","-7,149,000","752,000","-723,000","7,120,000","-7,197,000","-9,000","-194,000","7,296,000","-7,560,000","1,706,000","-825,000","-5,760,000","5,838,000","365,000","6,000","522,000","-405,000","-520,000","-400,000","-268,000","-116,000","-2,610,000","1,945,000","678,000","7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1,068,000","2,105,000","1,746,000","964,000",,,"0","0","0","0","0","-160,000","160,000","-1,484,000","285,000","-751,000","1,950,000","-4,825,000","-1,866,000","-198,000","6,889,000","-7,460,000","-438,000","652,000","7,246,000","-7,149,000","752,000","-723,000","7,120,000","-7,197,000","-9,000","-194,000","7,296,000","-7,560,000","1,330,000","-777,000","540,000","-134,000","-46,000","-24,000","5,212,000","-5,160,000","-223,000","-400,000","5,187,000","-5,571,000","-1,974,000","2,170,000","801,000","-116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-48,000","-6,300,000","5,972,000","411,000","30,000","-4,690,000","4,755,000",,,,"5,455,000","-636,000",,,"123,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"0","0","0","16,000","-16,000","92,000","29,000","250,000","-310,000","0","0",,,"-821,000",,,,,,"0",,,"223,000","0",,,"247,000","-247,000",,,"-152,000","0","0","0","0","27,000","1,264,000","4,666,000","-5,957,000","0","0","1,072,000","-943,000","74,000","-203,000","0","0","0","0","10,000","0","408,000","-408,000","1,387,000","-452,000","-234,000","-692,000","703,000","-522,000","-13,000","-47,000","161,000","-43,000","158,000","1,622,000","-1,576,000","227,000","-187,000","32,000","103,000","118,000","0","0","0","18,000","22,000","14,000","-54,000","0","0","0","0","134,000","-103,000","16,000","-41,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-6,660,000","-1,146,000","1,612,000","-237,000","-6,889,000","5,778,000","1,484,000","126,000","-559,000","-901,000","989,000","100,000","582,000","-589,000","119,000","-104,000","503,000","-1,028,000","930,000","-323,000","234,000","-306,000","264,000","196,000","-5,792,000","5,677,000","-3,000","-318,000","-5,821,000","6,034,000","-174,000","310,000","-5,745,000","5,215,000","-4,304,000","4,896,000","-277,000","103,000","-343,000","353,000","-4,949,000","4,939,000","97,000","109,000","-7,688,000","7,382,000","385,000","19,000","-7,609,000","6,964,000","580,000","-97,000","-4,750,000","4,504,000","116,000","125,000","-8,940,000","8,847,000","266,000","-554,000","-10,448,000","9,353,000","1,520,000","-253,000","-8,198,000","7,617,000","501,000","195,000","-5,998,000","6,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,"415,859,000","136,714,000","94,463,000","96,528,000","88,154,000","106,091,000","73,117,000","65,543,000","68,697,000","91,562,000","66,988,000","60,858,000","54,132,000","67,485,000","72,735,000","67,446,000","79,190,000","88,671,000","53,821,000","52,209,000","50,435,000","70,381,000","48,007,000","44,262,000","43,852,000","55,868,000","48,560,000","54,007,000","51,314,000","63,184,000","49,465,000","48,594,000","42,403,000","63,457,000","42,328,000","40,533,000","43,386,000","40,077,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,488,000","0","0","0","-1,488,000","-1,914,000","0","0","0","-147,000","-1,869,000","-691,000","-1,569,000","-7,382,000","-5,787,000","-2,488,000","-4,306,000","-4,008,000","-2,438,000","-8,426,000","-4,778,000","-4,468,000","-3,737,000","6,000","-920,000","-1,457,000","-254,000","0","-5,078,000","-3,901,000","-6,106,000","-823,000","-7,344,000","-4,682,000","-2,368,000","-1,694,000","-12,581,000","-12,571,000","-5,524,000","-2,614,000","-3,457,000","0","-2,000","0","-1,027,000","-449,000","-164,196,000","38,841,000","51,295,000","65,773,000","68,732,000","44,501,000","12,874,000","34,007,000","61,149,000","92,036,000","74,233,000","97,505,000","105,955,000","105,449,000","67,898,000","119,967,000","44,388,000","65,867,000","67,498,000","53,813,000",,,,,,,,,,,,,,,,,,,,,"-189,939,000","56,156,000","55,214,000","58,840,000","161,654,000","-87,267,000","-656,000","-114,464,000","-41,399,000","-6,676,000","-25,292,000","-8,014,000","9,846,000","-54,668,000","-954,000","-169,000","-19,486,000","-33,030,000","-3,199,000","-65,292,000","13,647,000","-24,576,000","9,461,000","8,415,000","-23,401,000","2,525,000","-4,407,000","-63,337,000","24,000,000","-19,300,000","-18,100,000","11,600,000","-13,500,000","-2,200,000","-15,300,000"
	CashFlowFromContinuingInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,571,000","-5,524,000","-2,614,000",,,,"0","-1,027,000","-449,000","-164,196,000","38,841,000","51,295,000","65,773,000","68,732,000","44,501,000","12,874,000","34,007,000","61,149,000","92,036,000","74,233,000","97,505,000","105,955,000","105,449,000","67,898,000","119,967,000","44,388,000","65,867,000","67,498,000","53,813,000",,,,,,,,,,,,,,,,,,,,,,,,,"161,654,000","-87,267,000","-656,000","-114,464,000","-41,399,000","-6,676,000","-25,292,000","-8,014,000","9,846,000","-54,668,000","-954,000","-169,000","-19,486,000","-33,030,000","-3,199,000","-65,292,000","13,647,000","-24,576,000","9,461,000","8,415,000","-23,401,000","2,525,000","-4,407,000","-63,337,000","24,000,000","-19,300,000","-18,100,000","11,600,000","-13,500,000","-2,200,000","-15,300,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,878,000","-20,295,000","-11,696,000","-15,594,000","-8,227,000","-7,030,000","-10,643,000","-6,010,000","-7,017,000","-7,970,000","-8,065,000","-12,289,000","-11,715,000","-4,760,000","-2,407,000","-2,275,000","-1,920,000","-1,070,000","-1,439,000","-3,215,000","-5,987,000","-6,051,000","-4,787,000","-4,385,000","-1,500,000","-2,100,000","-1,100,000","-700,000","-800,000","-1,300,000","-1,600,000"
		NetBusinessPurchaseAndSale,"-1,488,000","0","0","0","-1,488,000","-1,914,000","0","0","0","-147,000","-1,869,000","-691,000","-1,569,000","-7,382,000","-5,787,000","-2,488,000","-4,306,000","-4,008,000","-2,438,000","-8,426,000","-4,778,000","-4,468,000","-3,737,000","6,000","-920,000","-1,457,000","-254,000","0","-5,078,000","-3,901,000","-6,106,000","-823,000","-7,370,000","-4,656,000","-1,279,000","-578,000","-6,639,000","-6,642,000","6,071,000","-2,614,000","-3,457,000","0",,"0","-1,027,000","-449,000",,"-1,000","-2,850,000","-5,251,000",,"0","0","0","-172,000","-794,000","-7,978,000","-4,581,000","-8,605,000","-4,645,000","-19,293,000","-17,508,000","-37,224,000","-17,614,000","-5,776,000","-39,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124,000","-8,975,000","-5,246,000","-85,330,000",,,,,"0","0","-2,931,000","-70,639,000",,,,,,,
			PurchaseOfBusiness,"-1,488,000","0","0","0","-1,488,000","-1,914,000","0","0","0","-147,000","-1,869,000","-691,000","-1,569,000","-7,382,000","-5,787,000","-2,488,000","-4,306,000","-4,008,000","-2,438,000","-8,426,000","-4,778,000","-4,468,000","-3,737,000","6,000","-920,000","-1,457,000","-254,000","0","-5,078,000","-3,901,000","-6,106,000","-823,000","-7,370,000","-4,656,000","-1,279,000","-578,000","-6,639,000","-6,642,000","6,071,000","-2,614,000",,,,"0","-1,027,000","-449,000",,"-1,000","-2,850,000","-5,251,000",,,,,"-172,000","-794,000","-7,978,000","-4,581,000","-8,605,000","-4,645,000","-19,293,000","-17,508,000","-37,224,000","-17,614,000","-5,776,000","-39,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,610,000","-66,972,000","11,040,000","-98,728,000","-30,261,000","354,000","-14,649,000","-2,004,000","16,863,000","-46,698,000","7,111,000","12,120,000","-7,895,000","-19,295,000","4,454,000","22,313,000","15,567,000","-23,506,000","10,900,000","11,630,000","-17,540,000","8,489,000","3,524,000","11,687,000","25,500,000","-17,100,000","-17,000,000","13,900,000","-12,700,000","-900,000","-13,700,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,390,000","-363,252,000","-270,807,000","-243,731,000","-167,366,000","-97,800,000","-102,652,000","-109,008,000","-199,108,000","-173,222,000","-98,483,000","-45,907,000","-52,993,000","-35,261,000","-42,545,000","-1,209,000","-60,461,000","-28,576,000","-5,100,000","-410,000","-20,541,000","-5,028,000","-3,869,000","-21,540,000","-8,700,000","-21,300,000","-20,000,000","-10,100,000","-16,700,000","-15,500,000","-21,800,000"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177,000,000","296,280,000","281,847,000","145,003,000","137,105,000","98,154,000","88,003,000","107,004,000","215,971,000","126,524,000","105,594,000","58,027,000","45,098,000","15,966,000","46,999,000","23,522,000","76,028,000","5,070,000","16,000,000","12,040,000","3,001,000","13,517,000","7,393,000","33,227,000","34,200,000","4,200,000","3,000,000","24,000,000","4,000,000","14,600,000","8,100,000"
		DividendsReceivedCFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","26,000","-26,000","-1,089,000","-1,116,000","-5,942,000","-5,929,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"93,668,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,842,000","54,145,000","71,024,000","68,732,000","44,501,000","12,874,000","34,007,000","61,321,000","92,830,000","82,211,000","102,086,000","114,560,000","110,094,000","87,191,000","137,475,000","81,612,000","83,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,936,000","0","0","-142,000",,,,,,,,,,,,,,,,,,"87,000",,,,,,,,,
FinancingCashFlow,"-376,623,000","-127,143,000","-87,147,000","-89,062,000","-73,271,000","-102,227,000","-66,411,000","-59,044,000","-61,553,000","-82,859,000","-58,221,000","-53,312,000","-47,217,000","-52,494,000","-60,188,000","-57,952,000","-68,456,000","-76,097,000","-45,181,000","-37,583,000","-39,685,000","-59,851,000","-38,791,000","-38,797,000","-31,332,000","-54,503,000","-42,747,000","-47,141,000","-34,382,000","-59,286,000","-37,137,000","-42,339,000","-23,701,000","-58,778,000","-30,157,000","-38,781,000","-27,696,000","-29,614,000","-32,340,000","-19,502,000","-24,750,000","-11,756,000","-24,979,000","-34,163,000","-41,720,000","-43,356,000","-11,626,000","-30,454,000","-43,456,000","-57,536,000","-62,182,000","-37,868,000","-6,418,000","-26,605,000","-52,304,000","-83,154,000","-64,516,000","-87,877,000","-95,114,000","-95,506,000","-58,944,000","-109,108,000","-36,283,000","-57,024,000","-59,549,000","-45,125,000","-48,674,000","-52,012,000","-35,107,000","-48,533,000","-32,361,000","-37,683,000","-7,062,000","28,366,000","-35,056,000","-35,281,000","-22,040,000","-37,556,000","-31,084,000","-42,572,000","-36,840,000","-42,129,000","-42,368,000","-47,519,000","-47,360,000","-48,700,000","-54,167,000","-51,067,000","-49,791,000","-54,489,000","-170,373,000","-49,616,000","-28,164,000","29,887,000","-77,353,000","-31,252,000","-19,591,000","-37,532,000","-28,272,000","-12,813,000","-48,630,000","-52,187,000","-44,197,000","-42,682,000","-42,360,000","-40,165,000","-37,483,000","-33,078,000","-32,056,000","-32,437,000","-31,541,000","-35,047,000","-28,260,000","20,964,000","-46,800,000","31,900,000","8,500,000","-14,900,000","-6,300,000","5,200,000","-5,100,000"
