name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,06/30/2012,12/31/2011,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989
	CurrentLiabilities,"6,998,000,000","7,389,000,000","12,090,000,000","12,996,000,000","14,519,000,000","14,155,000,000","11,441,000,000","4,980,000,000","5,595,000,000","5,622,000,000","5,985,000,000","5,303,000,000","4,198,000,000","3,725,000,000","4,579,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"2,203,000,000","2,392,000,000","3,745,000,000","5,119,000,000","7,140,000,000","7,392,000,000","6,590,000,000","474,000,000","555,000,000","625,000,000","670,000,000","691,000,000","570,000,000","781,000,000","1,095,000,000",,,"0","86,000","13,000","16,000","75,000","35,000","159,000","236,000","438,000","182,000","473,000","450,000","740,000","690,000","851,000","1,476,000","2,619,000","2,385,000","2,093,000","2,502,000","3,820,000","6,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,658,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Payables,"2,203,000,000","2,392,000,000","3,745,000,000","5,119,000,000","7,140,000,000","7,392,000,000","6,590,000,000","474,000,000","555,000,000","625,000,000","670,000,000","691,000,000","570,000,000","781,000,000","880,000,000",,,,"29,000",,,"53,000","10,000","133,000","208,000","405,000","146,000","431,000","411,000","696,000","642,000","800,000","1,426,000","2,517,000","2,281,000","1,981,000","2,384,000","3,693,000","5,923,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,658,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AccountsPayable,"2,203,000,000","2,392,000,000","3,537,000,000","4,895,000,000","7,140,000,000","7,392,000,000","6,590,000,000","345,000,000","407,000,000","423,000,000","523,000,000","625,000,000","483,000,000","494,000,000","695,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				TotalTaxPayable,,,,,,,,,,,,,,,"8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,"208,000,000","224,000,000",,,,"129,000,000","148,000,000","202,000,000","147,000,000","66,000,000","87,000,000","287,000,000","177,000,000",,,,"29,000",,,"53,000","10,000","133,000","208,000","405,000","146,000","431,000","411,000","696,000","642,000","800,000","1,426,000","2,517,000","2,281,000","1,981,000","2,384,000",,"5,923,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,"566,000,000","554,000,000","489,000,000","496,000,000","215,000,000",,,"0","57,000","13,000","16,000","22,000","25,000","26,000","28,000","33,000","36,000","42,000","39,000","44,000","48,000","51,000","50,000","102,000","104,000","112,000","118,000","127,000","329,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,,,,,,,,,,,,,,"61,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"4,795,000,000","4,997,000,000","8,206,000,000","7,310,000,000","7,379,000,000","6,763,000,000","4,851,000,000","4,506,000,000","5,040,000,000","4,997,000,000","5,315,000,000","4,612,000,000","3,628,000,000","2,944,000,000","3,484,000,000",,,,,,,,,,,,,,,,,,,,,,,"134,825,000",,,,,,,,,,,,"32,621,000,000",,,,"37,083,000,000",,,,"37,017,000,000","43,743,000,000","46,127,000,000","52,221,000,000","51,265,000,000","55,752,000,000","58,321,000,000","65,752,000,000","65,872,000,000","65,623,000,000","63,780,000,000","66,780,000,000","62,746,000,000","56,938,413,000","59,324,779,000","57,853,022,000","55,294,900,000","52,531,700,000","46,223,500,000",,"38,021,300,000",,,,,,,,,,,,,,,,,,,,,,,,,"939,300,000","7,000,000","7,000,000","7,000,000",,,,,,,,,,
			CurrentDebt,"4,795,000,000","4,997,000,000","8,206,000,000","7,310,000,000","7,379,000,000","6,763,000,000","4,851,000,000","4,506,000,000","5,040,000,000","4,997,000,000","5,315,000,000","4,612,000,000","3,628,000,000","2,944,000,000","3,484,000,000",,,,,,,,,,,,,,,,,,,,,,,"134,825,000",,,,,,,,,,,,"32,621,000,000",,,,"37,083,000,000",,,,"37,017,000,000","43,743,000,000","46,127,000,000","52,221,000,000","51,265,000,000","55,752,000,000","58,321,000,000","65,752,000,000","65,872,000,000","65,623,000,000","63,780,000,000","66,780,000,000","62,746,000,000","56,938,413,000","59,324,779,000","57,853,022,000","55,294,900,000","52,531,700,000","46,223,500,000",,"38,021,300,000",,,,,,,,,,,,,,,,,,,,,,,,,"939,300,000","7,000,000","7,000,000","7,000,000",,,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"134,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"4,795,000,000","4,997,000,000","8,206,000,000","7,310,000,000","7,379,000,000","6,763,000,000","4,851,000,000","4,506,000,000","5,040,000,000","4,997,000,000","5,315,000,000","4,612,000,000","3,628,000,000","2,944,000,000","3,484,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,"3,393,000,000","3,999,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,621,000,000",,,,"37,083,000,000",,,,"37,017,000,000","43,743,000,000","46,127,000,000","52,221,000,000","51,265,000,000","55,752,000,000","58,321,000,000","65,752,000,000","65,872,000,000","65,623,000,000","63,780,000,000","66,780,000,000","62,746,000,000","56,938,413,000","59,324,779,000","57,853,022,000","55,294,900,000","52,531,700,000","46,223,500,000",,"38,021,300,000",,,,,,,,,,,,,,,,,,,,,,,,,"939,300,000","7,000,000","7,000,000","7,000,000",,,,,,,,,,
		OtherCurrentLiabilities,,,"139,000,000","567,000,000",,,,,,,,,,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,515,000,000","3,448,000,000","6,311,000,000","6,962,000,000","7,290,000,000","7,506,000,000","7,973,000,000","10,175,000,000","9,952,000,000","10,452,000,000","10,726,000,000","11,424,000,000","11,687,000,000","11,303,000,000","11,071,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermProvisions,,,,,,,,,,,,,,,"9,000,000",,,,,"210,000","4,729,000","5,645,000","7,261,000","7,826,000","8,261,000","9,623,000","9,766,000","9,766,000","12,549,000","12,549,000","16,032,000","16,032,000","46,319,000","46,319,000","51,230,000","51,230,000","51,230,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"2,670,000,000","2,670,000,000","5,469,000,000","6,074,000,000","6,333,000,000","6,539,000,000","6,882,000,000","8,308,000,000","7,850,000,000","8,408,000,000","8,832,000,000","9,398,000,000","9,855,000,000","9,591,000,000","9,937,000,000",,,,,"18,424,000","18,623,000","18,977,000","19,770,000","20,672,000","20,672,000","21,979,000","29,120,000","29,489,000","30,161,000","31,558,000","30,659,000","109,438,000","108,595,000","106,645,000","103,288,000","117,696,000","116,954,000",,,"88,953,000,000","96,719,000,000","102,810,000,000","93,417,000,000","61,725,000,000","64,165,000,000","77,149,000,000","81,130,000,000","83,306,000,000","90,155,000,000","59,927,000,000","93,399,000,000","92,286,000,000","88,668,000,000","51,489,000,000","72,505,000,000","73,492,000,000","72,186,000,000","26,796,000,000","14,424,000,000","14,700,000,000","15,725,000,000","15,264,000,000","13,415,000,000","14,017,000,000","14,238,000,000","12,576,000,000","34,358,000,000","15,933,000,000","10,318,000,000","34,795,000,000","37,496,031,000","33,525,942,000","35,299,730,000","38,165,200,000","5,850,400,000","4,894,600,000","47,388,500,000","7,176,800,000","30,083,900,000","26,410,400,000","2,714,500,000","22,991,300,000","19,941,200,000","10,653,700,000","10,023,000,000","7,918,500,000","3,213,000,000","3,186,500,000","2,964,700,000","3,935,700,000","2,055,200,000","3,529,100,000","3,721,900,000","3,816,700,000","3,446,000,000","3,093,600,000","2,827,700,000","2,163,600,000","1,775,700,000","1,304,600,000","1,172,900,000","964,300,000","579,200,000","469,800,000","446,200,000","490,900,000","580,600,000","740,600,000","732,000,000","797,000,000","1,214,200,000","1,426,000,000","1,175,700,000","1,138,000,000","1,324,700,000","1,327,200,000"
			LongTermDebt,"2,670,000,000","2,670,000,000","5,469,000,000","6,074,000,000","6,333,000,000","6,539,000,000","6,882,000,000","8,187,000,000","7,725,000,000","8,273,000,000","8,695,000,000","9,250,000,000","9,713,000,000","9,591,000,000","9,932,000,000",,,,,"18,424,000","18,623,000","18,977,000","19,770,000","20,672,000","20,672,000","21,979,000","29,120,000","29,489,000","30,161,000","31,558,000","30,659,000","109,438,000","108,595,000","106,645,000","103,288,000","117,696,000","116,954,000",,,"88,953,000,000","96,719,000,000","102,810,000,000","93,417,000,000","61,725,000,000","64,165,000,000","77,149,000,000","81,130,000,000","83,306,000,000","90,155,000,000","59,927,000,000","93,399,000,000","92,286,000,000","88,668,000,000","51,489,000,000","72,505,000,000","73,492,000,000","72,186,000,000","26,796,000,000","14,424,000,000","14,700,000,000","15,725,000,000","15,264,000,000","13,415,000,000","14,017,000,000","14,238,000,000","12,576,000,000","34,358,000,000","15,933,000,000","10,318,000,000","34,795,000,000","37,496,031,000","33,525,942,000","35,299,730,000","38,165,200,000","5,850,400,000","4,894,600,000","47,388,500,000","7,176,800,000","30,083,900,000","26,410,400,000","2,714,500,000","22,991,300,000","19,941,200,000","10,653,700,000","10,023,000,000","7,918,500,000","3,213,000,000","3,186,500,000","2,964,700,000","3,935,700,000","2,055,200,000","3,529,100,000","3,721,900,000","3,816,700,000","3,446,000,000","3,093,600,000","2,827,700,000","2,163,600,000","1,775,700,000","1,304,600,000","1,172,900,000","964,300,000","579,200,000","469,800,000","446,200,000","490,900,000","580,600,000","740,600,000","732,000,000","797,000,000","1,214,200,000","1,426,000,000","1,175,700,000","1,138,000,000","1,324,700,000","1,327,200,000"
			LongTermCapitalLeaseObligation,,,,,,,,"121,000,000","125,000,000","135,000,000","137,000,000","148,000,000","142,000,000",,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,"50,000,000","223,000,000",,,,,,"2,000,000",,,,,,,"0","58,261,000","42,018,000","64,973,000","120,848,000","132,144,000","141,425,000","58,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"845,000,000","778,000,000","842,000,000","888,000,000","957,000,000","967,000,000","1,091,000,000","1,817,000,000","1,879,000,000","2,044,000,000","1,894,000,000","2,026,000,000","1,832,000,000","1,712,000,000","1,123,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"3,977,000,000","3,367,000,000","3,260,000,000","3,350,000,000","2,904,000,000","2,504,000,000","2,341,000,000","2,145,000,000","2,066,000,000","2,231,000,000","1,767,000,000","1,678,000,000","1,761,000,000","1,945,000,000","2,078,000,000","589,704,000","591,624,000","597,305,000","718,140,000","684,127,000","709,778,000","696,349,000","560,289,000","581,259,000","563,205,000","511,991,000","506,255,000","514,492,000","592,080,000","88,230,000","97,596,000","98,782,000","81,216,000","65,129,000","57,513,000","58,182,000","60,620,000","68,899,000","174,990,000","30,000,000,000","26,363,000,000","28,503,000,000","26,886,000,000","27,155,000,000","27,031,000,000","29,417,000,000","28,417,000,000","28,090,000,000","28,129,000,000","27,616,000,000","22,596,000,000","22,350,000,000","21,767,000,000","21,226,000,000","20,820,000,000","20,369,000,000","20,383,000,000","19,742,000,000","20,441,000,000","21,061,000,000","20,687,000,000","20,134,000,000","20,161,000,000","19,688,000,000","18,230,000,000","14,165,000,000","14,529,000,000","13,411,000,000","12,336,000,000","10,166,000,000","9,329,238,000","8,551,765,000","8,705,573,000","9,052,700,000","8,906,000,000","9,061,600,000","9,609,500,000","9,344,400,000","5,801,000,000","5,635,700,000","5,437,000,000","5,309,100,000","5,337,100,000","2,556,300,000","2,428,000,000","2,397,900,000","1,674,600,000","1,647,100,000","1,649,900,000","1,591,500,000","1,503,500,000","1,454,800,000","1,357,500,000","1,304,600,000","1,269,800,000","1,253,600,000","1,239,800,000","1,195,700,000","1,151,200,000","1,067,100,000","1,030,200,000","882,600,000","651,200,000","630,000,000","578,500,000","559,700,000","543,900,000","446,400,000","430,600,000","415,500,000","404,600,000","437,600,000","429,800,000","424,700,000","428,700,000","359,100,000"
	StockholdersEquity,"3,976,000,000","3,366,000,000","3,259,000,000","3,349,000,000","2,903,000,000","2,503,000,000","2,340,000,000","2,149,000,000","2,070,000,000","2,232,000,000","1,766,000,000","1,676,000,000","1,758,000,000","1,942,000,000","2,078,000,000","589,704,000","591,624,000","597,305,000","718,140,000","684,127,000","709,778,000","696,349,000","560,289,000","581,259,000","563,205,000","511,991,000","506,255,000","514,492,000","592,080,000","88,230,000","97,596,000","98,782,000","81,216,000","65,129,000","57,513,000","58,182,000","60,620,000","68,899,000","174,990,000","26,086,000,000","22,449,000,000","24,584,000,000","23,941,000,000","24,210,000,000","24,578,000,000","26,969,000,000","26,458,000,000","26,131,000,000","26,156,000,000","27,616,000,000","22,596,000,000","22,350,000,000","21,767,000,000","21,226,000,000","20,820,000,000","20,369,000,000","20,383,000,000","19,742,000,000","20,441,000,000","21,061,000,000","20,687,000,000","20,134,000,000","20,161,000,000","19,688,000,000","18,230,000,000","14,165,000,000","14,529,000,000","13,411,000,000","12,336,000,000","10,166,000,000","9,329,238,000","8,551,765,000","8,705,573,000","9,052,700,000","8,906,000,000","9,061,600,000","9,609,500,000","9,344,400,000","5,801,000,000","5,635,700,000","5,437,000,000","5,309,100,000","5,337,100,000","2,556,300,000","2,428,000,000","2,397,900,000","1,674,600,000","1,647,100,000","1,649,900,000","1,591,500,000","1,503,500,000","1,454,800,000","1,357,500,000","1,304,600,000","1,269,800,000","1,253,600,000","1,239,800,000","1,195,700,000","1,151,200,000","1,067,100,000","1,030,200,000","882,600,000","651,200,000","630,000,000","578,500,000","559,700,000","543,900,000","446,400,000","430,600,000","415,500,000","404,600,000","437,600,000","429,800,000","424,700,000","428,700,000","359,100,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","503,715,000","503,715,000","503,715,000","502,215,000","502,215,000","502,215,000","502,215,000","502,215,000","502,215,000","502,215,000","502,215,000","502,215,000","502,215,000","502,215,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,000","3,392,000,000","3,392,000,000","3,392,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000",,,,,,,,,,,,,,,,,"102,000,000","102,000,000","102,000,000",,,,,,,,,,,,,,,,,"283,100,000",,,,,,,,,,,,,,,,,,,,"1,300,000",,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","503,713,000","503,713,000","503,713,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","0","0","0","0","0","0","0","0","0","0","3,392,000,000","3,392,000,000","3,392,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000",,,,,,,,,,,,,,,,,"102,000,000","102,000,000","102,000,000",,,,,,,,,,,,,,,,,"283,100,000",,,,,,,,,,,,,,,,,,,,"1,300,000",,,,,,,,,,,,,
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,085,000,000","1,116,000,000","1,108,000,000","1,120,000,000","1,113,000,000","1,126,000,000","1,120,000,000","1,114,000,000","1,108,000,000","1,109,000,000","1,106,000,000","1,100,000,000","1,095,000,000","1,093,000,000","1,093,000,000","13,150,000","141,000","39,000","108,830,000","108,728,000","108,555,000","108,415,000","108,241,000","108,066,000","107,921,000","107,757,000","107,589,000","107,407,000","107,012,000","106,628,000","106,421,000","106,308,000","106,064,000","77,142,000","77,042,000","76,833,000","76,787,000","76,598,000","69,879,000","12,916,000,000","2,646,000,000","2,630,000,000","2,575,000,000","2,715,000,000","3,121,000,000","5,825,000,000","5,761,000,000","6,596,000,000","6,414,000,000","8,176,000,000","3,451,000,000","3,449,000,000","3,399,000,000","3,350,000,000","3,270,000,000","3,210,000,000","3,131,000,000","3,682,000,000","4,796,000,000","5,193,000,000","5,657,000,000","5,961,000,000","6,283,000,000","7,035,000,000","6,950,000,000","3,178,000,000","3,391,000,000","3,336,000,000","2,898,000,000","1,425,000,000","1,383,584,000","1,368,976,000","1,760,242,000","2,205,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"3,537,000,000","2,879,000,000","2,724,000,000","2,434,000,000","1,995,000,000","1,434,000,000","1,243,000,000","1,034,000,000","961,000,000","1,122,000,000","659,000,000","575,000,000","662,000,000","848,000,000","984,000,000","72,839,000","87,768,000","93,551,000","107,095,000","73,184,000","99,008,000","85,719,000","-50,167,000","-29,022,000","-46,931,000","-97,981,000","-103,549,000","-95,130,000","-17,147,000","-18,400,000","-8,827,000","-7,528,000","-24,850,000","-12,015,000","-19,531,000","-18,653,000","-16,169,000","-7,701,000","105,110,000","10,857,000,000","17,552,000,000","18,921,000,000","21,264,000,000","21,571,000,000","21,233,000,000","20,939,000,000","20,385,000,000","20,134,000,000","20,190,000,000","19,675,000,000","19,289,000,000","18,887,000,000","18,452,000,000","17,952,000,000","17,674,000,000","17,381,000,000","17,264,000,000","16,584,000,000","16,064,000,000","15,482,000,000","14,736,000,000","13,998,000,000","13,277,000,000","12,563,000,000","11,833,000,000","11,128,000,000","10,498,000,000","9,870,000,000","9,267,000,000","8,795,000,000","8,459,792,000","8,163,440,000","7,826,552,000","7,521,900,000","7,222,100,000","6,897,300,000","6,587,300,000","6,275,500,000","3,666,400,000","3,476,000,000","3,293,100,000","3,113,100,000","2,950,300,000","1,567,200,000","1,483,700,000","1,403,500,000","958,400,000","939,400,000","898,500,000","843,600,000","808,000,000","776,100,000","720,700,000","694,100,000","659,100,000","630,500,000","603,400,000","575,900,000","540,600,000","506,000,000","470,300,000","396,400,000","374,600,000","354,000,000","336,000,000","320,700,000","305,300,000","290,900,000","276,600,000","262,900,000","252,300,000","285,500,000","278,200,000","273,200,000","277,400,000","272,000,000"
		TreasuryStock,"647,000,000","630,000,000","574,000,000","206,000,000","206,000,000","58,000,000","24,000,000",,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,079,000,000","-1,141,000,000","-359,000,000","-390,000,000","-568,000,000","-268,000,000","-287,000,000","-180,000,000","-599,000,000","-448,000,000","-235,000,000","-144,000,000","14,000,000","-84,000,000","-76,000,000","-124,000,000","-222,000,000","-12,000,000","-524,000,000","-419,000,000","386,000,000","294,000,000","175,000,000","601,000,000","-12,000,000","-655,000,000","-243,000,000","640,000,000","205,000,000","171,000,000","-54,000,000","-514,138,000","-980,651,000","-881,221,000","-674,400,000",,,,,,,,,,,,,,,,,,,,,,"-1,000,000","13,600,000",,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,683,900,000","2,164,300,000","3,022,200,000","3,068,900,000","2,134,600,000","2,159,700,000","2,143,900,000","2,196,000,000","2,103,700,000","989,100,000","944,300,000","994,400,000","716,200,000","707,700,000","751,400,000","747,900,000","695,500,000","678,700,000","636,800,000","610,500,000","610,700,000","624,100,000","622,800,000","619,800,000","610,600,000","561,100,000","559,900,000","486,200,000","275,300,000","276,000,000","242,500,000","239,000,000","238,600,000","155,500,000","154,000,000","152,600,000","152,300,000","152,100,000","151,600,000","151,500,000","151,300,000","87,100,000"
	MinorityInterest,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","-4,000,000","-4,000,000","-1,000,000","1,000,000","2,000,000","3,000,000","3,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,"3,914,000,000","3,914,000,000","3,919,000,000","2,945,000,000","2,945,000,000","2,453,000,000","2,448,000,000","1,959,000,000","1,959,000,000","1,973,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"6,646,000,000","6,036,000,000","8,728,000,000","9,423,000,000","9,236,000,000","9,042,000,000","9,222,000,000","10,336,000,000","9,795,000,000","10,505,000,000","10,461,000,000","10,926,000,000","11,471,000,000","11,533,000,000","12,010,000,000","589,704,000","591,624,000","597,305,000","718,140,000","702,551,000","728,401,000","715,326,000","580,059,000","601,931,000","583,877,000","533,970,000","535,375,000","543,981,000","622,241,000","119,788,000","128,255,000","208,220,000","189,811,000","171,774,000","160,801,000","175,878,000","177,574,000","68,899,000","174,990,000","115,039,000,000","119,168,000,000","127,394,000,000","117,358,000,000","85,935,000,000","88,743,000,000","104,118,000,000","107,588,000,000","109,437,000,000","116,311,000,000","87,543,000,000","115,995,000,000","114,636,000,000","110,435,000,000","72,715,000,000","93,325,000,000","93,861,000,000","92,569,000,000","46,538,000,000","34,865,000,000","35,761,000,000","36,412,000,000","35,398,000,000","33,576,000,000","33,705,000,000","32,468,000,000","26,741,000,000","48,887,000,000","29,344,000,000","22,654,000,000","44,961,000,000","46,825,269,000","42,077,707,000","44,005,303,000","47,217,900,000","14,756,400,000","13,956,200,000","56,998,000,000","16,521,200,000","35,884,900,000","32,046,100,000","8,151,500,000","28,300,400,000","25,278,300,000","13,210,000,000","12,451,000,000","10,316,400,000","4,887,600,000","4,833,600,000","4,614,600,000","5,527,200,000","3,558,700,000","4,983,900,000","5,079,400,000","5,121,300,000","4,715,800,000","4,347,200,000","4,067,500,000","3,359,300,000","2,926,900,000","2,371,700,000","2,203,100,000","1,846,900,000","1,230,400,000","1,099,800,000","1,024,700,000","1,050,600,000","1,124,500,000","1,187,000,000","1,162,600,000","1,212,500,000","1,618,800,000","1,863,600,000","1,605,500,000","1,562,700,000","1,753,400,000","1,686,300,000"
PreferredStockEquity,,,,,,,,,,,,,,,,"503,713,000","503,713,000","503,713,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000","502,213,000",,,,,,,,,,,"3,392,000,000","3,392,000,000","3,392,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000",,,,,,,,,,,,,,,,,"102,000,000","102,000,000","102,000,000",,,,,,,,,,,,,,,,,"283,100,000",,,,,,,,,,,,,,,,,,,,"1,300,000",,,,,,,,,,,,,
