name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,06/30/1994,03/31/1994,12/31/1993
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,000",,,,"73,891",,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,827,000","3,230,000","2,838,000","3,377,000","1,238,000","1,123,000","1,269,000","1,879,000","955,000","722,000","1,092,000","857,000","941,000","1,014,000","1,215,000","822,000","929,000","1,113,000","846,000","414,000","343,000","712,000","561,000","1,703,000",,,,"536,000",,,,"442,102",,,,"200,000",,,,"100,000",,,"100,000"
		PrepaidAssets,"17,221,000","10,356,000","16,080,000","11,979,000","15,449,000","10,217,000","14,906,000","10,788,000","12,487,000","8,243,000","10,601,000","8,957,000","10,792,000","7,568,000","11,679,000","10,493,000","12,430,000","7,329,000","9,770,000","8,800,000","10,097,000","7,397,000","9,948,000","7,931,000","9,086,000","8,110,000","10,402,000","7,568,000","8,504,000","8,493,000","11,303,000","10,855,000","13,675,000","10,669,000","11,460,000","13,369,000","14,478,000","10,631,000","10,646,000","11,180,000","12,765,000","11,321,000","10,950,000","10,976,000","11,605,000","9,947,000",,"11,713,000","12,651,000","10,279,000","9,199,000","8,865,000","10,128,000","8,086,000","7,159,000","8,573,000","10,714,000","6,023,000","4,956,000","4,786,000","5,091,000","4,133,000","3,222,000","4,286,000","4,906,000","2,693,000","2,570,000","2,613,000","3,572,000","1,356,000","2,538,000","2,268,000","2,452,000","1,103,000","1,428,000","1,631,000","1,929,000","1,600,000","2,168,000","2,088,000","1,093,000","244,000","415,000","248,000","217,000","196,000","168,000","335,000","364,000","604,000",,,,"247,000",,,,"264,125",,,,,,,,,,,
		RestrictedCash,"3,075,000","3,075,000","3,750,000","1,000,000","1,000,000","1,549,000","2,549,000","3,049,000","3,056,000","66,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,933,000","5,913,000","5,921,000","4,797,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,953,000",,,"0","10,153,000","10,712,000","57,325,000","55,329,000","57,008,000",,,,,,,,,,,,,,,,,,,,,"1,074,000",,,,,,,,,,"4,277,000","3,671,000",,,,,,"831,000","1,650,000","2,424,000","2,376,000","2,080,000","1,803,000","2,078,000","1,965,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,953,000",,,"0","10,153,000","10,712,000","57,325,000","55,329,000","57,008,000",,,,,,,,,,,,,,,,,,,,,"1,074,000",,,,,,,,,,"4,277,000","3,671,000",,,,,,"831,000","1,650,000","2,424,000","2,376,000","2,080,000","1,803,000","2,078,000","1,965,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,650,000",,,"0","0","0","18,000","60,000","1,348,000","1,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"10,776,000","5,598,000","14,024,000","8,124,000","11,025,000","4,465,000","30,114,000","9,395,000","9,278,000","2,725,000","13,458,000","13,252,000","13,948,000","2,349,000","11,949,000","24,784,000","18,148,000","3,668,000","14,904,000","31,789,000","11,964,000","1,560,000","12,070,000","9,407,000","5,959,000","6,141,000","5,641,000","17,147,000","23,556,000","2,308,000","12,577,000","15,185,000","14,309,000","2,385,000","9,819,000","12,006,000","16,229,000","8,640,000","20,635,000","24,801,000","22,072,000","24,630,000","13,795,000","12,400,000","15,701,000","22,139,000",,"10,776,000","15,905,000","23,003,000","5,539,000","9,154,000","8,727,000","7,719,000","7,872,000","3,903,000","3,858,000","5,991,000","5,847,000","4,683,000","3,887,000","11,125,000","2,824,000","5,912,000","2,366,000",,,,,,,,,,,,,,,,,,,"870,000","862,000","715,000","663,000","1,008,000","1,060,000",,"5,400,000","4,900,000","2,800,000",,"1,200,000","1,000,000","1,000,000",,"800,000","900,000","600,000","400,000","600,000","400,000","400,000","300,000","300,000","300,000","100,000"
	TotalNonCurrentAssets,"1,515,907,000","1,500,226,000","1,504,763,000","1,208,598,000","1,192,759,000","1,205,214,000","1,191,470,000","1,195,948,000","971,956,000","912,179,000","912,861,000","930,077,000","912,508,000","492,934,000","680,009,000","494,553,000","498,756,000","502,274,000","564,034,000","567,152,000","550,202,000","519,152,000","528,284,000","531,533,000","528,976,000","509,862,000","450,047,000","477,109,000","477,485,000","534,230,000","681,198,000","699,731,000","680,907,000","521,228,000","680,236,000","675,331,000","686,411,000","524,894,000","641,876,000","621,999,000","617,419,000","626,269,000","641,361,000","1,135,866,000","1,009,463,000","1,005,895,000","981,665,000","978,849,000","961,337,000","954,315,000","930,031,000","910,202,000","887,530,000","875,844,000","850,260,000","845,376,000","853,873,000","422,598,000","394,846,000","336,914,000","292,803,000","284,551,000","273,178,000","265,711,000","255,361,000","247,657,000","238,575,000","118,019,000","107,551,000","80,843,000","72,692,000","65,504,000","62,345,000","42,877,000","41,250,000","33,115,000","34,337,000","35,736,000","34,549,000","33,532,000","32,176,000","32,591,000","28,103,000","27,892,000","24,175,000","24,050,000","22,689,000","23,316,000","26,773,000","34,093,000","16,800,000","18,600,000","15,200,000","8,269,000","8,000,000","7,200,000","6,900,000","6,703,522","5,300,000","4,500,000","4,600,000","3,900,000","3,600,000","3,700,000","2,000,000","1,900,000","1,800,000","1,100,000","800,000"
		NetPPE,"120,096,000","119,657,000","120,409,000","116,020,000","116,299,000","117,159,000","118,377,000","117,911,000","110,170,000","112,904,000","114,093,000","114,788,000","112,780,000","29,428,000","217,000,000","28,000,000","28,200,000","31,100,000","65,390,000","68,840,000","73,352,000","37,000,000","42,945,000","44,567,000","44,023,000","42,707,000","41,537,000","66,999,000","57,089,000","137,462,000","282,838,000","296,692,000","314,068,000","159,109,000","320,154,000","313,774,000","312,962,000","156,746,000","150,947,000","146,207,000","143,965,000","148,536,000","146,928,000","144,446,000","144,023,000","138,554,000",,"112,143,000","95,440,000","91,919,000","87,021,000","82,644,000","80,740,000","79,258,000","80,387,000","78,504,000","75,397,000","68,313,000","66,709,000","66,896,000","55,401,000","52,960,000","42,857,000","36,700,000","30,282,000","27,389,000","24,315,000","19,825,000","14,677,000","10,003,000","9,127,000","8,121,000","7,239,000","7,219,000","6,919,000","7,378,000","7,815,000","8,257,000","9,006,000","9,363,000","9,853,000","10,290,000","5,334,000","4,223,000","3,096,000","2,935,000","3,138,000","3,119,000","3,325,000","8,574,000","6,500,000","6,100,000","5,600,000","4,785,000","4,700,000","4,800,000","4,700,000","4,609,718","3,300,000","3,000,000","3,000,000","2,400,000","2,500,000","2,500,000","1,200,000","1,100,000","900,000","600,000","400,000"
			GrossPPE,"218,669,000","219,357,000","220,816,000","214,572,000","213,997,000","212,140,000","219,889,000","218,874,000","208,642,000","208,991,000","215,539,000","213,724,000","209,672,000","124,900,000","123,600,000","129,100,000","159,100,000","177,900,000","213,691,000","213,548,000","215,537,000","175,600,000","187,000,000","184,000,000","187,300,000","184,500,000","181,900,000","216,800,000","208,400,000","283,900,000","424,904,000","437,397,000","451,090,000","289,000,000","445,546,000","433,786,000","431,242,000","269,900,000","256,104,000","243,098,000","245,906,000","242,836,000","232,279,000","222,278,000","225,323,000","216,654,000",,"183,933,000","161,098,000","151,719,000","141,213,000","130,970,000","124,568,000","118,466,000","115,307,000","108,274,000","101,069,000","93,079,000","92,446,000","91,343,000","78,331,000","75,002,000","63,381,000","55,914,000","48,985,000","44,437,000","36,997,000","32,507,000","27,359,000","22,685,000","19,126,000","18,120,000","17,238,000","17,218,000","13,911,000","14,370,000","14,807,000","15,249,000","14,071,000","14,428,000","14,918,000","15,355,000","10,016,000","8,905,000","7,778,000","7,617,000","4,190,000","5,470,000","3,618,000","8,574,000","10,100,000","10,000,000","9,100,000","4,785,000","7,100,000","7,200,000","7,000,000","4,609,718","3,900,000","3,600,000","3,600,000","3,600,000","3,100,000","3,100,000","1,800,000","1,700,000","1,300,000","1,000,000","800,000"
				Properties,,"9,100,000",,,,"9,000,000",,,,"8,700,000",,,,"0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"73,500,000",,,,"34,900,000",,,,"19,855,000","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3,200,000","3,200,000","3,200,000",,,,"3,200,000",,,,"3,200,000",,,,"3,200,000",,,,"3,200,000",,,,"3,200,000",,,,"3,159,000","3,159,000","3,159,000","3,119,000","3,119,000","3,119,000","2,507,000","2,507,000","2,507,000","2,507,000","2,507,000","2,532,000",,,,,,,,,,,,,"122,000",,,,"58,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,"8,700,000","8,700,000","8,800,000","7,800,000","7,800,000",,,,"6,900,000","6,600,000","6,400,000","5,100,000","2,300,000","2,100,000","25,400,000","25,300,000","25,300,000",,,,"25,900,000",,,,"25,600,000",,,,"25,200,000",,,,"25,000,000",,,,"23,600,000",,,,"22,892,000","22,542,000","22,093,000","21,712,000","21,447,000","21,228,000","20,729,000","21,084,000","21,157,000","515,000","526,000","568,000","568,000",,,,"322,000",,,,"193,000",,,,"194,000",,,,"214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"101,700,000",,,,"103,800,000",,,,"110,300,000",,,,"113,300,000","114,900,000","120,300,000","151,300,000","170,100,000",,,,"168,700,000","180,400,000","177,600,000","182,200,000","182,200,000","179,800,000","188,200,000","179,900,000","255,400,000",,,,"259,900,000",,,,"241,100,000",,,,"214,436,000",,,,"114,954,000",,,,"90,000,000",,,,"72,560,000","71,280,000","65,896,000","62,279,000","54,515,000","51,136,000","51,538,000","43,322,000","40,390,000","32,222,000","32,019,000","31,027,000","38,583,000",,,,"22,363,000",,,,"12,090,000",,,,"14,933,000",,,,"15,083,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"218,669,000","108,557,000","220,816,000","214,572,000","213,997,000","99,340,000","219,889,000","218,874,000","208,642,000","89,991,000","215,539,000","213,724,000","209,672,000","2,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000",,,,,"18,326,000",,"13,959,000","12,964,000","16,353,000","15,766,000","10,705,000","10,413,000","10,220,000","10,321,000","9,840,000",,,,,,,,,"4,935,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,126,000",,"1,034,000","610,000","803,000","713,000","535,000","17,917,000","10,541,000","5,018,000","5,286,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,"2,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-98,573,000","-99,700,000","-100,407,000","-98,552,000","-97,698,000","-94,981,000","-101,512,000","-100,963,000","-98,472,000","-96,087,000","-101,446,000","-98,936,000","-96,892,000","-95,472,000","93,400,000","-101,100,000","-130,900,000","-146,800,000","-148,301,000","-144,708,000","-142,185,000","-138,600,000","-144,055,000","-139,433,000","-143,277,000","-141,793,000","-140,363,000","-149,801,000","-151,311,000","-146,438,000","-142,066,000","-140,705,000","-137,022,000","-129,891,000","-125,392,000","-120,012,000","-118,280,000","-113,154,000","-105,157,000","-96,891,000","-101,941,000","-94,300,000","-85,351,000","-77,832,000","-81,300,000","-78,100,000",,"-71,790,000","-65,658,000","-59,800,000","-54,192,000","-48,326,000","-43,828,000","-39,208,000","-34,920,000","-29,770,000","-25,672,000","-24,766,000","-25,737,000","-24,447,000","-22,930,000","-22,042,000","-20,524,000","-19,214,000","-18,703,000","-17,048,000","-12,682,000","-12,682,000","-12,682,000","-12,682,000","-9,999,000","-9,999,000","-9,999,000","-9,999,000","-6,992,000","-6,992,000","-6,992,000","-6,992,000","-5,065,000","-5,065,000","-5,065,000","-5,065,000","-4,682,000","-4,682,000","-4,682,000","-4,682,000","-1,052,000","-2,351,000","-293,000",,"-3,600,000","-3,900,000","-3,500,000",,"-2,400,000","-2,400,000","-2,300,000",,"-600,000","-600,000","-600,000","-1,200,000","-600,000","-600,000","-600,000","-600,000","-400,000","-400,000","-400,000"
		GoodwillAndOtherIntangibleAssets,"1,311,172,000","1,307,280,000","1,306,138,000","1,003,204,000","1,002,971,000","1,006,868,000","1,015,626,000","1,018,901,000","789,300,000","723,248,000","726,940,000","726,788,000","712,315,000","373,612,000","368,454,000","369,033,000","367,581,000","366,010,000","358,508,000","359,186,000","339,013,000","335,712,000","331,801,000","328,077,000","328,672,000","305,710,000","244,259,000","238,780,000","238,780,000","238,780,000","239,683,000","239,699,000","243,259,000","245,605,000","250,458,000","252,369,000","256,786,000","256,644,000","419,454,000","392,688,000","384,059,000","384,762,000","388,070,000","963,942,000","843,660,000","844,805,000",,"847,942,000","848,147,000","844,531,000","822,498,000","806,570,000","787,044,000","776,269,000","745,593,000","742,153,000","762,075,000","346,835,000","321,266,000","263,293,000","231,802,000","225,765,000","223,174,000","221,974,000","212,635,000","208,449,000","208,483,000","92,152,000","86,686,000","66,984,000","63,565,000","57,383,000","55,106,000","35,658,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"1,204,638,000","1,196,090,000","1,188,054,000","936,772,000","933,207,000","932,685,000","931,483,000","937,088,000","721,049,000","658,500,000","660,472,000","664,822,000","649,514,000","329,480,000","324,145,000","324,145,000","322,199,000","319,949,000","313,663,000","313,663,000","292,793,000","288,957,000","284,552,000","280,349,000","285,124,000","261,663,000","211,109,000","205,587,000","205,587,000","205,587,000","205,587,000","205,587,000","208,923,000","208,915,000","208,126,000","209,260,000","209,994,000","209,594,000","367,495,000","343,353,000","334,695,000","334,695,000","335,811,000","901,611,000","791,412,000","791,412,000",,"790,210,000","789,054,000","786,923,000","765,137,000","749,238,000","736,253,000","733,881,000","701,113,000","697,545,000","734,187,000","332,534,000","307,375,000","249,632,000","219,061,000","213,032,000","210,337,000","207,775,000","201,218,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
