name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
		RestrictedCash,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,200,000","1,200,000","1,200,000",
	TotalNonCurrentAssets,"4,880,543,000","4,866,672,000","4,921,898,000","4,978,726,000","4,814,830,000","4,770,134,000","4,693,673,000","4,722,222,000","4,517,170,000","4,497,919,000","4,372,876,000","4,393,214,000","4,324,173,000",
		NetPPE,"63,961,000","51,556,000","50,997,000","57,673,000","59,805,000","63,251,000","61,501,000","60,745,000","64,342,000","64,909,000","65,917,000","65,887,000","69,437,000","38,128,000"
			GrossPPE,"124,161,000","51,556,000","50,997,000","57,673,000","59,805,000","63,251,000","61,501,000","60,745,000","64,342,000","64,909,000","65,917,000","65,887,000","69,437,000","41,164,000"
				MachineryFurnitureEquipment,"95,341,000","31,060,000","28,079,000","32,775,000","32,733,000","33,814,000","33,428,000","35,733,000","37,061,000","40,405,000","36,879,000","35,742,000","36,790,000","28,825,000"
				OtherProperties,"28,820,000","20,496,000","22,918,000","24,898,000","27,072,000","29,437,000","28,073,000","25,012,000","27,281,000","24,504,000","29,038,000","30,145,000","32,647,000",
				Leases,,,,,,,,,,,,,,"12,339,000"
			AccumulatedDepreciation,"-60,200,000",,,,,,,,,,,,,"-3,036,000"
		GoodwillAndOtherIntangibleAssets,"4,085,716,000","4,116,478,000","4,147,838,000","4,178,116,000","4,017,566,000","4,044,861,000","4,071,560,000","4,097,689,000","4,123,486,000","4,149,324,000","4,174,156,000","4,198,556,000","4,222,498,000","4,246,227,000"
			Goodwill,"2,780,259,000","2,780,259,000","2,782,779,000","2,782,779,000","2,694,797,000","2,694,797,000","2,694,797,000","2,694,797,000","2,694,797,000","2,694,797,000","2,694,797,000","2,694,797,000","2,694,797,000","2,694,797,000"
			OtherIntangibleAssets,"1,305,457,000","1,336,219,000","1,365,059,000","1,395,337,000","1,322,769,000","1,350,064,000","1,376,763,000","1,402,892,000","1,428,689,000","1,454,527,000","1,479,359,000","1,503,759,000","1,527,701,000","1,551,430,000"
		NonCurrentAccountsReceivable,"2,441,000","3,313,000","2,806,000",,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,"2,441,000","3,313,000","2,806,000",,,,,,,,,,,
		NonCurrentDeferredAssets,"651,091,000","618,970,000","641,708,000","659,274,000","662,210,000","579,562,000","516,051,000","525,534,000","291,920,000","256,450,000","103,153,000","98,469,000",,
			NonCurrentDeferredTaxesAssets,"651,091,000","618,970,000","641,708,000","659,274,000","662,210,000","579,562,000","516,051,000","525,534,000","291,920,000","256,450,000","103,153,000","98,469,000",,
		NonCurrentPrepaidAssets,,,,,"10,783,000","11,671,000","10,163,000","10,955,000","11,307,000","9,724,000","12,101,000","13,398,000","8,872,000",
		OtherNonCurrentAssets,"77,334,000","76,355,000","78,549,000","83,663,000","75,249,000","82,460,000","44,561,000","38,254,000","37,422,000","27,236,000","29,650,000","30,302,000","32,238,000",
TotalLiabilitiesNetMinorityInterest,"707,392,000","681,237,000","688,171,000","666,562,000","643,796,000","660,687,000","658,134,000","634,738,000","495,868,000","502,589,000","1,135,444,000","617,547,000","283,606,000","424,805,000"
	CurrentLiabilities,"559,355,000","481,071,000","530,797,000","534,021,000","523,588,000","477,511,000","502,893,000","511,142,000","382,914,000","330,647,000","962,104,000","493,093,000","149,345,000",
		PayablesAndAccruedExpenses,"531,688,000","456,141,000","501,017,000","505,969,000","496,402,000","454,318,000","473,036,000","483,714,000","356,645,000","306,657,000","933,547,000","467,823,000","120,858,000","218,771,000"
			Payables,"531,688,000","456,141,000","501,017,000","505,969,000","496,402,000","454,318,000","473,036,000","483,714,000","356,645,000","306,657,000","933,547,000","467,823,000","120,858,000","218,771,000"
				AccountsPayable,"118,001,000","38,832,000","72,477,000","77,783,000","69,436,000","42,944,000","93,593,000","105,955,000","101,291,000","63,286,000","757,670,000","289,665,000","114,509,000","213,762,000"
				TotalTaxPayable,"409,113,000","412,449,000","425,150,000","425,150,000","425,150,000","404,332,000","372,953,000","372,953,000","252,029,000","240,817,000","171,426,000","171,426,000",,
				DuetoRelatedPartiesCurrent,"4,574,000","4,860,000","3,390,000","3,036,000","1,816,000","5,142,000","4,977,000","3,164,000","2,288,000","1,506,000","3,737,000","6,004,000","6,050,000",
				OtherPayable,,,,,,"1,900,000","1,513,000","1,642,000","1,037,000","1,048,000","714,000","728,000","299,000",
		CurrentDeferredLiabilities,"27,667,000","24,930,000","29,780,000","28,052,000","27,186,000","23,193,000","29,857,000","27,428,000","26,269,000","23,990,000","28,557,000","25,270,000","28,487,000",
			CurrentDeferredRevenue,"27,667,000","24,930,000","29,780,000","28,052,000","27,186,000","23,193,000","29,857,000","27,428,000","26,269,000","23,990,000","28,557,000","25,270,000","28,487,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"148,037,000","200,166,000","157,374,000","132,541,000","120,208,000","183,176,000","155,241,000","123,596,000","112,954,000","171,942,000","173,340,000","124,454,000","134,261,000",
		LongTermDebtAndCapitalLeaseObligation,"31,926,000","24,331,000","26,770,000","28,772,000","31,202,000","34,463,000","33,240,000","30,306,000","33,366,000","30,955,000","33,130,000","34,528,000","37,310,000",
			LongTermCapitalLeaseObligation,"31,926,000","24,331,000","26,770,000","28,772,000","31,202,000","34,463,000","33,240,000","30,306,000","33,366,000","30,955,000","33,130,000","34,528,000","37,310,000",
		NonCurrentDeferredLiabilities,"20,659,000","21,011,000","17,566,000","18,134,000","18,804,000","19,425,000","20,565,000","21,411,000","21,572,000","21,572,000","20,620,000","21,304,000","19,589,000","47,510,000"
			NonCurrentDeferredTaxesLiabilities,"20,659,000","21,011,000","17,566,000","18,134,000","18,804,000","19,425,000","20,565,000","21,411,000","21,572,000","21,572,000","20,620,000","21,304,000","19,589,000","19,627,000"
			NonCurrentDeferredRevenue,,,,,"27,186,000","23,193,000","29,857,000","27,428,000","26,269,000","23,990,000","28,557,000","25,270,000","28,487,000","27,883,000"
		TradeandOtherPayablesNonCurrent,,,,,"425,150,000","404,332,000","372,953,000","372,953,000","252,029,000","240,817,000","171,426,000","171,426,000",,
		EmployeeBenefits,"74,941,000","154,824,000","113,038,000","85,635,000","70,202,000","129,288,000","101,436,000","71,879,000","58,016,000","119,415,000","94,652,000","68,622,000","54,087,000","144,345,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,"0","0","0","23,275,000","14,179,000"
		OtherNonCurrentLiabilities,"20,511,000",,,,,,,,,,"24,938,000",,,
TotalEquityGrossMinorityInterest,"5,293,731,000","5,308,943,000","5,248,329,000","5,198,328,000","5,165,138,000","5,019,163,000","4,879,219,000","4,829,143,000","4,688,848,000","4,592,745,000","4,487,236,000","4,454,800,000","4,597,979,000","4,572,334,000"
	StockholdersEquity,"4,648,616,000","4,645,595,000","4,590,272,000","4,547,968,000","4,519,020,000","4,303,451,000","4,056,855,000","4,014,242,000","3,502,809,000","3,378,588,000","2,873,603,000","2,847,551,000","4,597,979,000","4,572,334,000"
		CapitalStock,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","3,000","2,000","2,000","4,597,857,000","4,573,200,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","3,000","2,000","2,000","4,597,857,000","4,573,200,000"
		AdditionalPaidInCapital,"4,388,663,000","4,401,366,000","4,366,044,000","4,347,884,000","4,307,046,000","4,143,094,000","3,940,592,000","3,922,559,000","3,426,625,000","3,329,386,000","2,855,885,000","2,846,681,000",,
		RetainedEarnings,"261,915,000","242,623,000","221,947,000","195,368,000","207,870,000","156,041,000","116,161,000","94,374,000","78,361,000","47,833,000","19,570,000","1,393,000",,
		GainsLossesNotAffectingRetainedEarnings,"-1,964,000","1,604,000","2,279,000","4,714,000","4,102,000","4,314,000","100,000","-2,693,000","-2,179,000","1,366,000","-1,854,000","-525,000","122,000","-866,000"
			OtherEquityAdjustments,,,,,,"4,314,000","100,000","-2,693,000","-2,179,000","1,366,000","-1,854,000","-525,000","122,000",
		OtherEquityInterest,,,,,,,,,,,,,"4,597,857,000",
	MinorityInterest,"645,115,000","663,348,000","658,057,000","650,360,000","646,118,000","715,712,000","822,364,000","814,901,000","1,186,039,000","1,214,157,000","1,613,633,000","1,607,249,000",,
TotalCapitalization,"4,648,616,000","4,645,595,000","4,590,272,000","4,547,968,000","4,519,020,000","4,303,451,000","4,056,855,000","4,014,242,000","3,502,809,000","3,378,588,000","2,873,603,000","2,847,551,000","4,597,979,000",
CommonStockEquity,"4,648,616,000","4,645,595,000","4,590,272,000","4,547,968,000","4,519,020,000","4,303,451,000","4,056,855,000","4,014,242,000","3,502,809,000","3,378,588,000","2,873,603,000","2,847,551,000","4,597,979,000","4,572,334,000"
CapitalLeaseObligations,"31,926,000","24,331,000","26,770,000","28,772,000","31,202,000","34,463,000","33,240,000","30,306,000","33,366,000","30,955,000","33,130,000","34,528,000","37,310,000",
NetTangibleAssets,"562,900,000","529,117,000","442,434,000","369,852,000","501,454,000","258,590,000","-14,705,000","-83,447,000","-620,677,000","-770,736,000","-1,300,553,000","-1,351,005,000","375,481,000","326,107,000"
WorkingCapital,"561,225,000","642,437,000","483,805,000","352,143,000","470,516,000","432,205,000","340,787,000","230,517,000","284,632,000","266,768,000","287,700,000","186,040,000","408,067,000",
InvestedCapital,"4,648,616,000","4,645,595,000","4,590,272,000","4,547,968,000","4,519,020,000","4,303,451,000","4,056,855,000","4,014,242,000","3,502,809,000","3,378,588,000","2,873,603,000","2,847,551,000","4,597,979,000",
TangibleBookValue,"562,900,000","529,117,000","442,434,000","369,852,000","501,454,000","258,590,000","-14,705,000","-83,447,000","-620,677,000","-770,736,000","-1,300,553,000","-1,351,005,000","375,481,000","326,107,000"
TotalDebt,"31,926,000","24,331,000","26,770,000","28,772,000","31,202,000","34,463,000","33,240,000","30,306,000","33,366,000","30,955,000","33,130,000","34,528,000","37,310,000",
ShareIssued,"204,281,271","203,220,013","202,194,257","202,086,400","201,576,471","195,008,657","187,918,774","187,575,300","167,603,632","163,341,520","142,942,945","142,933,192","136,933,192","222,222,223"
OrdinarySharesNumber,"204,281,271","203,220,013","202,194,257","202,086,400","201,576,471","195,008,657","187,918,774","187,575,300","167,603,632","163,341,520","142,942,945","142,933,192","136,933,192","222,222,223"
