name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,016,464,000","4,925,527,000","4,868,066,000","4,766,793,000","5,601,866,000","5,525,808,000","5,453,877,000","5,396,339,000","5,680,728,000","5,215,245,000","5,202,068,000","5,284,103,000","5,302,778,000","5,342,511,000","5,180,916,000","5,206,359,000","5,069,712,000","4,936,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"367,221,000",,"361,818,000",,,"365,323,000","360,355,000","367,445,000","357,217,000","518,157,000","516,356,000",,"483,882,000","486,937,000","691,267,000",,"700,637,000","664,885,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,931,000","165,893,000","80,306,000","44,259,000","41,490,000","70,424,000","93,433,000","61,205,000","86,930,000","79,971,000","88,485,000","103,298,000","144,748,000","168,103,000","199,899,000","159,330,000","193,206,000","353,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,246,853,000","-1,199,073,000","-1,151,322,000","-1,108,650,000","-1,413,804,000","-1,381,919,000","-1,334,574,000","-1,290,417,000","-1,394,450,000","-1,357,939,000","-1,313,671,000","-1,311,733,000","-1,274,728,000","-1,252,221,000","-1,203,054,000","-1,167,113,000","-1,121,202,000","-1,074,188,000","-1,029,862,000","-951,375,000","-928,024,000","-883,601,000","-907,095,000","-867,079,000","-860,504,000","-833,606,000","-783,350,000","-754,742,000","-726,567,000","-856,038,000","-825,902,000","-788,900,000","-764,745,000","-741,633,000","-709,921,000","-677,357,000","-657,311,000","-623,631,000","-588,629,000","-555,858,000","-521,215,000","-488,871,000","-458,568,000","-425,721,000","-396,186,000","-390,624,000","-363,555,000","-338,426,000","-340,950,000","-308,841,000","-278,164,000","-254,574,000",,,,"-179,887,000",,,,"-116,264,000",,,,"-82,207,000",,,,"-56,335,000",,,,"-38,058,000",,,,,
		GoodwillAndOtherIntangibleAssets,,"84,128,000",,,,"90,875,000",,,,"96,581,000",,,,"107,716,000",,,,"88,653,000",,,,"126,956,000",,,,"151,004,000",,,,"191,630,000",,,,"236,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"84,128,000",,,,"90,875,000",,,,"96,581,000",,,,"107,716,000",,,,"88,653,000",,,,"126,956,000",,,,"151,004,000",,,,"191,630,000",,,,"236,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"9,462,830,000","9,149,851,000","8,394,802,000","8,329,638,000","8,302,327,000","8,072,680,000","7,804,223,000","7,637,725,000","7,529,416,000","7,318,379,000","7,041,654,000","7,034,077,000","6,910,260,000","6,742,148,000","6,478,658,000","6,257,308,000","6,071,232,000","6,028,056,000","5,541,301,000","5,036,712,000","5,925,223,000","5,783,155,000","5,739,076,000","5,755,118,000","5,663,722,000","5,644,282,000","5,700,358,000","5,713,952,000","5,691,414,000","6,499,280,000","6,580,112,000","6,550,492,000","6,491,990,000","6,448,274,000","6,557,304,000","6,563,427,000","6,197,035,000","6,235,697,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"208,644,000","168,336,000","166,272,000","122,875,000","128,010,000","131,898,000","132,127,000","133,795,000","132,567,000","133,074,000","110,815,000","113,987,000","116,679,000","110,795,000","107,811,000","108,768,000","121,576,000","126,487,000","135,089,000","132,817,000","192,709,000","197,807,000","261,447,000","289,299,000","277,869,000","268,390,000","276,926,000","284,739,000","341,911,000","293,650,000","316,015,000","334,473,000","336,060,000","342,947,000","328,660,000","327,698,000","331,041,000","372,256,000","0","379,733,000","19,395,000","420,439,000","390,663,000","0","0","394,287,000","357,217,000","518,157,000","516,356,000","501,121,000","483,882,000",,,"711,634,000",,,"144,077,000","273,591,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"974,935,000",,,,"694,073,000",,,,,
			LongTermEquityInvestment,"208,644,000","168,336,000","166,272,000","122,875,000","128,010,000","131,898,000","132,127,000","133,795,000","132,567,000","133,074,000","110,815,000","113,987,000","116,679,000","110,795,000","107,811,000","108,768,000","121,576,000","126,487,000","135,089,000","132,817,000","192,709,000","197,807,000","261,447,000","289,299,000","277,869,000","268,390,000","276,926,000","284,739,000","341,911,000","293,650,000","316,015,000","334,473,000","336,060,000","342,947,000","328,660,000","327,698,000","331,041,000","372,256,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"208,644,000","168,336,000","166,272,000","122,875,000","128,010,000","131,898,000","132,127,000","133,795,000","132,567,000","133,074,000","110,815,000","113,987,000","116,679,000","110,795,000","107,811,000","108,768,000","121,576,000","126,487,000","135,089,000","132,817,000","192,709,000","197,807,000","261,447,000","289,299,000","277,869,000","268,390,000","276,926,000","284,739,000","341,911,000","293,650,000","316,015,000","334,473,000","336,060,000","342,947,000","328,660,000","327,698,000","331,041,000","372,256,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"379,733,000","19,395,000","420,439,000","390,663,000",,,"394,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
