name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003
TotalOperatingIncomeAsReported,"210,823,000","51,074,000","49,316,000","54,116,000","56,317,000","46,751,000","62,689,000","23,553,000","52,501,000","66,193,000","65,241,000","64,136,000","63,914,000","70,534,000","65,971,000","62,923,000","56,946,000","64,418,000","67,199,000","51,736,000","52,486,000","51,734,000","44,109,000","46,472,000","49,070,000","55,446,000","51,627,000","44,295,000","40,431,000","43,806,000","38,343,000","38,925,000","32,033,000","45,453,000","30,826,000","34,173,000","32,520,000","31,047,000","38,453,000","36,729,000","34,150,000","34,224,000","36,281,000","24,834,000","27,288,000","23,218,000","26,230,000","24,172,000","22,484,000","17,863,000","11,039,000","22,626,000","20,845,000","13,748,000","15,235,000","10,998,000","9,369,000","11,950,000","13,744,000","14,205,000","14,385,000","10,737,000","13,239,000","10,801,000","6,028,000","10,312,000","10,336,000","10,185,000","8,234,000","7,785,000","7,546,000","6,600,000","10,621,000","8,370,000","1,519,000","479,000","-1,161,000"
TotalExpenses,"276,687,000","69,124,000","69,177,000","68,468,000","69,918,000","69,398,000","64,767,000","68,525,000","62,306,000","61,661,000","66,393,000","71,759,000","66,837,000","63,963,000","66,821,000","62,861,000","61,814,000","64,466,000","62,021,000","58,628,000","56,657,000","53,900,000","68,417,000","46,138,000","45,827,000","46,564,000","45,624,000","44,094,000","43,048,000","45,950,000","50,070,000","43,205,000","42,965,000","41,551,000","47,050,000","43,550,000","42,765,000","43,251,000","47,118,000","35,767,000","29,542,000","29,291,000","32,043,000","24,434,000","23,652,000","21,799,000","23,139,000","22,377,000","22,999,000","22,833,000","20,052,000","20,118,000","19,757,000","18,376,000","19,291,000","18,513,000","17,406,000","15,326,000","13,447,000","13,008,000","12,746,000","13,135,000","12,091,000","12,098,000","12,499,000","12,126,000","12,233,000","11,332,000","11,287,000","8,728,000","8,446,000","7,882,000","7,899,000","7,062,000","7,944,000","9,084,000","7,273,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"200,108,000","49,559,000","45,644,000","49,160,000","55,745,000","64,397,000","51,339,000","17,813,000","76,470,000","24,861,000","45,667,000","82,345,000","45,690,000","51,182,000","47,533,000","45,003,000","40,143,000","46,168,000","86,070,000","42,071,000","41,335,000","25,563,000","30,921,000","34,785,000","39,120,000","42,758,000","40,519,000","34,485,000","30,401,000","31,803,000","28,668,000","29,680,000","23,034,000","24,143,000","18,998,000","21,885,000","20,167,000","18,399,000","20,318,000","24,493,000","23,162,000","21,979,000","27,071,000","16,744,000","19,013,000","15,169,000","18,473,000","16,259,000","13,435,000","10,702,000","27,644,000","16,539,000","16,392,000","5,439,000","7,133,000","6,621,000","3,815,000","7,798,000","10,141,000","10,690,000","11,006,000","7,434,000","9,659,000","7,751,000","2,998,000","7,135,000","7,157,000","7,292,000","6,041,000","6,326,000","6,531,000","5,991,000","10,351,000","7,280,000","1,460,000","354,000","-872,000"
NormalizedIncome,"194,303,709.491","49,458,058.187","45,508,950","49,103,790","50,305,539.562","50,286,799.534","42,657,274.305","53,408,366.662","42,185,152.539","50,235,114.364","45,338,034.297","47,049,577.956","45,608,970","51,491,792.681","47,496,500","44,965,031.821","40,195,964.264","46,082,144.754","49,746,040.25","41,978,000","41,246,262.964","37,668,971.342","30,349,320.114","34,673,189.715","39,124,993.499","42,758,000","40,145,041.904","34,485,000","30,401,000","31,803,000","28,668,000","29,680,000","23,034,000","31,799,329.564","19,032,450","22,043,724.64","20,167,000","16,382,304.849","20,318,000","24,493,000","23,543,763.825","24,566,171.67","27,062,021.558","16,731,000","19,013,000","15,180,822.303","18,473,000","16,259,000","13,435,000","10,708,939.052","7,862,700","16,539,000","16,327,429.981","7,900,832.061","7,143,850.92","5,626,615.66","3,815,000","7,762,311.213","10,141,000","10,690,000","11,005,350","7,240,950","9,659,000","7,751,000","2,998,000","7,135,000","7,157,000","7,292,000","6,041,000","6,326,000","6,531,000","5,991,000","10,351,000","7,280,000","1,072,400","354,000","-1,045,400"
InterestIncome,"36,024,000","12,647,000","9,928,000","6,835,000","6,614,000","6,548,000","2,787,000","2,803,000","2,813,000","2,218,000","2,195,000","2,243,000","551,000","528,000","527,000","540,000","526,000","515,000","185,000","101,000","103,000","102,000","108,000","108,000","112,000","112,000","142,000","381,000","3,000","0","0","0","0","3,000","51,000","3,000","4,000","103,000",,,,,"0","0","0","0","1,000","1,000","2,000","3,000","1,000","2,000","2,000","6,000",,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"54,217,000","13,639,000","13,223,000","13,417,000","13,938,000","13,240,000","13,774,000","14,104,000","13,779,000","17,767,000","19,764,000","18,807,000","19,230,000","19,022,000","18,650,000","18,042,000","17,626,000","17,581,000","17,089,000","14,072,000","13,748,000","13,539,000","16,294,000","14,447,000","11,276,000","10,334,000","10,108,000","9,486,000","9,056,000","8,768,000","8,733,000","8,585,000","8,329,000","10,454,000","11,081,000","11,816,000","11,629,000","11,635,000","10,967,000","12,540,000","11,324,000","10,405,000","9,858,000","8,828,000","8,724,000","8,549,000","8,491,000","8,417,000","9,549,000","7,544,000","5,276,000","6,418,000","4,404,000","5,403,000",,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-18,193,000","-992,000","-3,295,000","-6,582,000","-7,324,000","-6,692,000","-10,987,000","-11,301,000","-10,966,000","-15,549,000","-17,569,000","-16,564,000","-18,679,000","-18,494,000","-18,123,000","-17,502,000","-17,100,000","-17,066,000","-16,904,000","-13,971,000","-13,645,000","-13,437,000","-16,186,000","-14,339,000","-11,164,000","-10,423,000","-9,966,000","-9,105,000","-9,053,000","-8,768,000","-8,733,000","-8,585,000","-8,329,000","-10,451,000","-11,030,000","-11,813,000","-11,625,000","-12,381,000","-12,913,000","-12,540,000","-11,324,000","-10,405,000","-9,858,000","-8,828,000","-8,724,000","-8,549,000","-8,490,000","-8,416,000","-9,547,000","-7,541,000","-5,275,000","-6,416,000","-4,402,000","-5,397,000",,,,,,,,,,,,,,,,,,,,,,,
EBIT,"266,947,000","67,448,000","62,986,000","64,717,000","71,796,000","80,214,000","67,189,000","35,137,000","91,772,000","44,716,000","67,728,000","103,021,000","66,359,000","72,852,000","68,246,000","64,615,000","59,153,000","66,298,000","105,288,000","57,064,000","56,731,000","41,524,000","48,848,000","50,459,000","52,805,000","58,114,000","54,018,000","46,121,000","41,136,000","44,699,000","39,217,000","39,816,000","32,807,000","38,309,000","31,412,000","34,913,000","33,270,000","32,980,000","37,379,000","37,606,000","34,561,000","32,459,000","36,994,000","25,495,000","27,755,000","23,946,000","27,044,000","24,752,000","23,030,000","18,340,000","11,652,000","23,339,000","21,335,000","11,429,000","15,148,000","10,998,000","9,369,000","11,950,000","13,744,000","14,205,000","14,385,000","10,737,000","13,239,000","10,801,000","6,028,000","10,312,000","10,336,000","10,185,000","8,234,000","7,785,000","7,546,000","6,600,000","10,621,000","8,370,000","1,519,000","479,000","-1,161,000"
EBITDA,"357,869,000"
ReconciledCostOfRevenue,"262,706,000","64,812,000","66,204,000","64,619,000","67,071,000","66,430,000","62,347,000","66,193,000","59,771,000","58,959,000","63,464,000","69,045,000","64,849,000","61,343,000","64,074,000","60,363,000","59,141,000","61,344,000","56,570,000","55,005,000","54,042,000","51,266,000","64,503,000","43,474,000","42,964,000","43,473,000","42,727,000","40,421,000","40,352,000","42,660,000","47,179,000","40,939,000","40,449,000","38,400,000","44,048,000","41,135,000","39,665,000","40,019,000","85,348,000","13,865,000","17,923,000","16,988,000","20,351,000","14,689,000","14,366,000","12,796,000","12,760,000","13,632,000","13,495,000","13,060,000","9,788,000","11,450,000","11,086,000","10,796,000","10,525,000","11,581,000","9,531,000","9,633,000","8,598,000","7,661,000","7,802,000","7,475,000","6,729,000","6,845,000","7,020,000","7,109,000","6,956,000","6,333,000","6,448,000","5,388,000","5,736,000","5,245,000","6,208,000","5,228,000","5,419,000","7,141,000","6,467,000"
ReconciledDepreciation,"90,922,000","22,187,000","21,906,000","21,826,000","25,003,000","25,065,000","24,376,000","26,190,000","25,034,000","23,978,000","24,513,000","24,121,000","24,247,000","23,824,000","24,375,000","24,367,000","24,608,000","25,142,000","21,549,000","19,007,000","19,945,000","18,777,000","22,648,000","15,520,000","15,709,000","16,551,000","16,769,000","16,326,000","15,063,000","14,694,000","15,213,000","15,483,000","15,882,000","15,588,000","16,693,000","19,449,000","15,127,000","14,154,000","17,562,000","20,503,000","9,132,000","10,264,000","10,064,000","7,733,000","7,713,000","7,640,000","8,644,000","7,237,000","7,591,000","7,210,000","7,668,000","6,820,000","6,853,000","6,256,000","6,630,000","5,336,000","6,516,000","4,407,000","3,797,000","3,918,000","3,669,000","4,373,000","4,198,000","4,076,000","4,190,000","3,793,000","4,272,000","3,924,000","3,849,000","2,363,000","1,738,000","1,749,000","1,691,000","1,834,000","2,525,000","1,943,000","806,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"200,108,000","49,559,000","45,644,000","49,160,000","55,745,000","64,397,000","51,339,000","17,813,000","76,470,000","24,861,000","45,667,000","82,345,000","45,690,000","51,182,000","47,533,000","45,003,000","40,143,000","46,168,000","86,070,000","42,071,000","41,335,000","25,563,000","30,921,000","34,785,000","39,120,000","42,758,000","40,519,000","34,485,000","30,401,000","31,803,000","28,668,000","29,680,000","23,034,000","24,143,000","18,998,000","21,885,000","20,167,000","18,399,000","20,318,000","24,493,000","23,162,000","21,979,000","27,071,000","16,744,000","19,013,000","15,169,000","18,473,000","16,259,000","13,435,000","10,702,000","7,864,000","16,539,000","16,392,000","5,439,000","7,133,000","6,621,000","3,815,000","7,798,000","10,141,000","10,690,000","11,006,000","7,434,000","9,659,000","7,751,000","2,998,000","7,135,000","7,157,000","7,292,000","6,041,000","6,326,000","6,531,000","5,991,000","10,351,000","7,280,000","1,460,000","354,000","-872,000"
TotalUnusualItemsExcludingGoodwill,"5,805,000","101,000","185,000","77,000","5,442,000","14,118,000","8,691,000","-35,653,000","34,302,000","-25,409,000","329,000","35,308,000","111,000","-310,000","50,000","38,000","-53,000","86,000","36,359,000","155,000","89,000","-12,152,000","573,000","112,000","-5,000","0","375,000","0","0","0","0","0","0","-7,677,000","-53,000","-159,000","0","2,022,000","0",,"-383,000","-2,596,000","9,000","20,000",,"-12,000",,,,"-7,000","2,000",,"65,000","-2,500,000","-11,000","1,007,000",,"36,000","0",,"1,000","297,000",,,,,,,,,,,,,"646,000","0","289,000"
TotalUnusualItems,"5,805,000","101,000","185,000","77,000","5,442,000","14,118,000","8,691,000","-35,653,000","34,302,000","-25,409,000","329,000","35,308,000","111,000","-310,000","50,000","38,000","-53,000","86,000","36,359,000","155,000","89,000","-12,152,000","573,000","112,000","-5,000","0","375,000","0","0","0","0","0","0","-7,677,000","-53,000","-159,000","0","2,022,000","0",,"-383,000","-2,596,000","9,000","20,000",,"-12,000",,,,"-7,000","2,000",,"65,000","-2,500,000","-11,000","1,007,000",,"36,000","0",,"1,000","297,000",,,,,,,,,,,,,"646,000","0","289,000"
NormalizedEBITDA,"352,064,000","89,534,000","84,707,000","86,466,000","91,357,000","91,161,000","82,874,000","96,980,000","82,504,000","94,103,000","91,912,000","91,834,000","90,495,000","96,986,000","92,571,000","88,944,000","83,814,000","91,354,000","90,478,000","75,916,000","76,587,000","72,453,000","70,923,000","65,867,000","68,519,000","74,665,000","70,412,000","62,447,000","56,199,000","59,393,000","54,430,000","55,299,000","48,689,000","61,574,000","48,158,000","54,521,000","48,397,000","45,112,000","54,941,000","58,109,000","44,076,000","45,319,000","47,049,000","33,208,000","35,468,000","31,598,000","35,688,000","31,989,000","30,621,000","25,557,000","19,318,000","30,159,000","28,123,000","20,185,000","21,789,000","15,875,000","15,885,000","16,321,000","17,541,000","18,123,000","18,053,000","14,813,000","17,437,000","14,877,000","10,218,000","14,105,000","14,608,000","14,109,000","12,083,000","10,148,000","9,284,000","8,349,000","12,312,000","10,204,000","3,398,000","2,422,000","-644,000"
TaxRateForCalcs,"0","0.001","0.27","0.27","0","0.001","0.001","0.002","0.001","0.001","0","0","0.27","0.001","0.27","0.001","0.001","0.002","0.001","0.4","0.003","0.004","0.002","0.002","0.001","0.002","0.003","0.002","0.4","0.003","0.003","0.001","0.001","0.003","0.35","0.002","0.016","0.003","0.003","0.005","0.003","0.003","0.002","0.35","0.001","0.015","0.004","0.005","0.003","0.009","0.35","0.007","0.007","0.015","0.014","0.013","0.022","0.009","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"709.491","58.187","49,950","20,790","2,539.562","7,799.534","9,274.305","-57,633.338","17,152.539","-34,885.636","34.297","12,577.956","29,970","-207.319","13,500","31.821","-35.736","144.754","35,040.25","62,000","262.964","-46,028.658","1,320.114","189.715","-6.501","0","1,041.904","0","0","0","0","0","0","-20,670.436","-18,550","-275.36","0","5,304.849","0","0","-1,236.175","-8,828.33","21.558","7,000","0","-177.697","0","0","0","-60.948","700","0","429.981","-38,167.939","-149.08","12,615.66","0","311.213","0","0","350","103,950","0","0","0","0","0","0","0","0","0","0","0","0","258,400","0","115,600"
