name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
TotalExpenses,"1,096,700,000","301,300,000","274,200,000","254,500,000","266,700,000","252,100,000","264,900,000","275,800,000","245,200,000","262,200,000","121,600,000","344,400,000","346,700,000","336,400,000","362,400,000","344,000,000","371,500,000","336,800,000","324,400,000","325,200,000","280,300,000","268,400,000","273,600,000","267,400,000","284,100,000","287,300,000","300,300,000","281,700,000","271,700,000","266,100,000","292,100,000","275,000,000","289,000,000","269,800,000","258,900,000","257,700,000","275,000,000","266,200,000","259,200,000","262,900,000","275,300,000","279,300,000","258,600,000","271,200,000","235,800,000","238,200,000","185,400,000","178,000,000","230,100,000","217,100,000","214,700,000","218,000,000","239,900,000","221,900,000","276,900,000","258,600,000","282,500,000","257,200,000","273,200,000","233,300,000","232,600,000","227,700,000","519,200,000","234,400,000","219,700,000","204,100,000","178,300,000","184,600,000","196,900,000","195,600,000","191,200,000","186,300,000","198,400,000","193,600,000","166,400,000","157,000,000","180,000,000","171,300,000","174,900,000","160,800,000","175,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"175,800,000","16,200,000","102,800,000","27,500,000","29,300,000","18,000,000","-8,100,000","-19,700,000","-6,500,000","218,700,000","2,800,000","-1,500,000","23,900,000","13,100,000","-22,100,000","24,200,000","9,900,000","12,600,000","34,200,000","490,200,000","9,000,000","6,400,000","-2,900,000","6,000,000","3,600,000","-46,800,000","6,600,000","11,400,000","-37,300,000","-1,600,000","3,800,000","8,600,000","8,300,000","1,300,000","5,200,000","5,600,000","8,000,000","8,600,000","5,700,000","11,300,000","10,200,000","13,800,000","2,600,000","14,200,000","12,200,000","15,200,000","6,300,000","4,900,000","45,200,000","99,000,000","-38,600,000","1,800,000","-105,700,000","3,200,000","6,100,000","13,100,000","21,100,000","13,200,000","-700,000","12,300,000","13,800,000","12,300,000","-173,600,000","-4,300,000","4,200,000","14,800,000","17,500,000","10,000,000","21,100,000","10,000,000","3,900,000","10,100,000","8,400,000","11,400,000","8,400,000","7,300,000","11,400,000","6,100,000","200,000","-500,000","-1,300,000"
NormalizedIncome,"175,800,000","16,200,000","102,800,000","27,500,000","29,300,000","18,000,000","-8,900,000","-21,600,000","-3,300,000","10,100,000","-27,700,000","-1,500,000","23,900,000","13,100,000","-22,100,000","24,200,000","9,900,000","12,600,000","40,260,000","5,499,200","9,000,000","6,400,000","-2,900,000","6,000,000","3,600,000","1,200,000","6,600,000","11,400,000","-9,100,000","-1,600,000","3,800,000","8,600,000","8,300,000","1,300,000","5,200,000","5,600,000","8,000,000","8,600,000","5,093,617.021","11,624,712.644","10,537,748.344","13,800,000","2,600,000","12,377,876.106","12,200,000","15,200,000","6,300,000","4,900,000","10,205,840.456","5,600,000","-41,795,000","1,800,000","-44,860,000","3,200,000","-17,196,808.511","22,601,098.901","27,213,084.112","15,714,285.714","21,270,000","19,531,658.291","22,832,727.273","12,930,769.231","17,835,616.438","14,953,731.343","17,640,000","15,052,991.453","12,544,802.867","12,692,307.692","15,135,562.31","9,808,917.197","7,108,064.516","3,022,627.737","12,981,818.182","10,759,550.562","8,137,500","8,277,678.571","12,317,241.379","8,796,842.105","11,000,000","7,125,000","6,740,000"
InterestIncome,"2,600,000","200,000","800,000","1,400,000","200,000","200,000","400,000","100,000","400,000","700,000","100,000","300,000","300,000","700,000","400,000","200,000","200,000","400,000","500,000","900,000","0","100,000","100,000","300,000","200,000","200,000","300,000","100,000","200,000","100,000","200,000","300,000","300,000","200,000","200,000","200,000","300,000","100,000","200,000","0","100,000","100,000","100,000","300,000","400,000","400,000","400,000","400,000","500,000","300,000","300,000","400,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"19,400,000","7,100,000","4,300,000","4,000,000","4,000,000","4,000,000","3,900,000","4,000,000","3,900,000","4,700,000","5,800,000","4,100,000","4,500,000","5,200,000","6,900,000","6,100,000","7,300,000","8,200,000","8,700,000","11,200,000","16,100,000","14,900,000","14,200,000","14,300,000","14,100,000","13,300,000","13,800,000","12,900,000","13,100,000","13,000,000","12,800,000","10,800,000","10,400,000","11,100,000","11,400,000","11,300,000","11,300,000","11,100,000","10,700,000","10,900,000","10,900,000","10,700,000","10,700,000","10,200,000","10,000,000","9,900,000","9,700,000","9,600,000","5,100,000","3,100,000","3,000,000","3,100,000","3,100,000","3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-16,800,000","-6,900,000","-3,500,000","-2,600,000","-3,800,000","-3,800,000","-3,500,000","-3,900,000","-3,500,000","-4,000,000","-5,700,000","-3,800,000","-4,200,000","-4,500,000","-6,500,000","-5,900,000","-7,100,000","-7,800,000","-8,200,000","-10,300,000","-16,100,000","-14,800,000","-14,100,000","-14,000,000","-13,900,000","-13,100,000","-13,500,000","-12,800,000","-12,900,000","-12,900,000","-12,600,000","-10,500,000","-10,100,000","-10,900,000","-11,200,000","-11,100,000","-11,000,000","-11,000,000","-10,500,000","-10,900,000","-10,800,000","-10,600,000","-10,600,000","-9,900,000","-9,600,000","-9,500,000","-9,300,000","-9,200,000","-4,600,000","-2,800,000","-2,700,000","-2,700,000","-3,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"229,700,000","28,300,000","120,700,000","46,700,000","34,000,000","27,300,000","-10,800,000","-24,600,000","2,500,000","22,600,000","-42,900,000","4,300,000","39,400,000","23,100,000","-9,600,000","30,600,000","21,100,000","33,000,000","24,900,000","551,900,000","27,300,000","24,300,000","9,900,000","24,300,000","26,800,000","-73,800,000","22,000,000","25,100,000","-20,300,000","7,400,000","18,500,000","23,900,000","21,900,000","13,400,000","16,800,000","18,500,000","24,800,000","20,800,000","20,100,000","28,300,000","26,000,000","32,300,000","12,900,000","32,800,000","28,300,000","31,800,000","6,500,000","16,900,000","75,300,000","11,400,000","-84,500,000","2,100,000","-98,100,000","-5,400,000","9,700,000","20,000,000","34,300,000","25,900,000","2,400,000","19,400,000","21,800,000","19,600,000","-274,400,000","-5,800,000","7,000,000","24,200,000","28,800,000","15,000,000","22,500,000","16,900,000","12,900,000","5,800,000","17,900,000","20,200,000","12,600,000","11,800,000","18,300,000","12,700,000","2,300,000","13,400,000","15,300,000"
EBITDA,"314,600,000"
ReconciledCostOfRevenue,"749,400,000","214,100,000","180,100,000","173,600,000","181,600,000","169,900,000","172,500,000","173,800,000","164,500,000","187,400,000","34,800,000","258,000,000","261,900,000","247,200,000","267,400,000","264,100,000","277,800,000","243,700,000","239,400,000","228,500,000","203,100,000","194,200,000","196,300,000","194,100,000","205,300,000","197,300,000","218,900,000","205,200,000","197,100,000","187,700,000","210,500,000","196,400,000","205,000,000","190,700,000","189,700,000","183,900,000","196,600,000","192,700,000","188,200,000","192,900,000","198,700,000","204,300,000","182,500,000","204,000,000","164,400,000","175,600,000","121,000,000","121,300,000","159,100,000","139,600,000","72,900,000","146,600,000","160,800,000","143,500,000","199,400,000","179,700,000","201,800,000","179,600,000","185,000,000","163,200,000","163,000,000","158,800,000","165,200,000","156,700,000","149,300,000","149,900,000","143,000,000","133,700,000","145,600,000","143,400,000","141,300,000","138,900,000","147,000,000","144,900,000","122,600,000","113,300,000","137,900,000","127,300,000","115,800,000","124,400,000","135,900,000"
ReconciledDepreciation,"84,900,000","27,900,000","19,900,000","18,400,000","18,700,000","18,800,000","19,300,000","17,100,000","17,200,000","17,200,000","14,300,000","18,000,000","18,200,000","17,400,000","19,100,000","17,900,000","18,400,000","18,300,000","18,500,000","17,300,000","14,200,000","13,800,000","14,400,000","14,600,000","14,200,000","13,900,000","14,800,000","14,400,000","14,800,000","14,100,000","14,500,000","14,100,000","14,700,000","14,200,000","13,900,000","14,300,000","14,300,000","14,100,000","14,900,000","14,200,000","13,900,000","12,500,000","14,000,000","12,300,000","11,500,000","10,600,000","9,500,000","9,000,000","10,200,000","10,900,000","6,600,000","11,300,000","11,200,000","11,200,000","11,300,000","11,300,000","11,400,000","10,800,000","10,600,000","10,400,000","9,600,000","9,600,000","9,300,000","9,100,000","8,600,000","8,200,000","8,000,000","7,600,000","7,800,000","7,900,000","8,000,000","7,600,000","7,900,000","8,100,000","8,600,000","7,400,000","7,800,000","7,800,000","6,900,000","7,700,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"175,800,000","16,200,000","102,800,000","27,500,000","29,300,000","18,000,000","-8,900,000","-21,600,000","-3,300,000","10,100,000","-27,700,000","-1,500,000","23,900,000","13,100,000","-22,100,000","24,200,000","9,900,000","12,600,000","34,200,000","490,200,000","9,000,000","6,400,000","-2,900,000","6,000,000","3,600,000","-46,800,000","6,600,000","11,400,000","-37,300,000","-1,600,000","3,800,000","8,600,000","8,300,000","1,300,000","5,200,000","5,600,000","8,000,000","8,600,000","5,700,000","11,300,000","10,200,000","13,800,000","2,600,000","14,200,000","12,200,000","15,200,000","6,300,000","4,900,000","44,500,000","5,600,000","-42,900,000","1,800,000","-105,700,000","3,200,000","6,100,000","13,100,000","21,100,000","13,200,000","-700,000","12,300,000","13,800,000","12,300,000","-173,600,000","-4,300,000","4,200,000","14,800,000","17,500,000","10,000,000","21,100,000","10,000,000","3,900,000","10,100,000","8,400,000","11,400,000","8,400,000","7,300,000","11,400,000","6,100,000","200,000","-500,000","-12,100,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,"0","0",,,"-10,100,000","534,400,000","0","0","0","0","0","-80,000,000","0","0","-47,000,000",,"-30,000,000",,,,,,,,"1,000,000","-500,000","-500,000",,"0","2,900,000","0",,"0","0","54,100,000","0","-1,700,000","0","-93,600,000","0","35,900,000","-13,200,000","-9,300,000","-4,000,000","-33,800,000","-11,700,000","-14,400,000","-1,000,000","-305,900,000","-30,000,000","-20,800,000","-400,000","7,900,000","-4,200,000","9,300,000","300,000","-5,100,000","9,600,000","-7,200,000","1,000,000","400,000","-1,500,000","-1,400,000","-4,200,000","-18,000,000","-12,200,000","-31,400,000"
TotalUnusualItems,,,,,,,,,,,,,,,"0","0",,,"-10,100,000","534,400,000","0","0","0","0","0","-80,000,000","0","0","-47,000,000",,"-30,000,000",,,,,,,,"1,000,000","-500,000","-500,000",,"0","2,900,000","0",,"0","0","54,100,000","0","-1,700,000","0","-93,600,000","0","35,900,000","-13,200,000","-9,300,000","-4,000,000","-33,800,000","-11,700,000","-14,400,000","-1,000,000","-305,900,000","-30,000,000","-20,800,000","-400,000","7,900,000","-4,200,000","9,300,000","300,000","-5,100,000","9,600,000","-7,200,000","1,000,000","400,000","-1,500,000","-1,400,000","-4,200,000","-18,000,000","-12,200,000","-31,400,000"
NormalizedEBITDA,"314,600,000","56,200,000","140,600,000","65,100,000","52,700,000","46,100,000","8,500,000","-7,500,000","19,700,000","39,800,000","-28,600,000","22,300,000","57,600,000","40,500,000","9,500,000","48,500,000","39,500,000","51,300,000","53,500,000","34,800,000","41,500,000","38,100,000","24,300,000","38,900,000","41,000,000","20,100,000","36,800,000","39,500,000","41,500,000","21,500,000","33,000,000","38,000,000","36,600,000","27,600,000","30,700,000","32,800,000","39,100,000","34,900,000","34,000,000","43,000,000","40,400,000","44,800,000","26,900,000","42,200,000","39,800,000","42,400,000","16,000,000","25,900,000","31,400,000","22,300,000","-76,200,000","13,400,000","6,700,000","5,800,000","-14,900,000","44,500,000","55,000,000","40,700,000","46,800,000","41,500,000","45,800,000","30,200,000","40,800,000","33,300,000","36,400,000","32,800,000","28,900,000","26,800,000","21,000,000","24,500,000","26,000,000","3,800,000","33,000,000","27,300,000","20,800,000","20,700,000","27,500,000","24,700,000","27,200,000","33,300,000","46,700,000"
TaxRateForCalcs,"0.163","0.223","0.118","0.354","0.026","0.222","0.388","0.254","0.27","0.27","0.27","0.27","0.314","0.268","0.27","0.012","0.286","0.27","0.4","0.093","0.196","0.318","0.326","0.396","0.4","0.4","0.195","0.063","0.4","0.4","0.333","0.343","0.272","0.35","0.037","0.222","0.35","0.114","0.394","0.351","0.325","0.361","0.35","0.372","0.333","0.306","0.35","0.329","0.366","0.325","0.35","0.35","0.35","0.35","0.351","0.28","0.343","0.371","0.35","0.382","0.373","0.369","0.374","0.358","0.354","0.368","0.373","0.359","0.359","0.363","0.371","0.263","0.364","0.36","0.344","0.348","0.345","0.358","0.4","0.375","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4,040,000","49,699,200","0","0","0","0","0","-32,000,000","0","0","-18,800,000","0","0","0","0","0","0","0","0","0","393,617.021","-175,287.356","-162,251.656","0","0","1,077,876.106","0","0","0","0","19,805,840.456","0","-595,000","0","-32,760,000","0","12,603,191.489","-3,698,901.099","-3,186,915.888","-1,485,714.286","-11,830,000","-4,468,341.709","-5,367,272.727","-369,230.769","-114,464,383.562","-10,746,268.657","-7,360,000","-147,008.547","2,944,802.867","-1,507,692.308","3,335,562.31","108,917.197","-1,891,935.484","2,522,627.737","-2,618,181.818","359,550.562","137,500","-522,321.429","-482,758.621","-1,503,157.895","-7,200,000","-4,575,000","-12,560,000"
