name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016
NetIncomeFromContinuingAndDiscontinuedOperation,"-101,467,000","-25,839,000","-23,110,000","-24,926,000","-27,592,000","-17,631,000","-18,311,000","-22,041,000","-25,116,000","-29,224,000","-30,577,000","-42,717,000","-29,291,000","-18,959,000","-10,839,000","-24,766,000","-21,096,000","-18,136,000","-16,998,000","-17,062,000","-16,399,000","-16,106,000","-14,573,000","-10,222,000","-9,012,000","-9,343,000","-8,263,000"
NormalizedIncome,"-101,467,000","-25,839,000","-23,110,000","-24,926,000","-27,592,000","-17,631,000","-18,311,000","-22,041,000","-25,116,000","-29,224,000","-30,577,000","-42,717,000","-29,291,000","-18,959,000","-10,839,000","-24,766,000","-21,096,000","-18,136,000","-16,998,000","-17,062,600","-16,399,000","-16,106,000","-14,573,000","-10,222,000","-9,012,000","-9,343,000","-8,263,000"
InterestIncome,"41,000","25,000","7,000","5,000","4,000","6,000","8,000","9,000","47,000","468,000","687,000","1,129,000","1,377,000","906,000","444,000","424,000","376,000","387,000","394,000","418,000","322,000",,,"8,000","14,000",,
InterestExpense,"555,000","143,000","141,000","113,000","158,000","132,000","139,000","184,000","154,000","137,000","95,000","81,000","79,000","53,000","70,000","74,000","9,000","67,000","85,000","104,000","82,000",,,"37,000","30,000",,
NetInterestIncome,"-514,000","-118,000","-134,000","-108,000","-154,000","-126,000","-131,000","-175,000","-107,000","331,000","592,000","1,048,000","1,298,000","853,000","446,000","424,000","367,000","320,000","309,000","314,000","240,000",,,"-29,000","-16,000",,
EBIT,"-99,474,000","-25,348,000","-22,437,000","-24,540,000","-27,149,000","-17,312,000","-18,771,000","-21,789,000","-24,616,000","-28,805,000","-30,070,000","-42,386,000","-29,123,000","-18,560,000","-12,132,000","-24,838,000","-21,047,000","-17,784,000","-16,981,000","-16,949,000","-16,128,000","-15,394,000","-14,266,000","-10,182,000","-8,982,000","-9,307,000","-8,250,000"
EBITDA,"-72,633,000"
ReconciledCostOfRevenue,"101,173,000","24,728,000","24,575,000","25,255,000","26,615,000","21,854,000","21,597,000","21,639,000","21,984,000","21,184,000","20,922,000","20,366,000","19,269,000","16,473,000","15,641,000","14,886,000","14,086,000","12,800,000","12,208,000","11,658,000","10,541,000","9,688,000","9,724,000","9,324,000","9,067,000","8,835,000","8,861,000"
ReconciledDepreciation,"26,841,000","6,757,000","6,655,000","6,872,000","6,557,000","5,995,000","5,909,000","4,892,000","6,512,000","5,502,000","5,318,000","5,343,000","5,013,000","3,519,000","1,785,000","1,787,000","1,665,000","1,576,000","1,372,000","1,322,000","1,253,000","1,176,000","1,133,000","1,000,000","981,000","968,000","967,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-101,467,000","-25,839,000","-23,110,000","-24,926,000","-27,592,000","-17,631,000","-18,311,000","-22,041,000","-25,116,000","-29,224,000","-30,577,000","-42,717,000","-29,291,000","-18,959,000","-10,839,000","-24,766,000","-21,096,000","-18,136,000","-16,998,000","-17,062,000","-16,399,000","-16,106,000","-14,573,000","-10,222,000","-9,012,000","-9,343,000","-8,263,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,"372,000","350,000","376,000","387,000","0","1,000","322,000",,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,"372,000","350,000","376,000","387,000","0","1,000","322,000",,,,,,
NormalizedEBITDA,"-72,633,000","-18,591,000","-15,782,000","-17,668,000","-20,592,000","-11,317,000","-12,862,000","-16,897,000","-18,104,000","-23,303,000","-24,752,000","-37,043,000","-24,110,000","-15,041,000","-10,347,000","-23,051,000","-19,382,000","-16,208,000","-15,609,000","-15,628,000","-14,875,000","-14,218,000","-13,133,000","-9,182,000","-8,001,000","-8,339,000","-7,283,000"
TaxRateForCalcs,"0.4","0.4","0.4","0.27","0.27","0.27","0.032","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.024","0.27","0.27","0.27","0.004","0.4","0.4","0.4","0.4","0.4","0","0.4","0.001"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0"
