name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
		RestructuringAndMergernAcquisition,,,,,,,"0",,,,"81,000"
		OtherSpecialCharges,"-2,347,000","-2,132,000","3,031,000","-3,246,000",,"-5,886,000",,,,,
		GainOnSaleOfBusiness,,,"0","11,249,000",,,,"0",,,
		GainOnSaleOfPPE,,,"0","0","0","0","0","0","0","19,002,000",
	OtherNonOperatingIncomeExpenses,"283,000","7,000","201,000","78,000","-3,000","3,000","-6,000","32,000","20,000","80,000","23,000"
PretaxIncome,"608,432,000","166,841,000","143,822,000","151,652,000","145,730,000","89,561,000","14,841,000","38,664,000","677,000","27,514,000","-6,410,000"
TaxProvision,"67,787,000","19,981,000","17,578,000","18,842,000","11,386,000","13,709,000","369,000","-359,000","-765,000","3,635,000","-960,000"
NetIncomeCommonStockholders,"225,797,000","66,862,000","55,441,000","54,274,000","49,075,000","23,247,000","13,126,000","38,950,000","207,000","23,389,000","-5,391,000"
	NetIncome,"225,797,000","66,862,000","55,441,000","54,274,000","49,075,000","23,247,000","13,126,000","38,950,000","207,000","23,389,000","-5,391,000"
		NetIncomeIncludingNoncontrollingInterests,"540,645,000","146,860,000","126,244,000","132,810,000","134,344,000","75,852,000","14,472,000","39,023,000","1,442,000","23,879,000","-5,450,000"
			NetIncomeContinuousOperations,"540,645,000","146,860,000","126,244,000","132,810,000","134,344,000","75,852,000","14,472,000","39,023,000","1,442,000","23,879,000","-5,450,000"
		MinorityInterests,"-314,848,000","-79,998,000","-70,803,000","-78,536,000","-85,269,000","-52,605,000","-1,346,000","-73,000","-1,235,000","-490,000","59,000"
AverageDilutionEarnings,,,,,"19,000",,,,"0",,
DilutedNIAvailtoComStockholders,"446,116,000","66,862,000","275,760,000","54,274,000","49,094,000","23,247,000","4,324,000","38,950,000","207,000","23,389,000","-5,391,000"
BasicEPS,,"0.51","0.42","0.46","0.44","0.24","0.6","0.438","0.002","0.263",
DilutedEPS,,"0.5","0.42","0.45","0.44","0.24","0.13","0.438","0.002","0.263",
BasicAverageShares,,"131,489,000","131,460,000","118,433,000","112,203,530","96,646,515","40,443,472","88,965,664","88,965,664","88,965,664",
DilutedAverageShares,,"255,287,000","131,599,000","258,028,000","112,280,375","96,672,968","114,350,917","88,965,664","88,965,664","88,965,664",
TotalOperatingIncomeAsReported,"630,822,000","167,366,000","151,085,000","156,873,000","154,245,000","92,442,000","31,245,000","45,721,000","8,120,000","34,816,000","1,286,000"
TotalExpenses,"275,749,000","76,927,000","77,359,000","59,186,000","63,530,000","55,769,000","67,108,000","42,138,000","38,785,000","35,167,000","34,593,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"225,797,000","66,862,000","55,441,000","54,274,000","49,075,000","23,247,000","13,126,000","38,950,000","207,000","23,389,000","-5,391,000"
NormalizedIncome,"213,715,765.91","64,985,840","58,101,549.596","41,576,380","49,075,000","18,261,558","20,529,235.901","38,950,000","207,000","6,895,264","-5,322,131.045"
InterestExpense,"25,020,000","2,664,000","4,433,000","8,545,000","8,512,000","8,770,000","8,806,000","7,089,000","7,463,000","7,382,000","7,719,000"
NetInterestIncome,"-25,020,000","-2,664,000","-4,433,000","-8,545,000","-8,512,000","-8,770,000","-8,806,000","-7,089,000","-7,463,000","-7,382,000","-7,719,000"
EBIT,"633,452,000","169,505,000","148,255,000","160,197,000","154,242,000","98,331,000","23,647,000","45,753,000","8,140,000","34,896,000","1,309,000"
EBITDA,"659,289,000"
ReconciledCostOfRevenue,"149,202,000","40,032,000","40,633,000","32,047,000","37,513,000","30,368,000","23,395,000","19,760,000","21,197,000","15,297,000","17,830,000"
ReconciledDepreciation,"25,837,000","7,382,000","3,444,000","7,076,000","7,338,000","6,894,000","5,925,000","6,671,000","6,475,000","6,766,000","6,635,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"225,797,000","66,862,000","55,441,000","54,274,000","49,075,000","23,247,000","13,126,000","38,950,000","207,000","23,389,000","-5,391,000"
TotalUnusualItemsExcludingGoodwill,"13,596,000","2,132,000","-3,031,000","14,495,000","0","5,886,000","-7,592,000","0","0","19,002,000","-81,000"
TotalUnusualItems,"13,596,000","2,132,000","-3,031,000","14,495,000","0","5,886,000","-7,592,000","0","0","19,002,000","-81,000"
NormalizedEBITDA,"645,693,000","174,755,000","154,730,000","152,778,000","161,580,000","99,339,000","37,164,000","52,424,000","14,615,000","22,660,000","8,025,000"
TaxRateForCalcs,"0.111","0.12","0.122","0.124","0.078","0.153","0.025","0.27","0.27","0.132","0.15"
TaxEffectOfUnusualItems,"1,514,765.91","255,840","-370,450.404","1,797,380","0","900,558","-188,764.099","0","0","2,508,264","-12,131.045"
