name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
TotalExpenses,"2,018,800,000","514,300,000","533,000,000","487,600,000","483,900,000","490,400,000","434,000,000","392,000,000","415,200,000","399,100,000","432,000,000","401,000,000","390,600,000","358,500,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-78,000,000","-31,300,000","-11,600,000","16,600,000","-51,700,000","-25,000,000","7,000,000","-17,000,000","-175,000,000","73,500,000","-231,300,000","-56,700,000","-62,000,000","-210,000,000"
NormalizedIncome,"-63,240,000","-27,238,442.211","-8,940,112.994","20,104,000","-44,327,000","-20,882,000","54,771,764.706","-13,922,800","-80,478,400","25,831,000","-74,551,368.821","-50,968,200","-49,245,800","-194,275,000"
InterestIncome,"900,000","300,000","200,000","200,000","200,000","100,000","100,000","200,000","200,000","300,000","300,000","500,000","600,000","1,100,000"
InterestExpense,"204,700,000","47,200,000","61,200,000","48,300,000","48,000,000","48,900,000","49,300,000","60,800,000","78,000,000","83,000,000","82,900,000","85,600,000","86,000,000","49,100,000"
NetInterestIncome,"-203,800,000","-46,900,000","-61,000,000","-48,100,000","-47,800,000","-48,800,000","-49,200,000","-60,600,000","-77,800,000","-82,700,000","-82,600,000","-85,100,000","-85,400,000","-48,000,000"
EBIT,"153,400,000","7,400,000","43,500,000","63,000,000","39,500,000","15,200,000","57,800,000","35,900,000","-123,900,000","82,000,000","-180,100,000","5,800,000","-400,000","-197,600,000"
EBITDA,"769,000,000"
ReconciledCostOfRevenue,"680,100,000","176,700,000","176,700,000",,,,,,,,,,,
ReconciledDepreciation,"615,600,000","149,400,000","157,200,000","156,700,000","152,300,000","149,700,000","135,900,000","134,100,000","132,600,000","134,300,000","141,800,000","123,300,000","136,800,000","80,500,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-78,000,000","-31,300,000","-11,600,000","16,600,000","-51,700,000","-25,000,000","7,000,000","-17,000,000","-175,000,000","73,500,000","-231,300,000","-56,700,000","-62,000,000","-210,000,000"
TotalUnusualItemsExcludingGoodwill,"-24,600,000","-5,300,000","-4,400,000","-4,800,000","-10,100,000","-5,800,000","-51,400,000","-4,900,000","-109,400,000","65,300,000","-180,100,000","-8,200,000","-17,400,000","-18,500,000"
TotalUnusualItems,"-24,600,000","-5,300,000","-4,400,000","-4,800,000","-10,100,000","-5,800,000","-51,400,000","-4,900,000","-109,400,000","65,300,000","-180,100,000","-8,200,000","-17,400,000","-18,500,000"
NormalizedEBITDA,"793,600,000","162,100,000","205,100,000","224,500,000","201,900,000","170,700,000","245,100,000","174,900,000","118,100,000","151,000,000","141,800,000","137,300,000","153,800,000","-98,600,000"
TaxRateForCalcs,"0.4","0.234","0.395","0.27","0.27","0.29","0.071","0.372","0.136","0.27","0.13","0.301","0.267","0.15"
TaxEffectOfUnusualItems,"-9,840,000","-1,238,442.211","-1,740,112.994","-1,296,000","-2,727,000","-1,682,000","-3,628,235.294","-1,822,800","-14,878,400","17,631,000","-23,351,368.821","-2,468,200","-4,645,800","-2,775,000"
