name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,668,000","-2,517,000","-2,437,000","-2,339,000","-2,242,000","-2,136,000","-2,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"56,526,000","42,256,000","46,042,000","50,111,000","49,887,000","35,262,000","40,278,000","42,254,000","40,451,000","38,854,000","42,571,000","47,679,000","44,763,000","35,975,000","42,884,000","42,223,000","44,923,000","35,487,000","38,387,000","37,862,000","37,352,000","30,316,000","34,421,000","31,258,000","34,519,000","29,009,000","35,786,000","33,387,000","32,873,000","26,423,000","33,090,000","31,222,000","31,925,000","27,077,000","32,216,000","29,270,000","31,128,000","33,374,000","39,143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-4,899,000","-4,423,000","-4,815,000","-4,645,000","-4,481,000","-3,995,000","-5,834,000","-6,155,000","-6,192,000","-4,295,000","-5,218,000","-5,342,000","-4,713,000","-4,066,000","-3,912,000","-3,644,000","-3,805,000","-3,526,000","-3,847,000","-3,333,000","-3,661,000","-3,417,000","-3,805,000","-3,619,000","-3,058,000","-2,792,000","-3,340,000","-3,485,000","-3,596,000","-3,386,000","-3,241,000","-2,927,000","-2,753,000","-2,771,000","-2,772,000","-2,702,000","-2,639,000","-2,666,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,812,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000",
		PrepaidAssets,"14,133,000","15,214,000","18,738,000","15,113,000","14,824,000","12,741,000","10,967,000","14,777,000","14,141,000","12,305,000","13,231,000","10,452,000","13,986,000","12,244,000","11,243,000","9,184,000","9,585,000","9,011,000","10,692,000","9,283,000","12,368,000","12,913,000","12,596,000","18,232,000","11,693,000","12,616,000","12,884,000","14,112,000","12,121,000","14,727,000","12,630,000","14,551,000","16,835,000","10,450,000","9,512,000","9,563,000","6,829,000","8,277,000","9,820,000","6,068,000","5,676,000","8,521,000","8,638,000","7,860,000","4,582,000","10,585,000","3,938,000","10,150,000","3,571,000","5,789,000","7,979,000","8,529,000","5,879,000","6,275,000","6,007,000","6,841,000","4,678,000","5,754,000","4,477,000","4,698,000","3,859,000","3,484,000","3,571,000","3,142,000","2,632,000","2,900,000","4,274,000","2,658,000","2,661,000","2,674,000","3,912,000","1,752,000","1,608,000","2,095,000","2,225,000","1,741,000","4,063,000","3,450,000","2,038,000","2,777,000","3,922,000","2,471,000",,"3,433,000","3,711,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,112,000","11,604,000","11,602,000","11,002,000","11,141,000","10,330,000","10,408,000","8,135,000","8,295,000","9,053,000","8,222,000","7,657,000","7,504,000","8,211,000","7,456,000","7,293,000","6,947,000","7,195,000","7,164,000","5,426,000","5,392,000","5,491,000","5,434,000","4,494,000","5,085,000","4,845,000","4,819,000","4,455,000","4,380,000","4,089,000","4,083,000","3,450,000","3,571,000","3,821,000","2,528,000","2,232,000","2,268,000","2,581,000","2,471,000","2,156,000","2,220,000","2,509,000","2,594,000","2,154,000","2,222,000","2,540,000","2,052,000","2,052,000","1,928,000","1,928,000","1,928,000","1,928,000","1,816,000","1,816,000","1,815,000","2,165,000","1,908,000","1,908,000","1,908,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,112,000","11,604,000","11,602,000","11,002,000","11,141,000","10,330,000","10,408,000","8,135,000","8,295,000","9,053,000","8,222,000","7,657,000","7,504,000","8,211,000","7,456,000","7,293,000","6,947,000","7,195,000","7,164,000","5,426,000","5,392,000","5,491,000","5,434,000","4,494,000","5,085,000","4,845,000","4,819,000","4,455,000","4,380,000","4,089,000","4,083,000","3,450,000","3,571,000","3,821,000","2,528,000","2,232,000","2,268,000","2,581,000","2,471,000","2,156,000","2,220,000","2,509,000","2,594,000","2,154,000","2,222,000","2,540,000","2,052,000","2,052,000","1,928,000","1,928,000","1,928,000","1,928,000","1,816,000","1,816,000","1,815,000","2,165,000","1,908,000","1,908,000","1,908,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,800,000","5,695,000","4,660,000","4,552,000","3,734,000","4,700,000","4,800,000","5,000,000","5,100,000","8,200,000","8,000,000","9,200,000","11,500,000","10,800,000","12,300,000","17,200,000","25,200,000","24,600,000","24,400,000","20,700,000","20,700,000","19,900,000","20,100,000","19,200,000","17,400,000","17,900,000","18,100,000","16,900,000","17,100,000","16,800,000","18,300,000","18,700,000","18,700,000","1,500,000","2,100,000","18,500,000","18,700,000","17,700,000","16,900,000","2,000,000","2,300,000",,"1,300,000"
	TotalNonCurrentAssets,"240,857,000","230,977,000","220,745,000","221,062,000","223,467,000","213,264,000","206,017,000","198,917,000","190,267,000","199,367,000","192,959,000","185,980,000","184,610,000","142,324,000","144,389,000","136,670,000","134,998,000","124,080,000","134,554,000","130,952,000","134,545,000","129,700,000","128,109,000","115,753,000","115,753,000","114,721,000","99,523,000","98,953,000","100,418,000","98,799,000","97,573,000","95,902,000","92,353,000","92,482,000","89,450,000","86,206,000","88,330,000","79,973,000","78,156,000","74,447,000","76,358,000","70,210,000","68,962,000","70,011,000","68,524,000","64,298,000","62,934,000","60,922,000","61,093,000","58,151,000","56,931,000","54,874,000","54,582,000","52,782,000","54,257,000","52,997,000","50,952,000","49,634,000","48,876,000","48,465,000","48,227,000","49,210,000","47,529,000","46,322,000","44,869,000","44,076,000","44,742,000","43,707,000","42,714,000","40,621,000","39,887,000","39,662,000","39,489,000","40,093,000","40,373,000","40,524,000","40,809,000","40,954,000","40,720,000","41,206,000","39,525,000","39,976,000","40,646,000","41,397,000","41,755,000","42,190,000","40,570,000","39,676,000","39,319,000","38,224,000","38,900,000","38,100,000","41,800,000","41,900,000","41,700,000","41,300,000","41,900,000","41,100,000","40,500,000","39,700,000","31,800,000","31,200,000","32,800,000","30,900,000","31,000,000","30,700,000","31,400,000","32,000,000","32,300,000","32,500,000","33,000,000","33,800,000","34,500,000","35,200,000","36,000,000","36,100,000","36,700,000","37,400,000","38,300,000","37,700,000","37,600,000","37,600,000","37,500,000","36,800,000","36,400,000","35,800,000","34,700,000","34,200,000"
		NetPPE,"77,975,000","74,341,000","75,859,000","77,353,000","78,940,000","79,145,000","80,480,000","80,425,000","82,340,000","84,590,000","83,033,000","78,841,000","74,706,000","46,103,000","43,969,000","41,357,000","40,420,000","35,014,000","35,180,000","35,892,000","36,572,000","36,710,000","37,457,000","29,041,000","28,465,000","28,485,000","29,390,000","27,499,000","27,587,000","28,264,000","28,812,000","28,831,000","28,314,000","28,721,000","28,372,000","28,763,000","28,256,000","27,446,000","27,180,000","26,831,000","27,365,000","27,215,000","27,030,000","27,731,000","27,004,000","27,267,000","27,810,000","28,298,000","28,770,000","29,115,000","29,841,000","30,350,000","30,714,000","31,371,000","31,273,000","30,534,000","29,618,000","29,409,000","28,984,000","29,293,000","29,408,000","29,577,000","29,758,000","29,803,000","29,826,000","29,839,000","30,054,000","30,362,000","30,509,000","30,211,000","30,215,000","30,324,000","30,441,000","30,793,000","31,064,000","31,331,000","31,584,000","31,712,000","31,395,000","31,859,000","32,140,000","32,640,000","33,212,000","33,709,000","33,791,000","34,007,000","32,595,000","31,520,000","30,758,000","29,468,000","29,600,000","28,700,000","32,100,000","32,100,000","32,300,000","32,000,000","31,000,000","30,300,000","29,600,000","29,700,000","29,000,000","28,800,000","28,900,000","28,800,000","28,900,000","29,100,000","29,800,000","30,300,000","30,600,000","31,200,000","31,600,000","32,300,000","32,900,000","34,300,000","35,200,000","35,800,000","36,400,000","37,100,000","37,900,000","37,300,000","37,200,000","37,100,000","36,800,000","36,100,000","35,600,000","35,500,000","34,400,000","33,900,000"
			GrossPPE,"77,975,000","172,737,000","75,859,000","77,353,000","78,940,000","173,064,000","80,480,000","80,425,000","82,340,000","174,697,000","83,033,000","78,841,000","74,706,000","135,022,000","43,969,000","41,357,000","40,420,000","118,524,000","35,180,000","35,892,000","36,572,000","114,411,000","37,457,000","29,041,000","28,465,000","100,648,000","29,390,000","27,499,000","27,587,000","96,046,000","28,812,000","28,831,000","28,314,000","91,762,000","28,372,000","28,763,000","28,256,000","86,125,000",,,,"81,664,000",,,,"78,429,000",,,,"76,281,000",,,,"79,122,000","76,072,000","75,333,000","74,417,000","74,208,000","70,150,000","70,459,000","70,574,000","70,743,000","67,986,000","68,031,000","68,054,000","68,067,000","66,055,000","66,363,000","66,510,000","66,212,000","72,321,000","72,430,000","72,547,000","72,899,000","71,469,000","71,736,000","71,989,000","72,117,000","69,110,000","69,574,000","69,855,000","70,355,000","67,726,000","68,223,000","68,305,000","68,521,000","66,914,000","65,499,000","63,739,000","62,846,000","62,300,000","61,700,000","65,100,000","64,200,000","65,000,000","65,000,000","64,000,000","63,300,000","63,000,000","63,100,000","60,400,000","59,200,000","59,700,000","59,600,000","59,300,000","59,500,000","57,800,000","58,300,000","58,600,000","59,200,000","54,100,000","54,800,000","55,400,000","56,800,000","53,400,000","54,000,000","54,600,000","55,300,000","56,100,000","55,500,000","51,800,000","51,700,000","51,400,000","50,700,000","46,700,000","46,600,000","45,500,000","45,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"18,339,000",,,,"18,339,000",,,,"18,339,000",,,,"17,103,000",,,,"11,888,000",,,,"11,888,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"4,450,000",,,,"9,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"64,854,000",,,,"62,324,000",,,,"60,437,000",,,,"38,946,000",,,,"38,112,000",,,,"37,883,000",,,,"35,817,000",,,,"35,570,000",,,,"34,928,000",,,,"34,491,000",,,,"33,983,000",,,,"33,727,000",,,,"33,419,000",,,,"33,248,000",,,,"39,676,000",,,,"39,376,000",,,,"38,968,000",,,,"38,283,000",,,,"32,495,000",,,,"37,287,000",,,,"32,207,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"60,961,000",,,,"59,228,000",,,,"58,132,000",,,,"56,844,000",,,,"52,714,000",,,,"50,109,000",,,,"45,344,000",,,,"42,845,000",,,,"39,588,000",,,,"36,754,000",,,,"33,599,000",,,,"30,979,000",,,,"29,509,000",,,,"32,961,000",,,,"29,663,000",,,,"26,236,000",,,,"24,249,000",,,,"23,018,000",,,,"30,263,000",,,,"29,884,000",,,,"28,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"77,975,000","14,370,000","75,859,000","77,353,000","78,940,000","19,322,000","80,480,000","80,425,000","82,340,000","23,003,000","83,033,000","78,841,000","74,706,000","46,103,000","43,969,000","41,357,000","40,420,000","35,014,000","35,180,000","35,892,000","36,572,000","36,710,000","37,457,000","29,041,000","28,465,000","28,485,000","29,390,000","27,499,000","27,587,000","28,264,000","28,812,000","28,831,000","28,314,000","28,721,000","28,372,000","28,763,000","28,256,000","27,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
