name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
		AssetImpairmentCharge,"0","0","0","0","0","0","76,152,000","253,441,000","18,236,000",,,,,,,,,,,"0","0","0","0","32,755,000","82,658,000","397,443,000","435,451,000","417,197,000","588,712,000",,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"19,039,000","5,144,000","5,487,000","4,769,000","3,639,000","4,724,000","3,933,000","5,215,000","2,136,000","4,314,000","3,266,000","5,042,000","5,413,000","5,420,000","5,311,000","3,992,000","3,908,000","3,957,000","3,905,000","3,405,000","3,225,000","3,150,000","2,482,000","2,617,000","620,000","1,558,000","960,000","-5,175,000","2,398,000","2,907,000","3,078,000","-675,000","4,393,000","5,085,000","2,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-82,000","-1,560,000","0","-226,000","0","-40,000","-1,357,000","-7,667,000","0","-1,492,000","0","-3,149,000","3,639,000","-4,314,000",,,"526,000","-435,000",,,"0","1,224,000","0","0","0","230,000","0","-13,437,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"18,648,000","9,819,000","4,675,000","3,101,000","1,053,000","19,570,000","2,887,000","882,000","-4,155,000","7,889,000","1,911,000","644,000","-33,000","5,815,000","2,182,000","3,822,000","4,259,000","4,374,000","3,678,000","5,392,000","3,371,000","4,106,000","3,607,000","2,935,000","3,579,000","2,688,000","3,418,000","2,494,000","2,620,000","2,351,000","2,358,000","3,094,000","11,087,000","1,977,000","-2,095,000","-4,779,000","5,135,000","6,686,000","7,923,000","-164,941,000","45,533,000","69,286,000","63,074,000","-212,806,000","222,616,000","-1,639,000","2,443,000","1,224,000","1,614,000","-1,688,000","7,958,000","8,078,000","-28,052,000","-141,271,000","178,688,000","0","-1,651,000","1,651,000","-16,275,000","0","0","28,000","-13,717,000","42,368,000",,,,,,,,,,,,,,,,,,,"1,000","6,721,000",,,,,,,"33,900,000","34,700,000","36,300,000","31,600,000","34,200,000","23,900,000","31,800,000","24,300,000","32,600,000","-81,700,000","28,600,000","30,900,000","30,100,000","26,000,000","27,400,000","27,900,000","21,300,000","14,900,000","18,700,000","18,800,000","19,700,000","20,200,000","20,400,000","20,200,000","19,600,000"
		ChangeInWorkingCapital,"-178,733,000","-50,957,000","-103,771,000","-75,476,000","51,471,000","-43,499,000","-14,648,000","-15,131,000","90,730,000","7,918,000","-50,303,000","-14,851,000","68,860,000","42,676,000","-134,211,000","-38,289,000","79,843,000","-1,592,000","-72,583,000","10,463,000","36,019,000","34,777,000","-51,398,000","-25,324,000","-19,857,000","24,640,000","-66,959,000","2,742,000","33,179,000","117,675,000","-29,384,000","-2,953,000","-418,000","92,448,000","-26,481,000","-20,946,000","34,470,000","-13,098,000","-43,238,000","-25,000,000","59,516,000","86,010,000","-85,791,000","15,512,000","52,188,000","58,938,000","-64,528,000","-108,939,000","23,853,000","65,034,000","-58,333,000","-65,487,000","92,013,000","131,886,000","-16,242,000","-68,350,000","-8,009,000","90,476,000","-33,748,000","-88,526,000","36,299,000","103,353,000","-57,505,000","-50,335,000","73,205,000","127,090,000","-95,156,000","-152,753,000","14,589,000","88,751,000","-41,696,000","-76,943,000","34,476,000","75,642,000","6,312,000","-84,550,000","-6,887,000","57,694,000","-46,087,000","-48,414,000","67,311,000","-24,902,000","-34,908,000","2,622,000","80,895,000","34,972,000","-77,585,000","-84,938,000","15,919,000","69,906,000","-79,800,000","-19,500,000","75,100,000","21,000,000","-72,100,000","-28,200,000","64,700,000","20,200,000","-53,600,000","-6,200,000","76,700,000","51,700,000","-65,600,000","-30,100,000","25,900,000","28,000,000","-66,500,000","-28,600,000","27,900,000","55,700,000","-38,000,000","-21,700,000","66,000,000","40,700,000","-53,500,000"
			ChangeInReceivables,"-126,838,000","-67,896,000","-98,688,000","-20,680,000","60,426,000","-37,553,000","-63,606,000","-6,623,000","62,293,000","407,000","-58,655,000","37,963,000","98,793,000","-28,836,000","-101,541,000","4,139,000","88,933,000","-40,597,000","-83,357,000","12,505,000","76,270,000","-24,760,000","-67,395,000","1,348,000","20,455,000","2,939,000","-31,150,000","29,463,000","110,514,000","-27,392,000","-60,947,000","49,301,000","126,195,000","-106,016,000","-92,261,000","26,003,000","66,265,000","-54,142,000","-55,261,000","-9,149,000","73,914,000","148,000","-51,054,000","29,806,000","97,474,000","-69,409,000","-53,984,000","3,586,000","108,557,000","-33,999,000","-67,882,000","53,178,000","144,375,000","-50,981,000","-98,914,000","112,287,000","116,810,000","-118,653,000","-127,259,000","78,819,000","152,361,000","-134,170,000","-91,341,000","65,099,000","176,970,000","-37,975,000","-211,491,000","59,977,000","137,746,000","-96,006,000","-132,963,000","78,838,000","111,244,000","-70,975,000","-114,267,000","77,321,000","153,107,000","-142,074,000","-123,472,000","39,513,000","70,709,000","-24,571,000","-44,865,000","93,243,000","177,861,000","-64,633,000","-208,770,000","27,134,000","64,481,000","-29,340,000","-89,100,000","38,000,000","93,000,000","-50,000,000","-99,200,000","51,600,000","94,500,000","-7,600,000","-93,300,000","51,200,000","95,100,000","-19,800,000","-136,800,000","52,200,000","118,300,000","-74,200,000","-117,000,000","27,600,000","72,000,000","-25,900,000","-57,700,000","42,200,000","109,600,000","-52,100,000","-98,800,000"
			ChangeInInventory,"2,768,000","14,929,000","17,111,000","-21,038,000","-8,234,000","13,385,000","13,873,000","-18,222,000","-8,489,000","13,101,000","6,985,000","-21,264,000","-11,542,000","20,740,000","8,353,000","-22,853,000","-9,172,000","17,667,000","10,337,000","-17,116,000","-8,777,000","13,879,000","10,597,000","-19,215,000","-6,954,000","19,171,000","3,466,000","-16,821,000","-8,826,000","19,699,000","9,386,000","-22,218,000","-17,158,000","34,684,000","17,977,000","-27,567,000","-7,840,000","28,450,000","3,941,000","-23,348,000","-8,403,000","42,384,000","-5,228,000","-32,321,000","-7,757,000","35,972,000","-5,828,000","-13,838,000","-17,548,000","35,093,000","2,839,000","-25,993,000","-6,611,000","92,939,000","20,971,000","-36,935,000","-29,915,000","44,920,000","-186,000","-40,439,000","-12,518,000","41,919,000","5,324,000","-19,419,000","-12,388,000","27,794,000","5,692,000","-28,753,000","-8,175,000","33,538,000","5,324,000","-46,057,000","-18,183,000","43,499,000","30,601,000","-69,003,000","-13,610,000","47,114,000","23,078,000","-53,485,000","-7,088,000","41,410,000","27,880,000","-55,980,000","-20,053,000","45,185,000","-6,206,000","-28,286,000","-14,656,000","17,235,000","12,000,000","-19,500,000","-12,100,000","18,100,000","5,700,000","-15,700,000","-9,100,000","13,400,000","10,100,000","-18,800,000","-5,400,000","13,700,000","17,800,000","-20,100,000","-8,000,000","9,500,000","12,300,000","-14,800,000","-7,200,000","14,300,000","13,400,000","-21,200,000","-11,000,000","11,000,000","5,700,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,"-1,158,000","1,374,000","808,000","-2,724,000","401,000","-371,000","-1,771,000","1,484,000","1,524,000","6,955,000","-412,000","1,573,000","-23,000","4,625,000","-2,258,000","-10,734,000","-2,734,000","0","0","1,094,000","-400,000","56,000","-750,000","364,000",,"19,133,000","4,239,000","-5,182,000","6,451,000","12,513,000","48,679,000","8,768,000","-73,331,000","7,725,000",,,"-34,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"44,819,000","22,400,000","-5,829,000","27,866,000","382,000","4,542,000","22,109,000","-1,248,000","-8,444,000","-6,338,000","23,145,000","-44,215,000","-39,263,000","33,803,000","36,520,000","-20,477,000","-14,869,000","35,611,000","24,956,000","657,000","-34,614,000","50,198,000","8,418,000","-2,803,000","-47,722,000","22,912,000","-46,839,000","14,503,000","-91,330,000","112,163,000","15,211,000","-21,015,000","-119,485,000","135,653,000","47,785,000","-5,364,000","-50,807,000","62,194,000","-4,190,000","8,714,000","-57,456,000","67,221,000","-29,030,000","-15,359,000","-96,906,000","111,656,000","15,051,000","-4,985,000","-25,374,000","-29,361,000","98,000","81,003,000","-12,838,000","-31,956,000","5,667,000","-20,318,000","18,667,000","-6,756,000","41,170,000","-8,704,000","-38,376,000","6,176,000","14,902,000","1,506,000","-14,699,000","-66,404,000","56,453,000","-15,285,000","13,837,000","-4,049,000","51,590,000","-23,601,000","-14,861,000","-12,812,000","46,140,000","-18,281,000","-69,818,000","67,727,000","40,807,000","-2,840,000","7,058,000","8,856,000","-37,099,000","6,622,000","-15,692,000","-48,356,000","77,845,000","-16,933,000","15,273,000","-12,000","-14,700,000","36,100,000","-1,800,000","-22,100,000","10,700,000","-10,800,000","4,000,000","-24,000,000","5,800,000","21,500,000","-7,800,000","-23,900,000","19,700,000","2,800,000","-36,500,000","31,500,000","13,000,000","17,900,000","-15,800,000","-3,400,000","-13,200,000","24,100,000","-27,500,000","4,300,000","22,900,000"
				ChangeInPayable,"8,399,000","16,280,000","-10,873,000","16,706,000","-13,714,000","23,099,000","-5,506,000","525,000","-6,142,000","24,000","7,707,000","-19,167,000","-27,275,000","24,187,000","-1,892,000","2,196,000","-3,761,000","9,497,000","13,424,000","-924,000","-15,347,000","11,427,000","2,499,000","-2,881,000","-28,677,000","-13,861,000","-32,486,000","35,470,000","-51,633,000","52,256,000","21,627,000","-10,297,000","-34,853,000","45,778,000","35,438,000","-2,496,000","-15,068,000","17,254,000","1,477,000","25,797,000","-9,500,000","-1,826,000","-25,022,000","21,384,000","-40,176,000","18,183,000","15,051,000","-4,985,000","-25,374,000","-29,361,000","98,000","81,003,000","-12,838,000","-31,956,000","5,667,000","-20,318,000","18,667,000","-6,756,000","41,170,000","-8,704,000","-38,376,000","6,176,000","14,902,000","1,506,000","-14,699,000","-66,404,000","56,453,000","-15,285,000","13,837,000","-4,049,000","51,590,000","-23,601,000","-14,861,000","-12,812,000","46,140,000","-18,281,000","-69,818,000","67,727,000","40,807,000","-2,840,000","7,058,000","8,856,000","-37,099,000","6,622,000","-15,692,000","-48,356,000","77,845,000","-16,933,000","15,273,000","-12,000","-14,700,000","36,100,000","-1,800,000","-22,100,000","10,700,000","-10,800,000","4,000,000","-24,000,000","5,800,000","21,500,000","-7,800,000","-23,900,000","19,700,000","2,800,000","-36,500,000","31,500,000","13,000,000","17,900,000","-15,800,000","-3,400,000","-13,200,000","24,100,000","-27,500,000","4,300,000","22,900,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"8,399,000","16,280,000","-10,873,000","16,706,000","-13,714,000","23,099,000","-5,506,000","525,000","-6,142,000","24,000","7,707,000","-19,167,000","-27,275,000","24,187,000","-1,892,000","2,196,000","-3,761,000","9,497,000","13,424,000","-924,000","-15,347,000","11,427,000","2,499,000","-2,881,000","-28,677,000","-13,861,000","-32,486,000","35,470,000","-51,633,000","52,256,000","21,627,000","-10,297,000","-34,853,000","45,778,000","35,438,000","-2,496,000","-15,068,000","17,254,000","1,477,000","25,797,000","-9,500,000","-1,826,000","-25,022,000","21,384,000","-40,176,000","18,183,000","15,051,000","-4,985,000","-25,374,000","-40,671,000","11,408,000","81,003,000","6,059,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"36,420,000","6,120,000","5,044,000","11,160,000","14,096,000","-18,557,000","27,615,000","-1,773,000","-2,302,000","-6,362,000","15,438,000","-25,048,000","-11,988,000","9,616,000","38,412,000","-22,673,000","-11,108,000","26,114,000","11,532,000","1,581,000","-19,267,000","38,771,000","5,919,000","78,000","-19,045,000","36,773,000","-14,353,000","-20,967,000","-39,697,000","59,907,000","-6,416,000","-10,718,000","-84,632,000","89,875,000","12,347,000","-2,868,000","-35,739,000","44,940,000","-5,667,000",,"-47,956,000","69,047,000","-4,008,000",,"-56,730,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-57,850,000","-921,000","-10,966,000","-45,407,000","-556,000","-7,335,000","9,448,000","-5,933,000","44,590,000","16,371,000","-27,618,000","-3,539,000","11,386,000","18,287,000","-48,091,000","-18,324,000","6,831,000","-9,315,000","-4,848,000","-856,000","-1,859,000","5,566,000","-70,000","-15,496,000","11,490,000","11,055,000","-4,369,000","-9,645,000","9,481,000","9,503,000","-3,493,000","-15,942,000","9,648,000","23,682,000","9,903,000","-27,492,000","11,029,000","-8,227,000","6,416,000","12,818,000","15,480,000","6,246,000","-5,417,000","18,283,000","8,132,000","-14,670,000","-20,312,000","-2,912,000","5,435,000","-32,559,000","19,750,000","5,511,000","-3,517,000","-25,049,000","22,208,000","-54,997,000","-31,190,000","15,862,000","15,075,000","-27,320,000","14,622,000","26,016,000","19,293,000","-79,334,000","-366,000","60,733,000","39,350,000","-101,876,000","4,560,000","-12,070,000","2,539,000","-11,929,000","15,324,000","5,594,000","20,317,000","-53,234,000","6,151,000","2,553,000","-785,000","39,000","41,090,000","-46,973,000","7,658,000","-5,182,000","-6,307,000","9,648,000","-7,219,000","-5,942,000","-24,590,000","5,100,000","12,300,000","-2,300,000","800,000","-7,700,000","-5,300,000","3,400,000","10,600,000","-18,800,000","-700,000","-3,000,000","10,400,000","4,200,000","-1,500,000","-11,100,000","9,000,000","-4,900,000","8,900,000","-7,300,000","4,100,000","-7,700,000","1,800,000","5,200,000","1,200,000","27,200,000","-15,800,000"
