name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,833,000","15,224,000","15,250,000","13,534,000","13,009,000","11,339,000","10,482,000","9,370,000","11,733,000","7,047,000","6,924,000","6,777,000","5,993,000","5,547,000","4,977,262","4,624,870","4,309,777","3,867,996","3,543,721","3,308,276",,,,"2,106,458",,"1,555,430","1,308,011","1,145,230","1,007,539","800,000","800,000","700,000","700,000","600,000","600,000","500,000","500,000","500,000","600,000","500,000","500,000","500,000","400,000","500,000","400,000","400,000","400,000","400,000","200,000","200,000","200,000","200,000","200,000","100,000","200,000",,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,887,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,106,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"119,511,000","45,407,000","16,526,000","21,970,000","35,609,000","-7,524,000","-62,863,000","-75,932,000","-62,538,000","-141,266,000","-5,587,000","-9,548,000","-2,361,000","5,423,000","-22,145,000","2,584,000","22,778,000","40,449,000","29,559,000","25,278,000","35,459,000","54,874,000","21,407,000","41,944,000","51,950,000","52,963,000","181,000","22,907,000","57,531,000","67,553,000","10,392,000","42,219,000","46,735,000","63,842,000","7,256,000","55,482,000","69,880,000","81,945,000","50,610,000","67,106,000","86,059,000","86,920,000","38,735,000","46,986,000","68,971,000","74,220,000","31,555,000","44,161,000","47,361,000","55,874,000","28,052,000","36,311,000","28,992,000","29,825,000","-62,468,000","-1,699,000","7,881,000","16,693,000","-34,242,000","23,283,000","57,755,000","74,662,000","25,198,000","64,140,000","82,092,000","79,623,000","66,636,000","82,307,000","75,958,000","73,413,000","51,173,000","59,182,000","56,767,000","57,254,000","41,168,000","43,005,000","39,215,431","37,386,152","24,011,181","24,841,784","26,193,724","31,746,566","15,719,394","14,211,654","17,742,313","21,968,981","9,150,379","12,525,253","11,727,242","11,960,601","5,205,774","6,500,000","6,300,000","6,800,000","2,600,000","4,100,000","4,500,000","3,900,000","-200,000","1,700,000","1,700,000","1,800,000","1,400,000","2,000,000","700,000","500,000","1,100,000","1,300,000","500,000","-1,200,000","2,000,000","2,700,000","2,200,000","2,300,000","2,000,000","1,800,000","1,800,000","-17,900,000","7,400,000","7,300,000","7,700,000"
NetNonOperatingInterestIncomeExpense,"-5,832,000","-975,000","-1,392,000","-1,744,000","-1,722,000","-1,705,000","-1,714,000","-536,000","-507,000","-344,000","40,000","25,000","52,000","2,000","105,000","97,000","-310,000","-245,000","-284,000","-388,000","-443,000","-455,000","-499,000","-526,000","-489,000","-459,000","-449,000","-466,000","-502,000","-453,000","23,000","44,000","-9,000","40,000","96,000","105,000","108,000","191,000","248,000","231,000","219,000","183,000","211,000","566,000","420,000","400,000","385,000","483,000","394,000","450,000","356,000","334,000","-19,000","1,022,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,"975,000","1,392,000","1,744,000","1,722,000","1,705,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,"1,714,000","536,000","507,000","344,000","-40,000","-25,000","-52,000","-2,000","-105,000","-97,000","310,000","245,000","284,000","388,000","443,000","455,000","499,000","526,000","489,000","459,000","449,000","466,000","502,000","453,000","-23,000","-44,000","9,000","-40,000","-96,000","-105,000","-108,000","-191,000","-248,000","-231,000","-219,000","-183,000","-211,000","-566,000","-420,000","-400,000","-385,000","-483,000","-394,000","-450,000","-356,000","-334,000","19,000","-1,022,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,,,,"-820,000",,,"-113,180,000",,,,,,,,,,,,,"0","-10,820,000","-14,322,000","-2,420,000","-14,623,000","-48,651,000","-83,107,000","-14,875,000","-46,845,000","0",,,"0","-72,466,000","0","-914,000","-1,836,000","-480,000","-283,000","-558,000","-148,000","-4,985,000",,"-1,402,000","-1,046,000",,,"-822,000","-2,000,000",,"-4,968,000","-8,058,000",,,,,"0","6,833,000",,,"0",,,,,,,"0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,"0",,,,
	SpecialIncomeCharges,,,"0","0","0","0","-820,000","0","0","-113,180,000",,,,,,,,,"0","0","0","0","0","-925,000","-9,816,000","-2,420,000","-13,163,000","-47,977,000","-83,807,000","-13,211,000","-46,845,000","0","0","0","0","-72,466,000","0","-914,000","-1,836,000","-480,000","-283,000","-558,000","-148,000","-4,985,000",,"-1,402,000","-1,046,000","0","0","-822,000","-2,000,000","0","-4,968,000","-8,058,000",,,,,"0","6,833,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","846,000","8,236,000","2,199,000","7,746,000","-12,000","200,000","7,259,000","16,745,000","0","0","0","0","0","0","914,000","1,836,000","480,000","283,000","558,000","148,000","4,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0","0","820,000","0","0","113,180,000",,,,,,,,,,,,,"0","0","1,453,000","0","742,000","45,843,000","81,919,000","5,952,000","30,100,000","0",,,"0","72,466,000",,,,,,,,,,"1,402,000","1,046,000","0","0","822,000",,"0","4,968,000","8,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,"0","79,000","127,000","221,000","4,675,000","2,146,000","1,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,,,,,,,,,"0","-9,895,000","-4,506,000",,"-1,460,000","-674,000","700,000","-1,664,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"113,679,000","44,432,000","15,134,000","20,226,000","33,887,000","-9,229,000","-65,741,000","-76,468,000","-63,045,000","-254,790,000","-5,547,000","-9,523,000","-2,309,000","5,425,000","-22,040,000","2,681,000","22,468,000","40,204,000","29,275,000","24,890,000","35,016,000","54,419,000","20,908,000","30,598,000","37,139,000","50,084,000","-14,891,000","-26,210,000","-26,078,000","52,225,000","-36,430,000","42,263,000","46,726,000","63,882,000","7,352,000","-16,879,000","69,988,000","81,222,000","49,022,000","66,857,000","85,995,000","86,545,000","38,798,000","42,567,000","69,391,000","73,218,000","30,894,000","44,644,000","47,755,000","55,502,000","26,408,000","36,645,000","24,005,000","22,789,000","-61,144,000","695,000","9,680,000","18,932,000","-31,550,000","33,373,000","60,429,000","76,907,000","27,521,000","66,479,000","84,927,000","82,753,000","69,214,000","84,461,000","77,952,000","74,922,000","52,127,000","59,802,000","57,251,000","57,253,000","41,351,000","43,160,000","39,461,498","37,689,462","24,272,692","25,069,679","26,433,288","31,900,283","15,834,628","14,354,660","17,888,613","19,965,128","9,202,177","12,613,096","11,898,426","12,057,922","5,283,380","6,600,000","6,300,000","6,800,000","2,600,000","4,000,000","4,500,000","3,900,000","-300,000","1,600,000","1,600,000","1,700,000","1,300,000","2,000,000","500,000","400,000","1,000,000","1,200,000","300,000","-1,300,000","2,000,000","2,700,000","2,200,000","2,400,000","2,000,000","1,800,000","1,800,000",,,,
TaxProvision,"23,600,000","9,500,000","4,400,000","2,000,000","7,700,000","-300,000","13,400,000","-20,600,000","-16,200,000","-76,500,000","-1,200,000","-1,400,000","0","3,400,000","-5,400,000","-3,800,000","5,700,000","11,200,000","1,300,000","8,200,000","12,300,000","20,800,000","7,400,000","7,000,000","14,100,000","19,000,000","6,200,000","-14,600,000","-28,200,000","19,700,000","-4,600,000","15,800,000","16,600,000","24,000,000","7,700,000","11,600,000","26,400,000","30,100,000","17,500,000","25,200,000","32,600,000","32,900,000","13,700,000","16,100,000","26,000,000","27,300,000","10,200,000","15,800,000","17,300,000","20,100,000","8,900,000","13,900,000","9,100,000","8,300,000","-20,600,000","-1,300,000","3,000,000","6,200,000","-11,053,000","9,637,000","21,664,000","27,764,000","9,339,000","24,332,000","31,084,000","30,288,000","24,754,000","31,251,000","28,841,000","27,722,000","19,159,000","22,725,000","21,755,000","21,858,000","15,714,000","16,401,000","14,995,000","14,322,000","9,223,000","9,526,000","10,045,000","12,123,000","6,017,000","5,455,000","6,798,000","7,586,000","3,497,000","4,793,000","4,521,000","4,582,000","1,994,000","2,500,000","2,400,000","2,600,000","900,000","1,600,000","1,800,000","1,600,000","-200,000","600,000","600,000","700,000","500,000","800,000","200,000","200,000","400,000","500,000","100,000","-400,000","800,000","1,100,000","900,000","900,000","800,000","700,000","-500,000",,,,
NetIncomeCommonStockholders,"89,524,000","34,754,000","10,357,000","18,226,000","25,952,000","-8,929,000","-79,128,000","-55,868,000","-46,845,000","-178,648,000","-4,347,000","-8,123,000","-2,309,000","2,025,000","-16,154,000","6,299,000","16,324,000","28,290,000","27,358,000","16,296,000","22,179,000","32,878,000","13,270,000","23,096,000","22,533,000","30,438,000","-20,599,000","-11,610,000","2,094,000","31,739,000","-30,879,000","25,718,000","29,284,000","38,827,000","-309,000","-28,479,000","42,304,000","49,935,000","30,943,000","40,868,000","52,389,000","52,712,000","23,264,000","26,467,000","43,391,000","45,918,000","20,694,000","28,844,000","30,455,000","35,402,000","17,508,000","22,745,000","14,905,000","14,489,000","-40,544,000","1,995,000","6,680,000","12,732,000","-20,458,000","23,902,000","38,683,000","51,128,000","18,182,000","42,147,000","53,843,000","52,465,000","44,460,000","53,210,000","49,111,000","47,200,000","32,968,000","37,077,000","35,496,000","35,665,000","25,637,000","26,759,000","24,466,498","23,367,462","15,049,692","15,543,679","16,388,288","19,777,283","9,817,628","8,899,660","11,090,613","12,379,128","5,705,177","7,820,096","7,377,426","7,475,922","3,289,380","4,100,000","3,900,000","4,200,000","1,700,000","2,400,000","2,700,000","2,300,000","-100,000","1,000,000","1,000,000","1,000,000","800,000","1,200,000","300,000","200,000","600,000","700,000","200,000","-900,000","1,200,000","1,600,000","1,300,000","1,500,000","1,200,000","1,100,000","2,300,000","900,000","500,000","500,000","700,000"
	NetIncome,"90,079,000","34,932,000","10,734,000","18,226,000","26,187,000","-8,929,000","-79,141,000","-55,868,000","-46,845,000","-178,290,000","-4,347,000","-8,123,000","-2,309,000","2,025,000","-16,640,000","6,481,000","16,768,000","29,004,000","27,975,000","16,690,000","22,716,000","33,619,000","13,508,000","23,598,000","23,039,000","31,084,000","-21,091,000","-11,610,000","2,122,000","32,525,000","-31,830,000","26,463,000","30,126,000","39,882,000","-348,000","-28,479,000","43,588,000","51,122,000","31,522,000","41,657,000","53,395,000","53,645,000","25,098,000","26,467,000","43,391,000","45,918,000","20,694,000","28,844,000","30,455,000","35,402,000","17,508,000","22,745,000","14,905,000","14,489,000","-40,544,000","1,995,000","6,680,000","12,732,000","-20,458,000","23,902,000","38,683,000","51,128,000","18,182,000","42,147,000","53,843,000","52,465,000","44,460,000","53,210,000","49,111,000","47,200,000","32,968,000","37,077,000","35,496,000","35,665,000","25,637,000","26,759,000","24,466,498","23,367,462","15,049,692","15,543,679","16,388,288","19,777,283","9,817,628","8,899,660","11,090,613","12,379,128","5,705,177","7,820,096","7,377,426","7,475,922","3,289,380","4,100,000","3,900,000","4,200,000","1,700,000","2,400,000","2,700,000","2,300,000","-100,000","1,000,000","1,000,000","1,000,000","800,000","1,200,000","300,000","200,000","600,000","700,000","200,000","-900,000","1,200,000","1,600,000","1,300,000","1,500,000","1,200,000","1,100,000","2,300,000","900,000","500,000","500,000","700,000"
