name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
				TotalTaxPayable,"13,743,000","19,276,000","20,719,000","27,872,000","31,853,000","29,692,000","18,885,000","31,226,000","18,596,000","4,046,000","624,000","372,000","389,000","15,080,000","13,408,000","466,000","23,872,000","10,771,000","4,069,000","19,793,000","37,960,000","19,631,000","20,242,000","20,888,000","28,114,000","21,236,000","9,534,000","9,758,000","22,120,000","11,020,000","5,547,000",,,"0","740,000","0","22,349,000","3,125,000","7,359,000","8,468,000","16,688,000","13,109,000","2,651,000","2,877,000","1,577,000",,,,,,,,,,,,,,,,"1,764,955","0","0","929,532","5,008,999","3,054,883","3,485,759","6,939,617","2,765,676","182,221","147,729",,,"0","0","0","2,602,709","937,231",
					IncomeTaxPayable,"13,743,000","19,276,000","20,719,000","27,872,000","31,853,000","29,692,000","18,885,000","31,226,000","18,596,000","4,046,000","624,000","372,000","389,000","15,080,000","13,408,000","466,000","23,872,000","10,771,000","4,069,000","19,793,000","37,960,000","19,631,000","20,242,000","20,888,000","28,114,000","21,236,000","9,534,000","9,758,000","22,120,000","11,020,000","5,547,000",,,"0","740,000","0","22,349,000","3,125,000","7,359,000","8,468,000","16,688,000","13,109,000","2,651,000","2,877,000","1,577,000",,,,,,,,,,,,,,,,"1,764,955","0","0","929,532","5,008,999","3,054,883","3,485,759","6,939,617","2,765,676","182,221","147,729",,,"0","0","0","2,602,709","937,231",
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0"
			CurrentAccruedExpenses,"90,282,000","127,802,000","100,342,000","86,634,000","76,684,000","97,320,000","81,913,000","72,871,000","76,583,000","88,925,000","84,753,000","74,950,000","77,838,000","79,396,000","81,445,000","78,852,000","85,137,000","85,993,000","82,445,000","77,869,000","82,594,000","82,699,000","86,531,000","79,202,000","95,049,000","95,380,000","97,123,000","77,007,000","69,250,000","57,320,000","65,294,000","33,594,000","28,351,000","27,655,000","53,477,000","44,152,000","29,543,000","31,757,000","11,197,000","18,447,000","7,852,000","6,076,000","5,856,000","4,389,000","2,620,000","4,904,000","17,369,000","15,351,000","14,562,000","16,139,000","14,757,000","12,580,000","10,240,000","14,164,000","14,899,000","9,480,000","9,317,000","11,291,185","10,059,287","7,804,670","7,266,398","8,823,748","6,091,177","4,039,006","3,657,249","5,942,618","5,535,060","4,865,120","3,128,263","6,039,204","3,916,275","3,961,861","2,088,796","3,747,096","2,982,235","2,704,441","1,827,663","3,607,090","2,507,359"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,241,000",,"6,854,000","16,036,000","11,409,000","10,563,000","6,300,000","15,445,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,100,287,000","1,167,806,000","1,078,404,000","1,308,872,000","1,399,431,000","1,577,596,000","1,440,751,000","1,558,074,000","1,807,559,000","1,789,502,000","1,549,623,000","107,840,000","95,314,000","82,666,000","79,282,000","82,613,000","90,769,000","98,580,000","96,395,000","92,479,000","78,792,000","76,113,000","88,719,000","58,041,000","55,349,000","46,991,000","46,277,000","33,248,000","32,439,000","27,704,000","27,300,000",,,"0","0","216,000,000","172,000,000","127,000,000","250,000,000","292,000,000","265,000,000","220,000,000","260,000,000","250,000,000","290,000,000","300,000,000","288,500,000","289,500,000","296,300,000","319,300,000","306,300,000","289,800,000","266,300,000","268,300,000","267,300,000","234,300,000",,,,"38,000,000",,,,,,,,,,,,,,,,,,"0","25,000,000"
			CurrentDebt,"1,100,287,000","1,167,806,000","1,078,404,000","1,308,872,000","1,399,431,000","1,577,596,000","1,440,751,000","1,558,074,000","1,807,559,000","1,789,502,000","1,549,623,000","107,840,000","95,314,000","82,666,000","79,282,000","82,613,000","90,769,000","98,580,000","96,395,000","92,479,000","78,792,000","76,113,000","88,719,000","58,041,000","55,349,000","46,991,000","46,277,000","33,248,000","32,439,000","27,704,000","27,300,000",,,"0","0","216,000,000","172,000,000","127,000,000","250,000,000","292,000,000","265,000,000","220,000,000","260,000,000","250,000,000","290,000,000","300,000,000","288,500,000","289,500,000","296,300,000","319,300,000","306,300,000","289,800,000","266,300,000","268,300,000","267,300,000","234,300,000",,,,"38,000,000",,,,,,,,,,,,,,,,,,"0","25,000,000"
				LineOfCredit,"1,100,287,000","1,167,806,000","1,078,404,000","1,308,872,000","1,399,431,000","1,577,596,000","1,440,751,000","1,558,074,000","1,807,559,000","1,789,502,000","1,549,623,000","107,840,000","95,314,000","82,666,000","79,282,000","82,613,000","90,769,000","98,580,000","96,395,000","92,479,000","78,792,000","76,113,000","88,719,000","58,041,000","55,349,000","46,991,000","46,277,000","33,248,000","32,439,000","27,704,000","27,300,000",,,"0",,"216,000,000","172,000,000","127,000,000","250,000,000","292,000,000","265,000,000","220,000,000","260,000,000","250,000,000","290,000,000","300,000,000","288,500,000","289,500,000","296,300,000","319,300,000","306,300,000","289,800,000","266,300,000","268,300,000","267,300,000","234,300,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,"171,185,000","237,044,000","250,821,000","259,330,000","258,344,000","271,152,000","276,360,000","269,201,000","261,498,000","267,587,000","252,638,000","265,661,000","255,587,000",,"226,011,000","220,883,000","210,071,000","200,109,000","187,730,000","185,772,000","185,277,000","186,506,000","190,639,000","194,286,000","193,898,000","192,298,000","188,142,000","179,043,000","164,971,000","151,638,000","139,111,000","126,234,000","117,206,000","110,333,000","102,001,000","94,118,000","88,070,000","81,350,000","72,577,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186,506,000","190,639,000","194,286,000","193,898,000","192,298,000","188,142,000","179,043,000","164,971,000","151,638,000","139,111,000","126,234,000","117,206,000","110,333,000","102,001,000","94,118,000","88,070,000","81,350,000","72,577,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"117,035,000","124,623,000","132,612,000","131,221,000","124,998,000","132,739,000","119,834,000","120,520,000","97,465,000","106,246,000","112,024,000","107,840,000","95,314,000","82,666,000","79,282,000","82,613,000","90,769,000","98,580,000","96,395,000","92,479,000","78,792,000","80,333,000","88,719,000","58,041,000","55,349,000","46,991,000","46,277,000","33,248,000","32,439,000","27,704,000","27,300,000","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,583,980,000","1,598,078,000","1,565,854,000","1,226,525,000","1,237,518,000","1,236,894,000","1,259,409,000","1,215,604,000","1,224,892,000","1,203,901,000","1,221,474,000","2,828,116,000","2,801,072,000","2,602,338,000","2,331,106,000","2,290,604,000","2,322,126,000","2,359,919,000","2,210,381,000","2,161,923,000","1,989,876,000","2,061,714,000","2,093,069,000","2,208,565,000","2,179,202,000","1,989,162,000","1,926,504,000","1,761,934,000","1,751,648,000","1,761,036,000","1,684,076,000","689,116,000","679,845,000","689,282,000","662,674,000","395,840,000","395,267,000","406,492,000","674,000","849,000","936,000","1,246,000","1,553,000","1,856,000","2,098,000","2,396,000","1,535,000","16,887,000","2,143,000","2,200,000","2,229,000","2,039,000","2,345,000","5,000","23,000",,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,498,881,000","1,502,096,000","1,498,908,000","1,154,509,000","1,157,024,000","1,141,041,000","1,139,665,000","1,084,700,000","1,091,545,000","1,092,300,000","1,091,891,000","2,695,132,000","2,660,717,000","2,473,656,000","2,194,687,000","2,133,997,000","2,150,873,000","2,170,182,000","1,963,504,000","1,899,148,000","1,708,687,000","1,784,101,000","1,816,600,000","1,912,283,000","1,896,424,000","1,723,268,000","1,654,457,000","1,503,363,000","1,479,262,000","1,482,456,000","1,425,409,000","448,785,000","450,278,000","451,780,000","452,229,000","197,774,000","199,159,000","200,542,000","674,000","849,000","936,000","1,246,000","1,553,000","1,856,000","2,098,000","2,396,000","998,000","1,167,000","1,334,000","1,499,000","1,663,000","1,824,000","1,983,000","5,000","23,000","45,000","216,870,000","168,102,835","100,138,345","38,192,762","779,794","932,277","1,082,749","1,231,374","1,379,902","16,534,623","1,697,073","2,146,482","2,323,281","2,500,656","2,676,724","2,852,019","3,051,574","2,208,297","2,377,223","2,369,451","1,542,845","1,464,733","1,587,876"
			LongTermDebt,"1,439,175,000","1,440,908,000","1,442,499,000","1,100,003,000","1,101,702,000","1,083,693,000","1,083,678,000","1,021,994,000","1,020,443,000","1,018,923,000","1,017,463,000","2,618,382,000","2,586,409,000","2,473,656,000","2,194,687,000","2,133,997,000","2,150,873,000","2,170,182,000","1,963,504,000","1,899,148,000","1,708,687,000","1,784,101,000","1,816,600,000","1,912,283,000","1,896,424,000","1,723,268,000","1,654,457,000","1,503,363,000","1,479,262,000","1,482,456,000","1,425,409,000","448,785,000","450,278,000","451,780,000","452,229,000","197,774,000","199,159,000","200,542,000","674,000","849,000","936,000","1,246,000","1,553,000","1,856,000","2,098,000","2,396,000","998,000","1,167,000","1,334,000","1,499,000","1,663,000","1,824,000","1,983,000",,,,"216,800,000","168,000,000","100,000,000","38,019,325","571,679","689,892","806,498","921,656","1,035,361","16,151,965","1,269,331","1,669,269","1,797,403","1,924,422","2,049,746","2,173,546","2,296,023","1,656,972","1,743,698","1,829,362","924,843","965,582","1,005,776"
			LongTermCapitalLeaseObligation,"59,706,000","61,188,000","56,409,000","54,506,000","55,322,000","57,348,000","55,987,000","62,706,000","71,102,000","73,377,000","74,428,000","76,750,000","74,308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,000","23,000","45,000","70,000","102,835","138,345","173,437","208,115","242,385","276,251","309,718","344,541","382,658","427,742","477,213","525,878","576,234","626,978","678,473","755,551","551,325","633,525","540,089","618,002","499,151","582,100"
		NonCurrentDeferredLiabilities,"45,365,000","36,630,000","32,604,000","35,682,000","39,739,000","40,867,000","48,144,000","59,860,000","69,845,000","85,390,000","95,441,000","100,742,000","108,367,000","114,979,000","120,990,000","140,224,000","146,410,000","171,185,000","237,044,000","250,821,000","259,330,000","258,344,000","271,152,000","276,360,000","269,201,000","261,498,000","267,587,000","252,638,000","265,661,000","255,587,000","237,201,000","226,011,000","220,883,000","210,071,000","200,109,000","187,730,000","185,772,000","185,277,000",,,,,,,,,,,,,,,,,,,"64,661,000","57,578,782","51,018,256","43,969,186","37,848,918","33,452,670","28,970,753","25,119,148","23,378,354","22,345,995","21,864,507","15,408,138","15,676,237","13,650,722","9,719,605","5,630,575","1,675,612","0","0","0","367,583","286,882",
			NonCurrentDeferredTaxesLiabilities,"45,365,000","36,630,000","32,604,000","35,682,000","39,739,000","40,867,000","48,144,000","59,860,000","69,845,000","85,390,000","95,441,000","100,742,000","108,367,000","114,979,000","120,990,000","140,224,000","146,410,000","171,185,000","237,044,000","250,821,000","259,330,000","258,344,000","271,152,000","276,360,000","269,201,000","261,498,000","267,587,000","252,638,000","265,661,000","255,587,000","237,201,000","226,011,000","220,883,000","210,071,000","200,109,000","187,730,000","185,772,000","185,277,000",,,,,,,,,,,,,,,,,,,"64,661,000","57,578,782","51,018,256","43,969,186","37,848,918","33,452,670","28,970,753","25,119,148","23,378,354","22,345,995","21,864,507","15,408,138","15,676,237","13,650,722","9,719,605","5,630,575","1,675,612","0","0","0","367,583","286,882",
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,639,252","4,419,509","4,515,535","2,239,267","1,963,799","1,836,681","1,703,042",,"1,213,432",,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,993,000","21,466,000","14,320,000","8,684,000","27,431,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","537,000","640,000","809,000","701,000","566,000","215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,"0","4,535,000","4,935,000","6,199,000","6,333,000","6,955,000","8,322,000","9,697,000","9,534,000","8,620,000","8,860,000","8,515,000","8,448,000",,,,,,,,,,,,"0","10,336,000","10,336,000","10,336,000","20,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,,,,,"0","0","0","0","4,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"39,734,000","59,352,000","34,342,000","36,334,000","40,755,000","54,986,000","71,600,000","71,044,000","63,502,000","26,211,000","29,607,000","27,307,000","25,789,000","7,370,000","8,474,000","8,061,000","15,146,000","9,018,000","1,213,000","3,094,000","13,344,000","10,821,000","5,317,000","19,922,000","13,577,000","4,396,000","4,460,000","5,933,000","6,725,000","27,704,000",,"0","0","0","10,336,000","10,336,000","10,336,000","20,673,000","19,998,000","19,381,000","18,783,000",,"16,884,000","16,068,000","15,253,000","14,449,000","14,531,000","15,080,000","0","0","0","0","362,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"1,346,167,000","1,324,837,000","1,428,650,000","1,474,940,000","1,403,229,000","1,373,526,000","1,272,172,000","1,194,862,000","1,120,676,000","1,227,013,000","1,146,313,000","1,150,857,000","1,126,039,000","1,123,969,000","1,147,749,000","1,137,485,000","1,175,347,000","1,137,509,000","1,063,882,000","1,004,853,000","980,703,000","917,163,000","987,978,000","935,181,000","908,742,000","839,747,000","901,419,000","897,876,000","817,318,000","902,215,000","959,860,000","952,256,000","910,218,000","869,476,000","816,648,000","791,898,000","750,990,000","708,427,000","690,487,000","652,827,000","639,495,000","613,319,000","585,189,000","558,464,000","530,963,000","504,965,000","482,956,000","448,727,000","438,132,000","335,480,000","322,106,000","309,137,000","295,698,000","283,863,000","273,462,000","260,256,000","248,363,000","235,279,663","223,201,964","255,615,122","260,937,318","247,278,267","233,723,357","221,841,133","209,695,123","195,322,175","184,544,625","172,114,227","162,132,637","151,389,440","140,087,605","132,630,633","125,558,351","119,148,046","111,779,131","105,680,074","85,493,449","80,607,618","35,682,698"
	StockholdersEquity,"1,305,540,000","1,286,346,000","1,390,203,000","1,454,685,000","1,376,502,000","1,341,917,000","1,239,104,000","1,162,989,000","1,073,625,000","1,169,388,000","1,094,419,000","1,120,354,000","1,102,724,000","1,095,120,000","1,104,411,000","1,096,092,000","1,127,845,000","1,087,347,000","1,010,866,000","955,374,000","930,815,000","864,301,000","937,702,000","886,077,000","864,868,000","800,493,000","863,517,000","897,876,000","817,318,000","902,215,000","959,860,000","952,256,000","910,218,000","869,476,000","816,648,000","791,898,000","750,990,000","708,427,000","670,489,000","633,446,000","620,712,000","595,488,000","568,305,000","542,396,000","515,710,000","490,516,000","468,425,000","448,727,000","422,804,000","335,480,000","322,106,000","309,137,000","295,698,000","283,863,000","273,462,000","260,256,000","248,363,000","235,279,663","223,201,964","255,615,122","260,937,318","247,278,267","233,723,357","221,841,133","209,695,123","195,322,175","184,544,625","172,114,227","162,132,637","151,389,440","140,087,605","132,630,633","125,558,351","119,148,046","111,779,131","105,680,074","85,493,449","80,607,618","35,682,698"
		CapitalStock,"404,000","410,000","440,000","458,000","458,000","456,000","456,000","456,000","455,000","454,000","454,000","454,000","454,000","453,000","453,000","453,000","453,000","452,000","452,000","452,000","464,000","464,000","463,000","463,000","463,000","462,000","482,000","483,000","483,000","496,000","501,000","501,000","501,000","498,000","498,000","507,000","170,000","169,000","169,000","169,000","172,000","171,000","171,000","171,000","171,000","171,000","171,000","170,000","170,000","155,000","155,000","154,000","153,000","153,000","153,000","152,000","152,000","151,591","151,076","159,799","159,961","159,874","159,215","158,996","158,798","157,674","157,145","156,205","155,796","154,982","153,525","153,307","153,151","152,947","152,088","150,838","135,500","135,200",
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"404,000","410,000","440,000","458,000","458,000","456,000","456,000","456,000","455,000","454,000","454,000","454,000","454,000","453,000","453,000","453,000","453,000","452,000","452,000","452,000","464,000","464,000","463,000","463,000","463,000","462,000","482,000","483,000","483,000","496,000","501,000","501,000","501,000","498,000","498,000","507,000","170,000","169,000","169,000","169,000","172,000","171,000","171,000","171,000","171,000","171,000","171,000","170,000","170,000","155,000","155,000","154,000","153,000","153,000","153,000","152,000","152,000","151,591","151,076","159,799","159,961","159,874","159,215","158,996","158,798","157,674","157,145","156,205","155,796","154,982","153,525","153,307","153,151","152,947","152,088","150,838","135,500","135,200",
		AdditionalPaidInCapital,"0","0","0","51,206,000","47,236,000","75,282,000","70,036,000","70,065,000","67,021,000","67,321,000","64,631,000","61,705,000","59,091,000","60,303,000","58,713,000","56,410,000","54,271,000","53,870,000","52,049,000","49,928,000","66,293,000","66,414,000","70,112,000","66,838,000","64,287,000","64,622,000","31,344,000","35,360,000","31,339,000","111,659,000","141,490,000","137,512,000","134,892,000","135,441,000","129,570,000","156,574,000","159,596,000","151,216,000","149,818,000","147,881,000","166,133,000","167,719,000","167,126,000","166,723,000","165,611,000","163,538,000","162,418,000","161,267,000","154,975,000","82,400,000","81,358,000","78,274,000","76,647,000","74,574,000","74,873,000","73,121,000","72,654,000","71,443,150","70,044,239","114,142,020","116,383,214","115,527,975","113,387,363","112,748,857","111,705,706","108,063,899","106,735,523","103,647,887","102,728,402","100,905,851","97,320,816","96,838,828","96,516,925","96,117,932","94,191,165","93,622,551","78,696,036","78,308,754",
		RetainedEarnings,"1,548,845,000","1,552,845,000","1,654,544,000","1,638,380,000","1,582,384,000","1,511,970,000","1,482,172,000","1,439,680,000","1,381,766,000","1,362,631,000","1,335,290,000","1,310,319,000","1,291,700,000","1,276,473,000","1,258,323,000","1,248,396,000","1,228,808,000","1,211,632,000","1,124,762,000","1,109,207,000","1,097,534,000","1,049,367,000","1,067,015,000","1,032,709,000","996,253,000","964,270,000","1,032,966,000","1,015,570,000","964,145,000","906,010,000","859,019,000","807,852,000","770,345,000","729,505,000","683,728,000","636,390,000","592,791,000","554,191,000","518,389,000","485,075,000","453,060,000","427,598,000","401,008,000","375,502,000","349,928,000","326,807,000","306,164,000","287,681,000","268,153,000","253,353,000","240,939,000","230,841,000","219,119,000","209,047,000","198,436,000","186,983,000","175,557,000","163,684,922","153,006,649","141,313,303","144,394,143","131,590,418","120,176,779","108,933,280","97,830,619","87,100,602","77,651,957","68,310,135","59,248,439","50,328,607","42,613,264","35,638,498","28,888,275","22,877,167","17,435,878","11,906,685","6,661,913","2,163,664",
		GainsLossesNotAffectingRetainedEarnings,"-243,709,000","-266,909,000","-264,781,000","-235,359,000","-253,576,000","-245,791,000","-313,560,000","-347,212,000","-375,617,000","-261,018,000","-305,956,000","-252,124,000","-248,521,000","-242,109,000","-213,078,000","-209,167,000","-155,687,000","-178,607,000","-166,397,000","-204,213,000","-233,476,000","-251,944,000","-199,888,000","-213,933,000","-196,135,000","-228,861,000","-201,275,000","-153,537,000","-178,649,000","-115,950,000","-41,150,000","6,391,000","4,480,000","4,032,000","2,852,000","-1,573,000","-1,567,000","2,851,000","2,113,000","321,000","1,347,000",,,,,"0","-328,000","-391,000","-494,000","-428,000","-346,000","-132,000","-221,000","89,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,682,698"
	MinorityInterest,"40,627,000","38,491,000","38,447,000","20,255,000","26,727,000","31,609,000","33,068,000","31,873,000","47,051,000","57,625,000","51,894,000","30,503,000","23,315,000","28,849,000","43,338,000","41,393,000","47,502,000","50,162,000","53,016,000","49,479,000","49,888,000","52,862,000","50,276,000","49,104,000","43,874,000","39,254,000","37,902,000",,,,,,,,,,,,"19,998,000","19,381,000","18,783,000","17,831,000","16,884,000","16,068,000","15,253,000","14,449,000","14,531,000","0","15,328,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"2,744,715,000","2,727,254,000","2,832,702,000","2,554,688,000","2,478,204,000","2,425,610,000","2,322,782,000","2,184,983,000","2,094,068,000","2,188,311,000","2,111,882,000","3,738,736,000","3,689,133,000","3,568,776,000","3,299,098,000","3,230,089,000","3,278,718,000","3,257,529,000","2,974,370,000","2,854,522,000","2,639,502,000","2,648,402,000","2,754,302,000","2,798,360,000","2,761,292,000","2,523,761,000","2,517,974,000","2,401,239,000","2,296,580,000","2,384,671,000","2,385,269,000","1,401,041,000","1,360,496,000","1,321,256,000","1,268,877,000","989,672,000","950,149,000","908,969,000","671,163,000","634,295,000","621,648,000","596,734,000","569,858,000","544,252,000","517,808,000","492,912,000","469,423,000","449,894,000","424,138,000","336,979,000","323,769,000","310,961,000","297,681,000","283,863,000","273,462,000","260,256,000","465,163,000","403,279,663","323,201,964","293,634,447","261,508,997","247,968,159","234,529,855","222,762,789","210,730,484","211,474,140","185,813,956","173,783,496","163,930,040","153,313,862","142,137,351","134,804,179","127,854,374","120,805,018","113,522,829","107,509,436","86,418,292","81,573,200","36,688,474"
CommonStockEquity,"1,305,540,000","1,286,346,000","1,390,203,000","1,454,685,000","1,376,502,000","1,341,917,000","1,239,104,000","1,162,989,000","1,073,625,000","1,169,388,000","1,094,419,000","1,120,354,000","1,102,724,000","1,095,120,000","1,104,411,000","1,096,092,000","1,127,845,000","1,087,347,000","1,010,866,000","955,374,000","930,815,000","864,301,000","937,702,000","886,077,000","864,868,000","800,493,000","863,517,000","897,876,000","817,318,000","902,215,000","959,860,000","952,256,000","910,218,000","869,476,000","816,648,000","791,898,000","750,990,000","708,427,000","670,489,000","633,446,000","620,712,000","595,488,000","568,305,000","542,396,000","515,710,000","490,516,000","468,425,000","448,727,000","422,804,000","335,480,000","322,106,000","309,137,000","295,698,000","283,863,000","273,462,000","260,256,000","248,363,000","235,279,663","223,201,964","255,615,122","260,937,318","247,278,267","233,723,357","221,841,133","209,695,123","195,322,175","184,544,625","172,114,227","162,132,637","151,389,440","140,087,605","132,630,633","125,558,351","119,148,046","111,779,131","105,680,074","85,493,449","80,607,618","35,682,698"
CapitalLeaseObligations,"59,706,000","61,188,000","56,409,000","54,506,000","55,322,000","57,348,000","55,987,000","62,706,000","71,102,000","73,377,000","74,428,000","76,750,000","74,308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,000","23,000","45,000","70,000","102,835","138,345","173,437","208,115","242,385","276,251","309,718","344,541","382,658","427,742","477,213","525,878","576,234","626,978","678,473","755,551","551,325","633,525","540,089","618,002","499,151","582,100"
NetTangibleAssets,"822,160,000","806,083,000","907,724,000","961,842,000","883,751,000","848,928,000","779,404,000","714,816,000","651,057,000","684,097,000","624,090,000","625,842,000","616,959,000","625,482,000","567,997,000","557,367,000","561,029,000","537,262,000","447,002,000","413,331,000","397,182,000","336,455,000","345,658,000","309,085,000","307,844,000","281,549,000","336,676,000","385,425,000","310,623,000","363,837,000","353,144,000","833,329,000","791,418,000","749,866,000","697,011,000","667,549,000","625,528,000","578,575,000","548,866,000","511,698,000","496,053,000","519,214,000","491,879,000","464,753,000","436,817,000","410,372,000","386,815,000","365,637,000","343,733,000","295,425,000","281,382,000","268,229,000","255,291,000","242,888,000","231,657,000","237,314,000","225,059,000","211,613,776","199,182,372","231,554,936","236,386,462","222,236,742","208,114,669","195,665,282","182,952,109","168,011,998","156,479,546","160,287,967","149,861,519","138,673,464","140,087,605","132,630,633","125,558,351","119,148,046","111,779,131","105,680,074","85,493,449","80,607,618","35,682,698"
WorkingCapital,"2,111,214,000","2,113,687,000","2,202,708,000","1,898,316,000","1,874,207,000","1,828,316,000","1,799,988,000","1,718,613,000","1,624,293,000","1,669,486,000","1,617,607,000","3,175,097,000","3,133,662,000","3,063,186,000","2,773,592,000","2,661,795,000","2,691,020,000","2,729,557,000","2,519,867,000","2,433,975,000","2,263,404,000","2,281,454,000","2,320,871,000","2,399,120,000","2,309,185,000","2,138,176,000","2,117,150,000","1,965,440,000","1,880,501,000","1,938,910,000","1,900,240,000","1,454,661,000","1,405,796,000","1,382,790,000","1,311,619,000","1,023,718,000","981,610,000","948,087,000","534,962,000","497,647,000","480,822,000","504,735,000","478,613,000","450,382,000","422,766,000","395,172,000","374,682,000","354,485,000","333,506,000","270,603,000","258,208,000","244,119,000","230,775,000","207,346,000","199,075,000",,,,,,,,,,,,,,,,,,,,,,,,
InvestedCapital,"3,845,002,000","3,895,060,000","3,911,106,000","3,863,560,000","3,877,635,000","4,003,206,000","3,763,533,000","3,743,057,000","3,901,627,000","3,977,813,000","3,661,505,000","3,738,736,000","3,689,133,000","3,568,776,000","3,299,098,000","3,230,089,000","3,278,718,000","3,257,529,000","2,974,370,000","2,854,522,000","2,639,502,000","2,648,402,000","2,754,302,000","2,798,360,000","2,761,292,000","2,523,761,000","2,517,974,000","2,401,239,000","2,296,580,000","2,384,671,000","2,385,269,000","1,401,041,000","1,360,496,000","1,321,256,000","1,268,877,000","1,205,672,000","1,122,149,000","1,035,969,000","921,163,000","926,295,000","886,648,000","816,734,000","829,858,000","794,252,000","807,808,000","792,912,000","757,923,000","739,394,000","720,438,000","656,279,000","630,069,000","600,761,000","563,981,000","552,163,000","540,762,000","494,556,000","465,163,000","403,279,663","323,201,964","331,634,447","261,508,997","247,968,159","234,529,855","222,762,789","210,730,484","211,474,140","185,813,956","173,783,496","163,930,040","153,313,862","142,137,351","134,804,179","127,854,374","120,805,018","113,522,829","107,509,436","86,418,292","81,573,200","61,688,474"
