name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
		NetInvestmentPurchaseAndSale,"-5,804,000","-3,904,000","-11,387,000","-640,000","10,127,000","17,275,000","-7,684,000","-4,160,000","1,486,000","-1,925,000","4,852,000","8,492,000","9,519,000","-3,481,000","12,228,000","4,300,000","2,030,000","-3,452,000","-7,768,000","-1,442,000","-2,419,000","-13,022,000","-14,227,000","-6,269,000","6,791,000","-4,938,000","-7,372,000","1,010,000","-434,000","-665,000","-757,000","4,356,000","7,982,000","2,432,000","14,027,000","4,331,000","-644,000","-7,548,000","-6,854,000","2,274,000","26,633,000","-11,536,000","-25,751,000","-1,259,000","-13,599,000","-27,438,000","-20,091,000","-7,053,000","-7,464,000","8,737,000","-3,688,000","-3,393,000","-7,370,000","1,764,000","7,012,000","-33,451,000","4,571,000","2,775,000","-14,347,000","-3,294,000","-6,963,000","-5,467,000","-1,679,000","8,528,000","-239,000","-1,349,000",,,,,,,,,,,,,
			PurchaseOfInvestment,"-42,729,000","-8,789,000","-19,337,000","-6,910,000","-7,693,000","-6,752,000","-37,624,000","-30,366,000","-9,913,000","-22,001,000","-34,446,000","-21,710,000","-1,500,000","-8,874,000","-4,150,000","-11,882,000","-14,439,000","-10,791,000","-34,684,000","-8,643,000","-26,886,000","-31,696,000","-33,415,000","-19,228,000","-16,936,000","-15,434,000","-10,605,000","-4,265,000","-42,800,000","-25,458,000","-25,992,000","-5,592,000","-26,867,000","-31,473,000","-14,823,000","-13,444,000","-35,887,000","-41,730,000","-59,620,000","-18,500,000","-18,073,000","-30,898,000","-48,008,000","-9,792,000","-21,634,000","-28,466,000","-24,600,000","-19,290,000","-31,197,000","-23,683,000","-24,543,000","-15,313,000","-23,675,000","-31,053,000","-13,654,000","-38,844,000","-18,476,000","-5,422,000","-25,348,000","-6,186,000","-7,989,000","-5,467,000","2,118,000","-4,403,000",,,,,,,,,,,,,,,
			SaleOfInvestment,"36,925,000","4,885,000","7,950,000","6,270,000","17,820,000","24,027,000","29,940,000","26,206,000","11,399,000","20,076,000","39,298,000","30,202,000","11,019,000","5,393,000","16,378,000","16,182,000","16,469,000","7,339,000","26,916,000","7,201,000","24,467,000","18,674,000","19,188,000","12,959,000","23,727,000","10,496,000","3,233,000","5,275,000","42,366,000","24,793,000","25,235,000","9,948,000","34,849,000","33,905,000","28,850,000","17,775,000","35,243,000","34,182,000","52,766,000","20,774,000","44,706,000","19,362,000","22,257,000","8,533,000","8,035,000","1,028,000","4,509,000","12,237,000","23,733,000","32,420,000","20,855,000","11,920,000","16,305,000","32,817,000","20,666,000","5,393,000","23,047,000","8,197,000","11,001,000","2,892,000",,,"-3,797,000","12,931,000","1,406,000","-1,349,000",,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,783,000","8,084,000","4,612,000","3,380,000","13,097,000",,,,,,,,,,,,"15,098,000",,,,"-36,000",,,,,,"-7,019,000",,,"-85,000","0","0","-30,000","-22,000",,,,"40,719,000"
FinancingCashFlow,"3,385,000","1,720,000","0","1,665,000","0","1,577,000","-204,000","1,455,000","0","-3,364,000","-4,252,000","1,274,000","-2,325,000","-1,373,000","-3,266,000","-5,121,000","-8,975,000","-397,000","589,000","1,157,000","3,378,000","2,363,000","617,000","5,606,000","2,480,000","-2,505,000","-591,000","-1,853,000","-4,044,000","-465,000","597,000","-3,462,000","-9,785,000","-3,033,000","-12,533,000","-1,399,000","-2,229,000","-1,176,000","-3,465,000","-2,250,000","-10,745,000","-8,421,000","1,072,000","463,000","5,926,000","2,489,000","8,820,000","3,578,000","-38,000","3,436,000","3,625,000","2,304,000","218,000","-251,000","-4,583,000","-379,000","154,000","623,000","2,583,000","1,391,000","184,000","658,000","220,000","581,000","67,000","936,000","0","636,000","239,000","880,000","302,000","440,000","16,000","1,433,000","4,000","310,000","3,000","81,000","32,674,000"
	CashFlowFromContinuingFinancingActivities,"3,385,000","1,720,000","0","1,665,000","0","1,577,000","-204,000","1,455,000","0","-3,364,000","-4,252,000","1,274,000","-2,325,000","-1,373,000","-3,266,000","-5,121,000","-8,975,000","-397,000","589,000","1,157,000","3,378,000","2,363,000","617,000","5,606,000","2,480,000","-2,505,000","-591,000","-1,853,000","-4,044,000","-465,000","597,000","-3,462,000","-9,785,000","-3,033,000","-12,533,000","-1,399,000","-2,229,000","-1,176,000","-3,465,000","-2,250,000","-10,745,000","-8,421,000","1,072,000","463,000","5,926,000","2,489,000","8,820,000","3,578,000","-38,000","3,436,000","3,625,000","2,304,000","218,000","-251,000","-4,583,000","-379,000","154,000","623,000","2,583,000","1,391,000","184,000","658,000","220,000","581,000","67,000","936,000","0","636,000","239,000","880,000","302,000","440,000","16,000","1,433,000","4,000","310,000","3,000","81,000","32,674,000"
		NetCommonStockIssuance,,,"0","0","0","0","0","0","0","-4,780,000","-4,252,000","0","-2,325,000","-2,536,000","-3,266,000","-6,308,000","-8,975,000","-1,459,000","0","0","0","0","0","0","0","-3,417,000","-1,922,000","-2,813,000","-3,426,000","-1,917,000","0","-4,385,000","-10,145,000","-4,127,000","-12,627,000","-2,338,000","-2,849,000","-2,002,000","-4,145,000","-2,859,000","-11,258,000","-8,906,000","7,424,000","646,000","-1,563,000","2,153,000","8,253,000","2,453,000","-38,000","3,436,000","3,625,000","2,304,000","218,000","-251,000","-4,583,000","-379,000","154,000","623,000","2,583,000","1,391,000","184,000","658,000","220,000","581,000","67,000","936,000","0","636,000","239,000","880,000","302,000","440,000","16,000","1,433,000","4,000","310,000","3,000","81,000",
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","629,000","7,424,000","646,000","-1,563,000","2,153,000","8,253,000","2,813,000","1,169,000","3,436,000","3,625,000","2,304,000","218,000","572,000","12,000","847,000","154,000","623,000","2,583,000","1,391,000","184,000","658,000","220,000","581,000","67,000","936,000","0","636,000","239,000","880,000","302,000","440,000","16,000","1,433,000","4,000","310,000","3,000","81,000",
			CommonStockPayments,,,"0","0","0","0","0","0","0","-4,780,000","-4,252,000","0","-2,325,000","-2,536,000","-3,266,000","-6,308,000","-8,975,000","-1,459,000","0","0","0","0","0","0","0","-3,417,000","-1,922,000","-2,813,000","-3,426,000","-1,917,000","0","-4,385,000","-10,145,000","-4,127,000","-12,627,000","-2,338,000","-2,849,000","-2,002,000","-3,516,000","-2,859,000","-11,258,000","-9,535,000","0","0",,,"0","-360,000","-1,207,000","0","0","0","0","-823,000","-4,595,000",,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"3,385,000","1,720,000","0","1,665,000","0","1,577,000","0","1,455,000","0","1,416,000","0","1,274,000","0","1,163,000","0","1,187,000","0","1,062,000","589,000","1,157,000","3,378,000","2,363,000","617,000","5,606,000","2,480,000","912,000","1,331,000","848,000","382,000","4,152,000","597,000","923,000","539,000","915,000","94,000","939,000","620,000","826,000","718,000","651,000","61,000","185,000",,"373,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","112,000","-1,000,000","-2,700,000",,,,"179,000",,,,,"-38,000","-42,000","452,000","300,000","67,000","-556,000","1,443,000","336,000","567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,644,000"
EndCashPosition,"39,742,000","39,778,000","33,153,000","34,278,000","26,706,000","53,662,000","21,143,000","22,067,000","29,979,000","22,903,000","22,803,000","14,851,000","24,527,000","21,469,000","22,260,000","9,212,000","10,700,000","18,382,000","21,739,000","22,931,000","17,103,000","12,621,000","18,401,000","19,998,000","18,664,000","11,315,000","18,909,000","16,316,000","12,084,000","13,993,000","16,166,000","14,042,000","22,893,000","28,201,000","24,117,000","11,607,000","7,539,000","10,000,000","18,422,000","21,680,000","20,507,000","6,322,000","14,954,000","22,695,000","14,379,000","15,058,000","17,098,000","23,134,000","22,228,000","27,074,000","12,104,000","8,657,000","8,215,000","15,483,000","13,328,000","11,144,000","43,093,000","52,501,000","40,697,000","42,679,000","43,026,000","37,177,000","37,968,000","36,509,000","30,113,000","31,690,000","35,111,000","24,492,000","37,929,000","33,220,000","28,844,000","27,035,000","56,832,000","58,615,000","59,130,000","63,515,000","65,294,000","68,519,000",
	ChangesInCash,"-13,920,000","6,731,000","-1,106,000","7,657,000","-27,202,000","32,988,000","-1,255,000","-8,149,000","7,102,000","134,000","7,935,000","-9,628,000","3,057,000","-809,000","13,086,000","-1,473,000","-7,562,000","-3,371,000","-1,203,000","5,796,000","4,382,000","-5,805,000","-1,473,000","1,307,000","7,411,000","-7,618,000","2,594,000","4,232,000","-1,865,000","-2,179,000","2,223,000","-8,461,000","-5,349,000","4,121,000","12,397,000","4,076,000","-2,479,000","-8,352,000","-3,187,000","1,184,000","14,226,000","-8,645,000","-7,727,000","8,048,000","-639,000","-1,907,000","-5,804,000","1,101,000","-4,779,000","14,944,000","3,443,000","370,000","-7,402,000","2,442,000","2,359,000","-31,840,000","-9,425,000","11,748,000","-2,230,000","-625,000","5,844,000","-849,000","1,322,000","6,304,000","-1,774,000","-3,509,000","10,646,000","-13,454,000","4,952,000","4,611,000","1,285,000","-29,908,000","-1,761,000","-370,000","-4,627,000","-1,826,000","-3,261,000","-5,329,000",
	EffectOfExchangeRateChanges,"36,000","-106,000","-19,000","-85,000","246,000","-469,000","331,000","237,000","-26,000","-34,000","17,000","-48,000","1,000","18,000","-38,000","-15,000","-120,000","14,000","11,000","32,000","100,000","25,000","-124,000","27,000","-62,000","24,000","-1,000","0","-44,000","6,000","-99,000","-390,000","41,000","-37,000","113,000","-8,000","18,000","-70,000","-71,000","-11,000","-41,000","13,000","-14,000","268,000","-40,000","-133,000","-232,000","-195,000","-67,000","26,000","4,000","72,000","134,000","-287,000","-175,000","-109,000","17,000","56,000","248,000","278,000","5,000","58,000","137,000","92,000","197,000","88,000","-27,000","17,000","-243,000","-235,000","524,000","111,000","-22,000","-145,000","242,000","47,000","36,000","38,000",
	BeginningCashPosition,"53,662,000","33,153,000","34,278,000","26,706,000","53,662,000","21,143,000","22,067,000","29,979,000","22,903,000","22,803,000","14,851,000","24,527,000","21,469,000","22,260,000","9,212,000","10,700,000","18,382,000","21,739,000","22,931,000","17,103,000","12,621,000","18,401,000","19,998,000","18,664,000","11,315,000","18,909,000","16,316,000","12,084,000","13,993,000","16,166,000","14,042,000","22,893,000","28,201,000","24,117,000","11,607,000","7,539,000","10,000,000","18,422,000","21,680,000","20,507,000","6,322,000","14,954,000","22,695,000","14,379,000","15,058,000","17,098,000","23,134,000","22,228,000","27,074,000","12,104,000","8,657,000","8,215,000","15,483,000","13,328,000","11,144,000","43,093,000","52,501,000","40,697,000","42,679,000","43,026,000","37,177,000","37,968,000","36,509,000","30,113,000","31,690,000","35,111,000","24,492,000","37,929,000","33,220,000","28,844,000","27,035,000","56,832,000","58,615,000","59,130,000","63,515,000","65,294,000","68,519,000","73,810,000",
IncomeTaxPaidSupplementalData,"9,346,000","2,355,000","2,501,000","1,971,000","2,519,000","2,192,000","679,000","1,200,000","1,764,000","1,084,000","1,218,000","1,069,000","908,000","1,868,000","578,000","986,000","1,375,000","1,355,000","1,269,000","1,429,000","1,225,000","1,280,000","1,683,000","361,000","932,000","311,000","492,000","719,000","426,000","548,000","542,000","367,000","78,000","289,000","1,062,000","118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-2,045,000","-909,000","-687,000","-246,000","-203,000","-1,057,000","-394,000","-1,163,000","-588,000","-790,000",,"-11,453,000","-728,000","-623,000","-406,000","-933,000","-2,635,000","-1,305,000","-795,000","-1,065,000","-840,000","-1,435,000","-356,000","-1,291,000","-329,000","-411,000","-1,011,000","-427,000","-369,000","-377,000","-658,000","-593,000","-88,000","-77,000","-68,000","-191,000","-337,000","-298,000","-338,000","-143,000","-114,000","-87,000","-172,000","-8,000","-140,000","-73,000","-21,000","-251,000","-206,000","-250,000","-54,000","-150,000","-90,000","-74,000","-50,000","-46,000","-234,000","-126,000","-72,000","-96,000","-158,000","-481,000","-121,000","-82,000","-164,000","-57,000","-232,000","-169,000","-400,000","-260,000","-400,000","-148,000","-1,630,000","-947,000","-994,000","-1,016,000","-595,000","-86,000","-26,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","629,000","7,424,000","646,000","-1,563,000","2,153,000","8,253,000","2,813,000","1,169,000","3,436,000","3,625,000","2,304,000","218,000","572,000","12,000","847,000","154,000","623,000","2,583,000","1,391,000","184,000","658,000","220,000","581,000","67,000","936,000","0","636,000","239,000","880,000","302,000","440,000","16,000","1,433,000","4,000","310,000","3,000","81,000",
RepurchaseOfCapitalStock,,,"0","0","0","0","0","0","0","-4,780,000","-4,252,000","0","-2,325,000","-2,536,000","-3,266,000","-6,308,000","-8,975,000","-1,459,000","0","0","0","0","0","0","0","-3,417,000","-1,922,000","-2,813,000","-3,426,000","-1,917,000","0","-4,385,000","-10,145,000","-4,127,000","-12,627,000","-2,338,000","-2,849,000","-2,002,000","-3,516,000","-2,859,000","-11,258,000","-9,535,000","0","0",,,"0","-360,000","-1,207,000","0","0","0","0","-823,000","-4,595,000",,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"18,390,000","8,915,000","10,281,000","6,159,000","-6,965,000","14,136,000","6,429,000","-5,444,000","5,616,000","5,627,000","7,335,000","-8,394,000","-4,137,000","4,045,000","4,124,000","-652,000","-617,000","478,000","5,976,000","6,081,000","3,423,000","4,854,000","12,137,000","1,970,000","-1,860,000","-175,000","10,557,000","5,075,000","2,613,000","-1,049,000","2,383,000","4,134,000","-3,546,000","4,722,000","10,903,000","1,144,000","394,000","372,000","5,599,000","2,693,000","4,121,000","5,529,000","8,868,000","4,232,000","3,644,000","9,945,000","5,467,000","4,576,000","2,723,000","2,771,000","3,503,000","1,459,000","-250,000","929,000","-70,000","1,990,000","948,000","-6,752,000","9,565,000","1,278,000","12,587,000","3,996,000","3,708,000","-2,805,000","-1,602,000","-3,096,000","10,252,000","-7,076,000","4,782,000","3,725,000","1,063,000","-30,355,000","-1,777,000","-1,815,000","-4,713,000","-2,086,000","-3,264,000","-5,448,000","293,000"
