name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
			TaxesReceivable,"52,276,000","53,418,000","40,919,000","12,896,000","4,115,000","10,393,000","3,041,000","3,435,000","8,823,000","10,632,000","5,980,000","9,629,000","833,000","5,714,000","16,439,000","4,824,000","8,952,000","9,267,000","1,380,000","2,427,000","6,898,000","6,565,000","5,038,000","3,476,000","5,029,000","17,021,000","2,168,000","3,517,000","8,996,000","25,893,000",,,,"1,038,000",,,,"1,645,000",,,,"7,762,000",,,,,,,,"4,695,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,"113,000",,,,"1,584,000",,,,"507,000",,,,"980,000",,,,"1,330,000",,,,"2,589,000",,,,,,,,,,,,"13,037,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"162,592,000","149,118,000","196,455,000","247,550,000","160,671,000","130,910,000","123,831,000","108,523,000","124,529,000","106,038,000","92,632,000","80,361,000","85,861,000","70,249,000","72,254,000","63,646,000","56,225,000","50,651,000","54,943,000","56,331,000","54,444,000","52,499,000","57,232,000","61,245,000","61,737,000","56,462,000","57,317,000","57,119,000","55,796,000","51,307,000","59,610,000","64,332,000","61,007,000","56,397,000","59,513,000","51,434,000","51,711,000","44,361,000","38,140,000","37,166,000","38,130,000","34,072,000","30,770,000","31,828,000","33,896,000","26,614,000","26,133,000","25,337,000","28,744,000","25,558,000","24,132,000","23,651,000","27,429,000","22,708,000","23,804,000","25,526,000","24,934,000","18,090,000","18,980,000","18,559,000","18,951,000","17,034,000","15,768,000","13,916,000","13,367,000","13,649,000","12,452,000","12,146,000","12,755,000","12,561,000","10,895,000","9,180,000","10,467,000","9,890,000","11,248,000","10,601,000","10,741,000","8,342,000","11,666,000","9,842,000","10,181,000","9,323,000","15,640,000","14,139,000","14,578,000","15,739,000","18,823,000","17,642,000","15,876,000","15,700,000","19,100,000","17,400,000","16,000,000","15,800,000","18,300,000","14,600,000","12,700,000","13,700,000","16,500,000","16,200,000","14,300,000","13,000,000","14,300,000","11,900,000","12,700,000"
			RawMaterials,"86,337,000","78,545,000","84,500,000","106,365,000","75,545,000","69,272,000","61,705,000","62,475,000","73,267,000","61,522,000","51,322,000","46,194,000","51,207,000","44,655,000","46,037,000","37,639,000","33,249,000","33,086,000","34,267,000","34,974,000","35,610,000",,,,,,,,,,,,,,,,,,"19,588,000","23,215,000","23,089,000","21,191,000","19,289,000","20,416,000","21,989,000","15,986,000","16,833,000","17,548,000","19,781,000","16,778,000","13,966,000","15,386,000","18,078,000","14,965,000","12,077,000","14,898,000","15,922,000","11,229,000","10,028,000","11,219,000","12,465,000","11,767,000","9,837,000","10,264,000","11,116,000","11,354,000","9,253,000","10,200,000","10,675,000","10,708,000","7,651,000","7,602,000","8,517,000","8,233,000","7,886,000","9,115,000","8,826,000","6,548,000","8,087,000",,,"7,605,000","12,665,000","12,686,000","12,802,000",,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"19,941,000","17,764,000","20,021,000","18,848,000","16,679,000","16,846,000","14,287,000","15,161,000","14,775,000","12,631,000","13,270,000","10,191,000","9,198,000","8,252,000","9,467,000","10,125,000","8,596,000","6,826,000","8,687,000","8,705,000","8,555,000",,,,,,,,,,,,,,,,,,"8,177,000","7,072,000","5,515,000","6,670,000","5,698,000","5,297,000","5,114,000","5,048,000","4,544,000","4,170,000","4,206,000","4,884,000","5,580,000","4,562,000","3,495,000","4,520,000","6,518,000","6,212,000","5,352,000","4,116,000","4,665,000","5,185,000","4,126,000","3,483,000","3,055,000","2,042,000","1,038,000","1,192,000","1,106,000","858,000","750,000","880,000","989,000","713,000","933,000","769,000","707,000","815,000","675,000","758,000","742,000",,,"773,000","905,000","841,000","733,000",,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"56,314,000","52,809,000","91,934,000","122,337,000","68,447,000","44,792,000","47,839,000","30,887,000","36,487,000","31,885,000","28,040,000","23,976,000","25,456,000","17,342,000","16,750,000","15,882,000","14,380,000","10,739,000","11,989,000","12,652,000","10,279,000",,,,,,,,,,,,,,,,,,"10,375,000","6,879,000","9,526,000","6,211,000","5,783,000","6,115,000","6,793,000","5,580,000","4,756,000","3,619,000","4,757,000","3,896,000","4,586,000","3,703,000","5,856,000","3,223,000","5,209,000","4,416,000","3,660,000","2,745,000","4,287,000","2,155,000","2,360,000","1,784,000","2,876,000","1,610,000","1,213,000","1,103,000","2,093,000","1,088,000","1,330,000","973,000","2,255,000","865,000","1,017,000","888,000","2,655,000","671,000","1,240,000","1,036,000","2,837,000",,,"945,000","2,070,000","612,000","1,043,000",,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"24,012,000","19,460,000","24,127,000","38,240,000","36,061,000","24,385,000","22,214,000","22,693,000","14,894,000","9,015,000","14,965,000","16,329,000","16,754,000","13,136,000","10,252,000","13,308,000","14,074,000","6,202,000","9,593,000","8,627,000","9,524,000","2,788,000","12,505,000","12,402,000","12,499,000","4,231,000","14,716,000","13,776,000","10,428,000","5,377,000","15,682,000","15,334,000","15,809,000","8,273,000","11,621,000","13,797,000","12,570,000","3,452,000","11,175,000","16,602,000","14,568,000","3,866,000","14,766,000","13,906,000","14,329,000","12,756,000","9,847,000","10,226,000","10,182,000","3,209,000","6,736,000","7,196,000","14,090,000","1,767,000","2,994,000","3,442,000","3,726,000","2,152,000","4,217,000","3,546,000","4,398,000","2,721,000","2,750,000","1,700,000","1,980,000","1,236,000","1,572,000","1,032,000","1,399,000","883,000","1,009,000","1,044,000","1,448,000","1,126,000","1,016,000","1,183,000","1,305,000","1,284,000","888,000","1,170,000","734,000","925,000","965,000","1,096,000","809,000",,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"0","39,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"7,351,000","6,319,000","6,923,000","6,919,000","6,983,000","6,335,000","7,288,000","8,685,000","8,685,000","5,529,000","5,712,000","5,712,000","5,712,000","5,938,000","5,411,000","5,411,000","5,411,000","4,229,000","4,363,000","4,363,000","4,363,000","3,719,000","3,648,000","3,648,000","3,648,000","4,328,000","4,425,000","4,425,000","4,425,000","1,988,000","1,988,000","2,734,000","2,734,000","2,090,000","2,090,000","2,090,000","2,090,000","667,000","667,000","667,000","667,000","829,000","829,000","829,000","829,000","1,224,000","1,505,000","1,400,000","1,474,000","1,066,000","1,138,000","1,337,000","1,177,000","1,461,000","1,918,000","1,959,000","1,959,000","2,074,000","2,074,000","2,291,000","2,291,000","2,415,000","2,415,000","2,415,000",,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"7,351,000","6,319,000","6,923,000","6,919,000","6,983,000","6,335,000","7,288,000","8,685,000","8,685,000","5,529,000","5,712,000","5,712,000","5,712,000","5,938,000","5,411,000","5,411,000","5,411,000","4,229,000","4,363,000","4,363,000","4,363,000","3,719,000","3,648,000","3,648,000","3,648,000","4,328,000","4,425,000","4,425,000","4,425,000","1,988,000","1,988,000","2,734,000","2,734,000","2,090,000","2,090,000","2,090,000","2,090,000","667,000","667,000","667,000","667,000","829,000","829,000","829,000","829,000","1,224,000","1,505,000","1,400,000","1,474,000","1,066,000","1,138,000","1,337,000","1,177,000","1,461,000","1,918,000","1,959,000","1,959,000","2,074,000","2,074,000","2,291,000","2,291,000","2,415,000","2,415,000","2,415,000",,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"2,002,000",,,,"5,845,000",,,,"1,889,000",,,,,,,,"2,842,000",,,,"4,193,000",,,,"4,145,000",,,,"2,431,000",,,,"353,000",,,,"201,000",,,,"388,000",,,,,,,,"1,806,000",,,,"1,477,000",,,,,,,,,,,,,,"370,000","4,644,000","230,000","697,000","443,000","965,000","2,304,000","1,950,000","2,303,000","1,484,000","1,513,000","1,500,000","1,520,000","874,000","844,000","725,000","788,000","776,000","4,961,000","4,589,000","5,014,000","4,532,000","6,100,000","6,300,000","6,400,000","51,300,000","52,900,000","43,100,000","44,900,000","40,200,000","43,700,000","38,500,000","39,900,000","42,000,000","41,500,000","7,000,000","2,400,000","1,800,000"
	TotalNonCurrentAssets,"1,033,464,000","1,041,443,000","1,032,400,000","1,045,855,000","1,013,623,000","965,652,000","912,311,000","887,565,000","857,561,000","835,409,000","806,784,000","634,574,000","443,160,000","408,280,000","403,060,000","406,477,000","404,984,000","401,276,000","407,971,000","410,793,000","420,882,000","422,059,000","422,944,000","422,253,000","425,336,000","421,797,000","418,648,000","411,255,000","405,217,000","397,699,000","384,627,000","359,448,000","322,892,000","279,797,000","259,056,000","237,770,000","213,077,000","197,142,000","185,477,000","171,495,000","157,511,000","146,765,000","146,643,000","143,057,000","143,948,000","146,526,000","147,150,000","145,626,000","147,771,000","149,906,000","149,572,000","152,035,000","151,330,000","150,903,000","142,212,000","127,108,000","64,450,000","60,062,000","45,736,000","36,062,000","35,061,000","33,913,000","33,937,000","31,051,000","29,861,000","29,865,000","27,499,000","24,674,000","21,179,000","19,694,000","19,875,000","19,547,000","19,444,000","19,535,000","22,006,000","21,678,000","22,499,000","23,269,000","24,366,000","25,359,000","25,981,000","27,024,000","27,926,000","29,138,000","29,401,000","30,195,000","30,132,000","30,792,000","30,266,000","30,400,000","30,200,000","31,300,000","32,400,000","33,200,000","32,100,000","33,000,000","32,400,000","31,500,000","31,100,000","28,400,000","26,000,000","18,900,000","17,900,000","15,100,000","12,500,000"
		NetPPE,"719,656,000","717,589,000","719,859,000","720,690,000","692,525,000","681,566,000","648,968,000","626,685,000","613,069,000","594,826,000","560,259,000","448,843,000","425,059,000","389,789,000","387,069,000","384,048,000","385,569,000","384,280,000","387,637,000","394,525,000","404,426,000","408,411,000","410,569,000","411,866,000","412,301,000","409,926,000","405,415,000","397,853,000","391,366,000","381,569,000","371,795,000","347,624,000","309,082,000","266,558,000","248,364,000","229,815,000","205,871,000","189,948,000","178,493,000","166,103,000","152,708,000","143,586,000","141,525,000","139,844,000","140,646,000","142,889,000","144,206,000","142,790,000","144,908,000","147,021,000","146,665,000","149,138,000","148,384,000","147,920,000","139,785,000","124,741,000","50,526,000","46,198,000","41,249,000","32,930,000","31,887,000","30,699,000","30,707,000","26,970,000","26,310,000","26,525,000","25,072,000","22,214,000","18,742,000","17,222,000","17,387,000","17,022,000","16,889,000","17,059,000","18,134,000","19,047,000","19,650,000","20,202,000","21,206,000","21,840,000","23,100,000","23,897,000","25,309,000","26,351,000","26,435,000","27,047,000","26,285,000","26,783,000","26,108,000","26,100,000","25,700,000","26,700,000","27,500,000","28,200,000","29,600,000","30,300,000","29,800,000","28,800,000","28,100,000","24,200,000","21,700,000","14,600,000","12,800,000","9,900,000","8,500,000"
			GrossPPE,"719,656,000","1,211,178,000","719,859,000","720,690,000","692,525,000","1,120,772,000","648,968,000","626,685,000","613,069,000","984,102,000","560,259,000","448,843,000","425,059,000","734,053,000",,,,"684,148,000",,,,"661,872,000",,,,"617,214,000",,,,"553,979,000",,,,"409,689,000",,,,"310,682,000",,,,"245,327,000",,,,"234,012,000",,,,"227,795,000",,,,"212,152,000","194,440,000","179,396,000","105,181,000","100,853,000","89,526,000","81,207,000","80,164,000","78,976,000","74,422,000","70,682,000","70,022,000","70,237,000","66,058,000","63,200,000","59,728,000","58,208,000","54,227,000","53,862,000","53,729,000","53,899,000","50,800,000","51,713,000","52,316,000","52,868,000","52,630,000","51,925,000","53,145,000","53,713,000","53,478,000","53,819,000","52,327,000","51,953,000","49,899,000","49,913,000","47,935,000","47,000,000","45,300,000","44,900,000","44,300,000","43,700,000","44,400,000","43,700,000","41,900,000","39,700,000","37,600,000","32,600,000","29,100,000","21,000,000","18,200,000","14,600,000","12,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"25,668,000",,,,"25,753,000",,,,"25,759,000",,,,"22,295,000",,,,"22,295,000",,,,"22,295,000",,,,"25,135,000",,,,"23,992,000",,,,"23,260,000",,,,"24,515,000",,,,"24,249,000",,,,"25,259,000",,,,"25,176,000",,,,"25,146,000",,,,"7,421,000",,,,"1,315,000",,,,"350,000",,,,"350,000",,,,"350,000",,,,"350,000",,,,"350,000",,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"207,565,000",,,,"174,328,000",,,,"130,311,000",,,,"120,111,000",,,,"112,912,000",,,,"112,508,000",,,,"101,836,000",,,,"77,130,000",,,,"44,234,000",,,,"36,667,000",,,,"25,220,000",,,,"22,645,000",,,,"21,617,000",,,,"23,205,000",,,,"8,869,000",,,,"9,023,000",,,,"6,092,000",,,,"5,281,000",,,,"5,024,000",,,,"1,420,000",,,,"4,727,000",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"759,336,000",,,,"672,905,000",,,,"600,708,000",,,,"502,877,000",,,,"463,232,000",,,,"442,898,000",,,,"406,815,000",,,,"372,844,000",,,,"274,245,000",,,,"196,408,000",,,,"192,141,000",,,,"182,209,000",,,,"177,115,000",,,,"116,180,000",,,,"47,512,000",,,,"41,217,000",,,,"63,795,000",,,,"52,577,000",,,,"48,526,000",,,,"47,608,000",,,,"48,636,000",,"53,819,000",,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"719,656,000","112,568,000","719,859,000","720,690,000","692,525,000","120,065,000","648,968,000","626,685,000","613,069,000","119,769,000","560,259,000","448,843,000","425,059,000","67,940,000",,,,"69,049,000",,,,"70,024,000",,,,"71,391,000",,,,"72,124,000",,,,"60,350,000",,,,"46,899,000",,,,,,,,,,,,,,,,"47,621,000",,,,"37,051,000",,,,"27,421,000",,,,,,,,,,,,"-1,000",,,,"3,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"35,619,000",,,,"84,564,000",,,,"59,027,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"70,422,000",,,,"43,157,000",,,,"48,528,000",,,,"20,830,000",,,,"16,660,000",,,,"14,147,000",,,,"12,037,000",,,,"7,889,000",,,,"7,600,000",,,,"6,193,000",,,,"3,717,000",,,,"3,899,000",,,,"3,887,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
