name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,11/30/1995,08/31/1995,05/31/1995
			OtherReceivables,"441,363,000","427,321,000","410,796,000","541,430,000","535,521,000","544,376,000","548,381,000","614,606,000","519,081,000","489,695,000","474,145,000","525,004,000","489,581,000","469,796,000","383,783,000","471,802,000","415,914,000","372,919,000","599,374,000","644,755,000","539,656,000","453,483,000","451,953,000","558,081,000","525,548,000","435,885,000","416,932,000","456,502,000","423,713,000","400,916,000","346,712,000","455,620,000","374,017,000","349,090,000","295,540,000","331,741,000","298,871,000","265,671,000","207,439,000","211,487,000","216,493,000","269,832,000","242,218,000","274,783,000","277,065,000","304,366,000","249,445,000","231,614,000","225,038,000","263,456,000",,"226,931,000","194,637,000","271,303,000","230,073,000","220,343,000","185,238,000","198,744,000","186,282,000","172,299,000","146,180,000","148,842,000","129,795,000","135,731,000","135,974,000","116,620,000","1,131,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"107,722,000","107,428,000","114,096,000","115,369,000","116,322,000","111,625,000","106,254,000","97,902,000","95,685,000","97,949,000","98,641,000","96,819,000","104,236,000","107,381,000","91,102,000","112,729,000","125,555,000","181,799,000","154,422,000","199,304,000","174,159,000","164,858,000","200,563,000","197,388,000","192,689,000","185,575,000","173,050,000","159,353,000","145,740,000","136,085,000","114,677,000","99,650,000","101,173,000","88,805,000","84,899,000","77,997,000","76,582,000","78,126,000","78,322,000","77,684,000","72,285,000","75,731,000","73,293,000","68,629,000","69,641,000","76,008,000","68,950,000","69,386,000","68,038,000","70,041,000","69,014,000","65,354,000","71,353,000","84,174,000","82,494,000","81,222,000","76,807,000","80,173,000","75,611,000","69,860,000","69,452,000","89,119,000","99,336,000","93,362,000","88,255,000","69,130,000","36,032,000","35,480,000","34,697,000","31,843,000","30,666,000","28,337,000","26,187,000","32,853,000","25,743,000","30,111,000","25,465,000","34,929,000","21,931,000","31,769,000","28,179,000","34,901,000","33,173,000","44,604,000","45,566,000","20,641,000","37,425,000","19,865,000","24,665,000","32,916,000",,,,"23,500,000",,,,"8,700,000",,,,"6,000,000",,,,,,"1,700,000"
		PrepaidAssets,"79,261,000","72,517,000","69,060,000","69,360,000","73,765,000","76,387,000","58,512,000","63,266,000","59,853,000","66,866,000","50,617,000","54,599,000","64,770,000","108,315,000","88,857,000","97,426,000","106,351,000","104,727,000","205,211,000","202,464,000","204,027,000","207,710,000",,,,"187,895,000",,,,"183,742,000",,,,"173,194,000",,,,"146,775,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"93,079,000","93,060,000","92,867,000","162,846,000","176,835,000","176,832,000","106,823,000","106,809,000","106,724,000","106,346,000","103,885,000","106,772,000","102,192,000","92,382,000","91,940,000","90,884,000","88,744,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"253,067,000","239,012,000","436,359,000","240,626,000","407,071,000","399,361,000","406,538,000","409,441,000","398,138,000","434,035,000","441,828,000","315,782,000","323,219,000","300,276,000","313,355,000","280,382,000","256,325,000","229,827,000","224,996,000","226,060,000","220,342,000","256,653,000","251,088,000","256,953,000","223,697,000","211,709,000","213,339,000","217,196,000","219,160,000","228,129,000","241,816,000","247,578,000","241,212,000","233,334,000","235,191,000","199,090,000","198,372,000","177,426,000","152,304,000","144,824,000","104,772,000","95,980,000","91,917,000","78,593,000","78,581,000","76,513,000","66,530,000","59,740,000","53,065,000","47,666,000","41,773,000","40,163,000","63,741,000","61,607,000","58,987,000","60,142,000","51,789,000","42,846,000","42,265,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"253,067,000","239,012,000","436,359,000","240,626,000","407,071,000","399,361,000","406,538,000","409,441,000","398,138,000","434,035,000","441,828,000","315,782,000","323,219,000","300,276,000","313,355,000","280,382,000","256,325,000","229,827,000","224,996,000","226,060,000","220,342,000","256,653,000","251,088,000","256,953,000","223,697,000","211,709,000","213,339,000","217,196,000","219,160,000","228,129,000","241,816,000","247,578,000","241,212,000","233,334,000","235,191,000","199,090,000","198,372,000","177,426,000","152,304,000","144,824,000","104,772,000","95,980,000","91,917,000","78,593,000","78,581,000","76,513,000","66,530,000","59,740,000","53,065,000","47,666,000","41,773,000","40,163,000","63,741,000","61,607,000","58,987,000","60,142,000","51,789,000","42,846,000","42,265,000",,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,"0","0","0","6,004,948,000","5,389,565,000","5,947,786,000","6,053,081,000","5,724,265,000","5,761,642,000",,,,,,,,,,,,,,,,"0",,,,"51,547,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,"3,525,000",,,,"7,331,000",,,,"2,894,000","177,248,000","187,763,000","187,287,000","2,427,000","175,715,000","189,528,000","186,165,000","3,100,000","172,255,000","164,591,000","169,628,000","3,220,000","156,940,000","150,217,000","150,432,000","3,250,000","46,989,000","45,649,000","47,492,000","49,349,000","67,454,000","49,784,000","46,342,000","43,994,000","38,798,000","39,222,000","34,485,000","40,234,000","270,601,000","37,851,000","32,454,000","33,761,000","36,010,000","34,756,000","29,604,000","34,482,000","27,653,000","33,326,000","28,500,000","29,858,000","22,232,000","24,620,000","22,622,000","38,463,000","47,163,000","45,017,000","44,441,000","44,210,000","56,016,000","40,836,000","43,178,000","62,875,000","33,117,000","26,275,000","24,049,000","28,667,000","17,068,000","13,852,000","12,192,000","9,364,000","7,852,000","12,726,000","14,259,000","52,785,000","70,523,000","92,417,000","103,359,000","77,877,000","129,400,000","123,600,000","92,500,000","77,700,000","72,700,000","66,300,000","77,400,000","19,000,000","24,700,000","23,400,000","22,500,000","14,100,000","14,900,000","8,600,000","8,700,000","4,900,000","4,500,000","2,000,000"
	TotalNonCurrentAssets,"13,958,296,000","13,953,765,000","13,794,402,000","13,831,725,000","13,780,587,000","13,839,792,000","13,616,997,000","13,525,261,000","13,572,361,000","13,621,224,000","13,453,112,000","13,540,331,000","13,380,868,000","10,686,093,000","10,428,288,000","10,350,202,000","10,268,817,000","10,203,835,000","14,979,790,000","15,318,016,000","14,784,364,000","14,761,029,000","14,664,294,000","14,195,413,000","14,314,638,000","14,011,595,000","14,156,942,000","14,165,897,000","14,065,868,000","14,065,918,000","13,922,981,000","13,764,324,000","13,691,109,000","13,626,599,000","13,445,911,000","13,323,675,000","13,222,309,000","13,139,802,000","8,498,438,000","7,076,182,000","6,782,684,000","6,610,564,000","6,336,501,000","5,679,357,000","5,596,025,000","5,491,570,000","5,365,100,000","5,312,531,000","5,230,467,000","5,255,715,000","5,229,175,000","5,207,637,000","5,203,948,000","5,157,787,000","5,107,904,000","5,060,321,000","4,971,955,000","4,967,710,000","4,860,915,000","4,783,902,000","4,789,965,000","4,782,320,000","4,731,372,000","4,711,788,000","4,652,015,000","4,625,354,000","1,839,354,000","1,772,285,000","1,687,895,000","1,643,239,000","1,604,017,000","1,387,941,000","1,360,859,000","1,340,472,000","1,297,289,000","1,283,524,000","1,237,248,000","1,231,167,000","1,209,918,000","1,193,338,000","1,189,539,000","1,188,019,000","1,196,989,000","1,200,682,000","1,206,780,000","1,198,757,000","1,222,121,000","1,248,840,000","1,375,485,000","1,401,970,000","1,539,100,000","1,513,900,000","1,473,200,000","1,356,100,000","1,261,300,000","1,191,300,000","1,030,300,000","509,200,000","382,800,000","334,000,000","252,800,000","242,800,000","204,500,000","159,600,000","139,300,000","77,500,000","60,900,000","47,800,000"
		NetPPE,"6,223,477,000","6,304,759,000","6,323,384,000","6,350,920,000","6,358,734,000","6,384,913,000","6,252,082,000","6,244,538,000","6,293,199,000","6,303,431,000","6,200,526,000","6,196,200,000","6,128,802,000","3,393,669,000","3,275,636,000","3,229,098,000","3,185,223,000","3,149,213,000","3,386,056,000","3,248,030,000","3,171,199,000","3,175,367,000","3,044,988,000","2,972,407,000","2,911,205,000","2,788,740,000","2,621,918,000","2,564,708,000","2,500,596,000","2,469,099,000","2,359,203,000","2,290,844,000","2,224,439,000","2,189,411,000","2,048,235,000","1,990,963,000","1,915,453,000","1,872,370,000","1,654,657,000","1,586,460,000","1,490,572,000","1,432,651,000","1,335,789,000","1,223,662,000","1,183,744,000","1,170,808,000","1,121,604,000","1,106,028,000","1,093,850,000","1,104,925,000","1,088,446,000","1,075,349,000","1,067,289,000","1,048,075,000","1,011,702,000","985,503,000","954,858,000","939,326,000","894,164,000","866,370,000","854,797,000","849,966,000","813,055,000","787,378,000","759,853,000","750,078,000","452,033,000","440,601,000","415,713,000","412,064,000","392,072,000","363,164,000","349,868,000","342,447,000","321,368,000","314,374,000","305,742,000","298,475,000","278,761,000","267,335,000","256,046,000","252,778,000","246,031,000","241,538,000","242,797,000","236,659,000","241,381,000","248,033,000","284,693,000","285,449,000","285,800,000","273,700,000","261,200,000","233,300,000","215,400,000","196,200,000","182,100,000","100,100,000","84,800,000","78,900,000","63,500,000","58,300,000","49,400,000","44,500,000","39,700,000","22,200,000","19,500,000","18,100,000"
			GrossPPE,"11,090,465,000","11,067,894,000","11,161,646,000","11,111,492,000","10,981,532,000","10,865,342,000","10,620,741,000","10,473,901,000","10,385,365,000","10,272,997,000","9,993,209,000","9,846,178,000","9,667,794,000","6,917,767,000","6,729,743,000","6,557,274,000","6,415,940,000","6,252,875,000","6,537,458,000","6,378,827,000","6,125,436,000","6,007,527,000","5,773,205,000","5,594,883,000",,"5,185,747,000","4,927,059,000","4,772,028,000","4,624,414,000","4,498,605,000","4,357,097,000","4,227,338,000","4,082,157,000","3,967,670,000","3,747,676,000","3,609,752,000","3,461,719,000","3,394,676,000",,,,"2,737,143,000",,,,"2,310,553,000",,,,"2,075,318,000",,,,"1,884,580,000","1,695,616,000","1,669,417,000","1,638,772,000","1,623,240,000","1,452,885,000","1,425,091,000","1,413,518,000","1,408,687,000","1,218,330,000","1,192,653,000","1,165,128,000","1,155,353,000","799,532,000","788,100,000","763,212,000","759,563,000","698,090,000","669,182,000","655,886,000","648,465,000","584,438,000","577,444,000","568,812,000","561,545,000","495,514,000","484,088,000","472,799,000","469,531,000","414,873,000","410,380,000","411,639,000","405,501,000","383,041,000","389,693,000","436,761,000","427,109,000","393,900,000","381,800,000","369,300,000","341,400,000","254,300,000","235,100,000","221,000,000","139,000,000","111,200,000","105,300,000","89,900,000","84,700,000","69,300,000","64,400,000","59,600,000","41,200,000","38,500,000","37,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"34,009,000",,,,"37,924,000",,,,"36,480,000",,,,"37,384,000",,,,"33,814,000",,,,"59,013,000",,,,"42,080,000",,,,"35,885,000",,,,"34,960,000",,,,"35,633,000",,,,"23,004,000",,,,"23,182,000",,,,"11,771,000",,,,"11,771,000",,,,"11,827,000",,,,"13,593,000",,,,"14,859,000",,,,"750,000",,,,"820,000",,,,"932,000",,,,"1,039,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"496,455,000",,,,"400,616,000",,,,"392,256,000",,,,"467,181,000",,,,"473,489,000",,,,"491,301,000",,,,"437,283,000",,,,"157,550,000",,,,"157,998,000",,,,"148,881,000",,,,"34,173,000",,,,"33,937,000",,,,"34,294,000",,,,"907,139,000",,,,"763,874,000",,,,"659,921,000",,,,"556,612,000",,,,"334,250,000",,,,"266,931,000",,,,"209,862,000",,,,"6,959,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,"3,081,298,000",,,,"2,880,645,000",,,,"2,586,564,000",,,,"2,352,246,000",,,,"2,378,303,000",,,,"2,080,446,000",,,,"2,066,775,000",,,,"1,832,221,000",,,,"1,578,098,000",,,,"1,269,343,000",,,,"1,107,778,000",,,,"999,305,000",,,,"928,795,000",,,,"814,512,000",,,,"686,426,000",,,,"552,199,000",,,,"405,022,000",,,,"361,365,000",,,,"301,285,000",,,,"260,142,000",,,,,,,,,,,,,,,,,,,,,,,,,,
