name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
		NetIncomeIncludingNoncontrollingInterests,"17,917,000","-30,893,000","-11,164,000","96,785,000","-36,811,000","10,976,000","20,113,000","-13,405,000","-75,015,000","-677,918,000","-78,483,000","-25,910,000","-44,871,000","-21,589,000","-41,734,000","-86,709,000","14,471,000","9,854,000","-49,504,000","19,953,000","18,828,000","19,517,000","22,221,000","20,474,000","20,387,000","12,980,000","16,288,000","17,896,000","21,228,000","25,824,000","30,384,000","27,421,000","28,672,000","27,943,000","34,383,000","23,138,000","26,953,000","28,709,000","28,206,000","25,924,000","23,563,000","23,886,000","30,898,000","27,521,000","26,731,000","26,316,000","31,552,000","25,429,000","25,946,000","24,224,000","23,250,000","-746,000","10,650,000","-11,032,000","-92,009,000","17,648,000","20,494,000","17,790,000","19,108,000","16,522,000","14,975,000","10,137,000","15,190,000","12,525,000","12,291,000","20,704,000","25,041,000","13,707,000","21,698,000","26,056,000","24,442,000","24,675,000","22,347,000","20,946,000","17,619,000","12,373,000","11,341,000","10,571,000","9,201,000","11,530,000","10,174,000","10,795,000","10,507,000","6,838,000","8,108,000","11,398,000","21,308,000","20,740,000","20,104,000","18,817,000","15,400,000","14,900,000","15,400,000","13,800,000","14,400,000","13,600,000","12,500,000","11,100,000","10,400,000","9,400,000","8,300,000","8,100,000","7,800,000","7,200,000","6,600,000","6,900,000","6,700,000","6,200,000","5,700,000","4,800,000","5,300,000","5,500,000","5,300,000","2,200,000","-14,300,000","-14,300,000","-14,300,000"
			NetIncomeContinuousOperations,"17,917,000","-30,893,000","-11,164,000","96,785,000","-36,811,000","10,976,000","20,113,000","-13,405,000","-75,015,000","-677,918,000","-78,483,000","-25,910,000","-44,871,000","-21,589,000","-41,734,000","-86,709,000","14,471,000","9,854,000","-49,504,000","19,953,000","18,828,000","19,517,000","22,221,000","20,474,000","20,387,000","12,980,000","16,288,000","17,896,000","21,228,000","25,824,000","30,384,000","27,421,000","28,672,000","27,943,000","34,383,000","23,138,000","26,953,000","28,709,000","28,206,000","25,924,000","23,563,000","23,886,000","30,898,000","27,521,000","26,731,000","26,316,000","31,552,000","25,429,000","25,946,000","24,415,000","23,203,000","-746,000","10,650,000","-11,032,000","-92,009,000","17,648,000","20,494,000","17,790,000","19,108,000","16,522,000","14,975,000","10,137,000","15,190,000","12,525,000","12,291,000","20,704,000","25,041,000","13,707,000","21,698,000","26,056,000","24,442,000","24,675,000","22,347,000","20,946,000","17,619,000","12,373,000","11,341,000","10,571,000","9,201,000","11,530,000","10,174,000","10,795,000","10,507,000","6,838,000","8,108,000","11,398,000","21,308,000","20,740,000","20,104,000","18,817,000","15,400,000","14,900,000","15,400,000","14,800,000","14,400,000","13,600,000","12,500,000","11,100,000","10,400,000","9,400,000","8,300,000","8,100,000","7,800,000","7,200,000","6,600,000","6,900,000","6,700,000","6,200,000","5,700,000","4,800,000","5,300,000","5,500,000","5,300,000","2,200,000","-14,300,000","-14,300,000","-14,300,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-191,000","47,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"17,917,000","-30,893,000","-11,164,000","96,785,000","-36,811,000","10,976,000","20,113,000","-13,405,000","-75,015,000","-677,918,000","-78,483,000","-25,910,000","-44,871,000","-21,590,000","-41,734,000","-86,709,000","14,471,000","9,854,000","-49,504,000","19,953,000","18,828,000","19,517,000","22,221,000","20,474,000","20,387,000","12,980,000","16,288,000","17,896,000","21,228,000","25,824,000","30,384,000","27,421,000","28,672,000","27,943,000","34,383,000","23,138,000","26,953,000","28,709,000","28,206,000","25,924,000","23,563,000","23,886,000","30,898,000","27,521,000","26,731,000","26,316,000","31,552,000","25,429,000","25,946,000","24,224,000","23,250,000","-746,000","10,650,000","-11,032,000","-92,009,000","17,648,000","20,494,000","17,790,000","19,108,000","16,522,000","14,975,000","10,137,000","15,190,000","12,525,000","12,291,000","20,704,000","25,041,000","13,707,000","21,698,000","26,056,000","24,442,000","24,675,000","22,347,000","20,946,000","17,619,000","12,373,000","11,341,000","10,571,000","9,201,000","11,530,000","10,174,000","10,795,000","10,507,000","6,838,000","8,108,000","11,398,000","21,308,000","20,740,000","20,104,000","18,817,000","15,400,000","14,900,000","15,400,000","13,800,000","14,400,000","13,600,000","12,500,000","11,100,000","10,400,000","9,400,000","8,300,000","8,100,000","7,800,000","7,200,000","6,600,000","6,900,000","6,700,000","6,200,000","5,700,000","4,800,000","5,300,000","5,500,000","5,300,000","2,200,000","-14,300,000","-14,300,000","-14,300,000"
BasicEPS,,"-0.72","-0.26","2.27","-0.88","0.26","0.49","-0.33","-1.85","-16.56","-1.97","-0.65","-1.14","-0.55","-1.06","-2.21","0.43","0.3","-1.54","0.59","0.58","0.6","0.69","0.63","0.63","0.4","0.5","0.53","0.56","0.62","0.73","0.66","0.69","0.67","0.81","0.54","0.63","0.68","0.68","0.62","0.57","0.57","0.73","0.62","0.57",,"0.66","0.54","0.54",,"0.48","-0.02","0.22",,"-1.9","0.36","0.42",,"0.39","0.34","0.31",,"0.32","0.27","0.26",,"0.53","0.29","0.46",,"0.5","0.51","0.47",,"0.39","0.28","0.26",,"0.2","0.25","0.22",,"0.22","0.14","0.17",,"0.43","0.42","0.41",,"0.313","0.3","0.31",,"0.29","0.27","0.23",,"0.21","0.17","0.16",,"0.15","0.14","0.12",,"0.12","0.12","0.11",,"0.1","0.11","0.1",,"-0.38","-0.38","-0.38"
DilutedEPS,,"-0.72","-0.26","2.21","-0.88","0.25","0.48","-0.33","-1.85","-16.56","-1.97","-0.65","-1.14","-0.55","-1.06","-2.21","0.42","0.29","-1.54","0.59","0.57","0.59","0.68","0.63","0.62","0.39","0.49","0.52","0.55","0.61","0.71","0.65","0.68","0.65","0.8","0.53","0.62","0.67","0.66","0.61","0.55","0.55","0.71","0.6","0.56",,"0.64","0.52","0.52",,"0.47","-0.02","0.22",,"-1.9","0.36","0.42",,"0.39","0.34","0.31",,"0.32","0.26","0.25",,"0.52","0.28","0.44",,"0.48","0.49","0.44",,"0.37","0.27","0.25",,"0.2","0.24","0.21",,"0.21","0.14","0.16",,"0.4","0.39","0.38",,"0.297","0.28","0.28",,"0.26","0.25","0.23",,"0.19","0.17","0.16",,"0.15","0.13","0.12",,"0.12","0.12","0.11",,"0.1","0.11","0.1",,"-0.38","-0.38","-0.38"
BasicAverageShares,,"42,922,000","42,745,000","42,543,000","42,061,000","41,482,000","41,252,000","40,970,000","40,460,000","40,025,000","39,784,000","39,584,000","39,239,000","39,089,000","39,314,000","39,281,000","32,594,000","32,231,000","32,075,000","32,570,000","32,506,000","32,334,000","32,242,000","32,281,000","32,243,000","32,466,000","32,579,000","33,590,000","38,002,000","41,606,000","41,901,000","41,765,000","41,619,000","41,866,000","42,441,000","42,810,000","42,692,000","42,104,000","41,745,000","41,482,000","41,660,000","42,222,000","42,541,000","44,556,000","46,688,000",,"47,649,000","47,087,000","48,128,000",,"48,632,000","48,737,000","48,527,000",,"48,449,000","48,796,000","48,679,000",,"48,379,000","48,115,000","47,835,000",,"47,409,000","47,203,000","47,157,000",,"46,834,000","47,255,000","47,386,000",,"48,593,000","47,977,000","47,725,000",,"44,628,000","44,052,000","43,669,000",,"44,939,000","45,773,000","45,882,000",,"46,897,000","47,675,000","48,266,000",,"49,233,000","49,110,000","48,951,000",,"48,999,000","49,666,667","49,677,419",,"49,655,172","50,370,370","54,347,826",,"49,523,810","55,294,118","51,875,000",,"52,000,000","51,428,571","55,000,000",,"55,833,333","51,666,667","51,818,182",,"53,000,000","50,000,000","53,000,000",,"37,631,579","37,631,579","37,631,579"
DilutedAverageShares,,"42,922,000","42,745,000","43,705,000","42,061,000","43,498,000","42,184,000","40,970,000","40,460,000","40,025,000","39,784,000","39,584,000","39,239,000","39,089,000","39,314,000","39,281,000","33,534,000","32,924,000","32,075,000","32,809,000","33,211,000","33,056,000","32,826,000","32,726,000","32,818,000","33,038,000","33,259,000","34,245,000","38,943,000","42,482,000","42,700,000","42,505,000","42,466,000","42,697,000","43,228,000","43,597,000","43,650,000","43,119,000","42,618,000","42,403,000","42,570,000","43,329,000","43,640,000","45,717,000","48,060,000",,"49,431,000","48,524,000","49,714,000",,"49,625,000","48,737,000","48,665,000",,"48,449,000","49,489,000","49,245,000",,"49,533,000","49,310,000","48,681,000",,"47,922,000","47,626,000","48,268,000",,"48,165,000","49,007,000","49,335,000",,"51,365,000","50,638,000","50,428,000",,"47,501,000","46,372,000","45,077,000",,"46,197,000","47,298,000","47,722,000",,"49,120,000","49,478,000","50,029,000",,"53,357,000","53,683,000","52,616,000",,"52,056,000","53,214,286","55,000,000",,"55,384,615","54,400,000","54,347,826",,"54,736,842","55,294,118","51,875,000",,"52,000,000","55,384,615","55,000,000",,"55,833,333","51,666,667","51,818,182",,"53,000,000","50,000,000","53,000,000",,"37,631,579","37,631,579","37,631,579"
TotalOperatingIncomeAsReported,"-32,236,000","-16,820,000","-5,815,000","10,382,000","-19,983,000","34,139,000","28,889,000","6,823,000","-57,232,000","-692,972,000","-76,625,000","-5,610,000","-28,849,000","-19,261,000","-24,707,000","-85,976,000","20,649,000","33,131,000","36,771,000","30,159,000","23,440,000","30,011,000","31,858,000","31,956,000","31,251,000","17,935,000","26,648,000","34,096,000","29,362,000","32,852,000","40,614,000","37,858,000","37,761,000","35,497,000","37,842,000","30,836,000","35,949,000","36,878,000","34,606,000","34,517,000","32,096,000","32,013,000","37,407,000","36,897,000","35,036,000","34,296,000","36,544,000","34,011,000","35,861,000","31,688,000","27,755,000","-5,983,000","14,398,000","-11,388,000","-119,513,000","27,318,000","22,411,000","18,986,000","23,143,000","19,307,000","17,947,000","9,484,000","16,818,000","16,023,000","15,124,000","25,898,000","34,916,000","20,057,000","29,491,000","30,758,000","31,802,000","33,358,000","30,703,000","27,752,000","23,758,000","17,535,000","15,709,000","14,573,000","12,578,000","13,708,000","13,602,000","10,999,000","10,654,000","8,855,000","10,761,000","13,585,000","29,615,000","29,733,000","29,081,000","27,405,000","22,200,000","21,400,000","22,500,000","22,100,000","21,200,000","20,700,000","19,600,000","17,400,000","16,600,000","14,700,000","13,500,000","13,500,000","13,200,000","12,200,000","11,500,000","12,900,000","12,300,000","11,600,000","11,000,000","9,500,000","11,000,000","11,200,000","11,500,000",,,,
TotalExpenses,"1,678,443,000","437,242,000","412,983,000","406,035,000","422,183,000","442,866,000","441,819,000","397,976,000","366,061,000","599,399,000","439,372,000","461,472,000","458,253,000","474,761,000","514,246,000","561,784,000","199,370,000","183,124,000","189,862,000","180,296,000","178,089,000","177,734,000","201,065,000","184,991,000","188,164,000","184,371,000","190,745,000","180,952,000","177,872,000","168,756,000","192,833,000","182,097,000","180,901,000","173,573,000","174,897,000","163,320,000","166,146,000","166,903,000","160,928,000","144,763,000","149,269,000","145,571,000","145,829,000","140,051,000","140,564,000","138,781,000","145,469,000","124,244,000","134,824,000","130,494,000","137,848,000","147,347,000","145,130,000","29,896,000","301,301,000","189,678,000","196,378,000","189,055,000","206,799,000","188,917,000","188,548,000","185,232,000","198,617,000","178,911,000","179,945,000","180,850,000","187,596,000","152,168,000","119,418,000","117,064,000","118,781,000","96,862,000","100,667,000","93,688,000","83,864,000","77,582,000","77,077,000","73,486,000","74,233,000","68,562,000","66,666,000","60,342,000","71,557,000","68,660,000","69,353,000","69,409,000","77,103,000","74,207,000","71,271,000","64,807,000","53,900,000","50,600,000","52,200,000","51,000,000","50,800,000","50,500,000","50,500,000","46,100,000","45,400,000","41,800,000","40,500,000","38,800,000","37,100,000","34,900,000","34,100,000","34,300,000","34,300,000","33,600,000","33,100,000","32,600,000","31,100,000","30,800,000","32,200,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"17,917,000","-30,893,000","-11,164,000","96,785,000","-36,811,000","10,976,000","20,113,000","-13,405,000","-75,015,000","-677,918,000","-78,483,000","-25,910,000","-44,871,000","-21,590,000","-41,734,000","-86,709,000","14,471,000","9,854,000","-49,504,000","19,953,000","18,828,000","19,517,000","22,221,000","20,474,000","20,387,000","12,980,000","16,288,000","17,896,000","21,228,000","25,824,000","30,384,000","27,421,000","28,672,000","27,943,000","34,383,000","23,138,000","26,953,000","28,709,000","28,206,000","25,924,000","23,563,000","23,886,000","30,898,000","27,521,000","26,731,000","26,316,000","31,552,000","25,429,000","25,946,000","24,224,000","23,250,000","-746,000","10,650,000","-11,032,000","-92,009,000","17,648,000","20,494,000","17,790,000","19,108,000","16,522,000","14,975,000","10,137,000","15,190,000","12,525,000","12,291,000","20,704,000","25,041,000","13,707,000","21,698,000","26,056,000","24,442,000","24,675,000","22,347,000","20,946,000","17,619,000","12,373,000","11,341,000","10,571,000","9,201,000","11,530,000","10,174,000","10,795,000","10,507,000","6,838,000","8,108,000","11,398,000","21,308,000","20,740,000","20,104,000","18,817,000","15,400,000","14,900,000","15,400,000","14,800,000","14,400,000","13,600,000","12,500,000","11,100,000","10,400,000","9,400,000","8,300,000","8,100,000","7,800,000","7,200,000","6,600,000","6,900,000","6,700,000","6,200,000","5,700,000","4,800,000","5,300,000","5,500,000","5,300,000","2,200,000","-14,300,000","-14,300,000","-14,300,000"
NormalizedIncome,"38,879,200","-30,036,224.614","-9,413,460","98,688,110","-10,852,088","10,411,710","30,316,210","-8,900,900","-30,046,531","-207,658,449.624","-61,119,242.711","-20,864,039","-29,152,272","-12,108,760","-31,532,670","-80,892,939","15,690,050","9,772,240","-49,563,400","19,827,915","20,975,712","20,486,116.683","22,229,900","19,873,496","23,247,525","17,474,600","23,136,782","17,873,494","20,521,944","25,112,391.127","29,072,858","24,358,300","27,194,000","27,943,000","34,383,000","23,007,408","27,502,480","29,019,984.214","29,720,948","25,924,000","23,563,000","23,886,000","30,898,000","27,521,000","26,731,000","26,316,000","31,182,263.498","25,429,000","25,946,000","24,493,403.982","23,467,022.895","16,187,150","11,053,813.909","2,366,603.745","-1,900,823.885","17,545,684.28","20,814,873.867","18,429,488.965","21,282,330.004","16,522,000","14,975,000","10,137,000","15,190,000","12,525,000","10,278,996.337","20,704,000","25,041,000","13,707,000","21,698,000","26,056,000","24,442,000","24,675,000","22,347,000","20,946,000","17,619,000","12,373,000","11,341,000","10,571,000","9,201,000","11,530,000","10,174,000","10,795,000","10,507,000","6,838,000","8,108,000","11,398,000","21,308,000","20,740,000","20,334,308.019","18,817,000","15,400,000","14,900,000","15,263,716.814","14,800,000","13,177,358.491","12,784,000","12,160,326.087","10,623,312.883","10,128,104.575","8,923,188.406","8,027,868.852","7,770,731.707","7,469,491.525","6,935,779.817","6,402,000","6,716,814.159","6,395,454.545","5,896,078.431","5,638,709.677","4,500,000","5,360,000","5,500,000","5,300,000","2,200,000","-14,300,000","-14,300,000","-14,300,000"
InterestExpense,"69,711,000","15,840,000","15,948,000","16,141,000","21,782,000","24,424,000","18,417,000","18,581,000","21,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-69,711,000","-15,840,000","-15,948,000","-16,141,000","-21,782,000","-24,424,000","-18,417,000","-18,581,000","-21,184,000","-22,378,000","-22,533,000","-23,797,000","-23,932,000","-26,748,000","-25,032,000","-23,893,000","-7,327,000","-7,393,000","-7,341,000","-7,260,000","-7,303,000","-7,363,000","-7,322,000","-7,257,000","-7,288,000","-7,871,000","-7,217,000","-7,320,000","-2,741,000","-2,151,000","-2,018,000","-685,000","1,020,000","956,000","186,000","359,000","-486,000","-136,000","177,000","275,000","12,000","260,000","406,000","-58,000","641,000","-671,000","-20,000","1,017,000","-382,000","-548,000","1,422,000","884,000","1,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"-32,527,000","-18,775,000","-4,820,000","10,359,000","-19,291,000","35,059,000","31,485,000","8,189,000","-57,008,000","-738,794,000","-54,901,000","237,000","-10,486,000","-6,273,000","-12,577,000","-78,715,000","21,939,000","33,019,000","36,672,000","30,004,000","25,837,000","31,220,000","31,868,000","31,192,000","34,942,000","25,426,000","34,990,000","34,065,000","28,486,000","32,006,000","38,948,000","33,708,000","35,761,000","35,497,000","37,842,000","30,660,000","36,672,000","37,276,000","36,474,000","34,517,000","32,096,000","32,013,000","37,407,000","36,897,000","35,036,000","34,296,000","36,116,000","34,011,000","35,861,000","31,788,000","28,087,000","20,068,000","14,995,000","116,867,000","-118,465,000","27,178,000","22,786,000","19,688,000","26,025,000","19,307,000","17,947,000","9,484,000","16,818,000","16,023,000","15,124,000","25,898,000","34,916,000","20,057,000","29,491,000","30,758,000","31,802,000","33,358,000","30,703,000","27,752,000","23,758,000","17,535,000","15,709,000","14,573,000","12,578,000","13,808,000","13,602,000","10,999,000","10,654,000","8,855,000","10,761,000","20,619,000","29,615,000","29,733,000","29,081,000","27,405,000","22,200,000","21,400,000","22,500,000","22,100,000","21,200,000","20,700,000","19,600,000","17,400,000","16,600,000","14,700,000","13,500,000","13,500,000","13,200,000","12,200,000","11,500,000","12,900,000","12,300,000","11,600,000","11,000,000","9,500,000","11,000,000","11,200,000","11,500,000","-64,500,000","32,400,000","32,400,000","32,400,000"
EBITDA,"116,599,000"
ReconciledCostOfRevenue,"995,051,000","254,357,000","245,380,000","239,331,000","255,983,000","263,417,000","258,028,000","230,223,000","199,388,000","413,371,000","240,625,000","255,638,000","235,121,000","251,958,000","286,532,000","330,440,000","111,466,000","102,068,000","112,409,000","102,668,000","100,643,000","101,283,000","122,753,000","105,737,000","110,033,000","102,967,000","116,219,000","104,047,000","99,000,000","91,596,000","111,865,000","97,978,000","101,952,000","98,015,000","102,412,000","94,366,000","97,186,000","98,086,000","95,238,000","82,052,000","83,669,000","82,469,000","87,024,000","77,982,000","81,542,000","82,536,000","85,777,000","72,296,000","81,237,000","74,516,000","85,566,000","94,729,000","92,569,000","96,252,000","121,971,000","123,083,000","128,285,000","121,397,000","139,067,000","123,768,000","122,949,000","120,598,000","134,099,000","117,548,000","119,094,000","121,671,000","128,486,000","98,223,000","75,760,000","73,965,000","75,150,000","60,719,000","61,703,000","55,944,000","51,381,000","46,351,000","47,319,000","44,730,000","44,290,000","40,735,000","38,810,000","40,032,000","42,610,000","39,648,000","41,046,000","42,539,000","45,405,000","44,100,000","41,869,000","36,841,000","29,600,000","29,200,000","29,500,000","30,000,000","29,200,000","31,500,000","30,300,000","28,400,000","27,400,000","25,000,000","24,200,000","23,400,000","22,600,000","21,300,000","20,400,000","21,300,000","21,400,000","21,000,000","20,800,000","20,400,000","20,300,000","20,400,000","21,300,000",,,,
ReconciledDepreciation,"149,126,000","36,330,000","36,671,000","36,292,000","39,833,000","39,986,000","40,510,000","40,971,000","43,400,000","57,632,000","57,556,000","57,376,000","57,698,000","58,606,000","55,117,000","82,398,000","5,248,000","5,284,000","5,151,000","5,361,000","5,382,000","5,353,000","5,359,000","5,119,000","5,146,000","5,304,000","5,019,000","4,833,000","4,986,000","4,736,000","4,887,000","4,464,000","4,624,000","3,895,000","3,780,000","3,783,000","4,108,000","4,115,000","4,224,000","4,094,000","3,786,000","3,432,000","3,479,000","3,387,000","3,462,000","4,946,000","3,564,000","3,773,000","3,992,000","-2,185,000","4,304,000","6,878,000","9,147,000","5,225,000","6,624,000","6,850,000","7,123,000","7,474,000","7,038,000","6,872,000","7,102,000","7,327,000","7,401,000","7,217,000","7,206,000","7,461,000","7,221,000","5,961,000","3,601,000","3,388,000","3,231,000","2,850,000","2,759,000","2,834,000","3,169,000","2,731,000","3,619,000","3,057,000","2,853,000","2,692,000","2,880,000","2,959,000","2,618,000","1,990,000","1,897,000","2,157,000","1,872,000","1,779,000","1,226,000","1,372,000","1,300,000","300,000","1,300,000","600,000","1,800,000","700,000","1,600,000","700,000","1,100,000","1,000,000","800,000","800,000","900,000","500,000","700,000","700,000","600,000","600,000","500,000","500,000","300,000","500,000","500,000",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"17,917,000","-30,893,000","-11,164,000","96,785,000","-36,811,000","10,976,000","20,113,000","-13,405,000","-75,015,000","-677,918,000","-78,483,000","-25,910,000","-44,871,000","-21,590,000","-41,734,000","-86,709,000","14,471,000","9,854,000","-49,504,000","19,953,000","18,828,000","19,517,000","22,221,000","20,474,000","20,387,000","12,980,000","16,288,000","17,896,000","21,228,000","25,824,000","30,384,000","27,421,000","28,672,000","27,943,000","34,383,000","23,138,000","26,953,000","28,709,000","28,206,000","25,924,000","23,563,000","23,886,000","30,898,000","27,521,000","26,731,000","26,316,000","31,552,000","25,429,000","25,946,000","24,415,000","23,203,000","-746,000","10,650,000","-11,032,000","-92,009,000","17,648,000","20,494,000","17,790,000","19,108,000","16,522,000","14,975,000","10,137,000","15,190,000","12,525,000","12,291,000","20,704,000","25,041,000","13,707,000","21,698,000","26,056,000","24,442,000","24,675,000","22,347,000","20,946,000","17,619,000","12,373,000","11,341,000","10,571,000","9,201,000","11,530,000","10,174,000","10,795,000","10,507,000","6,838,000","8,108,000","11,398,000","21,308,000","20,740,000","20,104,000","18,817,000","15,400,000","14,900,000","15,400,000","14,800,000","14,400,000","13,600,000","12,500,000","11,100,000","10,400,000","9,400,000","8,300,000","8,100,000","7,800,000","7,200,000","6,600,000","6,900,000","6,700,000","6,200,000","5,700,000","4,800,000","5,300,000","5,500,000","5,300,000","2,200,000","-14,300,000","-14,300,000","-14,300,000"
TotalUnusualItemsExcludingGoodwill,"-34,937,000","-960,000","-2,398,000","-2,607,000","-28,972,000","773,000","-13,977,000","-6,170,000","-46,891,000","-496,616,000","-21,724,000","-5,847,000","-18,363,000","-12,988,000","-12,130,000","-7,261,000","-1,290,000","112,000","99,000","155,000","-2,397,000","-1,209,000","-10,000","764,000","-3,691,000","-7,491,000","-8,342,000","31,000","876,000","846,000","1,666,000","4,150,000","2,000,000","0","0","176,000","-723,000","-398,000","-1,868,000",,,"0","0",,,"0","428,000","0","0","-100,000","-332,000","-26,051,000","-597,000","-14,335,000","-118,512,000","140,000","-375,000","-702,000","-2,882,000",,,"0",,,"2,637,000",,,,,,,,,,,,,,,,,,,,,,,,"-329,000",,,,"200,000","0","1,800,000","1,200,000","500,000","700,000","400,000","700,000","400,000","500,000","500,000","400,000","300,000","300,000","500,000","500,000","100,000","500,000","-100,000",,,,,,
TotalUnusualItems,"-34,937,000","-960,000","-2,398,000","-2,607,000","-28,972,000","773,000","-13,977,000","-6,170,000","-46,891,000","-496,616,000","-21,724,000","-5,847,000","-18,363,000","-12,988,000","-12,130,000","-7,261,000","-1,290,000","112,000","99,000","155,000","-2,397,000","-1,209,000","-10,000","764,000","-3,691,000","-7,491,000","-8,342,000","31,000","876,000","846,000","1,666,000","4,150,000","2,000,000","0","0","176,000","-723,000","-398,000","-1,868,000",,,"0","0",,,"0","428,000","0","0","-100,000","-332,000","-26,051,000","-597,000","-14,335,000","-118,512,000","140,000","-375,000","-702,000","-2,882,000",,,"0",,,"2,637,000",,,,,,,,,,,,,,,,,,,,,,,,"-329,000",,,,"200,000","0","1,800,000","1,200,000","500,000","700,000","400,000","700,000","400,000","500,000","500,000","400,000","300,000","300,000","500,000","500,000","100,000","500,000","-100,000",,,,,,
NormalizedEBITDA,"151,536,000","18,515,000","34,249,000","49,258,000","49,514,000","74,272,000","85,972,000","55,330,000","33,283,000","-184,546,000","24,379,000","63,460,000","65,575,000","65,321,000","54,670,000","10,944,000","28,477,000","38,191,000","41,724,000","35,210,000","33,616,000","37,782,000","37,237,000","35,547,000","43,779,000","38,221,000","48,351,000","38,867,000","32,596,000","35,896,000","42,169,000","34,022,000","38,385,000","39,392,000","41,622,000","34,267,000","41,503,000","41,789,000","42,566,000","38,611,000","35,882,000","35,445,000","40,886,000","40,284,000","38,498,000","39,242,000","39,252,000","37,784,000","39,853,000","31,888,000","32,723,000","52,997,000","24,739,000","136,427,000","6,671,000","33,888,000","30,284,000","27,864,000","35,945,000","26,179,000","25,049,000","16,811,000","24,219,000","23,240,000","19,693,000","33,359,000","42,137,000","26,018,000","33,092,000","34,146,000","35,033,000","36,208,000","33,462,000","30,586,000","26,927,000","20,266,000","19,328,000","17,630,000","15,431,000","16,500,000","16,482,000","13,958,000","13,272,000","10,845,000","12,658,000","22,776,000","31,492,000","31,512,000","30,636,000","28,777,000","23,500,000","21,700,000","23,600,000","22,700,000","21,200,000","20,200,000","20,700,000","17,400,000","17,300,000","15,000,000","13,900,000","13,800,000","13,600,000","12,300,000","11,900,000","13,300,000","12,400,000","11,700,000","11,400,000","9,500,000","11,500,000","11,700,000","12,000,000","-64,500,000","32,400,000","32,400,000","32,400,000"
TaxRateForCalcs,"0.4","0.108","0.27","0.27","0.104","0.27","0.27","0.27","0.041","0.053","0.201","0.137","0.144","0.27","0.159","0.199","0.055","0.27","0.4","0.193","0.104","0.198","0.11","0.214","0.225","0.4","0.179","0.274","0.194","0.159","0.213","0.262","0.261","0.233","0.096","0.258","0.24","0.219","0.189","0.255","0.266","0.26","0.183","0.253","0.251","0.217","0.136","0.274","0.269","0.216","0.205","0.35","0.324","0.065","0.24","0.269","0.144","0.089","0.246","0.217","0.223","0.064","0.17","0.231","0.237","0.245","0.27","0.35","0.27","0.162","0.28","0.28","0.28","0.237","0.3","0.3","0.3","0.3","0.3","0.175","0.3","0.056","0.046","0.28","0.28","0.147","0.3","0.3","0.3","0.32","0.322","0.32","0.319","0.318","0.321","0.32","0.321","0.319","0.32","0.319","0.32","0.341","0.339","0.339","0.34","0.389","0.391","0.392","0.387","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
