name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","-338,000","0","0","0","280,000","448,000","-45,359,000","0","0","0","0","0","-52,832","-52,000","-65,000","-89,000","-49,907","-48,000","-57,000","0","-80,324","-901,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","-16,130,000","-2,000","0","-18,000","834,000","-816,000","0","0",,"0","0","49,651","2,000","40,000","-47,000","394,641","65,000","0","-3,000","-476,971"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-30",,,"-816,000",,,,,,,,,,,,,
FinancingCashFlow,"112,398,000","31,308,000","78,225,000","-12,569,000","15,434,000","38,004,000","-2,827,000","6,818,000","-21,402,000","-4,599,000","-2,186,000","-735,000","-5,383,000","-9,295,000","-8,176,000","-7,025,000","-3,417,000","-5,149,000","-915,000","60,527,000","-1,273,000","-7,583,000","-548,000","-1,024,000","1,838,000","-2,430,000","7,831,000","-3,211,000","-4,043,000","2,778,000","-1,186,000","-7,294,000","44,081,000","10,858,000","8,321,680","-102,000","-425,000","-33,856,000","-1,248,920","-2,946,000","-3,662,000","-2,726,000","-6,155,220","-4,010,000","-2,454,000","-1,617,000","-1,618,315","-1,245,000","-3,056,000","-5,272,000","-5,574,084","-18,483,000","-24,442,000","-15,637,000","-12,478,901","108,496,000","-8,543,000","-7,397,000","-9,480,317","13,553,000","456,000","3,902,000","2,084,849","9,041,000","-9,071,000","-7,125,000","-8,265,811","-9,299,000","-4,402,000","-411,000","-15,935,556","-9,125,000","-17,190,000","-5,025,000","-27,319,065","-10,105,000","92,939,000","-15,047,000","-8,487,353","762,000","2,262,000","-2,918,000","2,644,265"
	CashFlowFromContinuingFinancingActivities,"112,398,000","31,308,000","78,225,000","-12,569,000","15,434,000","38,004,000","-2,827,000","6,818,000","-21,402,000","-4,599,000","-2,186,000","-735,000","-5,383,000","-9,295,000","-8,176,000","-7,025,000","-3,417,000","-5,149,000","-915,000","60,527,000","-1,273,000","-7,583,000","-548,000","-1,024,000","1,838,000","-2,430,000","7,831,000","-3,211,000","-4,043,000","2,778,000","-1,186,000","-7,294,000","44,081,000","10,858,000","8,321,680","-102,000","-425,000","-33,856,000","-1,248,920","-2,946,000","-3,662,000","-2,726,000","-6,155,220","-4,010,000","-2,454,000","-1,617,000","-1,618,315","-1,245,000","-3,056,000","-5,272,000","-5,574,084","-18,483,000","-24,442,000","-15,637,000","-12,478,901","108,496,000","-8,543,000","-7,397,000","-9,480,317","13,553,000","456,000","3,902,000","2,084,849","9,041,000","-9,071,000","-7,125,000","-8,265,811","-9,299,000","-4,402,000","-411,000","-15,918,756","-9,125,000","-17,190,000","-5,025,000","-27,319,065","-10,105,000","92,939,000","-15,047,000","-8,487,353","762,000","2,262,000","-2,918,000","2,644,265"
		NetIssuancePaymentsOfDebt,"126,925,000","39,439,000","79,762,000","-12,240,000","19,964,000","40,191,000","-2,631,000","6,938,000","-20,973,000","-3,326,000","-402,000","0","-5,000,000","-7,500,000","-7,374,000","-6,250,000","-1,250,000","-1,250,000","0","62,009,000","-504,000","-6,005,000","-11,000","-513,000","3,980,000","-2,027,000","7,972,000","-3,027,000","-3,526,000","2,973,000","-1,027,000","-7,130,000","45,215,000","10,858,000","8,321,116","-102,000","-124,000","-33,350,000","-1,138,832","-1,723,000","-3,509,000","-2,308,000","-3,907,039","-4,010,000","-2,246,000","-1,617,000","-1,592,021","-1,245,000","-2,856,000","-5,272,000","-6,967,796","-23,627,000","-24,520,000","-15,637,000","-12,477,759","109,797,000","-7,686,000","2,689,000","-4,836,324","15,108,000","2,045,000","4,831,000","847,250","10,249,000","-8,398,000","-6,687,000","-5,846,174","-7,579,000","-5,028,000","-702,000","-17,979,016","-9,131,000","-17,940,000","-6,247,000","-25,638,503","-6,267,000","97,697,000","-15,320,000","-2,480,707","-205,000","-571,000","-3,149,000","-136,328,098"
			NetLongTermDebtIssuance,"171,448,000","-2,863,000","74,562,000","-250,000","99,999,000","-2,425,000","-17,566,000","0","-2,426,000","0","-402,000","0","-5,000,000","-7,500,000","-7,374,000","-6,250,000","-1,250,000","-1,250,000","0","62,009,000","-504,000","-6,005,000","489,000","-513,000","-36,020,000","-2,027,000","7,972,000","-3,027,000","-3,526,000","2,973,000","52,078,000","-29,330,000","34,910,000","-9,742,000","8,321,116","-102,000","-124,000","-23,350,000","-11,289,832","-1,572,000","-3,509,000","-2,308,000","-3,907,039","-4,010,000","254,000","-4,117,000","2,407,979","-5,245,000","-2,856,000","-5,272,000","-6,967,796","-23,627,000","-24,520,000","-15,637,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"75,000,000","0",,"148,016,000","109,369,000","118,138,000","85,553,000","107,274,000",,,,,"0",,,,"0","62,000,000","0","0","2,600,000","0","0","57,200,000","25,300,000","4,500,000","13,000,000","21,300,000","61,205,000","0","63,243,000","20,600,000","14,200,175","0","0","49,244,000","-22,300,000","40,100,000","6,000,000","1,200,000","0","0",,,,,"2,500,000","1,500,000","4,650,000","2,850,000","11,075,000","1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-3,552,000","-2,863,000","-438,000","-250,000","-1,000","-2,425,000","-437,900,000","0","-2,426,000","0","-148,976,000","0","-5,000,000","-7,500,000","-7,374,000","-6,250,000","-1,250,000","-1,250,000","0","9,000","-504,000","-6,005,000","-2,111,000","-513,000","-36,020,000","-59,227,000","-17,328,000","-7,527,000","-16,526,000","-18,327,000","-9,127,000","-29,330,000","-18,028,000","-9,742,000","-5,879,059","-102,000","-124,000","-72,594,000","11,010,168","-41,672,000","-9,509,000","-3,508,000","-3,907,039","-4,010,000","-2,246,000","-4,117,000","-1,592,021","-1,245,000","-5,356,000","-6,772,000","-11,617,796","-26,477,000","-35,595,000","-17,137,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"-44,523,000","42,302,000","5,200,000","-11,990,000","-80,035,000","42,616,000","14,935,000","6,938,000","-18,547,000","-3,326,000",,,,,"0",,,,"0",,,,"-500,000","0",,,,,,,"-53,105,000","22,200,000","10,305,000","20,600,000","0","0","0","-10,000,000","10,151,000",,,,,,,"2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"710,704,000","415,176,000","155,077,000","14,486,000","125,965,000","148,016,000","-310,965,000","118,138,000","85,553,000","107,274,000",,,,,"0",,,,"0",,,,"0","0",,,,,,,"-53,105,000","22,200,000","10,305,000","20,600,000","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-755,227,000","-372,874,000","-149,877,000","-26,476,000","-206,000,000","-105,400,000","325,900,000","-111,200,000","-104,100,000","-110,600,000",,,,,"0",,,,"0",,,,,,,,,,,,"0","0","0","0","0","0","0","-10,000,000","-16,749,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,"0","0","0","0","0","-300,000","-1,815,000","-2,885,000",,,,,,,,"-214,000","0","-78,000","-400,000","-65,000","245,000",,,,"0","0","0","0","151,752","1,000","-153,000","-374,000","-2,026,585","0",,,"200,000","0",,,"0","0","0","0","-532","1,014,000","-686,000","-10,089,000","-4,626,662","-1,573,000","-1,604,000","-1,179,000","871,504","-879,000","-1,019,000","-445,000","-1,706,760",,,,,,,,,,,,"-5,877,071","967,000",,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-127",,,"22,000","247,214","263,000","243,000","1,146,000","955,797",,,"221,000","244,564",,,,,,,,,,,,"137,762","967,000",,,
			CommonStockPayments,,,,,,,,,,,"0","0","0","0","0","-300,000","-1,815,000","-2,885,000",,,,,,,,"-214,000","0","-78,000","-400,000","-65,000","245,000",,,,"0","0","0","0","151,752","1,000","-153,000","-374,000","-2,026,585","0",,,"200,000","0",,,"0",,,,"-405","0","-664,000","-10,111,000","-4,873,876","-1,836,000","-1,847,000","-2,325,000","-84,293","-1,216,000","-798,000","-666,000","-1,951,324",,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"1,315,518","132,000","76,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-14,527,000","-8,131,000","-1,537,000","-329,000","-4,530,000","-2,187,000","-196,000","-120,000","-429,000","-1,273,000","-1,784,000","-735,000","-383,000","-1,795,000","-802,000","-475,000","-352,000","-1,014,000","-915,000","-1,482,000","-769,000","-1,578,000","-537,000","-511,000","-2,356,000","-189,000","-141,000","-184,000","-517,000","-195,000","-159,000","-164,000","-1,162,000","-42,000","564","0","-301,000","-506,000","-261,840","-1,224,000","0","-44,000",,"0","-208,000","0","-226,294","0","-200,000","0","78,194","5,012,000","2,000","0","-610","-2,315,000","-171,000","3,000","-17,331","18,000","15,000","250,000","366,095","-329,000","346,000","7,000","-712,877",,"626,000","291,000","-2,073,000","6,000","750,000","1,222,000","5,015,939","-3,838,000","-4,758,000","273,000","-129,575","0","-464,000","231,000","167"
EndCashPosition,"1,201,000","1,208,000","1,036,000","842,000","18,127,000","13,488,000","1,600,000","3,446,000","6,234,000","12,599,000","1,032,000","9,458,000","24,830,000","18,286,000","16,019,000","28,065,000","32,559,000","32,621,000","25,537,000","10,765,000","33,936,000","13,401,000","20,630,000","26,707,000","10,229,000","1,876,000","2,453,000","24,584,000","8,679,000","7,465,000","4,995,000","7,732,000","9,293,000","7,158,000","8,054,613","32,453,000","25,915,000","20,905,000","10,462,692","4,832,000","6,207,000","8,946,000","10,648,035","14,305,000","16,009,000","9,858,000","10,956,664","8,840,000","10,300,000","13,305,000","8,568,845","12,003,000","11,537,000","19,087,000","10,172,841","12,637,000","4,812,000","3,525,000","9,066,537","0","0","0","0","0","58,000","1,555,000","0","0","0","0","0","0","0","17,000","0","18,139,000","14,283,000","14,221,000","17,209,946","30,143,000","17,359,000","868,000","2,643,542"
	ChangesInCash,"-12,287,000","174,000","174,000","-17,288,000","4,653,000","11,891,000","-1,854,000","-2,807,000","-6,361,000","11,601,000","-8,435,000","-15,352,000","6,543,000","2,247,000","-12,060,000","-4,446,000","-39,000","7,097,000","14,767,000","-23,166,000","20,546,000","-7,263,000","-6,070,000","16,470,000","8,372,000","-571,000","-22,119,000","15,940,000","1,233,000","2,466,000","-2,715,000","-1,550,000","2,164,000","-964,000","-24,401,652","6,617,000","5,126,000","10,461,000","5,691,836","-1,520,000","-2,558,000","-1,876,000","-3,539,056","-1,612,000","6,139,000","-1,124,000","3,900,649","-1,608,000","-2,892,000","4,731,000","-3,482,602","511,000","-7,789,000","8,939,000","-2,263,368","7,946,000","1,325,000","-5,498,000","9,066,537","0","0",,"0","-58,000","-1,497,000","1,555,000","0",,"0","0","0",,"-17,000","17,000","-18,138,946","3,856,000","62,000","-2,989,000","-12,933,014","12,784,000","16,491,000","-1,868,000","2,643,542"
	EffectOfExchangeRateChanges,"7,000","-2,000","20,000","3,000","-14,000","-3,000","8,000","19,000","-4,000","-34,000","9,000","-20,000","1,000","20,000","14,000","-48,000","-23,000","-13,000","5,000","-5,000","-11,000","34,000","-7,000","8,000","-19,000","-6,000","-12,000","-35,000","-19,000","4,000","-22,000","-11,000","-29,000","67,000","3,573","-79,000","-116,000","-19,000","-61,179","145,000","-181,000","174,000","-117,573","-92,000","12,000","25,000","-75,812","148,000","-113,000","5,000","48,606","-45,000","239,000","-25,000","-201,328","-121,000","-38,000","-43,000",,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"13,488,000","1,036,000","842,000","18,127,000","13,488,000","1,600,000","3,446,000","6,234,000","12,599,000","1,032,000","9,458,000","24,830,000","18,286,000","16,019,000","28,065,000","32,559,000","32,621,000","25,537,000","10,765,000","33,936,000","13,401,000","20,630,000","26,707,000","10,229,000","1,876,000","2,453,000","24,584,000","8,679,000","7,465,000","4,995,000","7,732,000","9,293,000","7,158,000","8,055,000","32,453,000","25,915,000","20,905,000","10,463,000","4,832,000","6,207,000","8,946,000","10,648,000","14,305,000","16,009,000","9,858,000","10,957,000","8,840,000","10,300,000","13,305,000","8,569,000","12,003,000","11,537,000","19,087,000","10,173,000","12,637,000","4,812,000","3,525,000","9,066,000","0","0","0","0","0","58,000","1,555,000","0","0","0","0","0","0","0","17,000","0","18,139,000","14,283,000","14,221,000","17,210,000","30,143,000","17,359,000","868,000","2,736,000","0"
CapitalExpenditure,"-8,080,000","-2,096,000","-2,280,000","-1,888,000","-1,816,000","-1,186,000","-956,000","-1,169,000","-1,528,000","-962,000","-898,000","-478,000","-455,000","-1,109,000","-1,192,000","-1,116,000","-1,286,000","-1,003,000","-1,068,000","-657,000","-2,296,000","-1,090,000","-1,498,000","-2,408,000","-1,634,000","-982,000","-572,000","-757,000","-451,000","-582,000","-793,000","-929,000","-261,000","-2,588,000","-1,074,663","-249,000","-195,000","-232,000","-98,877","-425,000","-1,233,000","-462,000","-1,000,129","-808,000","-1,353,000","-837,000","-1,137,101","-573,000","-410,000","-271,000","-351,769","-459,000","-668,000","-974,000","-1,301,610","-1,113,000","-1,468,000","-806,000","-1,619,884","-3,130,000","-1,698,000","-1,830,000","-2,886,075","-2,579,000","-2,295,000","-1,550,000","-1,671,184","-1,933,000","-1,924,000","-2,099,000","-617,679","-1,073,000","-1,366,000","-1,559,000","-1,240,150","-833,000","-923,000","-573,000","-1,276,897","-2,187,000","-2,092,000","-1,685,000","-2,109,456"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-127",,,"22,000","247,214","263,000","243,000","1,146,000","955,797",,,"221,000","244,564",,,,,,,,,,,,"137,762","967,000",,,
IssuanceOfDebt,"885,704,000","415,176,000","230,077,000","14,486,000","225,965,000","148,016,000","109,369,000","118,138,000","85,553,000","107,274,000",,,,,"0",,,,"0","101,000,000","0","0","2,600,000","0","40,000,000","57,200,000","25,300,000","4,500,000","13,000,000","21,300,000","8,100,000","22,200,000","63,243,000","20,600,000","14,200,175","0","0","49,244,000","4,600,000","40,100,000","6,000,000","1,200,000","0","0",,,"0","0","2,500,000","1,500,000","4,650,000","2,850,000","11,075,000","1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-758,779,000","-375,737,000","-150,315,000","-26,726,000","-206,001,000","-107,825,000","-112,000,000","-111,200,000","-106,526,000","-110,600,000","-153,976,000","0","-5,000,000","-7,500,000","-7,374,000","-6,250,000","-1,250,000","-1,250,000","0","-38,991,000","-504,000","-6,005,000","-2,611,000","-513,000","-36,020,000","-59,227,000","-17,328,000","-7,527,000","-16,526,000","-18,327,000","-9,127,000","-29,330,000","-18,028,000","-9,742,000","-5,879,059","-102,000","-124,000","-82,594,000","-5,738,832","-41,823,000","-9,509,000","-3,508,000","-3,907,039","-4,010,000","-2,246,000","-4,117,000","-1,592,021","-1,245,000","-5,356,000","-6,772,000","-11,617,796","-26,477,000","-35,595,000","-17,137,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,"0","0","0","0","0","-300,000","-1,815,000","-2,885,000",,,,,,,,"-214,000","0","-78,000","-400,000","-65,000","245,000",,,,"0","0","0","0","151,752","1,000","-153,000","-374,000","-2,026,585","0",,,"200,000","0",,,"0",,,,"-405","0","-664,000","-10,111,000","-4,873,876","-1,836,000","-1,847,000","-2,325,000","-84,293","-1,216,000","-798,000","-666,000","-1,951,324",,,,,,,,,,,,,,,,
FreeCashFlow,"-97,809,000","-31,134,000","-75,645,000","-4,719,000","13,689,000","-26,113,000","973,000","-9,625,000","15,041,000","16,200,000","-6,249,000","-14,727,000","11,900,000","11,678,000","-1,952,000","2,702,000","3,380,000","12,270,000","15,735,000","2,523,000","21,819,000","320,000","-3,622,000","16,994,000","8,669,000","1,582,000","-1,203,000","12,112,000","5,276,000","-312,000","-1,809,000","1,546,000","3,442,000","-11,822,000","-3,974,651","6,912,000","5,718,000","-1,747,000","4,341,253","1,478,000","1,169,000","939,000","2,666,071","2,446,000","8,650,000","536,000","5,599,472","538,000","12,990,000","10,003,000","2,091,513","19,007,000","24,167,000","24,601,000","8,759,563","12,647,000","14,369,000","10,529,000","17,018,065","5,566,000","8,489,000","-3,387,000","320,595","7,031,000","7,576,000","8,680,000","8,253,146","9,281,000","4,402,000","1,227,000","5,666,682","9,193,000","17,173,000","6,620,000","7,388,416","14,067,000","11,474,000","15,300,000","-4,723,017","11,957,000","14,893,000","12,053,000","420,985"
