name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
			NotesReceivable,"79,053,000","77,784,000","71,322,000","69,165,000","67,870,000","65,564,000","64,009,000","62,216,000","60,699,000","59,427,000","58,021,000","56,563,000","55,293,000","53,961,000","52,667,000","51,386,000","55,779,000","54,472,000","53,088,000","51,578,000","50,570,000","49,258,000","48,098,000","47,142,000","45,998,000","44,875,000","43,821,000","42,766,000","49,814,000","49,147,000","47,878,000","46,685,000","45,381,000","44,055,000","40,321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"82,417,000","6,194,000","6,300,000","6,405,000","6,507,000","6,573,000","13,980,000","5,508,000","7,463,000","17,223,000","16,743,000","12,629,000","14,834,000","3,189,000","2,821,000","4,158,000","4,250,000","4,884,000","2,005,000","3,620,000","4,451,000","10,350,000","6,367,000","5,281,000","5,232,000","3,261,000","4,722,000","12,051,000","19,136,000","6,656,000","17,962,000","6,348,000","4,990,000","2,462,000","5,465,000",,,,"83,156,000","85,595,000","89,337,000","86,856,000","87,148,000",,,,,,,"71,805,000","69,816,000","67,137,000",,,,"59,238,000","56,330,000","53,631,000","50,891,000","47,579,000","44,294,000","15,276,000","12,255,000","36,638,000","34,247,000","16,973,000","17,685,000","15,678,000","10,361,000","9,511,000","13,105,000","20,857,000","18,673,000","17,903,000","16,728,000","15,535,000","14,278,000","13,698,000","13,395,000","12,636,000","11,651,000","11,447,000","10,511,000","9,804,000","9,335,000","8,644,000","7,882,000","6,010,000","5,378,000","4,634,000",,,,"2,263,000",,,,"479,000",,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-1,676,000","-1,599,000","-1,415,000","-2,132,000","-2,080,000","-2,851,000","-4,040,000","-3,976,000","-3,598,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"18,006,000","20,058,000","26,815,000","4,516,000","10,873,000","19,690,000","27,612,000","6,600,000","12,482,000","18,835,000","25,158,000","5,855,000","10,749,000","25,658,000","31,259,000","12,173,000","17,093,000","24,670,000","30,932,000","11,972,000","17,332,000","24,432,000","28,752,000","10,301,000","15,516,000","23,009,000","28,655,000","8,882,000","14,862,000","20,570,000","24,497,000","8,392,000","13,813,000","19,308,000","23,552,000","8,215,000","14,023,000","19,270,000",,,,,,,,,,,"68,412,000","81,955,000","123,303,000","103,914,000","88,561,000","93,789,000","94,159,000","37,934,000","38,306,000","52,448,000","58,351,000","56,993,000","53,311,000","48,467,000","27,684,000","21,422,000","21,722,000","29,872,000","25,465,000","19,501,000","19,658,000","18,646,000","14,703,000",,,"14,311,000",,,,"11,260,000",,,,"9,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"4,497,000","4,054,000","3,575,000","4,593,000","4,141,000","3,664,000","3,217,000","4,270,000","3,826,000","3,397,000","3,502,000","4,452,000","3,995,000","3,884,000","3,440,000","4,105,000","3,645,000","7,186,000","6,173,000","6,866,000","6,439,000","8,193,000","7,583,000","8,302,000","7,763,000","7,716,000","9,286,000","10,121,000","11,445,000","9,069,000","14,371,000","11,689,000","10,965,000","11,448,000","14,698,000","19,472,000","17,040,000","21,557,000","20,926,000","22,632,000","21,711,000","36,232,000","39,232,000","22,909,000","24,094,000",,,,,,"16,779,000","17,879,000","15,408,000","13,745,000","15,534,000","23,066,000","16,712,000","15,121,000","16,874,000","20,482,000","19,030,000","52,856,000","51,784,000","21,073,000","23,793,000","21,476,000","15,083,000","15,982,000","13,830,000","12,617,000","10,760,000","12,137,000","13,528,000","11,030,000","7,878,000","9,547,000","14,569,000","9,739,000","8,149,000","6,596,000","6,977,000","4,947,000","4,116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,156,000","85,595,000",,,,"85,190,000","82,901,000","79,160,000","76,833,000","75,683,000","74,113,000",,"69,816,000","67,137,000","112,696,000","64,131,000","62,137,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","192,699,000","2,821,000",,,,"0",,"0","0","61,728,000","54,448,000","0","0","42,226,000","42,226,000","42,226,000","42,226,000","74,415,000","51,291,000","41,391,000","94,654,000","161,454,000","300,584,000","225,897,000","96,782,000","150,572,000","77,013,000","0","14,339,000","0","22,868,000","0","0","133,984,000","136,896,000","142,404,000","140,229,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,229,000",,,,,,"22,582,000","21,095,000","20,738,000","18,981,000","16,549,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"3,850,211,000","3,800,475,000","3,891,238,000","3,813,002,000","3,847,000,000","3,832,033,000","3,874,762,000","3,785,629,000","3,687,884,000","3,620,785,000","3,533,238,000","3,476,880,000","3,567,380,000","3,445,788,000","3,399,845,000","3,377,697,000","3,353,619,000","3,316,136,000","3,268,919,000","3,306,980,000","3,275,323,000","3,266,807,000","3,224,396,000","3,334,205,000","3,451,533,000","3,538,969,000","3,556,273,000","3,614,396,000","3,561,512,000","3,445,244,000","3,434,831,000","3,409,605,000","3,386,280,000","3,374,704,000","3,407,887,000","3,412,294,000","3,388,639,000","3,357,060,000","3,472,688,000","3,585,925,000","3,667,102,000","3,712,845,000","3,806,517,000","3,735,345,000","3,726,443,000","3,713,735,000","3,608,805,000","3,348,431,000","3,281,096,000","3,183,992,000","3,120,067,000","3,087,952,000","2,895,186,000","2,920,743,000","2,987,697,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"50,010,000","50,198,000","88,939,000","89,408,000","90,362,000","91,428,000","87,067,000","80,465,000","75,863,000","76,145,000","75,723,000","76,162,000","76,510,000","8,630,000","7,087,000","6,407,000","5,331,000","5,256,000","5,422,000","5,303,000","4,989,000","5,204,000","5,492,000","5,686,000","5,669,000","6,004,000","5,941,000","6,340,000","6,349,000","6,637,000","6,527,000","6,919,000","7,068,000","6,556,000","6,705,000","7,093,000","7,616,000","7,991,000","3,111,171,000","3,241,840,000","3,338,291,000","3,352,975,000","3,469,217,000","3,472,861,000","3,468,771,000","3,445,455,000","3,349,150,000","3,130,514,000","3,064,962,000","3,029,900,000","2,868,707,000","2,854,136,000","2,809,412,000","2,776,889,000","2,737,287,000","2,701,167,000","2,617,079,000","2,603,472,000","2,584,945,000","2,524,573,000","2,474,177,000","2,111,310,000","2,066,060,000","2,071,403,000","1,905,054,000","1,892,408,000","1,700,314,000","1,693,938,000","1,618,838,000","1,547,066,000","1,489,666,000","1,331,600,000","1,289,097,000","1,191,268,000","1,192,498,000","1,131,687,000","1,069,972,000","1,060,805,000","1,063,003,000","997,094,000","944,178,000","928,824,000","860,973,000","793,772,000","774,149,000","751,734,000","744,569,000","728,060,000","708,889,000","696,489,000","577,300,000","560,100,000","528,000,000","546,887,000","434,800,000","288,700,000","187,700,000","188,625,000","22,700,000","22,800,000","22,900,000","23,100,000","23,200,000","23,300,000","23,500,000","23,600,000","23,800,000","23,900,000","24,000,000","24,200,000","24,300,000","24,400,000","24,500,000","15,100,000","11,500,000","9,800,000","9,900,000","9,900,000","10,000,000","10,000,000","200,000"
			GrossPPE,"50,010,000","50,198,000","88,939,000","89,408,000","90,362,000","91,428,000","87,067,000","80,465,000","75,863,000","76,145,000","75,723,000","76,162,000","76,510,000","8,630,000","7,087,000","6,407,000","5,331,000","5,256,000","5,422,000","5,303,000","4,989,000","5,204,000","5,492,000","5,686,000","5,669,000","6,004,000","5,941,000","6,340,000","6,349,000","6,637,000","6,527,000","6,919,000","7,068,000","6,556,000","6,705,000","7,093,000","7,616,000","7,991,000","3,676,895,000","3,804,185,000","3,908,533,000","3,912,654,000","4,022,523,000","4,000,477,000","3,995,596,000","3,948,487,000","3,828,368,000","3,594,922,000","3,508,208,000","3,444,943,000","3,270,832,000","3,236,521,000","3,171,730,000","3,119,999,000","3,076,716,000","2,701,167,000","2,617,079,000","2,603,472,000","2,584,945,000","2,524,573,000","2,474,177,000","2,111,310,000","2,066,060,000","2,071,403,000","1,905,054,000","1,892,408,000","1,700,314,000","1,693,938,000","1,618,838,000","1,547,066,000","1,489,666,000","1,331,600,000","1,289,097,000","1,191,268,000","1,192,498,000","1,131,687,000","1,069,972,000","1,060,805,000","1,063,003,000","997,094,000","944,178,000","928,824,000","860,973,000","793,772,000","774,149,000","751,734,000","744,569,000","728,060,000","708,889,000","696,489,000","577,300,000","560,100,000","528,000,000","546,887,000","434,800,000","288,700,000","187,700,000","191,849,000","22,700,000","22,800,000","22,900,000","23,100,000","23,200,000","23,300,000","23,500,000","23,600,000","23,800,000","23,900,000","24,000,000","24,200,000","24,300,000","24,400,000","24,500,000","15,100,000","11,500,000","9,800,000","9,900,000","9,900,000","10,000,000","10,000,000","200,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"427,559,000","443,319,000","471,995,000","472,483,000","486,538,000","491,188,000","502,048,000","501,210,000","735,916,000","725,122,000","718,403,000","479,545,000","434,693,000","429,064,000","423,985,000","423,985,000","421,311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,626,084,000","2,748,162,000","2,802,570,000","2,801,252,000","2,839,071,000","2,777,861,000","2,843,873,000","2,804,595,000","2,747,528,000","2,549,954,000","2,472,522,000","2,445,775,000","2,355,875,000","2,293,895,000","2,229,817,000","2,202,931,000","2,159,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"9,214,000","9,599,000","10,008,000","9,993,000","10,461,000","10,433,000","10,193,000","9,015,000","7,620,000","7,823,000","7,931,000","8,252,000","8,453,000","8,630,000","7,087,000","6,407,000","5,331,000","5,256,000","5,422,000","5,303,000","4,989,000","5,204,000","5,492,000","5,686,000","5,669,000","6,004,000","5,941,000","6,340,000","6,349,000","6,637,000","6,527,000","6,919,000","7,068,000","6,556,000","6,705,000","7,093,000","7,616,000","7,991,000",,"9,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,657,000","603,456,000","633,968,000",,,"75,107,000","649,675,000",,,,,"18,533,000",,,,,,"2,701,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"614,595,000","603,456,000","633,968,000","638,919,000","696,914,000","656,321,000","396,170,000","642,682,000","344,924,000","319,846,000","317,283,000","501,090,000","480,264,000","513,562,000","517,928,000","493,083,000","495,875,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"40,796,000","40,599,000","78,931,000","79,415,000","79,901,000","80,995,000","76,874,000","71,450,000","68,243,000","68,322,000","67,792,000","67,910,000","68,057,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-565,724,000","-562,345,000","-570,242,000","-559,679,000","-553,306,000","-527,616,000","-526,825,000","-503,032,000","-479,218,000","-464,408,000","-443,246,000","-415,043,000","-402,125,000","-382,385,000","-362,318,000","-343,110,000","-339,429,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,224,000",,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"13,410,000","14,567,000","15,788,000","16,959,000","18,137,000","19,344,000","22,433,000","24,768,000","26,078,000","27,392,000","29,454,000","31,162,000","33,172,000","43,470,000","47,065,000","50,586,000","54,600,000","59,092,000","64,055,000","69,205,000","73,748,000","78,351,000","84,081,000","88,788,000","93,526,000","98,338,000","106,174,000","81,728,000","61,477,000","43,854,000","48,300,000","51,645,000","55,678,000","59,258,000","64,372,000","68,046,000","72,035,000","75,879,000","81,059,000","76,426,000","83,940,000","89,120,000","97,954,000","99,917,000","106,444,000","113,735,000","123,307,000","96,151,000","94,925,000","100,671,000","75,506,000","81,090,000","85,774,000","91,848,000","98,282,000","104,136,000","102,647,000","108,661,000","116,368,000","123,861,000","131,934,000","87,325,000","92,061,000","100,132,000","85,699,000","90,984,000","67,686,000","66,354,000","64,965,000","67,560,000","67,083,000","53,874,000","55,577,000","55,692,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
