name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
			NonCurrentDeferredTaxesAssets,"35,788,000","33,453,000","32,476,000","35,579,000","36,864,000","37,695,000","31,978,000","30,075,000","28,729,000","30,375,000","26,437,000","25,204,000","24,781,000","24,377,000","13,910,000","10,534,000","29,944,000","27,022,000","44,618,000","44,067,000","49,750,000","15,832,000","12,352,000","12,293,000","15,287,000","14,945,000","10,917,000","12,299,000","12,936,000","12,934,000","14,435,000","15,456,000","18,309,000","19,143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"3,284,000","1,836,000","133,111,000","114,676,000","106,704,000","103,341,000","103,067,000","96,394,000","89,335,000","86,090,000","89,957,000","79,220,000","75,765,000","64,526,000","39,151,000","40,084,000","2,391,000","604,000","347,000","317,000","215,000","307,000","423,000","543,000","645,000","174,000","232,000","345,000","405,000","425,000","508,000","494,000","602,000","242,000","282,000","275,000","259,000","277,000","262,000","289,000","284,000","298,964","312,384","323,235","332,460","216,529","266,111","270,932","245,557","227,276","237,758","236,908","83,491","69,772","72,272","74,772","77,272","79,772","82,272","190,712","193,061","132,542","667,898","1,662,479","1,678,293","1,928,480","6,038,332","6,186,833","7,187,131","6,595,809","2,885,465","2,854,846","3,053,050","3,390,347","3,845,611","3,954,572","1,280,794","513,516","33,763","39,976","33,125","20,125","15,238,740","20,125","37,472","16,527,391","39,347","39,347","58,211","58,211",,"200,000",,"100,000","300,000","300,000",,,,,"100,000","100,000","100,000",,,
TotalLiabilitiesNetMinorityInterest,"355,931,000","367,005,000","392,269,000","359,099,000","358,032,000","356,514,000","345,325,000","321,287,000","289,679,000","308,708,000","275,983,000","260,047,000","251,989,000","242,918,000","208,237,000","182,568,000","152,491,000","120,902,000","104,160,000","99,823,000","90,292,000","99,091,000","88,936,000","86,082,000","85,150,000","92,647,000","82,864,000","84,234,000","76,067,000","41,105,000","32,390,000","38,965,000","32,952,000","35,068,000","34,572,000","36,200,000","28,239,000","35,289,000","32,143,000","33,029,000","29,324,000","31,650,525","29,291,536","29,223,038","36,358,922","34,897,612","29,603,731","25,521,611","18,590,612","20,512,361","20,002,076","19,719,955","19,361,814","19,514,042","18,294,509","14,747,191","14,223,094","15,784,114","15,800,726","15,947,153","15,932,601","17,949,173","16,565,277","13,661,765","14,212,676","16,202,954","18,539,096","15,385,714","14,576,350","14,704,278","8,000,680","7,604,786","6,639,098","7,294,776","6,027,796","6,392,713","5,598,177","5,970,645","3,066,581","12,575,806","11,887,629","10,472,787","8,273,581","1,022,484","1,667,391","2,252,990","888,064","811,566","941,155","890,380","300,000","700,000","300,000","500,000","300,000","200,000","200,000","300,000","100,000","100,000","200,000","100,000","100,000","0","1,100,000","600,000"
	CurrentLiabilities,"178,254,000","187,938,000","180,261,000","162,563,000","166,332,000","164,960,000","182,760,000","162,695,000","136,554,000","161,508,000","148,392,000","139,736,000","131,574,000","133,182,000","114,279,000","101,540,000","99,228,000","63,824,000","46,276,000","41,421,000","33,230,000","40,206,000","30,617,000","27,724,000","25,150,000","34,510,000","44,247,000","45,153,000","39,391,000","26,823,000","19,888,000","25,740,000","19,740,000","23,229,000","21,402,000","23,090,000","15,189,000","22,299,000","20,109,000","20,918,000","17,287,000","19,517,296","18,236,637","18,234,858","25,437,460","25,044,687","20,660,254","11,019,290","12,312,302","13,965,959","13,020,649","13,582,639","13,309,309","15,769,505","14,342,072","12,248,091","11,446,094","12,790,531","12,665,372","12,667,848","12,494,001","14,382,673","12,870,877","9,689,465","10,112,476","11,974,854","9,896,732","6,556,587","7,376,350","7,404,278","4,900,680","4,504,786","3,539,098","4,194,776","2,927,796","3,291,337","2,495,562","2,866,759","3,061,478","12,569,500","11,880,161","10,464,188","8,263,844","1,011,678","1,655,508","1,670,016","870,560","793,200","921,950","870,359","300,000","700,000","300,000","500,000","200,000","200,000","200,000","300,000","100,000","100,000","200,000","100,000","100,000","0","1,200,000","600,000"
		PayablesAndAccruedExpenses,"41,027,000","32,743,000","53,675,000","37,581,000","33,912,000","33,058,000","43,318,000","41,327,000","32,018,000","32,023,000","44,577,000","43,488,000","34,494,000","32,786,000","45,120,000","32,268,000","39,467,000","27,796,000","34,474,000","30,214,000","21,124,000","17,124,000","18,734,000","17,069,000","14,040,000","14,351,000","23,313,000","23,080,000","13,709,000","15,508,000","17,359,000","22,204,000","15,324,000","21,295,000","17,703,000","17,961,000","11,328,000","12,794,000","14,630,000","14,991,000","11,106,000","13,796,168","12,300,169","8,829,798","7,246,461","9,061,778","7,336,018","6,125,922","5,091,685","6,514,565","6,635,147","5,431,922","4,810,319","6,881,448","6,406,170","4,919,823","4,118,637","5,439,575","4,937,104","4,839,581","4,415,733","7,054,405","5,564,579","4,692,637","4,710,534","6,417,799","5,005,927","3,426,198","3,693,016","4,420,944","3,316,809","2,669,580","2,202,597","2,457,019","1,588,812","1,802,535","1,256,838","1,473,175","1,972,715","1,113,688","1,379,129","1,721,721","801,992","807,710","1,451,682","816,131","870,560","476,023","709,433","651,837","300,000","700,000","300,000","500,000","200,000","200,000","200,000","300,000","100,000","100,000","200,000","100,000","100,000",,"800,000","500,000"
			Payables,"27,064,000","14,955,000","10,939,000","10,334,000","14,741,000","13,801,000","9,626,000","10,244,000","10,370,000","13,296,000","9,217,000","7,744,000","7,024,000","10,532,000","13,330,000","7,863,000","10,434,000","13,774,000","13,780,000","17,772,000","11,147,000","8,112,000","5,544,000","6,368,000","7,294,000","6,849,000","10,334,000","6,656,000","6,184,000","9,260,000","7,039,000","12,227,000","8,368,000","5,256,000","8,042,000","10,555,000","5,622,000","7,596,000","5,451,000","7,071,000","4,600,000","4,776,446","5,780,710","3,161,943","2,277,646","2,155,489","1,597,514","1,747,143","1,620,909","1,275,695","1,915,730","1,542,610","1,311,724","1,585,015","1,673,009","1,461,456","1,029,672","861,428","1,233,927","1,800,554","1,137,882","1,808,869","584,192","1,146,241","622,991","1,249,576","699,481","937,687","762,940","723,512","559,628","340,265","428,920","436,809","442,265","819,659","329,810","388,286","1,177,124","320,506","706,491","649,100","207,756","277,018","1,035,254","816,131","870,560","476,023","709,433","651,837","300,000","700,000","300,000","500,000","200,000","200,000","200,000","300,000","100,000","100,000","200,000","100,000","100,000",,"800,000","500,000"
				AccountsPayable,"27,064,000","14,955,000","10,939,000","10,334,000","14,741,000","13,801,000","9,626,000","10,244,000","10,370,000","13,296,000","9,217,000","7,744,000","7,024,000","10,532,000","13,330,000","7,863,000","10,434,000","13,774,000","13,780,000","17,772,000","11,147,000","8,112,000","5,544,000","6,368,000","7,294,000","6,849,000","10,334,000","6,656,000","6,184,000","9,260,000","7,039,000","12,227,000","8,368,000","5,256,000","8,042,000","10,555,000","5,622,000","7,596,000","5,451,000","7,071,000","4,600,000","4,776,446","5,780,710","3,161,943","2,277,646","2,155,489","1,597,514","1,747,143","1,620,909","1,275,695","1,915,730","1,542,610","1,311,724","1,585,015","1,673,009","1,461,456","1,029,672","861,428","1,233,927","1,800,554","1,137,882","1,808,869","584,192","1,146,241","622,991","1,249,576","699,481","937,687","762,940","723,512","559,628","340,265","428,920","436,809","442,265","819,659","329,810","388,286","1,177,124","320,506","706,491","649,100","207,756","277,018","1,035,254","816,131","870,560","476,023","709,433","651,837","300,000","700,000","300,000","500,000","200,000","200,000","200,000","300,000","100,000","100,000","200,000","100,000","100,000",,"800,000","500,000"
			CurrentAccruedExpenses,"13,963,000","17,788,000","42,736,000","27,247,000","19,171,000","19,257,000","33,692,000","31,083,000","21,648,000","18,727,000","35,360,000","35,744,000","27,470,000","22,254,000","31,790,000","24,405,000","29,033,000","14,022,000","20,694,000","12,442,000","9,977,000","9,012,000","13,190,000","10,701,000","6,746,000","7,502,000","12,979,000","16,424,000","7,525,000","6,248,000","10,320,000","9,977,000","6,956,000","16,039,000","9,661,000","7,406,000","5,706,000","5,198,000","9,179,000","7,920,000","6,506,000","9,019,722","6,519,459","5,667,855","4,968,815","6,906,289","5,738,504","4,378,779","3,470,776","5,238,870","4,719,417","3,889,312","3,498,595","5,296,433","4,733,161","3,458,367","3,088,965","4,578,147","3,703,177","3,039,027","3,277,851","5,245,536","4,980,387","3,546,396","4,087,543","5,168,223","4,306,446","2,488,511","2,930,076","3,697,432","2,757,181","2,329,315","1,773,677","2,020,210","1,146,547","982,876","927,028","1,084,889","795,591","793,182","672,638","1,072,621","594,236","530,692","416,428",,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"12,997,000","27,686,000",,,,"22,147,000",,,,"30,295,000",,,,"13,803,000",,,,"20,997,000",,,,"10,833,000",,,,"9,885,000",,,,"8,738,000",,,,,,,,"5,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","300,000","300,000","300,000",,"1,335","2,630","3,886","5,113","4,931","4,853","4,713","4,596","10,389,145","9,384,365","8,292,467","7,111,852","3,968","3,826","3,759",,,,,,,,,,,,,,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","300,000","300,000","300,000",,"1,335","2,630","3,886","5,113","4,931","4,853","4,713","4,596","10,389,145","9,384,365","8,292,467","7,111,852","3,968","3,826","3,759",,,,,,,,,,,,,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,384,681","9,380,021","8,288,239","7,107,775",,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,464","4,344","4,228","4,077",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"111,778,000","120,864,000","123,475,000","122,978,000","128,546,000","105,215,000","138,391,000","120,150,000","99,565,000","97,333,000","91,188,000","82,472,000","86,296,000","80,782,000","69,143,000","69,247,000","59,736,000","14,981,000","10,603,000","10,061,000","10,064,000","10,282,000","10,211,000","10,232,000","10,353,000","10,107,000","20,830,000","22,020,000","25,626,000","2,466,000","2,036,000","3,095,000","3,375,000","1,910,000","3,684,000","4,189,000","3,826,000","4,273,000","5,001,000","5,338,000","5,897,000","5,534,176","5,911,922","4,816,882","5,081,214","5,323,154","4,372,445","4,893,368","7,220,617","7,451,394","6,385,502","8,150,717","8,498,990","2,739,790","1,787,634","150,000","150,000","172,688","550,000","650,000","900,000","150,000","378,030","768,561","1,423,674","2,078,788","1,672,538","662,121","1,116,667","916,667","67,204","317,204","67,204","467,204","67,204","317,204","67,204","322,204","1,084,167","1,066,667",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"111,778,000","120,864,000","123,475,000","122,978,000","128,546,000","105,215,000","138,391,000","120,150,000","99,565,000","97,333,000","91,188,000","82,472,000","86,296,000","80,782,000","69,143,000","69,247,000","59,736,000","14,981,000","10,603,000","10,061,000","10,064,000","10,282,000","10,211,000","10,232,000","10,353,000","10,107,000","20,830,000","22,020,000","25,626,000","2,466,000","2,036,000","3,095,000","3,375,000","1,910,000","3,684,000","4,189,000","3,826,000","4,273,000","5,001,000","5,338,000","5,897,000","5,534,176","5,911,922","4,816,882","5,081,214","1,294,668","343,959","864,881","1,041,731","1,403,927","287,634","2,002,450","2,350,723","2,739,790","1,787,634","150,000","150,000","172,688","550,000","650,000","900,000","150,000","378,030","768,561","1,423,674","2,078,788","1,672,538","662,121","1,116,667","916,667","67,204","317,204","67,204","467,204","67,204","317,204","67,204","322,204","1,084,167","1,066,667",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"12,452,000","6,645,000","3,111,000","2,004,000","3,874,000","4,540,000","1,051,000","1,218,000","4,971,000","1,857,000","12,627,000","13,776,000","10,784,000","5,811,000","16,000","25,000","25,000","50,000","1,199,000","1,146,000","2,042,000","1,967,000","1,672,000","423,000","757,000","167,000","104,000","53,000","56,000","111,000","493,000","441,000","1,041,000","24,000","15,000","940,000","35,000","36,000","478,000","589,000","284,000","186,952","24,546","4,588,178","13,109,785","10,659,755","8,951,791",,,,,,,"6,148,267","6,148,268","7,178,268","7,177,457","7,178,268","7,178,268","7,178,267","7,178,268","7,178,268","6,928,268","4,228,267","3,978,268","3,478,267","2,918,267","2,168,268","2,266,667","1,766,667","1,516,667","1,516,667","1,266,667","1,266,667","1,266,667","1,166,667","1,166,667","1,066,667",,,"1,116,667","450,000","350,000","200,000","200,000","850,126",,"317,177","212,517","218,522",,,,,,,,,,,,,,,"400,000","100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"177,677,000","179,067,000","212,008,000","196,536,000","191,700,000","191,554,000","162,565,000","158,592,000","153,125,000","147,200,000","127,591,000","120,311,000","120,415,000","109,736,000","93,958,000","81,028,000","53,263,000","57,078,000","57,884,000","58,402,000","57,062,000","58,885,000","58,319,000","58,358,000","60,000,000","58,137,000","38,617,000","39,081,000","36,676,000","14,282,000","12,502,000","13,225,000","13,212,000","11,839,000","13,170,000","13,110,000","13,050,000","12,990,000","12,034,000","12,111,000","12,037,000","12,133,229","11,054,899","10,988,180","10,921,462","9,852,925","8,943,477","14,502,321","6,278,310","6,546,402","6,981,427","6,137,316","6,052,505","3,744,537","3,952,437","2,499,100","2,777,000","2,993,583","3,135,354","3,279,305","3,438,600","3,566,500","3,694,400","3,972,300","4,100,200","4,228,100","8,642,364","8,829,127","7,200,000","7,300,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,101,376","3,102,615","3,103,886","5,103","6,306","7,468","8,599","9,737","10,806","11,883","582,974","17,504","18,366","19,205","20,021",,,,,"100,000",,,,,,,,,,"-100,000",
		LongTermDebtAndCapitalLeaseObligation,"26,312,000","27,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,975,000","4,050,000","4,100,000","4,200,000",,,,,,"1,376","2,615","3,886","5,103","6,306","7,468","8,599","9,737","10,806","11,883","12,860","17,504","18,366","19,205","20,021",,,,,,,,,,,,,,,,
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,975,000","4,050,000","4,100,000","4,200,000",,,,,,,,,,,,,"9,737","10,806","11,883","12,860","17,504","18,366","19,205","20,021",,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"26,312,000","27,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,376","2,615","3,886","5,103","6,306","7,468","8,599",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"31,735,000","36,217,000","43,458,000","46,174,000","49,578,000","57,086,000","51,657,000","51,317,000","49,866,000","47,529,000","50,495,000","44,651,000","41,596,000","41,785,000","40,684,000","28,344,000","19,500,000","23,902,000","25,658,000","27,174,000","28,956,000","31,322,000","33,454,000","34,066,000","35,515,000","35,543,000","26,382,000","27,331,000","25,411,000","3,366,000","2,245,000","3,241,000","3,503,000","2,403,000","2,591,000","2,778,000","2,966,000","3,153,000","3,349,000","3,568,000","3,636,000","3,873,539","3,281,843","3,446,843","3,611,843","2,775,024","2,940,479","3,105,933","3,271,388","2,826,237","3,171,237","3,328,738","3,536,637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"31,735,000","36,217,000","43,458,000","46,174,000","49,578,000","57,086,000","51,657,000","51,317,000","49,866,000","47,529,000","50,495,000","44,651,000","41,596,000","41,785,000","40,684,000","28,344,000","19,500,000","23,902,000","25,658,000","27,174,000","28,956,000","31,322,000","33,454,000","34,066,000","35,515,000","35,543,000","26,382,000","27,331,000","25,411,000","3,366,000","2,245,000","3,241,000","3,503,000","2,403,000","2,591,000","2,778,000","2,966,000","3,153,000","3,349,000","3,568,000","3,636,000","3,873,539","3,281,843","3,446,843","3,611,843",,,,,"0","225,000","262,500","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"51,060,000","47,791,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"67,481,000","66,773,000","80,676,000","79,966,000","79,246,000","78,527,000","52,900,000","52,305,000","51,711,000","51,117,000","46,007,000","45,377,000","44,747,000","44,055,000","34,937,000","34,350,000","33,763,000","33,176,000","32,226,000","31,228,000","28,106,000","27,563,000","24,865,000","24,292,000","24,485,000","22,594,000","12,235,000","11,750,000","11,265,000","10,916,000","10,257,000","9,984,000","9,709,000","9,436,000","10,579,000","10,332,000","10,084,000","9,837,000","8,685,000","8,543,000","8,401,000","8,259,690","7,773,056","7,541,337","7,309,619","7,077,901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"67,481,000","66,773,000","80,676,000","79,966,000","79,246,000","78,527,000","52,900,000","52,305,000","51,711,000","51,117,000","46,007,000","45,377,000","44,747,000","44,055,000","34,937,000","34,350,000","33,763,000","33,176,000","32,226,000","31,228,000","28,106,000","27,563,000","24,865,000","24,292,000","24,485,000","22,594,000","12,235,000","11,750,000","11,265,000","10,916,000","10,257,000","9,984,000","9,709,000","9,436,000","10,579,000","10,332,000","10,084,000","9,837,000","8,685,000","8,543,000","8,401,000","8,259,690","7,773,056","7,541,337","7,309,619","7,077,901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"1,089,000","1,023,000","87,874,000","70,396,000","62,876,000","55,941,000","58,008,000","54,970,000","51,548,000","48,554,000","31,089,000","30,283,000","34,072,000","23,896,000","18,337,000","18,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,002,998","11,396,388","3,006,922","3,720,165","3,810,190","2,808,578","2,515,868",,,,,,,,,,,,,,"4,667,364","4,779,127","3,100,000","3,100,000",,,,,,"3,100,000","3,100,000","3,100,000",,,,,,,,"570,114",,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"1,131,300,000","1,099,914,000","1,036,322,000","991,616,000","952,468,000","912,714,000","879,636,000","839,770,000","846,697,000","811,449,000","786,567,000","751,033,000","716,201,000","690,506,000","675,507,000","650,681,000","642,649,000","659,054,000","623,010,000","607,812,000","565,151,000","528,468,000","495,817,000","493,920,000","470,896,000","466,765,000","451,459,000","440,937,000","449,397,000","448,742,000","439,780,000","448,404,000","433,004,000","427,686,000","365,449,000","357,305,000","339,684,000","350,235,000","348,858,000","352,892,000","339,906,000","342,227,200","335,914,182","317,790,086","306,816,770","57,429,519","50,928,195","55,818,770","58,882,832","59,627,526","61,858,830","65,001,121","70,145,678","76,714,463","79,911,348","84,547,785","88,458,931","89,215,957","89,619,657","90,011,628","53,162,567","54,382,363","56,580,244","58,994,577","59,098,434","57,616,463","54,071,401","55,514,238","56,000,335","59,187,885","62,174,925","65,111,581","67,741,093","38,906,870","41,479,988","28,502,939","30,958,718","33,668,571","37,123,856","30,227,793","36,854,535","38,096,782","37,859,632","28,523,303","30,281,144","29,826,804","27,308,912","10,998,842","12,154,409","9,426,470","9,000,000","9,900,000","2,300,000","2,600,000","3,400,000","4,200,000","4,800,000","5,100,000","5,100,000","1,800,000","2,600,000","3,200,000","3,700,000","4,200,000","-900,000","-600,000"
	StockholdersEquity,"1,131,300,000","1,099,914,000","1,036,322,000","991,616,000","952,468,000","912,714,000","879,636,000","839,770,000","846,697,000","811,449,000","786,567,000","751,033,000","716,201,000","690,506,000","675,507,000","650,681,000","642,649,000","659,054,000","623,010,000","607,812,000","565,151,000","528,468,000","495,817,000","493,920,000","470,896,000","466,765,000","451,459,000","440,937,000","449,397,000","448,742,000","439,780,000","448,404,000","433,004,000","427,686,000","365,449,000","357,305,000","339,684,000","350,235,000","348,858,000","352,892,000","339,906,000","342,227,200","335,914,182","317,790,086","306,816,770","57,429,519","50,928,195","55,818,770","58,882,832","59,627,526","61,858,830","65,001,121","70,145,678","76,714,463","79,911,348","84,547,785","88,458,931","89,215,957","89,619,657","90,011,628","53,162,567","54,382,363","56,580,244","58,994,577","59,098,434","57,616,463","54,071,401","55,514,238","56,000,335","59,187,885","62,174,925","65,111,581","67,741,093","38,906,870","41,479,988","28,502,939","30,958,718","33,668,571","37,123,856","30,227,793","36,854,535","38,096,782","37,859,632","28,523,303","30,281,144","29,826,804","27,308,912","10,998,842","12,154,409","9,426,470","9,000,000","9,900,000","2,300,000","2,600,000","3,400,000","4,200,000","4,800,000","5,100,000","5,100,000","1,800,000","2,600,000","3,200,000","3,700,000","4,200,000","-900,000","-600,000"
		CapitalStock,"493,000","493,000","493,000","493,000","493,000","492,000","492,000","492,000","491,000","491,000","490,000","490,000","490,000","489,000","489,000","489,000","488,000","487,000","487,000","486,000","486,000","485,000","485,000","485,000","485,000","484,000","477,000","477,000","476,000","473,000","471,000","471,000","471,000","470,000","469,000","468,000","468,000","467,000","467,000","467,000","465,000","463,133","462,620","457,522","455,533","391,366","385,152","383,971","377,935","370,184","368,772","366,420","365,287","363,320","362,297","361,689","360,475","357,632","353,176","350,760","318,810","315,854","313,596","313,270","308,818","297,455","289,529","286,367","283,074","281,034","279,651","279,162","277,283","246,968","243,798","222,674","221,120","220,254","219,006","187,736","189,405","185,931","175,333","175,083","172,843","169,403","161,919","153,384","151,192","139,146","100,000","100,000",,,,,,,,,,,,,,
			PreferredStock,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,050","5,000","5,000","5,000","5,000","2,000","2,000","2,000",,,,,,,,,,,,,,,,
			CommonStock,"491,000","491,000","491,000","491,000","491,000","490,000","490,000","490,000","489,000","489,000","488,000","488,000","488,000","487,000","487,000","487,000","486,000","485,000","485,000","484,000","484,000","483,000","483,000","483,000","483,000","482,000","475,000","475,000","474,000","471,000","469,000","469,000","469,000","468,000","467,000","466,000","466,000","465,000","465,000","465,000","463,000","461,133","460,620","455,522","453,533","389,366","383,152","381,971","375,935","368,184","366,772","364,420","363,287","361,320","360,297","359,689","358,475","355,632","351,176","348,760","316,810","313,854","311,596","311,270","306,818","295,455","287,529","284,367","281,074","279,034","274,651","274,162","272,283","241,968","238,798","217,674","216,120","215,254","214,006","182,736","184,405","180,931","170,283","170,083","167,843","164,403","156,919","151,384","149,192","137,146","100,000","100,000",,,,,,,,,,,,,,
		AdditionalPaidInCapital,"658,050,000","658,728,000","646,049,000","638,991,000","632,138,000","635,595,000","628,051,000","621,585,000","621,967,000","620,236,000","614,194,000","611,596,000","616,206,000","617,334,000","613,310,000","608,932,000","609,404,000","611,063,000","606,415,000","603,438,000","605,331,000","604,364,000","596,453,000","593,170,000","592,769,000","589,885,000","586,533,000","583,338,000","580,282,000","581,114,000","577,971,000","575,454,000","573,574,000","572,401,000","568,896,000","566,409,000","564,379,000","564,883,000","563,383,000","562,152,000","560,346,000","561,492,336","560,635,634","548,871,155","541,145,617","280,102,227","267,554,133","265,437,511","258,599,927","256,340,530","254,673,492","253,117,552","251,812,110","256,696,849","255,591,116","254,953,573","253,590,921","250,240,994","247,359,526","244,821,277","202,811,276","199,505,981","197,450,335","196,807,455","192,586,363","187,609,407","179,396,198","177,856,974","175,168,725","173,372,344","172,862,565","172,190,491","170,334,196","137,160,751","133,983,125","116,331,806","114,702,569","113,541,408","109,876,660","88,019,969","89,070,930","85,016,601","77,055,564","65,124,170","62,115,669","57,885,790","51,625,928","33,505,409","32,505,809","27,986,667","25,700,000","25,600,000",,,,,,,,,,,,,,
