name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
			ChangeInOtherWorkingCapital,"33,116,000","9,046,000","44,363,000","-27,253,000","6,960,000","20,550,000","5,945,000","-8,593,000","-13,255,000","35,337,000","-179,000","1,856,000","13,439,000","-10,740,000","-896,000","-7,149,000","25,124,000","-293,000","2,956,000","3,474,000","13,986,000","-7,151,000","2,577,000","-6,708,000","4,306,000","-8,526,000","4,996,000","-9,921,000","8,016,000","4,817,000","4,590,000","-918,000","10,054,000","-6,181,000","2,022,000","-13,517,000","799,000","1,470,000","3,598,000","-509,000","3,269,000","-9,776,000","10,000","2,835,000","-1,187,000","-670,000","-12,000","-644,000","946,000","-1,402,000","1,116,000","119,000","326,000","-879,000","3,282,000","-5,029,000","-748,000","2,441,000","379,000","-107,000","-63,000","202,000","595,000","-331,000","47,000","-6,903,000",,,,"112,000",,,,,,,,,,,,,,"-144,000","-414,000","3,000",,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-241,061,000","-9,369,000","-127,117,000","-98,631,000","-5,944,000","-15,030,000","-77,288,000","-15,355,000","-99,623,000","-15,536,000","-8,397,000","-4,707,000","-201,546,000","-9,800,000","-9,441,000","-59,139,000","-15,189,000","-11,941,000","-18,062,000","-16,155,000","-89,653,000","-5,098,000","-4,398,000","-6,020,000","-8,284,000","-60,616,000","-5,145,000","-5,799,000","-5,917,000","-8,767,000","-5,803,000","-9,186,000","-51,488,000","-7,665,000","-4,391,000","-5,170,000","-3,704,000","-2,988,000","-2,195,000","-2,997,000","-16,326,000","-1,650,000","-29,417,000","-2,567,000","-1,892,000","-1,874,000","-2,584,000","-39,165,000","1,302,000","-2,554,000","-11,581,000","-1,438,000","-5,368,000","-435,000","-3,913,000","-15,514,000","-1,302,000","-44,305,000","-6,080,000","-3,036,000","-2,144,000","-6,872,000","-1,509,000","-2,580,000","-845,000","22,655,000","-1,003,000","-930,000","-203,000","-4,633,000","-845,000","-807,000","-569,000","-255,000","-3,019,000","3,742,000","-3,502,000","-1,084,000","-1,196,000","-844,000","10,130,000","142,499,000","-785,000","-1,378,000","-1,455,000","-385,000","-2,177,000","-4,265,000","-5,465,000","-3,480,000","-8,200,000","-13,800,000","-11,200,000","-13,300,000","-74,000,000","-21,100,000","-31,100,000","-16,900,000","-13,000,000"
	CashFlowFromContinuingInvestingActivities,"-241,061,000","-9,369,000","-127,117,000","-98,631,000","-5,944,000","-15,030,000","-77,288,000","-15,355,000","-99,623,000","-15,536,000","-8,397,000","-4,707,000","-201,546,000","-9,800,000","-9,441,000","-59,139,000","-15,189,000","-11,941,000","-18,062,000","-16,155,000","-89,653,000","-5,098,000","-4,398,000","-6,020,000","-8,284,000","-60,616,000","-5,145,000","-5,799,000","-5,917,000","-8,767,000","-5,803,000","-9,186,000","-51,488,000","-7,665,000","-4,391,000","-5,170,000","-3,704,000","-2,988,000","-2,195,000","-2,997,000","-16,326,000","-1,650,000","-29,417,000","-2,567,000","-1,892,000","-1,874,000","-2,584,000","-39,165,000","1,302,000","-2,554,000","-11,581,000","-1,438,000","-5,368,000","-435,000","-3,913,000","-15,514,000","-1,302,000","-44,305,000","-6,080,000","-3,036,000","-2,144,000","-6,872,000","-1,509,000","-2,580,000","-845,000","22,655,000","-1,003,000","-930,000","-203,000","-4,633,000","-845,000","-807,000","-569,000","-255,000","-3,019,000","3,742,000","-3,502,000","-1,084,000","-1,196,000","-844,000","10,130,000","142,499,000","-785,000","-1,378,000","-1,455,000","-385,000","-2,177,000","-4,265,000","-5,465,000","-3,480,000","-8,200,000","-13,800,000","-11,200,000","-13,300,000","-74,000,000","-21,100,000","-31,100,000","-16,900,000","-13,000,000"
		NetPPEPurchaseAndSale,"-23,051,000","-8,136,000","-5,167,000","-4,830,000","-4,918,000","-4,314,000","-4,292,000","-4,408,000","-6,354,000","-6,807,000","-8,397,000","-6,146,000","-6,561,000","-8,487,000","-4,588,000","-7,520,000","-8,240,000","-5,222,000","-18,062,000","-5,005,000","-6,256,000","-4,785,000","-5,745,000","-6,000,000","-6,865,000","-3,545,000","-5,145,000","-5,502,000","-5,406,000","-3,417,000","-3,693,000","-6,341,000","-4,129,000","-3,665,000","-4,391,000","-5,170,000","-3,704,000","-3,031,000","-2,238,000","-2,612,000","-4,152,000","-1,674,000","-2,108,000","-2,318,000","-1,410,000","-2,113,000","-2,834,000","-2,010,000","255,000","-1,119,000","-2,767,000","-1,660,000","-2,563,000","-1,697,000","36,604,000","-43,632,000","19,002,000","-25,890,000","-3,193,000","-3,036,000","-2,145,000","-2,449,000","-1,581,000","-2,291,000","-1,824,000","-1,940,000","-1,003,000","-930,000","2,000","-1,895,000","-1,556,000","-2,073,000","364,000","-1,188,000","-2,198,000","1,058,000","-828,000","-1,008,000","-155,556,000","-844,000","10,130,000","142,499,000","-785,000","-1,378,000","-1,455,000","-385,000","-2,177,000","-4,265,000","-5,465,000","-3,480,000","-8,200,000","-13,800,000","-10,600,000","-13,400,000","59,400,000","-21,100,000","-31,200,000","-16,800,000","-2,000,000"
			PurchaseOfPPE,"-26,710,000","-9,192,000","-6,466,000","-5,102,000","-5,950,000","-4,812,000","-4,672,000","-4,920,000","-7,042,000","-7,497,000","-9,109,000","-6,961,000","-6,836,000","-8,844,000","-5,209,000","-7,936,000","-8,535,000","-5,588,000","-18,637,000","-5,184,000","-6,569,000","-5,077,000","-5,960,000","-6,353,000","-7,139,000","-3,765,000","-5,592,000","-5,908,000","-5,685,000","-3,623,000","-3,816,000","-7,033,000","-4,452,000","-3,882,000","-4,932,000","-5,234,000","-4,029,000","-3,208,000","-2,377,000","-2,817,000","-4,494,000","-2,094,000","-2,214,000","-2,548,000","-1,544,000","-2,360,000","-2,986,000","-2,021,000","-860,000","-1,222,000","-3,037,000","-1,986,000","-2,662,000","-1,772,000","36,604,000","-44,171,000","18,965,000","-25,970,000","-3,262,000","-3,109,000","-2,227,000","-2,490,000","-1,630,000","-2,440,000","-1,994,000","-2,049,000","-1,135,000","-1,826,000","-1,184,000","-2,043,000","-1,818,000","-963,000","-900,000","-1,317,000","-2,432,000","973,000","-860,000","-1,087,000","-1,278,000","-974,000","-936,000","-2,134,000","-1,336,000","-1,494,000","-1,559,000","-1,589,000","-3,350,000","-5,257,000","-5,774,000","-3,656,000","-8,700,000","-13,900,000","-11,200,000","-13,700,000","58,700,000","-21,500,000","-31,400,000","-16,900,000","-2,300,000"
			SaleOfPPE,"3,659,000","1,056,000","1,299,000","272,000","1,032,000","498,000","380,000","512,000","688,000","690,000","712,000","815,000","275,000","357,000","621,000","416,000","295,000","366,000","575,000","179,000","313,000","292,000","215,000","353,000","274,000","220,000","447,000","406,000","279,000","206,000","123,000","692,000","323,000","217,000","541,000","64,000","325,000","177,000","139,000","205,000","342,000","420,000","106,000","230,000","134,000","247,000","152,000","11,000","1,115,000","103,000","270,000","326,000","99,000","75,000","0","539,000","37,000","80,000","69,000","73,000","82,000","41,000","49,000","149,000","170,000","109,000","132,000","896,000","1,186,000","148,000","262,000","-1,110,000","1,264,000","129,000","234,000","85,000","32,000","79,000","-154,278,000","130,000","11,066,000","144,633,000","551,000","116,000","104,000","1,204,000","1,173,000","992,000","309,000","176,000","500,000","100,000","600,000","300,000","700,000","400,000","200,000","100,000","300,000"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-216,774,000","3,000","-121,950,000","-93,801,000","-1,026,000","-10,716,000","-72,996,000","-10,947,000","-93,269,000","-8,729,000","0","1,439,000","-194,985,000","-1,313,000","-4,853,000","-51,619,000","-6,949,000","-6,719,000","0","-11,150,000","-83,397,000","-313,000","1,347,000","-20,000","-1,419,000","-57,071,000","0","-297,000","-511,000","-5,350,000","-2,110,000","-2,845,000","-47,359,000","-4,000,000","0","0","0","43,000","43,000","-385,000","-12,174,000","24,000","-27,309,000","-249,000","-482,000","-1,761,000","42,124,000","-38,202,000","-48,000","-2,360,000","-9,814,000","-778,000","-3,805,000","262,000","-41,517,000","28,093,000","-27,879,000","110,000","-2,887,000","0","1,000","-4,423,000","72,000","-289,000",,,"0","0","0","-2,943,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-216,777,000","0","-121,950,000","-93,801,000","-1,026,000","-10,716,000","-72,996,000","-10,947,000","-93,269,000","-8,729,000","0","-172,000","-194,985,000","-1,313,000","-4,853,000","-51,619,000","-6,949,000","-6,719,000","0","-11,150,000","-83,397,000","-313,000","1,347,000","-20,000","-1,419,000","-57,071,000","0","-297,000","-511,000","-5,350,000","-2,110,000","-2,845,000","-47,359,000","-4,000,000","0","0","0","0","0","-428,000","-12,213,000","-15,000","-27,348,000","-288,000","-521,000","-1,800,000",,"-38,358,000","0","-3,577,000","-9,724,000","-1,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"3,000","3,000",,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","43,000","43,000","43,000","39,000","39,000","39,000","39,000","39,000","39,000","189,000","156,000","-48,000","1,217,000","-90,000","278,000","44,000","262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,"-1,236,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","0","0","0","2,000,000","1,000,000","1,000,000","1,000,000","925,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","25,000","7,575,000","-18,525,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,"-1,236,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-7,600,000","25,000","7,575,000","-18,525,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","0","0","0","2,000,000","1,000,000","1,000,000","1,000,000","925,000","1,000,000","1,000,000","1,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"-18,062,000","0","0","0","-4,398,000","0","-8,284,000","0","-5,145,000","0","0","0","-5,803,000",,"0","0","-4,391,000","0","-3,704,000","0","-2,195,000","0","0","0",,"0","0","0","-42,874,000","47,000","95,000","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","979,000","24,595,000","0",,"-205,000","205,000","711,000",,"-933,000","933,000","-821,000","2,684,000",,"-76,000","154,360,000","0","0","0","0","0","0","0","0","0",,"0","0","0","-600,000","100,000","-133,400,000","0",,"-100,000","-11,000,000"
FinancingCashFlow,"145,327,000","2,479,000","90,675,000","70,108,000","-17,935,000","-72,397,000","-8,466,000","-19,970,000","-122,256,000","76,092,000","-23,491,000","-64,832,000","183,594,000","-7,681,000","-43,375,000","19,902,000","-15,696,000","-3,233,000","-23,290,000","-33,326,000","81,547,000","-5,585,000","-30,299,000","-20,258,000","-20,373,000","34,670,000","-6,747,000","-13,766,000","-22,506,000","-4,820,000","-11,085,000","-20,572,000","38,212,000","5,045,000","-3,501,000","-304,000","-5,085,000","-1,983,000","-19,791,000","-6,604,000","10,471,000","-1,898,000","-14,683,000","-5,320,000","-7,266,000","-1,770,000","-2,351,000","-20,004,000","-4,232,000","-4,065,000","-9,929,000","-3,917,000","-6,250,000","-4,498,000","-17,267,000","-4,637,000","-12,885,000","-5,644,000","-10,117,000","-4,314,000","-186,000","-1,548,000","-1,223,000","-1,149,000","989,000","621,000","-68,000","81,000","-7,725,000","52,000","-475,000","-526,000","-238,000","-29,000","7,660,000","-11,586,000","-10,335,000","8,652,000","-3,608,000","-13,269,000","-18,316,000","-134,007,000","-28,776,000","-10,411,000","-28,373,000","-662,000","-24,370,000","-2,743,000","-12,371,000","9,056,000","-11,900,000","19,200,000","8,700,000","8,700,000","57,000,000","28,600,000","39,900,000","12,000,000","-11,600,000"
	CashFlowFromContinuingFinancingActivities,"145,327,000","2,479,000","90,675,000","70,108,000","-17,935,000","-72,397,000","-8,466,000","-19,970,000","-122,256,000","76,092,000","-23,491,000","-64,832,000","183,594,000","-7,681,000","-43,375,000","19,902,000","-15,696,000","-3,233,000","-23,290,000","-33,326,000","81,547,000","-5,585,000","-30,299,000","-20,258,000","-20,373,000","34,670,000","-6,747,000","-13,766,000","-22,506,000","-4,820,000","-11,085,000","-20,572,000","38,212,000","5,045,000","-3,501,000","-304,000","-5,085,000","-1,983,000","-19,791,000","-6,604,000","10,471,000","-1,898,000","-14,683,000","-5,320,000","-7,266,000","-1,770,000","-2,351,000","-20,004,000","-4,232,000","-4,065,000","-9,929,000","-3,917,000","-6,250,000","-4,498,000","-17,267,000","-4,637,000","-12,885,000","-5,644,000","-10,117,000","-4,314,000","-186,000","-1,548,000","-1,223,000","-1,149,000","989,000","621,000","-68,000","81,000","-7,725,000","52,000","-475,000","-526,000","-238,000","-29,000","7,660,000","-11,586,000","-10,335,000","8,652,000","-3,608,000","-13,269,000","-18,316,000","-134,007,000","-28,776,000","-10,411,000","-28,373,000","-662,000","-24,370,000","-2,743,000","-12,371,000","9,056,000","-11,900,000","19,200,000","8,700,000","8,700,000","57,000,000","28,600,000","39,900,000","12,000,000","-11,600,000"
		NetIssuancePaymentsOfDebt,"207,449,000","24,450,000","94,706,000","99,558,000","-11,265,000","-67,500,000","6,430,000","-9,265,000","-116,507,000","99,808,000","-15,530,000","-53,033,000","192,809,000","-30,000","-20,033,000","27,975,000","-8,523,000","4,454,000","-21,160,000","-23,039,000","88,190,000","-82,000","-25,082,000","-11,586,000","-15,092,000","40,917,000","-166,000","-8,114,000","-18,079,000","-2,584,000","-3,396,000","-10,219,000","43,000,000","7,000,000","-5,000,000","1,600,000","-2,000,000","0","-16,949,000","-4,300,000","14,000,000","-100,000","-12,798,000","-300,000","-1,289,000","0","-435,000","-17,293,000","-667,000","-250,000","-4,267,000","-365,000","-667,000","-1,042,000","-4,428,000","-1,432,000",,,"-482,000","0","0","-252,000",,,,,"0","-284,000","-8,019,000","-519,000","-513,000","-533,000","-500,000","-21,000","6,786,000","-12,217,000","-9,814,000","8,722,000","-462,000","-13,309,000","-18,797,000","-134,161,000","-28,776,000","-10,678,000","-28,373,000","-1,228,000","-24,370,000","-3,503,000","-12,082,000","9,229,000","900,000","17,900,000","8,700,000","7,800,000","59,500,000","20,400,000","32,300,000","12,000,000","-11,100,000"
			NetLongTermDebtIssuance,"-42,551,000","-15,550,000","-10,294,000","-442,000","-16,265,000","-7,500,000","-2,070,000","-15,765,000","-143,507,000","99,808,000","-530,000","-33,000","-2,191,000","-1,030,000","-33,000","-25,000","-523,000","-546,000","-160,000","-539,000","-310,000","-82,000","-82,000","-586,000","-92,000","-83,000","-166,000","-114,000","-79,000","-84,000","104,000","-219,000","-2,000,000","7,000,000","0","-3,400,000","-2,000,000","0","-2,949,000","-300,000","-4,000,000","-100,000","-12,798,000","-300,000","-1,289,000","0","-435,000","-17,293,000","-667,000","-250,000","-4,267,000","-365,000","-667,000","-1,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,"70,000,000","20,000,000","28,000,000","150,000,000","36,000,000","13,000,000","253,000,000","54,000,000","20,000,000","70,000,000","14,000,000","20,000,000","37,000,000","30,000,000",,,"0","6,000,000","6,000,000","132,000,000","0","10,000,000","0","14,500,000","86,500,000",,"45,000,000","7,000,000",,"5,000,000","0","0",,,"18,000,000",,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-42,551,000","-15,550,000","-10,294,000","-442,000","-16,265,000","-7,500,000","-2,070,000","-15,765,000","6,493,000","-50,192,000","-530,000","-33,000","-2,191,000","-1,030,000","-33,000","-25,000","-523,000","-546,000","-160,000","-539,000","-310,000","-82,000","-82,000","-586,000","-92,000","-83,000","-166,000","-114,000","-79,000","-84,000","104,000","-219,000","-2,000,000",,"0","-3,400,000","-2,000,000","0","-2,949,000","-300,000","-4,000,000","-100,000","-12,798,000","-300,000","-1,289,000","0","-435,000","-17,293,000","-667,000","-250,000","-4,267,000","-365,000","-667,000","-1,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"250,000,000","40,000,000","105,000,000","100,000,000","5,000,000","-60,000,000","8,500,000","6,500,000",,,"-15,000,000","-53,000,000","195,000,000","1,000,000","-20,000,000","28,000,000","-8,000,000","5,000,000","-21,000,000","-22,500,000",,,"-25,000,000","-11,000,000","-15,000,000","41,000,000","0","-8,000,000","-18,000,000","-2,500,000","-3,500,000","-10,000,000","45,000,000","7,000,000",,"5,000,000","0","0","-14,000,000","-4,000,000","18,000,000",,,"0",,,,"0",,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"315,000,000","50,000,000","115,000,000","135,000,000","15,000,000","10,000,000","70,000,000","20,000,000",,,"36,000,000","13,000,000","253,000,000","54,000,000","20,000,000","70,000,000","14,000,000","20,000,000","37,000,000","30,000,000",,,"0","6,000,000","6,000,000","132,000,000","0","10,000,000","0","14,500,000","86,500,000",,"45,000,000","7,000,000",,"5,000,000","0","0",,,"18,000,000",,,,,,,"0",,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-65,000,000","-10,000,000","-10,000,000","-35,000,000","-10,000,000","-70,000,000","-61,500,000","-13,500,000",,,"-51,000,000","-66,000,000","-58,000,000","-53,000,000","-40,000,000","-42,000,000","-22,000,000","-15,000,000","-58,000,000","-52,500,000",,,"-25,000,000","-17,000,000","-21,000,000","-91,000,000","0","-18,000,000","-18,000,000","-17,000,000",,"-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-43,174,000","-15,496,000","-1,523,000","-22,484,000","-3,671,000","-1,739,000","-11,343,000","-7,771,000","-2,475,000","-9,607,000","-4,233,000","-7,420,000","-5,293,000","-4,102,000","-16,960,000","-4,743,000","-3,231,000","-5,139,000","-98,000","-5,093,000","-2,406,000","-2,829,000","-2,111,000","-6,053,000","-2,826,000","-3,402,000","-3,400,000","-3,405,000","-2,462,000","0","-1,692,000","-5,777,000","-620,000","-416,000","-17,000","-1,169,000","-1,132,000","-145,000","-1,980,000","-512,000","-1,455,000",,"-935,000","-2,609,000","-3,712,000","0","-567,000","-861,000","-2,046,000","-2,216,000","-4,200,000","-2,652,000","-4,211,000","-1,980,000","-13,096,000","-3,174,000","-5,958,000","-3,826,000","-7,825,000","-3,200,000","579,000","205,000","93,000","179,000","1,097,000","1,056,000","931,000","765,000","294,000","571,000","193,000","37,000","331,000","701,000","874,000","-46,000","72,000","14,000","21,000","40,000","481,000","154,000","0","267,000","0","566,000","0","760,000","-289,000","-173,000","-12,900,000","1,400,000","0","900,000","100,000","9,000,000",,,"0"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,573,000","467,000","4,000","31,000","304,000","763,000","205,000","93,000","179,000","1,097,000","1,056,000","931,000","765,000","294,000","571,000","193,000","37,000","331,000","701,000","874,000","-46,000","72,000","14,000","21,000","40,000","481,000","154,000","0","267,000","0","566,000","0","760,000","0","762,000","0","1,400,000","0","900,000","100,000","9,000,000",,,"0"
			CommonStockPayments,"-43,174,000","-15,496,000","-1,523,000","-22,484,000","-3,671,000","-1,739,000","-11,343,000","-7,771,000","-2,475,000","-9,607,000","-4,233,000","-7,420,000","-5,293,000","-4,102,000","-16,960,000","-4,743,000","-3,231,000","-5,139,000","-98,000","-5,093,000","-2,406,000","-2,829,000","-2,111,000","-6,053,000","-2,826,000","-3,402,000","-3,400,000","-3,405,000","-2,462,000","0","-1,692,000","-5,777,000","-620,000","-416,000","-17,000","-1,169,000","-1,132,000","-145,000","-1,980,000","-512,000","-1,455,000",,"-935,000","-2,609,000","-3,712,000","0","-567,000","-861,000","-2,046,000","-2,216,000","-4,200,000","-2,652,000","-4,211,000","-1,980,000","-11,052,000","-4,747,000","-6,425,000","-3,830,000","-7,856,000","-3,504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-289,000","-935,000",,,,,,,,,
		CashDividendsPaid,"-17,894,000","-4,673,000","-4,693,000","-4,350,000","-4,178,000","-4,163,000","-3,992,000","-3,833,000","-3,830,000","-3,844,000","-3,672,000","-3,673,000","-3,692,000","-3,506,000","-3,338,000","-3,170,000","-2,974,000","-2,786,000","-2,788,000","-2,794,000","-2,797,000","-2,608,000","-2,601,000","-2,619,000","-2,618,000","-2,426,000","-2,434,000","-2,445,000","-2,242,000","-2,237,000","-2,235,000","-2,070,000","-2,072,000","-2,067,000","-2,057,000","-2,052,000","-1,913,000","-1,853,000","-1,857,000","-1,859,000","-1,929,000","-1,853,000","-1,853,000","-1,864,000","-1,923,000","-1,880,000","-1,878,000","-1,881,000","-1,889,000","-1,882,000","-1,906,000","-1,912,000","-1,718,000","-1,735,000","-1,747,000","-1,786,000","-1,798,000","-1,803,000","-1,826,000","-1,436,000","-1,437,000","-1,426,000","-1,425,000","-1,423,000","-1,422,000","-1,404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000",,,,"-600,000"
			CommonStockDividendPaid,,,,,,,"-3,992,000","-3,833,000","-3,830,000","-3,844,000","-3,672,000","-3,673,000","-3,692,000","-3,506,000","-3,338,000","-3,170,000","-2,974,000","-2,786,000","-2,788,000","-2,794,000","-2,797,000","-2,608,000","-2,601,000","-2,619,000","-2,618,000","-2,426,000","-2,434,000","-2,445,000","-2,242,000","-2,237,000","-2,235,000","-2,070,000","-2,072,000","-2,067,000","-2,057,000","-2,052,000","-1,913,000","-1,853,000","-1,857,000","-1,859,000","-1,929,000",,,"-1,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"4,229,000","0","2,185,000","0","2,044,000","1,405,000","589,000","999,000","556,000","0","1,349,000","181,000","20,000","800,000","206,000","740,000","1,921,000","238,000","756,000","0","560,000","736,000","845,000","0","458,000","275,000","767,000","694,000","1,980,000","297,000","125,000","278,000","284,000","542,000","3,265,000","1,334,000","269,000","15,000","259,000","34,000","0","36,000","74,000","1,000","95,000","123,000","236,000","16,000","91,000","130,000","396,000","573,000","274,000","177,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-5,283,000","-1,802,000","0","-2,616,000","-865,000","-400,000","-150,000","-100,000","0","-10,265,000","-1,405,000","-887,000","-250,000","-843,000","-3,250,000","-900,000","-3,583,000","-846,000","0","-2,400,000","-2,000,000","-802,000","-1,350,000","0","-295,000","-694,000","-1,514,000","-496,000","-1,703,000","-296,000","-3,887,000","-2,784,000","-2,380,000","-14,000","308,000","-17,000","-309,000","0","736,000","33,000","-145,000","19,000","829,000","-548,000","-437,000","-13,000","293,000","15,000","279,000","153,000","48,000","439,000","72,000","82,000","4,000","1,755,000","104,000","-15,000","16,000","322,000","672,000","-75,000","109,000","95,000","1,314,000","969,000","0",,"0","0","-155,000","-30,000","-69,000","-709,000","0","677,000","-593,000","-84,000","-3,167,000","0","0","0","0","0","0","0","0","0",,"0",,"-100,000",,"0","-2,400,000","-800,000",,,
EndCashPosition,"115,615,000","115,615,000","58,776,000","67,721,000","53,659,000","52,116,000","54,896,000","70,540,000","53,253,000","133,264,000","50,788,000","40,363,000","36,787,000","29,130,000","45,620,000","19,248,000","28,001,000","25,219,000","36,542,000","29,496,000","34,465,000","31,444,000","32,074,000","25,337,000","38,282,000","43,540,000","56,464,000","45,072,000","40,714,000","38,892,000","32,064,000","43,882,000","49,759,000","40,650,000","52,054,000","45,305,000","23,346,000","25,435,000","40,757,000","35,665,000","28,811,000","27,873,000","51,237,000","43,692,000","50,101,000","63,636,000","86,346,000","44,661,000","107,602,000","109,770,000","127,850,000","139,863,000","120,415,000","108,149,000","117,015,000","102,300,000","101,508,000","88,636,000","139,631,000","97,727,000","87,932,000","69,038,000","90,286,000","68,918,000","67,091,000","58,361,000","55,593,000","33,709,000","26,455,000","22,454,000","32,576,000","20,493,000","16,705,000","5,119,000","10,136,000","10,625,000","11,415,000","11,329,000","6,104,000","10,625,000","12,624,000","9,855,000","10,625,000","15,135,000","17,152,000","21,810,000","16,021,000","7,700,000","8,902,000","8,344,000","3,700,000","7,600,000","0","0","0","0","0","0","0"
