name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
			OtherIntangibleAssets,"584,657,000","605,601,000","625,434,000","648,006,000","630,704,000","652,593,000","670,964,000","690,417,000","708,659,000","737,076,000","754,044,000","838,034,000","854,378,000","871,220,000","35,202,000","36,982,000","38,761,000","40,742,000","42,710,000","44,643,000","46,580,000","48,433,000","50,476,000","59,583,000","61,657,000","63,757,000","4,565,000","5,326,000","5,878,000","6,418,000","7,163,000","7,849,000","8,347,000","9,060,000","9,785,000","10,295,000","11,025,000","11,884,000","12,473,000","12,848,000","13,606,000","14,067,000","14,651,000","15,852,000","16,365,000","17,130,000","17,089,000","16,970,000","17,747,000","18,262,000","18,741,000","19,021,000","19,224,000","8,034,000","8,712,000","9,389,000","10,109,000","10,829,000","11,549,000","12,358,000","13,082,000","13,802,000","11,447,000",,,"2,068,000","1,373,000","1,472,000","1,559,000","1,645,000","1,723,000","1,713,000","1,798,000","1,883,000","1,968,000","2,053,000","2,138,000","2,223,000","935,000","2,383,000","1,100,000","1,191,000","2,607,000","1,672,000","1,782,000","3,148,000","1,328,000","3,508,000","3,688,000","3,900,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,"1,137,000","5,064,000","6,390,000","6,476,000","6,248,000","6,472,000","6,628,000","6,558,000","6,522,000","6,473,000",,"7,183,000","7,414,000","7,549,000","7,746,000","7,663,000","7,549,000","7,596,000","7,709,000","7,723,000","9,341,000","9,249,000","9,240,000","9,188,000",,,"1,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,"0","3,975,000","5,319,000","5,319,000","5,319,000","5,319,000","5,494,000","5,494,000","5,494,000","5,494,000",,"5,694,000","5,694,000","5,694,000","5,895,000","5,895,000","5,895,000","5,895,000","6,070,000","6,087,000","7,966,000","7,966,000","7,966,000","7,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,,,,,,,,,,,,,,"0","3,975,000","5,319,000","5,319,000","5,319,000","5,319,000","5,494,000","5,494,000","5,494,000","5,494,000",,"5,694,000","5,694,000","5,694,000","5,895,000","5,895,000","5,895,000","5,895,000","6,070,000","6,087,000","7,966,000","7,966,000","7,966,000","7,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,"1,137,000","1,089,000","1,071,000","1,157,000","929,000","1,153,000","1,134,000","1,064,000","1,028,000","979,000",,"1,489,000","1,720,000","1,855,000","1,851,000","1,768,000","1,654,000","1,701,000","1,639,000","1,636,000","1,375,000","1,283,000","1,274,000","1,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"36,902,000","16,764,000","12,335,000","10,955,000","16,464,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"732,000","1,188,000","1,329,000","1,713,000","2,097,000","2,481,000","2,889,000","3,346,000","3,776,000","1,721,000","1,164,000","674,000","1,024,000","1,286,000","1,548,000","1,809,000","2,071,000","2,333,000","2,115,000","2,350,000","2,585,000","2,820,000","3,055,000","3,290,000",,"3,760,000","3,995,000","4,230,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"6,256,000","6,467,000","6,813,000","8,005,000","7,610,000","7,984,000","7,713,000","6,686,000","6,607,000","6,634,000","6,566,000","5,612,000","5,498,000","5,567,000","5,840,000","13,067,000","6,293,000","7,649,000","21,598,000","19,528,000","20,173,000","20,925,000","20,747,000","16,342,000","16,617,000","15,615,000","12,212,000","9,282,000","7,537,000","8,494,000","11,353,000","8,784,000","8,599,000","6,085,000","10,291,000","7,903,000","4,500,000","6,713,000","5,879,000","2,805,000","3,093,000","1,903,000","862,000","0","1,295,000","3,423,000","8,044,000","10,377,000","8,963,000","9,399,000","7,953,000","9,745,000","12,366,000","9,957,000","11,178,000","10,595,000","8,131,000","8,419,000","6,686,000","7,112,000","4,166,000","3,060,000","1,365,000","8,587,000",,,,,,,,,,,,,"534,000","414,000","530,000",,"620,000","97,000","194,000","3,056,000","2,097,000",,,,,
			NonCurrentDeferredTaxesAssets,"6,256,000","6,467,000","6,813,000","8,005,000","7,610,000","7,984,000","7,713,000","6,686,000","6,607,000","6,634,000","6,566,000","5,612,000","5,498,000","5,567,000","5,840,000","13,067,000","6,293,000","7,649,000","21,598,000","19,528,000","20,173,000","20,925,000","20,747,000","16,342,000","16,617,000","15,615,000","12,212,000","9,282,000","7,537,000","8,494,000","11,353,000","8,784,000","8,599,000","6,085,000","10,291,000","7,903,000","4,500,000","6,713,000","5,879,000","2,805,000","3,093,000","1,903,000","862,000","0","1,295,000","3,423,000","8,044,000","10,377,000","8,963,000","9,399,000","7,953,000","9,745,000","12,366,000","9,957,000","11,178,000","10,595,000","8,131,000","8,419,000","6,686,000","7,112,000","4,166,000","3,060,000","1,365,000","8,587,000",,,,,,,,,,,,,"534,000","414,000","530,000",,"620,000","97,000","194,000","3,056,000","2,097,000",,,,,
		NonCurrentPrepaidAssets,"2,151,000","2,277,000","2,201,000","408,000","451,000","494,000","537,000","580,000","623,000","666,000","709,000","752,000","795,000","837,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,"1,541,000","1,641,000","1,439,000","1,438,000","1,353,000","1,282,000","1,214,000","1,147,000","1,036,000","1,176,000","980,000","1,411,000","1,371,000","5,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"4,786,000","4,934,000","5,378,000","4,441,000","4,438,000","4,440,000","4,368,000","3,182,000","2,574,000","2,594,000","2,858,000","2,821,000","3,025,000","2,915,000","1,979,000","2,026,000","2,065,000","2,268,000","2,154,000","2,505,000","2,602,000","2,550,000","2,900,000","3,648,000","14,836,000","4,672,000","3,595,000","5,611,000","2,937,000","3,877,000","3,043,000","3,092,000","2,623,000","2,806,000","3,086,000","3,477,000","3,493,000","2,714,000","11,945,000","12,452,000","11,327,000","10,540,000","10,372,000","10,718,000","10,690,000","9,643,000","9,347,000","9,296,000","8,903,000","9,050,000","9,084,000","15,612,000","15,646,000","4,083,000","4,043,000","4,079,000","4,107,000","744,000","617,000","606,000","2,756,000","2,860,000","3,075,000",,"3,194,000","3,331,000","3,799,000","3,768,000","3,797,000","3,902,000","4,093,000","655,000","862,000","845,000","842,000","415,000",,,,"617,000",,,,,"388,000","1,766,000","3,852,000","151,000","37,000","-100,000"
TotalLiabilitiesNetMinorityInterest,"1,256,525,000","1,256,299,000","1,271,948,000","1,268,578,000","1,267,117,000","1,282,218,000","1,302,154,000","1,460,339,000","1,450,550,000","1,290,410,000","1,281,389,000","1,273,744,000","1,311,221,000","1,372,561,000","114,281,000","125,301,000","263,462,000","256,331,000","239,063,000","226,252,000","220,491,000","227,643,000","230,278,000","222,901,000","227,461,000","220,573,000","231,510,000","230,429,000","226,093,000","225,029,000","229,165,000","225,436,000","206,194,000","213,119,000","227,429,000","222,565,000","220,709,000","220,655,000","234,234,000","226,132,000","217,115,000","45,699,000","61,875,000","58,993,000","46,837,000","42,088,000","57,413,000","61,332,000","53,200,000","44,404,000","44,415,000","40,164,000","34,931,000","34,009,000","43,204,000","40,595,000","44,371,000","42,200,000","41,925,000","35,500,000","34,485,000","35,796,000","44,362,000","38,132,000","37,010,000","47,382,000","47,679,000","38,597,000","38,926,000","44,452,000","47,669,000","44,529,000","43,634,000","45,860,000","43,844,000","40,647,000","39,503,000","42,461,000","44,879,000","47,004,000","44,072,000","40,896,000","30,394,000","33,245,000","29,117,000","36,151,000","28,544,000","23,409,000","27,852,000","7,800,000"
	CurrentLiabilities,"198,928,000","194,054,000","205,858,000","195,884,000","187,352,000","158,790,000","181,346,000","339,923,000","328,842,000","158,157,000","171,460,000","155,332,000","147,556,000","165,062,000","101,154,000","90,299,000","93,833,000","90,100,000","91,213,000","75,097,000","65,113,000","69,898,000","65,885,000","57,681,000","59,478,000","52,016,000","60,644,000","58,221,000","56,384,000","53,719,000","55,448,000","48,643,000","51,647,000","56,359,000","67,500,000","59,421,000","54,262,000","50,525,000","63,219,000","55,117,000","44,192,000","38,942,000","55,550,000","49,936,000","41,414,000","37,721,000","53,330,000","56,964,000","48,818,000","39,815,000","39,536,000","28,380,000","23,016,000","28,288,000","37,801,000","35,369,000","38,545,000","36,512,000","36,563,000","30,590,000","29,337,000","30,486,000","38,833,000","31,355,000","28,258,000","36,422,000","35,622,000","23,303,000","23,850,000","29,208,000","32,375,000","28,394,000","28,130,000","30,698,000","28,916,000","28,215,000","28,557,000","28,265,000","30,571,000","33,167,000","30,361,000","28,276,000","26,366,000","26,092,000","24,008,000","31,841,000","24,200,000","19,394,000","11,231,000","7,400,000"
		PayablesAndAccruedExpenses,"97,513,000","103,851,000","107,676,000","94,175,000","94,276,000","88,501,000","88,169,000","92,459,000","98,063,000","96,506,000","96,302,000","88,310,000","93,948,000","106,125,000","50,968,000","49,208,000","47,548,000","41,192,000","36,515,000","32,145,000","28,095,000","35,794,000","32,637,000","26,475,000","31,761,000","23,700,000","22,529,000","21,288,000","25,141,000","23,946,000","25,101,000","20,432,000","24,238,000","28,376,000","29,226,000","24,036,000","22,288,000","22,218,000","30,407,000","25,236,000","19,750,000","24,683,000","47,550,000","49,596,000","40,750,000","36,738,000","52,034,000","55,690,000","47,566,000","38,584,000","38,326,000","27,191,000","21,847,000","27,140,000","30,954,000","34,258,000","29,962,000","25,230,000","30,351,000","25,253,000","22,858,000","21,733,000","32,124,000","30,123,000","23,970,000","35,232,000","34,452,000","22,153,000","19,488,000","28,097,000","31,103,000","26,960,000","26,539,000","28,952,000","27,200,000","26,548,000","26,918,000","26,653,000","28,986,000","31,609,000","29,003,000","27,055,000","26,366,000","26,092,000","23,976,000","9,789,000","9,425,000","3,884,000","2,710,000","1,200,000"
			Payables,"92,457,000","97,422,000","90,031,000","91,036,000","89,649,000","83,908,000","84,183,000","85,430,000","94,113,000","91,862,000","89,488,000","80,861,000","85,491,000","96,907,000","49,014,000","45,445,000","43,978,000","36,224,000","34,343,000","28,414,000","25,228,000","32,907,000","29,989,000","24,749,000","29,367,000","22,199,000","20,699,000","19,987,000","23,173,000","21,658,000","21,934,000","16,365,000","20,509,000","24,980,000","24,545,000","20,310,000","19,037,000","17,871,000","23,426,000","18,770,000","15,441,000","20,475,000","23,244,000","18,543,000","16,330,000","16,530,000","17,521,000","19,469,000","16,538,000","12,505,000","15,182,000","11,469,000","9,312,000","11,857,000","13,885,000","13,768,000","17,997,000","15,615,000","15,859,000","10,592,000","9,330,000","11,105,000","15,104,000","10,748,000","12,582,000","16,565,000","10,236,000","8,612,000","9,860,000","12,429,000","13,080,000","13,363,000","14,398,000","12,819,000","12,521,000","11,490,000","9,961,000","9,405,000","11,748,000","14,167,000","18,656,000","13,714,000","13,557,000","12,907,000","10,460,000","9,789,000","9,425,000","3,884,000","2,710,000","1,200,000"
				AccountsPayable,"55,540,000","59,478,000","52,748,000","55,737,000","53,194,000","49,266,000","49,254,000","50,211,000","58,803,000","49,485,000","54,529,000","46,758,000","47,330,000","54,012,000","18,171,000","18,290,000","18,216,000","14,974,000","17,624,000","15,958,000","12,345,000","19,575,000","16,834,000","13,840,000","16,273,000","13,802,000","15,448,000","16,293,000","16,019,000","13,137,000","15,304,000","12,428,000","14,331,000","15,825,000","16,663,000","14,778,000","13,913,000","15,020,000","19,542,000","17,699,000","14,134,000","19,434,000","22,436,000","18,543,000","16,330,000","16,530,000","17,521,000","19,469,000","16,538,000","12,505,000","15,182,000","11,469,000","9,312,000","11,857,000","13,885,000","13,768,000","17,997,000","15,615,000","15,859,000","10,592,000","9,330,000","11,105,000","15,104,000","10,748,000","12,582,000","16,565,000","10,236,000","8,612,000","9,860,000","12,429,000","13,080,000","13,363,000","14,398,000","12,819,000","12,521,000","11,490,000","9,961,000","9,405,000","11,748,000","14,167,000","18,656,000","13,714,000","13,557,000","12,907,000","10,460,000","9,789,000","9,425,000","3,884,000","2,710,000","1,200,000"
				TotalTaxPayable,"23,162,000","24,289,000","23,456,000","21,196,000","22,444,000","21,426,000","21,260,000","21,698,000","21,800,000","29,560,000","22,006,000","21,224,000","25,419,000","30,846,000","20,021,000","16,468,000","15,141,000","15,913,000","11,405,000","7,189,000","7,671,000","8,730,000","8,653,000","6,517,000","8,739,000","8,397,000","5,251,000","3,694,000","7,154,000","8,521,000","6,630,000","3,937,000","6,178,000","9,155,000","7,882,000","5,532,000","5,124,000","2,851,000","3,884,000","1,071,000","1,307,000","1,041,000","808,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"15,585,000","17,268,000","16,836,000","15,505,000","16,724,000","15,909,000","16,216,000","16,954,000","16,470,000","20,070,000","15,725,000","14,418,000","18,889,000","23,535,000","18,045,000","14,255,000","13,062,000","14,055,000","9,717,000","5,606,000","6,413,000","7,726,000","7,878,000","5,496,000","7,335,000","7,186,000","4,276,000","2,493,000","5,376,000","7,171,000","5,448,000","2,773,000","4,762,000","8,063,000","6,931,000","4,457,000","3,731,000","1,803,000","2,843,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"13,755,000","13,655,000","13,827,000","14,103,000","14,011,000","13,216,000","13,669,000","13,521,000","13,510,000","12,817,000","12,953,000","12,879,000","12,742,000","12,049,000","10,822,000","10,687,000","10,621,000","5,337,000","5,314,000","5,267,000","5,212,000","4,602,000","4,502,000","4,392,000","4,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"5,056,000","6,429,000","17,645,000","3,139,000","4,627,000","4,593,000","3,986,000","7,029,000","3,950,000","4,644,000","6,814,000","7,449,000","8,457,000","9,218,000","1,954,000","3,763,000","3,570,000","4,968,000","2,172,000","3,731,000","2,867,000","2,887,000","2,648,000","1,726,000","2,394,000","1,501,000","1,830,000","1,301,000","1,968,000","2,288,000","3,167,000","4,067,000","3,729,000","3,396,000","4,681,000","3,726,000","3,251,000","4,347,000","6,981,000","6,466,000","4,309,000","4,208,000","24,306,000","31,053,000","24,420,000","20,208,000","34,513,000","36,221,000","31,028,000","26,079,000","23,144,000","15,722,000","12,535,000","15,283,000","17,069,000","20,490,000","11,965,000","9,615,000","14,492,000","14,661,000","13,528,000","10,628,000","17,020,000","19,375,000","11,388,000","18,667,000","24,216,000","13,541,000","9,628,000","15,668,000","18,023,000","13,597,000","12,141,000","16,133,000","14,679,000","15,058,000","16,957,000","17,248,000","17,238,000","17,442,000","10,347,000","13,341,000","12,809,000","13,185,000","13,516,000",,,,,
				InterestPayable,"197,000","1,895,000","1,846,000","108,000","113,000","114,000","29,000","2,144,000","0","125,000","3,739,000","3,677,000","4,197,000","4,351,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"12,163,000","12,076,000",,"12,097,000","11,951,000",,,,,,,,,"1,008,000",,"220,000","232,000","236,000","247,000","249,000","215,000","196,000","243,000","219,000","211,000","411,000","209,000","223,000","238,000","246,000","246,000","240,000","250,000","271,000","324,000","289,000","290,000","347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"34,501,000","29,248,000","47,360,000","42,233,000","37,258,000","27,078,000","46,465,000","43,414,000","33,833,000","23,817,000","33,809,000","31,362,000","26,148,000","33,886,000","35,367,000","30,205,000","23,495,000","21,303,000","35,332,000","25,677,000","20,069,000","16,125,000","17,856,000","14,750,000","13,981,000","14,599,000","23,793,000","21,997,000","17,915,000","14,638,000","16,980,000","14,231,000","11,314,000","12,080,000","24,601,000","17,607,000","14,840,000","11,895,000","18,532,000","15,843,000","11,498,000","11,221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"17,978,000","20,990,000","20,959,000","18,170,000","17,649,000","17,252,000","17,163,000","169,626,000","166,148,000","16,111,000","13,313,000","13,313,000","13,313,000","10,650,000","1,487,000","1,473,000","13,125,000","16,406,000","10,938,000","9,844,000","9,844,000","10,938,000","7,656,000","9,844,000","8,750,000","8,750,000","8,750,000","8,750,000","8,750,000","8,750,000","8,750,000","8,750,000","13,125,000","12,031,000","10,938,000","12,031,000","10,938,000","8,750,000","10,939,000","10,942,000","8,757,000","9,000","10,000","340,000","664,000","983,000","1,296,000","1,274,000","1,252,000","1,231,000","1,210,000","1,189,000","1,169,000","1,148,000","1,129,000","1,111,000","1,098,000","1,078,000","1,066,000","1,320,000","1,297,000","1,275,000","1,254,000","1,232,000","1,209,000","1,190,000","1,170,000","1,150,000","1,131,000","1,111,000","1,272,000","1,434,000","1,591,000","1,746,000","1,716,000","1,667,000","1,639,000","1,612,000","1,585,000","1,558,000","1,358,000","1,221,000",,,,,,"7,542,000","1,013,000",
			CurrentDebt,"10,650,000","13,313,000","13,313,000","10,650,000","10,650,000","10,650,000","10,650,000","163,313,000","160,650,000","10,650,000","13,313,000","13,313,000","13,313,000","10,650,000","1,487,000","1,473,000","13,125,000","16,406,000","10,938,000","9,844,000","9,844,000","10,938,000","7,656,000","9,844,000","8,750,000","8,750,000","8,750,000","8,750,000","8,750,000","8,750,000","8,750,000","8,750,000","13,125,000","12,031,000","10,938,000","12,031,000","10,938,000","8,750,000","10,937,000","10,938,000","8,750,000",,,,,,,,,,,,,"1,148,000","1,129,000","1,111,000","1,098,000","1,078,000","1,066,000","1,320,000","1,297,000","1,275,000","1,254,000","1,232,000","1,209,000","1,190,000","1,170,000","1,150,000","1,131,000","1,111,000","1,272,000","1,434,000","1,591,000","1,746,000","1,716,000","1,667,000","1,639,000","1,612,000","1,585,000","1,558,000","1,358,000","1,221,000",,,,,,"7,542,000","1,013,000",
				OtherCurrentBorrowings,"10,650,000","13,313,000","13,313,000","10,650,000","10,650,000","10,650,000","10,650,000","163,313,000","160,650,000","10,650,000","13,313,000",,,,,,,,,,,,,,,,,,,,,,,,"10,938,000","12,031,000","10,938,000","8,750,000","10,937,000","10,938,000","8,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"7,328,000","7,677,000","7,646,000","7,520,000","6,999,000","6,602,000","6,513,000","6,313,000","5,498,000","5,461,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,000","4,000","7,000","9,000","10,000","340,000","664,000","983,000","1,296,000","1,274,000","1,252,000","1,231,000","1,210,000","1,189,000","1,169,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"10,254,000","12,517,000","8,883,000","9,495,000","6,660,000","8,150,000","8,501,000","9,410,000","7,293,000","5,064,000","5,008,000","3,958,000","3,611,000","5,091,000","6,381,000","4,769,000","3,782,000","3,991,000","3,059,000","2,764,000","2,178,000","2,112,000","2,282,000","637,000","465,000","636,000","538,000","720,000","489,000","775,000","1,223,000","483,000","372,000","549,000","458,000","3,444,000","3,627,000","4,383,000","3,341,000","3,096,000","2,279,000","1,070,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,000",,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,000",,,,,
			CurrentDeferredRevenue,"10,254,000","12,517,000","8,883,000","9,495,000","6,660,000","8,150,000","8,501,000","9,410,000","7,293,000","5,064,000","5,008,000","3,958,000","3,611,000","5,091,000","6,381,000","4,769,000","3,782,000","3,991,000","3,059,000","2,764,000","2,178,000","2,112,000","2,282,000","637,000","465,000","636,000","538,000","720,000","489,000","775,000","1,223,000","483,000","372,000","549,000","458,000","3,444,000","3,627,000","4,383,000","3,341,000","3,096,000","2,279,000","1,070,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"26,519,000","15,372,000","20,980,000","19,714,000","19,558,000","17,809,000","21,048,000","25,014,000","23,505,000","16,659,000","23,028,000","18,389,000","10,536,000","8,302,000","8,438,000","5,897,000","5,651,000","6,972,000","5,122,000","4,418,000","4,712,000","4,733,000","5,211,000","5,756,000","4,310,000","3,920,000","4,825,000","5,243,000","3,851,000","5,364,000","3,148,000","4,507,000","2,348,000","3,052,000","1,953,000","2,014,000","2,279,000","2,932,000",,,"1,908,000","1,959,000","7,990,000",,,,,,,,,,,,"5,718,000",,"7,485,000","10,204,000","5,146,000","4,017,000","5,182,000","7,478,000","5,455,000",,"3,079,000",,,,"3,231,000",,,,,,,,,,,,,,,,,"22,052,000","14,775,000","7,968,000","7,508,000","6,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,057,597,000","1,062,245,000","1,066,090,000","1,072,694,000","1,079,765,000","1,123,428,000","1,120,808,000","1,120,416,000","1,121,708,000","1,132,253,000","1,109,929,000","1,118,412,000","1,163,665,000","1,207,499,000","13,127,000","35,002,000","169,629,000","166,231,000","147,850,000","151,155,000","155,378,000","157,745,000","164,393,000","165,220,000","167,983,000","168,557,000","170,866,000","172,208,000","169,709,000","171,310,000","173,717,000","176,793,000","154,547,000","156,760,000","159,929,000","163,144,000","166,447,000","170,130,000","171,015,000","171,015,000","172,923,000","6,757,000","6,325,000","9,057,000","5,423,000","4,367,000","4,083,000","4,368,000","4,382,000","4,589,000","4,879,000","11,784,000","11,915,000","5,721,000","5,403,000","5,226,000","5,826,000","5,688,000","5,362,000","4,910,000","5,148,000","5,310,000","5,529,000","6,777,000","8,752,000","10,960,000","12,057,000","15,294,000","15,076,000","15,244,000","15,294,000","16,135,000","15,504,000","15,162,000","14,928,000","12,432,000","10,946,000","14,196,000","14,308,000","13,837,000","13,711,000","12,620,000","4,028,000","7,153,000","5,109,000","4,310,000","4,344,000","4,015,000","16,621,000","400,000"
		LongTermDebtAndCapitalLeaseObligation,"899,153,000","901,093,000","903,031,000","904,967,000","906,902,000","908,834,000","910,764,000","912,691,000","914,617,000","926,541,000","928,463,000","930,370,000","987,276,000","1,034,180,000",,,"124,373,000","124,310,000","132,997,000","137,309,000","140,527,000","143,745,000","147,657,000","147,656,000","150,938,000","153,125,000","155,313,000","157,500,000","159,688,000","161,875,000","164,063,000","166,250,000","144,375,000","147,657,000","150,937,000","154,219,000","157,500,000","159,687,000","161,894,000","164,082,000","166,250,000","0","2,000","4,000","7,000","9,000","12,000","344,000","671,000","992,000","1,308,000","1,618,000","1,923,000","2,223,000","2,518,000","2,807,000","3,092,000","3,336,000","3,608,000","3,611,000","3,885,000","4,155,000","4,420,000","4,680,000","4,937,000","5,188,000","5,436,000","5,679,000","5,918,000","6,153,000","6,385,000","6,612,000","6,835,000","7,054,000","7,452,000","7,747,000","8,126,000","11,999,000","12,365,000","12,725,000","13,079,000","12,055,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","15,987,000",
			LongTermDebt,"899,153,000","901,093,000","903,031,000","904,967,000","906,902,000","908,834,000","910,764,000","912,691,000","914,617,000","926,541,000","928,463,000","930,370,000","987,276,000","1,034,180,000",,,"124,373,000","124,310,000","132,997,000","137,309,000","140,527,000","143,745,000","147,657,000","147,656,000","150,938,000","153,125,000","155,313,000","157,500,000","159,688,000","161,875,000","164,063,000","166,250,000","144,375,000","147,657,000","150,937,000","154,219,000","157,500,000","159,687,000","161,875,000","164,062,000","166,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","15,987,000",
			LongTermCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","19,000","20,000","0","0","2,000","4,000","7,000","9,000","12,000","344,000","671,000","992,000","1,308,000","1,618,000","1,923,000","2,223,000","2,518,000","2,807,000","3,092,000","3,336,000","3,608,000","3,611,000","3,885,000","4,155,000","4,420,000","4,680,000","4,937,000","5,188,000","5,436,000","5,679,000","5,918,000","6,153,000","6,385,000","6,612,000","6,835,000","7,054,000","7,452,000","7,747,000","8,126,000","8,499,000","8,865,000","9,225,000","9,579,000","8,555,000",,,,,,,,
		NonCurrentDeferredLiabilities,"74,016,000","74,499,000","74,930,000","76,995,000","84,372,000","108,175,000","112,212,000","110,930,000","112,780,000","128,549,000","121,993,000","144,704,000","150,575,000","154,706,000","81,000","62,000","65,000","63,000","63,000","64,000","62,000","61,000","75,000","64,000","66,000","64,000","76,000","118,000","294,000","355,000","510,000","1,018,000","1,097,000","1,397,000","1,559,000","1,517,000","1,661,000","3,553,000","2,017,000",,,,,"3,131,000",,,,,,,,,,,,,,,,,,,,,"1,846,000","4,056,000","4,967,000","7,994,000","7,634,000","7,574,000","7,374,000","6,981,000","6,148,000","5,851,000","5,384,000","3,820,000","2,056,000","1,663,000","1,514,000","712,000","203,000","174,000","268,000","3,522,000","1,609,000","160,000","160,000",,,
