name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
CommonStockEquity,"167,736,796","174,314,407","106,555,862","116,720,962","122,684,867","129,793,269","112,960,414","94,133,018","88,142,122","97,783,756","102,866,516","103,454,467","106,069,569","102,914,687","52,473,805","-341,317,731","-334,616,500","-323,138,291","-312,826,914","-303,410,716","-296,138,673","-287,418,269","-313,164,944","-304,074,532","-294,681,252","-284,428,550","-264,667,704","-259,389,466","-253,198,163","-246,502,477","-227,976,509","11,568,705","13,937,105","16,975,468","19,324,100","23,407,195","25,499,631","28,947,005","31,739,570","34,245,189","37,949,969","41,686,066","45,979,658","42,948,595","11,362,222","12,068,788","7,728,557","3,830,191","7,438,859","10,488,491","-11,494,069","-13,002,120","-6,361,036","1,554,599","2,283,666","5,020,726","4,543,205","5,228,205","5,293,458","7,117,877","5,416,546","7,281,850","18,671","-815,843","460,123","3,172,358","2,498,328","1,774,567","3,393,314","4,500,739","7,607,502","7,867,455","10,340,597","5,478,682","4,993,895","5,815,862","2,001,468","1,729,412","923,962","1,542,436","2,498,570","3,143,044","1,751,634","755,169","251,234","924,736","2,493,383","3,850,023","5,157,495","2,200,000","3,000,000","3,900,000","4,700,000","5,600,000","6,700,000","8,000,000","9,700,000","10,600,000","9,500,000"
CapitalLeaseObligations,"486,752","466,830","496,683","433,437","393,936","449,940","441,992","434,132","427,064","419,709","412,436","405,244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"166,838,462","173,416,073","105,657,528","115,822,628","121,786,533","128,894,935","112,062,080","93,234,684","87,243,788","96,885,422","101,968,182","102,556,133","105,171,235","102,016,353","51,575,471","-342,216,065","-335,514,834","-324,036,625","-313,725,248","-304,309,050","-297,037,007","-288,316,603","-314,063,278","-304,972,866","-295,579,586","-285,326,884","-265,566,038","-260,287,800","-254,096,497","-247,400,811","-228,874,843","10,670,371","13,038,771","16,077,134","18,425,766","22,508,861","24,601,297","28,048,671","30,841,236","33,346,855","37,051,635","40,787,732","45,081,324","42,050,261","10,463,888","11,170,454","6,830,223","2,931,857","6,540,525","9,590,157","-12,392,403","-13,900,454","-7,259,370","656,265","1,385,332","4,122,392","3,644,871","4,329,871","4,366,206","6,132,790","4,373,624","6,218,273","-1,012,462","-2,039,542","-1,037,925","1,399,961","451,582","-546,528","764,203","1,546,780","2,786,417","4,813,651","6,544,303","1,535,657","754,907","1,382,990","2,082,789","2,173,086","1,367,636","1,940,877","2,897,011","3,541,485","2,168,535","1,693,845","251,234","924,736","2,493,383","3,850,023","5,157,495","2,200,000","3,000,000","3,900,000","4,700,000","5,600,000","6,700,000","8,000,000","9,700,000","10,600,000","9,500,000"
WorkingCapital,"169,868,754","178,265,234","109,995,454","119,095,799","125,377,757","133,124,581","114,799,410","89,505,444","76,598,293","88,305,976","86,825,858","110,411,741","111,431,325","109,952,440","108,457,637","-258,887,809","26,914,036","30,554,047","27,856,388","45,313,381","52,611,590","55,330,241","-21,749,959","-73,315,214","114,920,165","122,125,745","133,272,470","125,145,019","124,330,840","122,344,418","123,511,612","121,337,602","122,197,905","111,752,818","126,603,453","114,650,458","88,378,619","69,230,636","26,743,464","32,067,684","39,497,849","46,055,926","10,842,963","13,992,805","17,137,671","20,439,384","18,382,369","9,506,439","12,349,474","14,457,966","-4,071,041","-4,885,904","-3,089,192","1,935,923","3,842,655","5,687,182","4,216,290","5,831,224","7,526,200","8,678,511","9,150,060","9,347,664","-1,744,451","-2,847,769","-1,568,344","583,512","-700,732","-1,823,454","-311,156","857,040","2,408,922","4,364,418","6,058,652","981,616","116,471","747,944","1,429,188","1,576,476","720,532","1,228,206","2,144,938","2,690,373","916,207","472,488","-168,638","394,232","1,710,864","3,351,082","4,476,614","1,200,000","1,900,000","2,700,000","3,400,000","4,300,000","5,400,000","6,300,000","9,300,000","10,400,000","9,500,000"
InvestedCapital,"167,736,796","174,314,407","106,555,862","116,720,962","122,684,867","129,793,269","112,960,414","94,133,018","88,142,122","177,828,622","181,777,823","181,232,215","182,726,080","178,462,284","126,887,841","-268,037,254","-262,457,260","-252,087,967","-242,910,149","-234,627,510","-228,476,704","-220,865,216","-313,164,944","-304,074,532","-294,681,252","-284,428,550","-264,667,704","-259,389,466","-253,198,163","-244,512,529","-225,492,423","14,545,629","17,405,585","20,934,242","23,771,924","35,342,844","30,422,361","33,857,005","31,739,570","34,245,189","37,949,969","41,686,066","45,979,658","42,948,595","11,362,222","12,068,788","7,728,557","3,830,191","7,438,859","10,488,491","-11,494,069","-13,002,120","-6,361,036","1,554,599","2,283,666","5,020,726","4,543,205","5,228,205","5,293,458","7,204,638","5,525,091","7,412,179","3,169,975","2,356,434","1,647,468","3,386,583","2,739,434","2,042,553","3,393,314","4,500,739","7,607,502","7,867,455","10,340,597","5,478,682","4,993,895","5,815,862","2,001,468","1,740,618","976,578","1,635,093","2,629,947","3,335,240","2,037,766","1,199,862","1,552,360","2,164,722","3,665,506","4,969,477","6,180,781","3,000,000","3,800,000","4,800,000","5,600,000","6,700,000","7,800,000","8,000,000","9,700,000","10,600,000","9,500,000"
TangibleBookValue,"166,838,462","173,416,073","105,657,528","115,822,628","121,786,533","128,894,935","112,062,080","93,234,684","87,243,788","96,885,422","101,968,182","102,556,133","105,171,235","102,016,353","51,575,471","-342,216,065","-335,514,834","-324,036,625","-313,725,248","-304,309,050","-297,037,007","-288,316,603","-314,063,278","-304,972,866","-295,579,586","-285,326,884","-265,566,038","-260,287,800","-254,096,497","-247,400,811","-228,874,843","10,670,371","13,038,771","16,077,134","18,425,766","22,508,861","24,601,297","28,048,671","30,841,236","33,346,855","37,051,635","40,787,732","45,081,324","42,050,261","10,463,888","11,170,454","6,830,223","2,931,857","6,540,525","9,590,157","-12,392,403","-13,900,454","-7,259,370","656,265","1,385,332","4,122,392","3,644,871","4,329,871","4,366,206","6,132,790","4,373,624","6,218,273","-1,071,134","-2,098,214","-1,096,597","1,341,289","392,910","-605,200","705,531","1,488,108","2,727,745","4,754,979","6,471,637","1,462,991","682,241","1,310,324","2,001,468","1,729,412","923,962","1,542,436","2,498,570","3,143,044","1,751,634","755,169","251,234","924,736","2,493,383","3,850,023","5,157,495","2,200,000","3,000,000","3,900,000","4,700,000","5,600,000","6,700,000","8,000,000","9,700,000","10,600,000","9,500,000"
TotalDebt,"486,752","466,830","496,683","433,437","393,936","449,940","441,992","434,132","427,064","80,464,575","79,323,743","78,182,992","76,656,511","75,547,597","74,414,036","73,280,477","72,159,240","71,050,324","69,916,765","68,783,206","67,661,969","66,553,053",,,,,"0","0","0","1,989,948","2,484,086","2,976,924","3,468,480","3,958,774","4,447,824","11,935,649","4,922,730","4,910,000",,,,,,,,,,,,,,,,,,,,,,"86,761","108,545","130,329","3,151,304","3,172,277","1,187,345","214,225","241,106","267,986",,,,,,,,,,"11,206","52,616","92,657","131,377","192,196","286,132","444,693","1,301,126","1,239,986","1,172,123","1,119,454","1,023,286","800,000","800,000","900,000","900,000","1,100,000","1,100,000",,,,
NetDebt,,,,,,,,,,"14,795,794","816,076",,,,,"62,699,365","58,224,433","51,192,491","44,118,640","37,917,270","37,558,395","37,851,229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501,620","88,814",,,"47,250",,,,,,,,,,,,,,,,,,"32,020",,,,,,,,,,,,,,
ShareIssued,"72,566,367","73,543,602","74,306,785","75,389,417","76,240,439","77,195,704","77,770,284","78,618,743","81,047,424","81,269,868","81,074,280","81,046,524","80,941,524","80,763,350","80,320,535","79,160,058","79,039,000","79,039,000","78,908,929","78,908,929","78,780,059","78,692,612","54,284,296","54,284,296","54,114,296","54,114,296","54,114,296","53,843,044","53,504,296","53,504,296","53,504,296","53,504,296","53,335,296","53,108,844","52,593,318","52,396,497","52,123,528","51,642,520","51,642,520","51,638,352","51,638,352","51,637,352","51,418,518","51,314,017","50,381,142","49,019,433","46,346,003","43,671,893","43,573,727","43,061,635","38,174,374","37,271,253","36,240,495","35,352,700","35,206,892","35,099,048","33,955,215","33,937,549","33,778,061","33,497,728","33,014,410","32,452,210","28,070,148","27,000,648","26,500,648","26,500,648","24,500,648","24,500,648","24,500,648","24,500,648","24,500,648","23,452,486","23,437,492","18,676,851","17,161,702","16,455,238","13,246,995","12,902,053","11,177,553","10,140,053","10,139,553","10,139,553","9,161,102","8,046,138","7,550,058","7,471,837","7,453,545","7,277,558","7,254,837","6,603,000","6,578,000","6,578,000","6,578,000","6,578,000","6,578,000","6,578,000","6,588,000","6,242,000","5,867,000"
OrdinarySharesNumber,"72,566,367","73,543,602","74,306,785","75,389,417","76,240,439","77,195,704","77,770,284","78,618,743","81,047,424","81,269,868","81,074,280","81,046,524","80,941,524","80,763,350","80,320,535","79,160,058","79,039,000","79,039,000","78,908,929","78,908,929","78,780,059","78,692,612","54,284,296","54,284,296","54,114,296","54,114,296","54,114,296","53,843,044","53,504,296","53,504,296","53,504,296","53,504,296","53,335,296","53,108,844","52,593,318","52,396,497","52,123,528","51,642,520","51,642,520","51,638,352","51,638,352","51,637,352","51,418,518","51,314,017","50,381,142","49,019,433","46,346,003","43,671,893","43,573,727","43,061,635","38,174,374","37,271,253","36,240,495","35,352,700","35,206,892","35,099,048","33,955,215","33,937,549","33,778,061","33,497,728","33,014,410","32,452,210","28,070,148","27,000,648","26,500,648","26,500,648","24,500,648","24,500,648","24,500,648","24,500,648","24,500,648","23,452,486","23,437,492","18,676,851","17,161,702","16,455,238","13,246,995","12,902,053","11,177,553","10,140,053","10,139,553","10,139,553","9,161,102","8,046,138","7,550,058","7,471,837","7,453,545","7,277,558","7,254,837","6,603,000","6,578,000","6,578,000","6,578,000","6,578,000","6,578,000","6,578,000","6,588,000","6,242,000","5,867,000"
