name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
			CurrentDebt,"18,373,000","19,396,000",,,,"20,588,000","20,735,000","19,727,000","19,565,000","19,405,000","19,245,000","18,959,000","17,914,000","18,082,000","17,622,000","16,839,000","14,791,000","14,083,000","17,072,000","16,669,000","19,183,000","16,762,000","16,695,000","16,627,000","13,659,000","12,432,000","12,031,000","11,215,000","9,560,000","9,138,000","8,120,000","7,143,000","7,143,000","7,143,000","14,643,000","14,643,000","22,143,000","22,143,000","22,143,000","22,143,000","22,143,000","22,143,000","19,643,000","19,643,000","17,143,000","17,143,000","8,571,000","8,571,000",,,"17,500,000","17,500,000","8,775,000","28,899,000","10,188,000","15,188,000","12,793,000","20,620,000","12,793,000","17,793,000","11,356,000","20,454,000","8,856,000","8,856,000","5,000,000","20,357,000","2,500,000","2,500,000",,"8,624,000","1,263,000","1,263,000",,"7,844,000",,,,,
				OtherCurrentBorrowings,"18,373,000","19,396,000",,,,"20,588,000","20,735,000","19,727,000","19,565,000","19,405,000","19,245,000","18,959,000","17,914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"40,362,000","40,961,000","40,342,000","41,412,000","41,391,000","40,797,000","19,701,000","18,916,000","18,689,000","19,020,000","18,304,000","16,921,000","17,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"61,618,000","38,551,000","37,345,000","29,264,000","48,285,000","40,571,000","39,731,000","32,953,000","35,024,000","32,644,000","32,837,000","29,439,000","25,207,000","23,138,000","37,083,000","29,628,000","20,032,000","19,807,000","20,841,000","18,283,000","51,103,000","18,286,000","50,300,000","45,014,000","46,700,000","19,457,000","50,495,000","49,017,000","46,948,000","20,862,000","47,937,000","48,922,000","52,812,000","20,030,000","44,286,000","41,480,000","44,721,000","15,259,000","41,201,000","39,359,000","41,834,000","13,635,000","37,816,000","31,945,000","32,804,000",,"32,246,000","32,420,000","35,411,000",,"43,522,000","38,848,000","43,078,000",,"51,011,000","48,322,000","73,675,000","32,862,000","82,853,000","40,388,000","73,803,000","117,000","80,570,000","33,750,000","38,357,000",,"77,602,000","66,440,000","65,479,000","35,761,000","75,255,000","72,843,000","62,026,000","30,779,000","68,688,000","62,921,000","56,252,000","45,642,000","62,515,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"301,738,000","303,569,000","305,912,000","299,342,000","305,709,000","311,732,000","371,523,000","415,016,000","484,825,000","359,221,000","385,820,000","357,428,000","317,741,000","228,569,000","209,050,000","240,407,000","229,476,000","217,895,000","237,467,000","257,629,000","257,374,000","172,348,000","186,321,000","229,772,000","206,432,000","159,924,000","182,666,000","206,332,000","213,229,000","189,060,000","177,110,000","199,001,000","173,242,000","171,152,000","167,592,000","171,626,000","123,863,000","123,869,000","144,359,000","151,788,000","145,552,000","131,237,000","136,819,000","133,102,000","141,463,000","140,033,000","150,202,000","151,193,000","162,027,000","160,974,000","178,084,000","179,799,000","185,236,000","185,299,000","208,320,000","224,060,000","249,090,000","233,406,000","204,136,000","169,273,000","183,962,000","157,604,000","159,646,000","156,741,000","194,379,000","189,762,000","196,342,000","195,797,000","195,617,000","196,998,000","191,202,000","194,161,000","195,419,000","188,489,000","181,419,000","185,890,000","186,514,000","185,505,000","196,441,000"
		LongTermDebtAndCapitalLeaseObligation,"110,568,000","119,417,000","121,905,000","127,586,000","138,328,000","145,709,000","199,660,000","246,070,000","321,484,000","203,264,000","232,572,000","216,880,000","188,999,000","104,777,000","103,715,000","138,161,000","127,782,000","118,833,000","110,161,000","131,699,000","137,738,000","57,042,000","77,543,000","122,747,000","102,780,000","56,540,000","69,163,000","97,419,000","98,076,000","73,897,000","65,188,000","88,597,000","72,576,000","69,740,000","76,863,000","84,378,000","36,613,000","38,562,000","59,034,000","68,588,000","64,309,000","50,714,000","61,786,000","61,786,000","72,857,000","72,857,000","81,429,000","81,429,000","90,000,000","90,000,000","98,750,000","98,750,000","107,500,000","107,500,000","127,617,000","144,682,000","172,532,000","160,052,000","138,840,000","104,209,000","119,659,000","98,628,000","103,610,000","103,593,000","117,931,000","109,913,000","123,281,000","116,378,000","120,127,000","121,547,000","121,522,000","121,497,000","122,735,000","116,510,000","116,485,000","116,460,000","116,435,000","116,410,000","127,100,000"
			LongTermDebt,"26,506,000","31,008,000",,,,"50,388,000","100,186,000","141,112,000","216,202,000","117,025,000","146,020,000","160,920,000","130,964,000","104,777,000","103,715,000","138,161,000","127,782,000","118,833,000","110,161,000","131,699,000","137,738,000","57,042,000","77,543,000","122,747,000","102,780,000","56,540,000","69,163,000","97,419,000","98,076,000","73,897,000","65,188,000","88,597,000","72,576,000","69,740,000","76,863,000","84,378,000","36,613,000","38,562,000","59,034,000","68,588,000","64,309,000","50,714,000","61,786,000","61,786,000","72,857,000","72,857,000","81,429,000","81,429,000","90,000,000","90,000,000","98,750,000","98,750,000","107,500,000","107,500,000","127,617,000","144,682,000","172,532,000","160,052,000","138,840,000","104,209,000","119,659,000","98,628,000","103,610,000","103,593,000","117,931,000","109,913,000","123,281,000","116,378,000","120,127,000","121,547,000","121,522,000","121,497,000","122,735,000","116,510,000","116,485,000","116,460,000","116,435,000","116,410,000","127,100,000"
			LongTermCapitalLeaseObligation,"110,568,000","119,417,000","121,905,000","127,586,000","138,328,000","145,709,000","99,474,000","104,958,000","105,282,000","86,239,000","86,552,000","55,960,000","58,035,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"122,106,000","124,137,000","124,903,000","123,000,000","121,144,000","119,818,000","122,162,000","119,125,000","118,624,000","111,555,000","108,711,000","100,244,000","92,208,000","86,893,000","65,895,000","63,419,000","61,031,000","59,423,000","90,064,000","87,075,000","82,738,000","80,199,000","74,091,000","71,673,000","69,078,000","67,417,000","77,775,000","74,224,000","76,853,000","78,406,000","69,422,000","68,472,000","68,612,000","69,916,000","59,514,000","55,733,000","55,611,000","55,611,000","52,822,000","53,158,000","51,289,000","51,289,000","46,181,000","42,077,000","39,077,000","39,077,000","41,830,000","41,867,000","41,867,000","41,867,000","50,967,000","50,584,000","50,584,000","50,584,000","58,073,000","54,661,000","54,661,000","55,961,000","48,891,000","47,917,000","46,242,000","45,259,000","42,366,000","40,949,000","58,062,000","58,062,000","51,951,000","57,478,000","57,478,000","57,662,000","51,352,000","53,455,000","53,485,000","53,504,000","49,185,000","54,087,000","54,087,000","54,087,000","54,590,000"
			NonCurrentDeferredTaxesLiabilities,"122,106,000","124,137,000","124,903,000","123,000,000","121,144,000","119,818,000","122,162,000","119,125,000","118,624,000","111,555,000","108,711,000","100,244,000","92,208,000","86,893,000","65,895,000","63,419,000","61,031,000","59,423,000","90,064,000","87,075,000","82,738,000","80,199,000","74,091,000","71,673,000","69,078,000","67,417,000","77,775,000","74,224,000","76,853,000","78,406,000","69,422,000","68,472,000","68,612,000","69,916,000","59,514,000","55,733,000","55,611,000","55,611,000","52,822,000","53,158,000","51,289,000","51,289,000","46,181,000","42,077,000","39,077,000","39,077,000","41,830,000","41,867,000","41,867,000","41,867,000","50,967,000","50,584,000","50,584,000","50,584,000","58,073,000","54,661,000","54,661,000","55,961,000","48,891,000","47,917,000","46,242,000","45,259,000","42,366,000","40,949,000","58,062,000","58,062,000","51,951,000","57,478,000","57,478,000","57,662,000","51,352,000","53,455,000","53,485,000","53,504,000","49,185,000","54,087,000","54,087,000","54,087,000","54,590,000"
		NonCurrentAccruedExpenses,"69,064,000","60,015,000","59,104,000","48,756,000","46,237,000","46,205,000","49,701,000","49,821,000","44,717,000","44,402,000","44,537,000","40,304,000","36,534,000","36,899,000","39,440,000","38,827,000","40,663,000","39,639,000","37,242,000","38,855,000","36,898,000","35,107,000","34,687,000","35,352,000","34,574,000","35,967,000","35,728,000","34,689,000","38,300,000","36,757,000","42,500,000","41,932,000","32,054,000","31,496,000","31,215,000","31,515,000","31,639,000","29,696,000","32,503,000","30,042,000","29,954,000","29,234,000","28,852,000","29,239,000","29,529,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,099,000","26,943,000","27,897,000","30,160,000","29,107,000","28,367,000","30,465,000","27,152,000","27,215,000","22,630,000","24,717,000","21,897,000","17,393,000","16,405,000","17,147,000","18,061,000","13,717,000","13,670,000","12,199,000","18,386,000","21,787,000","21,110,000","21,941,000","18,012,000","17,789,000","18,328,000","19,209,000","19,199,000","18,475,000","15,749,000","15,343,000","15,992,000","15,008,000","14,751,000"
TotalEquityGrossMinorityInterest,"1,291,490,000","1,220,333,000","1,144,726,000","1,063,158,000","997,618,000","961,288,000","918,466,000","875,090,000","843,387,000","815,226,000","792,371,000","757,502,000","717,650,000","695,864,000","669,291,000","639,974,000","607,394,000","582,547,000","531,753,000","515,000,000","495,467,000","483,078,000","468,890,000","454,196,000","438,768,000","427,889,000","413,828,000","400,992,000","379,253,000","366,906,000","349,103,000","330,238,000","314,734,000","304,792,000","294,842,000","281,246,000","264,003,000","254,519,000","248,279,000","238,196,000","225,576,000","219,301,000","216,539,000","211,376,000","207,951,000","206,358,000","205,521,000","202,609,000","199,802,000","202,681,000","180,553,000","176,575,000","177,613,000","183,572,000","209,778,000","205,997,000","199,887,000","200,652,000","198,103,000","209,357,000","200,840,000","203,155,000","206,912,000","197,619,000","232,844,000","228,392,000","217,536,000","214,092,000","217,476,000","212,542,000","206,690,000","199,513,000","193,137,000","189,582,000","184,896,000","179,422,000","175,419,000","174,277,000","170,768,000"
	StockholdersEquity,"1,291,490,000","1,220,333,000","1,144,726,000","1,063,158,000","997,618,000","961,288,000","918,466,000","875,090,000","843,387,000","815,226,000","792,371,000","757,502,000","717,650,000","695,864,000","669,291,000","639,974,000","607,394,000","582,547,000","531,753,000","515,000,000","495,467,000","483,078,000","468,890,000","454,196,000","438,768,000","427,889,000","413,828,000","400,992,000","379,253,000","366,906,000","349,103,000","330,238,000","314,734,000","304,792,000","294,842,000","281,246,000","264,003,000","254,519,000","248,279,000","238,196,000","225,576,000","219,301,000","216,539,000","211,376,000","207,951,000","206,358,000","205,521,000","202,609,000","199,802,000","202,681,000","180,553,000","176,575,000","177,613,000","183,572,000","209,778,000","205,997,000","199,887,000","200,652,000","198,103,000","209,357,000","200,840,000","203,155,000","206,912,000","197,619,000","232,844,000","228,392,000","217,536,000","214,092,000","217,476,000","212,542,000","206,690,000","199,513,000","193,137,000","189,582,000","184,896,000","179,422,000","175,419,000","174,277,000","170,768,000"
		CapitalStock,"26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","24,000","24,000","24,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","14,000","14,000","14,000","14,000","14,000","13,000","13,000","13,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","14,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,"0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","24,000","24,000","24,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","14,000","14,000","14,000","14,000","14,000","13,000","13,000","13,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","14,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
		AdditionalPaidInCapital,"267,745,000","274,633,000","272,545,000","270,608,000","267,430,000","267,666,000","267,075,000","265,264,000","262,008,000","260,871,000","259,388,000","257,583,000","254,575,000","254,738,000","253,366,000","252,536,000","250,233,000","246,454,000","243,382,000","241,057,000","238,995,000","237,846,000","234,045,000","233,200,000","231,114,000","230,593,000","228,015,000","226,891,000","223,846,000","223,713,000","219,512,000","216,926,000","215,002,000","213,648,000","211,762,000","211,054,000","207,258,000","206,977,000","206,159,000","205,368,000","204,555,000","203,793,000","203,547,000","203,153,000","203,087,000","202,751,000","202,634,000","202,204,000","201,397,000","201,041,000","175,770,000","175,071,000","174,445,000","174,079,000","172,300,000","171,379,000","170,563,000","170,260,000","201,509,000","200,716,000","199,606,000","199,257,000","199,084,000","197,498,000","196,772,000","194,398,000","207,066,000","206,971,000","206,760,000","205,800,000","204,575,000","203,719,000","202,703,000","201,743,000","201,589,000","201,199,000","201,033,000","200,611,000","200,133,000"
		RetainedEarnings,"1,029,199,000","949,775,000","876,014,000","796,305,000","733,831,000","696,540,000","656,304,000","614,765,000","586,311,000","558,200,000","536,781,000","503,813,000","466,740,000","444,481,000","419,101,000","390,906,000","360,625,000","339,553,000","291,794,000","277,387,000","259,784,000","248,397,000","238,049,000","224,223,000","210,948,000","200,373,000","188,986,000","177,209,000","157,962,000","145,357,000","131,788,000","115,510,000","101,942,000","93,366,000","85,302,000","72,394,000","58,894,000","49,739,000","44,333,000","35,077,000","23,226,000","17,691,000","15,218,000","10,389,000","7,031,000","6,318,000","5,613,000","3,118,000","1,138,000","4,361,000","7,492,000","4,200,000","5,947,000","12,236,000","40,235,000","37,464,000","32,130,000","32,963,000","30,997,000","25,047,000","17,644,000","14,621,000","9,420,000","1,736,000","37,673,000","35,302,000","24,587,000","17,605,000","11,815,000","7,843,000","3,216,000","-3,336,000","-8,809,000","-11,416,000","-15,970,000","-21,100,000","-25,023,000","-26,349,000","-29,380,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","32,087,000","14,269,000","14,269,000","8,861,000",,,,,"12,721,000","9,177,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,229,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"-5,480,000","-4,101,000","-3,859,000","-3,781,000","-3,669,000","-2,944,000","-4,939,000","-4,965,000","-4,958,000","-3,871,000","-3,824,000","-3,920,000","-3,691,000","-3,381,000","-3,202,000","-3,494,000","-3,490,000","-3,486,000","-3,448,000","-3,469,000","-3,337,000","-3,190,000","-3,229,000","-3,252,000","-3,319,000","-3,102,000","-3,198,000","-3,133,000","-2,580,000","-2,189,000","-2,222,000","-2,223,000","-2,235,000","-2,246,000","-2,246,000","-2,226,000","-2,165,000","-2,213,000","-2,229,000","-2,265,000","-2,221,000","-2,199,000","-2,242,000","-2,182,000","-2,183,000","-2,727,000","-2,742,000","-2,729,000","-2,749,000","-2,737,000","-2,723,000","-2,710,000","-2,793,000","-2,757,000","-2,771,000","-2,859,000","-2,819,000","-2,584,000","-2,331,000","-2,152,000","-2,156,000","-1,877,000","-1,607,000","-1,630,000","-1,616,000","-1,322,000","-1,411,000","-1,322,000","-1,114,000","-1,116,000","-1,116,000","-885,000","-772,000","-760,000","-738,000","-692,000","-606,000",,
TotalCapitalization,"1,291,490,000","1,220,333,000","1,144,726,000","1,063,158,000","997,618,000","961,288,000","1,018,652,000","1,016,202,000","1,059,589,000","932,251,000","938,391,000","918,422,000","848,614,000","800,641,000","773,006,000","778,135,000","735,176,000","701,380,000","641,914,000","646,699,000","633,205,000","540,120,000","546,433,000","576,943,000","541,548,000","484,429,000","482,991,000","498,411,000","477,329,000","440,803,000","414,291,000","418,835,000","387,310,000","374,532,000","371,705,000","365,624,000","300,616,000","293,081,000","307,313,000","306,784,000","289,885,000","270,015,000","278,325,000","273,162,000","280,808,000","279,215,000","286,950,000","284,038,000","289,802,000","292,681,000","279,303,000","275,325,000","285,113,000","291,072,000","337,395,000","350,679,000","372,419,000","360,704,000","336,943,000","313,566,000","320,499,000","301,783,000","310,522,000","301,212,000","350,775,000","338,305,000","340,817,000","330,470,000","337,603,000","334,089,000","328,212,000","321,010,000","315,872,000","306,092,000","301,381,000","295,882,000","291,854,000","290,687,000","297,868,000"
CommonStockEquity,"1,291,490,000","1,220,333,000","1,144,726,000","1,063,158,000","997,618,000","961,288,000","918,466,000","875,090,000","843,387,000","815,226,000","792,371,000","757,502,000","717,650,000","695,864,000","669,291,000","639,974,000","607,394,000","582,547,000","531,753,000","515,000,000","495,467,000","483,078,000","468,890,000","454,196,000","438,768,000","427,889,000","413,828,000","400,992,000","379,253,000","366,906,000","349,103,000","330,238,000","314,734,000","304,792,000","294,842,000","281,246,000","264,003,000","254,519,000","248,279,000","238,196,000","225,576,000","219,301,000","216,539,000","211,376,000","207,951,000","206,358,000","205,521,000","202,609,000","199,802,000","202,681,000","180,553,000","176,575,000","177,613,000","183,572,000","209,778,000","205,997,000","199,887,000","200,652,000","198,103,000","209,357,000","200,840,000","203,155,000","206,912,000","197,619,000","232,844,000","228,392,000","217,536,000","214,092,000","217,476,000","212,542,000","206,690,000","199,513,000","193,137,000","189,582,000","184,896,000","179,422,000","175,419,000","174,277,000","170,768,000"
CapitalLeaseObligations,"150,930,000","160,378,000","162,247,000","168,998,000","179,719,000","186,506,000","119,175,000","123,874,000","123,971,000","105,259,000","104,856,000","72,881,000","75,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,272,624,000","1,201,176,000","1,125,278,000","1,043,419,000","977,588,000","940,967,000","897,855,000","854,188,000","822,194,000","793,742,000","770,596,000","735,436,000","695,294,000","673,200,000","646,286,000","616,628,000","583,708,000","558,520,000","507,385,000","490,291,000","470,413,000","457,680,000","443,075,000","427,964,000","412,119,000","400,903,000","386,447,000","371,572,000","348,266,000","358,732,000","340,775,000","321,757,000","306,099,000","296,003,000","285,899,000","272,148,000","254,753,000","245,115,000","238,721,000","236,891,000","224,198,000","217,851,000","214,991,000","209,731,000","206,208,000","204,518,000","203,583,000","200,574,000","197,669,000","200,415,000","178,091,000","173,917,000","174,758,000","180,521,000","171,019,000","167,083,000","160,777,000","161,322,000","157,726,000","168,890,000","160,980,000","165,653,000","175,168,000","165,792,000","200,834,000","196,198,000","185,159,000","181,531,000","184,420,000","179,303,000","173,267,000","165,911,000","160,292,000","174,162,000","167,552,000","162,202,000","158,061,000","158,594,000","151,319,000"
WorkingCapital,"171,545,000","94,907,000","111,988,000","68,986,000","41,057,000","-4,058,000","4,426,000","21,549,000","56,861,000","-8,867,000","5,628,000","24,199,000","29,621,000","4,063,000","14,906,000","27,110,000","47,322,000","36,376,000","17,100,000","29,929,000","10,293,000","21,535,000","13,001,000","27,202,000","24,930,000","17,609,000","31,244,000","44,982,000","48,977,000","59,157,000","40,179,000","41,063,000","30,499,000","29,396,000","25,912,000","19,757,000","12,431,000","2,863,000","7,117,000","9,812,000","6,222,000","18,468,000","27,357,000","39,725,000","54,261,000","47,730,000","50,675,000","41,267,000","39,564,000","31,782,000","19,289,000","11,609,000","12,513,000","9,153,000","19,765,000","22,827,000","37,686,000","25,084,000","17,729,000","11,207,000","18,680,000","7,043,000","47,805,000","55,774,000","44,392,000","37,658,000","47,233,000","49,412,000","53,918,000","54,066,000","57,310,000","58,390,000","54,295,000","68,519,000","63,230,000","68,539,000","67,705,000","54,928,000","51,075,000"
InvestedCapital,"1,291,490,000","1,220,333,000","1,144,726,000","1,063,158,000","997,618,000","961,288,000","1,039,387,000","1,035,929,000","1,079,154,000","951,656,000","957,636,000","937,381,000","866,528,000","818,723,000","790,628,000","794,974,000","749,967,000","715,463,000","658,986,000","663,368,000","652,388,000","556,882,000","563,128,000","593,570,000","555,207,000","496,861,000","495,022,000","509,626,000","486,889,000","449,941,000","422,411,000","425,978,000","394,453,000","381,675,000","386,348,000","380,267,000","322,759,000","315,224,000","329,456,000","328,927,000","312,028,000","292,158,000","297,968,000","292,805,000","297,951,000","296,358,000","295,521,000","292,609,000","289,802,000","292,681,000","296,803,000","292,825,000","293,888,000","319,971,000","347,583,000","365,867,000","385,212,000","381,324,000","349,736,000","331,359,000","331,855,000","322,237,000","319,378,000","310,068,000","355,775,000","358,662,000","343,317,000","332,970,000","337,603,000","342,713,000","329,475,000","322,273,000","315,872,000","313,936,000","301,381,000","295,882,000","291,854,000","290,687,000","297,868,000"
TangibleBookValue,"1,272,624,000","1,201,176,000","1,125,278,000","1,043,419,000","977,588,000","940,967,000","897,855,000","854,188,000","822,194,000","793,742,000","770,596,000","735,436,000","695,294,000","673,200,000","646,286,000","616,628,000","583,708,000","558,520,000","507,385,000","490,291,000","470,413,000","457,680,000","443,075,000","427,964,000","412,119,000","400,903,000","386,447,000","371,572,000","348,266,000","358,732,000","340,775,000","321,757,000","306,099,000","296,003,000","285,899,000","272,148,000","254,753,000","245,115,000","238,721,000","236,891,000","224,198,000","217,851,000","214,991,000","209,731,000","206,208,000","204,518,000","203,583,000","200,574,000","197,669,000","200,415,000","178,091,000","173,917,000","174,758,000","180,521,000","171,019,000","167,083,000","160,777,000","161,322,000","157,726,000","168,890,000","160,980,000","165,653,000","175,168,000","165,792,000","200,834,000","196,198,000","185,159,000","181,531,000","184,420,000","179,303,000","173,267,000","165,911,000","160,292,000","174,162,000","167,552,000","162,202,000","158,061,000","158,594,000","151,319,000"
TotalDebt,"150,930,000","160,378,000","162,247,000","168,998,000","179,719,000","186,506,000","240,096,000","284,713,000","359,738,000","241,689,000","270,121,000","252,760,000","224,303,000","122,859,000","121,337,000","155,000,000","142,573,000","132,916,000","127,233,000","148,368,000","156,921,000","73,804,000","94,238,000","139,374,000","116,439,000","68,972,000","81,194,000","108,634,000","107,636,000","83,035,000","73,308,000","95,740,000","79,719,000","76,883,000","91,506,000","99,021,000","58,756,000","60,705,000","81,177,000","90,731,000","86,452,000","72,857,000","81,429,000","81,429,000","90,000,000","90,000,000","90,000,000","90,000,000","90,000,000","90,000,000","116,250,000","116,250,000","116,275,000","136,399,000","137,805,000","159,870,000","185,325,000","180,672,000","151,633,000","122,002,000","131,015,000","119,082,000","112,466,000","112,449,000","122,931,000","130,270,000","125,781,000","118,878,000","120,127,000","130,171,000","122,785,000","122,760,000","122,735,000","124,354,000","116,485,000","116,460,000","116,435,000","116,410,000","127,100,000"
NetDebt,,,,,,"45,668,000","95,452,000","131,559,000","188,858,000","136,182,000","165,250,000","179,376,000","148,847,000","120,665,000","120,808,000","153,811,000","142,077,000","128,196,000","127,152,000","147,969,000","156,210,000","72,265,000","93,449,000","139,014,000","116,201,000","68,848,000","76,654,000","104,971,000","107,440,000","78,668,000","66,064,000","93,952,000","78,877,000","76,724,000","87,446,000","96,149,000","58,319,000","60,384,000","80,373,000","89,905,000","86,392,000","71,540,000","77,907,000","70,713,000","67,999,000","60,955,000","62,792,000","76,371,000","83,628,000","81,254,000","98,047,000","105,828,000","104,325,000","109,338,000","116,671,000","154,305,000","179,993,000","174,016,000","147,862,000","115,723,000","124,047,000","108,413,000","64,650,000","64,847,000","117,712,000","113,405,000","121,838,000","110,525,000","109,318,000","122,672,000","98,998,000","101,736,000","116,790,000","93,484,000","85,205,000","84,144,000","93,300,000","94,538,000","124,717,000"
ShareIssued,"26,408,402","26,241,962","26,336,589","26,335,096","26,333,692","26,236,570","26,156,220","26,148,831","26,063,348","25,936,532","25,936,012","25,905,664","25,890,176","25,693,651","25,693,651","25,692,567","25,680,415","25,551,617","25,490,381","25,450,399","25,446,515","25,322,701","25,207,381","25,207,381","25,186,278","25,141,799","25,136,476","25,128,631","25,089,833","24,871,806","24,757,065","24,691,680","24,662,205","24,478,544","24,424,854","24,420,244","24,279,886","24,088,416","24,064,971","24,056,505","23,990,821","23,906,731","23,906,731","23,890,846","23,888,326","23,850,367","23,850,367","23,822,329","23,800,920","23,800,920","20,335,920","20,269,513","20,266,063","20,511,503","20,266,063","20,175,708","20,172,903","20,172,903","20,045,403","21,390,453","21,388,908","21,637,008","22,141,608","21,984,232","21,982,014","21,720,657","21,710,907","22,011,057","22,757,007","22,644,130","22,497,000","22,406,850","22,293,136","22,164,240","22,140,024","22,085,049","22,067,116","21,982,954","21,848,217"
OrdinarySharesNumber,"26,408,402","26,241,962","26,336,589","26,335,096","26,333,692","26,236,570","26,156,220","26,148,831","26,063,348","25,936,532","25,936,012","25,905,664","25,890,176","25,693,651","25,693,651","25,692,567","25,680,415","25,551,617","25,490,381","25,450,399","25,446,515","25,322,701","25,207,381","25,207,381","25,186,278","25,141,799","25,136,476","25,128,631","25,089,833","24,871,806","24,757,065","24,691,680","24,662,205","24,478,544","24,424,854","24,420,244","24,279,886","24,088,416","24,064,971","24,056,505","23,990,821","23,906,731","23,906,731","23,890,846","23,888,326","23,850,367","23,850,367","23,822,329","23,800,920","23,800,920","20,335,920","20,269,513","20,266,063","20,266,063","20,266,063","20,175,708","20,172,903","20,172,903","20,045,403","21,390,453","21,388,908","21,637,008","22,141,608","21,984,232","21,982,014","21,720,657","21,710,907","22,011,057","22,757,007","22,644,130","22,497,000","22,406,850","22,293,136","22,164,240","22,140,024","22,085,049","22,067,116","21,982,954","21,848,217"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245,440",,,,,,,,,,,,,,,,,,,,,,,,,
