name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,06/30/2005,03/31/2005
		NetOtherInvestingChanges,"332,873,000","865,000","20,104,000","306,031,000","5,873,000","3,698,000","2,953,000","6,863,000","-2,845,000","-138,860,000","38,832,000","2,700,000","54,818,000","29,138,000","370,858,000","3,049,000","-187,707,000","45,871,000","40,938,000","-3,444,000","3,535,000","32,720,000","94,065,000","177,356,000","-1,248,000","34,703,000","65,170,000","-3,313,000","-11,301,000","-148,239,000","-5,637,000","-21,852,000","-3,548,000","6,195,000","7,600,000","-1,965,000","3,363,000","-705,000","-155,215,000","-118,508,000","97,712,000","-99,460,000","29,175,000","-2,353,000","30,407,000","27,452,000","-20,199,000","8,905,000","-35,343,000","1,171,000","15,023,000","205,000","47,972,000","-48,767,000","-8,643,000","-4,212,000","46,642,000","-8,788,000","42,005,000","-44,317,000","-4,576,000","-14,589,000","17,354,000","13,469,000","-13,351,000","18,617,000","-452,011,000","3,225,000"
FinancingCashFlow,"-78,498,000","-403,000","-37,926,000","-19,177,000","-20,992,000","-35,562,000","-20,279,000","96,668,000","-40,726,000","347,250,000","-26,560,000","-8,755,000","-87,443,000","-16,636,000","-85,134,000","-37,949,000","-185,876,000","-16,104,000","-80,873,000","325,294,000","20,026,000","-23,554,000","-177,437,000","-166,673,000","-57,017,000","-13,062,000","-1,868,000","22,339,000","7,753,000","232,333,000","-121,947,000","263,401,000","-11,668,000","-11,984,000","-14,320,000","-20,227,000","-30,176,000","-47,321,000","125,674,000","-6,658,000","-23,223,000","106,976,000","16,905,000","-108,000","-21,232,000","-111,084,000","5,017,000","-54,047,000","-31,341,000","4,089,000","83,224,000","16,404,000","24,688,000","2,293,000","33,414,000","14,999,000","-99,777,000","34,105,000","-11,266,000","35,546,000","132,737,000","34,610,000","117,628,000","1,333,289,000","265,931,000","190,278,000","424,536,000","-4,589,000"
	CashFlowFromContinuingFinancingActivities,"-78,498,000","-403,000","-37,926,000","-19,177,000","-20,992,000","-35,562,000","-20,279,000","96,668,000","-40,726,000","347,250,000","-26,560,000","-8,755,000","-87,443,000","-16,636,000","-85,134,000","-37,949,000","-185,876,000","-16,104,000","-80,873,000","325,294,000","20,026,000","-23,554,000","-177,437,000","-166,673,000","-57,017,000","-13,062,000","-1,868,000","22,339,000","7,753,000","232,333,000","-121,947,000","263,401,000","-11,668,000","-11,984,000","-14,320,000","-20,227,000","-30,176,000","-47,321,000","125,674,000","-6,658,000","-23,223,000","106,976,000","16,905,000","-108,000","-21,232,000","-111,084,000","5,017,000","-54,047,000","-31,341,000","4,089,000","83,224,000","16,404,000","24,688,000","2,293,000","33,414,000","14,999,000","-99,777,000","34,105,000","-11,266,000","35,546,000","132,737,000","34,610,000","117,628,000","1,333,289,000","265,931,000","190,278,000","424,536,000","-4,589,000"
		NetIssuancePaymentsOfDebt,"-53,442,000","3,818,000","-17,702,000","-18,959,000","-20,599,000","-31,349,000","-18,893,000","107,212,000","-39,019,000","374,940,000","-20,266,000","-5,856,000","-76,583,000","-3,222,000","-67,796,000","-37,679,000","-183,063,000","-13,833,000","-81,300,000","330,977,000","20,633,000","-17,818,000","-166,397,000","-165,765,000","-57,778,000","-11,271,000","-1,479,000","50,961,000","9,471,000","233,891,000","-113,710,000","-63,008,000","-15,954,000","-6,885,000","-22,310,000","-18,028,000","-27,611,000","-43,752,000","123,806,000","-12,713,000","-25,407,000","109,652,000","16,152,000","20,685,000","-295,362,000","-109,411,000","1,027,000","-47,209,000","-29,180,000","4,910,000","76,218,000","12,075,000","-136,764,000","4,770,000","-37,463,000","53,161,000","-39,997,000","112,152,000","102,241,000","89,018,000","180,447,000","87,951,000","158,908,000","12,791,000","293,901,000","210,913,000","255,559,000","12,238,000"
			NetLongTermDebtIssuance,"-53,442,000","3,818,000","-17,702,000","-18,959,000","-20,599,000","-31,349,000","-18,893,000","273,593,000","-39,019,000","208,559,000","-20,266,000","-5,856,000","-76,583,000","-3,222,000","-67,796,000","-37,679,000","-183,063,000","-13,833,000","-81,300,000","330,977,000","20,633,000","-17,818,000","-66,397,000","-79,265,000","-34,278,000","88,729,000","-1,479,000","10,961,000","39,471,000","33,891,000","-213,710,000","-51,008,000","-2,954,000","-1,885,000","-7,310,000","6,972,000","-52,611,000","-8,752,000","123,806,000","-27,713,000","-25,407,000","109,652,000","-13,848,000","-14,315,000","-295,362,000","-109,411,000","1,027,000","-47,209,000","-14,180,000","-10,090,000","235,671,000","12,075,000","-141,217,000","9,223,000",,,,,,,,,,,,,"255,559,000","12,238,000"
				LongTermDebtIssuance,"359,645,000","25,258,000","327,804,000","4,136,000","2,447,000","18,575,000","1,266,000","488,373,000","1,675,000","471,785,000","3,505,000","160,260,000","133,053,000","25,178,000","327,002,000","0","249,751,000","30,168,000","14,158,000","1,200,476,000","58,116,000","34,455,000","185,216,000","10,004,000","14,758,000","177,370,000","35,519,000","384,938,000","79,828,000","85,365,000","100,129,000","46,356,000","159,638,000","20,516,000","65,082,000","170,230,000","418,667,000","8,955,000","178,684,000","-204,409,000","92,178,000","305,838,000","5,144,000","447,108,000","2,417,000","28,000,000","32,719,000","153,392,000","171,134,000","57,550,000","28,607,000","17,467,000","84,444,000","26,521,000",,,,,,,,,,,,,"257,156,000","192,000,000"
				LongTermDebtPayments,"-413,087,000","-21,440,000","-345,506,000","-23,095,000","-23,046,000","-49,924,000","-20,159,000","-214,780,000","-40,694,000","-263,226,000","-23,771,000","-166,116,000","-209,636,000","-28,400,000","-394,798,000","-37,679,000","-432,814,000","-44,001,000","-95,458,000","-869,499,000","-37,483,000","-52,273,000","-251,613,000","-89,269,000","-49,036,000","-88,641,000","-36,998,000","-373,977,000","-40,357,000","-51,474,000","-313,839,000","-97,364,000","-162,592,000","-22,401,000","-72,392,000","-163,258,000","-471,278,000","-17,707,000","-54,878,000","176,696,000","-117,585,000","-196,186,000","-18,992,000","-461,423,000","-297,779,000","-137,411,000","-31,692,000","-200,601,000","-185,314,000","-67,640,000","207,064,000","-5,392,000","-225,661,000","-17,298,000",,,,,,,,,,,,,"-1,597,000","-179,762,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","-166,381,000","0","166,381,000","0","0",,,"0","0",,,"0","0","0","0","-100,000,000","-86,500,000","-23,500,000","-100,000,000","0","40,000,000","-30,000,000","200,000,000","100,000,000","-12,000,000","-13,000,000","-5,000,000","-15,000,000","-25,000,000","25,000,000","-35,000,000","0",,,,"30,000,000","35,000,000","0","0","0","0","-15,000,000","15,000,000",,"0",,"-4,453,000",,,,,,,,,,,,,"0","0"
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","0","166,381,000","0","0",,,"0","0",,,"0","100,000,000","0","0","0","382,000,000","537,500,000","357,000,000","205,000,000","285,000,000","240,000,000","445,000,000","200,000,000","160,000,000","12,000,000","70,000,000","105,000,000","130,000,000","85,000,000","105,000,000","95,000,000",,,,"105,000,000","65,000,000","15,000,000","40,000,000","0","0","15,000,000","45,000,000",,"0",,"60,446,000",,,,,,,,,,,,,"0","0"
				ShortTermDebtPayments,,,"0",,,,"0",,,,,,,,"0","0",,,"0","-100,000,000","0","0","-100,000,000","-468,500,000","-561,000,000","-457,000,000","-205,000,000","-245,000,000","-270,000,000","-245,000,000","-100,000,000","-172,000,000","-25,000,000","-75,000,000","-120,000,000","-155,000,000","-60,000,000","-140,000,000","-95,000,000",,,,"-75,000,000","-30,000,000","-15,000,000","-40,000,000","0","0","-30,000,000","-30,000,000",,"0",,"-64,899,000",,,,,,,,,,,,,,
		NetCommonStockIssuance,,,"0","0","0","0","0","0","0","-18,123,000","-5,554,000","0","-8,445,000","-9,956,000",,,,,,,,,,,,,"0",,,,"-19,000",,,,,,,,"0",,,,"0",,,,,,,,"-56,000","-81,000",,,"0","-9,167,000",,,,,,,"200,000",,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-19,000",,,,,,,,,,,,,,,,"0","0",,,"-56,000","-81,000",,,,,,,,,,,"200,000",,,,,
			CommonStockPayments,,,"0","0","0","0","0","0","0","-18,123,000","-5,554,000","0","-8,445,000","-9,956,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,"0","0",,,"0","-9,167,000",,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"-25,844,000","-25,955,000","-51,897,000","-51,837,000","-51,812,000","-46,590,000","-46,588,000","-41,302,000","-23,167,000","-23,167,000","-16,547,000","-20,000,000","0"
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-25,056,000","-4,221,000","-20,224,000","-218,000","-393,000","-4,213,000","-1,386,000","-10,544,000","-1,707,000","-9,567,000","-740,000","-2,899,000","-2,415,000","-3,458,000","-13,082,000","-270,000","-2,813,000","-2,271,000","427,000","-5,683,000","-607,000","-5,736,000","-1,400,000","-908,000","761,000","-1,791,000","-389,000","-28,622,000","-1,718,000","-1,558,000","-8,218,000","-3,996,000","4,286,000","-5,099,000","7,990,000","-2,199,000","-2,565,000","-3,569,000","1,868,000","6,055,000","2,184,000","-2,676,000","753,000","-3,180,000","229,064,000","-1,673,000","3,990,000","-6,838,000","-2,161,000","-821,000","7,062,000","4,410,000","-2,456,000","-2,477,000","-32,819,000","-3,151,000","-13,805,000","-26,150,000","-61,670,000","-1,660,000","-1,120,000","-6,753,000","-178,000","-10,198,000","-4,803,000","-4,088,000","188,977,000","-16,827,000"
EndCashPosition,"378,493,000","378,493,000","438,314,000","577,899,000","385,902,000","401,923,000","465,148,000","493,075,000","522,130,000","458,499,000","301,697,000","315,359,000","324,959,000","328,500,000","450,218,000","200,098,000","190,662,000","395,561,000","222,647,000","291,554,000","151,528,000","59,237,000","216,397,000","74,184,000","39,053,000","70,862,000","88,029,000","70,391,000","78,496,000","115,182,000","104,083,000","238,324,000","50,934,000","45,701,000","58,511,000","42,690,000","30,946,000","28,242,000","69,240,000","42,504,000","38,676,000","42,113,000","30,836,000","39,195,000","40,126,000","36,732,000","81,827,000","68,961,000","51,345,000","65,613,000","66,370,000","159,313,000","95,611,000","52,507,000","53,973,000","55,885,000","60,442,000","119,536,000","100,904,000","63,059,000","81,229,000","55,921,000","68,034,000","100,260,000","30,398,000","94,096,000","59,866,000","76,083,000"
	ChangesInCash,"-23,430,000","-59,821,000","-139,585,000","191,997,000","-16,021,000","-63,225,000","-27,927,000","-29,055,000","63,631,000","156,802,000","-13,662,000","-9,600,000","-3,541,000","-121,718,000","250,120,000","9,436,000","-204,899,000","113,015,000","-68,907,000","140,026,000","92,291,000","-157,160,000","142,213,000","35,131,000","-31,809,000","-17,167,000","17,638,000","-8,105,000","-36,686,000","11,099,000","-134,241,000","187,390,000","5,233,000","-12,810,000","15,821,000","11,744,000","2,704,000","-40,998,000","26,736,000","3,828,000","-3,437,000","11,277,000","-8,359,000","-931,000","3,394,000","-45,095,000","12,866,000","17,616,000","-14,268,000","-757,000","-92,943,000","63,702,000","43,104,000","-1,466,000","-1,912,000","-4,557,000","-59,094,000","18,632,000","37,845,000","-18,170,000","25,308,000","-12,113,000","-32,226,000","69,862,000","-63,698,000","16,414,000","-16,217,000","-10,775,000"
	BeginningCashPosition,"401,923,000","438,314,000","577,899,000","385,902,000","401,923,000","465,148,000","493,075,000","522,130,000","458,499,000","301,697,000","315,359,000","324,959,000","328,500,000","450,218,000","200,098,000","190,662,000","395,561,000","282,546,000","291,554,000","151,528,000","59,237,000","216,397,000","74,184,000","39,053,000","70,862,000","88,029,000","70,391,000","78,496,000","115,182,000","104,083,000","238,324,000","50,934,000","45,701,000","58,511,000","42,690,000","30,946,000","28,242,000","69,240,000","42,504,000","38,676,000","42,113,000","30,836,000","39,195,000","40,126,000","36,732,000","81,827,000","68,961,000","51,345,000","65,613,000","66,370,000","159,313,000","95,611,000","52,507,000","53,973,000","55,885,000","60,442,000","119,536,000","100,904,000","63,059,000","81,229,000","55,921,000","68,034,000","100,260,000","30,398,000","94,096,000","77,682,000","76,083,000","86,858,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,"516,000","121,000","1,293,000","128,000","1,151,000","-281,000","1,876,000","0","-148,000","198,000","1,751,000","246,000","146,000","420,000","2,345,000","41,000","200,000","378,000","1,900,000","268,000","194,000","255,000","1,493,000","341,000","704,000",,,,,,,,,,,"5,000",,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,"62,573,000","65,133,000","70,279,000","62,721,000","2,665,000","68,540,000","74,295,000","81,094,000","89,031,000","85,118,000","83,116,000","92,270,000","90,608,000","91,114,000","92,506,000","86,732,000","93,878,000","72,317,000","32,340,000","28,059,000","32,869,000","27,874,000","33,266,000","29,027,000","34,214,000",,,,,,,,,,,"32,822,000",,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-176,252,000","-39,956,000","-50,840,000","-46,279,000","-39,177,000","-40,361,000","-45,181,000","-27,827,000","-43,478,000","-69,385,000","-97,707,000","-84,088,000","-62,242,000","-60,055,000","-56,124,000","-48,891,000","-53,866,000","-66,592,000","-73,843,000","-50,474,000","-40,642,000","-48,928,000","-69,697,000","-73,890,000","-81,550,000","-108,510,000","-109,273,000","-123,430,000","-99,219,000","-79,129,000","-91,712,000","-79,104,000","-73,712,000","-59,717,000","-96,005,000","-61,231,000","-48,677,000","-51,614,000","-57,031,000","-59,415,000","-50,433,000","-41,533,000","-45,543,000","-46,659,000","-39,340,000","-28,589,000","-23,077,000","-25,094,000","-22,408,000","-23,102,000","-234,083,000","-24,573,000","-29,443,000","-33,491,000","-54,849,000","-46,511,000","-40,710,000","-46,958,000","-228,100,000","-44,624,000","-11,735,000","-57,198,000","-1,997,124,000",,"-342,252,000","-204,600,000","-4,598,000","-5,660,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-19,000",,,,,,,,,,,,,,,,"0","0",,,"-56,000","-81,000",,,,,,,,,,,"200,000",,,,,
IssuanceOfDebt,"359,645,000","25,258,000","327,804,000","4,136,000","2,447,000","18,575,000","1,266,000","488,373,000","1,675,000","638,166,000","3,505,000","160,260,000","133,053,000","25,178,000","327,002,000","0","449,751,000","30,168,000","14,158,000","1,300,476,000","58,116,000","34,455,000","185,216,000","392,004,000","552,258,000","534,370,000","240,519,000","669,938,000","319,828,000","530,365,000","300,129,000","206,356,000","171,638,000","90,516,000","170,082,000","300,230,000","503,667,000","113,955,000","273,684,000","75,591,000","92,178,000","305,838,000","110,144,000","512,108,000","17,417,000","68,000,000","32,719,000","213,392,000","126,134,000","102,550,000","89,053,000","17,467,000","23,998,000","86,967,000",,,,,,,,,,,,,"257,156,000","192,000,000"
RepaymentOfDebt,"-413,087,000","-21,440,000","-345,506,000","-23,095,000","-23,046,000","-49,924,000","-20,159,000","-381,161,000","-40,694,000","-263,226,000","-23,771,000","-166,116,000","-209,636,000","-28,400,000","-394,798,000","-37,679,000","-632,814,000","-44,001,000","-95,458,000","-969,499,000","-37,483,000","-52,273,000","-351,613,000","-557,769,000","-610,036,000","-545,641,000","-241,998,000","-618,977,000","-310,357,000","-296,474,000","-413,839,000","-269,364,000","-187,592,000","-97,401,000","-192,392,000","-318,258,000","-531,278,000","-157,707,000","-149,878,000","-88,304,000","-117,585,000","-196,186,000","-93,992,000","-491,423,000","-312,779,000","-177,411,000","-31,692,000","-260,601,000","-155,314,000","-97,640,000","-12,835,000","-5,392,000","-160,762,000","-82,197,000",,,,,,,,,,,,,"-1,597,000","-179,762,000"
RepurchaseOfCapitalStock,,,"0","0","0","0","0","0","0","-18,123,000","-5,554,000","0","-8,445,000","-9,956,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,"0","0",,,"0","-9,167,000",,,,,,,,,,,,
FreeCashFlow,"-270,284,000","-63,211,000","-132,227,000","-39,079,000","-35,767,000","-64,218,000","28,318,000","-104,996,000","108,362,000","-11,906,000","-9,625,000","-14,877,000","1,886,000","-65,064,000","-22,671,000","23,033,000","6,754,000","-28,628,000","9,712,000","32,761,000","92,466,000","17,838,000","18,754,000","25,552,000","25,946,000","-38,167,000","-19,092,000","-32,069,000","1,548,000","-69,072,000","-5,908,000","-66,470,000","17,806,000","-7,021,000","21,041,000","43,016,000","31,666,000","12,871,000","25,960,000","20,016,000","32,421,000","4,160,000","10,882,000","7,991,000","25,346,000","64,077,000","26,012,000","39,290,000","45,234,000","24,027,000","-182,835,000","48,327,000","14,872,000","35,266,000","-25,436,000","-15,881,000","-4,615,000","-6,329,000","-166,847,000","8,875,000","44,347,000","-28,370,000","-1,964,889,000","537,710,000","-331,132,000","-192,481,000","11,391,000","-10,088,000"
