name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,12/31/1991
			Goodwill,"809,435,000","809,383,000","809,373,000","809,435,000","809,459,000","809,480,000","809,471,000","809,384,000","809,216,000","1,385,644,000","1,373,065,000","1,373,124,000","1,378,362,000","1,378,353,000","1,374,923,000","288,418,000","288,479,000","288,512,000","288,517,000","288,479,000","288,470,000","288,386,000","288,461,000","288,399,000","286,852,000","286,764,000","286,707,000","409,836,000","405,422,000","420,542,000","426,538,000","438,367,000","439,345,000","439,231,000","436,647,000","430,666,000","429,198,000","432,975,000","742,466,000","736,280,000","758,445,000","746,537,000","760,769,000","800,436,000","786,725,000","759,328,000","768,048,000","718,399,000","763,554,000","792,373,000","803,189,000","781,609,000","753,774,000","779,246,000","782,183,000","844,162,000","842,940,000","797,791,000","772,816,000","741,596,000","732,099,000","721,514,000","283,133,000","283,133,000","283,133,000","283,133,000","278,561,000","278,561,000","278,561,000","278,561,000",,,,"278,561,000",,,,"278,561,000",,,,"278,561,000",,,,"288,974,000",,,,"299,388,000",,,,"309,801,000",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"434,556,000",,,,"444,854,000","447,306,000","450,722,000","485,011,000","488,575,000","491,634,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"278,561,000","278,561,000","278,561,000",,"278,561,000","278,561,000","278,561,000",,"278,561,000","278,561,000","278,561,000",,"281,164,000","283,767,000","286,371,000",,"291,577,000","294,181,000","296,784,000",,"302,000,000","304,600,000","307,200,000",,"312,400,000","315,000,000","317,600,000","320,200,000","322,800,000","325,400,000","328,000,000","330,600,000","333,200,000","335,800,000","338,400,000","341,000,000","343,600,000","346,200,000","348,900,000","351,500,000","354,100,000","356,700,000","359,300,000","361,900,000","364,500,000","367,200,000","369,900,000","372,500,000","383,200,000"
		OtherNonCurrentAssets,"1,477,225,000","964,068,000","1,428,876,000","1,440,882,000","1,513,306,000","1,052,526,000","1,093,212,000","1,104,860,000","1,079,971,000","1,129,074,000","1,053,940,000","1,576,843,000","1,589,763,000","1,611,710,000","1,760,028,000","1,239,003,000","1,440,181,000","1,429,597,000","1,323,773,000","1,169,506,000","1,111,402,000","1,112,206,000","1,127,929,000","1,139,278,000","955,532,000","1,020,291,000","994,533,000","1,181,629,000","1,280,853,000","1,255,997,000","1,101,371,000","1,121,361,000","1,171,605,000","1,159,590,000","1,136,884,000","1,055,121,000","1,004,496,000","1,055,861,000","1,071,760,000","1,117,983,000","1,197,253,000","1,153,763,000","1,197,307,000","1,380,320,000","1,372,502,000","1,151,324,000","1,110,075,000","990,170,000","1,126,737,000","1,146,677,000","1,158,560,000","1,050,906,000","958,394,000","827,729,000","799,594,000","1,128,196,000","1,130,320,000","937,915,000","1,058,551,000","832,099,000","799,391,000","740,564,000","425,665,000","442,813,000","403,701,000","318,680,000","292,291,000","580,847,000","586,804,000","631,474,000","563,361,000","535,790,000","534,036,000","526,136,000","567,213,000","562,470,000","540,159,000","535,743,000","568,992,000","540,547,000","571,557,000","598,659,000","583,573,000","582,673,000","545,019,000","396,963,000","390,148,000","33,955,000","29,778,000","28,546,000","18,200,000","17,700,000","17,000,000","16,936,000","17,700,000","19,100,000","21,800,000","23,100,000","15,800,000","20,100,000","21,000,000","20,400,000","19,000,000","17,800,000","17,400,000","16,000,000","32,600,000","16,600,000","14,500,000","10,600,000","11,400,000","10,400,000","12,100,000","13,500,000","12,700,000","10,700,000","11,400,000","10,500,000","6,400,000"
TotalLiabilitiesNetMinorityInterest,"28,951,070,000","27,172,799,000","26,198,068,000","25,807,947,000","25,174,691,000","23,704,518,000","23,500,216,000","24,342,638,000","23,213,278,000","18,156,438,000","17,848,554,000","18,270,559,000","17,450,979,000","16,592,809,000","15,755,405,000","13,283,338,000","13,324,176,000","11,594,014,000","11,663,826,000","12,340,760,000","12,750,427,000","13,188,912,000","13,660,113,000","14,325,828,000","13,075,644,000","12,858,816,000","12,703,062,000","13,074,954,000","12,895,683,000","12,428,831,000","10,578,882,000","11,162,971,000","11,349,208,000","11,264,682,000","11,324,161,000","11,584,535,000","11,527,566,000","11,519,181,000","10,965,561,000","11,424,430,000","11,436,389,000","11,396,582,000","11,731,930,000","11,600,219,000","11,497,509,000","11,752,402,000","10,754,564,000","11,055,247,000","10,571,744,000","10,733,777,000","9,742,549,000","9,287,822,000","9,441,282,000","9,660,298,000","8,750,375,000","9,413,730,000","8,644,747,000","8,224,938,000","8,510,361,000","8,335,052,000","7,598,005,000","7,301,513,000","6,168,598,000","6,649,626,000","5,857,018,000","5,701,306,000","5,673,061,000","6,490,419,000","6,701,621,000","7,159,564,000","7,223,120,000","7,525,604,000","7,192,642,000","7,059,845,000","6,782,385,000","6,791,296,000","6,414,408,000","6,503,837,000","6,493,808,000","6,731,629,000","6,509,325,000","6,612,198,000","6,068,272,000","5,886,120,000","5,239,627,000","4,212,550,000","4,142,562,000","3,430,438,000","3,100,358,000","3,119,355,000","3,225,100,000","3,274,000,000","3,255,000,000","3,231,318,000","3,371,600,000","3,511,300,000","3,582,600,000","3,321,000,000","3,124,700,000","1,901,000,000","1,617,400,000","1,757,400,000","1,545,000,000","1,494,100,000","1,542,000,000","1,238,100,000","1,230,400,000","1,280,200,000","972,500,000","1,019,400,000","1,027,900,000","1,083,500,000","1,039,400,000","1,079,000,000","1,110,100,000","1,171,100,000","1,380,500,000","1,377,200,000","1,227,800,000"
	CurrentLiabilities,"8,007,164,000","7,285,683,000","5,242,920,000","4,679,715,000","3,314,830,000","4,537,121,000","4,625,465,000","4,736,908,000","8,982,370,000","7,952,896,000","7,113,534,000","7,586,140,000","8,105,943,000","7,112,165,000","7,072,942,000","5,502,350,000","5,195,154,000","4,790,264,000","5,057,112,000","5,285,953,000","5,271,742,000","4,441,601,000","4,500,570,000","4,373,631,000","4,397,944,000","4,292,827,000","4,360,491,000","4,791,538,000","4,336,291,000","3,849,247,000","3,737,740,000","3,549,420,000","3,382,779,000","4,267,010,000","4,844,565,000","4,712,175,000","5,060,504,000","4,066,151,000","3,826,185,000","3,809,112,000","3,099,874,000","3,067,642,000","3,115,241,000","3,287,930,000","3,010,876,000","3,444,498,000","3,452,826,000","3,454,829,000","3,372,180,000","2,749,030,000","2,762,817,000","2,862,689,000","2,462,793,000","2,674,225,000","2,541,332,000","2,782,739,000","2,350,204,000","2,339,295,000","2,570,798,000","2,621,406,000","2,339,225,000","1,872,368,000","1,821,623,000","2,282,092,000","2,105,432,000","1,988,782,000","1,957,013,000","2,056,861,000","1,840,977,000","2,273,502,000","2,297,667,000","2,597,312,000","1,644,709,000","1,504,527,000","1,561,041,000","1,417,118,000","1,203,716,000","1,169,933,000","1,139,211,000","1,379,567,000","1,204,764,000","1,112,649,000","924,393,000","1,080,325,000","1,024,401,000","912,380,000","928,026,000","985,664,000","891,463,000","905,264,000","961,700,000","996,300,000","928,100,000","890,155,000","924,900,000","987,100,000","922,700,000","889,400,000","841,700,000","471,700,000","423,500,000","403,500,000","369,800,000","358,700,000","338,300,000","308,600,000","312,900,000","312,800,000","276,500,000","272,300,000","321,200,000","340,100,000","362,500,000","351,800,000","348,100,000","377,900,000","418,500,000","400,100,000","340,800,000"
		PayablesAndAccruedExpenses,"1,705,512,000","1,685,527,000","1,369,381,000","1,208,018,000","1,112,558,000","1,221,840,000","1,332,992,000","1,594,167,000","2,551,537,000","1,712,141,000","1,643,449,000","1,553,631,000","1,440,408,000","1,462,523,000","1,387,011,000","1,231,376,000","1,225,361,000","1,310,604,000","1,225,892,000","1,083,640,000","1,088,373,000","1,043,801,000","1,033,013,000","918,314,000","978,293,000","998,998,000","1,019,483,000","917,133,000","936,125,000","1,015,717,000","1,126,383,000","951,701,000","990,364,000","1,038,953,000","1,140,731,000","931,003,000","935,067,000","999,675,000","1,086,640,000","947,435,000","912,954,000","992,748,000","995,776,000","924,071,000","904,361,000","962,496,000","1,081,326,000","1,055,483,000","886,374,000","899,865,000","929,403,000","837,391,000","915,055,000","1,061,473,000","812,685,000","745,225,000","692,299,000","756,569,000","836,918,000","656,116,000","637,988,000","602,003,000","593,114,000","544,758,000","459,349,000","502,905,000","1,397,728,000","1,652,286,000","1,510,558,000","493,046,000","175,092,000","195,515,000","194,781,000","459,700,000","177,605,000","167,395,000","164,993,000","479,434,000","174,991,000","160,213,000","154,320,000","427,983,000","157,665,000","166,928,000","159,295,000","359,043,000","156,405,000","124,443,000","96,977,000","312,145,000","118,400,000","98,800,000","121,700,000","762,236,000","104,600,000","108,500,000","106,700,000","108,500,000","104,600,000","71,000,000","68,100,000","69,100,000","53,400,000","53,000,000","56,400,000","71,500,000","48,200,000","54,900,000","61,400,000","63,200,000","53,700,000","59,700,000","59,300,000","63,000,000","45,900,000","51,700,000","52,000,000","57,000,000","53,600,000"
			Payables,"668,158,000","545,978,000","461,411,000","384,683,000","340,872,000","353,422,000","421,023,000","661,427,000","1,414,394,000","563,706,000","538,949,000","531,788,000","497,180,000","488,212,000","432,086,000","418,616,000","454,576,000","360,113,000","384,536,000","376,508,000","362,992,000","305,313,000","259,027,000","319,606,000","371,854,000","302,072,000","305,747,000","343,981,000","336,869,000","331,505,000","340,702,000","331,462,000","359,518,000","372,226,000","396,482,000","314,197,000","337,441,000","351,587,000","361,094,000","316,409,000","291,034,000","304,623,000","323,082,000","343,162,000","334,985,000","249,047,000","281,051,000","292,047,000","242,350,000","264,554,000","270,472,000","262,647,000","241,431,000","245,225,000","222,631,000","255,487,000","207,342,000","222,895,000","192,424,000","202,650,000","194,271,000","193,794,000","168,721,000","204,558,000","150,092,000","159,910,000","155,187,000","1,331,120,000","1,190,014,000","162,973,000","175,092,000","195,515,000","194,781,000","187,756,000","177,605,000","167,395,000","164,993,000","171,153,000","174,991,000","160,213,000","154,320,000","144,070,000","157,665,000","166,928,000","159,295,000","158,143,000","156,405,000","124,443,000","96,977,000","103,041,000","118,400,000","98,800,000","121,700,000","115,833,000","104,600,000","108,500,000","106,700,000","108,500,000","104,600,000","71,000,000","68,100,000","69,100,000","53,400,000","53,000,000","56,400,000","71,500,000","48,200,000","54,900,000","61,400,000","63,200,000","53,700,000","59,700,000","59,300,000","63,000,000","45,900,000","51,700,000","52,000,000","57,000,000","53,600,000"
				AccountsPayable,"668,158,000","545,978,000","461,411,000","384,683,000","340,872,000","353,422,000","421,023,000","661,427,000","1,414,394,000","563,706,000","538,949,000","531,788,000","497,180,000","488,212,000","432,086,000","418,616,000","454,576,000","360,113,000","384,536,000","376,508,000","362,992,000","305,313,000","259,027,000","319,606,000","371,854,000","302,072,000","305,747,000","343,981,000","336,869,000","331,505,000","340,702,000","331,462,000","359,518,000","372,226,000","396,482,000","314,197,000","337,441,000","351,587,000","361,094,000","316,409,000","291,034,000","304,623,000","323,082,000","343,162,000","334,985,000","249,047,000","281,051,000","292,047,000","242,350,000","264,554,000","270,472,000","262,647,000","241,431,000","245,225,000","222,631,000","255,487,000","207,342,000","222,895,000","192,424,000","202,650,000","194,271,000","193,794,000","168,721,000","204,558,000","150,092,000","159,910,000","155,187,000","1,331,120,000","1,190,014,000","162,973,000","175,092,000","195,515,000","194,781,000","187,756,000","177,605,000","167,395,000","164,993,000","171,153,000","174,991,000","160,213,000","154,320,000","144,070,000","157,665,000","166,928,000","159,295,000","158,143,000","156,405,000","124,443,000","96,977,000","103,041,000","118,400,000","98,800,000","121,700,000","115,833,000","104,600,000","108,500,000","106,700,000","108,500,000","104,600,000","71,000,000","68,100,000","69,100,000","53,400,000","53,000,000","56,400,000","71,500,000","48,200,000","54,900,000","61,400,000","63,200,000","53,700,000","59,700,000","59,300,000","63,000,000","45,900,000","51,700,000","52,000,000","57,000,000","53,600,000"
			CurrentAccruedExpenses,"1,037,354,000","1,139,549,000","907,970,000","823,335,000","771,686,000","868,418,000","911,969,000","932,740,000","1,137,143,000","1,148,435,000","1,104,500,000","1,021,843,000","943,228,000","974,311,000","954,925,000","812,760,000","770,785,000","950,491,000","841,356,000","707,132,000","725,381,000","738,488,000","773,986,000","598,708,000","606,439,000","696,926,000","713,736,000","573,152,000","599,256,000","684,212,000","785,681,000","620,239,000","630,846,000","666,727,000","744,249,000","616,806,000","597,626,000","648,088,000","725,546,000","631,026,000","621,920,000","688,125,000","672,694,000","580,909,000","569,376,000","713,449,000","800,275,000","763,436,000","644,024,000","635,311,000","658,931,000","574,744,000","673,624,000","816,248,000","590,054,000","489,738,000","484,957,000","533,674,000","644,494,000","453,466,000","443,717,000","408,209,000","424,393,000","340,200,000","309,257,000","342,995,000","1,242,541,000","321,166,000","320,544,000","330,073,000",,,,"271,944,000",,,,"308,281,000",,,,"283,913,000",,,,"200,900,000",,,,"209,104,000",,,,"646,403,000",,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,"263,347,000","251,974,000","248,983,000","270,343,000","236,942,000","252,668,000","234,375,000","122,204,000","114,738,000","70,090,000","124,561,000","75,313,000","120,131,000","74,550,000","94,977,000","61,175,000","90,388,000","47,469,000","92,914,000","51,652,000","91,372,000","46,166,000","95,112,000","47,415,000","80,888,000","38,325,000","83,281,000","54,072,000","77,848,000","49,074,000","66,332,000","44,006,000","71,023,000","103,025,000","120,585,000","75,107,000","103,838,000","106,366,000","119,847,000","86,477,000","101,559,000","123,853,000","146,536,000","100,253,000","114,657,000","160,906,000","154,706,000","105,047,000","114,206,000","147,547,000","145,586,000","80,952,000","108,573,000","128,879,000","138,132,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,632,697,000","2,312,053,000","1,028,084,000","1,055,469,000","318,730,000","1,473,764,000","1,358,961,000","1,178,049,000","3,854,433,000","2,717,742,000","1,958,319,000","2,085,337,000","2,846,851,000","2,422,329,000","2,527,448,000","1,177,626,000","1,144,017,000","1,188,514,000","1,515,708,000","1,541,519,000","1,727,970,000","1,285,735,000","1,298,002,000","895,411,000","895,490,000","899,677,000","905,128,000","1,188,576,000","1,089,345,000","799,630,000","772,245,000","494,579,000","535,834,000","1,563,378,000","1,942,849,000","1,906,468,000","2,491,064,000","1,519,483,000","1,154,948,000","1,156,549,000","639,365,000","638,891,000","639,497,000","703,245,000","702,484,000","1,198,929,000","1,104,706,000","1,001,343,000","1,255,673,000","756,215,000","667,608,000","723,283,000","473,579,000","471,893,000","430,861,000","430,754,000","201,614,000","351,725,000","558,618,000","553,473,000","523,142,000","373,422,000","268,638,000","482,870,000","1,646,083,000","1,485,877,000","559,285,000","404,575,000","330,419,000","905,374,000","955,309,000","1,080,736,000","314,265,000","315,232,000","324,219,000","190,926,000","122,740,000","122,544,000","122,412,000","273,595,000","237,270,000","238,581,000","45,837,000","45,748,000","110,052,000","109,926,000","109,882,000","118,967,000","118,893,000","128,086,000","128,100,000","128,100,000","128,100,000","127,919,000","132,000,000","129,300,000","141,000,000","141,000,000","117,300,000","13,600,000","13,300,000","13,100,000","12,800,000","12,600,000","12,300,000","6,200,000","6,000,000","6,000,000",,,"30,700,000","30,700,000","70,900,000","70,900,000","69,700,000","77,900,000","147,300,000","143,800,000","130,600,000"
			CurrentDebt,"2,558,463,000","2,243,131,000","956,743,000","970,627,000","221,299,000","1,371,087,000","1,256,710,000","1,075,235,000","3,755,550,000","2,620,766,000","1,865,261,000","1,992,814,000","2,758,354,000","2,422,329,000","2,527,448,000","1,177,626,000","1,144,017,000","1,188,514,000","1,515,708,000","1,541,519,000","1,727,970,000","1,285,735,000","1,298,002,000","895,411,000","895,490,000","899,677,000","905,128,000","1,188,576,000","1,089,345,000","799,630,000","772,245,000","494,579,000","535,834,000","1,563,378,000","1,942,849,000","1,906,468,000","2,491,064,000","1,519,483,000","1,154,948,000","1,156,549,000","639,365,000","638,891,000","639,497,000","703,245,000","702,484,000","1,198,929,000","1,104,706,000","1,001,343,000","1,255,673,000","756,215,000","667,608,000","723,283,000","473,579,000","471,893,000","430,861,000","430,754,000","201,614,000","351,725,000","558,618,000","553,473,000","523,142,000","373,422,000","268,638,000","482,870,000","1,646,083,000","1,485,877,000","559,285,000","404,575,000","330,419,000","905,374,000","955,309,000","1,080,736,000","314,265,000","315,232,000","324,219,000","190,926,000","122,740,000","122,544,000","122,412,000","273,595,000","237,270,000","238,581,000","45,837,000","45,748,000","110,052,000","109,926,000","109,882,000","118,967,000","118,893,000","128,086,000","128,100,000","128,100,000","128,100,000","127,919,000","132,000,000","129,300,000","141,000,000","141,000,000","117,300,000","13,600,000","13,300,000","13,100,000","12,800,000","12,600,000","12,300,000","6,200,000","6,000,000","6,000,000",,,"30,700,000","30,700,000","70,900,000","70,900,000","69,700,000","77,900,000","147,300,000","143,800,000","130,600,000"
				CommercialPaper,,"0","0","0","0","409,319,000","386,683,000","368,952,000","343,557,000","1,434,180,000","922,201,000","1,046,587,000","1,112,030,000","775,488,000","998,835,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"2,558,463,000","2,243,131,000","956,743,000","970,627,000","221,299,000","961,768,000","870,027,000","706,283,000","3,411,993,000","1,186,586,000","943,060,000","946,227,000","1,646,324,000","1,646,841,000","1,528,613,000","1,177,626,000","1,144,017,000","1,188,514,000","1,515,708,000","1,541,519,000","1,727,970,000","1,285,735,000","1,298,002,000","895,411,000","895,490,000","899,677,000","905,128,000","1,188,576,000","1,089,345,000","799,630,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"74,234,000","68,922,000","71,341,000","84,842,000","97,431,000","102,677,000","102,251,000","102,814,000","98,883,000","96,976,000","93,058,000","92,523,000","88,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"3,567,401,000","3,160,867,000","2,766,150,000","2,363,505,000","1,830,144,000","1,784,832,000","1,820,038,000","1,805,874,000","2,373,092,000","3,428,138,000","3,410,205,000","3,909,454,000","3,729,661,000","3,148,837,000","3,111,682,000","3,049,145,000","2,785,462,000","2,243,682,000","2,226,179,000","2,532,693,000","2,301,579,000","1,965,473,000","1,967,678,000","2,222,196,000","1,946,668,000","1,742,286,000","1,886,356,000","2,217,215,000","1,992,569,000","1,766,914,000","1,839,112,000","2,103,140,000","1,856,581,000","1,664,679,000","1,760,985,000","1,874,704,000","1,634,373,000","1,546,993,000","1,584,597,000","1,705,128,000","1,547,555,000",,,"1,660,614,000","1,404,031,000","1,283,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"3,567,401,000","3,160,867,000","2,766,150,000","2,363,505,000","1,830,144,000","1,784,832,000","1,820,038,000","1,805,874,000","2,373,092,000","3,428,138,000","3,410,205,000","3,909,454,000","3,729,661,000","3,148,837,000","3,111,682,000","3,049,145,000","2,785,462,000","2,243,682,000","2,226,179,000","2,532,693,000","2,301,579,000","1,965,473,000","1,967,678,000","2,222,196,000","1,946,668,000","1,742,286,000","1,886,356,000","2,217,215,000","1,992,569,000","1,766,914,000","1,839,112,000","2,103,140,000","1,856,581,000","1,664,679,000","1,760,985,000","1,874,704,000","1,634,373,000","1,546,993,000","1,584,597,000","1,705,128,000","1,547,555,000",,,"1,660,614,000","1,404,031,000","1,283,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"101,554,000","127,236,000","79,305,000","52,723,000","53,398,000","56,685,000","113,474,000","158,818,000","203,308,000","94,875,000","101,561,000","37,718,000","89,023,000","78,476,000","46,801,000","44,203,000","40,314,000","47,464,000","89,333,000","128,101,000","153,820,000","146,592,000","201,877,000","337,710,000","577,493,000","651,866,000","549,524,000","468,614,000","318,252,000","266,986,000",,,,,,,,,,,,"1,436,003,000","1,479,968,000",,,,"1,266,794,000","1,398,003,000","1,230,133,000","1,092,950,000","1,165,806,000","1,302,015,000","1,074,159,000","1,140,859,000","1,297,786,000","1,606,760,000","1,456,291,000","1,231,001,000","1,175,262,000","1,411,817,000","1,178,095,000","896,943,000","959,871,000","1,254,464,000",,,,,,"875,082,000","1,167,266,000","1,321,061,000","1,135,663,000","729,595,000","1,059,217,000","1,058,797,000","915,983,000","567,955,000","841,808,000","945,759,000","813,174,000","446,085,000","720,891,000","867,649,000","755,054,000","443,411,000","661,739,000","742,254,000","675,593,000","465,033,000","715,200,000","769,400,000","678,300,000",,"688,300,000","749,300,000","675,000,000","639,900,000","619,800,000","387,100,000","342,100,000","321,300,000","303,600,000","293,100,000","269,600,000","230,900,000","258,700,000","251,900,000","215,100,000","209,100,000","236,800,000","249,700,000","232,300,000","217,900,000","232,500,000","248,300,000","219,200,000","199,300,000","156,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"20,943,906,000","19,887,116,000","20,955,148,000","21,128,232,000","21,859,861,000","19,167,397,000","18,874,751,000","19,605,730,000","14,230,908,000","10,203,542,000","10,735,020,000","10,684,419,000","9,345,036,000","9,480,644,000","8,682,463,000","7,780,988,000","8,129,022,000","6,803,750,000","6,606,714,000","7,054,807,000","7,478,685,000","8,747,311,000","9,159,543,000","9,952,197,000","8,677,700,000","8,565,989,000","8,342,571,000","8,283,416,000","8,559,392,000","8,579,584,000","6,841,142,000","7,613,551,000","7,966,429,000","6,997,672,000","6,479,596,000","6,872,360,000","6,467,062,000","7,453,030,000","7,139,376,000","7,615,318,000","8,336,515,000","8,328,940,000","8,616,689,000","8,312,289,000","8,486,633,000","8,307,904,000","7,301,738,000","7,600,418,000","7,199,564,000","7,984,747,000","6,979,732,000","6,425,133,000","6,978,489,000","6,986,073,000","6,209,043,000","6,630,991,000","6,294,543,000","5,885,643,000","5,939,563,000","5,713,646,000","5,258,780,000","5,429,145,000","4,346,975,000","4,367,534,000","3,751,586,000","3,712,524,000","3,716,048,000","4,433,558,000","4,860,644,000","4,886,062,000","4,925,453,000","4,928,292,000","5,547,933,000","5,555,318,000","5,221,344,000","5,374,178,000","5,210,692,000","5,333,904,000","5,354,597,000","5,352,062,000","5,304,561,000","5,499,549,000","5,143,879,000","4,805,795,000","4,215,226,000","3,300,170,000","3,214,536,000","2,444,774,000","2,208,895,000","2,214,091,000","2,263,400,000","2,277,700,000","2,326,900,000","2,341,163,000","2,446,700,000","2,524,200,000","2,659,900,000","2,431,600,000","2,283,000,000","1,429,300,000","1,193,900,000","1,353,900,000","1,175,200,000","1,135,400,000","1,203,700,000","929,500,000","917,500,000","967,400,000","696,000,000","747,100,000","706,700,000","743,400,000","676,900,000","727,200,000","762,000,000","793,200,000","962,000,000","977,100,000","887,000,000"
		LongTermDebtAndCapitalLeaseObligation,"20,467,437,000","19,381,935,000","20,431,859,000","20,612,340,000","21,261,703,000","18,521,832,000","18,180,231,000","18,322,816,000","12,857,301,000","9,015,751,000","9,439,782,000","9,566,099,000","8,234,701,000","8,355,370,000","7,646,988,000","7,341,463,000","7,664,722,000","6,350,937,000","6,076,499,000","6,478,806,000","6,841,403,000","8,101,701,000","8,419,850,000","9,153,499,000","7,806,690,000","7,767,378,000","7,584,808,000","7,592,330,000","7,470,260,000","7,644,318,000","6,213,829,000","7,099,269,000","7,461,530,000","6,511,426,000","5,980,912,000","6,347,640,000","5,975,890,000","6,970,464,000","6,623,920,000","7,068,902,000","7,898,822,000","7,856,962,000","8,136,206,000","7,901,646,000","8,076,793,000","7,951,187,000","6,980,254,000","7,109,013,000","6,847,719,000","7,663,555,000","6,628,442,000","6,045,388,000","6,493,714,000","6,539,510,000","5,597,943,000","5,941,206,000","5,747,371,000","5,346,547,000","5,350,523,000","5,242,465,000","4,845,962,000","5,040,322,000","4,181,502,000","4,171,619,000","3,592,772,000","3,553,892,000","3,594,102,000","4,330,355,000","4,794,517,000","4,826,570,000","4,888,114,000","4,896,425,000","5,509,907,000","5,520,572,000","5,197,064,000","5,355,912,000","5,197,013,000","5,322,294,000","5,351,779,000","5,336,756,000","5,234,693,000","5,407,531,000","5,095,248,000","4,714,202,000","4,146,145,000","3,300,170,000","3,214,536,000","2,444,774,000","2,208,895,000","2,214,091,000","2,263,400,000","2,277,700,000","2,327,000,000","2,341,163,000","2,446,700,000","2,524,200,000","2,660,000,000","2,431,700,000","2,283,100,000","1,429,300,000","1,193,700,000","1,353,900,000","1,175,100,000","1,135,500,000","1,203,700,000","929,500,000","917,500,000","967,500,000","696,000,000","747,100,000","706,700,000","743,500,000","676,900,000","727,300,000","762,100,000","793,200,000","961,900,000","977,200,000","887,100,000"
