name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,12/31/1991
			RawMaterials,"208,800,000","187,600,000","176,000,000","160,500,000","152,200,000","153,600,000","158,500,000","161,700,000","148,500,000","150,600,000","148,200,000","149,700,000","146,700,000","135,800,000","134,400,000","132,800,000","123,900,000","119,100,000","119,800,000","117,400,000","107,900,000","101,000,000","112,200,000","107,100,000","103,600,000","103,400,000","109,600,000","111,500,000","114,400,000","116,400,000","132,800,000","128,500,000","56,300,000","56,600,000","56,100,000","54,300,000","55,200,000","51,619,000","59,343,000","56,673,000","56,956,000","58,661,000","62,200,000","60,931,000","53,473,000","54,259,000","58,200,000","49,500,000","50,005,000","52,006,000","54,300,000","64,425,000","74,293,000","88,765,000",,,,"41,998,000","55,870,000","57,066,000","57,437,000","60,013,000","52,735,000","54,832,000","74,800,000","54,471,000","53,278,000","54,836,000","50,117,000","45,333,000","43,478,000","33,072,000","33,791,000","34,132,000","36,129,000","32,635,000","36,470,000","32,967,000","35,959,000","27,650,000","27,846,000","28,541,000","23,971,000","25,264,000","24,936,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"13,600,000","10,700,000","9,400,000","9,400,000","8,500,000","9,000,000","9,500,000","9,700,000","4,000,000","7,200,000","9,900,000","10,000,000","10,200,000","11,200,000","12,000,000","7,400,000","7,800,000","7,900,000","6,300,000","6,600,000","6,300,000","5,400,000","5,800,000","5,500,000","5,400,000","5,400,000","5,700,000","6,700,000","7,100,000","6,700,000","6,300,000","7,300,000","7,200,000","6,300,000","6,200,000","7,200,000","6,800,000","6,465,000","7,700,000","6,400,000","5,900,000","6,044,000","6,100,000","7,500,000","6,400,000","6,448,000","6,900,000","6,500,000","6,800,000","6,065,000","7,400,000","8,600,000","9,114,000","10,191,000",,,,"8,134,000","8,373,000","9,554,000","9,706,000","8,321,000","8,323,000","9,561,000","9,611,000","7,727,000","8,047,000","7,720,000","7,182,000","7,078,000","6,440,000","7,636,000","7,987,000","8,153,000","7,851,000","7,864,000","7,011,000","7,153,000","6,986,000","8,513,000","8,848,000","9,083,000","7,803,000","8,655,000","9,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"111,400,000","99,400,000","96,700,000","92,000,000","86,600,000","85,600,000","87,200,000","98,400,000","99,500,000","95,500,000","98,800,000","98,700,000","97,500,000","92,200,000","97,000,000","95,300,000","89,500,000","92,300,000","95,100,000","87,900,000","82,100,000","80,500,000","91,100,000","84,900,000","88,200,000","86,100,000","88,300,000","90,800,000","85,900,000","88,700,000","94,600,000","107,700,000","28,100,000","26,300,000","28,000,000","27,500,000","26,800,000","26,485,000","26,100,000","27,500,000","26,700,000","26,055,000","29,200,000","29,300,000","29,400,000","25,757,000","25,500,000","25,700,000","23,157,000","24,412,000","26,300,000","26,500,000","32,585,000","35,027,000",,,,"31,144,000","32,817,000","35,242,000","38,615,000","38,911,000","35,630,000","36,027,000","35,181,000","36,264,000","34,435,000","35,012,000","34,631,000","33,733,000","28,209,000","28,418,000","22,957,000","25,998,000","25,598,000","24,350,000","24,963,000","25,459,000","25,321,000","23,631,000","24,744,000","22,775,000","20,894,000","21,896,000","19,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000",,,"5,000",,,,,,,"22,097,000","23,412,000","23,932,000","23,125,000","22,649,000","21,651,000","21,111,000",,"20,433,000","20,649,000","20,339,000","20,189,000","19,981,000","19,104,000","19,184,000","18,509,000","18,095,000","16,942,000","17,216,000","16,948,000","17,330,000","17,154,000","16,794,000","17,007,000","17,234,000","17,471,000","17,248,000","17,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"66,300,000","41,200,000","53,000,000","46,200,000","44,500,000","35,400,000","47,700,000","39,600,000","44,800,000","35,400,000","44,900,000","41,100,000","36,100,000","32,000,000","38,500,000","37,400,000","37,200,000","30,100,000","36,000,000","30,800,000","37,300,000","28,000,000","32,400,000","28,200,000","29,800,000","24,900,000","60,900,000","59,100,000","27,100,000","25,600,000","72,900,000","75,100,000","17,132,000","15,463,000","20,164,000","16,913,000","18,364,000","18,318,000","21,039,000","20,348,000","20,531,000","21,566,000","23,917,000","28,260,000","24,115,000","23,446,000","27,239,000","22,630,000","22,749,000","24,679,000","26,106,000","27,367,000","23,045,000","23,281,000","22,960,000","27,289,000","21,034,000","22,773,000","20,100,000","19,096,000","15,706,000","16,775,000","18,111,000","17,882,000","19,398,000","20,583,000","22,113,000","26,906,000","26,333,000","20,303,000","20,778,000","19,118,000","16,163,000","15,632,000","59,682,000","50,958,000","43,139,000","46,686,000",,"29,162,000","30,356,000","30,822,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,504,000","17,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"17,400,000",,,,"9,200,000",,,,"11,100,000",,,,"5,200,000",,,,"4,900,000",,,,"4,400,000",,,,"3,100,000",,,"23,800,000","24,200,000",,,"14,000","-31,000","9,000","44,000","-45,000",,,,,,"25,000",,,,"39,000",,,,,,"21,954,000","19,674,000","19,571,000","22,099,000","23,235,000","27,614,000",,,,,,,,,,,,,,,,,,,,,"30,713,000",,,,"25,360,000",,"23,310,000","20,590,000","15,501,000","17,964,000","16,432,000","13,800,000","14,600,000","12,900,000","15,200,000","16,200,000","11,200,000","11,300,000","16,800,000","15,800,000","15,400,000","12,600,000","15,300,000","14,000,000","10,600,000","10,300,000","11,600,000","6,000,000","7,100,000","5,600,000","4,600,000","3,400,000","3,600,000","5,300,000","6,700,000","4,000,000","2,300,000","3,900,000","5,000,000","4,000,000","4,800,000"
	TotalNonCurrentAssets,"2,335,500,000","2,345,700,000","2,354,500,000","2,167,800,000","2,168,600,000","2,175,800,000","2,166,200,000","2,172,500,000","2,171,500,000","2,193,400,000","2,205,800,000","2,218,300,000","2,259,500,000","2,210,700,000","2,208,900,000","2,229,300,000","2,122,200,000","2,118,200,000","2,122,600,000","2,113,000,000","2,110,600,000","2,112,300,000","2,128,500,000","2,137,900,000","2,173,400,000","2,176,400,000","2,270,400,000","2,300,200,000","2,290,400,000","2,302,100,000","2,303,100,000","2,312,500,000","402,474,000","402,459,000","423,219,000","427,834,000","436,249,000","446,704,000","439,037,000","437,224,000","443,226,000","444,666,000","425,883,000","435,703,000","437,018,000","440,533,000","443,294,000","442,271,000","455,320,000","471,425,000","464,277,000","463,475,000","512,097,000","536,073,000","600,593,000","641,104,000","653,136,000","655,583,000","687,693,000","791,674,000","796,013,000","781,362,000","790,576,000","787,392,000","778,613,000","779,103,000","766,035,000","752,554,000","754,411,000","759,231,000","707,646,000","694,198,000","690,796,000","695,375,000","642,150,000","641,063,000","605,214,000","608,912,000","607,088,000","602,156,000","595,290,000","601,020,000","605,498,000","600,453,000","568,501,000","584,475,000","578,440,000","573,471,000","551,000,000","549,200,000","546,000,000","544,200,000","542,000,000","550,100,000","532,200,000","517,100,000","519,400,000","514,800,000","507,200,000","509,500,000","509,300,000","511,600,000","507,200,000","500,700,000","488,900,000","466,700,000","435,600,000","423,300,000","405,300,000","391,500,000","374,100,000","369,900,000","373,500,000","371,100,000","361,900,000","353,600,000","350,900,000","347,400,000","327,500,000"
		NetPPE,"1,046,200,000","1,049,100,000","1,052,400,000","1,033,700,000","1,031,300,000","1,039,600,000","1,027,100,000","1,023,600,000","1,034,600,000","1,052,800,000","1,058,900,000","1,069,100,000","1,101,100,000","1,102,800,000","1,106,400,000","1,121,900,000","1,065,800,000","1,061,300,000","1,059,100,000","1,054,800,000","1,051,600,000","1,051,800,000","1,071,200,000","1,069,300,000","1,102,500,000","1,104,300,000","1,125,700,000","1,156,900,000","1,175,500,000","1,182,100,000","1,219,000,000","1,222,900,000","306,379,000","306,100,000","307,882,000","308,803,000","312,436,000","317,669,000","318,891,000","314,595,000","316,644,000","318,134,000","322,574,000","329,813,000","328,995,000","332,797,000","338,311,000","336,982,000","347,704,000","359,378,000","370,318,000","373,976,000","411,623,000","429,593,000","455,853,000","479,182,000","489,308,000","489,386,000","501,727,000","644,414,000","649,236,000","652,797,000","636,422,000","637,008,000","626,773,000","628,745,000","622,134,000","612,163,000","610,412,000","614,285,000","572,349,000","561,628,000","557,967,000","561,588,000","554,825,000","556,300,000","533,394,000","537,424,000","536,687,000","537,166,000","531,195,000","536,339,000","542,879,000","538,269,000","534,118,000","548,209,000","541,976,000","535,848,000","525,896,000","522,000,000","520,000,000","518,700,000","514,000,000","524,500,000","509,700,000","495,700,000","504,100,000","500,700,000","496,100,000","497,800,000","497,500,000","501,100,000","495,600,000","488,500,000","476,400,000","455,800,000","426,000,000","413,300,000","394,100,000","382,500,000","365,800,000","361,100,000","363,300,000","360,800,000","355,100,000","347,400,000","345,600,000","342,500,000","321,300,000"
			GrossPPE,"2,309,000,000","2,296,400,000","2,293,300,000","2,283,300,000","2,264,900,000","2,276,900,000","2,228,800,000","2,217,900,000","2,234,500,000","2,257,000,000","2,241,700,000","2,246,800,000","2,269,000,000","2,255,900,000","2,254,500,000","2,254,200,000","2,218,500,000","2,219,600,000","2,189,100,000","2,169,800,000","2,141,200,000","2,141,400,000","2,178,300,000","2,164,300,000","2,193,600,000","2,167,300,000","2,141,300,000","2,171,800,000","2,153,600,000","2,174,200,000","2,215,800,000","2,227,400,000","1,294,426,000","1,282,300,000","1,275,647,000","1,258,776,000","1,256,112,000","1,261,952,000","1,252,416,000","1,259,970,000","1,264,756,000","1,248,649,000","1,252,663,000","1,273,149,000","1,254,712,000","1,238,422,000","1,239,124,000","1,203,896,000","1,215,260,000","1,223,710,000","1,236,266,000","1,212,776,000","1,313,176,000","1,324,231,000","1,362,118,000","1,386,821,000","1,383,041,000","1,351,843,000","1,346,234,000","1,519,545,000","1,498,836,000","1,478,922,000","1,452,397,000","1,431,931,000","1,398,114,000","1,380,298,000","1,366,157,000","1,340,724,000","1,334,609,000","1,330,176,000","1,258,364,000","1,231,222,000","1,219,606,000","1,209,950,000","1,193,596,000","1,178,394,000","1,134,305,000","1,116,004,000","1,093,439,000","1,081,274,000","1,051,505,000","1,045,627,000","1,046,748,000","1,026,925,000","609,166,000","1,014,743,000","1,008,812,000","992,959,000","970,119,000","955,000,000","939,700,000","921,300,000","904,400,000","906,200,000","876,700,000","851,000,000","863,100,000","850,200,000","839,800,000","831,100,000","818,000,000","812,900,000","799,000,000","780,800,000","760,700,000","731,500,000","693,800,000","675,100,000","642,300,000","620,900,000","596,700,000","581,200,000","574,900,000","558,500,000","552,800,000","537,100,000","526,300,000","488,600,000","467,400,000"
				Properties,,"554,700,000",,,,,,,,"571,000,000",,,,"582,800,000",,,,"545,900,000",,,,"547,800,000",,,,"553,800,000",,,,"575,900,000",,,,"39,600,000",,,,"39,596,000",,,,"0",,,,"0",,,,"0",,,,"39,596,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"50,600,000",,,,,,,,"47,500,000",,,,"47,300,000",,,,"44,500,000",,,,"42,700,000",,,,"39,800,000",,,,"44,900,000",,,,"24,100,000",,,,"26,467,000",,,,"27,370,000",,,,"27,334,000",,,,"25,572,000",,,,"25,182,000",,,,"60,843,000",,,,"63,210,000",,,,"69,976,000",,,,"71,068,000",,,,"69,643,000",,,,"49,434,000",,,,"47,117,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
