name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,712,000","7,725,000","6,025,000","19,641,000","775,000","900,000","892,000","895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,712,000","7,725,000","6,025,000","19,641,000","775,000","900,000","892,000","895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,264,000",,,,,,,,,,,,,,,,"30,693,000","18,927,000","15,458,000","22,418,000","16,000,000","8,800,000","59,500,000","55,800,000","67,100,000","88,100,000","103,300,000","100,900,000","67,100,000","72,900,000","28,500,000","33,100,000","33,100,000","31,200,000","31,200,000","37,700,000","31,400,000","6,300,000","9,700,000","16,100,000","18,500,000","11,900,000","100,000","100,000","200,000",
	TotalNonCurrentAssets,"1,766,130,000","1,814,678,000","1,275,034,000","1,284,563,000","1,211,467,000","1,201,024,000","1,148,005,000","1,134,696,000","1,036,253,000","945,262,000","895,223,000","889,008,000","849,661,000","813,508,000","819,588,000","799,073,000","836,457,000","797,728,000","832,979,000","794,640,000","788,172,000","644,419,000","657,535,000","625,845,000","168,361,000","165,065,000","174,018,000","197,347,000","170,479,000","130,855,000","122,651,000","101,962,000","85,656,000","73,769,000","23,657,000","20,850,000","21,169,000","20,905,000","17,807,000","17,813,000","17,431,000","18,184,000","24,806,000","24,740,000","33,638,000","34,127,000","42,095,000","42,388,000","51,856,000","56,335,000","70,159,000","12,298,000","24,270,000","26,894,000","7,694,000","10,680,000","9,416,000","11,283,000","11,829,000","20,486,000","24,511,000","25,842,000","32,885,000","78,945,000","69,577,000","20,132,000","27,288,000","28,789,000","29,966,000","35,606,000","49,661,000","54,723,000","68,349,000","68,618,000","77,603,000","91,922,000","94,972,000","93,368,000","113,745,000","118,216,000","119,406,000","114,338,000","232,725,000","259,598,000","242,090,000","238,925,000","181,350,000","165,527,000","146,752,000","112,400,000","110,800,000","106,800,000","101,800,000","98,900,000","95,400,000","72,000,000","66,900,000","54,900,000","47,600,000","32,800,000","29,800,000","23,700,000","20,500,000","18,200,000","11,800,000","8,800,000","7,900,000","5,300,000","4,300,000","3,400,000","2,900,000","2,700,000","1,900,000","1,900,000","1,700,000"
		NetPPE,"756,609,000","751,468,000","713,851,000","689,043,000","622,657,000","588,076,000","527,458,000","481,910,000","438,656,000","406,625,000","376,940,000","369,470,000","338,331,000","319,751,000","300,767,000","267,586,000","264,610,000","259,763,000","246,825,000","218,878,000","193,211,000","167,679,000","151,942,000","138,513,000","92,622,000","86,006,000","83,186,000","81,602,000","80,667,000","81,790,000","75,258,000","55,607,000","38,654,000","26,848,000","6,201,000","6,236,000","6,485,000","6,348,000","6,169,000","6,515,000","6,232,000","6,431,000","6,077,000","5,500,000","4,934,000","4,804,000","2,385,000","2,159,000","1,808,000","1,752,000","1,981,000","2,189,000","2,495,000","2,796,000","2,825,000","3,110,000","3,501,000","3,943,000","3,874,000","4,539,000","5,197,000","5,890,000","5,741,000","6,253,000","6,837,000","7,667,000","8,119,000","8,883,000","9,011,000","9,959,000","10,511,000","11,535,000","22,846,000","27,337,000","30,786,000","32,021,000","33,789,000","31,787,000","44,422,000","45,264,000","45,308,000","47,927,000","80,194,000","92,163,000","95,836,000","98,948,000","96,285,000","87,930,000","73,562,000","67,300,000","66,600,000","64,000,000","58,600,000","54,400,000","50,300,000","45,700,000","43,400,000","36,900,000","30,200,000","25,800,000","25,300,000","22,900,000","20,000,000","17,800,000","11,400,000","8,700,000","7,800,000","5,200,000","4,300,000","3,300,000","2,800,000","2,700,000","1,900,000","1,900,000","1,500,000"
			GrossPPE,"942,420,000","927,188,000","881,645,000","848,302,000","774,062,000","732,450,000","664,606,000","612,346,000","566,988,000","528,495,000","503,456,000","485,881,000","451,788,000","422,982,000","396,663,000","355,374,000","346,051,000","334,427,000","315,896,000","281,735,000","249,546,000","219,489,000","199,952,000","183,006,000","140,103,000","131,269,000","125,246,000","121,333,000","117,913,000","116,464,000","110,141,000","89,617,000","71,926,000","59,321,000",,,,"36,004,000",,,,"33,366,000",,,,"29,795,000",,,,"25,779,000",,,,"25,396,000","24,568,000","24,853,000","25,244,000","25,686,000","22,832,000","23,497,000","24,155,000","24,848,000","21,396,000","21,908,000","22,492,000","23,322,000","19,850,000","20,614,000","20,742,000","21,690,000","23,563,000","23,532,000","51,830,000","91,880,000","124,583,000","123,095,000","121,904,000","131,284,000","131,927,000","45,264,000","136,000,000","135,432,000","160,900,000","188,436,000","184,469,000","179,654,000","169,099,000","152,932,000","132,072,000","120,400,000","118,400,000","110,500,000","99,700,000","90,400,000","81,600,000","73,100,000","55,300,000","56,700,000","39,800,000","35,400,000","34,900,000","32,500,000","23,100,000","20,900,000","14,500,000","11,800,000","8,800,000","6,200,000","5,300,000","4,300,000",,,,,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0",,"0","0","0","0",,,"0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"10,435,000","10,494,000","10,379,000","10,435,000","10,328,000","10,671,000","10,447,000","10,294,000","10,227,000","10,203,000","10,069,000","10,161,000","10,068,000","10,122,000","10,112,000","5,350,000","5,350,000","5,350,000","5,350,000","5,350,000","4,125,000","4,125,000","3,825,000","3,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,598,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"435,770,000","434,321,000","277,901,000","263,010,000","244,872,000","238,042,000","206,600,000","206,498,000","208,276,000","208,293,000","211,342,000","211,346,000","213,529,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,112,000",,,,"2,093,000",,,,"2,016,000",,,,"2,016,000",,,,"1,957,000","2,084,000","2,051,000","30,484,000",,"31,168,000","30,215,000","30,012,000","31,010,000",,,"33,451,000","33,433,000",,,"50,099,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"107,737,000","102,425,000","93,500,000","88,053,000","85,712,000","84,520,000","76,494,000","74,124,000","75,362,000","74,372,000","71,967,000","71,927,000","73,588,000","72,391,000","73,335,000","70,552,000","67,854,000","66,025,000","58,076,000","53,566,000","50,218,000","47,427,000","44,284,000","39,595,000","34,301,000","29,244,000","28,007,000","27,025,000","25,998,000","24,738,000","17,927,000","16,968,000","16,604,000","16,262,000",,,,"15,346,000",,,,"30,984,000",,,,"27,616,000",,,,"23,627,000",,,,"23,284,000",,,,"23,593,000",,,,"22,832,000",,,,"21,306,000",,,,"19,733,000","21,479,000","21,481,000","21,346,000","61,693,000","93,415,000","92,880,000","91,892,000","100,274,000",,,"102,549,000","101,999,000",,"137,838,000","134,370,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"161,138,000","159,896,000","156,179,000","155,235,000","142,800,000","141,288,000","127,945,000","124,580,000","119,615,000","119,240,000","126,869,000","123,409,000","90,005,000","61,697,000","60,117,000","57,409,000","54,434,000","48,807,000","44,299,000","42,258,000","40,619,000","37,203,000","35,407,000","34,797,000","33,263,000","31,296,000","29,334,000","28,702,000","27,053,000","26,800,000","21,384,000","20,895,000","20,615,000","20,228,000",,,,"18,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,187,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"227,340,000","220,052,000","343,686,000","331,569,000","290,350,000","257,929,000","243,120,000","196,850,000","153,508,000","116,387,000","83,209,000","69,038,000","64,598,000","65,576,000",,,,,,,,,,,,,,,,"0","68,313,000","49,237,000","32,254,000","20,377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,"213,196,000","253,099,000","222,063,000","218,413,000","214,245,000","208,171,000","180,561,000","154,584,000","130,734,000","116,436,000","104,789,000","72,539,000","70,729,000","67,905,000","65,606,000","64,862,000","64,926,000","2,517,000","2,517,000","2,453,000","2,454,000",,,,"2,418,000",,,,"2,382,000",,,,"2,179,000",,,,"2,152,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-185,811,000","-175,720,000","-167,794,000","-159,259,000","-151,405,000","-144,374,000","-137,148,000","-130,436,000","-128,332,000","-121,870,000","-126,516,000","-116,411,000","-113,457,000","-103,231,000","-95,896,000","-87,788,000","-81,441,000","-74,664,000","-69,071,000","-62,857,000","-56,335,000","-51,810,000","-48,010,000","-44,493,000","-47,481,000","-45,263,000","-42,060,000","-39,731,000","-37,246,000","-34,674,000","-34,883,000","-34,010,000","-33,272,000","-32,473,000",,,,"-29,656,000",,,,"-26,935,000",,,,"-24,991,000",,,,"-24,027,000",,,,"-22,600,000","-21,743,000","-21,743,000","-21,743,000","-21,743,000","-18,958,000","-18,958,000","-18,958,000","-18,958,000","-15,655,000","-15,655,000","-15,655,000","-15,655,000","-11,731,000","-11,731,000","-11,731,000","-11,731,000","-13,052,000","-11,997,000","-28,984,000","-64,543,000","-93,797,000","-91,074,000","-88,115,000","-99,497,000","-87,505,000",,"-90,692,000","-87,505,000","-80,706,000","-96,273,000","-88,633,000","-80,706,000","-72,814,000","-65,002,000","-58,510,000","-53,100,000","-51,800,000","-46,500,000","-41,100,000","-36,000,000","-31,300,000","-27,400,000","-11,900,000","-19,800,000","-9,600,000","-9,600,000","-9,600,000","-9,600,000","-3,100,000","-3,100,000","-3,100,000","-3,100,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000",,,,,
		GoodwillAndOtherIntangibleAssets,"300,964,000","306,348,000","311,732,000","317,116,000","322,500,000","327,884,000","333,268,000","338,653,000","344,037,000","349,421,000","354,805,000","360,189,000","365,573,000","370,957,000","376,341,000","381,725,000","387,110,000","392,494,000","397,878,000","415,262,000","420,646,000","426,030,000","431,523,000","436,930,000",,,,,,,,,,,"2,508,000","3,204,000",,,"6,620,000","7,154,000","7,686,000","8,217,000",,,"9,793,000","10,432,000",,,,"13,879,000","14,641,000","3,099,000","3,837,000","4,339,000","4,837,000","5,559,000","5,876,000","406,000","7,038,000","7,610,000","8,204,000","8,715,000","9,354,000","9,785,000","10,408,000","11,097,000","11,783,000","12,519,000","13,607,000","14,220,000","27,395,000","30,030,000","32,231,000","25,085,000","28,609,000","28,543,000","27,434,000","26,066,000","24,679,000","27,262,000","2,786,000","2,914,000","73,970,000","76,961,000","79,953,000","82,944,000","12,771,000","13,369,000","13,966,000","14,600,000","15,200,000","15,800,000","16,400,000","17,000,000","17,600,000",,,,,,,,,,,,,,,,,,,,
			Goodwill,"155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,593,000","155,702,000","155,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"145,371,000","150,755,000","156,139,000","161,523,000","166,907,000","172,291,000","177,675,000","183,060,000","188,444,000","193,828,000","199,212,000","204,596,000","209,980,000","215,364,000","220,748,000","226,132,000","231,517,000","236,901,000","242,285,000","259,669,000","265,053,000","270,437,000","275,821,000","281,205,000",,,,,,,,,,,"2,508,000","3,204,000",,,"6,620,000","7,154,000","7,686,000","8,217,000",,,"9,793,000","10,432,000",,,,"13,879,000","14,641,000","3,099,000","3,837,000","4,339,000","4,837,000","5,559,000","5,876,000","406,000","7,038,000","7,610,000","8,204,000","8,715,000","9,354,000","9,785,000","10,408,000","11,097,000","11,783,000","12,519,000","13,607,000","14,220,000","27,395,000","30,030,000","32,231,000","25,085,000","28,609,000","28,543,000","27,434,000","26,066,000","24,679,000","27,262,000","2,786,000","2,914,000","73,970,000","76,961,000","79,953,000","82,944,000","12,771,000","13,369,000","13,966,000","14,600,000","15,200,000","15,800,000","16,400,000","17,000,000","17,600,000",,,,,,,,,,,,,,,,,,,,
