name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
		LongTermDebtAndCapitalLeaseObligation,"36,147,000","36,957,000","14,695,000","14,695,000","15,430,000","15,430,000"
			LongTermDebt,"13,960,000","13,960,000","14,695,000","14,695,000","15,430,000","15,430,000"
			LongTermCapitalLeaseObligation,"22,187,000","22,997,000",,,,"0"
		NonCurrentDeferredLiabilities,,"3,422,000",,,,"0"
			NonCurrentDeferredRevenue,,"3,422,000",,,,"0"
		NonCurrentAccruedExpenses,,"35,388,000",,,,"38,814,000"
		DerivativeProductLiabilities,,"0","0","0","0","12,323,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","0","0","1,812,678,000"
		OtherNonCurrentLiabilities,"47,231,000","19,351,000","69,921,000","82,791,000","58,034,000","18,030,000"
TotalEquityGrossMinorityInterest,"414,434,000","479,338,000","532,845,000","604,527,000","711,445,000","-1,824,564,000"
	StockholdersEquity,"414,434,000","479,338,000","532,845,000","604,527,000","711,445,000","-1,824,564,000"
		CapitalStock,"22,000","22,000","22,000","22,000","22,000","0"
			PreferredStock,,,"0","0","0",
			CommonStock,"22,000","22,000","22,000","22,000","22,000","0"
		AdditionalPaidInCapital,"2,754,115,000","2,736,647,000","2,711,083,000","2,688,613,000","2,667,127,000","89,789,000"
		RetainedEarnings,"-2,339,703,000","-2,257,331,000","-2,178,260,000","-2,084,108,000","-1,955,704,000","-1,914,353,000"
TotalCapitalization,"428,394,000","493,298,000","547,540,000","619,222,000","726,875,000","-1,809,134,000"
CommonStockEquity,"414,434,000","479,338,000","532,845,000","604,527,000","711,445,000","-1,824,564,000"
CapitalLeaseObligations,"22,187,000","26,578,000",,,,"0"
NetTangibleAssets,"414,434,000","463,102,000","532,845,000","604,527,000","711,445,000","-1,825,190,000"
WorkingCapital,"169,008,000","238,922,000","331,236,000","413,266,000","490,849,000","-229,256,000"
InvestedCapital,"428,394,000","494,768,000","548,275,000","619,957,000","726,875,000","-1,561,886,000"
TangibleBookValue,"414,434,000","463,102,000","532,845,000","604,527,000","711,445,000","-1,825,190,000"
TotalDebt,"36,147,000","42,008,000","15,430,000","15,430,000","15,430,000","262,678,000"
NetDebt,,,,,,"199,446,000"
ShareIssued,"219,222,346","219,195,971","217,155,772","217,115,573","217,076,712","217,076,713"
OrdinarySharesNumber,"219,222,346","219,195,971","217,155,772","217,115,573","217,076,712","217,076,713"
