name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,08/31/2019
			Payables,"1,048,000","2,910,000","3,633,000","4,841,000","4,260,000","1,440,000","1,693,000","2,533,000","911,000","1,362,000"
				AccountsPayable,"1,048,000","485,000","1,321,000","2,070,000","1,693,000","1,001,000","1,432,000","1,802,000","911,000","1,362,000"
				TotalTaxPayable,,"2,425,000","2,312,000","2,771,000","2,567,000","439,000","261,000","731,000",,
					IncomeTaxPayable,,,,,,,"261,000","731,000",,
			CurrentAccruedExpenses,"33,814,000","29,551,000","25,790,000","43,666,000","39,918,000","40,225,000","32,634,000","57,471,000","39,946,000","31,003,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"11,543,000","10,526,000"
		CurrentDebtAndCapitalLeaseObligation,"4,072,000","4,057,000","3,999,000","4,110,000","3,007,000","3,292,000","3,439,000","3,611,000","3,751,000",
			CurrentCapitalLeaseObligation,"4,072,000","4,057,000","3,999,000","4,110,000","3,007,000","3,292,000","3,439,000","3,611,000","3,751,000",
		CurrentDeferredLiabilities,"24,378,000","24,155,000","27,197,000","29,577,000","28,743,000","28,860,000","25,978,000","30,397,000","24,174,000","23,470,000"
			CurrentDeferredRevenue,"24,378,000","24,155,000","27,197,000","29,577,000","28,743,000","28,860,000","25,978,000","30,397,000","24,174,000","23,470,000"
		OtherCurrentLiabilities,,,,"5,462,000","4,878,000","5,267,000","5,172,000","3,701,000","3,881,000","4,055,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"20,277,000","21,056,000","23,990,000","25,739,000","22,631,000","26,277,000","26,906,000","29,630,000","27,366,000","18,321,000"
		LongTermDebtAndCapitalLeaseObligation,"17,852,000","19,033,000","20,096,000","21,273,000","18,342,000","20,196,000","20,946,000","21,739,000","22,327,000","4,000,000"
			LongTermDebt,,,,,,,,,,"4,000,000"
			LongTermCapitalLeaseObligation,"17,852,000","19,033,000","20,096,000","21,273,000","18,342,000","20,196,000","20,946,000","21,739,000","22,327,000",
		NonCurrentDeferredLiabilities,"49,000","56,000","68,000","0","4,000","23,000","240,000","379,000","200,000","6,080,000"
			NonCurrentDeferredRevenue,"49,000","56,000","68,000","0","4,000","23,000","240,000","379,000","200,000","692,000"
		OtherNonCurrentLiabilities,"2,376,000","1,967,000","3,826,000","4,466,000","4,285,000","6,058,000","5,720,000","7,512,000","4,839,000","8,241,000"
TotalEquityGrossMinorityInterest,"733,109,000","736,244,000","733,889,000","730,738,000","734,601,000","731,936,000","731,382,000","733,757,000","396,844,000","389,066,000"
	TotalPartnershipCapital,,,,,,,,,"396,844,000","389,066,000"
		LimitedPartnershipCapital,,,,,,,,,"396,844,000","389,066,000"
		GeneralPartnershipCapital,,,,,,,,,"0","0"
	StockholdersEquity,"733,109,000","736,244,000","733,889,000","730,738,000","734,601,000","731,936,000","731,382,000","733,757,000","396,844,000","389,066,000"
		CapitalStock,"1,352,000","1,351,000","1,347,000","1,346,000","1,342,000","1,341,000","1,334,000","1,333,000","396,844,000","389,066,000"
			PreferredStock,"0","0","0","0","0","0","0","0",,
			CommonStock,"1,352,000","1,351,000","1,347,000","1,346,000","1,342,000","1,341,000","1,334,000","1,333,000","396,844,000","389,066,000"
		AdditionalPaidInCapital,"846,914,000","844,345,000","840,969,000","838,357,000","833,631,000","830,695,000","823,778,000","821,446,000",,
		RetainedEarnings,"-47,216,000","-41,452,000","-40,573,000","-41,265,000","-35,706,000","-35,349,000","-28,985,000","-24,334,000",,
		TreasuryStock,"68,110,000","68,000,000","67,905,000","67,764,000","64,745,000","64,745,000","64,745,000","64,688,000",,
		GainsLossesNotAffectingRetainedEarnings,"169,000","0","51,000","64,000","79,000","-6,000",,,,
TotalCapitalization,"733,109,000","736,244,000","733,889,000","730,738,000","734,601,000","731,936,000","731,382,000","733,757,000","396,844,000","393,066,000"
CommonStockEquity,"733,109,000","736,244,000","733,889,000","730,738,000","734,601,000","731,936,000","731,382,000","733,757,000","396,844,000","389,066,000"
CapitalLeaseObligations,"21,924,000","23,090,000","24,095,000","25,383,000","21,349,000","23,488,000","24,385,000","25,350,000","26,078,000",
NetTangibleAssets,"407,152,000","406,351,000","400,048,000","392,924,000","392,721,000","385,969,000","381,328,000","379,615,000","38,165,000","17,855,000"
WorkingCapital,"376,561,000","374,687,000","371,393,000","363,415,000","362,365,000","357,017,000","351,786,000","351,621,000","148,000","-1,376,000"
InvestedCapital,"733,109,000","736,244,000","733,889,000","730,738,000","734,601,000","731,936,000","731,382,000","733,757,000","396,844,000","393,066,000"
TangibleBookValue,"407,152,000","406,351,000","400,048,000","392,924,000","392,721,000","385,969,000","381,328,000","379,615,000","38,165,000","17,855,000"
TotalDebt,"21,924,000","23,090,000","24,095,000","25,383,000","21,349,000","23,488,000","24,385,000","25,350,000","26,078,000","4,000,000"
ShareIssued,"135,183,927","135,125,113","134,690,424","134,625,379","134,217,410","134,081,473","133,411,494","133,269,301","128,314,016","128,314,016"
OrdinarySharesNumber,"132,547,111","132,493,651","132,062,061","132,000,317","131,660,379","131,524,442","130,854,463","130,713,745","128,314,016","128,314,016"
TreasurySharesNumber,"2,636,816","2,631,462","2,628,363","2,625,062","2,557,031","2,557,031","2,557,031","2,555,556",,
