name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
		PrepaidAssets,"3,651,000","1,357,000","2,262,000","2,444,000","3,115,000","2,497,000","2,886,000","812,000","1,068,000","1,211,000","2,445,000","1,166,000","2,723,000","1,332,000","1,476,000","301,000","512,000","580,000","886,000","496,000","405,000","524,000","846,000","248,000","416,000","647,000","831,000","415,000","604,000","736,000","739,000","205,000","249,000","474,000","844,000","356,000","822,000","1,336,000","959,000","946,000","1,438,000","2,121,000","2,840,000","2,996,000","4,408,000","5,855,000","10,089,000","7,662,000","5,794,000","4,060,000","4,234,000","4,107,000","3,754,000","3,709,000","3,718,000","5,879,000","5,355,000","4,140,000","3,070,000","3,888,000","2,343,000","2,025,000","2,074,000","2,810,000","3,042,000","2,338,000","2,784,000","3,320,000","2,681,000","2,586,000","3,371,000","4,169,000","4,090,000","815,000","1,389,000","969,000","3,357,000","2,115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"364,000","364,000","363,000","363,000","363,000","363,000","363,000","363,000","270,000","270,000","270,000","270,000","270,000","269,000","269,000","269,000","268,000","268,000","268,000","268,000","268,000","268,000","268,000","267,000","267,000","267,000","266,000","266,000","266,000","266,000","265,000","795,000","795,000","795,000","795,000","795,000","794,000","794,000","794,000","794,000","793,000","793,000","793,000","793,000","792,000","792,000","792,000","792,000","791,000","791,000","791,000","791,000","817,000","816,000","832,000","1,082,000","1,079,000","2,440,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","905,000","905,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000","530,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"3,120,000",,,,"3,219,000",,,"1,769,000","2,013,000",,,,"2,500,000",,,,"1,016,000","0","6,000,000","6,000,000","999,000","0","0","0","1,853,000","0","0","1,794,000","1,699,000","1,526,000","0","0","0","0","0","1,743,000","2,088,000","1,801,000","1,878,000","2,304,000",,"0","4,626,000","6,084,000","0","11,136,000","9,052,000","7,153,000","0","5,275,000","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","2,353,000","638,000","653,000","703,000","933,000","615,000","266,000","364,000","366,000","254,000","569,000","31,900,000","600,000","1,500,000","12,600,000","8,900,000","16,300,000","19,000,000","12,000,000","18,500,000","20,400,000","17,100,000","13,800,000","12,600,000","11,900,000","11,600,000","6,100,000"
	TotalNonCurrentAssets,"22,497,000","38,828,000","49,742,000","50,413,000","43,344,000","70,871,000","53,932,000","54,071,000","8,734,000","23,909,000","22,133,000","11,463,000","19,717,000","19,226,000","19,060,000","20,997,000","14,384,000","14,343,000","15,681,000","22,216,000","22,284,000","14,137,000","21,175,000","25,714,000","32,188,000","32,868,000","32,004,000","18,885,000","17,910,000","19,105,000","16,055,000","6,747,000","7,732,000","287,000","311,000","980,000","1,276,000","1,384,000","7,982,000","5,348,000","18,665,000","34,422,000","41,100,000","43,136,000","46,817,000","38,567,000","24,821,000","40,187,000","47,491,000","62,603,000","8,239,000","6,750,000","6,732,000","7,972,000","8,776,000","7,691,000","7,791,000","5,524,000","5,257,000","5,602,000","4,032,000","3,647,000","3,905,000","4,215,000","4,916,000","5,598,000","5,725,000","5,767,000","6,393,000","7,096,000","4,511,000","5,135,000","5,309,000","6,307,000","7,225,000","8,002,000","8,896,000","9,900,000","17,370,000","12,480,000","13,608,000","24,535,000","25,302,000","26,403,000","41,523,000","79,435,000","57,506,000","43,230,000","41,983,000","23,300,000","25,300,000","34,300,000","20,500,000","18,700,000","15,000,000","14,300,000","2,400,000","2,600,000","3,000,000","3,500,000","3,700,000","3,800,000","3,100,000","3,400,000","3,600,000"
		NetPPE,"5,229,000","5,377,000","5,500,000","5,619,000","5,783,000","5,953,000","6,114,000","6,226,000","6,576,000","2,905,000","697,000","502,000","660,000","59,000","66,000","71,000","86,000","102,000","121,000","140,000","158,000","183,000","170,000","191,000","212,000","207,000","183,000","151,000","171,000","173,000","63,000","60,000","77,000","92,000","116,000","566,000","866,000","974,000","1,431,000","1,240,000","1,074,000","1,241,000","2,247,000","2,514,000","2,794,000","3,088,000","3,217,000","3,499,000","3,934,000","3,938,000","4,265,000","4,745,000","4,483,000","4,386,000","4,240,000","4,092,000","3,862,000","4,075,000","3,709,000","3,868,000","3,064,000","2,482,000","2,526,000","2,623,000","2,613,000","2,754,000","2,326,000","2,087,000","1,975,000","2,089,000","2,173,000","2,035,000","1,558,000","1,684,000","1,809,000","1,983,000","2,167,000","2,444,000","2,788,000","3,166,000","3,521,000","3,587,000","3,728,000","3,797,000","3,842,000","3,681,000","3,280,000","3,447,000","3,567,000","3,800,000","3,900,000","3,900,000","3,600,000","2,300,000","2,100,000","2,100,000","2,200,000","2,400,000","2,500,000","2,800,000","2,900,000","3,000,000","2,400,000","2,500,000","2,600,000"
			GrossPPE,"5,229,000","6,027,000","5,500,000","5,619,000","5,783,000","6,566,000","6,114,000","6,226,000","6,576,000","3,748,000","697,000","502,000","660,000","838,000",,,,"822,000",,,,"1,391,000",,,,"1,452,000",,,,"1,362,000",,,,"1,284,000",,,,"13,451,000",,,,"18,539,000",,,,"17,998,000",,,,"22,411,000",,,,"21,671,000","19,665,000","19,517,000","19,287,000","19,500,000","17,509,000","17,668,000","16,864,000","16,282,000","15,367,000","15,464,000","15,454,000","15,595,000","14,317,000","14,078,000","13,966,000","14,080,000","13,162,000","13,024,000","12,547,000","12,673,000","11,657,000","11,831,000","12,015,000","12,292,000","11,310,000","11,688,000","12,043,000","12,109,000","11,083,000","11,152,000","11,197,000","11,036,000","10,402,000","10,267,000","10,024,000","9,900,000","9,600,000","9,300,000","8,700,000","7,100,000","6,600,000","6,400,000","6,200,000","6,100,000","5,900,000","5,900,000","5,800,000","5,500,000","4,600,000","4,500,000","4,300,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"4,586,000","4,727,000","4,892,000","5,029,000","5,163,000","5,295,000","5,425,000","5,492,000","5,827,000","2,497,000","349,000","402,000","571,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,315,000",,,,"6,282,000",,,,"5,492,000",,,,"5,304,000",,,,"5,218,000",,,,"4,062,000",,,,"4,062,000",,,,"4,050,000",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"1,171,000",,,,"1,079,000",,,,"1,065,000",,,,"727,000",,,,"711,000",,,,"1,280,000",,,,"1,354,000",,,,"1,288,000",,,,"1,210,000",,,,"10,547,000",,,,"12,424,000",,,,"12,097,000",,,,"14,914,000",,,,"14,356,000",,,,"13,218,000",,,,"10,790,000",,,"15,454,000","10,291,000",,,,"8,862,000",,,,"8,611,000",,,,"8,230,000",,,,"8,059,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"643,000","650,000","608,000","590,000","620,000","5,295,000","689,000","734,000","749,000","2,497,000","348,000","100,000","89,000",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"129,000",,,,"192,000",,,,"186,000",,,,"111,000",,,,"111,000",,,,"111,000",,,,"98,000",,,,"74,000",,,,"74,000",,,,"2,904,000",,,,"6,115,000",,,,"5,901,000",,,,"7,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-650,000",,,,"-613,000",,,,"-843,000",,,,"-779,000",,,,"-720,000",,,,"-1,208,000",,,,"-1,245,000",,,,"-1,189,000",,,,"-1,192,000",,,,"-12,477,000",,,,"-17,298,000",,,,"-14,910,000",,,,"-18,473,000",,,,"-17,285,000","-15,425,000","-15,425,000","-15,425,000","-15,425,000","-13,800,000","-13,800,000","-13,800,000","-13,800,000","-12,841,000","-12,841,000","-12,841,000","-12,841,000","-11,991,000","-11,991,000","-11,991,000","-11,991,000","-10,989,000","-10,989,000","-10,989,000","-10,989,000","-9,848,000","-9,848,000","-9,848,000","-9,848,000","-8,522,000","-8,522,000","-8,522,000","-8,522,000","-7,355,000","-7,355,000","-7,355,000","-7,355,000","-7,122,000","-6,820,000","-6,457,000","-6,100,000","-5,700,000","-5,400,000","-5,100,000","-4,800,000","-4,500,000","-4,300,000","-4,000,000","-3,700,000","-3,400,000","-3,100,000","-2,900,000","-2,500,000","-2,200,000","-2,000,000","-1,700,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188,000","377,000","565,000","754,000","942,000","1,131,000","1,671,000","2,387,000","3,103,000","3,819,000","4,535,000","5,251,000","5,967,000","6,684,000","7,400,000","8,116,000","8,832,000","9,548,000","10,264,000","10,980,000","11,697,000","12,413,000","13,129,000","13,845,000","14,561,000","15,300,000","16,000,000","16,700,000",,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188,000","377,000","565,000","754,000","942,000","1,131,000","1,671,000","2,387,000","3,103,000","3,819,000","4,535,000","5,251,000","5,967,000","6,684,000","7,400,000","8,116,000","8,832,000","9,548,000","10,264,000","10,980,000","11,697,000","12,413,000","13,129,000","13,845,000","14,561,000","15,300,000","16,000,000","16,700,000",,,,,,,,,,,,,
		InvestmentsAndAdvances,"10,945,000","28,651,000","39,362,000","40,521,000","33,289,000","63,387,000","45,768,000","46,223,000","1,029,000","19,651,000","20,404,000","9,497,000","17,871,000","18,582,000","18,143,000","20,250,000","13,184,000","14,241,000","15,560,000","22,076,000","22,126,000","13,954,000","21,005,000","25,523,000","31,976,000","32,661,000","31,821,000","18,734,000","17,739,000","18,932,000","15,801,000","6,496,000","7,464,000",,,,,"0","5,726,000","3,283,000","16,712,000","32,133,000","37,921,000","39,594,000","43,355,000","34,415,000","20,050,000","34,537,000","41,379,000","55,997,000","2,010,000","0","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"10,945,000","28,651,000","39,362,000","40,521,000","33,289,000","63,387,000","45,768,000","46,223,000","1,029,000","19,651,000","20,404,000","9,497,000","17,871,000","18,582,000","18,143,000","20,250,000","13,184,000","14,241,000","15,560,000","22,076,000","22,126,000","13,954,000","21,005,000","25,523,000","31,976,000","32,661,000","31,821,000","18,734,000","17,739,000","18,932,000","15,801,000","6,496,000","7,464,000",,,,,"0","5,726,000","3,283,000","16,712,000","32,133,000","37,921,000","39,592,000","43,186,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"10,945,000","28,651,000","39,362,000","40,521,000","33,289,000","63,387,000","45,768,000","46,223,000","1,029,000","19,651,000","20,404,000","9,497,000","17,871,000","18,582,000","18,143,000","20,250,000","13,184,000","14,241,000","15,560,000","22,076,000","22,126,000","13,954,000","21,005,000","25,523,000","31,976,000","32,661,000","31,821,000","18,734,000","17,739,000","18,932,000","15,801,000","6,496,000","7,464,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000","169,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"6,323,000","4,800,000","4,880,000","4,273,000","4,272,000","1,531,000","2,050,000","1,622,000","1,129,000","1,353,000",,,,,,,,,,,,,,,,,,,,"0","191,000","191,000","191,000","195,000","195,000","414,000","410,000","410,000",,,,"0","0","108,000","438,000","854,000","1,364,000","1,867,000","1,966,000","2,372,000","1,523,000","1,662,000","1,905,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,"9,527,000",,,,"6,826,000",,,,"3,850,000","1,032,000","1,464,000","1,186,000","585,000","851,000","676,000","1,114,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,"191,000","191,000","195,000","195,000","414,000","410,000","410,000","825,000","825,000","879,000","1,048,000","932,000","920,000","230,000","210,000","190,000","284,000","212,000","296,000","441,000","343,000","343,000","3,586,000","4,536,000","3,599,000","3,929,000","1,449,000","1,548,000","1,734,000","968,000","1,165,000","1,379,000","1,592,000","2,115,000","2,467,000","2,834,000","2,926,000","3,476,000","3,876,000","667,000","713,000","648,000","804,000","881,000","768,000","762,000","772,000","7,182,000","1,198,000","1,255,000","11,400,000","11,310,000","11,626,000","25,984,000","63,341,000","41,097,000","25,938,000","23,855,000","4,200,000","5,400,000","13,700,000","16,900,000","16,400,000","12,900,000","12,200,000","200,000","200,000","500,000","700,000","800,000","800,000","700,000","900,000","1,000,000"
TotalLiabilitiesNetMinorityInterest,"100,934,000","99,618,000","77,544,000","75,969,000","57,446,000","59,781,000","52,961,000","24,133,000","22,075,000","30,362,000","11,862,000","9,181,000","6,253,000","7,551,000","4,467,000","4,905,000","4,385,000","6,516,000","5,970,000","11,274,000","11,596,000","7,869,000","7,319,000","7,111,000","6,658,000","6,634,000","6,125,000","40,727,000","40,632,000","41,799,000","7,069,000","4,756,000","4,516,000","7,587,000","6,837,000","5,004,000","6,793,000","14,148,000","11,256,000","11,992,000","10,274,000","13,444,000","13,197,000","9,270,000","9,363,000","40,849,000","7,625,000","6,813,000","6,980,000","7,805,000","9,884,000","10,414,000","7,759,000","7,763,000","8,606,000","8,644,000","8,846,000","13,222,000","12,465,000","15,184,000","11,014,000","46,881,000","6,133,000","6,249,000","7,813,000","10,538,000","10,441,000","6,071,000","6,130,000","9,810,000","8,468,000","9,983,000","8,221,000","11,791,000","10,388,000","11,517,000","29,252,000","30,928,000","31,677,000","32,808,000","33,648,000","34,689,000","49,521,000","49,797,000","48,841,000","50,112,000","52,741,000","52,651,000","28,781,000","37,500,000","42,900,000","33,500,000","12,500,000","11,700,000","4,000,000","4,400,000","3,400,000","5,000,000","5,900,000","7,000,000","4,400,000","5,200,000","5,200,000","6,100,000","3,400,000"
	CurrentLiabilities,"46,630,000","45,521,000","38,470,000","37,013,000","28,552,000","30,940,000","24,154,000","19,142,000","16,916,000","28,162,000","11,862,000","9,181,000","6,253,000","7,551,000","4,467,000","4,905,000","4,385,000","6,516,000","5,970,000","11,274,000","11,596,000","7,869,000","7,319,000","7,111,000","6,658,000","6,634,000","6,125,000","40,727,000","40,632,000","41,799,000","7,069,000","4,756,000","4,516,000","7,587,000","6,837,000","5,004,000","6,793,000","14,148,000","11,256,000","11,992,000","10,274,000","13,444,000","10,003,000","9,270,000","9,363,000","40,849,000","7,625,000","6,813,000","6,805,000","7,455,000","9,359,000","10,414,000","7,759,000","7,711,000","8,548,000","8,579,000","8,706,000","12,717,000","11,459,000","13,436,000","10,916,000","46,776,000","5,691,000","5,551,000","6,859,000","9,328,000","8,767,000","5,613,000","5,142,000","8,458,000","7,635,000","9,081,000","7,040,000","9,825,000","7,600,000","7,915,000","8,496,000","9,383,000","9,327,000","9,621,000","8,545,000","10,312,000","16,627,000","9,594,000","7,308,000","8,125,000","9,152,000","8,266,000","8,696,000","7,900,000","6,800,000","7,800,000","3,800,000","3,600,000","3,000,000","3,400,000","2,400,000","3,700,000","4,600,000","5,600,000","2,900,000","3,600,000","3,900,000","4,800,000","2,000,000"
