name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
		PensionandOtherPostRetirementBenefitPlansCurrent,"6,739,000","3,447,000","2,503,000",,"3,208,000"
		CurrentDebtAndCapitalLeaseObligation,"1,208,000",,,"1,100,000","8,215,000"
			CurrentDebt,,,,"1,100,000","8,215,000"
				CurrentNotesPayable,,,,"1,100,000",
			CurrentCapitalLeaseObligation,"1,208,000",,,,
		CurrentDeferredLiabilities,"14,270,000","11,074,000","8,903,000","7,667,000","4,606,000"
			CurrentDeferredRevenue,"14,270,000","11,074,000","8,903,000","7,667,000","4,606,000"
		OtherCurrentLiabilities,"11,896,000","5,516,000","5,133,000","67,986,500","2,488,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"13,141,000","417,686,000","423,180,000","12,075,000","5,134,000"
		LongTermDebtAndCapitalLeaseObligation,"2,442,000",,,"2,034,000","4,502,000"
			LongTermDebt,,,,"2,034,000","4,502,000"
			LongTermCapitalLeaseObligation,"2,442,000",,,,
		NonCurrentDeferredLiabilities,"288,000","874,000","210,000","12,075,000","297,000"
			NonCurrentDeferredRevenue,"288,000","874,000","210,000","260,000","297,000"
		DerivativeProductLiabilities,"6,405,000","38,974,000","88,303,000",,"0"
		PreferredSecuritiesOutsideStockEquity,,"0",,"164,168,000","164,168,000"
		OtherNonCurrentLiabilities,"4,006,000","377,838,000","334,667,000","293,000","335,000"
TotalEquityGrossMinorityInterest,"659,638,000","268,163,000","205,726,000","261,237,076","43,468,000"
	StockholdersEquity,"659,638,000","268,163,000","205,726,000","261,237,076","-120,700,000"
		CapitalStock,"28,000","25,000","24,000","345,000,863","4,000"
			PreferredStock,"0",,"0",,
			CommonStock,"28,000","25,000","24,000","345,000,863","4,000"
		AdditionalPaidInCapital,"1,061,938,000","737,735,000","512,808,000","0","9,159,000"
		RetainedEarnings,"-396,154,000","-468,058,000","-307,068,000","-83,763,787","-129,998,000"
		GainsLossesNotAffectingRetainedEarnings,"-6,174,000","-1,539,000","-38,000","160,000","135,000"
	MinorityInterest,"0","0",,"164,168,000","164,168,000"
TotalCapitalization,"659,638,000","268,163,000","205,726,000","261,237,076","-116,198,000"
CommonStockEquity,"659,638,000","268,163,000","205,726,000","261,237,076","-120,700,000"
CapitalLeaseObligations,"3,650,000",,,,
NetTangibleAssets,"600,418,000","268,163,000","205,726,000","261,237,076","-120,700,000"
WorkingCapital,"387,154,000","404,376,000","323,913,000","-71,718,858","39,023,000"
InvestedCapital,"659,638,000","268,163,000","205,726,000","262,337,076","-107,983,000"
TangibleBookValue,"600,418,000","268,163,000","205,726,000","261,237,076","-120,700,000"
TotalDebt,"3,650,000",,,"1,100,000","12,717,000"
NetDebt,,,,"718,356",
ShareIssued,"281,271,000","250,173,000","242,413,000","241,956,549","241,956,549"
OrdinarySharesNumber,"281,271,000","250,173,000","242,413,000","241,956,549","241,956,549"
