name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
	CashFlowFromContinuingInvestingActivities,"-116,551,000","-18,896,000","-37,302,000","-160,109,000","99,756,000","-27,890,000","-181,833,000","-111,477,000","-10,599,000","-7,887,000","-46,271,000","-1,113,000"
		NetPPEPurchaseAndSale,"-4,236,000","-1,143,000","-1,038,000","-916,000","-1,139,000","-1,135,000","-911,000","-1,105,000","-357,000","-1,149,000","-420,000","-296,000"
			PurchaseOfPPE,"-4,236,000","-1,143,000","-1,038,000","-916,000","-1,139,000","-1,135,000","-911,000","-1,105,000","-357,000","-1,149,000","-420,000","-296,000"
		NetIntangiblesPurchaseAndSale,"-779,000","-179,000","0","0",,,,,,,,
			PurchaseOfIntangibles,"-779,000","-179,000","0","0",,,,,,,,
		NetBusinessPurchaseAndSale,,,"0","-195,752,000",,,,"0",,,"0","0"
			PurchaseOfBusiness,,,"0","-195,752,000",,,,"0",,,"0","0"
		NetInvestmentPurchaseAndSale,"84,216,000","-17,574,000","-36,264,000","36,559,000","101,495,000","-26,755,000","-180,922,000","-110,372,000","-10,242,000","-6,738,000","-45,851,000","-817,000"
			PurchaseOfInvestment,"-269,950,000","-92,211,000","-95,645,000","-19,460,000","-62,634,000","-88,580,000","-214,961,000","-149,718,000","-45,277,000","-40,778,000","-70,953,000","-20,612,000"
			SaleOfInvestment,"354,166,000","74,637,000","59,381,000","56,019,000","164,129,000","61,825,000","34,039,000","39,346,000","35,035,000","34,040,000","25,102,000","19,795,000"
FinancingCashFlow,"5,317,000","5,155,000","2,538,000","4,007,000","-6,383,000","1,282,000","9,200,000","398,502,000","-1,102,000","-466,000","-373,000","511,000"
	CashFlowFromContinuingFinancingActivities,"5,317,000","5,155,000","2,538,000","4,007,000","-6,383,000","1,282,000","9,200,000","398,502,000","-1,102,000","-466,000","-373,000","511,000"
		NetCommonStockIssuance,,,"0",,,,"-1,730,000","397,685,000",,,,
			CommonStockIssuance,,,"0",,,,"-1,730,000","397,685,000",,,,
			CommonStockPayments,,,,,,,"-1,730,000",,,,,
		ProceedsFromStockOptionExercised,"12,687,000","5,048,000","2,077,000","4,246,000","1,316,000","2,290,000","1,744,000","817,000","510,000","396,000","112,000","511,000"
		NetOtherFinancingCharges,"-7,370,000","107,000","461,000","-239,000","-7,699,000","-1,008,000","9,186,000",,"-1,612,000","-862,000",,
EndCashPosition,"59,830,000","59,830,000","68,540,000","85,643,000","259,488,000","146,942,000","164,739,000","324,556,000","26,753,000","31,341,000","40,943,000","82,982,000"
	ChangesInCash,"-87,112,000","-8,710,000","-17,103,000","-173,845,000","112,546,000","-17,797,000","-159,817,000","297,803,000","-4,588,000","-9,602,000","-42,039,000","4,382,000"
	BeginningCashPosition,"146,942,000","68,540,000","85,643,000","259,488,000","146,942,000","164,739,000","324,556,000","26,753,000","31,341,000","40,943,000","82,982,000","78,600,000"
CapitalExpenditure,"-5,015,000","-1,322,000","-1,038,000","-916,000","-1,739,000","-1,135,000","-911,000","-1,105,000","-357,000","-1,149,000","-420,000","-296,000"
IssuanceOfCapitalStock,,,"0",,,,"-1,730,000","395,211,000",,,"0","0"
RepurchaseOfCapitalStock,,,,,,,"-1,730,000",,,,,
FreeCashFlow,"19,107,000","3,709,000","16,623,000","-18,659,000","17,434,000","7,676,000","11,905,000","9,673,000","6,756,000","-2,398,000","4,185,000","4,688,000"
