name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,09/30/2006
			WorkInProcess,"121,095,000","110,246,000","103,927,000","101,862,000","99,619,000","118,994,000","124,902,000","137,508,000","124,725,000","136,592,000","137,248,000","169,509,000","170,746,000","182,966,000","195,559,000","214,679,000","213,029,000","226,659,000","201,729,000","198,198,000","205,381,000","185,066,000","200,067,000","204,402,000","219,833,000","200,836,000","202,026,000","188,594,000","176,020,000","164,686,000","158,097,000","150,860,000","146,390,000","142,713,000","131,549,000","137,086,000","139,466,000","143,713,000","136,399,000","129,662,000","128,579,000","129,827,000","130,135,000","138,205,000","116,207,000","109,304,000","126,674,000","142,445,000","126,581,000","100,686,000","103,942,000","96,815,000","105,982,000","116,800,000","141,536,000","146,628,000","170,262,000","156,052,000","161,553,000","226,909,000","200,341,000","195,309,000"
			FinishedGoods,"1,614,145,000","1,405,086,000","1,453,686,000","1,356,324,000","1,315,823,000","1,293,646,000","1,955,264,000","1,723,399,000","1,749,474,000","1,685,708,000","1,872,660,000","1,956,690,000","1,946,239,000","1,764,192,000","1,809,038,000","1,760,327,000","1,696,324,000","1,519,044,000","1,621,622,000","1,665,706,000","1,654,252,000","1,524,271,000","1,657,656,000","1,655,484,000","1,588,023,000","1,440,430,000","1,438,563,000","1,398,952,000","1,344,212,000","1,164,867,000","1,282,209,000","1,058,163,000","1,071,645,000","970,094,000","1,002,330,000","1,012,773,000","1,025,903,000","941,540,000","1,026,684,000","1,124,407,000","1,258,860,000","1,245,947,000","1,360,452,000","1,305,222,000","1,252,314,000","1,057,671,000","1,120,039,000","1,010,654,000","946,675,000","842,380,000","875,393,000","975,944,000","1,026,597,000","1,001,236,000","1,029,746,000","1,005,784,000","889,317,000","817,570,000","883,457,000","855,018,000","944,534,000","960,721,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"215,413,000","214,468,000","211,477,000","215,065,000","206,048,000","198,149,000","197,647,000","197,260,000","168,338,000","168,208,000","168,093,000","166,189,000","156,932,000","154,507,000","153,893,000","154,667,000","146,357,000","147,360,000","280,787,000","149,431,000","270,870,000","271,945,000","278,832,000","139,836,000","324,352,000","325,111,000","339,291,000","181,850,000","244,224,000","236,021,000","238,579,000","172,909,000","197,116,000","193,721,000","196,566,000","168,810,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"215,413,000","214,468,000","211,477,000","215,065,000","206,048,000","198,149,000","197,647,000","197,260,000","168,338,000","168,208,000","168,093,000","166,189,000","156,932,000","154,507,000","153,893,000","154,667,000","146,357,000","147,360,000","280,787,000","149,431,000","270,870,000","271,945,000","278,832,000","139,836,000","324,352,000","325,111,000","339,291,000","181,850,000","244,224,000","236,021,000","238,579,000","172,909,000","197,116,000","193,721,000","196,566,000","168,810,000"
		AssetsHeldForSaleCurrent,"7,959,000","327,157,000","304,124,000","301,986,000","303,045,000",,,,,,,,,,,,,"0","0","0","0","45,897,000","24,466,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"202,015,000","186,503,000","172,617,000","159,715,000","153,358,000","175,995,000","210,617,000","193,422,000","178,244,000","174,634,000","166,727,000","152,925,000","166,123,000","159,231,000","154,909,000","132,757,000","106,800,000","186,496,000","196,875,000","192,603,000","196,216,000","137,535,000","120,792,000","108,066,000","93,283,000","103,679,000","101,602,000","164,440,000","126,319,000","101,064,000","191,610,000","64,835,000","78,446,000","68,654,000","56,714,000","55,655,000","63,285,000","59,126,000","53,387,000","49,530,000","55,074,000","62,511,000","64,694,000","57,305,000","280,787,000","128,607,000","270,870,000","271,945,000","278,832,000","144,033,000","324,352,000","325,111,000",,"165,673,000",,,,"55,068,000",,,,
	TotalNonCurrentAssets,"3,562,131,000","3,543,333,000","3,554,891,000","3,657,375,000","3,705,144,000","4,290,487,000","4,062,463,000","4,081,155,000","3,992,386,000","4,129,421,000","4,147,328,000","4,220,450,000","4,226,138,000","3,738,369,000","3,718,301,000","3,811,140,000","3,927,949,000","3,508,405,000","3,720,697,000","3,658,969,000","3,597,121,000","3,609,314,000","3,742,207,000","2,981,158,000","2,704,381,000","2,701,173,000","2,553,946,000","2,576,059,000","2,387,238,000","2,456,549,000","2,389,074,000","1,827,282,000","1,832,968,000","1,846,382,000","1,577,964,000","1,589,566,000","1,609,567,000","1,604,175,000","1,620,705,000","1,630,528,000","1,688,658,000","1,703,878,000","1,643,721,000","1,653,047,000","1,642,487,000","1,642,331,000","1,500,281,000","1,496,557,000","1,494,897,000","1,504,007,000","1,453,327,000","1,463,574,000","1,467,983,000","1,423,724,000","1,375,257,000","1,354,831,000","1,344,888,000","1,345,149,000","1,365,974,000","1,318,685,000","1,341,236,000","1,443,574,000"
		NetPPE,"793,991,000","805,255,000","813,016,000","844,882,000","874,570,000","1,013,039,000","1,014,865,000","1,045,526,000","1,044,941,000","1,075,683,000","1,057,008,000","1,081,612,000","1,086,142,000","607,688,000","607,649,000","617,302,000","630,669,000","623,991,000","624,602,000","619,883,000","620,393,000","692,464,000","718,999,000","672,807,000","652,126,000","650,462,000","652,391,000","658,789,000","662,809,000","674,379,000","673,295,000","571,744,000","572,575,000","579,883,000","566,776,000","576,580,000","582,382,000","596,158,000","606,011,000","612,515,000","623,872,000","635,406,000","636,409,000","635,612,000","633,132,000","631,254,000","596,458,000","595,687,000","587,469,000","598,808,000","612,911,000","617,072,000","620,786,000","588,189,000","562,963,000","547,162,000","526,498,000","534,286,000","521,282,000","503,052,000","530,882,000","609,048,000"
			GrossPPE,"793,991,000","1,861,723,000","813,016,000","844,882,000","874,570,000","2,146,672,000","1,014,865,000","1,045,526,000","1,044,941,000","2,152,138,000","1,057,008,000","1,081,612,000","1,086,142,000","1,677,525,000","607,649,000","617,302,000","630,669,000","1,637,491,000","624,602,000","619,883,000","620,393,000","1,642,510,000","718,999,000","672,807,000","652,126,000","1,553,121,000","652,391,000","658,789,000","662,809,000","1,538,044,000","673,295,000","571,744,000","572,575,000","1,402,986,000","566,776,000","576,580,000","582,382,000","1,413,377,000",,,,"1,411,647,000",,,,"1,401,387,000",,,,"1,431,001,000",,,,"1,505,146,000","1,539,092,000","1,523,291,000","1,502,627,000","1,510,415,000","1,596,252,000","1,578,022,000","1,605,852,000","1,666,914,000"
				Properties,"443,817,000","0","440,804,000","446,356,000","458,434,000","0","553,748,000","565,849,000","571,005,000","0","581,971,000","597,444,000","601,689,000","0","607,649,000","617,302,000","630,669,000","0","624,602,000","619,883,000","620,393,000","0","718,999,000","672,807,000","652,126,000","0","652,391,000","658,789,000","662,809,000","0","673,295,000","571,744,000","572,575,000","0","566,776,000","576,580,000","582,382,000","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,
				LandAndImprovements,,"26,368,000",,,,"46,576,000",,,,"44,542,000",,,,"44,980,000",,,,"45,882,000",,,,"43,731,000",,,,"43,892,000",,,,"48,109,000",,,,"28,895,000",,,,"26,286,000",,,,"25,378,000",,,,"26,122,000",,,,"28,544,000",,,,"29,633,000",,,,"37,969,000",,,,
				BuildingsAndImprovements,,"430,235,000",,,,"517,379,000",,,,"500,733,000",,,,"500,366,000",,,,"486,893,000",,,,"566,819,000",,,,"535,898,000",,,,"541,096,000",,,,"477,167,000",,,,"483,814,000",,,,"470,555,000",,,,"467,378,000",,,,"478,148,000",,,,"413,375,000",,,,"424,588,000",,,,
				MachineryFurnitureEquipment,,"998,891,000",,,,"1,090,035,000",,,,"1,085,451,000",,,,"1,095,413,000",,,,"1,063,661,000",,,,"977,312,000",,,,"927,999,000",,,,"891,345,000",,,,"872,038,000",,,,"886,413,000",,,,"880,139,000",,,,"868,995,000",,,,"895,336,000",,,,"952,301,000",,,,"1,014,112,000",,,,
				OtherProperties,"350,174,000","363,854,000","372,212,000","398,526,000","416,136,000","467,268,000","461,117,000","479,677,000","473,936,000","487,787,000","475,037,000","484,168,000","484,453,000","2,123,000",,,,"7,133,000",,,,"4,761,000",,,,"3,205,000",,,,"6,054,000",,,,"4,031,000",,,,"3,709,000",,,,,,,,"6,988,000",,,,,,,,"3,794,000",,,,,,,,
				ConstructionInProgress,,"42,375,000",,,,"25,414,000",,,,"33,625,000",,,,"34,643,000",,,,"33,922,000",,,,"49,887,000",,,,"42,127,000",,,,"51,440,000",,,,"20,855,000",,,,"13,155,000",,,,"31,076,000",,,,"31,904,000",,,,"28,973,000",,,,"106,043,000",,,,"33,746,000",,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,499,000",,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,056,468,000",,,,"-1,133,633,000",,,,"-1,076,455,000",,,,"-1,069,837,000",,,,"-1,013,500,000",,,,"-950,046,000",,,,"-902,659,000",,,,"-863,665,000",,,,"-823,103,000",,,,"-817,219,000",,,,"-776,241,000",,,,"-770,133,000",,,,"-832,193,000",,,,"-916,957,000","-976,129,000","-976,129,000","-976,129,000","-976,129,000","-1,074,970,000","-1,074,970,000","-1,074,970,000","-1,057,866,000"
		GoodwillAndOtherIntangibleAssets,"2,373,943,000","2,353,265,000","2,363,630,000","2,406,804,000","2,420,070,000","2,833,647,000","2,747,274,000","2,711,905,000","2,640,551,000","2,756,511,000","2,717,185,000","2,782,159,000","2,788,370,000","2,797,108,000","2,838,672,000","2,869,577,000","2,951,380,000","2,569,864,000","2,512,949,000","2,479,350,000","2,437,413,000","2,383,998,000","2,490,059,000","1,786,104,000","1,550,934,000","1,534,830,000","1,549,192,000","1,548,810,000","1,363,024,000","1,414,321,000","1,436,984,000","994,388,000","999,195,000","1,004,143,000","544,818,000","547,475,000","550,412,000","553,414,000","556,392,000","558,115,000","600,606,000","603,071,000","605,827,000","609,434,000","606,738,000","608,766,000","451,081,000","453,434,000","455,195,000","458,216,000","460,893,000","463,670,000","466,530,000","469,445,000","473,991,000","473,984,000","467,980,000","461,691,000","452,123,000","420,358,000","419,714,000","417,120,000"
			Goodwill,"1,138,667,000","1,133,095,000","1,136,173,000","1,148,021,000","1,150,138,000","1,255,630,000","1,246,113,000","1,233,184,000","1,205,195,000","1,235,711,000","1,223,216,000","1,240,853,000","1,240,652,000","1,241,727,000","1,252,524,000","1,259,010,000","1,282,504,000","1,167,007,000","1,141,942,000","1,132,981,000","1,118,509,000","1,098,540,000","1,142,523,000","947,955,000","838,984,000","834,315,000","837,975,000","835,027,000","712,410,000","723,120,000","721,160,000","626,568,000","626,505,000","626,392,000","432,979,000","432,950,000","433,321,000","433,300,000","433,321,000","433,033,000","433,473,000","433,396,000","432,671,000","432,903,000","430,144,000","430,144,000","322,002,000","322,002,000","322,002,000","322,002,000","322,002,000","322,002,000","322,002,000","322,002,000","318,112,000","316,257,000","312,574,000","310,425,000","308,816,000","281,644,000","281,483,000","278,725,000"
			OtherIntangibleAssets,"1,235,276,000","1,220,170,000","1,227,457,000","1,258,783,000","1,269,932,000","1,578,017,000","1,501,161,000","1,478,721,000","1,435,356,000","1,520,800,000","1,493,969,000","1,541,306,000","1,547,718,000","1,555,381,000","1,586,148,000","1,610,567,000","1,668,876,000","1,402,857,000","1,371,007,000","1,346,369,000","1,318,904,000","1,285,458,000","1,347,536,000","838,149,000","711,950,000","700,515,000","711,217,000","713,783,000","650,614,000","691,201,000","715,824,000","367,820,000","372,690,000","377,751,000","111,839,000","114,525,000","117,091,000","120,114,000","123,071,000","125,082,000","167,133,000","169,675,000","173,156,000","176,531,000","176,594,000","178,622,000","129,079,000","131,432,000","133,193,000","136,214,000","138,891,000","141,668,000","144,528,000","147,443,000","155,879,000","157,727,000","155,406,000","151,266,000","143,307,000","138,714,000","138,231,000","138,395,000"
		NonCurrentDeferredAssets,"326,677,000","327,804,000","327,196,000","351,309,000","355,826,000","373,414,000","200,877,000","200,047,000","188,004,000","203,331,000","257,314,000","264,592,000","257,393,000","249,693,000","191,649,000","218,269,000","233,279,000","234,932,000","504,059,000","480,001,000","467,993,000","464,872,000","471,010,000","461,359,000","452,709,000","445,179,000","278,968,000","291,073,000","293,116,000","294,347,000","211,262,000","208,703,000","207,758,000","207,426,000","405,135,000","406,779,000","414,789,000","397,529,000","396,667,000","394,729,000","396,065,000","394,220,000","401,485,000","408,001,000","402,617,000","319,798,000","452,742,000","447,436,000","452,233,000","357,103,000","379,523,000","382,832,000","380,667,000","321,037,000","338,303,000","333,685,000",,"263,157,000","392,569,000",,,"417,406,000"
			NonCurrentDeferredTaxesAssets,"326,677,000","327,804,000","327,196,000","351,309,000","355,826,000","373,414,000","200,877,000","200,047,000","188,004,000","203,331,000","257,314,000","264,592,000","257,393,000","249,693,000","191,649,000","218,269,000","233,279,000","234,932,000","504,059,000","480,001,000","467,993,000","464,872,000","471,010,000","461,359,000","452,709,000","445,179,000","278,968,000","291,073,000","293,116,000","294,347,000","211,262,000","208,703,000","207,758,000","207,426,000","405,135,000","406,779,000","414,789,000","397,529,000",,,,,"401,485,000","408,001,000","402,617,000","319,798,000","452,742,000","447,436,000","452,233,000","357,103,000","379,523,000","382,832,000","380,667,000","321,037,000","338,303,000","333,685,000",,"263,157,000","392,569,000",,,"417,406,000"
		OtherNonCurrentAssets,"67,520,000","57,009,000","51,049,000","54,380,000","54,678,000","70,387,000","99,447,000","123,677,000","118,890,000","93,896,000","115,821,000","92,087,000","94,233,000","83,880,000","80,331,000","105,992,000","112,621,000","79,618,000","79,087,000","79,735,000","71,322,000","67,980,000","62,139,000","60,888,000","48,612,000","70,702,000","73,395,000","77,387,000","68,289,000","73,502,000","67,533,000","52,447,000","53,440,000","54,930,000","61,235,000","58,732,000","61,984,000","57,074,000","61,635,000","65,169,000","68,115,000","71,181,000","401,485,000","408,001,000","402,617,000","82,513,000","452,742,000","447,436,000","452,233,000","89,880,000","379,523,000","382,832,000",,"45,053,000",,,"350,410,000","86,015,000",,"395,275,000","390,640,000",
TotalLiabilitiesNetMinorityInterest,"6,080,293,000","6,368,943,000","6,826,236,000","6,715,799,000","6,504,772,000","6,884,916,000","7,010,151,000","7,033,640,000","7,069,688,000","6,117,391,000","6,543,056,000","6,742,042,000","6,809,987,000","6,285,675,000","6,584,918,000","6,660,695,000","6,622,080,000","6,208,573,000","6,049,556,000","6,158,645,000","6,097,868,000","5,683,820,000","6,117,809,000","5,564,958,000","4,870,020,000","4,343,149,000","4,569,101,000","4,420,609,000","4,004,697,000","3,835,009,000","4,078,824,000","3,036,590,000","3,027,442,000","2,859,425,000","2,682,913,000","2,805,392,000","2,858,571,000","2,744,834,000","3,162,492,000","3,228,298,000","3,418,467,000","3,353,608,000","3,468,339,000","3,496,976,000","3,456,806,000","3,227,328,000","3,216,766,000","3,151,438,000","3,063,959,000","2,991,845,000","3,198,729,000","3,336,946,000","3,379,837,000","3,348,894,000","3,246,704,000","3,186,824,000","3,158,857,000","3,150,579,000","3,293,239,000","3,349,024,000","3,363,263,000","3,584,968,000"
	CurrentLiabilities,"2,066,031,000","2,327,053,000","2,418,048,000","2,255,956,000","2,003,735,000","2,103,368,000","2,022,746,000","2,002,248,000","1,789,068,000","1,771,439,000","2,096,904,000","2,069,817,000","2,182,435,000","2,030,242,000","2,027,128,000","1,790,811,000","1,677,760,000","1,778,745,000","1,896,629,000","1,778,588,000","1,762,494,000","1,602,922,000","1,872,880,000","1,550,914,000","1,368,512,000","1,503,909,000","1,572,137,000","1,513,690,000","1,400,746,000","1,486,602,000","1,675,955,000","1,155,338,000","1,029,363,000","999,278,000","913,685,000","894,007,000","875,562,000","875,668,000","1,078,876,000","963,443,000","875,533,000","933,719,000","1,037,583,000","1,073,048,000","943,120,000","829,350,000","957,660,000","892,549,000","872,218,000","878,975,000","923,624,000","874,714,000","875,049,000","748,284,000","771,584,000","729,154,000","683,865,000","688,982,000","769,379,000","665,760,000","646,776,000","665,434,000"
		PayablesAndAccruedExpenses,"1,780,107,000","1,875,625,000","1,958,505,000","1,799,652,000","1,548,297,000","1,691,806,000","1,860,780,000","1,720,501,000","1,372,818,000","1,490,190,000","1,587,061,000","1,574,169,000","1,559,432,000","1,583,834,000","1,506,878,000","1,441,536,000","1,337,147,000","1,517,283,000","1,467,270,000","1,350,103,000","1,385,670,000","1,358,696,000","1,420,393,000","1,189,637,000","990,950,000","1,133,305,000","1,154,383,000","1,134,307,000","1,072,931,000","1,116,847,000","1,293,186,000","889,536,000","825,996,000","781,296,000","741,862,000","693,223,000","685,988,000","675,616,000","688,938,000","598,552,000","670,515,000","622,805,000","828,472,000","830,982,000","771,353,000","688,672,000","765,009,000","727,605,000","664,260,000","647,606,000","612,423,000","584,701,000","580,609,000","640,910,000","700,056,000","670,518,000","669,303,000","669,405,000","724,236,000","652,469,000","615,847,000","607,877,000"
			Payables,"1,204,196,000","1,214,847,000","1,239,960,000","1,171,645,000","976,887,000","948,511,000","1,144,190,000","1,152,273,000","925,417,000","959,006,000","997,069,000","1,026,863,000","1,007,420,000","1,029,933,000","975,138,000","935,176,000","813,981,000","867,649,000","852,671,000","784,960,000","756,176,000","761,647,000","757,720,000","664,186,000","530,436,000","672,972,000","637,788,000","661,369,000","613,261,000","621,220,000","673,937,000","563,758,000","492,357,000","466,270,000","440,357,000","442,270,000","419,302,000","403,644,000","429,166,000","394,978,000","401,476,000","622,805,000","505,884,000","563,641,000","471,432,000","412,369,000","461,879,000","460,339,000","373,263,000","351,971,000","292,843,000","288,840,000","289,545,000","325,518,000","322,824,000","320,651,000","309,867,000","289,166,000","291,000,000","254,043,000","232,658,000","203,972,000"
				AccountsPayable,"1,204,196,000","1,214,847,000","1,239,960,000","1,171,645,000","976,887,000","948,511,000","1,144,190,000","1,152,273,000","925,417,000","959,006,000","997,069,000","1,026,863,000","1,007,420,000","1,029,933,000","975,138,000","935,176,000","813,981,000","867,649,000","852,671,000","784,960,000","756,176,000","761,647,000","757,720,000","664,186,000","530,436,000","672,972,000","637,788,000","661,369,000","613,261,000","621,220,000","673,937,000","563,758,000","492,357,000","466,270,000","440,357,000","442,270,000","419,302,000","403,644,000","429,166,000","394,978,000","401,476,000","451,525,000","505,884,000","563,641,000","471,432,000","412,369,000","461,879,000","460,339,000","373,263,000","351,971,000","292,843,000","288,840,000","289,545,000","325,518,000","322,824,000","320,651,000","309,867,000","289,166,000","291,000,000","254,043,000","232,658,000","203,972,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,280,000",,,,,,,,,,,,,,,,,,,,
