name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
DilutedEPS,,"0.14","0.05","0.06","0.12","0.03","0.07","0.02","0.01","0.04","0.37","0.04","0.08","0.07","0.21","0.19","0.04","0.07","0.05","0.07","0.05","0.04","0.01","0.03","0.05","0.18","0.07","0.05","0.06","0.06","0.12","0.05","0.05","0.11","0.06","0.03","0.06","0.06","-0.08","0.01","0.037","0.068",,"0.05","-0.02","0.03",,"0.04","0.06","0.038",,"0.106","0.008","-0.004",,"-0.03","0.269","-0.012",,"0.052","0.04","-0.042",,"0.183","0.26","0.231",,"0.155","0.226","0.25",,"0.242","0.29","0.224",,"0.234","0.318","0.276",,"0.292","0.333"
BasicAverageShares,,"49,145,000","49,102,000","46,883,000","43,378,000","42,495,000","42,368,000","42,346,000","42,212,000","42,048,000","40,614,000","40,187,000","39,886,000","39,649,000","39,493,000","39,327,000","39,204,000","39,066,000","38,460,000","37,992,000","35,716,000","29,416,000","28,834,000","28,195,000","26,819,000","26,604,000","26,540,000","26,476,000","22,869,000","22,577,000","22,564,000","22,482,000","22,235,000","21,823,000","21,323,000","17,036,000","16,891,000","16,819,000","16,733,000","13,842,000","11,746,000","11,624,000",,"10,797,000","8,520,000","5,479,000",,"4,020,000","3,281,667","3,282,000",,"3,282,000","3,282,000","5,687,031",,"5,687,031","5,687,031","5,687,031",,"3,282,000","3,282,000","3,282,000",,"3,282,000","3,282,000","3,282,000",,"3,282,000","3,282,000","3,282,000",,"3,282,000","3,282,000","3,282,000",,"3,282,000","3,282,000","3,282,000",,"3,282,000","3,282,000"
DilutedAverageShares,,"50,306,000","49,981,000","47,825,000","44,125,000","43,331,000","43,337,000","43,440,000","42,763,000","43,009,000","42,090,000","41,446,000","40,839,000","40,626,000","40,822,000","40,635,000","40,679,000","40,088,000","39,353,000","38,589,000","36,544,000","30,409,000","29,486,000","29,024,000","27,513,000","27,489,000","27,560,000","27,082,000","23,401,000","23,226,000","23,209,000","22,690,000","22,443,000","21,949,000","21,329,000","17,331,000","17,111,000","16,939,000","16,733,000","13,961,000","11,754,000","11,638,000",,"10,809,000","8,520,000","5,499,000",,"4,040,000","3,300,000","3,300,000",,"3,300,000","3,300,000","5,687,031",,"5,687,031","5,687,031","5,687,031",,"3,300,000","3,300,000","3,300,000",,"3,300,000","3,300,000","3,300,000",,"3,300,000","3,300,000","3,300,000",,"3,300,000","3,300,000","3,300,000",,"3,300,000","3,300,000","3,300,000",,"3,300,000","3,300,000"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,020,000",,,"876,000","342,000",,"1,659,000",,,,,,,,,,,,"1,295,000","1,259,000","1,391,000","1,380,000","937,000",,,,,,,,,,,,,,,,,,,
TotalExpenses,"90,424,000","21,051,000","24,544,000","23,390,000","21,439,000","21,524,000","22,856,000","22,730,000","20,394,000","22,204,000","21,692,000","21,914,000","20,760,000","20,939,000","14,079,000","24,069,000","24,343,000","23,900,000","25,204,000","24,113,000","22,391,000","21,591,000","23,189,000","19,985,000","18,921,000","18,376,000","19,302,000","19,133,000","16,937,000","16,036,000","14,431,000","15,002,000","13,883,000","12,835,000","13,345,000","12,990,000","11,136,000","10,380,000","9,251,000","9,598,000","8,788,000","7,847,000","7,900,000","7,271,000","6,801,000","6,427,000","6,367,000","6,176,000","6,070,000","5,887,000","4,948,000","6,554,000","6,603,000","6,564,000","6,676,000","6,360,000","7,074,000","6,830,000","6,805,000","6,414,000","6,188,000","6,608,000","6,796,699","5,274,129","4,971,014","6,247,661","4,730,749","4,340,348","4,018,803","4,020,899","3,522,098","3,628,006","3,722,320","3,533,069","3,179,971","3,278,225","3,187,152","3,495,256","3,429,761","2,957,558","2,847,931"
NetIncomeFromContinuingAndDiscontinuedOperation,"17,711,000","7,078,000","2,608,000","2,899,000","5,126,000","1,415,000","3,112,000","900,000","410,000","1,612,000","15,775,000","1,807,000","3,327,000","2,774,000","9,053,000","7,644,000","1,710,000","3,028,000","1,922,000","2,993,000","1,983,000","1,440,000","501,000","949,000","1,484,000","4,997,000","2,051,000","1,570,000","1,534,000","1,594,000","2,858,000","1,103,000","1,253,000","2,372,000","1,261,000","614,000","970,000","949,000","-1,345,000","163,000","431,000","793,000","562,000","578,000","-196,000","185,000","545,000","177,000","166,000","217,000","715,000","601,000","47,000","-21,000","-156,000","-173,000","1,532,000","-69,000","-244,000","172,000","133,000","-138,000","-244,605","602,414","858,382","763,375","361,952","511,510","746,486","824,444","930,684","797,296","956,521","739,118","743,771","770,696","1,050,005","909,702","721,106","963,054","1,099,689"
NormalizedIncome,"15,721,853.444","7,092,792.181","2,608,959.768","2,945,424.163","3,074,612.903","1,414,056.937","922,824.034","916,145.24","944,530.097","1,808,614.187","15,132,506.833","1,807,000","2,734,813.324","2,775,920.189","8,866,382.207","3,342,125.629","1,780,619.902","2,961,646.744","1,967,957.447","3,031,456.828","2,036,768.025","1,461,862.637","164,896.552","924,992.337","1,501,869.737","2,191,032.037","1,982,833.41","1,665,035.736","1,562,270.19","1,701,909.463","462,770.154","1,103,000","1,275,976.814","2,454,162.162","1,268,545.521","614,000","1,007,320.93","956,505.233","-1,340,450","216,188.755","444,956.204","804,156.757","741,290.21","191,157.434","-212,000","199,809.365","64,696.113","237,694.215","171,764.384","245,777.251","1,184,868.54","139,166.667","47,000","5,650","-156,000","-173,000","-1,664,800","-48,200","-147,150","105,050","109,600","-125,000","-244,605","602,414","858,382","763,375","361,952","511,510","746,486","824,444","930,684","797,296","956,521","739,118","743,771","770,696","1,050,005","909,702","721,106","963,054","1,099,689"
InterestIncome,"81,000","14,000","13,000","31,000","23,000","49,000","72,000","71,000","73,000","62,000","109,000","141,000","164,000","245,000","753,000","84,000","119,000","99,000","29,000","142,000","101,000","138,000","90,000","164,000","78,000","97,000","69,000","73,000","162,000","9,000","19,000","31,000","19,000","21,000","22,000","26,000","69,000","19,000","16,000","121,000","83,000","70,000","81,000","264,000","55,000","60,000","9,000","7,000","5,000","7,000","6,000","8,000","11,000","11,000","28,000","30,000","39,000","85,000","128,000","157,000","155,000","136,000","-203,196","35,641","400,239","153,316","113,663","181,739","41,010","175,509","59,643","81,771","166,402","136,875","19,179","45,911","167,030","135,670","83,804","80,499","128,128"
InterestExpense,"24,493,000","6,061,000","6,147,000","6,142,000","6,143,000","6,132,000","6,209,000","6,400,000","6,468,000","6,693,000","6,547,000","6,679,000","6,526,000","6,533,000","4,871,000","6,951,000","6,854,000","6,501,000","6,493,000","6,376,000","5,629,000","5,153,000","5,018,000","4,669,000","4,748,000","4,804,000","4,246,000","3,740,000","3,516,000","3,408,000","2,996,000","2,762,000","2,449,000","2,372,000","2,486,000","2,602,000","2,613,000","2,449,000","3,471,000","1,815,000","1,734,000","1,712,000","1,451,000","1,430,000","1,445,000","1,402,000","1,410,000","1,401,000","1,402,000","1,407,000","1,414,000","1,437,000","1,470,000","1,428,000","1,522,000","1,508,000","1,425,000","1,402,000","1,395,000","1,375,000","1,357,000","1,275,000","1,356,794","1,228,724","1,402,913","1,307,569","1,117,730","970,109","911,737","770,060","713,200","801,090","581,295","568,550","346,054","308,501","331,304","337,519","524,143","367,031","322,888"
NetInterestIncome,"-24,412,000","-6,047,000","-6,134,000","-6,111,000","-6,120,000","-6,083,000","-6,137,000","-6,329,000","-6,395,000","-6,631,000","-6,438,000","-6,538,000","-6,362,000","-6,288,000","-4,118,000","-6,867,000","-6,735,000","-6,402,000","-6,464,000","-6,234,000","-5,528,000","-5,015,000","-4,928,000","-4,505,000","-4,670,000","-4,707,000","-4,177,000","-3,667,000","-3,354,000","-3,399,000","-2,977,000","-2,731,000","-2,430,000","-2,351,000","-2,464,000","-2,576,000","-2,544,000","-2,430,000","-3,455,000","-1,694,000","-1,651,000","-1,642,000","-1,370,000","-1,166,000","-1,390,000","-1,342,000","-1,401,000","-1,394,000","-1,397,000","-1,400,000","-1,408,000","-1,429,000","-1,459,000","-1,417,000","-1,494,000","-1,478,000","-1,386,000","-1,317,000","-1,267,000","-1,218,000","-1,202,000","-1,139,000","-1,559,990","-1,193,083","-1,002,674","-1,154,253","-1,004,067","-788,370","-870,727","-594,551","-653,557","-719,319","-414,893","-431,675","-326,875","-262,590","-164,274","-201,849","-440,339","-286,532","-194,760"
EBIT,"41,060,000","13,351,000","8,906,000","9,188,000","9,615,000","7,660,000","9,471,000","7,419,000","6,983,000","8,427,000","22,866,000","8,630,000","9,333,000","9,490,000","14,167,000","14,903,000","8,693,000","9,864,000","8,608,000","9,642,000","7,862,000","6,791,000","5,627,000","5,713,000","6,268,000","10,048,000","6,425,000","5,391,000","5,200,000","5,120,000","3,579,000","3,957,000","3,786,000","4,888,000","3,859,000","3,327,000","3,688,000","3,500,000","2,104,000","2,064,000","2,282,000","2,637,000","2,595,000","1,773,000","1,249,000","1,701,000","2,259,000","1,764,000","1,767,000","1,829,000","2,517,000","2,427,000","1,611,000","1,491,000","1,404,000","1,313,000","715,000","1,348,000","1,790,000","1,391,000","1,380,000","937,000","279,637","2,202,314","2,805,836","1,262,710","1,700,806","1,864,281","2,251,606","2,291,741","2,456,535","2,294,850","2,373,422","1,953,357","1,736,141","1,755,858","2,298,465","2,041,883","1,879,107","2,155,206","2,366,529"
EBITDA,"70,908,000"
ReconciledCostOfRevenue,"40,536,000","10,091,000","10,463,000","10,378,000","9,604,000","8,877,000","9,966,000","9,699,000","8,780,000","10,133,000","9,670,000","9,528,000","9,233,000","8,473,000","5,116,000","11,627,000","10,323,000","10,365,000","11,549,000","11,285,000","9,862,000","9,414,000","9,639,000","8,318,000","7,987,000","8,148,000","8,787,000","8,297,000","7,264,000","6,987,000","5,997,000","6,792,000","6,393,000","5,970,000","6,469,000","6,818,000","5,360,000","4,863,000","4,053,000","5,028,000","4,635,000","3,923,000","4,338,000","3,614,000","3,076,000","2,974,000","3,208,000","3,083,000","3,039,000","2,953,000","3,222,000","3,264,000","3,268,000","3,427,000","3,601,000","3,348,000","3,180,000","3,244,000","-298,000","3,379,000","2,922,000","2,793,000","2,912,433","2,384,864","2,774,866","2,528,771","2,311,891","2,132,142","1,997,307","1,705,107","1,561,128","1,534,520","1,607,800","1,548,000","1,328,968","1,497,883","1,087,329","1,448,086","1,604,600","1,417,162","1,386,720"
ReconciledDepreciation,"29,848,000","7,911,000","7,492,000","7,340,000","7,105,000","7,013,000","7,191,000","7,171,000","6,970,000","6,971,000","6,875,000","6,789,000","6,612,000","6,464,000","3,579,000","7,483,000","7,396,000","7,221,000","7,304,000","7,247,000","6,681,000","6,008,000","6,095,000","5,449,000","5,521,000","5,392,000","5,373,000","5,149,000","4,675,000","4,564,000","3,911,000","3,998,000","3,908,000","3,908,000","3,646,000","3,450,000","3,260,000","3,073,000","2,974,000","2,682,000","2,290,000","2,283,000","1,651,000","2,162,000","1,947,000","1,989,000","1,902,000","1,830,000","1,759,000","1,734,000","1,799,000","1,741,000","1,710,000","1,708,000","1,600,000","1,912,000","1,724,000","1,623,000","1,492,000","1,622,000","1,617,000","1,612,000","1,696,248","1,831,909","1,389,007","1,558,836","1,822,269","1,463,640","1,446,360","1,366,606","1,385,422","1,321,589","1,282,091","1,234,320","1,234,625","1,178,874","1,187,727","1,156,821","1,095,096","990,592","961,364"
NetIncomeFromContinuingOperationNetMinorityInterest,"15,878,000","7,078,000","2,608,000","2,899,000","3,293,000","1,415,000","3,112,000","900,000","410,000","1,612,000","15,882,000","1,807,000","2,626,000","2,774,000","9,053,000","7,644,000","1,710,000","3,028,000","1,922,000","2,993,000","1,983,000","1,440,000","501,000","949,000","1,484,000","4,997,000","2,043,000","1,526,000","1,567,000","1,602,000","461,000","1,103,000","1,253,000","2,372,000","1,261,000","614,000","970,000","949,000","-1,345,000","163,000","431,000","793,000","995,000","192,000","-212,000","185,000","545,000","177,000","166,000","217,000","715,000","601,000","47,000","-21,000","-156,000","-173,000","-1,709,000","-69,000","-244,000","172,000","133,000","-138,000","-244,605","602,414","858,382","763,375","361,952","511,510","746,486","824,444","930,684","797,296","956,521","739,118","743,771","770,696","1,050,005","909,702","721,106","963,054","1,099,689"
TotalUnusualItemsExcludingGoodwill,"160,000","-15,000","-1,000","-48,000","224,000","1,000","2,252,000","-18,000","-657,000","-207,000","753,000","0","-113,000","-2,000","187,000","4,365,000","-74,000","69,000","-48,000","-40,000","-56,000","-23,000","361,000","26,000","-18,000","2,892,000","63,000","-148,000","5,000","-105,000","-2,000",,"-24,000","-85,000","-8,000",,"-40,000","-8,000","-7,000","-77,000","-16,000","-12,000","268,000","1,000","0","-18,000","511,000","-72,000","-8,000","-33,000","-495,000","489,000",,"-41,000","0","0","-68,000","-32,000","-149,000","103,000","36,000","-20,000",,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"160,000","-15,000","-1,000","-48,000","224,000","1,000","2,252,000","-18,000","-657,000","-207,000","753,000","0","-113,000","-2,000","187,000","4,365,000","-74,000","69,000","-48,000","-40,000","-56,000","-23,000","361,000","26,000","-18,000","2,892,000","63,000","-148,000","5,000","-105,000","-2,000",,"-24,000","-85,000","-8,000",,"-40,000","-8,000","-7,000","-77,000","-16,000","-12,000","268,000","1,000","0","-18,000","511,000","-72,000","-8,000","-33,000","-495,000","489,000",,"-41,000","0","0","-68,000","-32,000","-149,000","103,000","36,000","-20,000",,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"70,748,000","21,277,000","16,399,000","16,576,000","16,496,000","14,672,000","14,410,000","14,608,000","14,610,000","15,605,000","28,988,000","15,419,000","16,058,000","15,956,000","17,559,000","18,021,000","16,163,000","17,016,000","15,960,000","16,929,000","14,599,000","12,822,000","11,361,000","11,136,000","11,807,000","12,548,000","11,735,000","10,688,000","9,870,000","9,789,000","7,492,000","7,955,000","7,718,000","8,881,000","7,513,000","6,777,000","6,988,000","6,581,000","5,085,000","5,253,000","4,961,000","5,193,000","4,594,000","3,934,000","3,210,000","3,708,000","3,650,000","3,666,000","3,534,000","3,596,000","4,811,000","3,679,000","3,321,000","3,240,000","3,004,000","3,225,000","2,574,000","3,003,000","3,431,000","2,910,000","2,962,000","2,569,000","1,975,885","4,034,223","4,194,844","2,821,546","3,523,075","3,327,921","3,697,966","3,658,347","3,841,957","3,616,439","3,655,513","3,187,677","2,970,766","2,934,732","3,486,192","3,198,704","2,974,203","3,145,798","3,327,893"
TaxRateForCalcs,"0.024","0.014","0.04","0.033","0.025","0.057","0.028","0.103","0.186","0.05","0.005","0.052","0.037","0.04","0.002","0.014","0.046","0.038","0.043","0.039","0.04","0.049","0.069","0.077","0.007","0.03","0.045","0.061","0.054","0.048","0.115","0.062","0.043","0.033","0.057","0.124","0.067","0.062","0.35","0.309","0.128","0.07","0.053","0.157","0.35","0.177","0.06","0.157","0.279","0.128","0.051","0.056","0.4","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"3,853.444","-207.819","-40.232","-1,575.837","5,612.903","56.937","62,824.034","-1,854.76","-122,469.903","-10,385.813","3,506.833","0","-4,186.676","-79.811","382.207","63,125.629","-3,380.098","2,646.744","-2,042.553","-1,543.172","-2,231.975","-1,137.363","24,896.552","1,992.337","-130.263","86,032.037","2,833.41","-8,964.264","270.19","-5,090.537","-229.846","0","-1,023.186","-2,837.838","-454.479","0","-2,679.07","-494.767","-2,450","-23,811.245","-2,043.796","-843.243","14,290.21","157.434","0","-3,190.635","30,696.113","-11,305.785","-2,235.616","-4,222.749","-25,131.46","27,166.667","0","-14,350","0","0","-23,800","-11,200","-52,150","36,050","12,600","-7,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
