name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,12/31/2017
			AccumulatedDepreciation,,"-15,310,000",,,,"-10,944,000",,,,"-8,073,000",,,,"-5,107,000",,,"-1,764,591"
		GoodwillAndOtherIntangibleAssets,"50,650,000","51,652,000","52,820,000","54,110,000","55,400,000","56,690,000","58,428,000","60,165,000","61,902,000","63,641,000","65,980,000","68,318,000","70,570,000","72,655,000","75,649,435","78,763,598","85,000,698"
			Goodwill,"36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,260,000","36,259,666","36,259,666","36,259,666"
			OtherIntangibleAssets,"14,390,000","15,392,000","16,560,000","17,850,000","19,140,000","20,430,000","22,168,000","23,905,000","25,642,000","27,381,000","29,720,000","32,058,000","34,310,000","36,395,000","39,389,769","42,503,932","48,741,032"
		NonCurrentAccountsReceivable,"1,009,000","644,000",,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,902,000","2,032,000",,,,"0","0","83,000","359,000","741,000","2,032,000","1,932,000","2,817,000","2,267,000","0","2,779,388","1,748,854"
			NonCurrentDeferredTaxesAssets,,,,,,"0","0","83,000","359,000","741,000","2,032,000","1,932,000","2,817,000","2,267,000","0","2,779,388","1,748,854"
		NonCurrentPrepaidAssets,"948,000","1,010,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"3,896,000","3,748,000","7,973,000","4,678,000","2,981,000","3,036,000","2,328,000","1,954,000","1,388,000","1,415,000","1,744,000","1,993,000","2,193,000","1,874,000","639,119","900,962","1,706,693"
TotalLiabilitiesNetMinorityInterest,"196,954,000","197,496,000","185,752,000","181,247,000","181,239,000","165,212,000","172,120,000","173,045,000","165,289,000","171,339,000","191,288,000","249,417,000","219,805,000","181,366,000","219,889,792","186,877,086","180,150,792"
	CurrentLiabilities,"113,732,000","116,859,000","104,206,000","98,695,000","87,512,000","83,941,000","89,209,000","88,944,000","79,427,000","83,716,000","101,905,000","123,273,000","123,025,000","68,040,000","110,309,271","81,476,890","72,624,330"
		PayablesAndAccruedExpenses,"104,760,000","109,586,000","97,143,000","91,869,000","77,011,000","74,147,000","79,563,000","79,406,000","69,892,000","74,177,000","91,019,000","113,765,000","114,613,000","61,760,000","106,230,644","75,825,654","67,618,434"
			Payables,"98,033,000","100,428,000","89,463,000","85,043,000","70,851,000","68,293,000","70,811,000","71,858,000","62,910,000","66,067,000","83,887,000","109,660,000","111,556,000","57,466,000","92,212,583","69,812,952","64,390,653"
				AccountsPayable,"17,219,000","23,151,000","13,696,000","14,009,000","11,181,000","12,771,000","9,890,000","9,560,000","10,298,000","13,401,000","14,100,000","14,451,000","14,234,000","11,438,000","14,060,179","10,862,718","8,919,796"
				TotalTaxPayable,"5,322,000","4,908,000","1,199,000","1,486,000","4,408,000","1,276,000","866,000","3,423,000","2,102,000","2,345,000","2,330,000","1,467,000","1,054,000","745,000",,"840,289","318,792"
					IncomeTaxPayable,,,,,,,,,,,,,,,,"180,352",
				OtherPayable,"75,492,000","72,369,000","74,568,000","69,548,000","55,262,000","54,246,000","60,055,000","58,875,000","50,510,000","50,321,000","67,457,000","93,742,000","96,268,000","45,283,000","78,152,404","58,109,945","55,152,065"
			CurrentAccruedExpenses,"6,727,000","9,158,000","7,680,000","6,826,000","6,160,000","5,854,000","8,752,000","7,548,000","6,982,000","8,110,000","7,132,000","4,105,000","3,057,000","4,294,000","14,018,061","6,012,702","3,227,781"
				InterestPayable,,,,,,,"12,000","12,000","15,000","17,000","1,185,000","1,226,000",,"1,009,000",,,"0"
		CurrentProvisions,,,,,,,,,,,,,,"621,000",,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,"1,998,000","1,419,000","1,603,000","2,344,000",,"1,572,609","1,092,460"
		CurrentDebtAndCapitalLeaseObligation,"5,416,000","3,882,000","3,882,000","3,882,000","7,682,000","7,044,000","7,044,000","7,044,000","7,044,000","7,044,000","6,405,000","5,767,000","4,498,000","3,936,000","4,078,627","4,078,627","3,913,436"
			CurrentDebt,"3,882,000","3,882,000","3,882,000","3,882,000","7,682,000","7,044,000","7,044,000","7,044,000","7,044,000","7,044,000","6,405,000","5,767,000","4,498,000","3,936,000","4,078,627","4,078,627","3,913,436"
				CurrentNotesPayable,,,,,,,,,,,,,,,,"115,000",
				OtherCurrentBorrowings,"3,882,000","3,882,000","3,882,000","3,882,000","7,682,000","7,044,000","7,044,000","7,044,000","7,044,000",,,,,,,,
			CurrentCapitalLeaseObligation,"1,534,000",,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"3,556,000","3,391,000","3,181,000","2,944,000","2,819,000","2,750,000","2,602,000","2,494,000","2,491,000","2,495,000","2,483,000","2,322,000","2,311,000",,,,
			CurrentDeferredRevenue,"3,556,000","3,391,000","3,181,000","2,944,000","2,819,000","2,750,000","2,602,000","2,494,000","2,491,000","2,495,000","2,483,000","2,322,000","2,311,000",,,,
		OtherCurrentLiabilities,,,,,,,"1,053,000","761,000","718,000","718,000","1,342,000","1,851,000","1,735,000","761,000",,"1,601,293","3,227,781"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"83,222,000","80,637,000","81,546,000","82,552,000","93,727,000","81,271,000","82,911,000","84,101,000","85,862,000","87,623,000","89,383,000","126,144,000","96,780,000","113,326,000","109,580,521","105,400,196","107,526,462"
		LongTermDebtAndCapitalLeaseObligation,"81,745,000","79,211,000","80,181,000","81,152,000","93,179,000","80,579,000","82,340,000","84,101,000","85,862,000","87,623,000","89,383,000","126,144,000","96,780,000","113,326,000","104,423,502","105,400,196","107,526,462"
			LongTermDebt,"78,240,000","79,211,000","80,181,000","81,152,000","93,179,000","80,579,000","82,340,000","84,101,000","85,862,000","87,623,000","89,383,000","126,144,000","96,780,000","113,326,000","104,423,502","105,400,196","107,526,462"
			LongTermCapitalLeaseObligation,"3,505,000",,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,477,000","1,426,000","1,365,000","1,400,000","548,000","692,000","571,000",,,,,,,,"5,157,019","9,215,000",
			NonCurrentDeferredTaxesLiabilities,"1,477,000","1,426,000","1,365,000","1,400,000","548,000","692,000","571,000",,,,,,,,"5,157,019",,
		RestrictedCommonStock,,,,,,,,,,,,,,,,"161,047,380",
TotalEquityGrossMinorityInterest,"152,734,000","143,040,000","132,354,000","121,176,000","105,564,000","94,261,000","82,103,000","71,896,000","62,229,000","55,967,000","49,619,000","44,960,000","47,248,000","44,473,000","37,930,164","37,904,198","35,902,119"
	StockholdersEquity,"152,734,000","143,040,000","132,354,000","121,176,000","105,564,000","94,261,000","82,103,000","71,896,000","62,229,000","55,967,000","49,619,000","44,960,000","47,248,000","44,473,000","37,930,164","37,904,198","35,902,119"
		CapitalStock,"4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,619","0","0"
			CommonStock,"4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,619","0","0"
		AdditionalPaidInCapital,"68,431,000","66,875,000","65,036,000","64,009,000","61,640,000","59,310,000","56,793,000","56,098,000","55,412,000","54,694,000","53,748,000","53,118,000","62,515,000","61,889,000","60,203,431","46,790,540","46,077,943"
		RetainedEarnings,"93,457,000","81,803,000","68,671,000","57,164,000","43,937,000","34,960,000","25,340,000","15,842,000","6,864,000","1,176,000","-4,165,000","-8,203,000","-15,277,000","-17,418,000","-22,281,866","-8,868,870","-10,173,453"
		TreasuryStock,"9,194,000","5,566,000","1,205,000",,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"36,000","-76,000","-152,000","-1,000","-17,000","-13,000","-34,000","-48,000","-51,000","93,000","32,000","41,000","6,000","-2,000","4,980","-17,472","-2,371"
TotalCapitalization,"230,974,000","222,251,000","212,535,000","202,328,000","198,743,000","174,840,000","164,443,000","155,997,000","148,091,000","143,590,000","139,002,000","171,104,000","144,028,000","157,799,000","142,353,666","143,304,394","143,428,581"
CommonStockEquity,"152,734,000","143,040,000","132,354,000","121,176,000","105,564,000","94,261,000","82,103,000","71,896,000","62,229,000","55,967,000","49,619,000","44,960,000","47,248,000","44,473,000","37,930,164","37,904,198","35,902,119"
CapitalLeaseObligations,"5,039,000",,,,,,,,,,,,,,,,
NetTangibleAssets,"102,084,000","91,388,000","79,534,000","67,066,000","50,164,000","37,571,000","23,675,000","11,731,000","327,000","-7,674,000","-16,361,000","-23,358,000","-23,322,000","-28,182,000","-37,719,271","-40,859,400","-49,098,579"
WorkingCapital,"151,488,000","146,686,000","139,056,000","131,003,000","127,079,000","102,785,000","91,488,000","81,060,000","71,387,000","64,511,000","57,696,000","87,790,000","57,721,000","70,610,000","61,696,836","51,614,790","46,481,542"
InvestedCapital,"234,856,000","226,133,000","216,417,000","206,210,000","206,425,000","181,884,000","171,487,000","163,041,000","155,135,000","150,634,000","145,407,000","176,871,000","148,526,000","161,735,000","146,432,293","147,383,021","147,342,017"
TangibleBookValue,"102,084,000","91,388,000","79,534,000","67,066,000","50,164,000","37,571,000","23,675,000","11,731,000","327,000","-7,674,000","-16,361,000","-23,358,000","-23,322,000","-28,182,000","-37,719,271","-40,859,400","-49,098,579"
TotalDebt,"87,161,000","83,093,000","84,063,000","85,034,000","100,861,000","87,623,000","89,384,000","91,145,000","92,906,000","94,667,000","95,788,000","131,911,000","101,278,000","117,262,000","108,502,129","109,478,823","111,439,898"
NetDebt,,,,,"45,774,000","12,716,000",,,,"8,550,000","1,599,000","25,027,000","16,539,000","44,233,000","26,011,731","48,142,855","52,284,280"
ShareIssued,"38,885,736","38,820,222","38,739,480","38,585,724","38,362,788","38,217,125","38,059,737","38,035,279","38,034,711","38,034,389","38,005,623","37,982,848","36,182,783","36,182,783","36,182,783","36,182,783","36,182,783"
OrdinarySharesNumber,"38,319,826","38,478,700","38,669,040","38,585,724","38,362,788","38,217,125","38,059,737","38,035,279","38,034,711","38,034,389","38,005,623","37,982,848","36,182,783","36,182,783","36,182,783","36,182,783","36,182,783"
TreasurySharesNumber,"565,910","341,522","70,440",,,,,,,,,,,,,,
