name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
		CashDividendsPaid,"-26,671,000","-6,689,000","-6,689,000","-6,689,000","-6,604,000","-6,399,000","-6,280,000","-6,116,000","-6,083,000","-6,547,000","-6,417,000","-6,364,000","-6,213,000","-6,017,000","-5,986,000","-5,903,000","-5,708,000","-5,613,000","-5,577,000","-5,488,000","-5,379,000","-5,359,000","-5,207,000","-4,903,000","-4,907,000","-4,918,000","-4,759,000","-4,439,000","-4,436,000","-4,415,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,412,000","-4,418,000","-4,417,000","-4,419,000","-4,418,000","-4,418,000","-4,419,000","-4,418,000","-4,425,000","-4,428,000","-4,428,000","-4,428,000","-8,858,000","-8,856,000","-8,856,000","-8,856,938","-8,310,781","-7,355,281","-6,128,479","-5,704,867","-5,144,867","-5,162,927","-4,877,059","-4,592,321","-4,579,946","-4,579,272","-4,577,922","-4,406,419","-4,065,064","-4,060,263","-3,642,856","-3,486,286","-3,329,575","-6,654,018","-2,920,835","-2,517,961","-2,316,526","-2,115,087","-2,115,086","-2,112,639",,
			CommonStockDividendPaid,"-26,671,000","-6,689,000","-6,689,000","-6,689,000","-6,604,000","-6,399,000","-6,280,000","-6,116,000","-6,083,000","-6,547,000","-6,417,000","-6,364,000","-6,213,000","-6,017,000","-5,986,000","-5,903,000","-5,708,000","-5,613,000","-5,577,000","-5,488,000","-5,379,000","-5,359,000","-5,207,000","-4,903,000","-4,907,000","-4,918,000","-4,759,000","-4,439,000","-4,436,000","-4,415,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,410,000","-4,412,000","-4,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000","0","0","0","2,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-2,821,000","-68,000","-1,507,000","-1,000","-1,245,000","432,000","-2,625,000","50,434,000","-216,000","-98,000","-1,495,000","-181,000","-130,000","-327,000","-1,941,000","-122,000","-105,000","-1,323,000","-110,000","-1,953,000","-59,000","-87,000","-875,000","-99,000","-8,000","-2,000","-1,176,000","-135,000","-1,718,000","-242,000","-1,000","75,000","-2,722,000",,,"981,000","-673,000",,,"493,000","15,000","-1,492,000","-2,065,000","1,096,000","1,050,000","978,000","-682,000","-84,000","-118,000","-1,419,000","96,000","6,000","-1,932,000","-158,000","-19,000","-229,000","-2,827,537","-699,629","-292,834","-379,959","-268,000","-5,000","-1,514,468","-37,501","-161,261",,,"0","-105,000","0","-111,233","-693,220","-252,160","15,067","58,664","65,129",,,,"-1","0",,
EndCashPosition,"1,644,000","1,644,000","1,447,000","846,000","1,465,000","5,074,000","1,554,000","2,469,000","2,484,000","1,633,000","1,801,000","15,748,000","265,000","1,696,000","398,000","1,971,000","2,421,000","1,819,000","4,503,000","5,012,000","7,002,000","5,014,000","5,780,000","6,152,000","5,022,000","5,802,000","13,806,000","3,808,000","7,823,000","5,523,000","6,380,000","6,314,000","7,775,000","6,390,000","9,090,000","13,900,000","16,987,000","8,823,000","11,555,000","10,155,000","9,327,000","7,693,000","5,772,000","6,732,000","7,776,000","8,871,000","6,434,000","7,734,000","6,468,000","4,261,000","6,374,000","5,276,000","4,566,000","10,529,000","5,756,000","6,493,000","5,426,000","6,916,356","5,530,949","8,838,658","3,491,495","2,973,135","5,996,680","731,744","456,314","311,090","15,393,252","503,776","766,922","19,174,183","23,383,544","65,954,840","59,902,376","101,814,262","102,253,660","101,166,221","92,073,350","96,165,459","88,136,934","91,929,328","70,657,117","89,351,798","90,378,659"
	ChangesInCash,"-3,430,000","197,000","601,000","-619,000","-3,609,000","3,520,000","-915,000","-15,000","851,000","-168,000","-13,947,000","15,483,000","-1,431,000","1,298,000","-1,606,000","-450,000","602,000","-2,684,000","-509,000","-1,990,000","1,988,000","-766,000","-372,000","1,130,000","-780,000","-8,004,000","9,998,000","-4,015,000","2,300,000","-857,000","66,000","-1,461,000","1,385,000","-2,700,000","-4,810,000","-2,789,000","8,164,000","-2,732,000","1,400,000","828,000","1,634,000","1,921,000","-960,000","-1,044,000","-1,095,000","2,437,000","-1,300,000","1,266,000","2,207,000","-2,113,000","1,098,000","710,000","-5,963,000","4,773,000","-737,000","1,067,000","-1,490,698","1,385,407","-3,307,709","5,347,163","518,360","-3,023,545","5,264,936","275,430","145,224","-15,082,162","14,889,476","-263,146","-18,407,261","-4,209,361","-42,571,296","6,052,464","-41,911,886","-439,398","1,087,439","9,092,871","-4,092,109","8,028,525","-3,792,394","21,272,211","-18,694,681","-1,026,861","-41,445,421"
	BeginningCashPosition,"5,074,000","1,447,000","846,000","1,465,000","5,074,000","1,554,000","2,469,000","2,484,000","1,633,000","1,801,000","15,748,000","265,000","1,696,000","398,000","2,004,000","2,421,000","1,819,000","4,503,000","5,012,000","7,002,000","5,014,000","5,780,000","6,152,000","5,022,000","5,802,000","13,806,000","3,808,000","7,823,000","5,523,000","6,380,000","6,314,000","7,775,000","6,390,000","9,090,000","13,900,000","16,987,000","8,823,000","11,555,000","10,155,000","9,327,000","7,693,000","5,772,000","6,732,000","7,776,000","8,871,000","6,434,000","7,734,000","6,468,000","4,261,000","6,374,000","5,276,000","4,566,000","10,529,000","5,756,000","6,493,000","5,426,000","6,916,356","5,530,949","8,838,658","3,491,495","2,973,135","5,996,680","731,744","456,314","311,090","15,393,252","503,776","766,922","19,174,183","23,383,544","65,954,840","59,902,376","101,814,262","102,253,660","101,166,221","92,073,350","96,165,459","88,136,934","91,929,328","70,657,117","89,351,798","90,378,659","131,824,080"
InterestPaidSupplementalData,"12,106,000","4,464,000","1,157,000","5,310,000","1,175,000","1,999,000","2,413,000","2,405,000","2,488,000","2,617,000","2,142,000","1,966,000","9,048,000","-4,853,000","1,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,991","-1,567","-1,217","-27,012","-15,292","-38,823",,,,
IssuanceOfCapitalStock,"10,322,000","0","0","0","10,322,000","9,037,000","7,491,000",,"0","1,482,000","7,315,000","4,190,000","8,772,000","4,258,000","28,000","8,098,000","6,965,000","2,361,000","4,567,000","54,513,000","3,588,000","0","17,344,000","0","0","0","19,665,000","0","576,000",,,"0",,,,"0","0","0","0","0","0","0","38,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"292,700,000","23,300,000","188,200,000","39,400,000","41,800,000","186,100,000","121,500,000","-14,113,000","62,600,000","32,900,000","123,113,000","47,900,000","57,800,000","6,000,000","116,500,000","9,300,000","22,200,000","26,300,000","61,100,000","30,700,000","37,700,000","46,100,000","24,200,000","26,000,000","41,000,000","21,500,000","14,500,000","38,500,000","15,500,000","34,000,000","59,500,000","17,800,000","13,800,000","34,800,000","42,400,000","16,300,000","17,000,000","7,500,000","44,000,000","5,000,000","37,000,000","21,900,000","11,000,000","10,300,000","59,000,000","40,800,000","10,000,000","16,500,000","2,900,000","2,600,000","2,900,000","2,000,000","7,500,000","16,800,000","22,500,000","49,200,000","55,518,000","20,900,000","75,000,000","27,800,000","130,900,000","77,000,000","69,900,000",,"43,310,000","27,855,000","41,925,000","18,200,000","36,400,000","50,000,000","50,400,000","81,222,881","13,020,666",,,,,,,,,,
RepaymentOfDebt,"-305,313,000","-59,800,000","-173,613,000","-11,900,000","-60,000,000","-168,700,000","-133,200,000","-30,200,000","-21,200,000","-31,600,000","-60,400,000","-40,300,000","-50,800,000","-55,900,000","-66,800,000","-16,300,000","-33,000,000","-29,000,000","-23,600,000","-19,900,000","-9,600,000","-20,200,000","-67,300,000","-28,000,000","-25,000,000","-21,700,000","-84,300,000","-15,800,000","-25,000,000","-3,400,000","-12,700,000","-16,200,000","-38,900,000","-22,300,000","-41,600,000","-28,000,000","-13,800,000","-7,900,000","-47,000,000","-33,500,000","-15,500,000","-13,000,000","-53,500,000","-3,100,000","0","-32,200,000","-2,200,000","-28,600,000","-27,000,000","-23,000,000","-12,500,000","-10,700,000","-69,170,000","-9,900,000","-27,060,000","-31,260,000","-45,887,000","-59,272,000","-57,609,000","-44,548,000","-90,012,000","-41,886,000","-34,707,000",,"-55,764,000","-23,278,723","-39,235,341","-19,755,936","-40,910,000","-31,300,000","-50,743,547",,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,"0","0","0","0","0","0","0","-51,750,000",,,,,,,,,"-61,000,000","0",,,"0","-290,000",,,"0",,,,"0",,,,,,,,,,,,,,,,"0","46,000","-35,000","-39,000","-38,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"28,353,000","43,454,000","-5,790,000","-21,429,000","12,118,000","-16,950,000","12,199,000","8,777,000","-34,250,000","3,695,000","-24,313,000","10,238,000","-10,860,000","53,284,000","-43,407,000","4,477,000","10,250,000","4,591,000","-36,889,000","1,138,000","-24,262,000","-21,220,000","31,466,000","8,132,000","-11,575,000","-2,602,000","66,068,000","-22,141,000","17,378,000","-27,393,000","-42,323,000","1,274,000","11,114,000","-10,715,000","-1,200,000","12,340,000","10,047,000","939,000","8,810,000","33,245,000","-15,471,000","-1,075,000","9,526,000","-4,923,000","-56,726,000","-2,723,000","-4,000,000","16,469,000","30,797,000","24,166,000","15,069,000","13,868,000","62,067,000","6,885,000","12,701,000","-7,788,000","562,741","-9,140,897","-63,851,844","19,621,298","-80,066,065","-33,288,467","-23,250,821","-7,749,993","11,739,502","-1,410,379","4,656,486","13,393,901","7,054,731","-8,971,229","4,113,537","1,945,506","5,418,274","2,196,736","3,923,374","1,463,172","3,032,123","3,090,471","2,215,715","2,716,990","44,206,197","-41,233,892","1,212,864"
