name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,03/31/1990,12/31/1989
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000",,,,"19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-465,504",,,,"-500,641",,,,"-515,780",,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,484,000","22,632,000",,,"21,443,000","19,847,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,"7,255,000",,,,"6,906,000",,,,"6,048,000",,,,"5,790,000",,,,"5,377,000",,,,"4,872,000",,,,"6,104,000",,,,"6,689,000",,,,"5,590,000",,,,"5,348,000",,,,,,,,,,,"5,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,499,000","853,000","1,228,000","496,000","865,024","694,876","519,647",,"145,961","85,127","94,671",,"105,169","49,309","82,872","101,892",,,,"107,283",,,,"109,624",,,,"84,758",,,,"44,275",,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"230,000","230,000","230,000","230,000",,,,,,,,,,"0","0","5,030,000","3,914,000","3,517,000","2,523,000","2,536,000","1,986,000","2,880,000","2,371,000","4,099,000","5,956,000","5,592,000","4,981,000","8,353,000","7,845,000","7,859,000","8,076,000","10,297,000","12,729,000","11,063,000","11,174,000","12,098,000","12,371,000","13,752,000","13,088,000","15,657,000","14,833,000","14,707,000","13,773,000","14,340,000","16,109,000","14,545,000","11,617,000","12,828,000","13,061,000","14,075,000","14,104,000","15,643,000","13,877,000","15,901,000","17,976,000","19,508,000","19,172,000","17,839,000","12,806,000","12,268,000","11,460,000","11,507,000","11,290,000","11,689,000","11,022,000","10,415,000","6,364,000","6,469,000","6,720,000","7,105,000","6,243,000","6,591,000","6,420,000","6,208,000","2,784,000","2,818,000","2,272,000","2,883,000","1,305,081","1,051,074","889,757","1,402,654","4,437,541","6,645,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,884,000",,,,,,,,"29,717,000","34,564,000",,,"33,363,000","33,241,000",,"33,127,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"73,702,000","73,251,000","1,876,000","2,219,000","49,091,000","9,498,000","20,137,000","16,980,000","17,073,000","13,230,000","7,225,000","7,244,000","13,151,000","11,592,000","11,348,000","13,833,000","4,120,000",,"1,815,000","1,815,000",,"0","81,772,000","0","0","14,402,000","13,084,000","14,572,000","16,749,000","16,508,000","43,756,000","51,607,000","84,200,000","81,854,000","66,079,000","65,026,000","76,828,000","77,793,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,335,000","8,925,000",,,"11,818,000",,,,"11,286,000","5,892,000",,"9,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"923,599,000","911,251,000","1,007,644,000","1,085,388,000","1,104,909,000","1,137,258,000","1,151,583,000","1,145,895,000","1,153,969,000","1,161,436,000","1,189,767,000","1,185,469,000","1,185,881,000","1,181,565,000","1,199,902,000","1,194,667,000","1,208,571,000","1,222,629,000","1,231,936,000","1,218,479,000","1,236,147,000","1,207,993,000","1,218,217,000","1,301,881,000","1,292,810,000","1,275,489,000","1,247,441,000","1,246,961,000","1,257,264,000","1,233,819,000","1,235,434,000","1,248,998,000","1,277,266,000","1,210,954,000","1,233,132,000","1,234,286,000","1,243,842,000","1,247,199,000","1,402,620,000","1,417,522,000","1,433,275,000","1,459,122,000","1,504,722,000","1,552,296,000","1,584,594,000","1,562,455,000","1,588,328,000","1,578,363,000","1,636,451,000","1,721,844,000","1,742,386,000","1,734,563,000","1,766,526,000","1,642,223,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,,"9,911,000",,,,"13,913,000",,,,"13,838,000",,,,"359,000",,,,"393,000",,,,"431,000",,,,"532,000",,,,"761,000",,,,"1,020,000",,,,"1,161,000","1,155,040,000","1,156,621,000","1,159,521,000","1,171,513,000","1,177,029,000","1,426,839,000","1,440,547,000","1,401,849,000","1,502,764,000","1,509,462,000","1,575,220,000","1,662,049,000","1,736,974,000","1,729,211,000","1,716,047,000","1,634,981,000","1,573,137,000","1,565,145,000","1,531,594,000","1,494,561,000","1,410,764,000","1,299,548,000","1,201,711,000","1,177,139,000","1,135,346,000","1,006,939,000","994,447,000","946,457,000","775,517,000","617,928,000","518,656,000","505,325,000","391,581,000","389,041,000","358,553,000","318,624,000","180,594,000","168,515,000","141,369,000","123,634,000","0","0","4,401,800","56,947,728","0","24,415,381","5,060,723","24,094,923","22,345,263","1,850,000","13,916,182","13,995,197","13,900,000","14,000,000","14,100,000","14,205,658","14,300,000","13,500,000","14,400,000","14,545,188","14,700,000","14,800,000","14,800,000","14,707,890","14,700,000","14,800,000","14,900,000","15,008,310","15,100,000","15,200,000","15,300,000","15,400,000","15,600,000","15,700,000","15,800,000","15,900,000","16,000,000","16,100,000","16,200,000","16,300,000","16,400,000","16,500,000","16,600,000","16,600,000","16,100,000","15,800,000","15,900,000","15,900,000","16,000,000","16,200,000",
			GrossPPE,,"9,911,000",,,,"13,913,000",,,,"13,838,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,384,870,000","1,378,064,000","1,372,056,000","1,369,121,000","1,360,303,000","1,634,734,000","1,638,495,000","1,591,310,000","1,698,708,000","1,694,401,000","1,750,753,000","1,826,664,000","1,918,019,000","1,899,048,000","1,874,465,000","1,781,978,000","1,708,962,000","1,690,168,000","1,645,357,000","1,597,696,000","1,502,545,000","1,382,043,000","1,275,572,000","1,241,977,000","1,191,740,000","1,055,133,000","1,035,206,000","980,956,000","803,792,000","641,215,000","538,083,000","521,352,000","404,641,000","399,654,000","366,752,000","324,771,000","185,423,000","172,431,000","144,489,000","126,030,000","1,822,911","1,316,107","5,378,133","57,621,984","3,079,843","27,346,826","7,870,644","28,271,530","26,371,403","5,726,967","19,221,838","19,186,022",,,,"18,903,767",,,,"18,762,887",,,,"18,462,902",,,,"18,326,583",,,,,,,,,,,,,,,,,,,,,,,
				Properties,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268,913,000","268,934,000","268,941,000","269,479,000","271,907,000","337,810,000","337,474,000","328,831,000","348,715,000","349,710,000","354,842,000","358,168,000","393,757,000","394,229,000","394,209,000","379,780,000","369,473,000","369,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,115,957,000","1,109,130,000","1,103,115,000","1,099,642,000","1,088,396,000","1,296,924,000","1,301,021,000","1,262,479,000","1,341,668,000","1,336,366,000","1,333,858,000","1,317,154,000","1,521,992,000","1,500,972,000","1,480,256,000","1,402,198,000","1,339,489,000","1,320,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,"9,861,000",,,,"13,828,000",,,,"13,638,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,426,000",,"8,325,000","8,325,000","62,053,000","151,342,000","2,270,000","3,847,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"50,000",,,,"85,000",,,,"200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-229,830,000","-221,443,000","-212,535,000","-197,608,000","-183,274,000","-207,895,000","-197,948,000","-189,461,000","-195,944,000","-184,939,000","-175,533,000","-164,615,000","-181,045,000","-169,837,000","-158,418,000","-146,997,000","-135,825,000","-125,023,000","-113,763,000","-103,135,000","-91,781,000","-82,495,000","-73,861,000","-64,838,000","-56,394,000","-48,194,000","-40,759,000","-34,499,000","-28,275,000","-23,287,000","-19,427,000","-16,027,000","-13,060,000","-10,613,000","-8,199,000","-6,147,000","-4,829,000","-3,916,000","-3,120,000","-2,396,000","-1,822,911","-1,316,107","-976,333","-674,256","-3,079,843","-2,931,445","-2,809,921","-4,176,607","-4,026,140","-3,876,967","-5,305,656","-5,190,825",,,,"-4,698,109",,,,"-4,217,699",,,,"-3,755,012",,,,"-3,318,273",,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"881,378,000","878,782,000","965,700,000","1,050,419,000","1,056,422,000","1,098,909,000","1,101,465,000","1,106,967,000","1,110,417,000","1,125,345,000","1,143,258,000","1,143,764,000","1,135,138,000","1,146,713,000","1,149,257,000","1,153,409,000","1,166,543,000","1,192,656,000","1,196,515,000","1,190,793,000","1,205,260,000","1,183,359,000","1,187,758,000","1,275,132,000","1,263,671,000","1,249,195,000","1,212,409,000","1,217,959,000","1,224,621,000","1,208,962,000","1,200,990,000","1,220,510,000","1,244,580,000","1,188,249,000","1,200,262,000","1,209,519,000","1,215,871,000","1,222,743,000","194,174,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"4,809,000","4,654,000","3,193,000","2,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","41,923,000","43,173,000","43,134,000","44,743,000","45,087,000","46,060,000","50,324,000","52,466,000","44,029,000","27,066,000","23,655,000","14,113,000","5,412,000","5,352,000","5,385,000","4,976,000","4,902,000","4,791,000","3,775,000","3,757,000","3,718,000","3,700,000","3,676,000","3,644,000",,,"1,346,000",,,,,,,,,,,,,"0",,,,"4,401,800",,"0",,"1,850,000","1,850,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"4,809,000","4,654,000","3,193,000","2,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","41,923,000","43,173,000","43,134,000","44,743,000","45,087,000","46,060,000","50,324,000","52,466,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"4,809,000","4,654,000","3,193,000","2,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","41,923,000","43,173,000","43,134,000","44,743,000","45,087,000","46,060,000","50,324,000","52,466,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,"0",,,,"136,000",,,,"8,871,000",,,,"6,394,000",,,,"3,074,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"564,437",,,,"573,991","600,000","600,000","600,000","582,769","600,000","600,000","600,000",,"600,000",,,,,,"600,000",,"600,000","700,000","700,000","1,000,000","1,600,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",
		NonCurrentDeferredAssets,,"16,367,000",,,,"22,954,000",,,,"20,968,000",,,,"23,250,000",,,,"21,550,000",,,,"19,271,000",,,,"23,884,000",,,,"22,436,000",,,,"21,023,000",,,,"22,494,000",,"21,058,000","22,145,000","21,535,000","20,893,000","25,900,000","26,331,000","28,505,000","29,717,000","34,564,000","35,149,000","36,873,000",,,"32,977,000",,"33,840,000","31,653,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,279,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,,"955,000",,,,"948,000",,,,"823,000",,,,"616,000",,,,"552,000",,,,"447,000",,,,"539,000",,,,"492,000",,,,"435,000",,,,"450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"37,412,000","582,000","38,751,000","32,488,000","48,487,000","534,000","50,118,000","38,928,000","43,552,000","326,000","46,509,000","41,705,000","50,743,000","1,756,000","50,645,000","41,258,000","42,028,000","1,084,000","35,421,000","27,686,000","30,887,000","1,411,000","30,459,000","26,749,000","29,139,000","1,339,000","35,032,000","29,002,000","32,643,000","1,168,000","34,444,000","28,488,000","32,686,000","227,000","32,870,000","24,767,000","27,971,000","351,000","11,483,000","196,670,000","208,475,000","221,331,000","261,713,000","53,497,000","67,392,000","79,635,000","11,818,000","7,271,000","2,427,000","3,530,000",,,"12,117,000","2,266,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
