name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
NetIncomeCommonStockholders,"-19,815,000","-14,214,000","-22,877,000","12,174,000","5,102,000","-732,000","-5,121,000","-1,699,000","2,580,000","-1,589,000","-1,375,000","6,863,000","10,160,000","5,302,000","10,045,000","16,432,000","14,610,000","10,758,000","-606,000","7,338,000","8,338,000","5,932,000","9,557,000","3,455,000","5,142,000","2,365,000","3,858,000","2,696,000","3,459,000","1,572,000","1,515,000","2,133,000","2,286,000","-99,000","-3,253,000","-1,077,000","0","-993,000","108,000"
	NetIncome,"-19,815,000","-14,214,000","-22,877,000","12,174,000","5,102,000","-732,000","-5,121,000","-1,699,000","2,580,000","-1,589,000","-1,375,000","6,863,000","10,160,000","5,302,000","10,045,000","16,432,000","14,610,000","10,758,000","-606,000","7,338,000","8,338,000","5,932,000","9,557,000","3,455,000","5,142,000","2,365,000","3,858,000","2,696,000","3,459,000","1,572,000","1,519,000","2,133,000","2,286,000","888,000","21,971,000","774,000","1,960,000","730,000","108,000"
		NetIncomeIncludingNoncontrollingInterests,"-19,815,000","-14,214,000","-22,877,000","12,174,000","5,102,000","-732,000","-5,121,000","-1,699,000","2,580,000","-1,589,000","-1,375,000","6,863,000","10,160,000","5,302,000","10,045,000","16,432,000","14,610,000","10,758,000","-606,000","7,338,000","8,338,000","5,932,000","9,557,000","3,455,000","5,142,000","2,365,000","3,858,000","2,696,000","3,459,000","1,572,000","1,519,000","2,133,000","2,286,000","888,000","21,971,000","774,000","1,960,000","730,000","108,000"
			NetIncomeContinuousOperations,"-19,815,000","-14,214,000","-22,877,000","12,174,000","5,102,000","-732,000","-5,121,000","-1,699,000","2,580,000","-1,589,000","-1,375,000","6,863,000","10,160,000","5,302,000","10,045,000","16,432,000","14,610,000","10,758,000","-606,000","7,338,000","8,338,000","5,932,000","9,557,000","3,455,000","5,142,000","2,365,000","3,858,000","2,696,000","3,459,000","1,572,000","1,519,000","2,133,000","2,286,000","888,000","21,971,000","774,000","1,960,000","730,000","108,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000",,,"987,000","1,919,000","1,851,000","1,785,000","1,723,000",
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,"0","175,000",,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-3,000","0","0",,,"0","0",,
DilutedNIAvailtoComStockholders,"-19,815,000","-14,214,000","-22,877,000","12,174,000","5,102,000","-732,000","-5,121,000","-1,699,000","2,580,000","-1,589,000","-1,375,000","6,863,000","10,160,000","5,302,000","10,045,000","16,432,000","14,610,000","10,758,000","-606,000","7,338,000","8,338,000","5,932,000","9,557,000","3,455,000","5,142,000","2,365,000","3,858,000","2,696,000","3,459,000","1,572,000","1,512,000","2,133,000","2,286,000","-99,000","-2,097,000","-1,077,000","0","-993,000","108,000"
BasicEPS,,"-0.62","-1.01","0.54","0.23","-0.03","-0.23","-0.08","0.12","-0.07","-0.06","0.31","0.47","0.24","0.47","0.77","0.69","0.51","-0.03","0.35","0.4","0.29","0.26","0.17","0.26","0.12",,"0.14","0.18","0.08","0.08","0.12","0.13","-0.01","1.111","-0.074","0","-0.068",
DilutedEPS,,"-0.62","-1.01","0.53","0.22","-0.03","-0.23","-0.08","0.12","-0.07","-0.06","0.31","0.45","0.24","0.44","0.73","0.65","0.48","-0.03","0.33","0.38","0.27","0.25","0.16","0.25","0.11",,"0.13","0.17","0.08","0.07","0.11","0.11","-0.01","1.111","-0.074","0","-0.068",
BasicAverageShares,,"22,754,421","22,707,987","22,619,272","22,444,246","22,181,394","22,042,288","21,998,299","21,963,472","21,916,365","21,878,004","21,840,473","21,815,634","21,750,305","21,544,202","21,324,256","21,172,170","21,026,154","20,869,589","20,753,789","20,622,320","20,489,532","20,310,857","20,157,688","19,972,395","19,827,669",,"19,428,653","19,310,064","19,167,585","18,804,882","18,286,208","18,201,661","9,437,525","18,048,936","14,516,523","14,516,523","14,516,523",
DilutedAverageShares,,"22,754,421","22,707,987","22,854,229","22,874,321","22,181,394","22,042,288","21,998,299","22,221,356","21,916,365","21,878,004","22,191,688","22,359,679","22,534,885","22,600,038","22,659,052","22,503,749","22,295,213","22,167,358","21,998,660","21,848,359","21,579,721","21,362,513","21,100,725","20,925,613","20,783,943",,"20,783,550","20,672,414","20,562,040","20,383,239","20,213,102","20,146,915","9,437,525","18,048,936","16,350,527","16,350,527","16,350,527",
TotalOperatingIncomeAsReported,"-2,214,000","-13,586,000","-6,673,000","6,374,000","11,671,000","-2,132,000","-5,522,000","-1,973,000","-2,351,000","-2,179,000","-5,321,000","8,107,000","12,145,000","4,858,000","4,775,000","10,396,000","14,021,000","8,700,000","5,190,000","8,332,000","8,497,000","5,571,000","6,171,000","5,397,000","8,019,000","3,277,000","3,474,000","3,714,000","5,345,000","2,518,000","1,432,000","3,567,000","3,963,000","1,549,000","553,000","886,000","2,392,000","633,000","204,000"
RentExpenseSupplemental,,,,,,"4,424,000","4,069,000","3,609,000","2,860,000","3,005,000","3,087,000","3,677,000","3,618,000","3,726,000","3,698,000","3,668,000","3,800,000",,"4,175,000",,,,,,,,,,,,,,,,,,,,"2,121,000"
TotalExpenses,"353,670,000","93,971,000","83,076,000","86,731,000","89,892,000","89,064,000","79,500,000","76,302,000","74,042,000","90,668,000","84,238,000","83,654,000","88,918,000","85,344,000","81,756,000","84,895,000","83,217,000","70,351,000","58,597,000","60,698,000","55,624,000","46,929,000","44,680,000","49,025,000","46,548,000","39,712,000","36,972,000","37,064,000","38,684,000","31,234,000","27,686,000","25,826,000","26,430,000","22,084,000","19,209,000","18,891,000","17,765,000","15,114,000","13,637,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-19,815,000","-14,214,000","-22,877,000","12,174,000","5,102,000","-732,000","-5,121,000","-1,699,000","2,580,000","-1,589,000","-1,375,000","6,863,000","10,160,000","5,302,000","10,045,000","16,432,000","14,610,000","10,758,000","-606,000","7,338,000","8,338,000","5,932,000","9,557,000","3,455,000","5,142,000","2,365,000","3,858,000","2,696,000","3,459,000","1,572,000","1,519,000","2,133,000","2,286,000","888,000","21,971,000","774,000","1,960,000","730,000","108,000"
NormalizedIncome,"-19,815,000","-14,214,000","-22,877,000","12,174,000","5,102,000","-732,000","-5,121,000","-1,699,000","2,580,000","-1,589,000","-1,375,000","6,863,000","10,160,000","5,302,000","10,045,000","16,432,000","14,610,000","10,758,000","-606,000","7,338,000","8,338,000","5,932,000","9,557,000","3,455,000","5,142,000","2,365,000","3,858,000","2,696,000","3,459,000","1,572,000","1,519,000","2,133,000","2,286,000","866,184","22,010,000","735,173","2,213,006","710,820","108,000"
InterestIncome,"101,000","29,000","22,000","21,000","29,000","57,000","67,000","114,000","176,000","552,000","835,000","1,149,000","1,394,000","1,334,000","1,148,000","895,000","673,000","543,000","297,000","221,000","146,000","101,000","70,000","61,000","36,000","29,000","36,000","28,000","26,000","12,000","14,000","10,000","12,000","6,000","3,000","3,000","3,000","3,000","4,000"
InterestExpense,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","1,000","2,000","3,000","4,000","5,000","6,000","7,000","9,000","104,000","203,000","133,000","250,000","113,000","95,000","104,000","112,000"
NetInterestIncome,"101,000","29,000","22,000","21,000","29,000","57,000","67,000","114,000","176,000","552,000","835,000","1,149,000","1,394,000","1,334,000","1,148,000","895,000","673,000","543,000","297,000","221,000","146,000","101,000","70,000","60,000","34,000","26,000","32,000","23,000","20,000","5,000","5,000","-94,000","-191,000","-127,000","-247,000","-110,000","-92,000","-101,000","-108,000"
EBIT,"-2,214,000","-13,586,000","-6,673,000","6,374,000","11,671,000","-2,132,000","-5,522,000","-1,973,000","-2,351,000","-2,179,000","-5,321,000","8,107,000","12,145,000","4,858,000","7,338,000","10,396,000","14,021,000","8,700,000","5,794,000","8,817,000","9,166,000","5,879,000","5,834,000","5,450,000","8,044,000","3,403,000","3,321,000","3,683,000","5,320,000","2,425,000","1,346,000","3,578,000","3,979,000","1,598,000","483,000","930,000","2,132,000","865,000","218,000"
EBITDA,"20,076,000"
ReconciledCostOfRevenue,"179,840,000","45,379,000","37,815,000","45,418,000","51,228,000","47,059,000","39,919,000","41,323,000","38,942,000","50,123,000","44,995,000","48,446,000","50,848,000","45,793,000","42,961,000","46,478,000","48,768,000","41,324,000","33,031,000","35,860,000","32,554,000","26,756,000","26,163,000","29,294,000","28,352,000","21,710,000","20,408,000","21,403,000","23,207,000","17,729,000","15,302,000","14,744,000","15,279,000","11,695,000","9,587,000","10,135,000","9,100,000","7,630,000","6,806,000"
ReconciledDepreciation,"22,290,000","5,760,000","5,767,000","5,522,000","5,241,000","5,098,000","4,927,000","4,712,000","4,480,000","4,462,000","4,618,000","3,662,000","2,760,000","2,794,000","2,774,000","2,712,000","2,816,000","2,993,000","3,045,000","2,936,000","3,117,000","3,204,000","3,268,000","3,416,000","3,426,000","3,448,000","3,544,000","3,560,000","3,464,000","3,444,000","3,301,000","3,193,000","2,928,000","2,658,000","2,549,000","2,342,000","1,992,000","1,661,000","1,533,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-19,815,000","-14,214,000","-22,877,000","12,174,000","5,102,000","-732,000","-5,121,000","-1,699,000","2,580,000","-1,589,000","-1,375,000","6,863,000","10,160,000","5,302,000","10,045,000","16,432,000","14,610,000","10,758,000","-606,000","7,338,000","8,338,000","5,932,000","9,557,000","3,455,000","5,142,000","2,365,000","3,858,000","2,696,000","3,459,000","1,572,000","1,519,000","2,133,000","2,286,000","888,000","21,971,000","774,000","1,960,000","730,000","108,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"36,000","-60,000","41,000","-263,000","20,000","0"
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"36,000","-60,000","41,000","-263,000","20,000","0"
NormalizedEBITDA,"20,076,000","-7,826,000","-906,000","11,896,000","16,912,000","2,966,000","-595,000","2,739,000","2,129,000","2,283,000","-703,000","11,769,000","14,905,000","7,652,000","10,112,000","13,108,000","16,837,000","11,693,000","8,839,000","11,753,000","12,283,000","9,083,000","9,102,000","8,866,000","11,470,000","6,851,000","6,865,000","7,243,000","8,784,000","5,869,000","4,647,000","6,771,000","6,907,000","4,220,000","3,092,000","3,231,000","4,387,000","2,506,000","1,751,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.016","0.112","0.268","0.058","0.27","0.216","0.258","0.127","0.27","0.27","0.071","0.111","0.4","0.168","0.09","0.4","0.4","0.366","0.361","0.304","0.4","0.267","0.349","0.35","0.35","0.386","0.395","0.394","0.35","0.053","0.038","0.041","0.35"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14,184","-21,000","2,173","-9,994","820","0"
