name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
		GainsLossesNotAffectingRetainedEarnings,"24,652,000","-11,783,000","-22,901,000","-26,742,000","-28,143,000","-40,025,000","-45,055,000","-49,837,000","-47,860,000","-18,426,000","-24,030,000","-17,771,000","-2,253,000","4,481,000","16,485,000","14,492,000","11,581,000","3,936,000","-1,209,000","-1,781,000","-336,000","-1,496,000","-15,669,000","-18,373,000","-13,567,000","-2,350,000","-7,165,000","97,000","-4,302,000","-489,000","1,627,000","489,000","2,504,000","3,440,000","1,906,000","2,806,000","-361,000","-371,000","-427,000",,,,,,,,,,
	MinorityInterest,"74,474,000","65,887,000","61,381,000","59,212,000","59,608,000","54,845,000","51,293,000","56,272,000","60,791,000","58,363,000","55,861,000","57,505,000","55,442,000","55,829,000","54,036,000","53,403,000","53,076,000","51,267,000","50,762,000","49,810,000","39,851,000","39,890,000","34,381,000","33,290,000","35,512,000","35,277,000","36,706,000","38,478,000","38,244,000","27,368,000","26,244,000","21,518,000","75,942,000","71,515,000","71,905,000","72,000,000","67,555,000","61,855,000","69,166,000","73,874,000","77,496,000","83,216,000","85,370,000",,"87,694,000",,,,
TotalCapitalization,"5,322,578,000","5,249,962,000","4,883,151,000","4,257,821,000","4,238,798,000","4,312,497,000","4,000,913,000","4,020,236,000","4,055,295,000","3,804,541,000","3,448,124,000","3,130,969,000","2,944,737,000","2,839,211,000","2,732,228,000","2,587,683,000","2,329,506,000","2,261,821,000","2,196,890,000","2,234,016,000","2,060,370,000","2,035,175,000","1,795,357,000","1,719,792,000","1,781,888,000","1,751,282,000","1,540,798,000","1,569,162,000","1,529,939,000","1,419,503,000","1,320,058,000","1,251,708,000","1,179,550,000","1,078,640,000","1,074,846,000","1,032,705,000","922,365,000","807,520,000","703,734,000","605,808,000","521,004,000","460,933,000","430,032,000","191,867,000","155,689,000","195,760,000","-5,249,000","-3,225,000","-1,521,000"
PreferredStockEquity,,,,,,"75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","214,000,000","214,000,000","214,000,000","139,000,000","139,000,000","139,000,000","139,000,000","139,000,000","139,000,000","139,000,000","139,000,000","139,000,000","139,000,000","139,000,000","69,000,000","69,000,000","69,000,000","69,000,000","69,000,000",,,,,,,,
CommonStockEquity,"3,400,405,000","3,327,700,000","2,959,622,000","2,657,690,000","2,638,508,000","2,641,207,000","2,329,671,000","2,349,045,000","2,381,323,000","2,230,528,000","1,974,094,000","1,830,747,000","1,644,399,000","1,538,803,000","1,431,761,000","1,361,224,000","1,206,923,000","1,214,040,000","1,148,961,000","1,097,320,000","919,119,000","882,036,000","685,561,000","613,108,000","653,998,000","681,102,000","719,230,000","752,258,000","716,808,000","725,156,000","608,866,000","589,377,000","516,086,000","464,049,000","459,160,000","440,807,000","449,521,000","358,605,000","360,840,000","249,494,000","154,751,000","169,805,000","174,162,000","-10,119,000","155,689,000","-8,571,000","-5,249,000","-3,225,000","-1,521,000"
CapitalLeaseObligations,"32,725,000","33,108,000","27,859,000","27,838,000","27,717,000","27,898,000","26,414,000","24,279,000","24,464,000","16,989,000","17,259,000","17,525,000","17,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,839,138,000","2,760,042,000","2,451,308,000","2,175,018,000","2,147,976,000","2,216,405,000","1,965,625,000","1,972,307,000","1,982,713,000","1,830,379,000","1,635,139,000","1,524,614,000","1,370,960,000","1,271,788,000","1,179,027,000","1,436,224,000","1,351,923,000","1,045,787,000","1,293,961,000","1,242,320,000","1,064,119,000","732,503,000","899,561,000","827,108,000","867,998,000","543,830,000","858,230,000","891,258,000","855,808,000","864,156,000","747,866,000","723,454,000","650,163,000","598,126,000","593,237,000","574,884,000","513,598,000","422,682,000","274,451,000","313,571,000","218,828,000","164,882,000","169,239,000","-20,925,000","151,665,000","-19,996,000","-5,249,000","-3,225,000","-1,521,000"
WorkingCapital,"-278,375,000","-216,632,000","44,999,000","-212,919,000","-166,143,000","-54,094,000","97,757,000","141,987,000","143,291,000","-66,496,000","-51,425,000","-103,348,000","-72,988,000","-58,081,000","-77,428,000","5,723,000","-175,753,000","-219,085,000","-232,483,000","-107,374,000","-41,600,000","-5,268,000","-96,313,000","-30,362,000","33,523,000","-23,016,000","-147,798,000","-55,005,000","-34,246,000","-89,635,000","-87,734,000","-17,251,000","24,081,000","-65,166,000","4,031,000","21,834,000","-2,925,000","-80,118,000","2,217,000","-2,188,000","-20,526,000","-6,961,000","12,448,000","-6,382,000","-247,233,000","-5,344,000","-205,265,000","-205,831,000","-206,133,000"
InvestedCapital,"5,706,578,000","5,545,962,000","4,932,151,000","4,541,821,000","4,471,798,000","4,344,497,000","3,925,913,000","3,945,236,000","4,205,295,000","3,875,541,000","3,451,124,000","3,184,969,000","2,985,237,000","2,864,711,000","2,752,228,000","2,529,683,000","2,402,506,000","2,387,821,000","2,296,890,000","2,219,016,000","1,986,370,000","1,918,175,000","1,710,357,000","1,569,792,000","1,573,888,000","1,668,282,000","1,579,548,000","1,517,162,000","1,463,939,000","1,411,503,000","1,287,058,000","1,148,208,000","1,062,550,000","1,020,140,000","955,846,000","893,705,000","873,365,000","837,820,000","634,734,000","541,808,000","492,004,000","478,433,000","430,032,000","197,040,000","395,636,000","200,144,000","204,616,000","207,777,000","210,611,000"
TangibleBookValue,"2,839,138,000","2,760,042,000","2,451,308,000","2,175,018,000","2,147,976,000","2,141,405,000","1,890,625,000","1,897,307,000","1,907,713,000","1,755,379,000","1,560,139,000","1,449,614,000","1,295,960,000","1,196,788,000","1,104,027,000","1,361,224,000","1,206,923,000","900,787,000","1,148,961,000","1,097,320,000","919,119,000","587,503,000","685,561,000","613,108,000","653,998,000","404,830,000","719,230,000","752,258,000","716,808,000","725,156,000","608,866,000","584,454,000","511,163,000","459,126,000","454,237,000","435,884,000","444,598,000","353,682,000","205,451,000","244,571,000","149,828,000","164,882,000","169,239,000","-20,925,000","151,665,000","-19,996,000","-5,249,000","-3,225,000","-1,521,000"
TotalDebt,"2,338,898,000","2,251,370,000","2,000,388,000","1,911,969,000","1,861,007,000","1,731,188,000","1,622,656,000","1,620,470,000","1,848,436,000","1,662,002,000","1,494,289,000","1,371,747,000","1,358,624,000","1,325,908,000","1,320,467,000","1,168,459,000","1,195,583,000","1,173,781,000","1,147,929,000","1,121,696,000","1,067,251,000","1,036,139,000","1,024,796,000","956,684,000","919,890,000","987,180,000","860,318,000","764,904,000","747,131,000","686,347,000","678,192,000","558,831,000","546,464,000","556,091,000","496,686,000","452,898,000","423,844,000","479,215,000","273,894,000","292,314,000","337,253,000","308,628,000","255,870,000","207,159,000","239,947,000","208,715,000","209,865,000","211,002,000","212,132,000"
NetDebt,"2,271,343,000","2,199,281,000","1,930,528,000","1,869,543,000","1,814,711,000","1,687,624,000","1,526,105,000","1,494,094,000","1,499,095,000","1,635,972,000","1,470,490,000","1,349,130,000","1,332,981,000","1,317,940,000","1,314,443,000","1,156,527,000","1,185,128,000","1,149,219,000","1,136,889,000","1,114,020,000","1,060,169,000","1,023,947,000","1,012,523,000","948,679,000","904,421,000","975,169,000","847,822,000","753,374,000","735,443,000","662,469,000","672,902,000","552,800,000","517,738,000","549,401,000","472,777,000","433,135,000","411,864,000","460,209,000","263,210,000","287,201,000","318,791,000","296,640,000","242,563,000","206,205,000","238,950,000","207,058,000","207,476,000","208,929,000","209,360,000"
ShareIssued,"179,211,305","177,769,342","169,712,271","160,315,538","159,082,448","158,209,823","149,227,013","148,941,121","148,708,031","142,815,593","132,958,388","126,372,945","118,174,102","112,165,786","107,825,791","104,238,166","97,229,588","97,012,543","93,862,783","91,446,154","83,378,593","80,352,304","72,460,009","68,186,375","68,182,802","68,077,333","68,077,112","67,925,438","64,947,384","64,434,852","57,216,577","55,153,982","48,300,314","44,764,377","44,052,248","42,235,676","42,221,072","35,698,582","34,871,099","24,958,258","15,993,050","15,896,590","15,893,309","21,621,250","21,621,250","21,621,250","21,621,250","21,621,250","21,621,250"
OrdinarySharesNumber,"179,211,305","177,769,342","169,712,271","160,315,538","159,082,448","158,209,823","149,227,013","148,941,121","148,708,031","142,815,593","132,958,388","126,372,945","118,174,102","112,165,786","107,825,791","104,238,166","97,229,588","97,012,543","93,862,783","91,446,154","83,378,593","80,352,304","72,460,009","68,186,375","68,182,802","68,077,333","68,077,112","67,925,438","64,947,384","64,434,852","57,216,577","55,153,982","48,300,314","44,764,377","44,052,248","42,235,676","42,221,072","35,698,582","34,871,099","24,958,258","15,993,050","15,896,590","15,893,309","21,621,250","21,621,250","21,621,250","21,621,250","21,621,250","21,621,250"
PreferredSharesNumber,,,,,,"3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","5,800,000","3,000,000","3,000,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","8,560,000","8,560,000","8,560,000","5,560,000","5,560,000","5,560,000","5,560,000","5,560,000","5,560,000","5,560,000","5,560,000","5,560,000","5,560,000","5,560,000","2,760,000","2,760,000","2,760,000","2,760,000","2,760,000",,,,,,,,
