name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,10/31/1996,07/31/1996
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,236,000","1,241,000","1,245,000","1,247,000","1,133,000","1,117,000","1,090,000","915,000","1,450,000","1,215,000","1,213,000","1,284,000","1,386,000","1,332,000","1,333,000","1,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"2,252,000","-342,000","396,000","-565,000","2,763,000","-1,020,000","1,073,000","-557,000","-894,000","-419,000","329,000","662,000","-15,913,000","792,000","-37,000","1,138,000","524,000","-87,000","545,000","229,000","385,000","-355,000","-193,000","-509,000","541,000","-182,000","1,527,000","-1,306,000","12,065,000","-1,187,000","-147,179,000","27,257,000","3,150,000","-5,365,000","1,712,000","11,929,000","10,194,000","-5,086,000","6,451,000","11,134,000","11,629,000","-21,664,000","-3,325,000","8,234,000","4,068,000","-5,275,000",,"17,971,000","-5,959,000","-14,447,000",,"9,118,000","-7,881,000","-10,888,000","6,052,000","8,940,000","11,501,000","-1,818,000","-162,000","1,340,000","972,000","3,981,000","952,000","-331,000","11,451,000","-5,708,000","1,250,000","7,756,000","11,237,000","3,609,000","340,000","3,649,000","5,774,000","-2,015,000","-4,739,000","-3,665,000","-215,000","-11,982,000","-7,923,000","-3,898,000","262,000","-4,025,000","-14,173,000","-10,201,000","-6,402,000","-15,611,000","-10,217,000","-6,478,000","-7,752,000","-12,527,000","-3,800,000","-5,300,000","-2,200,000","-2,300,000","-5,000,000","-1,800,000","900,000","-1,600,000","-1,500,000","-100,000","-1,900,000","700,000","0","400,000"
			DeferredIncomeTax,"2,252,000","-342,000","396,000","-565,000","2,763,000","-1,020,000","1,073,000","-557,000","-894,000","-419,000","329,000","662,000","-15,913,000","792,000","-37,000","1,138,000","524,000","-87,000","545,000","229,000","385,000","-355,000","-193,000","-509,000","541,000","-182,000","1,527,000","-1,306,000","12,065,000","-1,187,000","-147,179,000","27,257,000","3,150,000","-5,365,000","1,712,000","11,929,000","10,194,000","-5,086,000","6,451,000","11,134,000","11,629,000","-21,664,000","-3,325,000","8,234,000","4,068,000","-5,275,000",,"17,971,000","-5,959,000","-14,447,000",,"9,118,000","-7,881,000","-10,888,000","6,052,000","8,940,000","11,501,000","-1,818,000","-162,000","1,340,000","972,000","3,981,000","952,000","-331,000","11,451,000","-5,708,000","1,250,000","7,756,000","11,237,000","3,609,000","340,000","3,649,000","5,774,000","-2,015,000","-4,739,000","-3,665,000","-215,000","-11,982,000","-7,923,000","-3,898,000","262,000","-4,025,000","-14,173,000","-10,201,000","-6,402,000","-15,611,000","-10,217,000","-6,478,000","-7,752,000","-12,527,000","-3,800,000","-5,300,000","-2,200,000","-2,300,000","-5,000,000","-1,800,000","900,000","-1,600,000","-1,500,000","-100,000","-1,900,000","700,000","0","400,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,330,000","4,274,000","4,497,000","4,697,000","4,679,000","4,607,000","4,534,000","4,355,000","4,537,000","4,093,000","3,949,000","3,719,000","4,338,000","10,103,000","1,282,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","4,069,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"4,859,000","-39,000","1,816,000","1,465,000","1,617,000","-371,000","3,287,000","1,111,000","5,125,000","3,206,000","3,001,000","2,950,000","2,254,000","2,403,000","2,438,000","1,607,000","1,734,000","2,206,000","753,000","2,613,000","1,968,000","1,428,000","1,039,000","2,291,000","1,831,000","1,709,000","1,661,000","859,000","2,314,000","1,672,000","1,490,000","1,707,000","1,150,000","1,600,000","1,085,000","1,848,000","1,824,000","1,277,000","1,176,000","1,568,000","1,777,000","963,000","3,045,000","1,830,000","1,541,000","1,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"35,473,000","1,780,000","14,828,000","13,076,000","5,789,000","3,675,000","7,726,000","4,884,000","2,725,000","3,437,000","11,569,000","10,572,000","5,273,000","2,233,000","6,698,000","8,624,000","6,607,000","7,514,000","2,539,000","2,017,000","2,565,000","2,478,000","8,910,000","8,358,000","8,093,000","3,199,000","8,382,000","6,121,000","7,486,000","3,901,000","8,133,000","5,474,000","6,601,000","3,912,000","1,829,000","5,912,000","6,422,000","10,773,000","3,564,000","3,869,000","4,421,000","2,612,000",,"2,660,000","2,546,000","2,132,000",,"4,915,000","5,039,000","2,761,000",,"2,946,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"5,977,000","1,471,000","1,472,000","1,443,000","1,591,000","1,371,000","1,442,000","1,589,000","1,500,000","1,378,000","1,353,000","1,342,000","1,338,000","1,332,000","1,258,000","1,214,000","1,206,000","1,242,000","1,254,000","1,243,000","1,275,000","1,348,000","1,340,000","1,332,000","1,279,000","1,382,000","1,184,000","1,174,000","1,166,000","1,158,000","1,154,000","1,172,000","1,168,000","1,283,000","3,313,000","4,262,000","4,186,000","2,906,000","15,139,000","11,496,000","13,922,000","-22,816,000","18,022,000","3,992,000",,,"-3,370,000","1,578,000","1,507,000","2,272,000","-3,433,000","2,943,000","1,616,000","3,879,000","6,279,000","4,129,000","9,093,000","3,869,000","8,284,000","7,980,000","7,795,000","10,595,000","8,174,000","7,621,000","5,400,000","2,998,000",,,,,,,,,,,,,,,,,,,,,,,,,,"900,000",,,,"-300,000","200,000","-100,000",,"-200,000",,,,
		ChangeInWorkingCapital,"-10,115,000","-60,301,000","41,170,000","-2,413,000","11,429,000","-40,604,000","26,637,000","14,011,000","44,872,000","-63,151,000","42,893,000","-8,066,000","3,819,000","-54,169,000","30,729,000","-7,830,000","11,031,000","-66,125,000","38,309,000","-25,610,000","10,424,000","-62,579,000","43,021,000","-18,850,000","14,551,000","-49,189,000","29,395,000","-8,798,000","2,561,000","-38,923,000","23,850,000","-2,788,000","-7,519,000","-12,574,000","-8,254,000","28,043,000","-15,355,000","-25,374,000","21,542,000","11,769,000","-8,063,000","-28,299,000","5,185,000","15,858,000","-11,074,000","-30,926,000","54,222,000","8,145,000","-4,341,000","-39,226,000","37,799,000","-17,861,000","19,561,000","-38,701,000","11,392,000","9,014,000","-4,454,000","-54,620,000","10,372,000","3,448,000","10,254,000","-48,711,000","6,003,000","12,920,000","13,305,000","-37,783,000","41,226,000","-7,663,000","391,000","-54,412,000","35,092,000","855,000","-10,198,000","-29,579,000","18,600,000","-2,415,000","3,247,000","-27,352,000","29,240,000","10,961,000","-8,043,000","-32,246,000","22,396,000","-1,712,000","-6,465,000","-30,966,000","10,418,000","-711,000","-3,811,000","-20,317,000","8,000,000","-4,100,000","-2,000,000","-9,700,000","-1,400,000","9,600,000","-6,000,000","-600,000","-5,800,000","6,500,000","-4,900,000","-100,000","7,300,000","-400,000"
			ChangeInReceivables,"-32,981,000","14,394,000","-209,000","-6,849,000","-40,317,000","22,691,000","-17,966,000","5,481,000","14,062,000","-290,000","7,382,000","-16,636,000","-34,301,000","15,198,000","-1,620,000","-781,000","-21,015,000","-9,876,000","20,559,000","-5,878,000","-31,250,000","-955,000","16,395,000","-2,433,000","-28,229,000","-8,410,000","11,611,000","-2,226,000","-16,981,000","-1,438,000","9,665,000","2,202,000","-23,063,000","-2,357,000","15,822,000","-3,506,000","-20,940,000","1,961,000","6,891,000","-5,846,000","-16,240,000","1,412,000","11,863,000","-9,477,000","-12,727,000","-4,281,000","14,953,000","-10,218,000","-11,008,000","1,734,000","11,949,000","-11,741,000","-7,811,000","5,520,000","9,452,000","4,980,000","-22,780,000","-2,665,000","19,308,000","-15,397,000","-15,803,000","1,033,000","3,459,000","-8,442,000","-12,469,000","-131,000","15,338,000","-16,138,000","-6,320,000","-17,795,000","12,249,000","-2,618,000","-12,806,000","-1,649,000","4,446,000","-1,578,000","-9,818,000","-475,000","7,849,000","5,848,000","-12,358,000","-5,698,000","11,912,000","-3,087,000","-11,822,000","-6,416,000","7,006,000","-9,800,000","-9,653,000","-785,000","-10,200,000","-2,000,000","-5,000,000","-1,900,000","-1,000,000","-500,000","-3,800,000","2,800,000","700,000","-4,600,000","-3,100,000","-600,000","1,300,000","-1,400,000"
			ChangeInPrepaidAssets,"-9,622,000","-5,537,000","-3,540,000","1,269,000","-1,814,000","-1,408,000","-411,000","379,000","-192,000","815,000","-20,926,000","1,028,000","-662,000","20,835,000","19,556,000","728,000","1,251,000","-26,968,000","23,590,000","2,668,000","1,148,000","-27,097,000","23,020,000","1,245,000","-9,000","-22,936,000","19,183,000","3,040,000","128,000","-22,926,000","18,890,000","2,575,000","1,102,000","-22,043,000","18,640,000","2,096,000","282,000","-20,230,000","16,228,000","3,950,000","611,000","-18,886,000","17,329,000","2,407,000","201,000","-18,736,000","16,879,000","2,319,000","811,000","-17,428,000","17,701,000","5,326,000","-870,000","-16,198,000","18,977,000","1,594,000","-401,000","-19,571,000","14,357,000","1,998,000","-1,656,000","-18,858,000","13,670,000","297,000","-643,000","-18,104,000","13,714,000","733,000","-298,000","-14,597,000","11,551,000","490,000","-1,771,000","-12,779,000","11,197,000","-1,082,000","-1,505,000","-11,533,000","10,220,000","729,000","-1,709,000","-11,773,000","9,818,000","297,000","-1,333,000","-10,103,000",,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"10,194,000","-23,996,000","7,320,000","13,935,000","12,935,000","-23,329,000","22,676,000","254,000","8,854,000","-20,891,000","14,289,000","-3,178,000","27,899,000","-39,907,000","14,514,000","-3,392,000","10,690,000","-26,738,000","12,168,000","-12,819,000","17,572,000","-26,120,000","15,883,000","-9,723,000","16,830,000","-13,491,000","11,661,000","-6,339,000","5,940,000","-8,385,000","9,702,000","-5,520,000","-3,739,000","8,906,000","-26,812,000","20,593,000","-11,222,000","10,981,000","-2,188,000","13,841,000","-3,354,000","-6,167,000","-3,778,000","10,953,000","394,000","-8,688,000","3,623,000","11,063,000","5,834,000","-18,335,000","28,164,000","-26,211,000","29,567,000","-26,227,000","-36,640,000","14,175,000","-5,938,000","1,571,000","-3,362,000","2,811,000","1,591,000","4,327,000","-9,316,000","7,752,000","2,539,000","-138,000","396,000","379,000","-435,000","2,978,000","-990,000","2,592,000","0","-2,000","-4,938,000","3,330,000","-1,000","371,000","2,142,000","-1,371,000","-2,420,000","1,652,000","-3,079,000","1,122,000","1,193,000","895,000","3,418,000","-3,468,000","7,000","-1,531,000","1,400,000","1,900,000","300,000","-200,000","-500,000","600,000","600,000","-400,000",,,"-200,000","-1,800,000","100,000","900,000"
				ChangeInPayable,"959,000","-1,496,000","1,377,000","1,143,000","-65,000","-1,147,000","1,027,000","-161,000","-116,000","91,000","-2,129,000","1,309,000","217,000","1,303,000","98,000","360,000","-36,000","944,000","-92,000","93,000","-218,000","526,000","15,000","-913,000","-568,000","720,000","869,000","-3,183,000","142,000","1,714,000","-1,619,000","-151,000","13,000","2,833,000","-2,325,000","-334,000","856,000","1,714,000","-135,000","1,219,000","-708,000","-503,000","867,000","-833,000","-629,000","106,000","464,000","2,822,000","-1,272,000","446,000","313,000","-1,183,000","-675,000","-2,838,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"959,000","-1,496,000","1,377,000","1,143,000","-65,000","-1,147,000","1,027,000","-161,000","-116,000","91,000","-2,129,000","1,309,000","217,000","1,303,000","98,000","360,000","-36,000","944,000","-92,000","93,000","-218,000","526,000","15,000","-913,000","-568,000","720,000","869,000","-3,183,000","142,000","1,714,000","-1,619,000","-151,000","13,000","2,833,000","-2,325,000","-334,000","856,000","1,714,000","-135,000","1,219,000","-708,000","-503,000","867,000","-833,000","-629,000","106,000","464,000","2,822,000","-1,272,000","446,000","313,000","-1,183,000","-675,000","-2,838,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"9,235,000","-22,500,000","5,943,000","12,792,000","13,000,000","-22,182,000","21,649,000","415,000","8,970,000","-20,982,000","16,418,000","-4,487,000","27,682,000","-41,210,000","14,416,000","-3,752,000","10,726,000","-27,682,000","12,260,000","-12,912,000","17,790,000","-26,646,000","15,868,000","-8,810,000","17,398,000","-14,211,000","10,792,000","-3,156,000","5,798,000","-10,099,000","11,321,000","-5,369,000","-3,752,000","6,073,000","-24,487,000","20,927,000","-12,078,000","9,267,000","-2,053,000","12,622,000","-2,646,000","-5,664,000","-4,645,000","11,786,000","1,023,000","-8,794,000","3,159,000","8,241,000","7,106,000","-18,781,000","27,851,000","-25,028,000","30,242,000","-23,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"2,203,000","-8,265,000","5,474,000","125,000","4,869,000","-5,438,000","5,519,000","9,289,000","2,421,000","-9,600,000","-3,569,000","3,420,000","3,285,000","-14,393,000","1,130,000","6,257,000","2,983,000","-7,542,000","-4,076,000","2,931,000","4,788,000","-12,053,000","-461,000","3,679,000","5,816,000","-3,572,000","19,000","830,000","3,463,000","-8,787,000","463,000","5,577,000","477,000","-5,855,000","-6,174,000","5,266,000","-1,740,000","-2,322,000",,,,,,,,,,,"632,000","-1,017,000","-14,935,000","1,817,000","933,000","-2,879,000",,,,,,,,,,,,,"-4,025,000","355,000","2,769,000","-5,162,000",,,"1,481,000","234,000","-809,000","2,547,000","-3,354,000","-1,422,000","6,263,000","1,421,000","2,150,000","-8,130,000","-1,250,000","2,971,000","747,000","-276,000","7,209,000","-389,000","-61,000","-7,781,000","-2,600,000","-1,800,000","2,800,000","-1,900,000","-2,700,000","3,700,000","-1,000,000","-2,400,000","400,000","300,000","-200,000","-800,000","-400,000","0"
			ChangeInOtherCurrentLiabilities,"20,091,000","-36,897,000","32,125,000","-10,893,000","35,756,000","-33,120,000","16,819,000","-1,392,000","19,727,000","-33,185,000","45,717,000","7,300,000","7,598,000","-35,902,000","-2,851,000","-10,642,000","17,122,000","4,999,000","-13,932,000","-12,512,000","18,166,000","3,646,000","-11,816,000","-11,618,000","20,143,000","-780,000","-13,079,000","-4,103,000","10,011,000","2,613,000","-14,870,000","-7,622,000","17,704,000","8,775,000","-9,730,000","3,594,000","18,265,000","-15,764,000",,,,,,,,,,,"-610,000","-4,180,000","-5,080,000","12,948,000","-2,258,000","1,083,000","14,628,000","-12,700,000","19,346,000","-24,708,000","-6,170,000","6,749,000","26,240,000","-27,062,000","8,539,000","1,270,000","23,874,000","-22,679,000","15,803,000","7,008,000","4,675,000","-19,836,000","11,654,000","3,621,000","2,898,000","-15,383,000","8,704,000","-5,632,000","17,925,000","-14,293,000","2,766,000","4,334,000","6,294,000","-8,297,000","4,995,000","-3,015,000","4,750,000","-15,066,000","-7,215,000","12,946,000","5,896,000","-10,220,000","19,400,000","-2,200,000","-100,000","-5,700,000","2,800,000","5,800,000","-1,800,000","-600,000","-4,900,000","8,800,000","-1,400,000","3,100,000","6,300,000","100,000"
