name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
EndCashPosition,"320,089,000","320,112,000","596,073,000","609,065,000","648,708,000","643,957,000","688,644,000","833,698,000","403,690,000","431,903,000","476,493,000","477,489,000","61,042,000","70,960,000","70,088,000","88,065,000"
	ChangesInCash,"-323,868,000","-275,943,000","-12,910,000","-39,760,000","4,745,000","-44,880,000","-144,735,000","430,029,000","-28,206,000","-44,474,000","-988,000","416,486,000","-9,922,000","874,000","-17,950,000","-5,392,000"
	EffectOfExchangeRateChanges,"23,000","-18,000","-82,000","117,000","6,000","193,000","-319,000","-21,000","-7,000","-116,000","-8,000","-39,000","4,000","-2,000","-27,000","-2,000"
	BeginningCashPosition,"643,957,000","596,073,000","609,065,000","648,708,000","643,957,000","688,644,000","833,698,000","403,690,000","431,903,000","476,493,000","477,489,000","61,042,000","70,960,000","70,088,000","88,065,000","93,459,000"
IncomeTaxPaidSupplementalData,"4,738,000","2,900,000","342,000","480,000","1,016,000","6,822,000","56,000","64,000","43,000","117,000","0","0","22,000","0","6,000","0"
InterestPaidSupplementalData,"841,000","841,000","0","0","0","1,222,000","0","0","0","1,670,000","528,000","588,000","575,000","559,000","369,000","710,000"
CapitalExpenditure,"-90,549,000","-28,136,000","-27,618,000","-20,227,000","-14,568,000","-38,865,000","-22,266,000","-1,310,000","-6,739,000","-8,079,000","-6,581,000","-13,678,000","-13,141,000","-9,367,000","-2,829,000","-619,000"
IssuanceOfCapitalStock,,,"0",,,,"-780,000",,,,"-1,855,000","410,674,000",,,"36,750,000","-461,000"
IssuanceOfDebt,,,,,,,"0",,,,"0","11,000,000",,,"0","0"
RepaymentOfDebt,,,"0","0","0","0","5,846,000","0","0","-37,102,000","0","-11,000,000","0","0","0","0"
FreeCashFlow,"-128,642,000","-48,938,000","-21,813,000","-46,443,000","-11,448,000","-42,947,000","-152,441,000","-56,939,000","-36,257,000","-10,655,000","119,000","848,000","-9,058,000","-49,000","-53,828,000","-5,803,000"
