name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988
		DepreciationAndAmortizationInIncomeStatement,"45,833,000","11,717,000","11,552,000","11,380,000","11,184,000","11,008,000","10,716,000","10,492,000","10,272,000","10,227,000","9,801,112","9,390,236","8,868,341","8,751,311","8,280,690","8,051,627","7,764,258","7,594,634","7,297,190","6,980,113","6,740,205","6,540,238","6,121,424","5,887,667","5,679,167","5,525,842","5,411,952","4,786,090","4,451,195","4,228,274","4,112,076","3,941,218","3,672,454","3,437,672","3,213,121","3,069,509","3,009,240","2,389,854","2,125,579","1,930,158","1,692,130","1,609,291","1,590,897","1,580,906","1,394,901","1,395,634","1,258,232","1,168,920","1,070,226","1,018,648","1,013,301","1,016,595","1,021,354","1,030,874","1,090,091","1,055,583","1,056,166","1,054,194","1,004,856","958,346","935,118","937,552","922,130","923,553","920,013","888,085","941,061","883,364","919,502","872,409","837,111","854,730","818,178","795,510","770,450","753,380","747,080","746,959","746,876","722,339","724,720","728,705","784,290","662,408","659,167","666,439",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,"45,833,000","11,717,000","11,552,000","11,380,000","11,184,000","11,008,000","10,716,000","10,492,000","10,272,000","10,227,000","9,801,112","9,390,236","8,868,341","8,751,311","8,280,690","8,051,627","7,764,258","7,594,634","7,297,190","6,980,113","6,740,205","6,540,238","6,121,424","5,887,667","5,679,167","5,525,842","5,411,952","4,786,090","4,451,195","4,228,274","4,112,076","3,941,218","3,672,454","3,437,672","3,213,121","3,069,509","3,009,240","2,389,854","2,125,579","1,930,158","1,692,130","1,609,291","1,590,897","1,580,906","1,394,901","1,395,634","1,258,232","1,168,920","1,070,226","1,018,648","1,013,301","1,016,595","1,021,354","1,030,874","1,022,812","1,017,213","1,017,795","1,014,750","962,513","919,751","888,648","887,324","871,029","861,183","857,643","825,715","813,981","838,244","874,382","827,289","805,685","804,920","793,368","770,700","752,550","723,080","716,780","716,659","714,776","695,639","698,020","702,005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,279","38,370","38,371","39,444","42,343","38,595","46,470","50,228","51,101","62,370","62,370","62,370","127,080","45,120","45,120","45,120","31,426","49,810","24,810","24,810","17,900","30,300","30,300","30,300","32,100","26,700","26,700","26,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,279","38,370","38,371","39,444","42,343","38,595","46,470","50,228","51,101","62,370","62,370","62,370","127,080","45,120","45,120","45,120","31,426","49,810","24,810","24,810","17,900","30,300","30,300","30,300","32,100","26,700","26,700","26,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,000","84,000","84,000","101,000","66,000","66,000","66,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,413","65,913","1,121,425","79,628","83,283","77,283","44,196","57,369","57,369","51,120","89,660","59,520","54,970","48,870",,,,,,,,,,,,,,,,,,,,,,,"-525,317","-283,735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"35,036,000","8,044,000","8,478,000","9,502,000","9,012,000","6,944,000","8,447,000","7,376,000","6,736,000","5,754,000","5,888,299","4,941,512","4,642,146","4,537,043","4,925,211","5,010,856","4,337,361","4,303,715","4,128,707","3,980,208","3,959,605","3,963,062","4,536,802","3,839,022","4,033,730","3,627,992","3,175,803","2,884,258","2,256,869","2,080,414","2,734,241","1,968,230","1,658,907","1,032,919","288,388","1,413,220","2,172,981","1,776,406","953,782","1,052,477","565,851","763,989","132,189","521,568","772,361","973,041","1,028,733","795,471","886,113","1,017,324","335,946","2,440,224","2,324,072","7,928","565,699","2,331,692","2,372,662","1,199,873","1,046,605","1,353,838","2,644,260","1,659,829","3,039,778","1,352,368","1,893,230","2,670,218","2,122,743","2,563,964","1,880,892","2,580,019","2,500,994","1,822,350","1,362,195","1,444,121","2,811,357","3,086,572","1,936,142","1,802,476","1,831,850","2,366,531","2,341,300","2,622,320","-1,283,240","2,464,060","2,341,486","1,572,276","-231,225","2,084,562","1,872,777","2,120,980","2,200,000","1,700,000","1,600,000","1,500,000","1,500,000","1,400,000","1,500,000","1,400,000","1,300,000","1,300,000","1,500,000","1,500,000","1,100,000","1,100,000","1,200,000","1,500,000","1,100,000","1,100,000","1,000,000","1,000,000","900,000","1,000,000","900,000","900,000","700,000","800,000","800,000","800,000","900,000","800,000","800,000","900,000","800,000","800,000","700,000","700,000","-4,300,000","2,300,000","2,300,000","2,200,000","-4,200,000","2,200,000","2,200,000","2,100,000","-3,600,000","1,900,000","1,900,000","1,900,000"
NetNonOperatingInterestIncomeExpense,"-16,392,000","-4,577,000","-3,719,000","-3,916,000","-4,180,000","-3,981,000","-4,370,000","-3,788,000","-3,504,000","-3,708,000","-3,684,396","-3,745,039","-3,625,206","-4,131,359","-3,558,535","-3,684,306","-3,430,816","-3,110,238","-3,308,597","-3,360,688","-3,616,436","-3,584,371","-3,450,514","-3,373,442","-3,499,222","-3,524,601","-3,875,418","-3,008,314","-2,907,826","-2,463,321","-2,334,910","-2,373,758","-2,131,618","-1,777,462","-1,802,652","-1,672,970","-1,437,321","-1,212,867","-1,210,106","-1,176,985","60,233","-176,883","-170,325","-228,907","-429,607","-412,491","-280,283","-211,842","30,790","-142,293","151,035","-24,492","63,041","-59,999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"3,455,000","910,000","896,000","857,000","792,000","817,000","773,000","736,000","691,000","717,000","831,610","650,767","621,440","515,183","684,735","563,549","536,176","470,230","527,385","510,358","495,778","473,359","377,727","400,899","397,083","408,876","432,505","442,600","466,129","478,333","495,261","518,699","537,771","547,243","546,311","551,750","550,194","538,132","540,067","512,127","1,294,702","1,254,815","1,269,735","1,145,694","1,044,593","1,043,215","1,093,136","1,165,860","1,243,060","1,077,612","1,275,846","1,075,735","1,198,074","1,035,262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"19,847,000","5,487,000","4,615,000","4,773,000","4,972,000","4,798,000","5,143,000","4,524,000","4,195,000","4,425,000","4,516,006","4,395,806","4,246,646","4,646,542","4,243,270","4,247,855","3,966,992","3,580,468","3,835,982","3,871,046","4,112,214","4,057,730","3,828,241","3,774,341","3,896,305","3,933,477","3,886,387","3,309,322","3,238,109","2,811,611","2,692,308","2,763,511","2,530,528","2,208,125","2,141,971","2,136,730","1,891,325","1,679,809","1,447,893","1,689,112","1,234,469","1,431,698","1,440,060","1,374,601","1,474,200","1,455,706","1,373,419","1,377,702","1,212,270","1,219,905","1,124,811","1,100,227","1,135,033","1,095,261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,"421,536","141,592","135,846","130,043","137,863","128,946","138,861","116,580","206,992","87,990","96,190","71,190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"21,841,000","-192,000","12,251,000","-1,389,000","11,171,000","10,915,000","19,168,000","-5,355,000","15,093,000","-36,794,000","1,327,193","11,236,335","-268,237","10,631,709","-29,096,551","-7,675,893","19,165,439","-23,401,814","2,710,506","2,642,481","3,246,702","1,906,855","2,290,327","2,734,433","2,516,954","1,803,078","874,076","1,171,301","854,939","1,101,424","1,164,287","1,034,799","1,949,436","1,312,732","781,260","1,060,627","883,779","3,585,972","1,555,894","1,530,262","1,392,952","1,162,591","551,809","500,216","-106,778","2,138,758","1,365,525","613,675","555,735","1,009,967","-1,526,420","33","-10,477","-11,503","-2,277,522","34,087","111,084","-618,757","-1,392,501","-351,172","498,541","54,105","856,860","-247,008","-319,898","370,571","-1,316,513","344,340","360,637","655,025","2,594,000","21,090","343,129","1,833,431","1,242,144","856,748","548,387","226,409","690,811","101,895","195,635","554,063","78,863","196,040","380,359","-47,357",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"-200,000",,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"21,263,000","-291,000","12,113,000","-1,578,000","11,019,000","10,768,000","19,011,000","-5,587,000","14,927,000","-36,957,000","1,162,832","11,065,742","-401,778","10,512,204","-29,172,255","-7,810,654","19,032,923","-23,469,277","2,597,709","2,515,821","2,829,215","1,858,751","2,209,121","2,639,324","2,361,191","1,709,628","1,239,185","1,171,772","954,495","1,157,691","1,287,018","1,025,787","1,757,859","1,545,224","1,250,402","1,090,981","1,066,786","4,147,960","3,798,966","1,214,664","1,068,354","1,212,712","664,706","486,087","0","1,541,856","1,637,338","610,458","702,169","981,915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,"-121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SecuritiesAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,413","65,913",,"79,628","83,283","77,283","44,196","57,369","57,369","51,120","89,660","59,520","54,970","48,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-111,000",,,,,,,,,"-107,000","-74,945","-27,341","12,262","-20,976","-23,018","-27,479","-64,927","-15,705","0","0","13,738","-24,380","-27,871","-51,360","0","0","-507,881","-154,959","-188,248","-106,131","-7,401","-190,942","0","-285,179","-498,054","-94,711","-271,709","-591,068","-2,886,660","315,598","324,598","-50,121","-112,897","14,129","-106,778","596,902","-271,813","3,217","-146,434","28,052","277,726","33","-10,477","-11,503","-2,277,522","34,087","111,084","-618,757","-1,392,501","-351,172","498,541","54,105","856,860","-247,008","-319,898","370,571","-1,316,513","344,340","360,637","655,025","2,594,000","21,090","343,129","1,833,431","1,242,144","856,748","548,387","226,409","690,811","101,895","195,635","554,063","78,863","196,040","380,359","-47,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,"0","0",,,"27,871","51,360","0","0","507,881","154,959","188,248","106,131","7,401","190,942","0","285,179","498,054","94,711","271,709","591,068","109,109","483,119","187,284","82,657","99,024","25,813","135,626",,"287,519","0","160,058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
