name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
			NetLongTermDebtIssuance,"-211,806,000","-1,420,000","-1,421,000","-3,250,000","-205,715,000","-213,208,000","-63,000","-445,530,000","299,998,000","365,945,000","-15,830,000","-16,876,000","-105,505,000","-60,277,000","-1,376,000","-64,877,000","-18,580,000","-20,761,000","7,438,000","-20,374,000","75,825,000","5,330,000","-174,000","-191,000","-192,000","-183,000","-25,971,000","-195,000","-223,000","-155,000","-258,000","-9,493,000","8,467,000","-524,000","123,694,000","-27,000","52,523,000","22,083,000","-530,000","105,838,000","155,641,000","-101,329,000","20,055,000","-70,561,000","-61,029,000","-60,777,000","43,061,000","-25,542,000","-50,507,000","-51,161,000","-357,000","-19,926,000","-29,807,000",,,,,,,,,,,
				LongTermDebtIssuance,,,,"22,000","0","0","0","0","300,004,000","555,500,000","232,000,000","199,500,000","151,500,000","116,004,000","126,500,000","92,500,000","122,500,000","120,314,000","126,505,000","980,750,000","160,500,000","77,500,000","58,500,000","0","0","112,000,000","800,000,000","0","0","983,000","0","46,028,000","77,500,000","0","232,719,000","143,000,000","164,000,000","58,500,000","0","225,189,000","947,100,000","0","929,200,000","49,100,000","0","157,101,000","222,404,000","102,000,000","13,000,000","121,000,000","98,000,000","473,000","465,000",,,,,,,,,,,
				LongTermDebtPayments,"-211,828,000","-1,420,000","-1,421,000","-3,272,000","-205,715,000","-213,208,000","-63,000","-445,530,000","-6,000","-189,555,000","-247,830,000","-216,376,000","-257,005,000","-176,281,000","-127,876,000","-157,377,000","-141,080,000","-141,075,000","-119,067,000","-1,001,124,000","-84,675,000","-72,170,000","-58,674,000","-191,000","-192,000","-112,183,000","-825,971,000","-195,000","-223,000","-1,138,000","-258,000","-55,521,000","-69,033,000","-524,000","-109,025,000","-143,027,000","-111,477,000","-36,417,000","-530,000","-119,351,000","-791,459,000","-101,329,000","-909,145,000","-119,661,000","-61,029,000","-217,878,000","-179,343,000","-127,542,000","-63,507,000","-172,161,000","-98,357,000","-20,399,000","-30,272,000",,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,"2,818,000","0","-305,000","305,000","0","-47,000","47,000",,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,818,000",,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","-47,000","47,000",,,,,,,,,,,
		NetCommonStockIssuance,"-130,328,000","-55,328,000","-75,000,000","0","0","0","0","0","0","-50,000,000","-11,357,000","-47,434,000","0","0","0","-1,863,000","-50,139,000","-50,087,000","-64,612,000","-59,548,000","-117,623,000","-101,917,000","-66,963,000","-44,945,000","0","-100,000,000","-62,367,000","-153,275,000","-6,760,000","-60,271,000","-7,253,000","-31,564,000","-176,083,000","-59,461,000","-66,183,000","-102,507,000","-93,848,000","-191,416,000","-121,933,000","0",,,,,,,,"-14,000","0","0","-56,000","-205,000","0","-274,000","252,000","321,000","96,000","303,000","215,000","575,827,000","405,000","246,000","239,000",
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252,000","321,000","96,000","303,000","215,000","575,827,000","405,000","246,000","239,000",
			CommonStockPayments,"-130,328,000","-55,328,000","-75,000,000","0","0","0","0","0","0","-50,000,000","-11,357,000","-47,434,000","0","0","0","-1,863,000","-50,139,000","-50,087,000","-64,612,000","-59,548,000","-117,623,000","-101,917,000","-66,963,000","-44,945,000","0","-100,000,000","-62,367,000","-153,275,000","-6,760,000","-60,271,000","-7,253,000","-31,564,000","-176,083,000","-59,461,000","-66,183,000","-102,507,000","-93,848,000","-191,416,000","-121,933,000","0",,,,"0","0","0","0","-14,000","0","0","-56,000","-205,000","0",,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,411,000","0","41,936,000","-2,384,084,000","-45,000"
		ProceedsFromStockOptionExercised,"9,042,000","424,000","7,372,000","-222,000","1,717,000",,,"70,000","-49,000","5,000","2,766,000","373,000","66,000","272,000","1,449,000","33,000","205,000","837,000","275,000","398,000","258,000","2,403,000","14,280,000","3,148,000","2,341,000","8,015,000","2,716,000","1,724,000","862,000","14,609,000","37,156,000","4,809,000","465,000","14,070,000","7,319,000","6,771,000","5,466,000","7,260,000","5,996,000","4,940,000","2,969,000","11,118,000","8,993,000","4,261,000","2,874,000","933,000","2,874,000","666,000","142,000","68,000","2,000","196,000","105,000",,,,,,,,,,,
		NetOtherFinancingCharges,"-2,202,000","-15,000","-1,136,000","0",,,"-249,000","0",,,,,,,,"0","0",,,"-9,230,000","-709,000","528,000","-879,000","51,000","267,000","895,000","-12,614,000","-1,125,000","642,000","5,524,000","17,043,000","2,435,000","526,000","8,692,000","-903,000","2,071,000","3,022,000","4,470,000","3,824,000","-696,000","-10,144,000","2,440,000","-8,507,000","1,747,000","-1,440,000","2,144,000","-4,136,000","189,000","34,000","17,000","8,000",,"22,000","-115,000","-111,000","1,831,000","-11,000","-1,040,000","1,304,000","-534,944,000","-2,177,000","-37,125,000","467,592,000","261,000"
EndCashPosition,"229,452,000","227,413,000","298,140,000","400,959,000","270,317,000","408,321,000","537,644,000","514,151,000","838,811,000","364,414,000","67,262,000","71,495,000","57,855,000","89,777,000","102,771,000","77,295,000","76,855,000","68,056,000","79,312,000","63,759,000","54,100,000","49,119,000","94,410,000","86,622,000","90,997,000","88,548,000","67,447,000","140,038,000","239,145,000","246,027,000","190,681,000","106,575,000","46,329,000","202,451,000","157,924,000","47,115,000","53,444,000","62,256,000","147,997,000","240,220,000","53,974,000","64,810,000","71,525,000","63,481,000","52,717,000","59,102,000","38,381,000","59,494,000","28,303,000","37,420,000","31,789,000","54,447,000","105,942,000","104,678,000","112,617,000","99,788,000","33,724,000","31,420,000","43,147,000","38,272,000","32,339,000","33,982,000","31,381,000","107,571,000"
	ChangesInCash,"-178,869,000","-71,145,000","-102,579,000","131,880,000","-137,025,000","-130,148,000","21,166,000","-325,084,000","474,203,000","298,671,000","-4,915,000","14,293,000","-31,995,000","-13,226,000","26,168,000","57,000","10,474,000","-12,096,000","15,631,000","9,113,000","4,463,000","-45,927,000","8,709,000","-4,055,000","2,661,000","20,471,000","-71,932,000","-98,399,000","-7,069,000","56,558,000","84,924,000","61,483,000","-156,260,000","44,605,000","110,656,000","-6,721,000","-8,716,000","-85,427,000","-92,434,000","185,904,000","-10,267,000","-7,181,000","7,931,000","12,307,000","-6,579,000","20,367,000","-21,038,000","30,043,000","-8,034,000","6,773,000","-23,069,000","-50,864,000","714,000","-7,377,000","13,036,000","65,837,000","2,415,000","-13,724,000","5,859,000","5,151,000","-2,401,000","2,308,000","-75,969,000","33,653,000"
	EffectOfExchangeRateChanges,"-2,039,000","418,000","-240,000","-1,238,000","-979,000","825,000","2,327,000","424,000","194,000","-1,519,000","682,000","-653,000","73,000","232,000","-692,000","383,000","-1,675,000","840,000","-78,000","546,000","518,000","636,000","-921,000","-320,000","-212,000","630,000","-659,000","-708,000","187,000","-1,212,000","-818,000","-1,237,000","138,000","-78,000","153,000","392,000","-96,000","-314,000","211,000","342,000","-569,000","466,000","113,000","-1,543,000","194,000","354,000","-75,000","1,148,000","-1,083,000","-1,142,000","411,000","-631,000","550,000","-562,000","-207,000","227,000","-111,000","1,997,000","-984,000","782,000","758,000","293,000","-221,000","-3,110,000"
	BeginningCashPosition,"408,321,000","298,140,000","400,959,000","270,317,000","408,321,000","537,644,000","514,151,000","838,811,000","364,414,000","67,262,000","71,495,000","57,855,000","89,777,000","102,771,000","77,295,000","76,855,000","68,056,000","79,312,000","63,759,000","54,100,000","49,119,000","94,410,000","86,622,000","90,997,000","88,548,000","67,447,000","140,038,000","239,145,000","246,027,000","190,681,000","106,575,000","46,329,000","202,451,000","157,924,000","47,115,000","53,444,000","62,256,000","147,997,000","240,220,000","53,974,000","64,810,000","71,525,000","63,481,000","52,717,000","59,102,000","38,381,000","59,494,000","28,303,000","37,420,000","31,789,000","54,447,000","105,942,000","104,678,000","112,617,000","99,788,000","33,724,000","31,420,000","43,147,000","38,272,000","32,339,000","33,982,000","31,381,000","107,571,000","77,028,000"
IncomeTaxPaidSupplementalData,"115,675,000","52,723,000","3,978,000","26,001,000","32,973,000","18,182,000","2,609,000","4,577,000","-229,000","36,305,000","9,216,000","20,931,000","25,334,000","33,748,000","3,770,000","16,694,000","8,470,000","48,696,000","-3,607,000","-198,872,000","33,824,000","46,613,000","3,882,000","-210,654,000","39,140,000","42,943,000","4,833,000","24,515,000","36,250,000","41,989,000","4,835,000","39,568,000","35,905,000","59,260,000","4,119,000","26,687,000","31,737,000","46,681,000","6,317,000","32,902,000","41,943,000","54,590,000","6,156,000","38,000,000","34,920,000","43,415,000","4,891,000","25,457,000","20,714,000","32,219,000","3,278,000",,,,,,,,,,,,,
InterestPaidSupplementalData,"80,346,000","2,775,000","35,034,000","2,689,000","39,848,000","3,006,000","43,439,000","9,077,000","32,680,000","8,069,000","33,297,000","12,268,000","34,525,000","7,748,000","40,630,000","6,733,000","36,770,000","82,905,000","-36,331,000","-245,376,000","51,506,000","536,000","51,451,000","-277,519,000","51,362,000","568,000","86,633,000","394,000","56,308,000","201,000","56,138,000","472,000","56,176,000","427,000","50,807,000","1,272,000","50,993,000","661,000","52,712,000","911,000","31,275,000","7,578,000","70,241,000","7,985,000","42,763,000","8,456,000","42,855,000","8,492,000","43,173,000","8,765,000","48,303,000",,"48,019,000",,,,,,,,,,,
CapitalExpenditure,"-90,918,000","-17,719,000","-26,390,000","-29,016,000","-17,793,000","-11,612,000","-15,483,000","-21,118,000","-17,757,000","-31,108,000","-40,875,000","-40,992,000","-20,365,000","-22,688,000","-23,710,000","-24,336,000","-23,492,000","-16,180,000","-22,499,000","-23,101,000","-17,224,000","-21,333,000","-28,008,000","-40,422,000","-37,148,000","-33,075,000","-40,575,000","-35,883,000","-33,312,000","-18,537,000","-18,800,000","-27,038,000","-19,433,000","-16,968,000","-13,375,000","-20,328,000","-21,439,000","-20,163,000","-22,949,000","-24,833,000","-17,206,000","-13,195,000","-13,852,000","-16,838,000","-13,747,000","-14,140,000","-15,230,000","-12,691,000","-12,849,000","-11,050,000","-12,112,000","-11,030,000","-9,501,000","-8,389,000","-8,400,000","-9,849,000","-10,028,000","-13,419,000","-12,280,000","-17,689,000","-16,834,000","-9,633,000","-9,189,000","-8,438,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252,000","321,000","96,000","303,000","215,000","575,827,000","405,000","246,000","239,000",
IssuanceOfDebt,,,,"22,000","0","0","0","0","300,004,000","555,500,000","232,000,000","199,500,000","151,500,000","116,004,000","126,500,000","92,500,000","122,500,000","120,314,000","126,505,000","980,750,000","160,500,000","77,500,000","58,500,000","0","0","112,000,000","800,000,000","0","0","983,000","0","46,028,000","77,500,000","0","232,719,000","143,000,000","164,000,000","58,500,000","0","225,189,000","947,100,000","0","929,200,000","49,100,000","0","154,283,000","225,222,000","102,000,000","12,695,000","121,305,000","98,000,000","473,000","465,000",,,,,,,,,,,
RepaymentOfDebt,"-211,828,000","-1,420,000","-1,421,000","-3,272,000","-205,715,000","-213,208,000","-63,000","-445,530,000","-6,000","-189,555,000","-247,830,000","-216,376,000","-257,005,000","-176,281,000","-127,876,000","-157,377,000","-141,080,000","-141,075,000","-119,067,000","-1,001,124,000","-84,675,000","-72,170,000","-58,674,000","-191,000","-192,000","-112,183,000","-825,971,000","-195,000","-223,000","-1,138,000","-258,000","-55,521,000","-69,033,000","-524,000","-109,025,000","-143,027,000","-111,477,000","-36,417,000","-530,000","-119,351,000","-791,459,000","-101,329,000","-909,145,000","-119,661,000","-61,029,000","-217,878,000","-179,343,000","-127,542,000","-63,507,000","-172,161,000","-98,357,000","-20,446,000","-30,225,000",,,,,,,,,,,
RepurchaseOfCapitalStock,"-130,328,000","-55,328,000","-75,000,000","0","0","0","0","0","0","-50,000,000","-11,357,000","-47,434,000","0","0","0","-1,863,000","-50,139,000","-50,087,000","-64,612,000","-59,548,000","-117,623,000","-101,917,000","-66,963,000","-44,945,000","0","-100,000,000","-62,367,000","-153,275,000","-6,760,000","-60,271,000","-7,253,000","-31,564,000","-176,083,000","-59,461,000","-66,183,000","-102,507,000","-93,848,000","-191,416,000","-121,933,000","0",,,,"0","0","0","0","-14,000","0","0","-56,000","-205,000","0",,,,,,,,,,,
FreeCashFlow,"156,613,000","-14,807,000","-32,075,000","135,116,000","68,379,000","80,958,000","23,503,000","131,387,000","180,496,000","-17,302,000","21,450,000","75,600,000","73,348,000","37,166,000","26,546,000","66,395,000","78,988,000","59,066,000","81,705,000","97,862,000","46,697,000","47,708,000","62,445,000","61,770,000","-543,000","110,004,000","28,554,000","57,993,000","-853,000","98,879,000","38,236,000","95,471,000","15,130,000","81,828,000","46,729,000","92,999,000","39,521,000","72,846,000","20,209,000","76,188,000","41,265,000","80,916,000","30,127,000","79,866,000","55,765,000","83,215,000","13,040,000","56,729,000","42,055,000","62,082,000","7,678,000","48,316,000","30,266,000","84,797,000","22,634,000","55,998,000","14,504,000","24,847,000","-30,445,000","47,097,000","14,696,000","28,305,000","48,893,000","38,236,000"
