name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
		DepreciationAndAmortizationInIncomeStatement,"32,476,000","7,955,000","8,355,000","8,159,000","8,007,000","7,998,000","8,334,000","8,803,000","8,879,000","8,831,000","9,019,000","9,373,000","8,760,000","8,773,000","8,903,000","8,950,000","9,272,000","9,330,000","9,665,000","9,632,000","9,825,000","10,137,000","12,133,000","10,199,000","9,467,000","9,224,000","9,510,000","9,285,000","9,220,000","8,709,000","8,438,000","8,285,000","8,117,000","7,864,000","7,696,000","7,292,000","5,567,000","4,471,000","4,460,000","4,311,000","4,054,000","4,002,000","3,808,000","4,456,000","4,378,000","4,334,000","4,289,000","4,181,000","4,307,000","3,943,000","3,878,000","3,748,000","3,593,000","3,630,000","3,759,000","3,688,000","3,564,000","3,409,000","3,438,000","3,509,000","3,545,000","3,311,000","3,361,000","3,314,000","2,807,000","2,810,000","2,620,000","2,453,000","2,414,000","2,400,000","2,294,000","2,784,000","5,778,000","6,397,000","6,407,000","6,104,000","6,895,000","6,461,000","6,170,000","6,238,000","6,400,000","5,200,000","1,800,000","1,800,000","1,600,000","1,600,000","1,300,000","1,300,000","1,000,000","1,200,000","1,000,000","1,500,000","1,000,000","600,000","600,000","700,000","700,000","600,000","700,000","600,000","800,000","800,000","800,000","800,000","1,200,000","500,000","600,000","600,000","900,000","500,000","600,000","500,000",,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,786,000","3,310,000","3,334,000","3,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,992,000","3,087,000","3,073,000","3,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,992,000","3,087,000","3,073,000","3,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"140,300,000","36,168,000","36,473,000","34,871,000","32,721,000","31,460,000","25,756,000","29,935,000","8,277,000","35,886,000","34,876,000","32,771,000","33,741,000","33,555,000","31,271,000","30,999,000","30,536,000","31,096,000","32,097,000","33,184,000","31,861,000","32,689,000","52,741,000","45,600,000","49,870,000","47,754,000","54,959,000","43,769,000","55,678,000","42,177,000","51,256,000","42,133,000","51,948,000","44,394,000","44,603,000","37,390,000","45,142,000","42,507,000","40,710,000","35,315,000","46,270,000","38,669,000","40,963,000","34,451,000",,,,,,,,,,,,,,,"1,000",,"0","45,808,000",,,,,,,,,,,"12,721,000","-147,000","8,176,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"68,105,000","-2,545,000","24,888,000","25,668,000","20,094,000","2,021,000","29,144,000","13,075,000","38,861,000","-9,173,000","26,901,000","17,403,000","23,103,000","-1,979,000","22,954,000","15,924,000","20,329,000","623,000","18,586,000","9,540,000","16,464,000","-9,541,000","26,403,000","16,030,000","34,598,000","39,906,000","36,644,000","22,789,000","-96,112,000","77,550,000","35,726,000","19,956,000","35,099,000","31,242,000","32,882,000","18,384,000","31,117,000","18,315,000","23,148,000","14,212,000","27,471,000","23,762,000","24,156,000","15,131,000","21,905,000","20,238,000","21,387,000","14,199,000","19,189,000","18,565,000","17,829,000","12,396,000","18,404,000","17,121,000","15,999,000","10,915,000","17,439,000","16,748,000","15,979,000","11,108,000","15,744,000","-30,794,000","14,279,000","15,761,000","16,358,000","24,592,000","25,188,000","18,219,000","20,280,000","23,068,000","22,882,000","16,412,000","10,329,000","14,225,000","7,033,000","7,190,000","-12,709,000","16,731,000","16,492,000","12,216,000","14,100,000","21,400,000","8,900,000","5,300,000","8,100,000","7,300,000","6,800,000","3,500,000","5,400,000","4,900,000","5,000,000","2,700,000","2,700,000","1,900,000","1,800,000","600,000","1,400,000","1,700,000","1,600,000","1,000,000","100,000","1,400,000","1,600,000","-700,000","-1,100,000","1,200,000","1,400,000","1,400,000","-500,000","800,000","800,000","800,000","-14,300,000","6,100,000","5,800,000","5,000,000","-13,100,000","5,000,000","4,700,000","4,300,000","-7,200,000","2,600,000","2,600,000","2,600,000"
NetNonOperatingInterestIncomeExpense,"-28,909,000","-7,385,000","-7,059,000","-7,313,000","-7,152,000","-7,340,000","-7,527,000","-8,013,000","-8,636,000","-8,269,000","-8,285,000","-8,954,000","-8,481,000","-8,538,000","-9,047,000","-8,939,000","-7,317,000","-12,263,000","-14,491,000","-15,097,000","-14,091,000","-14,009,000","-6,201,000","-6,098,000","-4,973,000","-6,017,000","-7,708,000","-7,777,000","-7,957,000","-7,751,000","-7,684,000","-7,777,000","-7,855,000","-7,796,000","-7,791,000","-8,379,000","-7,656,000","-7,636,000","-7,506,000","-7,542,000","-7,799,000","-7,692,000","-7,595,000","-7,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"28,909,000","7,385,000","7,059,000","7,313,000","7,152,000","7,340,000","7,527,000","8,013,000","8,636,000","8,269,000","8,285,000","8,954,000","8,481,000","8,538,000","9,047,000","8,939,000","7,317,000","12,263,000","14,491,000","15,097,000","14,091,000","14,009,000","6,201,000","6,098,000","4,973,000","6,017,000","7,708,000","7,777,000","7,957,000","7,751,000","7,684,000","7,777,000","7,855,000","7,796,000","7,791,000","8,379,000","7,656,000","7,636,000","7,506,000","7,542,000","7,799,000","7,692,000","7,595,000","7,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"8,285,000","8,954,000","8,481,000","8,538,000","9,047,000","8,939,000","7,317,000","12,263,000","14,491,000","15,097,000","14,091,000","14,009,000","6,201,000","6,098,000","4,973,000","6,017,000","7,708,000","7,777,000","7,958,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-660,000","-160,000","-166,000","-167,000","-167,000","-167,000","-158,000","-158,000","-158,000","-158,000","-172,000","-173,000","-173,000","-173,000","-358,000","-176,000","-176,000","-17,174,000","-54,183,000","-184,000","-184,000","-184,000",,,"0",,"-6,645,000","-73,000","-480,000",,,,,,,,,,,,"0",,"167,000",,,,,,,,,,"0","-537,000","-16,415,000",,,,,,"0","-45,808,000",,,,,,,,,,,"-13,067,000","352,000","-11,825,000","101,000","-702,000","-413,000","-31,000","-2,000","-2,600,000","-3,900,000","-100,000",,,,,,"-100,000",,,,"-2,600,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,"0","0","0","0","-183,000","0","0","-16,998,000","-54,735,000","0","0","0","0",,"0","0","-6,645,000","-73,000","-480,000",,,,,,,,,,,,"0","0","167,000",,,,,,,,,,"0","-537,000","-16,415,000",,,,,,"0","-45,808,000",,,,,,,,,,,"-13,067,000","352,000","-11,825,000","101,000","-702,000","-413,000","-31,000","-2,000","-2,600,000","-3,900,000","-100,000",,,,,,"-100,000",,,,"-2,600,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,"179,000","73,000","480,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"3,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,"0",,,,"183,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,"0",,,"16,998,000",,,,,,,"0",,"6,645,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,067,000",,"8,137,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-660,000","-160,000","-166,000","-167,000","-167,000","-167,000","-158,000","-158,000","-158,000","-158,000","-172,000","-173,000","-173,000","-173,000","-175,000","-176,000","-176,000","-176,000",,"-184,000","-184,000","-184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"38,536,000","-10,090,000","17,663,000","18,188,000","12,775,000","-5,486,000","21,459,000","4,904,000","30,067,000","-17,600,000","18,444,000","8,276,000","14,449,000","-10,690,000","13,549,000","6,809,000","12,836,000","-28,814,000","-50,088,000","-5,741,000","2,189,000","-23,734,000","20,202,000","9,932,000","29,625,000","33,889,000","22,291,000","14,939,000","30,326,000","27,622,000","28,042,000","12,179,000","26,463,000","23,446,000","25,091,000","10,005,000","2,452,000","10,679,000","15,642,000","6,670,000","19,672,000","16,070,000","16,728,000","7,524,000","12,926,000","12,233,000","13,342,000","5,941,000","9,985,000","9,247,000","8,704,000","3,056,000","9,027,000","6,732,000","-10,330,000","1,415,000","7,947,000","7,343,000","6,579,000","2,265,000","6,836,000","-39,848,000","5,756,000","7,688,000","-11,553,000","14,806,000","15,834,000","9,123,000","10,892,000","13,198,000","12,905,000","7,333,000","977,000","3,662,000","-7,649,000","-4,967,000","-26,205,000","4,148,000","5,510,000","1,056,000","900,000","7,000,000","8,100,000","5,200,000","7,400,000","7,000,000","6,100,000","2,900,000","5,000,000","3,800,000","3,200,000","1,000,000","-1,000,000","1,500,000","1,300,000","300,000","900,000","1,200,000","1,200,000","400,000","-3,200,000","1,100,000","1,200,000","-900,000",,,,,"-700,000","700,000","500,000",,,,,,,,,,,,,
TaxProvision,"1,201,000","-2,113,000","3,627,000","-2,929,000","2,616,000","-2,156,000","5,388,000","-1,911,000","-987,000","-1,852,000","-306,000","2,585,000","4,414,000","-3,739,000","9,086,000","2,440,000","-92,000","-6,196,000","34,325,000","-1,580,000","552,000","-6,000,000","7,583,000","3,935,000","11,269,000","12,230,000","8,212,000","5,449,000","8,919,000","10,278,000","10,656,000","4,624,000","8,500,000","8,034,000","9,660,000","3,792,000","1,706,000","3,755,000","5,880,000","2,668,000","7,772,000","6,428,000","6,692,000","3,009,000","5,089,000","4,893,000","5,337,000","2,376,000","3,004,000","3,838,000","3,612,000","1,272,000","4,156,000","3,274,000","-4,606,000","586,000","-332,000","3,020,000","2,763,000","930,000","2,884,000","-4,946,000","2,590,000","3,152,000","-4,132,000","5,977,000","6,481,000","3,645,000","4,345,000","5,368,000","5,234,000","3,000,000","5,235,000","3,679,000","-2,908,000","-5,099,000","-8,487,000","2,552,000","3,103,000","1,335,000","1,300,000","3,600,000","3,200,000","2,100,000","3,000,000","2,900,000","2,500,000","1,200,000","2,100,000","1,600,000","1,300,000","400,000","-400,000","600,000","600,000","100,000","400,000","500,000","500,000","200,000","-200,000","500,000","600,000","-400,000",,,,,"-100,000","300,000","200,000",,,,,,,,,,,,,
