name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
		StockBasedCompensation,"12,089,000","2,923,000","3,084,000","2,998,000","3,084,000","3,406,000","3,133,000","3,171,000","2,963,000","3,340,000","2,963,000","2,494,000","2,345,000","2,804,000","2,582,000","2,746,000","2,553,000","2,607,000","1,847,000","1,691,000","1,742,000","1,662,000","2,310,000","2,071,000","2,514,000","2,652,000","2,555,000","2,850,000","2,927,000","2,763,000","2,303,000","2,224,000","2,538,000","1,171,000","1,036,000","1,033,000","908,000","1,198,000","389,000","1,057,000","946,000","1,215,000","972,000","961,000","936,000","707,000","826,000","728,000","692,000","791,000","628,000","267,000","294,000","326,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"14,193,000","4,230,000","-1,357,000","-580,000","11,900,000","26,938,000","223,000","-10,790,000","27,043,000","16,612,000","-2,975,000","305,000","5,011,000","5,680,000","-5,385,000","571,000","7,840,000","-2,457,000","-10,070,000","769,000","-3,544,000","6,123,000","-2,758,000","1,976,000","-6,147,000","1,543,000","-15,550,000","-448,000","1,584,000","-917,000","-1,859,000","1,285,000","-4,470,000","-1,348,000","2,682,000","1,294,000","-264,000","2,000,000",,,,,,,,,,,,,,,,,,"11,619,000","1,393,000","1,415,000","16,692,000","-5,511,000","845,000","677,000","425,000","752,000","-105,000","282,000","567,000","450,000","338,000","53,000","206,000","423,000","116,000","135,000","123,000","120,000","120,000","120,000","-1,920,000","2,690,000","120,000","120,000","309,000","50,000","-934,000","1,275,000","200,000","-15,000","15,000","75,000","-400,000","300,000","0","200,000","0","100,000"
		ChangeInWorkingCapital,"85,285,000","92,550,000","-97,324,000","37,644,000","52,415,000","66,577,000","-87,176,000","-66,126,000","63,617,000","74,722,000","44,000","46,256,000","-27,262,000","33,706,000","-6,849,000","-28,253,000","-21,688,000","-16,072,000","-42,385,000","55,345,000","-15,138,000","58,295,000","-121,212,000","43,858,000","-9,083,000","75,065,000","-76,284,000","-3,044,000","-2,330,000","42,399,000","-54,304,000","10,706,000","11,322,000","44,320,000","-31,405,000","15,634,000","-12,680,000","44,820,000","-60,844,000","42,630,000","-18,963,000","-780,000","-17,004,000","22,772,000","-10,595,000","26,490,000","-20,536,000","9,492,000","-17,078,000","19,472,000","-49,577,000","-11,032,000","-40,865,000","21,142,000","-17,232,000","-480,000","554,000","6,291,000","12,353,000","6,618,000","6,488,000","107,017,000","-3,058,000","1,295,000","2,629,000","2,730,000","-599,000","4,457,000","-1,661,000","3,248,000","-672,000","-380,000","-1,489,000","3,720,000","4,297,000","-3,124,000","-4,671,000","3,304,000","-137,000","-871,000","-4,226,000","2,721,000","-1,975,000","1,695,000","1,785,000","676,000","-866,000","183,000","-513,000","274,000","-400,000","300,000","-800,000","100,000","100,000","-100,000"
			ChangeInReceivables,"35,432,000","24,688,000","-6,909,000","13,005,000","4,648,000","50,582,000","-67,935,000","12,721,000","42,829,000","41,497,000","70,286,000","28,858,000","-22,032,000","7,034,000","21,227,000","-3,484,000","-25,148,000","-7,406,000","15,291,000","3,897,000","23,113,000","-17,703,000","-47,481,000","6,931,000","-6,741,000","62,906,000","-43,368,000","-16,087,000","-15,844,000","30,543,000","20,896,000","-4,376,000","-15,574,000","8,840,000","-265,000","-1,349,000","9,623,000","16,784,000","-18,472,000","12,785,000",,,,,,,"-7,191,000","3,850,000","-2,807,000","5,474,000","-33,830,000","-8,160,000","2,444,000","8,256,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"35,432,000","24,688,000","-6,909,000","13,005,000","4,648,000","50,582,000","-67,935,000","12,721,000","42,829,000","41,497,000","70,286,000","28,858,000","-22,032,000","7,034,000","21,227,000","-3,484,000","-25,148,000","-7,406,000","15,291,000","3,897,000","23,113,000","-17,703,000","-47,481,000","6,931,000","-6,741,000","62,906,000","-43,368,000","-16,087,000","-15,844,000","30,543,000","20,896,000","-4,376,000","-15,574,000","8,840,000","-265,000","-1,349,000","9,623,000","16,784,000","-18,472,000","12,785,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"49,853,000","67,862,000","-90,415,000","24,639,000","47,767,000","15,995,000","-19,241,000","-78,847,000","20,788,000","33,225,000","-70,242,000","17,398,000","-5,230,000","26,672,000","-28,076,000","-24,769,000","3,460,000","-8,666,000","-57,676,000","51,448,000","-38,251,000","75,998,000","-73,731,000","36,927,000","-2,342,000","12,159,000","-32,916,000","13,043,000","13,514,000","11,856,000","-75,200,000","15,082,000","26,896,000","35,480,000","-31,140,000","16,983,000","-22,303,000","28,036,000","-42,372,000","29,845,000","-11,181,000","23,846,000",,,,,"-13,345,000","5,642,000","-14,271,000","13,998,000","-15,747,000","-2,872,000","-43,309,000","12,886,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"49,853,000","67,862,000","-90,415,000","24,639,000","47,767,000","15,995,000","-19,241,000","-78,847,000","20,788,000","33,225,000","-70,242,000","17,398,000","-5,230,000","26,672,000","-28,076,000","-24,769,000","3,460,000","-8,666,000","-57,676,000","51,448,000","-38,251,000","75,998,000","-73,731,000","36,927,000","-2,342,000","12,159,000","-32,916,000","13,043,000","13,514,000","11,856,000","-75,200,000","15,082,000","26,896,000","35,480,000","-31,140,000","16,983,000","-22,303,000","28,036,000","-42,372,000","29,845,000","-11,181,000","23,846,000",,,,,,,"-14,271,000","13,998,000",,,"-43,309,000","12,886,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"49,853,000","67,862,000","-90,415,000","24,639,000","47,767,000","15,995,000","-19,241,000","-78,847,000","20,788,000","33,225,000","-70,242,000","17,398,000","-5,230,000","26,672,000","-28,076,000","-24,769,000","3,460,000","-8,666,000","-57,676,000","51,448,000","-38,251,000","75,998,000","-73,731,000","36,927,000","-2,342,000","12,159,000","-32,916,000","13,043,000","13,514,000","11,856,000","-75,200,000","15,082,000","26,896,000","35,480,000","-31,140,000","16,983,000","-22,303,000","28,036,000","-42,372,000","29,845,000","-11,181,000","23,846,000",,,,,,,"-14,271,000","13,998,000",,,"-43,309,000","12,886,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,345,000",,,,"-15,747,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-24,626,000",,,,"7,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-3,226,304,000","-1,464,584,000","137,891,000","-440,820,000","-1,458,791,000","-963,183,000","-567,803,000","520,100,000","-1,346,989,000","120,384,000","689,341,000","359,862,000","-4,333,000","215,118,000","11,045,000","-29,807,000","-57,717,000","-42,473,000","-378,891,000","115,736,000","146,850,000","-256,289,000","-815,796,000","383,040,000","181,353,000","292,410,000","-199,438,000","68,835,000","-71,800,000","-448,225,000","-58,424,000","-44,247,000","343,525,000","-313,038,000","147,384,000","228,166,000","133,771,000","-500,471,000","-589,853,000","241,166,000","183,404,000","-1,036,452,000","-273,962,000","130,893,000","58,290,000","-280,521,000","-234,006,000","343,248,000","74,022,000","-31,312,000","163,237,000","-229,573,000","54,710,000","203,904,000","1,356,224,000","-13,363,000","-17,099,000","-146,246,000","-95,639,000","125,939,000","126,427,000","110,125,000","15,046,000","67,893,000","15,699,000","-2,463,000","-64,192,000","-5,535,000","128,139,000","-127,096,000","-11,355,000","96,828,000","-20,666,000","-51,456,000","-98,645,000","-69,238,000","28,668,000","-86,752,000","20,582,000","-24,839,000","12,975,000","-42,553,000","-37,368,000","-63,560,000","3,033,000","-83,126,000","-52,109,000","51,924,000","4,972,000","-10,321,000","-16,000,000","-100,000","-2,300,000","-12,000,000","-29,200,000","-8,000,000"
	CashFlowFromContinuingInvestingActivities,"-3,226,304,000","-1,464,584,000","137,891,000","-440,820,000","-1,458,791,000","-963,183,000","-567,803,000","520,100,000","-1,346,989,000","120,384,000","689,341,000","359,862,000","-4,333,000","215,118,000","11,045,000","-29,807,000","-57,717,000","-42,473,000","-378,891,000","115,736,000","146,850,000","-256,289,000","-815,796,000","383,040,000","181,353,000","292,410,000","-199,438,000","68,835,000","-71,800,000","-448,225,000","-58,424,000","-44,247,000","343,525,000","-313,038,000","147,384,000","228,166,000","133,771,000","-500,471,000","-589,853,000","241,166,000","183,404,000","-1,036,452,000","-273,962,000","130,893,000","58,290,000","-280,521,000","-234,006,000","343,248,000","74,022,000","-31,312,000","163,237,000","-229,573,000","54,710,000","203,904,000","1,356,224,000","-13,363,000","-17,099,000","-146,246,000","-95,639,000","125,939,000","126,427,000","110,125,000","15,046,000","67,893,000","15,699,000","-2,463,000","-64,192,000","-5,535,000","128,139,000","-127,096,000","-11,355,000","96,828,000","-20,666,000","-51,456,000","-98,645,000","-69,238,000","28,668,000","-86,752,000","20,582,000","-24,839,000","12,975,000","-42,553,000","-37,368,000","-63,560,000","3,033,000","-83,126,000","-52,109,000","51,924,000","4,972,000","-10,321,000","-16,000,000","-100,000","-2,300,000","-12,000,000","-29,200,000","-8,000,000"
		NetPPEPurchaseAndSale,"-17,187,000","-19,395,000","-1,026,000","-2,017,000","5,251,000","2,948,000","4,618,000","-3,357,000","-5,345,000","-4,149,000","-1,550,000","-2,489,000","-6,947,000","-2,286,000","-3,937,000","5,504,000","-1,189,000","-2,444,000","-3,335,000","-1,270,000","228,000","3,278,000","5,337,000","-276,000","3,495,000","54,000","1,691,000","971,000","-1,447,000","2,465,000","3,315,000","-790,000","11,602,000","2,563,000","-1,943,000","-4,746,000","-4,796,000","-163,000","334,000","3,241,000","-1,714,000","2,553,000","1,644,000","-263,000","1,000","3,340,000","5,556,000","6,289,000","6,133,000","3,509,000","6,581,000","4,393,000","7,993,000","-26,244,000","4,396,000","2,525,000","7,129,000","-1,535,000","181,000","2,623,000","154,000","-1,001,000","-704,000","-1,050,000","1,096,000","-273,000","-745,000","-226,000","-436,000","-338,000","6,000","-356,000","-273,000","-272,000","-366,000","-311,000","-1,743,000","-1,065,000","-1,061,000","-101,000","-146,000","-863,000","-986,000","-1,059,000","-250,000","-778,000","-167,000","-187,000","-145,000","-108,000","-100,000","0","-100,000","-200,000","-100,000","0"
			PurchaseOfPPE,"-34,291,000","-23,289,000","-4,063,000","-3,127,000","-3,812,000","-8,020,000","-4,526,000","-5,724,000","-5,564,000","-6,329,000","-2,335,000","-4,515,000","-8,105,000","-3,633,000","-4,624,000","-4,211,000","-3,202,000","-3,078,000","-4,586,000","-3,153,000","-2,367,000","-1,123,000","-1,074,000","-572,000","-1,583,000","-1,778,000","-1,398,000","-2,559,000","-2,667,000","-2,733,000","-3,211,000","-2,155,000","-4,231,000","-2,478,000","-3,070,000","-7,311,000","-12,038,000","-1,588,000","-4,517,000","-1,378,000","-4,282,000","-2,264,000","-1,859,000","-2,093,000","-3,240,000","-2,288,000","-1,613,000","-743,000","-5,213,000","-6,297,000","-1,377,000","-2,487,000","-826,000","-30,284,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfPPE,"17,104,000","3,894,000","3,037,000","1,110,000","9,063,000","10,968,000","9,144,000","2,367,000","219,000","2,180,000","785,000","2,026,000","1,158,000","1,347,000","687,000","9,715,000","2,013,000","634,000","1,251,000","1,883,000","2,595,000","4,401,000","6,411,000","296,000","5,078,000","1,832,000","3,089,000","3,530,000","1,220,000","5,198,000","6,526,000","1,365,000","15,833,000","5,041,000","1,127,000","2,565,000","7,242,000","1,425,000","4,851,000","4,619,000","2,568,000","4,817,000","3,503,000","1,830,000","3,241,000","5,628,000","7,169,000","7,032,000","11,346,000","9,806,000","7,958,000","6,880,000","8,819,000","4,040,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-8,963,000","0","0",,,"6,440,000","0","487,599,000","0","284,683,000","0","288,795,000","3,471,000","10,306,000","123,022,000","12,037,000","44,550,000","0","0","0","0","0","0","379,771,000","331,586,000","-29,000","-836,000","25,000","-92,000","3,228,255,000","517,000",,,"-235,000","10,572,000","-985,000","113,282,000",,,,"-65,000",,,,,,,,,"-43,882,000",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-8,963,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","-13,136,000","-29,000","-836,000","25,000","-92,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"6,440,000","0","487,599,000","0","284,683,000","0","288,795,000","3,471,000",,,"12,037,000","44,550,000",,,,,"0","0","379,771,000","344,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-4,767,421,000","-1,992,258,000","-205,732,000","-724,729,000","-1,844,702,000","-1,558,029,000","-1,121,417,000","277,327,000","570,339,000","262,372,000","390,238,000","447,144,000","178,814,000","265,235,000","88,234,000","107,958,000","82,254,000","-46,388,000","-272,893,000","160,322,000","266,463,000","-137,888,000","-749,705,000","275,132,000","162,954,000","288,589,000","13,911,000","151,607,000","-134,691,000","-548,306,000","-212,918,000","-9,153,000","-231,136,000","-349,658,000","-134,933,000","230,272,000","-52,923,000","-550,978,000","-580,635,000","98,221,000","232,868,000","-998,435,000","-240,947,000","204,940,000","153,657,000","-189,426,000","-157,662,000","336,905,000","-296,414,000","-407,685,000","134,033,000","-268,264,000","6,944,000","179,135,000","-1,504,974,000","-70,358,000","-120,112,000","-225,886,000","-56,949,000","39,659,000","66,409,000","-44,857,000","-21,371,000","78,869,000","135,612,000","16,960,000","-84,265,000","-11,100,000","7,430,000","-44,862,000","47,861,000","77,444,000","-410,000","-51,347,000","-151,156,000","-69,874,000","-5,782,000","-108,063,000","-6,859,000","-56,085,000","28,350,000","-45,376,000","-33,181,000","-73,079,000","14,213,000","-74,903,000","-44,421,000","-20,425,000","10,798,000","-8,220,000","-35,800,000","9,100,000","8,000,000","-4,400,000","-26,600,000","-1,400,000"
			PurchaseOfInvestment,"-25,179,744,000","-4,133,274,000","-5,993,604,000","-8,171,656,000","-6,881,210,000","-2,568,954,000","-4,844,714,000","-8,418,886,000","0","-4,249,334,000","-109,084,000","-2,051,135,000","-4,275,735,000","-3,130,581,000","-307,162,000","-381,487,000","-6,843,323,000","-2,096,958,000","-682,034,000","-303,903,000","-6,240,263,000","-1,774,318,000","-1,266,622,000","-1,060,635,000","-5,113,362,000","-2,632,941,000","-3,710,924,000","-3,102,837,000","-1,778,880,000","-1,554,084,000","-1,965,901,000","-3,805,501,000","-2,519,264,000","-927,436,000","-1,956,835,000","-722,784,000","-1,933,086,000","-1,544,814,000","-1,159,484,000","-1,154,248,000","-1,079,881,000","-1,375,431,000","-846,743,000","-403,478,000","-824,131,000","-554,369,000","-594,263,000","-26,217,000","-1,130,485,000","-1,189,170,000","-130,249,000","-592,835,000","-828,155,000","-124,845,000","-1,629,598,000","-606,858,000","-374,712,000","-453,439,000","-695,412,000","-811,356,000","-170,349,000","-361,441,000","-1,764,968,000","-496,000","0","-54,166,000","-176,283,000","-108,407,000","-80,037,000","-113,952,000","-19,876,000","-1,984,000","-116,626,000","-132,668,000","-274,569,000","-318,205,000","-159,780,000","-232,875,000","-167,926,000","-115,192,000","-28,975,000","-108,250,000","-115,817,000","-123,688,000","-41,921,000","-190,525,000","-57,648,000","-28,263,000","0","-19,764,000","-47,000,000","-8,000,000","-7,600,000","-29,000,000","-42,900,000","-19,400,000"
