name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
						ChangeInIncomeTaxPayable,"-38,220,000","-10,814,000",,,,"11,474,000","753,000","-2,397,000","-4,724,000","2,550,000","6,396,000","454,000"
					ChangeInAccountPayable,"21,891,000","26,791,000","18,311,000","-5,857,000","-17,354,000","54,977,000","16,170,000","20,278,000","4,430,000","6,778,000","23,335,000","-902,000"
			ChangeInOtherWorkingCapital,"85,352,000","-23,329,000","148,107,000","-17,855,000","-10,097,000","-21,889,000","34,569,000","-5,634,000","-1,253,000","-28,247,000","39,387,000","-14,329,000"
InvestingCashFlow,"-1,696,548,000","-700,575,000","-8,756,000","-39,846,000","-947,371,000","-60,630,000","-28,525,000","-9,829,000","-33,736,000","-45,243,000","-31,856,000","-3,680,000"
	CashFlowFromContinuingInvestingActivities,"-1,696,548,000","-700,575,000","-8,756,000","-39,846,000","-947,371,000","-60,630,000","-28,525,000","-9,829,000","-33,736,000","-45,243,000","-31,856,000","-3,680,000"
		CapitalExpenditureReported,,,,,,,"-223,000","-177,000",,,"-282,000","-181,000"
		NetPPEPurchaseAndSale,"-16,680,000","-1,796,000","-6,387,000","-6,402,000","-2,095,000","-2,655,000","-2,691,000","-3,386,000","-4,919,000","-4,500,000","-4,182,000","-3,499,000"
			PurchaseOfPPE,"-19,060,000","-4,176,000","-6,387,000","-6,402,000","-2,095,000","-2,655,000","-2,691,000","-3,386,000","-4,919,000","-4,500,000","-4,182,000","-3,499,000"
			SaleOfPPE,,"2,380,000",,,,,,,,,,
		NetBusinessPurchaseAndSale,"-1,672,976,000","-695,968,000","-1,288,000","-31,144,000","-944,576,000","-57,975,000","-24,112,000","-1,325,000","-28,266,000","-39,329,000","-27,392,000","0"
			PurchaseOfBusiness,"-1,672,976,000","-695,968,000","-1,288,000","-31,144,000","-944,576,000","-57,975,000","-24,112,000","-1,325,000","-28,266,000","-39,329,000","-27,392,000","0"
		NetOtherInvestingChanges,,"-2,811,000","-1,081,000","-2,300,000",,,"-1,499,000","-4,941,000","0","-1,414,000",,
FinancingCashFlow,"1,010,376,000","399,931,000","112,933,000","3,139,000","494,373,000","372,137,000","-66,381,000","-17,574,000","33,332,000","-85,888,000","-26,722,000","-8,322,000"
	CashFlowFromContinuingFinancingActivities,"1,010,376,000","399,931,000","112,933,000","3,139,000","494,373,000","372,137,000","-66,381,000","-17,574,000","33,332,000","-85,888,000","-26,722,000","-8,322,000"
		NetIssuancePaymentsOfDebt,"1,193,836,000","436,197,000","129,229,000","31,422,000","596,963,000","426,700,000","-344,048,000","382,952,000","47,922,000","-74,765,000","-14,250,000","1,000,000"
			NetLongTermDebtIssuance,"753,620,000","-4,019,000","197,084,000","-46,000","560,576,000","672,700,000","-344,048,000","356,202,000","-46,000","-47,000",,"-10,750,000"
				LongTermDebtIssuance,"760,132,000","0","199,505,000","0","560,627,000","672,750,000","118,500,000",,,"0",,
				LongTermDebtPayments,"-6,512,000","-4,019,000","-2,421,000","-46,000","-51,000","-50,000","-462,548,000","-201,173,000","-46,000","-47,000",,"-147,500,000"
			NetShortTermDebtIssuance,"440,216,000","440,216,000","-67,855,000","31,468,000","36,387,000","-246,000,000",,,"47,968,000","-74,718,000",,
				ShortTermDebtIssuance,"1,293,222,000","563,912,000","63,227,000","100,850,000","565,233,000","16,000,000",,,"105,468,000","58,907,000",,
				ShortTermDebtPayments,"-853,006,000","-123,696,000","-131,082,000","-69,382,000","-528,846,000","-262,000,000",,,"-57,500,000","-133,625,000",,
		NetCommonStockIssuance,"-136,893,000","-35,117,000","-9,233,000","-23,470,000","-69,073,000","-18,763,000","284,303,000","-3,169,000","-7,040,000","-3,918,000","-5,749,000","-2,390,000"
			CommonStockIssuance,,,"0","0",,,"295,802,000","0",,,"0","0"
			CommonStockPayments,"-136,893,000","-35,117,000","-9,233,000","-23,470,000","-69,073,000","-18,763,000","-11,499,000","-3,169,000","-65,389,000","-3,918,000","-5,749,000","-2,390,000"
		CashDividendsPaid,"-33,705,000","-8,528,000","-8,320,000","-8,485,000","-8,372,000","-8,219,000","-9,794,000","-396,951,000","-8,099,000","-7,802,000","-6,159,000","-6,189,000"
			CommonStockDividendPaid,,,,,,,"-9,794,000","-396,951,000",,,"-6,159,000","-6,189,000"
		ProceedsFromStockOptionExercised,"15,079,000","7,379,000","566,000","4,561,000","2,573,000","1,751,000","5,922,000","969,000","1,513,000","724,000","587,000","862,000"
		NetOtherFinancingCharges,,,"691,000","-889,000","-27,718,000","-29,332,000","-2,764,000","-1,375,000","-964,000","-127,000","-1,151,000","-1,605,000"
EndCashPosition,"140,321,000","129,617,000","329,337,000","155,755,000","131,154,000","569,536,000","122,006,000","137,598,000","125,516,000","60,289,000","121,101,000","125,997,000"
	ChangesInCash,"-429,215,000","-198,913,000","184,784,000","21,688,000","-436,774,000","444,305,000","-12,591,000","12,440,000","63,166,000","-58,519,000","-6,054,000","23,489,000"
	EffectOfExchangeRateChanges,"-10,704,000","-807,000","-11,202,000","2,913,000","-1,608,000","3,225,000","-3,001,000","-358,000","2,061,000","-2,293,000","1,158,000","-926,000"
	BeginningCashPosition,"569,536,000","329,337,000","155,755,000","131,154,000","569,536,000","122,006,000","137,598,000","125,516,000","60,289,000","121,101,000","125,997,000","103,434,000"
IncomeTaxPaidSupplementalData,"42,755,000","6,766,000","7,844,000","7,250,000","20,895,000","4,214,000","11,648,000","10,158,000","2,999,000","4,181,000","3,454,000","2,522,000"
InterestPaidSupplementalData,"9,161,000","5,296,000","1,350,000","1,410,000","1,105,000","766,000","3,354,000","1,496,000","1,320,000","1,842,000","2,007,000","2,305,000"
CapitalExpenditure,"-19,060,000","-4,176,000","-6,387,000","-6,402,000","-2,095,000","-2,655,000","-2,914,000","-3,563,000","-5,470,000","-4,500,000","-4,464,000","-3,680,000"
IssuanceOfCapitalStock,,,"0","0",,,"295,802,000","0",,,"0","0"
IssuanceOfDebt,"2,053,354,000","563,912,000","262,732,000","100,850,000","1,125,860,000","688,750,000","118,500,000","393,000,000","105,468,000","58,907,000","54,500,000","52,750,000"
RepaymentOfDebt,"-859,518,000","-127,715,000","-133,503,000","-69,428,000","-528,897,000","-262,050,000","-462,548,000","-10,048,000","-57,546,000","-133,672,000","-68,750,000","-51,750,000"
RepurchaseOfCapitalStock,"-136,893,000","-35,117,000","-9,233,000","-23,470,000","-69,073,000","-18,763,000","-11,499,000","-3,169,000","-65,389,000","-3,918,000","-5,749,000","-2,390,000"
FreeCashFlow,"237,897,000","97,555,000","74,220,000","51,993,000","14,129,000","130,143,000","79,401,000","36,280,000","58,100,000","68,112,000","48,060,000","31,811,000"
